,group,variable,month,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,TOTALES
TOMINA,vih,no de personas con prueba rapida,2019-12-01,2,0,2
TOTORA(CBBA),vih,no de personas con prueba rapida,2019-12-01,2,12,14
TOTORA(ORR),vih,no de personas con prueba rapida,2019-12-01,0,1,1
TRINIDAD,vih,no de personas con prueba rapida,2019-12-01,278,275,553
TUPIZA,vih,no de personas con prueba rapida,2019-12-01,1,10,11
UNCIA,vih,no de personas con prueba rapida,2019-12-01,16,24,40
URUBICHA,vih,no de personas con prueba rapida,2019-12-01,20,23,43
UYUNI,vih,no de personas con prueba rapida,2019-12-01,2,40,42
VALLEGRANDE,vih,no de personas con prueba rapida,2019-12-01,28,42,70
VIACHA,vih,no de personas con prueba rapida,2019-12-01,46,105,151
VILA VILA,vih,no de personas con prueba rapida,2019-12-01,1,2,3
VILLA CHARCAS,vih,no de personas con prueba rapida,2019-12-01,1,5,6
VILLA MONTES,vih,no de personas con prueba rapida,2019-12-01,36,44,80
VILLA NUEVA (LOMA ALTA),vih,no de personas con prueba rapida,2019-12-01,1,0,1
VILLA RIVERO,vih,no de personas con prueba rapida,2019-12-01,0,3,3
VILLA SERRANO,vih,no de personas con prueba rapida,2019-12-01,99,57,156
VILLA TUNARI,vih,no de personas con prueba rapida,2019-12-01,26,72,98
VILLAZON,vih,no de personas con prueba rapida,2019-12-01,19,52,71
VINTO,vih,no de personas con prueba rapida,2019-12-01,37,67,104
VITICHI,vih,no de personas con prueba rapida,2019-12-01,1,0,1
WARNES,vih,no de personas con prueba rapida,2019-12-01,111,54,165
YACUIBA,vih,no de personas con prueba rapida,2019-12-01,32,36,68
YAMPARAEZ,vih,no de personas con prueba rapida,2019-12-01,2,8,10
YAPACANI,vih,no de personas con prueba rapida,2019-12-01,150,226,376
YUNCHARA,vih,no de personas con prueba rapida,2019-12-01,1,0,1
ZUDAÑEZ,vih,no de personas con prueba rapida,2019-12-01,1,11,12
