,group,variable,month,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA EMB,CONSULTA NUEVA EMB,CONSULTA NUEVA POST,CONSULTA NUEVA POST,TOTALES
SAN LORENZO(PND),atencion odontologica,consulta nueva,2020-10-01,10,10,17,16,5,4,4,21,0,4,0,4,0,0,95
SAN LORENZO(TJA),atencion odontologica,consulta nueva,2020-10-01,3,7,39,17,17,17,33,92,4,8,0,2,0,1,240
SAN LUCAS,atencion odontologica,consulta nueva,2020-10-01,42,45,54,61,33,93,73,194,13,18,0,24,0,5,655
SAN MATIAS,atencion odontologica,consulta nueva,2020-10-01,8,4,2,5,6,5,2,4,2,7,0,7,0,1,53
SAN MIGUEL DE VELASCO,atencion odontologica,consulta nueva,2020-10-01,3,4,20,22,25,13,22,51,8,3,0,2,0,0,173
SAN PABLO DE LIPEZ,atencion odontologica,consulta nueva,2020-10-01,12,18,18,28,4,22,6,34,0,3,0,13,0,2,160
SAN PEDRO,atencion odontologica,consulta nueva,2020-10-01,27,26,28,37,17,21,29,112,20,10,0,18,0,0,345
SAN PEDRO DE BUENA VISTA,atencion odontologica,consulta nueva,2020-10-01,70,84,218,219,60,162,238,423,60,72,0,38,0,34,1678
SAN PEDRO DE CURAHUARA,atencion odontologica,consulta nueva,2020-10-01,1,2,2,4,10,8,10,18,1,4,0,0,0,0,60
SAN PEDRO DE QUEMES,atencion odontologica,consulta nueva,2020-10-01,0,0,7,0,4,4,7,4,0,1,0,3,0,0,30
SAN PEDRO DE TIQUINA,atencion odontologica,consulta nueva,2020-10-01,10,7,12,23,12,23,24,31,8,1,0,3,0,0,154
SAN RAFAEL,atencion odontologica,consulta nueva,2020-10-01,6,6,15,8,7,7,2,54,0,2,0,0,0,0,107
SAN RAMON BENI,atencion odontologica,consulta nueva,2020-10-01,0,0,1,0,0,5,2,15,1,0,0,0,0,0,24
SAN RAMON SCZ,atencion odontologica,consulta nueva,2020-10-01,0,0,1,2,0,1,0,1,2,0,0,0,0,0,7
SANTA ANA,atencion odontologica,consulta nueva,2020-10-01,4,2,34,15,5,99,20,105,1,4,0,1,0,0,290
SANTA CRUZ DE LA SIERRA,atencion odontologica,consulta nueva,2020-10-01,269,296,497,515,180,279,863,1605,338,206,0,310,0,68,5426
SANTA ROSA,atencion odontologica,consulta nueva,2020-10-01,0,3,4,2,3,2,5,8,0,0,0,0,0,0,27
SANTA ROSA DEL SARA,atencion odontologica,consulta nueva,2020-10-01,17,11,43,58,15,42,42,133,9,6,0,4,0,1,381
SANTIAGO DE CALLAPA,atencion odontologica,consulta nueva,2020-10-01,3,4,12,7,2,7,4,17,14,2,0,0,0,0,72
SANTIAGO DE HUARI,atencion odontologica,consulta nueva,2020-10-01,20,57,88,89,11,42,41,114,32,34,0,7,0,6,541
SANTIAGO DE HUATA,atencion odontologica,consulta nueva,2020-10-01,5,3,5,8,5,12,8,21,4,9,0,1,0,0,81
SANTIAGO DE MACHACA,atencion odontologica,consulta nueva,2020-10-01,5,16,19,21,2,13,10,48,9,5,0,1,0,0,149
SANTIVAÑES,atencion odontologica,consulta nueva,2020-10-01,26,22,62,74,37,61,48,116,23,46,0,4,0,8,527
SANTUARIO DE QUILLACAS,atencion odontologica,consulta nueva,2020-10-01,18,24,42,56,16,14,21,50,9,9,0,11,0,4,274
SAPAHAQUI,atencion odontologica,consulta nueva,2020-10-01,8,19,33,24,6,46,18,28,3,1,0,0,0,1,187
SENA,atencion odontologica,consulta nueva,2020-10-01,22,22,81,54,10,10,36,63,11,2,0,10,0,4,325
SHINAOTA,atencion odontologica,consulta nueva,2020-10-01,2,9,15,30,1,8,19,23,3,0,0,2,0,3,115
SICA SICA (VILLA AROMA),atencion odontologica,consulta nueva,2020-10-01,6,7,23,9,10,15,28,61,4,6,0,2,0,0,171
SICAYA,atencion odontologica,consulta nueva,2020-10-01,7,2,9,7,5,14,7,21,3,2,0,1,0,0,78
SIPE SIPE,atencion odontologica,consulta nueva,2020-10-01,72,73,69,113,9,43,28,117,13,24,0,1,0,4,566
SOPACHUY,atencion odontologica,consulta nueva,2020-10-01,1,3,5,9,7,9,7,28,3,5,0,1,0,0,78
SORACACHI,atencion odontologica,consulta nueva,2020-10-01,18,18,52,85,24,61,46,131,46,61,0,26,0,3,571
SORATA,atencion odontologica,consulta nueva,2020-10-01,23,65,52,105,10,89,48,126,8,8,0,2,0,2,538
SUCRE,atencion odontologica,consulta nueva,2020-10-01,180,214,257,319,105,172,356,695,84,68,0,36,0,11,2497
TACACHI,atencion odontologica,consulta nueva,2020-10-01,8,2,5,20,2,1,4,16,0,6,0,0,0,0,64
TACACOMA,atencion odontologica,consulta nueva,2020-10-01,2,1,9,25,5,24,22,51,1,4,0,1,0,1,146
TACOBAMBA,atencion odontologica,consulta nueva,2020-10-01,4,8,5,15,3,8,5,25,4,2,0,3,0,0,82
TACOPAYA,atencion odontologica,consulta nueva,2020-10-01,7,6,11,11,9,23,28,67,25,49,0,7,0,1,244
TAHUA,atencion odontologica,consulta nueva,2020-10-01,6,6,14,2,0,3,4,7,2,2,0,0,0,0,46
TAPACARI,atencion odontologica,consulta nueva,2020-10-01,21,21,55,70,27,51,57,126,23,29,0,18,0,10,508
TARABUCO,atencion odontologica,consulta nueva,2020-10-01,3,6,16,19,10,31,30,75,15,22,0,17,0,1,245
TARACO,atencion odontologica,consulta nueva,2020-10-01,8,15,10,8,12,13,18,39,29,21,0,1,0,4,178
TARATA,atencion odontologica,consulta nueva,2020-10-01,2,6,8,34,10,18,16,90,11,13,0,0,0,0,208
TARIJA,atencion odontologica,consulta nueva,2020-10-01,69,65,178,144,85,110,325,658,65,59,0,143,0,7,1908
TARVITA,atencion odontologica,consulta nueva,2020-10-01,69,65,44,105,34,82,55,194,13,19,0,29,0,3,712
TEOPONTE,atencion odontologica,consulta nueva,2020-10-01,20,11,39,41,8,47,36,56,3,1,0,4,0,1,267
TIAHUANACU,atencion odontologica,consulta nueva,2020-10-01,13,6,27,26,9,45,26,84,18,21,0,15,0,4,294
TINGUIPAYA,atencion odontologica,consulta nueva,2020-10-01,4,2,33,30,8,31,33,90,26,11,0,8,0,0,276
TIPUANI,atencion odontologica,consulta nueva,2020-10-01,1,0,2,0,1,0,0,2,1,0,0,0,0,0,7
TIQUIPAYA,atencion odontologica,consulta nueva,2020-10-01,61,101,123,176,20,88,72,170,9,16,0,16,0,1,853
TIRAQUE (CBBA),atencion odontologica,consulta nueva,2020-10-01,53,54,126,162,37,118,73,170,14,19,0,2,0,12,840
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consulta nueva,2020-10-01,3,3,3,11,2,5,8,14,3,3,0,3,0,0,58
TOCO,atencion odontologica,consulta nueva,2020-10-01,17,14,63,53,15,40,12,28,2,1,0,0,0,0,245
TODOS SANTOS,atencion odontologica,consulta nueva,2020-10-01,6,2,2,6,0,4,1,5,0,4,0,5,0,0,35
TOLATA,atencion odontologica,consulta nueva,2020-10-01,0,2,7,2,0,0,1,6,0,0,0,0,0,0,18
TOLEDO,atencion odontologica,consulta nueva,2020-10-01,3,4,9,49,0,30,10,48,13,1,0,3,0,0,170
TOMAVE,atencion odontologica,consulta nueva,2020-10-01,40,41,32,36,14,20,31,81,25,37,0,15,0,8,380
TOMINA,atencion odontologica,consulta nueva,2020-10-01,5,4,12,18,10,13,13,60,1,2,0,0,0,1,139
TORO TORO,atencion odontologica,consulta nueva,2020-10-01,4,3,13,41,19,36,42,75,3,15,0,9,0,0,260
TOTORA(CBBA),atencion odontologica,consulta nueva,2020-10-01,4,2,12,10,2,23,10,31,4,6,0,2,0,1,107
TOTORA(ORR),atencion odontologica,consulta nueva,2020-10-01,6,16,23,17,5,26,26,57,8,8,0,4,0,0,196
TRIGAL,atencion odontologica,consulta nueva,2020-10-01,1,3,11,10,9,2,9,34,5,7,0,1,0,0,92
TRINIDAD,atencion odontologica,consulta nueva,2020-10-01,76,80,278,282,55,99,188,453,70,36,0,39,0,3,1659
TUPIZA,atencion odontologica,consulta nueva,2020-10-01,18,12,17,20,15,22,39,76,17,14,0,8,0,0,258
TURCO,atencion odontologica,consulta nueva,2020-10-01,12,5,29,32,11,16,19,69,30,23,0,3,0,0,249
UMALA,atencion odontologica,consulta nueva,2020-10-01,0,1,3,3,0,0,4,7,2,3,0,1,0,0,24
UNCIA,atencion odontologica,consulta nueva,2020-10-01,33,17,43,57,13,43,46,92,12,22,0,5,0,2,385
URIONDO (A. CONCEPCION),atencion odontologica,consulta nueva,2020-10-01,28,38,44,41,24,48,77,197,15,14,0,27,0,24,577
URUBICHA,atencion odontologica,consulta nueva,2020-10-01,1,0,0,0,0,0,1,9,0,0,0,5,0,0,16
UYUNI,atencion odontologica,consulta nueva,2020-10-01,33,31,46,98,25,35,42,128,15,19,0,8,0,1,481
VACAS,atencion odontologica,consulta nueva,2020-10-01,26,55,80,74,53,118,88,158,3,35,0,5,0,1,696
VALLEGRANDE,atencion odontologica,consulta nueva,2020-10-01,1,8,48,47,12,23,35,94,24,10,0,5,0,0,307
VIACHA,atencion odontologica,consulta nueva,2020-10-01,45,81,152,193,35,136,108,307,74,66,0,14,0,30,1241
VILA VILA,atencion odontologica,consulta nueva,2020-10-01,3,0,15,11,4,7,9,29,0,0,0,6,0,0,84
VILLA CHARCAS,atencion odontologica,consulta nueva,2020-10-01,18,8,2,3,1,10,9,25,0,4,0,14,0,0,94
VILLA MONTES,atencion odontologica,consulta nueva,2020-10-01,10,3,13,27,15,29,63,130,9,7,0,22,0,1,329
VILLA NUEVA (LOMA ALTA),atencion odontologica,consulta nueva,2020-10-01,4,10,30,23,0,8,1,11,0,0,0,0,0,2,89
VILLA RIVERO,atencion odontologica,consulta nueva,2020-10-01,11,34,38,43,16,16,10,88,3,5,0,1,0,10,275
VILLA SERRANO,atencion odontologica,consulta nueva,2020-10-01,10,5,0,1,0,4,8,11,3,1,0,2,0,0,45
VILLA TUNARI,atencion odontologica,consulta nueva,2020-10-01,78,71,159,199,58,155,106,396,14,20,0,14,0,6,1276
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consulta nueva,2020-10-01,13,6,21,11,13,19,29,58,8,1,0,5,0,0,184
VILLAZON,atencion odontologica,consulta nueva,2020-10-01,33,48,69,133,32,96,78,239,34,37,0,56,0,5,860
VINTO,atencion odontologica,consulta nueva,2020-10-01,133,105,274,387,114,305,119,475,23,30,0,1,0,2,1968
VITICHI,atencion odontologica,consulta nueva,2020-10-01,28,11,27,19,21,26,40,93,20,17,0,4,0,2,308
WALDO BALLIVIAN,atencion odontologica,consulta nueva,2020-10-01,3,3,7,7,7,13,18,26,2,1,0,1,0,1,89
WARNES,atencion odontologica,consulta nueva,2020-10-01,21,25,66,68,28,31,78,175,13,9,0,0,0,0,514
YACO,atencion odontologica,consulta nueva,2020-10-01,7,8,7,3,2,2,7,21,2,5,0,4,0,0,68
YACUIBA,atencion odontologica,consulta nueva,2020-10-01,3,4,26,23,14,15,34,77,13,4,0,5,0,0,218
YAMPARAEZ,atencion odontologica,consulta nueva,2020-10-01,1,3,2,2,3,12,9,13,4,1,0,6,0,0,56
YAPACANI,atencion odontologica,consulta nueva,2020-10-01,81,52,115,162,47,134,71,228,7,5,0,16,0,7,925
YOCALLA,atencion odontologica,consulta nueva,2020-10-01,9,11,7,12,4,18,30,37,3,0,0,15,0,1,147
YOTALA,atencion odontologica,consulta nueva,2020-10-01,3,3,1,0,0,1,1,5,4,0,0,2,0,3,23
YUNCHARA,atencion odontologica,consulta nueva,2020-10-01,2,8,21,20,4,11,17,32,2,6,0,1,0,0,124
YUNGUYO DE LITORAL,atencion odontologica,consulta nueva,2020-10-01,0,0,0,0,0,0,4,7,6,5,0,3,0,0,25
ZUDAÑEZ,atencion odontologica,consulta nueva,2020-10-01,3,0,9,10,2,7,6,38,5,0,0,14,0,0,94
ACACIO,atencion odontologica,consulta nueva,2020-11-01,2,6,42,70,20,62,18,50,4,3,0,14,0,2,293
ACHACACHI,atencion odontologica,consulta nueva,2020-11-01,64,53,106,90,78,92,90,221,41,59,0,5,0,4,903
ACHOCALLA,atencion odontologica,consulta nueva,2020-11-01,101,89,245,300,50,86,44,193,35,22,0,22,0,3,1190
AIQUILE,atencion odontologica,consulta nueva,2020-11-01,13,10,39,63,28,26,15,40,24,4,0,4,0,1,267
ALALAY,atencion odontologica,consulta nueva,2020-11-01,0,0,2,23,0,28,8,20,0,7,0,2,0,9,99
ALCALA,atencion odontologica,consulta nueva,2020-11-01,23,26,12,20,18,37,11,68,3,1,0,4,0,0,223
ALTO BENI,atencion odontologica,consulta nueva,2020-11-01,22,47,59,85,15,35,70,96,23,10,0,2,0,4,468
ANCORAIMES,atencion odontologica,consulta nueva,2020-11-01,11,7,30,35,10,52,37,91,33,38,0,3,0,0,347
ANDAMARCA,atencion odontologica,consulta nueva,2020-11-01,31,56,53,45,7,11,35,83,11,9,0,4,0,0,345
ANTEQUERA,atencion odontologica,consulta nueva,2020-11-01,9,4,42,65,12,54,36,41,18,28,0,5,0,0,314
ANZALDO,atencion odontologica,consulta nueva,2020-11-01,4,2,9,31,2,16,18,31,4,18,0,2,0,0,137
APOLO,atencion odontologica,consulta nueva,2020-11-01,10,36,57,39,17,35,14,35,8,9,0,7,0,2,269
ARAMPAMPA,atencion odontologica,consulta nueva,2020-11-01,6,2,12,9,0,3,14,26,4,5,0,5,0,0,86
ARANI,atencion odontologica,consulta nueva,2020-11-01,37,27,74,78,42,76,38,86,0,11,0,0,0,0,469
ARBIETO,atencion odontologica,consulta nueva,2020-11-01,57,78,127,120,41,99,54,151,27,9,0,10,0,4,777
ARQUE,atencion odontologica,consulta nueva,2020-11-01,25,34,33,48,27,35,40,126,13,16,0,14,0,10,421
ASCENCION DE GUARAYOS,atencion odontologica,consulta nueva,2020-11-01,25,15,18,29,15,22,21,55,9,8,0,5,0,4,226
ATOCHA,atencion odontologica,consulta nueva,2020-11-01,16,10,44,98,26,89,126,156,17,20,0,5,0,1,608
AUCAPATA,atencion odontologica,consulta nueva,2020-11-01,6,1,4,8,2,13,15,26,3,0,0,3,0,2,83
AYATA,atencion odontologica,consulta nueva,2020-11-01,16,5,10,25,6,20,52,104,7,6,0,5,0,6,262
AYO AYO,atencion odontologica,consulta nueva,2020-11-01,4,8,9,9,8,18,11,35,7,7,0,1,0,1,118
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consulta nueva,2020-11-01,47,49,88,119,28,119,150,222,33,28,0,12,0,18,913
AZURDUY,atencion odontologica,consulta nueva,2020-11-01,0,7,0,7,1,3,10,17,0,24,0,1,0,7,77
BATALLAS,atencion odontologica,consulta nueva,2020-11-01,14,4,16,33,5,25,9,53,16,8,0,6,0,8,197
BAURES,atencion odontologica,consulta nueva,2020-11-01,0,0,0,2,8,4,9,26,6,3,0,0,0,2,60
BELEN DE ANDAMARCA,atencion odontologica,consulta nueva,2020-11-01,14,12,22,7,1,3,11,24,3,3,0,3,0,3,106
BELEN DE URMIRI,atencion odontologica,consulta nueva,2020-11-01,0,37,1,13,0,14,25,37,5,4,0,10,0,1,147
BELLA FLOR,atencion odontologica,consulta nueva,2020-11-01,0,3,10,10,2,7,1,6,0,0,0,1,0,0,40
BERMEJO,atencion odontologica,consulta nueva,2020-11-01,15,6,19,27,6,25,30,74,5,5,0,0,0,0,212
BETANZOS,atencion odontologica,consulta nueva,2020-11-01,74,85,87,107,61,108,88,250,49,27,0,54,0,12,1002
BOLIVAR,atencion odontologica,consulta nueva,2020-11-01,1,3,13,43,16,27,16,50,3,5,0,0,0,0,177
BOLPEBRA,atencion odontologica,consulta nueva,2020-11-01,1,1,3,1,1,1,0,0,1,0,0,0,0,0,9
BOYUIBE,atencion odontologica,consulta nueva,2020-11-01,7,4,16,3,12,9,10,63,6,10,0,3,0,0,143
BUENA VISTA,atencion odontologica,consulta nueva,2020-11-01,10,8,28,28,14,8,11,36,7,1,0,0,0,2,153
CABEZAS,atencion odontologica,consulta nueva,2020-11-01,33,14,62,62,22,51,48,167,26,22,0,11,0,4,522
CAIROMA,atencion odontologica,consulta nueva,2020-11-01,9,10,19,39,9,32,28,50,2,4,0,2,0,2,206
"CAIZA ""D""",atencion odontologica,consulta nueva,2020-11-01,11,17,27,15,2,14,14,54,1,14,0,7,0,1,177
CAJUATA,atencion odontologica,consulta nueva,2020-11-01,1,1,3,11,2,6,7,34,2,2,0,19,0,1,89
CALACOTO,atencion odontologica,consulta nueva,2020-11-01,4,8,8,11,11,16,4,15,1,2,0,2,0,0,82
CALAMARCA,atencion odontologica,consulta nueva,2020-11-01,20,17,28,51,15,71,20,72,12,4,0,9,0,3,322
CAMARGO,atencion odontologica,consulta nueva,2020-11-01,22,10,25,32,20,65,26,107,0,3,0,20,0,0,330
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consulta nueva,2020-11-01,2,2,0,7,11,31,25,39,6,0,0,0,0,0,123
CAMIRI,atencion odontologica,consulta nueva,2020-11-01,101,98,46,39,14,25,40,106,41,11,0,55,0,8,584
CAPINOTA,atencion odontologica,consulta nueva,2020-11-01,43,52,69,94,38,74,44,161,15,5,0,10,0,10,615
CAQUIAVIRI,atencion odontologica,consulta nueva,2020-11-01,9,1,5,11,12,1,13,9,3,8,0,0,0,0,72
CARACOLLO,atencion odontologica,consulta nueva,2020-11-01,32,38,71,107,35,67,57,179,17,12,0,13,0,6,634
CARANAVI,atencion odontologica,consulta nueva,2020-11-01,39,42,55,68,18,63,46,204,23,11,0,46,0,2,617
CARANGAS,atencion odontologica,consulta nueva,2020-11-01,0,2,7,3,0,6,1,4,0,3,0,0,0,0,26
CARAPARI,atencion odontologica,consulta nueva,2020-11-01,7,10,48,34,25,44,71,134,5,1,0,6,0,0,385
CARIPUYO,atencion odontologica,consulta nueva,2020-11-01,2,5,8,15,2,23,8,36,4,3,0,2,0,2,110
CARMEN RIVERO TORREZ,atencion odontologica,consulta nueva,2020-11-01,2,0,22,15,8,11,31,55,5,1,0,4,0,1,155
CATACORA,atencion odontologica,consulta nueva,2020-11-01,6,2,9,7,1,24,11,13,2,4,0,2,0,0,81
CHACARILLA,atencion odontologica,consulta nueva,2020-11-01,3,7,10,9,5,5,11,29,2,0,0,0,0,0,81
CHALLAPATA,atencion odontologica,consulta nueva,2020-11-01,64,117,155,199,86,145,90,314,63,43,0,51,0,9,1336
CHAQUI,atencion odontologica,consulta nueva,2020-11-01,32,14,27,28,10,32,16,61,17,21,0,14,0,6,278
CHARAGUA,atencion odontologica,consulta nueva,2020-11-01,80,75,19,29,19,24,31,124,17,18,0,25,0,15,476
CHARAÑA,atencion odontologica,consulta nueva,2020-11-01,1,2,7,7,1,3,1,4,1,0,0,1,0,0,28
CHAYANTA,atencion odontologica,consulta nueva,2020-11-01,21,53,37,42,7,43,32,117,9,7,0,15,0,8,391
CHIMORE,atencion odontologica,consulta nueva,2020-11-01,27,43,35,47,12,60,29,84,13,7,0,6,0,4,367
CHIPAYA,atencion odontologica,consulta nueva,2020-11-01,5,2,10,11,2,3,5,12,2,8,0,6,0,1,67
CHOQUE COTA,atencion odontologica,consulta nueva,2020-11-01,5,0,10,11,15,4,15,44,20,16,0,11,0,0,151
CHUA COCANI,atencion odontologica,consulta nueva,2020-11-01,9,15,17,12,7,16,13,70,7,13,0,6,0,3,188
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consulta nueva,2020-11-01,2,0,12,15,2,4,9,12,2,4,0,0,0,0,62
CHUMA,atencion odontologica,consulta nueva,2020-11-01,15,19,35,58,44,75,105,175,26,20,0,6,0,5,583
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consulta nueva,2020-11-01,6,4,29,12,9,25,26,39,7,11,0,7,0,4,179
CKOCHAS,atencion odontologica,consulta nueva,2020-11-01,25,16,14,30,4,23,32,103,5,5,0,20,0,4,281
CLIZA,atencion odontologica,consulta nueva,2020-11-01,41,71,94,157,16,64,64,171,16,39,0,13,0,0,746
COBIJA,atencion odontologica,consulta nueva,2020-11-01,121,151,225,262,85,180,202,427,34,21,0,87,0,23,1818
COCAPATA,atencion odontologica,consulta nueva,2020-11-01,34,23,50,88,23,68,48,123,11,1,0,6,0,1,476
COCHABAMBA,atencion odontologica,consulta nueva,2020-11-01,713,752,1574,1867,553,1019,1472,3142,642,441,0,116,0,33,12324
COIPASA,atencion odontologica,consulta nueva,2020-11-01,0,0,6,7,3,5,2,16,9,7,0,0,0,0,55
COLCAPIRHUA,atencion odontologica,consulta nueva,2020-11-01,86,76,126,144,16,81,101,229,46,10,0,9,0,10,934
"COLCHA ""K""",atencion odontologica,consulta nueva,2020-11-01,16,16,36,38,8,29,68,109,8,16,0,4,0,1,349
COLLANA,atencion odontologica,consulta nueva,2020-11-01,6,8,38,23,8,20,26,75,5,4,0,12,0,2,227
COLOMI,atencion odontologica,consulta nueva,2020-11-01,37,17,85,50,20,51,40,68,23,24,0,6,0,9,430
COLPA BELGICA,atencion odontologica,consulta nueva,2020-11-01,2,5,32,17,3,10,11,36,0,0,0,2,0,2,120
COLQUECHACA,atencion odontologica,consulta nueva,2020-11-01,44,46,136,210,54,164,112,374,39,65,0,17,0,6,1267
COLQUENCHA,atencion odontologica,consulta nueva,2020-11-01,15,34,73,63,29,79,25,138,10,3,0,13,0,0,482
COLQUIRI,atencion odontologica,consulta nueva,2020-11-01,25,22,42,72,43,32,52,138,20,12,0,10,0,5,473
COMANCHE,atencion odontologica,consulta nueva,2020-11-01,4,7,1,3,0,14,2,8,4,3,0,0,0,0,46
COMARAPA,atencion odontologica,consulta nueva,2020-11-01,1,3,2,14,4,11,14,31,19,30,0,0,0,3,132
COMBAYA,atencion odontologica,consulta nueva,2020-11-01,0,0,0,2,0,0,7,17,4,8,0,0,0,0,38
COPACABANA,atencion odontologica,consulta nueva,2020-11-01,4,7,2,4,5,9,8,10,1,0,0,0,0,0,50
CORIPATA,atencion odontologica,consulta nueva,2020-11-01,15,17,22,15,11,7,13,17,5,0,0,1,0,0,123
CORO CORO,atencion odontologica,consulta nueva,2020-11-01,8,9,30,39,13,21,23,27,8,4,0,1,0,1,184
COROICO,atencion odontologica,consulta nueva,2020-11-01,9,14,40,57,41,96,58,147,2,12,0,2,0,1,479
CORQUE,atencion odontologica,consulta nueva,2020-11-01,9,12,19,48,13,39,16,83,7,10,0,11,0,0,267
COTAGAITA,atencion odontologica,consulta nueva,2020-11-01,51,30,68,97,31,51,75,235,28,30,0,20,0,0,716
COTOCA,atencion odontologica,consulta nueva,2020-11-01,12,19,35,50,23,31,47,153,19,18,0,3,0,0,410
CRUZ DE MACHACAMARCA,atencion odontologica,consulta nueva,2020-11-01,0,0,4,5,0,0,1,3,2,3,0,0,0,0,18
CUATRO CAÑADAS,atencion odontologica,consulta nueva,2020-11-01,3,2,9,4,1,0,5,12,1,0,0,0,0,0,37
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consulta nueva,2020-11-01,10,16,27,102,13,24,17,30,7,15,0,2,0,0,263
CUEVO,atencion odontologica,consulta nueva,2020-11-01,4,6,13,21,3,17,13,62,5,3,0,10,0,0,157
CULPINA,atencion odontologica,consulta nueva,2020-11-01,40,66,45,38,26,24,67,115,11,13,0,16,0,0,461
CURAHUARA DE CARANGAS,atencion odontologica,consulta nueva,2020-11-01,9,8,31,9,0,21,11,43,3,9,0,0,0,0,144
CURVA,atencion odontologica,consulta nueva,2020-11-01,5,8,4,8,4,11,11,19,2,1,0,3,0,5,81
DESAGUADERO,atencion odontologica,consulta nueva,2020-11-01,2,14,27,37,8,19,2,23,3,0,0,2,0,3,140
EL ALTO,atencion odontologica,consulta nueva,2020-11-01,979,1038,1765,1838,617,967,520,2030,180,148,0,310,0,72,10464
EL CHORO,atencion odontologica,consulta nueva,2020-11-01,3,10,31,17,3,8,6,34,13,10,0,12,0,1,148
EL PUENTE(STC),atencion odontologica,consulta nueva,2020-11-01,15,19,44,79,13,48,12,81,6,2,0,5,0,8,332
EL PUENTE(TJA),atencion odontologica,consulta nueva,2020-11-01,11,7,51,33,45,38,45,176,12,20,0,1,0,0,439
EL TORNO,atencion odontologica,consulta nueva,2020-11-01,369,369,63,55,37,86,59,277,70,43,0,97,0,36,1561
EL VILLAR,atencion odontologica,consulta nueva,2020-11-01,11,0,19,48,12,54,19,66,0,1,0,4,0,1,235
ENTRE RIOS TRJ,atencion odontologica,consulta nueva,2020-11-01,12,6,26,42,11,44,23,113,7,5,0,7,0,1,297
ENTRE RIOS CBBA,atencion odontologica,consulta nueva,2020-11-01,86,53,131,206,103,148,50,251,28,13,0,16,0,28,1113
ESCARA,atencion odontologica,consulta nueva,2020-11-01,0,10,6,13,1,10,5,5,1,1,0,0,0,0,52
ESCOMA,atencion odontologica,consulta nueva,2020-11-01,0,2,2,5,3,7,6,14,14,5,0,1,0,0,59
ESMERALDA,atencion odontologica,consulta nueva,2020-11-01,1,1,0,2,0,0,0,7,2,0,0,0,0,0,13
EUCALIPTUS,atencion odontologica,consulta nueva,2020-11-01,2,8,24,22,3,16,13,31,6,1,0,16,0,1,143
FERNANDEZ ALONSO,atencion odontologica,consulta nueva,2020-11-01,10,7,18,26,4,8,12,41,5,3,0,2,0,0,136
FILADELFIA,atencion odontologica,consulta nueva,2020-11-01,34,30,39,65,7,10,10,31,2,2,0,2,0,0,232
GENERAL SAAVEDRA,atencion odontologica,consulta nueva,2020-11-01,3,11,13,17,5,3,2,31,3,10,0,0,0,0,98
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consulta nueva,2020-11-01,18,21,26,28,36,29,53,106,23,13,0,2,0,5,360
GUANAY,atencion odontologica,consulta nueva,2020-11-01,2,4,20,8,6,17,21,34,7,1,0,5,0,1,126
GUAQUI,atencion odontologica,consulta nueva,2020-11-01,19,9,20,19,27,44,54,99,33,33,0,10,0,4,371
GUAYARAMERIN,atencion odontologica,consulta nueva,2020-11-01,6,20,29,47,11,26,17,89,6,2,0,47,0,5,305
GUTIERREZ,atencion odontologica,consulta nueva,2020-11-01,78,82,25,30,16,40,26,104,40,46,0,4,0,9,500
HUACARETA,atencion odontologica,consulta nueva,2020-11-01,2,23,9,38,25,60,32,116,7,2,0,5,0,0,319
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consulta nueva,2020-11-01,4,5,15,30,3,26,8,78,1,1,0,2,0,0,173
HUACHACALLA,atencion odontologica,consulta nueva,2020-11-01,1,0,20,3,1,7,0,17,2,5,0,1,0,2,59
HUANUNI,atencion odontologica,consulta nueva,2020-11-01,37,40,185,253,86,182,126,277,12,18,0,12,0,5,1233
HUARACAJE,atencion odontologica,consulta nueva,2020-11-01,1,1,1,1,0,1,0,2,0,0,0,0,0,0,7
HUARINA,atencion odontologica,consulta nueva,2020-11-01,3,3,12,14,9,10,12,20,6,9,0,0,0,0,98
HUATAJATA,atencion odontologica,consulta nueva,2020-11-01,3,1,23,19,4,12,15,51,10,6,0,1,0,0,145
HUAYLLAMARCA,atencion odontologica,consulta nueva,2020-11-01,16,7,37,39,15,21,31,68,38,18,0,7,0,2,299
HUMANATA,atencion odontologica,consulta nueva,2020-11-01,2,1,10,7,5,7,17,21,7,8,0,0,0,5,90
ICHOCA,atencion odontologica,consulta nueva,2020-11-01,2,1,6,6,1,8,5,8,4,3,0,0,0,0,44
