,group,variable,month,EXODONCIA MENORES DE 5 AÑOS,EXODONCIA MENORES DE 5 AÑOS,EXODONCIA 5 A 13 AÑOS,EXODONCIA 5 A 13 AÑOS,EXODONCIA 14 A 19 AÑOS,EXODONCIA 14 A 19 AÑOS,EXODONCIA 20 A 59 AÑOS,EXODONCIA 20 A 59 AÑOS,EXODONCIA 60 AÑOS Y MAS,EXODONCIA 60 AÑOS Y MAS,EXODONCIA EMB,EXODONCIA EMB,EXODONCIA POST,EXODONCIA POST,TOTALES
COPACABANA,atencion odontologica,exodoncia,2020-11-01,0,0,2,4,2,3,4,10,2,3,0,0,0,0,30
CORIPATA,atencion odontologica,exodoncia,2020-11-01,0,0,3,2,0,1,2,4,3,0,0,0,0,0,15
CORO CORO,atencion odontologica,exodoncia,2020-11-01,0,0,20,14,0,5,4,3,0,0,0,0,0,0,46
COROICO,atencion odontologica,exodoncia,2020-11-01,0,0,8,13,4,7,14,32,0,3,0,0,0,0,81
CORQUE,atencion odontologica,exodoncia,2020-11-01,1,0,0,2,3,0,0,8,3,4,0,0,0,0,21
COTAGAITA,atencion odontologica,exodoncia,2020-11-01,1,0,13,23,4,9,7,33,10,6,0,0,0,0,106
COTOCA,atencion odontologica,exodoncia,2020-11-01,0,0,8,8,2,3,8,21,4,7,0,0,0,0,61
CUATRO CAÑADAS,atencion odontologica,exodoncia,2020-11-01,0,0,8,2,0,0,5,2,1,0,0,0,0,0,18
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,exodoncia,2020-11-01,0,0,2,5,0,0,0,4,1,4,0,0,0,0,16
CUEVO,atencion odontologica,exodoncia,2020-11-01,0,0,1,3,0,1,3,12,1,1,0,0,0,0,22
CULPINA,atencion odontologica,exodoncia,2020-11-01,0,0,14,4,0,2,9,18,6,4,0,0,0,0,57
CURAHUARA DE CARANGAS,atencion odontologica,exodoncia,2020-11-01,0,0,4,2,0,3,1,6,1,3,0,0,0,0,20
CURVA,atencion odontologica,exodoncia,2020-11-01,0,0,1,3,0,2,2,0,0,0,0,0,0,0,8
DESAGUADERO,atencion odontologica,exodoncia,2020-11-01,0,0,12,7,4,2,1,2,3,0,0,0,0,0,31
EL ALTO,atencion odontologica,exodoncia,2020-11-01,12,9,265,319,52,108,74,301,48,54,0,0,0,0,1242
EL CHORO,atencion odontologica,exodoncia,2020-11-01,0,0,0,0,0,0,0,3,1,0,0,0,0,0,4
EL PUENTE(STC),atencion odontologica,exodoncia,2020-11-01,0,0,17,16,1,6,6,38,3,0,0,0,0,0,87
EL PUENTE(TJA),atencion odontologica,exodoncia,2020-11-01,0,0,19,9,3,5,5,35,4,6,0,0,0,0,86
EL TORNO,atencion odontologica,exodoncia,2020-11-01,6,2,15,10,9,9,13,30,36,13,0,0,0,0,143
EL VILLAR,atencion odontologica,exodoncia,2020-11-01,0,0,9,14,3,1,3,20,0,1,0,0,0,0,51
ENTRE RIOS TRJ,atencion odontologica,exodoncia,2020-11-01,0,0,8,7,0,1,4,24,4,1,0,0,0,0,49
ENTRE RIOS CBBA,atencion odontologica,exodoncia,2020-11-01,0,0,5,7,1,1,1,8,0,0,0,0,0,0,23
ESCARA,atencion odontologica,exodoncia,2020-11-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
ESCOMA,atencion odontologica,exodoncia,2020-11-01,0,0,0,1,1,1,6,3,6,0,0,0,0,0,18
ESMERALDA,atencion odontologica,exodoncia,2020-11-01,0,0,0,1,0,0,0,2,1,0,0,0,0,0,4
EUCALIPTUS,atencion odontologica,exodoncia,2020-11-01,0,0,4,7,1,2,2,2,1,0,0,0,0,0,19
FERNANDEZ ALONSO,atencion odontologica,exodoncia,2020-11-01,0,2,4,11,0,2,3,8,0,1,0,0,0,0,31
FILADELFIA,atencion odontologica,exodoncia,2020-11-01,1,0,13,12,2,3,7,17,2,1,0,0,0,0,58
GENERAL SAAVEDRA,atencion odontologica,exodoncia,2020-11-01,0,5,11,9,1,3,2,27,2,11,0,0,0,0,71
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,exodoncia,2020-11-01,2,0,6,14,16,9,17,42,18,6,0,0,0,0,130
GUANAY,atencion odontologica,exodoncia,2020-11-01,0,0,6,9,3,8,10,18,5,3,0,0,0,0,62
GUAQUI,atencion odontologica,exodoncia,2020-11-01,3,1,8,5,4,4,24,23,14,15,0,0,0,0,101
GUAYARAMERIN,atencion odontologica,exodoncia,2020-11-01,0,0,20,31,2,3,7,29,5,4,0,0,0,0,101
GUTIERREZ,atencion odontologica,exodoncia,2020-11-01,1,1,16,10,8,17,8,48,4,0,0,0,0,0,113
HUACARETA,atencion odontologica,exodoncia,2020-11-01,0,0,0,4,1,4,5,33,4,1,0,0,0,0,52
HUACAYA (VILLA DE HUACAYA),atencion odontologica,exodoncia,2020-11-01,0,0,2,10,0,1,0,17,0,1,0,0,0,0,31
HUACHACALLA,atencion odontologica,exodoncia,2020-11-01,0,0,0,0,0,1,0,2,0,1,0,0,0,0,4
HUANUNI,atencion odontologica,exodoncia,2020-11-01,0,0,27,24,4,18,24,31,0,2,0,0,0,0,130
HUARACAJE,atencion odontologica,exodoncia,2020-11-01,0,1,1,1,0,1,0,1,0,0,0,0,0,0,5
HUARINA,atencion odontologica,exodoncia,2020-11-01,0,0,6,7,2,1,4,8,5,6,0,0,0,0,39
HUATAJATA,atencion odontologica,exodoncia,2020-11-01,0,0,3,1,0,2,4,2,2,2,0,0,0,0,16
HUAYLLAMARCA,atencion odontologica,exodoncia,2020-11-01,0,0,3,0,1,1,6,5,29,5,0,0,0,0,50
HUMANATA,atencion odontologica,exodoncia,2020-11-01,1,0,10,3,5,3,11,13,3,4,0,0,0,0,53
ICHOCA,atencion odontologica,exodoncia,2020-11-01,0,0,0,1,0,0,0,3,2,2,0,0,0,0,8
ICLA,atencion odontologica,exodoncia,2020-11-01,0,0,5,7,1,11,6,36,8,7,0,0,0,0,81
INCAHUASI,atencion odontologica,exodoncia,2020-11-01,0,0,8,18,2,9,15,51,4,9,0,0,0,0,116
INQUISIVI,atencion odontologica,exodoncia,2020-11-01,2,0,18,14,9,10,25,28,7,11,0,0,0,0,124
IRUPANA (VILLA DE LANZA),atencion odontologica,exodoncia,2020-11-01,0,0,7,12,1,5,11,20,3,2,0,0,0,0,61
IXIAMAS,atencion odontologica,exodoncia,2020-11-01,0,0,9,10,1,4,1,7,1,0,0,0,0,0,33
JESUS DE MACHACA,atencion odontologica,exodoncia,2020-11-01,0,2,23,16,17,19,22,47,21,11,0,0,0,0,178
LA ASUNTA,atencion odontologica,exodoncia,2020-11-01,1,0,50,47,15,26,37,71,5,9,0,0,0,0,261
LA GUARDIA,atencion odontologica,exodoncia,2020-11-01,2,3,5,4,0,0,0,1,2,2,0,0,0,0,19
LA PAZ,atencion odontologica,exodoncia,2020-11-01,10,12,294,252,52,115,193,340,144,101,0,0,0,0,1513
LA RIVERA,atencion odontologica,exodoncia,2020-11-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
LAGUNILLAS,atencion odontologica,exodoncia,2020-11-01,1,0,4,4,0,3,5,31,3,3,0,0,0,0,54
LAJA,atencion odontologica,exodoncia,2020-11-01,0,0,12,15,1,25,9,27,14,15,0,0,0,0,118
LAS CARRERAS,atencion odontologica,exodoncia,2020-11-01,0,0,3,2,1,0,1,10,2,1,0,0,0,0,20
LLALLAGUA,atencion odontologica,exodoncia,2020-11-01,1,0,18,19,4,3,3,9,5,3,0,0,0,0,65
LLICA,atencion odontologica,exodoncia,2020-11-01,0,2,2,4,4,0,3,3,3,7,0,0,0,0,28
LORETO,atencion odontologica,exodoncia,2020-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
LURIBAY,atencion odontologica,exodoncia,2020-11-01,0,0,4,0,0,1,0,2,0,0,0,0,0,0,7
MACHACAMARCA,atencion odontologica,exodoncia,2020-11-01,0,0,7,7,2,0,1,4,1,4,0,0,0,0,26
MACHARETI,atencion odontologica,exodoncia,2020-11-01,1,0,5,12,0,1,7,19,1,0,0,0,0,0,46
MAGDALENA,atencion odontologica,exodoncia,2020-11-01,0,0,2,2,1,0,1,5,2,0,0,0,0,0,13
MAIRANA,atencion odontologica,exodoncia,2020-11-01,0,0,8,1,0,0,2,3,3,0,0,0,0,0,17
MALLA,atencion odontologica,exodoncia,2020-11-01,0,0,3,1,1,0,2,2,2,1,0,0,0,0,12
MAPIRI,atencion odontologica,exodoncia,2020-11-01,1,0,0,3,0,1,0,3,0,0,0,0,0,0,8
MECAPACA,atencion odontologica,exodoncia,2020-11-01,0,2,16,11,8,9,15,37,8,4,0,0,0,0,110
MINEROS,atencion odontologica,exodoncia,2020-11-01,0,0,4,2,0,0,1,3,0,0,0,0,0,0,10
MIZQUE,atencion odontologica,exodoncia,2020-11-01,0,0,12,20,0,5,6,13,7,0,0,0,0,0,63
MOCOMOCO,atencion odontologica,exodoncia,2020-11-01,0,0,9,17,11,17,16,53,10,16,0,0,0,0,149
MOJINETE,atencion odontologica,exodoncia,2020-11-01,0,0,3,6,0,1,0,4,0,0,0,0,0,0,14
MOJOCOYA,atencion odontologica,exodoncia,2020-11-01,0,1,9,8,5,4,4,29,3,3,0,0,0,0,66
MONTEAGUDO,atencion odontologica,exodoncia,2020-11-01,0,0,19,21,13,9,14,21,5,0,0,0,0,0,102
MONTERO,atencion odontologica,exodoncia,2020-11-01,0,0,45,51,7,12,16,76,14,16,0,0,0,0,237
MORO MORO,atencion odontologica,exodoncia,2020-11-01,1,0,2,2,0,0,1,2,0,0,0,0,0,0,8
MOROCHATA,atencion odontologica,exodoncia,2020-11-01,0,0,18,18,4,10,11,41,13,10,0,0,0,0,125
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,exodoncia,2020-11-01,0,1,9,2,2,2,8,7,0,0,0,0,0,0,31
NAZACARA DE PACAJES,atencion odontologica,exodoncia,2020-11-01,0,0,0,1,0,2,0,2,3,0,0,0,0,0,8
OCURI,atencion odontologica,exodoncia,2020-11-01,0,0,5,10,4,10,7,32,9,7,0,0,0,0,84
OKINAWA,atencion odontologica,exodoncia,2020-11-01,0,0,1,3,0,1,0,1,0,2,0,0,0,0,8
OMEREQUE,atencion odontologica,exodoncia,2020-11-01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
ORURO,atencion odontologica,exodoncia,2020-11-01,2,6,163,185,35,75,100,282,94,65,0,0,0,0,1007
PADCAYA,atencion odontologica,exodoncia,2020-11-01,0,0,5,8,1,7,4,28,0,2,0,0,0,0,55
PADILLA,atencion odontologica,exodoncia,2020-11-01,0,0,21,27,0,2,21,38,12,8,0,0,0,0,129
PAILON,atencion odontologica,exodoncia,2020-11-01,0,0,6,7,2,1,2,13,0,1,0,0,0,0,32
PALCA,atencion odontologica,exodoncia,2020-11-01,1,2,12,25,1,10,30,65,17,12,0,0,0,0,175
PALOS BLANCOS,atencion odontologica,exodoncia,2020-11-01,0,0,14,8,0,3,6,12,2,2,0,0,0,0,47
PAMPA GRANDE,atencion odontologica,exodoncia,2020-11-01,0,0,3,3,0,2,3,9,5,5,0,0,0,0,30
PAPEL PAMPA,atencion odontologica,exodoncia,2020-11-01,0,0,12,3,0,0,4,4,2,4,0,0,0,0,29
PASORAPA,atencion odontologica,exodoncia,2020-11-01,0,0,4,6,0,3,2,5,6,4,0,0,0,0,30
PATACAMAYA,atencion odontologica,exodoncia,2020-11-01,0,1,19,18,2,7,7,17,2,1,0,0,0,0,74
PAZÑA,atencion odontologica,exodoncia,2020-11-01,0,0,13,8,1,2,4,17,3,1,0,0,0,0,49
PELECHUCO,atencion odontologica,exodoncia,2020-11-01,0,0,9,8,3,6,18,15,2,1,0,0,0,0,62
POCOATA,atencion odontologica,exodoncia,2020-11-01,0,0,20,18,4,14,15,53,11,27,0,0,0,0,162
POCONA,atencion odontologica,exodoncia,2020-11-01,1,0,2,2,6,7,6,14,1,3,0,0,0,0,42
POJO (CBBA),atencion odontologica,exodoncia,2020-11-01,0,0,16,30,2,10,3,16,1,2,0,0,0,0,80
POOPO,atencion odontologica,exodoncia,2020-11-01,0,0,8,11,0,0,4,3,0,1,0,0,0,0,27
PORCO,atencion odontologica,exodoncia,2020-11-01,0,0,1,1,1,2,0,7,0,2,0,0,0,0,14
POROMA,atencion odontologica,exodoncia,2020-11-01,1,0,4,7,1,1,21,49,7,1,0,0,0,0,92
PORONGO,atencion odontologica,exodoncia,2020-11-01,0,4,14,17,3,4,5,19,3,2,0,0,0,0,71
PORTACHUELO,atencion odontologica,exodoncia,2020-11-01,0,0,4,8,0,2,0,2,3,0,0,0,0,0,19
PORVENIR,atencion odontologica,exodoncia,2020-11-01,0,1,18,11,2,5,9,15,0,0,0,0,0,0,61
POSTRER VALLE,atencion odontologica,exodoncia,2020-11-01,0,1,6,3,2,6,3,3,0,0,0,0,0,0,24
POTOSI,atencion odontologica,exodoncia,2020-11-01,3,2,64,87,17,42,26,111,9,32,0,0,0,0,393
PRESTO,atencion odontologica,exodoncia,2020-11-01,1,0,2,13,3,2,7,20,3,1,0,0,0,0,52
PUCARA,atencion odontologica,exodoncia,2020-11-01,0,0,0,2,0,0,3,0,0,0,0,0,0,0,5
PUCARANI,atencion odontologica,exodoncia,2020-11-01,0,0,23,41,10,34,14,68,20,17,0,0,0,0,227
PUERTO ACOSTA,atencion odontologica,exodoncia,2020-11-01,0,0,15,18,5,17,4,30,18,14,0,0,0,0,121
PUERTO CARABUCO,atencion odontologica,exodoncia,2020-11-01,0,0,16,7,3,9,10,31,9,6,0,0,0,0,91
PUERTO GONZALO MORENO,atencion odontologica,exodoncia,2020-11-01,0,0,5,8,6,2,6,19,8,0,0,0,0,0,54
PUERTO PEREZ,atencion odontologica,exodoncia,2020-11-01,0,0,1,2,0,4,2,5,5,3,0,0,0,0,22
PUERTO QUIJARRO,atencion odontologica,exodoncia,2020-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
PUERTO RICO,atencion odontologica,exodoncia,2020-11-01,0,1,12,28,10,7,12,39,2,1,0,0,0,0,112
PUERTO SUAREZ,atencion odontologica,exodoncia,2020-11-01,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
PUERTO VILLARROEL,atencion odontologica,exodoncia,2020-11-01,1,2,59,34,7,6,14,48,9,0,0,0,0,0,180
PUNA,atencion odontologica,exodoncia,2020-11-01,0,0,11,6,0,6,7,16,2,6,0,0,0,0,54
PUNATA,atencion odontologica,exodoncia,2020-11-01,0,0,13,21,0,2,2,18,5,3,0,0,0,0,64
QUIABAYA,atencion odontologica,exodoncia,2020-11-01,0,0,7,5,3,3,12,9,4,0,0,0,0,0,43
QUILLACOLLO,atencion odontologica,exodoncia,2020-11-01,3,0,34,49,7,17,14,46,28,7,0,0,0,0,205
QUIME,atencion odontologica,exodoncia,2020-11-01,1,0,14,6,1,7,15,24,0,2,0,0,0,0,70
QUIRUSILLAS,atencion odontologica,exodoncia,2020-11-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
RAVELO,atencion odontologica,exodoncia,2020-11-01,0,0,23,13,3,4,19,44,13,14,0,0,0,0,133
REYES,atencion odontologica,exodoncia,2020-11-01,0,0,0,5,0,2,0,2,2,0,0,0,0,0,11
RIBERALTA,atencion odontologica,exodoncia,2020-11-01,6,2,14,16,5,9,14,22,7,2,0,0,0,0,97
RURRENABAQUE,atencion odontologica,exodoncia,2020-11-01,0,2,6,4,2,3,7,11,0,2,0,0,0,0,37
SABAYA,atencion odontologica,exodoncia,2020-11-01,0,0,4,3,0,2,2,3,4,5,0,0,0,0,23
SACABA,atencion odontologica,exodoncia,2020-11-01,4,2,85,106,10,33,24,57,17,20,0,0,0,0,358
SACABAMBA,atencion odontologica,exodoncia,2020-11-01,0,0,0,1,0,5,5,5,3,1,0,0,0,0,20
SACACA,atencion odontologica,exodoncia,2020-11-01,0,0,8,2,5,4,2,9,1,5,0,0,0,0,36
SAIPINA,atencion odontologica,exodoncia,2020-11-01,2,0,6,9,0,2,2,12,1,1,0,0,0,0,35
SALINAS DE GARCI MENDOZA,atencion odontologica,exodoncia,2020-11-01,0,0,10,9,4,9,4,25,6,10,0,0,0,0,77
SAMAIPATA,atencion odontologica,exodoncia,2020-11-01,1,0,0,0,0,0,4,3,0,0,0,0,0,0,8
SAN AGUSTIN,atencion odontologica,exodoncia,2020-11-01,0,0,0,3,2,0,1,1,0,0,0,0,0,0,7
SAN ANDRES,atencion odontologica,exodoncia,2020-11-01,0,0,2,3,0,2,0,2,0,0,0,0,0,0,9
SAN ANDRES DE MACHACA,atencion odontologica,exodoncia,2020-11-01,0,0,3,3,0,7,10,19,18,32,0,0,0,0,92
SAN ANTONIO DE ESMORUCO,atencion odontologica,exodoncia,2020-11-01,0,0,3,1,1,5,1,2,0,0,0,0,0,0,13
SAN ANTONIO DE LOMERIO,atencion odontologica,exodoncia,2020-11-01,0,0,7,3,2,1,4,13,0,2,0,0,0,0,32
SAN BENITO,atencion odontologica,exodoncia,2020-11-01,0,0,5,9,3,3,4,6,2,1,0,0,0,0,33
SAN BORJA,atencion odontologica,exodoncia,2020-11-01,2,0,16,26,8,26,50,75,10,2,0,0,0,0,215
SAN BUENA VENTURA,atencion odontologica,exodoncia,2020-11-01,0,0,4,7,3,3,8,26,2,5,0,0,0,0,58
SAN CARLOS,atencion odontologica,exodoncia,2020-11-01,0,0,3,3,2,2,0,6,2,3,0,0,0,0,21
SAN IGNACIO,atencion odontologica,exodoncia,2020-11-01,0,0,15,16,0,4,7,18,1,2,0,0,0,0,63
SAN IGNACIO DE VELASCO,atencion odontologica,exodoncia,2020-11-01,1,0,2,2,1,3,4,20,11,9,0,0,0,0,53
SAN JAVIER(BNI),atencion odontologica,exodoncia,2020-11-01,0,0,0,1,0,0,0,0,1,2,0,0,0,0,4
SAN JAVIER(STC),atencion odontologica,exodoncia,2020-11-01,0,0,3,3,0,1,0,0,1,1,0,0,0,0,9
SAN JOAQUIN,atencion odontologica,exodoncia,2020-11-01,0,0,12,3,1,5,8,15,0,0,0,0,0,0,44
SAN JUAN DE YAPACANI,atencion odontologica,exodoncia,2020-11-01,0,0,21,16,3,4,4,16,3,1,0,0,0,0,68
SAN JULIAN,atencion odontologica,exodoncia,2020-11-01,0,2,27,43,6,10,8,36,10,7,0,0,0,0,149
SAN LORENZO(PND),atencion odontologica,exodoncia,2020-11-01,0,0,2,3,2,2,1,8,0,1,0,0,0,0,19
SAN LORENZO(TJA),atencion odontologica,exodoncia,2020-11-01,0,0,11,12,0,4,6,23,2,0,0,0,0,0,58
SAN LUCAS,atencion odontologica,exodoncia,2020-11-01,0,0,21,31,3,12,26,90,4,9,0,0,0,0,196
SAN MATIAS,atencion odontologica,exodoncia,2020-11-01,0,0,4,5,0,1,3,2,2,3,0,0,0,0,20
SAN MIGUEL DE VELASCO,atencion odontologica,exodoncia,2020-11-01,0,0,7,3,4,1,1,3,5,3,0,0,0,0,27
SAN PABLO DE LIPEZ,atencion odontologica,exodoncia,2020-11-01,1,0,4,7,1,5,2,2,0,1,0,0,0,0,23
SAN PEDRO,atencion odontologica,exodoncia,2020-11-01,0,0,8,12,2,4,4,10,2,3,0,0,0,0,45
SAN PEDRO DE BUENA VISTA,atencion odontologica,exodoncia,2020-11-01,0,2,18,12,4,17,19,37,10,9,0,0,0,0,128
SAN PEDRO DE CURAHUARA,atencion odontologica,exodoncia,2020-11-01,0,0,0,6,0,2,0,1,1,0,0,0,0,0,10
SAN PEDRO DE TIQUINA,atencion odontologica,exodoncia,2020-11-01,2,1,8,5,2,6,4,15,2,4,0,0,0,0,49
SAN RAFAEL,atencion odontologica,exodoncia,2020-11-01,0,0,2,7,0,4,10,21,2,4,0,0,0,0,50
SAN RAMON BENI,atencion odontologica,exodoncia,2020-11-01,0,0,2,2,0,3,4,9,0,0,0,0,0,0,20
SAN RAMON SCZ,atencion odontologica,exodoncia,2020-11-01,0,0,3,1,1,1,3,5,2,0,0,0,0,0,16
SANTA ANA,atencion odontologica,exodoncia,2020-11-01,0,0,2,0,2,1,3,31,0,0,0,0,0,0,39
SANTA CRUZ DE LA SIERRA,atencion odontologica,exodoncia,2020-11-01,5,4,41,57,13,11,34,57,44,23,0,0,0,0,289
SANTA ROSA,atencion odontologica,exodoncia,2020-11-01,0,0,2,0,1,2,0,7,0,1,0,0,0,0,13
SANTA ROSA DEL SARA,atencion odontologica,exodoncia,2020-11-01,0,0,2,3,0,1,10,4,1,3,0,0,0,0,24
SANTIAGO DE CALLAPA,atencion odontologica,exodoncia,2020-11-01,0,0,0,0,0,0,0,9,7,3,0,0,0,0,19
SANTIAGO DE HUARI,atencion odontologica,exodoncia,2020-11-01,2,1,14,20,4,2,12,18,6,10,0,0,0,0,89
SANTIAGO DE HUATA,atencion odontologica,exodoncia,2020-11-01,0,0,4,6,4,1,7,14,3,0,0,0,0,0,39
SANTIAGO DE MACHACA,atencion odontologica,exodoncia,2020-11-01,0,0,2,4,0,8,1,7,5,1,0,0,0,0,28
SANTIVAÑES,atencion odontologica,exodoncia,2020-11-01,0,0,2,5,1,2,3,18,2,9,0,0,0,0,42
SANTUARIO DE QUILLACAS,atencion odontologica,exodoncia,2020-11-01,0,0,3,5,0,1,1,6,4,3,0,0,0,0,23
SAPAHAQUI,atencion odontologica,exodoncia,2020-11-01,1,0,7,6,1,4,4,7,5,3,0,0,0,0,38
SENA,atencion odontologica,exodoncia,2020-11-01,0,0,12,17,0,0,0,16,2,0,0,0,0,0,47
SHINAOTA,atencion odontologica,exodoncia,2020-11-01,0,0,0,8,0,0,3,0,1,0,0,0,0,0,12
SICA SICA (VILLA AROMA),atencion odontologica,exodoncia,2020-11-01,1,0,7,11,3,5,12,21,5,5,0,0,0,0,70
SICAYA,atencion odontologica,exodoncia,2020-11-01,0,0,2,4,1,1,3,4,0,2,0,0,0,0,17
SIPE SIPE,atencion odontologica,exodoncia,2020-11-01,0,1,20,21,0,5,0,2,3,4,0,0,0,0,56
SOPACHUY,atencion odontologica,exodoncia,2020-11-01,0,0,0,2,1,1,3,12,0,4,0,0,0,0,23
SORACACHI,atencion odontologica,exodoncia,2020-11-01,0,0,4,17,3,6,6,21,5,5,0,0,0,0,67
SORATA,atencion odontologica,exodoncia,2020-11-01,0,1,24,14,2,14,17,28,2,11,0,0,0,0,113
SUCRE,atencion odontologica,exodoncia,2020-11-01,2,4,108,114,14,32,63,124,52,29,0,0,0,0,542
TACACHI,atencion odontologica,exodoncia,2020-11-01,0,0,0,6,0,0,0,1,0,0,0,0,0,0,7
TACACOMA,atencion odontologica,exodoncia,2020-11-01,0,0,9,4,1,2,10,28,3,4,0,0,0,0,61
TACOBAMBA,atencion odontologica,exodoncia,2020-11-01,0,0,5,3,0,2,3,8,1,1,0,0,0,0,23
TACOPAYA,atencion odontologica,exodoncia,2020-11-01,0,0,1,4,1,2,4,5,16,8,0,0,0,0,41
TAHUA,atencion odontologica,exodoncia,2020-11-01,0,0,0,0,0,0,0,0,3,1,0,0,0,0,4
TAPACARI,atencion odontologica,exodoncia,2020-11-01,0,0,9,13,13,4,9,23,9,17,0,0,0,0,97
TARABUCO,atencion odontologica,exodoncia,2020-11-01,0,0,10,13,4,4,19,24,7,18,0,0,0,0,99
TARACO,atencion odontologica,exodoncia,2020-11-01,0,0,4,0,3,2,9,4,12,4,0,0,0,0,38
TARATA,atencion odontologica,exodoncia,2020-11-01,0,0,6,5,1,1,2,8,0,1,0,0,0,0,24
TARIJA,atencion odontologica,exodoncia,2020-11-01,3,4,69,68,13,25,56,110,13,23,0,0,0,0,384
TARVITA,atencion odontologica,exodoncia,2020-11-01,0,0,13,11,3,14,13,44,9,21,0,0,0,0,128
TEOPONTE,atencion odontologica,exodoncia,2020-11-01,0,0,12,9,1,3,8,8,0,2,0,0,0,0,43
TIAHUANACU,atencion odontologica,exodoncia,2020-11-01,0,0,11,12,1,15,6,20,5,4,0,0,0,0,74
TINGUIPAYA,atencion odontologica,exodoncia,2020-11-01,1,0,12,16,6,11,16,28,17,23,0,0,0,0,130
TIPUANI,atencion odontologica,exodoncia,2020-11-01,0,0,1,1,0,0,1,1,0,0,0,0,0,0,4
TIQUIPAYA,atencion odontologica,exodoncia,2020-11-01,0,0,10,16,3,3,4,25,2,7,0,0,0,0,70
TIRAQUE (CBBA),atencion odontologica,exodoncia,2020-11-01,0,0,4,8,2,0,5,7,3,7,0,0,0,0,36
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,exodoncia,2020-11-01,0,0,2,3,0,0,3,2,2,1,0,0,0,0,13
TOCO,atencion odontologica,exodoncia,2020-11-01,0,0,9,9,0,0,0,1,0,1,0,0,0,0,20
TODOS SANTOS,atencion odontologica,exodoncia,2020-11-01,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3
TOLATA,atencion odontologica,exodoncia,2020-11-01,0,0,1,0,0,0,2,1,1,0,0,0,0,0,5
TOLEDO,atencion odontologica,exodoncia,2020-11-01,0,0,3,0,1,0,3,5,0,4,0,0,0,0,16
TOMAVE,atencion odontologica,exodoncia,2020-11-01,0,0,16,14,4,1,14,18,11,3,0,0,0,0,81
TOMINA,atencion odontologica,exodoncia,2020-11-01,0,0,4,8,1,4,4,48,12,7,0,0,0,0,88
TORO TORO,atencion odontologica,exodoncia,2020-11-01,0,0,2,4,4,8,17,23,2,2,0,0,0,0,62
TOTORA(CBBA),atencion odontologica,exodoncia,2020-11-01,0,0,3,11,1,2,9,17,3,1,0,0,0,0,47
TOTORA(ORR),atencion odontologica,exodoncia,2020-11-01,0,0,3,2,1,3,0,8,1,3,0,0,0,0,21
TRIGAL,atencion odontologica,exodoncia,2020-11-01,0,0,3,3,0,0,1,4,4,0,0,0,0,0,15
TRINIDAD,atencion odontologica,exodoncia,2020-11-01,0,3,59,46,13,24,65,95,26,13,0,0,0,0,344
TUPIZA,atencion odontologica,exodoncia,2020-11-01,0,0,13,17,5,4,11,25,20,14,0,0,0,0,109
TURCO,atencion odontologica,exodoncia,2020-11-01,0,0,8,1,0,2,2,5,0,3,0,0,0,0,21
UMALA,atencion odontologica,exodoncia,2020-11-01,0,0,1,2,0,0,0,0,0,3,0,0,0,0,6
UNCIA,atencion odontologica,exodoncia,2020-11-01,0,0,16,20,4,4,8,15,4,3,0,0,0,0,74
URIONDO (A. CONCEPCION),atencion odontologica,exodoncia,2020-11-01,0,0,7,10,3,2,12,33,7,1,0,0,0,0,75
URUBICHA,atencion odontologica,exodoncia,2020-11-01,0,1,6,2,0,4,3,8,0,3,0,0,0,0,27
UYUNI,atencion odontologica,exodoncia,2020-11-01,0,0,8,9,2,9,9,8,2,3,0,0,0,0,50
VACAS,atencion odontologica,exodoncia,2020-11-01,0,0,21,18,3,5,10,28,4,4,0,0,0,0,93
VALLEGRANDE,atencion odontologica,exodoncia,2020-11-01,0,1,8,9,3,3,1,11,6,3,0,0,0,0,45
VIACHA,atencion odontologica,exodoncia,2020-11-01,3,3,85,59,14,44,50,126,31,24,0,0,0,0,439
VILA VILA,atencion odontologica,exodoncia,2020-11-01,0,0,2,1,1,0,3,1,0,0,0,0,0,0,8
VILLA CHARCAS,atencion odontologica,exodoncia,2020-11-01,0,0,1,0,0,2,2,8,0,0,0,0,0,0,13
VILLA MONTES,atencion odontologica,exodoncia,2020-11-01,1,0,13,3,2,3,8,11,4,2,0,0,0,0,47
VILLA NUEVA (LOMA ALTA),atencion odontologica,exodoncia,2020-11-01,0,0,5,5,0,2,2,6,0,0,0,0,0,0,20
VILLA RIVERO,atencion odontologica,exodoncia,2020-11-01,0,0,7,1,0,3,2,4,4,3,0,0,0,0,24
VILLA SERRANO,atencion odontologica,exodoncia,2020-11-01,0,0,0,2,0,1,4,20,0,0,0,0,0,0,27
