,group,variable,month,PENTAVALENTE 4TA. DOSIS DENTRO,PENTAVALENTE 4TA. DOSIS DENTRO,PENTAVALENTE 4TA. DOSIS FUERA,PENTAVALENTE 4TA. DOSIS FUERA,TOTALES
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,1,0,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,2,1,3,2,8
"CAIZA ""D""",vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,1,0,0,1
CAMARGO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,0,0,1,1
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,0,1,0,1
CAMIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,2,3,1,0,6
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,1,2,5,3,11
CAQUIAVIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,0,0,1,1
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,1,0,0,1
CARANAVI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,4,2,2,0,8
CARAPARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,1,0,0,1
CARMEN RIVERO TORREZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,1,0,3,2,6
CHACARILLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,1,0,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,2,0,2,5,9
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,2,0,37,37,76
CHARAÑA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,1,0,0,1
CHAYANTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,0,2,3,5
CHIMORE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,1,2,1,2,6
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,3,2,4,5,14
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,1,1,2,4
CKOCHAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,0,1,1,2
CLIZA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,3,1,2,1,7
COBIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,2,0,3,3,8
COCAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,0,3,1,4
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,43,55,46,50,194
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,5,7,6,6,24
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,2,1,0,3
COLLANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,1,0,0,0,1
COLOMI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,3,2,0,1,6
COLPA BELGICA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,0,0,1,1
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,1,1,1,3
COMANCHE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,1,0,0,2,3
COMARAPA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,2,0,1,2,5
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,6,5,6,6,23
COPACABANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,1,0,1,0,2
CORIPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,4,1,1,0,6
COROICO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,1,2,0,0,3
COTOCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,8,2,3,1,14
CRUZ DE MACHACAMARCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,0,1,0,1
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,1,2,0,5,8
EL ALTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,47,56,83,85,271
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,1,0,0,1
EL TORNO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,2,6,1,1,10
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,2,0,0,2
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,1,1,4,3,9
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,0,4,2,6
EXALTACION,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,0,0,1,1
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,0,0,1,1
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,2,1,0,3
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,1,0,0,0,1
GUANAY,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,0,1,1,2
GUAQUI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,1,0,0,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,6,2,0,0,8
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,1,0,3,1,5
HUACARAJE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,2,0,0,2
HUACARETA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,0,0,1,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,1,0,2,3
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,1,0,1,0,2
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,1,2,1,4
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,1,1,0,1,3
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,10,7,3,5,25
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,9,11,11,5,36
LA PAZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,69,79,7,4,159
LAGUNILLAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,1,0,1,0,2
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,2,2,0,4
LORETO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,1,1,0,2
LURIBAY,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,0,1,0,1
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,0,0,1,1
MAPIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,3,5,0,0,8
MINEROS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,1,1,2,0,4
MIZQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,3,1,0,1,5
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,1,0,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,5,2,4,4,15
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,0,1,0,1
OKINAWA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,1,3,1,5
ORURO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,13,27,10,10,60
PADCAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,1,0,0,0,1
PAILON,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,2,0,2,4,8
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,2,1,0,0,3
PAMPA AULLAGAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,1,0,0,1
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,1,0,1,2
PASORAPA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,1,0,1,2
PATACAMAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,1,4,0,0,5
PAZÑA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,1,0,1,2
POCOATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,1,1,1,3
POCONA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,0,1,0,1
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,1,3,0,0,4
POOPO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,1,0,1,2
PORCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,0,1,0,1
POROMA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,0,0,1,1
PORONGO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,0,2,2,4
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,1,3,0,1,5
PORVENIR,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,0,2,2,4
POTOSI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,13,32,7,17,69
PUCARANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,2,2,5,1,10
PUERTO ACOSTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,1,0,1,2
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,1,0,2,1,4
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,0,0,1,1
PUERTO SILES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,0,1,0,1
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,1,1,8,6,16
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,4,3,5,11,23
PUNATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,5,5,2,12
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,12,9,16,20,57
REYES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,2,0,0,2
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,12,14,13,9,48
ROBORE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,1,0,0,0,1
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,1,3,0,0,4
SACABA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,8,4,12,18,42
SACACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,0,1,2,3
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,0,1,0,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,2,0,6,5,13
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,2,0,0,0,2
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,6,7,8,11,32
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,0,0,1,1
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,6,5,11,18,40
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,11,8,5,9,33
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,0,1,0,1
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,2,2,0,1,5
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,3,4,6,6,19
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,1,1,1,3
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,1,1,0,1,3
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,1,1,1,3
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,1,3,0,0,4
SAN LUCAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,1,3,0,0,4
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,0,3,4,7
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,0,1,0,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,1,3,3,1,8
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,1,0,0,1
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,1,0,0,1
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,2,2,0,0,4
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,1,2,0,0,3
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,131,125,70,68,394
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,1,0,0,0,1
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,1,1,0,0,2
SANTIAGO DE HUATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,1,1,0,0,2
SANTIVAÑES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,3,1,0,4
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,0,1,0,1
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,0,1,1,2
SENA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,3,2,13,4,22
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,2,1,2,2,7
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,4,2,0,0,6
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,6,4,4,14
SOPACHUY,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,1,0,0,0,1
SORACACHI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,1,0,0,1
SORATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,1,1,5,4,11
SUCRE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,15,19,3,5,42
TACACOMA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,1,1,2,2,6
TACOBAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,0,0,1,1
TAPACARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,0,1,0,1
TARACO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,1,2,1,1,5
TARATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,1,0,1,1,3
TARIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,9,14,6,3,32
TARVITA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,0,0,1,1
TEOPONTE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,2,0,0,2
TIAHUANACU,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,2,0,0,2
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,0,1,0,1
TIPUANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,1,2,0,3
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,2,8,3,1,14
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,1,4,2,7
TOLATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,0,1,1,2
TOLEDO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,0,2,2,4
TOMAVE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,0,0,2,2
TORO TORO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,0,1,0,1
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,3,0,1,4,8
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,3,1,9,6,19
TUPIZA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,6,3,1,0,10
UMALA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,1,0,0,0,1
UNCIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,2,2,0,4
URIONDO (A. CONCEPCION),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,1,1,0,2
UYUNI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,2,2,0,0,4
VACAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,0,1,0,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,2,4,1,1,8
VILLA CHARCAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,1,4,0,5
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,2,3,0,0,5
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,0,1,1,2
VILLA RIVERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,0,2,0,2
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,5,6,4,6,21
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,1,0,2,0,3
VILLAZON,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,1,2,0,3
VINTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,2,2,6,10
WALDO BALLIVIAN,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,1,0,0,0,1
WARNES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,14,13,10,9,46
YACO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,3,0,0,0,3
YACUIBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,4,6,3,2,15
YANACACHI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,0,0,0,1,1
YAPACANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-11-01,1,1,4,1,7
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-12-01,1,3,0,0,4
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-12-01,1,1,1,0,3
AIQUILE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-12-01,0,1,0,0,1
ANDAMARCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-12-01,1,0,0,2,3
APOLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-12-01,0,1,1,0,2
ARANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-12-01,1,0,0,0,1
ARBIETO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-12-01,0,2,1,0,3
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-12-01,1,0,0,1,2
ATOCHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-12-01,0,0,1,0,1
AYATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-12-01,0,1,0,1,2
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-12-01,0,1,1,0,2
BATALLAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-12-01,2,0,0,0,2
BERMEJO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-12-01,3,2,0,0,5
BETANZOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-12-01,0,0,1,2,3
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-12-01,2,0,0,0,2
CABEZAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-12-01,2,1,0,1,4
CAIROMA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-12-01,1,0,0,0,1
"CAIZA ""D""",vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-12-01,0,1,0,0,1
CAJUATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-12-01,1,0,0,0,1
CAMIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-12-01,1,0,0,0,1
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-12-01,0,0,0,2,2
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-12-01,1,3,0,0,4
CARANAVI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-12-01,4,2,1,2,9
CARIPUYO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-12-01,1,0,0,0,1
CARMEN RIVERO TORREZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-12-01,0,0,3,2,5
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-12-01,0,2,1,3,6
CHAQUI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-12-01,0,0,1,0,1
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-12-01,3,1,2,6,12
CHAYANTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-12-01,2,1,1,2,6
CHIMORE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-12-01,2,0,0,1,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-12-01,0,1,2,1,4
CHUMA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-12-01,0,0,1,0,1
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-12-01,0,0,1,0,1
CLIZA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-12-01,0,0,1,0,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-12-01,1,0,2,2,5
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-12-01,42,38,15,23,118
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-12-01,2,2,3,5,12
COLLANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-12-01,0,1,0,0,1
COLOMI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-12-01,1,2,0,0,3
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2023-12-01,0,0,1,1,2
