,group,variable,month,Nº DE MUJERES EMBARAZADAS CON PRUEBA RÁPIDA CANTIDAD,Nº DE MUJERES EMBARAZADAS CON PRUEBA RÁPIDA CANTIDAD,TOTALES
HUACHACALLA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,8,8
HUANUNI,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,53,53
HUAYLLAMARCA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,3,3
ICLA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,2,2
INCAHUASI,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,16,16
IXIAMAS,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,13,13
JESUS DE MACHACA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,1,1
LA ASUNTA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,88,88
LA GUARDIA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,239,239
LA PAZ,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,1966,1966
LAGUNILLAS,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,2,2
LAJA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,25,25
LAS CARRERAS,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,5,5
LLICA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,6,6
MACHACAMARCA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,5,5
MACHARETI,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,7,7
MAIRANA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,41,41
MINEROS,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,90,90
MIZQUE,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,62,62
MOJOCOYA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,1,1
MONTEAGUDO,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,55,55
MONTERO,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,721,721
MOROCHATA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,5,5
NACEBE (SANTA ROSA DEL ABUNA),vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,3,3
NUEVO MANOA (NUEVA ESPERANZA),vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,4,4
OCURI,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,33,33
OMEREQUE,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,6,6
ORURO,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,1048,1048
PADCAYA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,22,22
PADILLA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,21,21
PAILON,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,116,116
PAMPA GRANDE,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,20,20
PASORAPA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,3,3
PAZÑA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,10,10
POCOATA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,18,18
POOPO,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,20,20
PORCO,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,28,28
POROMA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,20,20
PORONGO,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,17,17
PORTACHUELO,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,97,97
PORVENIR,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,18,18
POSTRER VALLE,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,3,3
POTOSI,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,440,440
PRESTO,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,9,9
PUCARANI,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,18,18
PUERTO GONZALO MORENO,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,12,12
PUERTO RICO,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,21,21
PUERTO SUAREZ,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,49,49
PUERTO VILLARROEL,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,192,192
PUNA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,11,11
PUNATA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,128,128
QUILLACOLLO,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,75,75
QUIME,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,20,20
RAVELO,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,27,27
REYES,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,14,14
RIBERALTA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,677,677
ROBORE,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,60,60
RURRENABAQUE,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,47,47
SABAYA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,5,5
SACABA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,579,579
SACACA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,20,20
SAIPINA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,8,8
SALINAS DE GARCI MENDOZA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,6,6
SAMAIPATA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,17,17
SAN ANDRES,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,39,39
SAN ANTONIO DE LOMERIO,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,14,14
SAN BENITO,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,17,17
SAN BORJA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,12,12
SAN BUENA VENTURA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,26,26
SAN CARLOS,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,92,92
SAN IGNACIO,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,29,29
SAN IGNACIO DE VELASCO,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,196,196
SAN JAVIER(BNI),vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,3,3
SAN JAVIER(STC),vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,39,39
SAN JOSE DE CHIQUITOS,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,54,54
SAN JUAN DE YAPACANI,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,21,21
SAN JULIAN,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,119,119
SAN LORENZO(PND),vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,10,10
SAN LORENZO(TJA),vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,18,18
SAN LUCAS,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,56,56
SAN MATIAS,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,46,46
SAN MIGUEL DE VELASCO,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,19,19
SAN PEDRO,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,36,36
SAN PEDRO DE BUENA VISTA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,44,44
SAN PEDRO DE QUEMES,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,3,3
SAN PEDRO(PND),vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,8,8
SAN RAFAEL,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,25,25
SAN RAMON SCZ,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,27,27
SANTA ANA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,50,50
SANTA CRUZ DE LA SIERRA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,3495,3495
SANTA ROSA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,7,7
SANTA ROSA DEL SARA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,49,49
SANTIAGO DE HUARI,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,8,8
SANTIVAÑES,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,12,12
SANTUARIO DE QUILLACAS,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,8,8
SENA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,26,26
SHINAOTA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,39,39
SICAYA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,2,2
SIPE SIPE,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,84,84
SOPACHUY,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,5,5
SORATA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,17,17
SUCRE,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,535,535
TACACOMA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,1,1
TACOBAMBA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,17,17
TACOPAYA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,9,9
TAPACARI,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,42,42
TARABUCO,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,18,18
TARATA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,26,26
TARIJA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,1320,1320
TARVITA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,7,7
TEOPONTE,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,14,14
TIAWANACU,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,20,20
TIPUANI,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,9,9
TIQUIPAYA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,247,247
TIRAQUE (CBBA),vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,35,35
TOCO,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,24,24
TOLATA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,18,18
TOLEDO,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,10,10
TOMAVE,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,9,9
TOMINA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,9,9
TORO TORO,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,19,19
TOTORA(CBBA),vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,56,56
TOTORA(ORR),vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,9,9
TRINIDAD,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,133,133
TUPIZA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,27,27
TURCO,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,2,2
UNCIA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,7,7
URIONDO (A. CONCEPCION),vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,25,25
UYUNI,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,80,80
VALLEGRANDE,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,58,58
VIACHA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,11,11
VILLA CHARCAS,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,27,27
VILLA MONTES,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,150,150
VILLA NUEVA (LOMA ALTA),vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,2,2
VILLA SERRANO,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,10,10
VILLA TUNARI,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,306,306
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,15,15
VILLAZON,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,129,129
VINTO,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,211,211
VITICHI,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,9,9
WARNES,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,222,222
YACUIBA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,86,86
YAMPARAEZ,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,5,5
YAPACANI,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,310,310
YOCALLA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,5,5
YOTALA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,10,10
YUNCHARA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,8,8
ZUDAÑEZ,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,12,12
ACACIO,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,1,1
ACHACACHI,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,77,77
AIQUILE,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,44,44
ALCALA,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,2,2
ANCORAIMES,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,4,4
ANDAMARCA,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,6,6
ANTEQUERA,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,3,3
APOLO,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,17,17
ARAMPAMPA,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,3,3
ARANI,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,1,1
ARBIETO,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,39,39
ATOCHA,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,14,14
AYOPAYA (V. DE INDEPENDENCIA),vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,26,26
AZURDUY,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,7,7
BELLA FLOR,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,3,3
BERMEJO,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,96,96
BETANZOS,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,49,49
BOLPEBRA,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,1,1
BOYUIBE,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,8,8
BUENA VISTA,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,32,32
CABEZAS,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,48,48
"CAIZA ""D""",vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,3,3
CAJUATA,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,4,4
CALAMARCA,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,20,20
CAMARGO,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,21,21
CAMIRI,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,146,146
CAPINOTA,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,68,68
CARACOLLO,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,38,38
CARANAVI,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,134,134
CARAPARI,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,5,5
CARMEN RIVERO TORREZ,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,12,12
CHALLAPATA,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,109,109
CHAQUI,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,7,7
CHARAGUA,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,56,56
CHAYANTA,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,12,12
CHIMORE,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,77,77
CHIPAYA,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,3,3
CHULUMANI (V. DE LA LIBERTAD),vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,36,36
CHUMA,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,16,16
CHUQUIHUTA AYLLU JUCUMANI,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,4,4
CKOCHAS,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,19,19
CLIZA,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,69,69
COBIJA,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,157,157
COCAPATA,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,16,16
COCHABAMBA,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,406,406
COLCAPIRHUA,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,114,114
COLOMI,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,5,5
COLPA BELGICA,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,14,14
COLQUECHACA,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,9,9
COLQUIRI,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,16,16
COMARAPA,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,72,72
CONCEPCION,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,52,52
COROICO,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,64,64
CORQUE,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,5,5
COTAGAITA,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,1,1
CUATRO CAÑADAS,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,37,37
CUEVO,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,2,2
CULPINA,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,30,30
DESAGUADERO,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,6,6
EL ALTO,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,2419,2419
EL CHORO,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,2,2
EL PUENTE(STC),vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,5,5
EL PUENTE(TJA),vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,7,7
EL TORNO,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,187,187
EL VILLAR,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,2,2
ENTRE RIOS TRJ,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,25,25
ENTRE RIOS CBBA,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,112,112
ESCARA,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,2,2
ESCOMA,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,15,15
EUREKA (SANTOS MERCADO),vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,3,3
FERNANDEZ ALONSO,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,26,26
FILADELFIA,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,13,13
GENERAL SAAVEDRA,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,24,24
GRAL. J.J. PEREZ (CHARAZANI),vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,5,5
GUANAY,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,33,33
GUAQUI,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,11,11
GUAYARAMERIN,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,397,397
GUTIERREZ,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,10,10
HUACARETA,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,5,5
HUACAYA (VILLA DE HUACAYA),vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,4,4
HUACHACALLA,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,1,1
HUANUNI,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,57,57
ICLA,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,11,11
INCAHUASI,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,13,13
IRUPANA (VILLA DE LANZA),vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,11,11
IXIAMAS,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,9,9
JESUS DE MACHACA,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,1,1
LA ASUNTA,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,106,106
LA GUARDIA,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,203,203
LA PAZ,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,1803,1803
LAGUNILLAS,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,9,9
LAJA,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,21,21
LAS CARRERAS,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,1,1
MACHACAMARCA,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,4,4
MACHARETI,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,3,3
MAIRANA,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,22,22
MAPIRI,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,23,23
MINEROS,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,69,69
MIZQUE,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,53,53
MOJOCOYA,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,7,7
MONTEAGUDO,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,74,74
MONTERO,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,547,547
MOROCHATA,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,13,13
NACEBE (SANTA ROSA DEL ABUNA),vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,4,4
NUEVO MANOA (NUEVA ESPERANZA),vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,1,1
OCURI,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,20,20
OMEREQUE,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,8,8
ORURO,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,1106,1106
PADCAYA,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,37,37
PADILLA,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,9,9
PAILON,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,99,99
PALOS BLANCOS,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,2,2
PAZÑA,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,11,11
POCOATA,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,11,11
POOPO,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,7,7
PORCO,vih,no de mujeres embarazadas con prueba rapida,2016-12-01,0,31,31
