,group,variable,month,PENTAVALENTE 2DA DOSIS DENTRO,PENTAVALENTE 2DA DOSIS DENTRO,PENTAVALENTE 2DA DOSIS FUERA,PENTAVALENTE 2DA DOSIS FUERA,TOTALES
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,9,9,2,2,22
AZURDUY,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,6,3,3,7,19
BATALLAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,9,11,1,0,21
BAURES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,4,8,0,0,12
BELLA FLOR,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,1,2,2,0,5
BERMEJO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,24,25,1,0,50
BETANZOS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,10,18,4,2,34
BOLIVAR,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,3,3,2,4,12
BOLPEBRA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,0,0,3,3,6
BOYUIBE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,2,6,0,0,8
BUENA VISTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,8,8,0,3,19
CABEZAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,16,15,9,7,47
CAIROMA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,4,6,1,2,13
"CAIZA ""D""",vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,7,4,1,1,13
CAJUATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,6,9,1,0,16
CALACOTO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,1,1,1,1,4
CALAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,3,3,2,1,9
CAMARGO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,9,8,2,2,21
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,2,0,1,0,3
CAMIRI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,28,32,4,0,64
CAPINOTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,14,12,0,1,27
CAQUIAVIRI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,7,3,1,0,11
CARACOLLO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,6,4,7,7,24
CARANAVI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,24,30,2,2,58
CARAPARI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,13,10,1,2,26
CARIPUYO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,0,4,0,2,6
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,0,1,3,4,8
CATACORA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,0,0,1,0,1
CHACARILLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,1,0,0,0,1
CHALLAPATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,21,21,3,2,47
CHAQUI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,4,4,3,0,11
CHARAGUA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,13,13,10,18,54
CHARAÑA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,2,0,0,1,3
CHAYANTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,4,12,2,5,23
CHIMORE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,24,13,3,2,42
CHIPAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,1,0,0,0,1
CHUA COCANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,1,0,0,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,10,14,3,1,28
CHUMA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,1,2,1,1,5
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,3,5,0,0,8
CKOCHAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,5,3,3,3,14
CLIZA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,16,13,0,3,32
COBIJA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,35,48,8,4,95
COCAPATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,7,4,7,9,27
COCHABAMBA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,536,539,1,0,1076
COLCAPIRHUA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,57,45,2,3,107
"COLCHA ""K""",vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,5,6,2,1,14
COLLANA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,1,2,0,0,3
COLOMI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,17,14,0,1,32
COLPA BELGICA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,6,3,0,0,9
COLQUECHACA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,19,19,4,7,49
COLQUENCHA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,3,4,0,0,7
COLQUIRI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,9,5,2,2,18
COMANCHE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,0,1,0,0,1
COMARAPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,10,8,2,0,20
COMBAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,0,1,0,0,1
CONCEPCION,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,20,10,3,6,39
COPACABANA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,2,6,3,1,12
CORIPATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,9,11,0,0,20
CORO CORO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,4,6,0,0,10
COROICO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,11,10,3,2,26
CORQUE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,1,2,0,0,3
COTAGAITA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,16,12,6,1,35
COTOCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,65,59,6,2,132
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,17,11,6,9,43
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,0,0,2,2,4
CUEVO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,1,4,0,0,5
CULPINA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,5,6,2,2,15
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,1,2,0,0,3
CURVA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,0,1,1,1,3
DESAGUADERO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,2,1,0,2,5
EL ALTO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,537,524,165,143,1369
EL CHORO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,1,1,0,0,2
EL PUENTE(STC),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,12,7,0,0,19
EL PUENTE(TJA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,4,5,0,0,9
EL TORNO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,42,35,0,1,78
EL VILLAR,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,2,1,0,2,5
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,10,16,2,3,31
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,22,21,3,1,47
ESCOMA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,1,2,1,0,4
ESMERALDA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,1,1,0,0,2
EUCALIPTUS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,1,3,0,0,4
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,3,1,0,0,4
EXALTACION,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,1,1,0,0,2
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,7,10,1,4,22
FILADELFIA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,2,4,2,0,8
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,8,7,3,3,21
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,1,7,3,2,13
GUANAY,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,8,7,1,2,18
GUAQUI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,2,2,0,2,6
GUAYARAMERIN,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,37,30,2,4,73
GUTIERREZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,11,6,2,4,23
HUACARETA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,4,2,0,0,6
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,0,1,1,0,2
HUACHACALLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,0,1,0,0,1
HUANUNI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,10,6,8,5,29
HUARACAJE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,5,2,0,0,7
HUARINA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,1,1,2,0,4
HUATAJATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,0,1,0,0,1
HUAYLLAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,2,2,0,1,5
HUMANATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,1,1,2,2,6
ICHOCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,3,3,0,0,6
ICLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,2,2,1,0,5
INCAHUASI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,5,7,4,2,18
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,3,1,0,0,4
INQUISIVI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,4,4,1,0,9
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,8,8,1,1,18
IXIAMAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,5,2,0,2,9
JESUS DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,4,3,2,0,9
LA ASUNTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,28,36,0,0,64
LA GUARDIA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,89,96,3,2,190
LA PAZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,434,401,2,2,839
LAGUNILLAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,5,1,4,0,10
LAJA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,8,6,1,0,15
LICOMA PAMPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,0,0,0,1,1
LLALLAGUA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,23,17,14,15,69
LLICA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,0,1,0,0,1
LORETO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,0,2,0,0,2
LURIBAY,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,5,2,0,0,7
MACHACAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,2,2,0,0,4
MACHARETI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,1,2,2,0,5
MAGDALENA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,6,10,1,1,18
MAIRANA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,5,6,1,1,13
MALLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,1,0,0,0,1
MAPIRI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,12,15,0,0,27
MECAPACA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,8,8,1,1,18
MINEROS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,13,15,1,2,31
MIZQUE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,10,12,0,2,24
MOCOMOCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,2,4,2,1,9
MOJOCOYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,3,3,1,0,7
MONTEAGUDO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,22,18,0,2,42
MONTERO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,115,97,5,2,219
MORO MORO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,2,1,0,1,4
MOROCHATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,3,1,3,4,11
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,2,1,1,1,5
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,0,1,2,2,5
OCURI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,4,5,2,2,13
OKINAWA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,4,9,1,0,14
OMEREQUE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,2,4,0,0,6
ORURO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,217,225,9,8,459
PADCAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,14,3,1,0,18
PADILLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,7,6,1,0,14
PAILON,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,10,8,37,41,96
PALCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,9,7,3,1,20
PALOS BLANCOS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,8,19,2,3,32
PAMPA GRANDE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,7,8,0,0,15
PAPEL PAMPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,2,0,1,2,5
PASORAPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,3,1,0,0,4
PATACAMAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,9,11,1,1,22
PAZÑA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,1,3,0,0,4
PELECHUCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,1,3,0,1,5
POCOATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,3,7,7,5,22
POCONA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,7,2,3,5,17
POJO (CBBA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,2,8,1,2,13
POOPO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,3,0,0,1,4
PORCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,5,9,0,2,16
POROMA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,2,6,5,5,18
PORONGO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,3,5,4,3,15
PORTACHUELO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,6,11,1,2,20
PORVENIR,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,6,7,10,16,39
POTOSI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,155,150,34,26,365
PRESTO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,3,3,2,2,10
PUCARA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,2,1,0,0,3
PUCARANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,7,14,3,3,27
PUERTO ACOSTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,1,2,4,2,9
PUERTO CARABUCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,3,1,2,3,9
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,2,1,5,8,16
PUERTO PEREZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,2,2,1,1,6
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,16,9,0,1,26
PUERTO RICO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,4,8,0,0,12
PUERTO SUAREZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,11,10,7,6,34
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,43,34,4,1,82
PUNA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,6,6,5,5,22
PUNATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,16,15,6,9,46
QUIABAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,3,4,1,0,8
QUILLACOLLO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,119,119,52,52,342
QUIME,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,10,4,2,0,16
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,1,2,0,0,3
RAVELO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,6,3,5,5,19
REYES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,10,7,0,0,17
RIBERALTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,94,94,1,7,196
ROBORE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,16,14,0,0,30
RURRENABAQUE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,9,8,1,2,20
SABAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,1,1,1,1,4
SACABA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,107,127,18,15,267
SACABAMBA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,3,2,0,1,6
SACACA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,6,9,10,11,36
SAIPINA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,2,1,1,2,6
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,7,4,1,4,16
SAMAIPATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,5,7,0,0,12
SAN AGUSTIN,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,1,3,0,0,4
SAN ANDRES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,6,8,1,2,17
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,3,0,0,0,3
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,0,2,0,0,2
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,4,3,0,3,10
SAN BENITO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,6,8,2,1,17
SAN BORJA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,49,30,4,4,87
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,9,7,1,1,18
SAN CARLOS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,20,17,0,1,38
SAN IGNACIO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,25,25,2,2,54
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,47,41,6,9,103
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,2,1,6,6,15
SAN JAVIER(STC),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,15,8,1,0,24
SAN JOAQUIN,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,5,4,0,0,9
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,15,19,29,25,88
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,2,2,1,1,6
SAN JULIAN,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,32,38,4,1,75
SAN LORENZO(PND),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,6,3,2,0,11
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,17,16,1,2,36
SAN LUCAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,14,10,11,11,46
SAN MATIAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,18,14,0,4,36
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,16,10,2,3,31
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,1,1,0,0,2
SAN PEDRO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,13,12,0,0,25
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,15,14,8,1,38
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,0,2,2,0,4
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,0,0,0,1,1
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,3,3,0,0,6
SAN PEDRO(PND),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,0,0,0,1,1
SAN RAFAEL,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,8,5,0,0,13
SAN RAMON BENI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,2,3,1,2,8
SAN RAMON SCZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,7,3,0,1,11
SANTA ANA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,10,18,5,3,36
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,1167,1180,10,3,2360
SANTA ROSA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,4,5,4,3,16
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,8,8,0,2,18
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,3,1,0,0,4
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,4,4,2,3,13
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,2,2,1,0,5
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,2,0,0,0,2
SANTIVAÑES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,4,2,0,0,6
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,0,1,1,1,3
SAPAHAQUI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,3,5,4,2,14
SENA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,16,7,0,0,23
SHINAOTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,16,14,0,0,30
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,9,4,0,1,14
SICAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,4,4,2,1,11
SIPE SIPE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,40,44,5,4,93
SOPACHUY,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,1,2,0,2,5
SORACACHI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,2,2,1,0,5
SORATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,5,5,5,2,17
SUCRE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,213,159,4,2,378
TACACHI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,0,0,3,0,3
TACACOMA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,3,2,1,2,8
TACOBAMBA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,1,3,4,1,9
