municipality,group,variable,month,Pulpotomías,TOTAL
SAN BENITO,consultas odontologicas,pulpotomias,2005-11-01,3,3
SAN BORJA,consultas odontologicas,pulpotomias,2005-11-01,98,98
SAN BUENA VENTURA,consultas odontologicas,pulpotomias,2005-11-01,79,79
SAN CARLOS,consultas odontologicas,pulpotomias,2005-11-01,39,39
SAN IGNACIO,consultas odontologicas,pulpotomias,2005-11-01,67,67
SAN IGNACIO DE VELASCO,consultas odontologicas,pulpotomias,2005-11-01,157,157
SAN JAVIER(STC),consultas odontologicas,pulpotomias,2005-11-01,32,32
SAN JOAQUIN,consultas odontologicas,pulpotomias,2005-11-01,1,1
SAN JOSE DE CHIQUITOS,consultas odontologicas,pulpotomias,2005-11-01,21,21
SAN JUAN DE YAPACANI,consultas odontologicas,pulpotomias,2005-11-01,23,23
SAN JULIAN,consultas odontologicas,pulpotomias,2005-11-01,129,129
SAN LORENZO(PND),consultas odontologicas,pulpotomias,2005-11-01,9,9
SAN LORENZO(TJA),consultas odontologicas,pulpotomias,2005-11-01,62,62
SAN LUCAS,consultas odontologicas,pulpotomias,2005-11-01,70,70
SAN MATIAS,consultas odontologicas,pulpotomias,2005-11-01,101,101
SAN MIGUEL DE VELASCO,consultas odontologicas,pulpotomias,2005-11-01,67,67
SAN PEDRO,consultas odontologicas,pulpotomias,2005-11-01,53,53
SAN PEDRO DE BUENA VISTA,consultas odontologicas,pulpotomias,2005-11-01,58,58
SAN PEDRO DE CURAHUARA,consultas odontologicas,pulpotomias,2005-11-01,24,24
SAN RAFAEL,consultas odontologicas,pulpotomias,2005-11-01,55,55
SAN RAMON,consultas odontologicas,pulpotomias,2005-11-01,40,40
SAN RAMON,consultas odontologicas,pulpotomias,2005-11-01,4,4
SANTA ANA,consultas odontologicas,pulpotomias,2005-11-01,74,74
SANTA CRUZ DE LA SIERRA,consultas odontologicas,pulpotomias,2005-11-01,2099,2099
SANTA ROSA,consultas odontologicas,pulpotomias,2005-11-01,9,9
SANTA ROSA DEL SARA,consultas odontologicas,pulpotomias,2005-11-01,122,122
SANTIAGO DE CALLAPA,consultas odontologicas,pulpotomias,2005-11-01,12,12
SANTIAGO DE HUARI,consultas odontologicas,pulpotomias,2005-11-01,50,50
SANTIAGO DE MACHACA,consultas odontologicas,pulpotomias,2005-11-01,20,20
SANTIVAÑES,consultas odontologicas,pulpotomias,2005-11-01,19,19
SANTUARIO DE QUILLACAS,consultas odontologicas,pulpotomias,2005-11-01,16,16
SAPAHAQUI,consultas odontologicas,pulpotomias,2005-11-01,70,70
SENA,consultas odontologicas,pulpotomias,2005-11-01,33,33
SICA SICA (VILLA AROMA),consultas odontologicas,pulpotomias,2005-11-01,94,94
SIPE SIPE,consultas odontologicas,pulpotomias,2005-11-01,81,81
SOPACHUY,consultas odontologicas,pulpotomias,2005-11-01,66,66
SORACACHI,consultas odontologicas,pulpotomias,2005-11-01,4,4
SORATA,consultas odontologicas,pulpotomias,2005-11-01,105,105
SUCRE,consultas odontologicas,pulpotomias,2005-11-01,871,871
TACACOMA,consultas odontologicas,pulpotomias,2005-11-01,97,97
TACOPAYA,consultas odontologicas,pulpotomias,2005-11-01,25,25
TAPACARI,consultas odontologicas,pulpotomias,2005-11-01,33,33
TARABUCO,consultas odontologicas,pulpotomias,2005-11-01,27,27
TARACO,consultas odontologicas,pulpotomias,2005-11-01,24,24
TARIJA,consultas odontologicas,pulpotomias,2005-11-01,329,329
TARVITA,consultas odontologicas,pulpotomias,2005-11-01,79,79
TEOPONTE,consultas odontologicas,pulpotomias,2005-11-01,32,32
TIAWANACU,consultas odontologicas,pulpotomias,2005-11-01,238,238
TINGUIPAYA,consultas odontologicas,pulpotomias,2005-11-01,65,65
TIPUANI,consultas odontologicas,pulpotomias,2005-11-01,44,44
TIQUIPAYA,consultas odontologicas,pulpotomias,2005-11-01,77,77
TIRAQUE (CBBA),consultas odontologicas,pulpotomias,2005-11-01,132,132
TOCO,consultas odontologicas,pulpotomias,2005-11-01,3,3
TOLATA,consultas odontologicas,pulpotomias,2005-11-01,1,1
TOLEDO,consultas odontologicas,pulpotomias,2005-11-01,59,59
TOMAVE,consultas odontologicas,pulpotomias,2005-11-01,58,58
TOMINA,consultas odontologicas,pulpotomias,2005-11-01,38,38
TORO TORO,consultas odontologicas,pulpotomias,2005-11-01,58,58
TOTORA(CBBA),consultas odontologicas,pulpotomias,2005-11-01,27,27
TRIGAL,consultas odontologicas,pulpotomias,2005-11-01,8,8
TRINIDAD,consultas odontologicas,pulpotomias,2005-11-01,512,512
TUPIZA,consultas odontologicas,pulpotomias,2005-11-01,122,122
TURCO,consultas odontologicas,pulpotomias,2005-11-01,50,50
UNCIA,consultas odontologicas,pulpotomias,2005-11-01,103,103
URIONDO (A. CONCEPCION),consultas odontologicas,pulpotomias,2005-11-01,59,59
URUBICHA,consultas odontologicas,pulpotomias,2005-11-01,33,33
UYUNI,consultas odontologicas,pulpotomias,2005-11-01,201,201
VACAS,consultas odontologicas,pulpotomias,2005-11-01,30,30
VALLEGRANDE,consultas odontologicas,pulpotomias,2005-11-01,117,117
VIACHA,consultas odontologicas,pulpotomias,2005-11-01,166,166
VILA VILA,consultas odontologicas,pulpotomias,2005-11-01,14,14
VILLA MONTES,consultas odontologicas,pulpotomias,2005-11-01,150,150
VILLA NUEVA (LOMA ALTA),consultas odontologicas,pulpotomias,2005-11-01,2,2
VILLA RIVERO,consultas odontologicas,pulpotomias,2005-11-01,24,24
VILLA SERRANO,consultas odontologicas,pulpotomias,2005-11-01,28,28
VILLA TUNARI,consultas odontologicas,pulpotomias,2005-11-01,135,135
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,pulpotomias,2005-11-01,210,210
VILLAZON,consultas odontologicas,pulpotomias,2005-11-01,237,237
VINTO,consultas odontologicas,pulpotomias,2005-11-01,10,10
VITICHI,consultas odontologicas,pulpotomias,2005-11-01,6,6
WALDO BALLIVIAN,consultas odontologicas,pulpotomias,2005-11-01,14,14
WARNES,consultas odontologicas,pulpotomias,2005-11-01,117,117
YACO,consultas odontologicas,pulpotomias,2005-11-01,17,17
YACUIBA,consultas odontologicas,pulpotomias,2005-11-01,145,145
YAMPARAEZ,consultas odontologicas,pulpotomias,2005-11-01,20,20
YANACACHI,consultas odontologicas,pulpotomias,2005-11-01,45,45
YAPACANI,consultas odontologicas,pulpotomias,2005-11-01,71,71
YOCALLA,consultas odontologicas,pulpotomias,2005-11-01,32,32
YOTALA,consultas odontologicas,pulpotomias,2005-11-01,42,42
YUNCHARA,consultas odontologicas,pulpotomias,2005-11-01,22,22
ZUDAÑEZ,consultas odontologicas,pulpotomias,2005-11-01,24,24
ACACIO,consultas odontologicas,pulpotomias,2005-12-01,11,11
ACHACACHI,consultas odontologicas,pulpotomias,2005-12-01,115,115
ACHOCALLA,consultas odontologicas,pulpotomias,2005-12-01,12,12
AIQUILE,consultas odontologicas,pulpotomias,2005-12-01,59,59
ALCALA,consultas odontologicas,pulpotomias,2005-12-01,45,45
ANCORAIMES,consultas odontologicas,pulpotomias,2005-12-01,32,32
ANDAMARCA,consultas odontologicas,pulpotomias,2005-12-01,5,5
ANTEQUERA,consultas odontologicas,pulpotomias,2005-12-01,14,14
ANZALDO,consultas odontologicas,pulpotomias,2005-12-01,23,23
APOLO,consultas odontologicas,pulpotomias,2005-12-01,171,171
ARANI,consultas odontologicas,pulpotomias,2005-12-01,33,33
ARBIETO,consultas odontologicas,pulpotomias,2005-12-01,8,8
ARQUE,consultas odontologicas,pulpotomias,2005-12-01,25,25
ASCENCION DE GUARAYOS,consultas odontologicas,pulpotomias,2005-12-01,29,29
ATOCHA,consultas odontologicas,pulpotomias,2005-12-01,112,112
AUCAPATA,consultas odontologicas,pulpotomias,2005-12-01,12,12
AYATA,consultas odontologicas,pulpotomias,2005-12-01,30,30
AYO AYO,consultas odontologicas,pulpotomias,2005-12-01,50,50
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,pulpotomias,2005-12-01,63,63
AZURDUY,consultas odontologicas,pulpotomias,2005-12-01,123,123
BATALLAS,consultas odontologicas,pulpotomias,2005-12-01,132,132
BAURES,consultas odontologicas,pulpotomias,2005-12-01,11,11
BELLA FLOR,consultas odontologicas,pulpotomias,2005-12-01,37,37
BERMEJO,consultas odontologicas,pulpotomias,2005-12-01,58,58
BETANZOS,consultas odontologicas,pulpotomias,2005-12-01,79,79
BOLIVAR,consultas odontologicas,pulpotomias,2005-12-01,33,33
BOYUIBE,consultas odontologicas,pulpotomias,2005-12-01,14,14
BUENA VISTA,consultas odontologicas,pulpotomias,2005-12-01,14,14
CABEZAS,consultas odontologicas,pulpotomias,2005-12-01,8,8
CAIROMA,consultas odontologicas,pulpotomias,2005-12-01,45,45
"CAIZA ""D""",consultas odontologicas,pulpotomias,2005-12-01,13,13
CAJUATA,consultas odontologicas,pulpotomias,2005-12-01,25,25
CALACOTO,consultas odontologicas,pulpotomias,2005-12-01,63,63
CALAMARCA,consultas odontologicas,pulpotomias,2005-12-01,44,44
CAMARGO,consultas odontologicas,pulpotomias,2005-12-01,72,72
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,pulpotomias,2005-12-01,2,2
CAMIRI,consultas odontologicas,pulpotomias,2005-12-01,172,172
CAPINOTA,consultas odontologicas,pulpotomias,2005-12-01,40,40
CAQUIAVIRI,consultas odontologicas,pulpotomias,2005-12-01,41,41
CARACOLLO,consultas odontologicas,pulpotomias,2005-12-01,120,120
CARANAVI,consultas odontologicas,pulpotomias,2005-12-01,255,255
CARAPARI,consultas odontologicas,pulpotomias,2005-12-01,17,17
CARIPUYO,consultas odontologicas,pulpotomias,2005-12-01,7,7
CHALLAPATA,consultas odontologicas,pulpotomias,2005-12-01,33,33
CHAQUI,consultas odontologicas,pulpotomias,2005-12-01,15,15
CHARAGUA,consultas odontologicas,pulpotomias,2005-12-01,36,36
CHAYANTA,consultas odontologicas,pulpotomias,2005-12-01,37,37
CHIMORE,consultas odontologicas,pulpotomias,2005-12-01,90,90
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,pulpotomias,2005-12-01,79,79
CHUMA,consultas odontologicas,pulpotomias,2005-12-01,73,73
CLIZA,consultas odontologicas,pulpotomias,2005-12-01,6,6
COBIJA,consultas odontologicas,pulpotomias,2005-12-01,174,174
COCHABAMBA,consultas odontologicas,pulpotomias,2005-12-01,1339,1339
COLCAPIRHUA,consultas odontologicas,pulpotomias,2005-12-01,69,69
"COLCHA ""K""",consultas odontologicas,pulpotomias,2005-12-01,36,36
COLLANA,consultas odontologicas,pulpotomias,2005-12-01,42,42
COLOMI,consultas odontologicas,pulpotomias,2005-12-01,44,44
COLPA BELGICA,consultas odontologicas,pulpotomias,2005-12-01,8,8
COLQUECHACA,consultas odontologicas,pulpotomias,2005-12-01,28,28
COLQUENCHA,consultas odontologicas,pulpotomias,2005-12-01,9,9
COLQUIRI,consultas odontologicas,pulpotomias,2005-12-01,108,108
COMARAPA,consultas odontologicas,pulpotomias,2005-12-01,43,43
COMBAYA,consultas odontologicas,pulpotomias,2005-12-01,10,10
COPACABANA,consultas odontologicas,pulpotomias,2005-12-01,65,65
CORO CORO,consultas odontologicas,pulpotomias,2005-12-01,45,45
COROICO,consultas odontologicas,pulpotomias,2005-12-01,80,80
CORQUE,consultas odontologicas,pulpotomias,2005-12-01,10,10
COTAGAITA,consultas odontologicas,pulpotomias,2005-12-01,77,77
COTOCA,consultas odontologicas,pulpotomias,2005-12-01,43,43
CUEVO,consultas odontologicas,pulpotomias,2005-12-01,27,27
CULPINA,consultas odontologicas,pulpotomias,2005-12-01,21,21
CURAHUARA DE CARANGAS,consultas odontologicas,pulpotomias,2005-12-01,107,107
DESAGUADERO,consultas odontologicas,pulpotomias,2005-12-01,71,71
EL ALTO,consultas odontologicas,pulpotomias,2005-12-01,4502,4502
EL PUENTE(STC),consultas odontologicas,pulpotomias,2005-12-01,10,10
EL PUENTE(TJA),consultas odontologicas,pulpotomias,2005-12-01,69,69
EL TORNO,consultas odontologicas,pulpotomias,2005-12-01,52,52
EL VILLAR,consultas odontologicas,pulpotomias,2005-12-01,17,17
ENTRE RIOS,consultas odontologicas,pulpotomias,2005-12-01,21,21
ENTRE RIOS,consultas odontologicas,pulpotomias,2005-12-01,46,46
EUCALIPTUS,consultas odontologicas,pulpotomias,2005-12-01,27,27
FERNANDEZ ALONSO,consultas odontologicas,pulpotomias,2005-12-01,99,99
FILADELFIA,consultas odontologicas,pulpotomias,2005-12-01,2,2
GENERAL SAAVEDRA,consultas odontologicas,pulpotomias,2005-12-01,35,35
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,pulpotomias,2005-12-01,17,17
GUANAY,consultas odontologicas,pulpotomias,2005-12-01,29,29
GUAQUI,consultas odontologicas,pulpotomias,2005-12-01,75,75
GUAYARAMERIN,consultas odontologicas,pulpotomias,2005-12-01,181,181
GUTIERREZ,consultas odontologicas,pulpotomias,2005-12-01,86,86
HUACARETA,consultas odontologicas,pulpotomias,2005-12-01,48,48
HUACHACALLA,consultas odontologicas,pulpotomias,2005-12-01,5,5
HUANUNI,consultas odontologicas,pulpotomias,2005-12-01,54,54
HUARACAJE,consultas odontologicas,pulpotomias,2005-12-01,16,16
HUAYLLAMARCA,consultas odontologicas,pulpotomias,2005-12-01,12,12
ICHOCA,consultas odontologicas,pulpotomias,2005-12-01,3,3
ICLA,consultas odontologicas,pulpotomias,2005-12-01,75,75
INCAHUASI,consultas odontologicas,pulpotomias,2005-12-01,141,141
INGAVI (HUMAITA),consultas odontologicas,pulpotomias,2005-12-01,8,8
INQUISIVI,consultas odontologicas,pulpotomias,2005-12-01,38,38
IRUPANA (VILLA DE LANZA),consultas odontologicas,pulpotomias,2005-12-01,66,66
IXIAMAS,consultas odontologicas,pulpotomias,2005-12-01,114,114
JESUS DE MACHACA,consultas odontologicas,pulpotomias,2005-12-01,101,101
LA ASUNTA,consultas odontologicas,pulpotomias,2005-12-01,35,35
LA GUARDIA,consultas odontologicas,pulpotomias,2005-12-01,57,57
LA PAZ,consultas odontologicas,pulpotomias,2005-12-01,2788,2788
LAJA,consultas odontologicas,pulpotomias,2005-12-01,61,61
LICOMA PAMPA,consultas odontologicas,pulpotomias,2005-12-01,8,8
LLALLAGUA,consultas odontologicas,pulpotomias,2005-12-01,37,37
LLICA,consultas odontologicas,pulpotomias,2005-12-01,22,22
LORETO,consultas odontologicas,pulpotomias,2005-12-01,4,4
LURIBAY,consultas odontologicas,pulpotomias,2005-12-01,56,56
MACHACAMARCA,consultas odontologicas,pulpotomias,2005-12-01,50,50
MACHARETI,consultas odontologicas,pulpotomias,2005-12-01,7,7
MAGDALENA,consultas odontologicas,pulpotomias,2005-12-01,21,21
MAIRANA,consultas odontologicas,pulpotomias,2005-12-01,31,31
MALLA,consultas odontologicas,pulpotomias,2005-12-01,6,6
MAPIRI,consultas odontologicas,pulpotomias,2005-12-01,7,7
MECAPACA,consultas odontologicas,pulpotomias,2005-12-01,51,51
MIZQUE,consultas odontologicas,pulpotomias,2005-12-01,76,76
MOCOMOCO,consultas odontologicas,pulpotomias,2005-12-01,91,91
MOJOCOYA,consultas odontologicas,pulpotomias,2005-12-01,41,41
MONTEAGUDO,consultas odontologicas,pulpotomias,2005-12-01,106,106
MONTERO,consultas odontologicas,pulpotomias,2005-12-01,197,197
MORO MORO,consultas odontologicas,pulpotomias,2005-12-01,4,4
MOROCHATA,consultas odontologicas,pulpotomias,2005-12-01,3,3
NACEBE (SANTA ROSA DEL ABUNA),consultas odontologicas,pulpotomias,2005-12-01,10,10
OCURI,consultas odontologicas,pulpotomias,2005-12-01,70,70
OKINAWA,consultas odontologicas,pulpotomias,2005-12-01,85,85
OMEREQUE,consultas odontologicas,pulpotomias,2005-12-01,60,60
ORURO,consultas odontologicas,pulpotomias,2005-12-01,1501,1501
PADCAYA,consultas odontologicas,pulpotomias,2005-12-01,38,38
PADILLA,consultas odontologicas,pulpotomias,2005-12-01,69,69
PALCA,consultas odontologicas,pulpotomias,2005-12-01,31,31
PALOS BLANCOS,consultas odontologicas,pulpotomias,2005-12-01,98,98
PAMPA AULLAGAS,consultas odontologicas,pulpotomias,2005-12-01,5,5
PAPEL PAMPA,consultas odontologicas,pulpotomias,2005-12-01,10,10
PASORAPA,consultas odontologicas,pulpotomias,2005-12-01,3,3
PATACAMAYA,consultas odontologicas,pulpotomias,2005-12-01,60,60
PAZÑA,consultas odontologicas,pulpotomias,2005-12-01,9,9
PELECHUCO,consultas odontologicas,pulpotomias,2005-12-01,8,8
POCOATA,consultas odontologicas,pulpotomias,2005-12-01,5,5
POCONA,consultas odontologicas,pulpotomias,2005-12-01,4,4
POJO (CBBA),consultas odontologicas,pulpotomias,2005-12-01,9,9
POOPO,consultas odontologicas,pulpotomias,2005-12-01,26,26
PORCO,consultas odontologicas,pulpotomias,2005-12-01,5,5
POROMA,consultas odontologicas,pulpotomias,2005-12-01,40,40
PORONGO,consultas odontologicas,pulpotomias,2005-12-01,31,31
PORTACHUELO,consultas odontologicas,pulpotomias,2005-12-01,110,110
PORVENIR,consultas odontologicas,pulpotomias,2005-12-01,7,7
POSTRER VALLE,consultas odontologicas,pulpotomias,2005-12-01,15,15
POTOSI,consultas odontologicas,pulpotomias,2005-12-01,725,725
PRESTO,consultas odontologicas,pulpotomias,2005-12-01,14,14
PUCARA,consultas odontologicas,pulpotomias,2005-12-01,11,11
PUCARANI,consultas odontologicas,pulpotomias,2005-12-01,114,114
PUERTO ACOSTA,consultas odontologicas,pulpotomias,2005-12-01,145,145
PUERTO CARABUCO,consultas odontologicas,pulpotomias,2005-12-01,3,3
PUERTO GONZALO MORENO,consultas odontologicas,pulpotomias,2005-12-01,38,38
PUERTO PEREZ,consultas odontologicas,pulpotomias,2005-12-01,5,5
PUERTO RICO,consultas odontologicas,pulpotomias,2005-12-01,21,21
PUERTO SUAREZ,consultas odontologicas,pulpotomias,2005-12-01,51,51
PUERTO VILLARROEL,consultas odontologicas,pulpotomias,2005-12-01,62,62
PUNA,consultas odontologicas,pulpotomias,2005-12-01,133,133
PUNATA,consultas odontologicas,pulpotomias,2005-12-01,52,52
QUILLACOLLO,consultas odontologicas,pulpotomias,2005-12-01,85,85
QUIME,consultas odontologicas,pulpotomias,2005-12-01,92,92
QUIRUSILLAS,consultas odontologicas,pulpotomias,2005-12-01,7,7
REYES,consultas odontologicas,pulpotomias,2005-12-01,39,39
RIBERALTA,consultas odontologicas,pulpotomias,2005-12-01,351,351
SABAYA,consultas odontologicas,pulpotomias,2005-12-01,9,9
SACABA,consultas odontologicas,pulpotomias,2005-12-01,234,234
SACABAMBA,consultas odontologicas,pulpotomias,2005-12-01,19,19
SACACA,consultas odontologicas,pulpotomias,2005-12-01,85,85
SAIPINA,consultas odontologicas,pulpotomias,2005-12-01,22,22
SALINAS DE GARCI MENDOZA,consultas odontologicas,pulpotomias,2005-12-01,17,17
SAMAIPATA,consultas odontologicas,pulpotomias,2005-12-01,49,49
SAN AGUSTIN,consultas odontologicas,pulpotomias,2005-12-01,25,25
SAN ANDRES,consultas odontologicas,pulpotomias,2005-12-01,2,2
SAN ANDRES DE MACHACA,consultas odontologicas,pulpotomias,2005-12-01,28,28
SAN BENITO,consultas odontologicas,pulpotomias,2005-12-01,142,142
SAN BORJA,consultas odontologicas,pulpotomias,2005-12-01,6,6
SAN BUENA VENTURA,consultas odontologicas,pulpotomias,2005-12-01,27,27
SAN CARLOS,consultas odontologicas,pulpotomias,2005-12-01,59,59
SAN IGNACIO,consultas odontologicas,pulpotomias,2005-12-01,15,15
SAN IGNACIO DE VELASCO,consultas odontologicas,pulpotomias,2005-12-01,259,259
SAN JOAQUIN,consultas odontologicas,pulpotomias,2005-12-01,17,17
SAN JUAN DE YAPACANI,consultas odontologicas,pulpotomias,2005-12-01,28,28
SAN JULIAN,consultas odontologicas,pulpotomias,2005-12-01,121,121
SAN LORENZO(PND),consultas odontologicas,pulpotomias,2005-12-01,21,21
SAN LORENZO(TJA),consultas odontologicas,pulpotomias,2005-12-01,66,66
SAN LUCAS,consultas odontologicas,pulpotomias,2005-12-01,44,44
SAN MIGUEL DE VELASCO,consultas odontologicas,pulpotomias,2005-12-01,70,70
SAN PEDRO,consultas odontologicas,pulpotomias,2005-12-01,23,23
SAN PEDRO DE BUENA VISTA,consultas odontologicas,pulpotomias,2005-12-01,25,25
SAN PEDRO DE TIQUINA,consultas odontologicas,pulpotomias,2005-12-01,17,17
SAN PEDRO(PND),consultas odontologicas,pulpotomias,2005-12-01,11,11
SAN RAFAEL,consultas odontologicas,pulpotomias,2005-12-01,39,39
SAN RAMON,consultas odontologicas,pulpotomias,2005-12-01,26,26
SAN RAMON,consultas odontologicas,pulpotomias,2005-12-01,4,4
SANTA ANA,consultas odontologicas,pulpotomias,2005-12-01,86,86
SANTA CRUZ DE LA SIERRA,consultas odontologicas,pulpotomias,2005-12-01,2091,2091
SANTA ROSA,consultas odontologicas,pulpotomias,2005-12-01,20,20
SANTA ROSA DEL SARA,consultas odontologicas,pulpotomias,2005-12-01,87,87
SANTIAGO DE CALLAPA,consultas odontologicas,pulpotomias,2005-12-01,9,9
SANTIAGO DE HUARI,consultas odontologicas,pulpotomias,2005-12-01,55,55
SANTIAGO DE MACHACA,consultas odontologicas,pulpotomias,2005-12-01,5,5
SANTIVAÑES,consultas odontologicas,pulpotomias,2005-12-01,13,13
SANTUARIO DE QUILLACAS,consultas odontologicas,pulpotomias,2005-12-01,11,11
SAPAHAQUI,consultas odontologicas,pulpotomias,2005-12-01,33,33
SENA,consultas odontologicas,pulpotomias,2005-12-01,6,6
SICA SICA (VILLA AROMA),consultas odontologicas,pulpotomias,2005-12-01,53,53
SIPE SIPE,consultas odontologicas,pulpotomias,2005-12-01,70,70
SOPACHUY,consultas odontologicas,pulpotomias,2005-12-01,76,76
SORACACHI,consultas odontologicas,pulpotomias,2005-12-01,1,1
SORATA,consultas odontologicas,pulpotomias,2005-12-01,83,83
SUCRE,consultas odontologicas,pulpotomias,2005-12-01,903,903
TACACOMA,consultas odontologicas,pulpotomias,2005-12-01,70,70
TACOPAYA,consultas odontologicas,pulpotomias,2005-12-01,44,44
TAPACARI,consultas odontologicas,pulpotomias,2005-12-01,18,18
TARABUCO,consultas odontologicas,pulpotomias,2005-12-01,26,26
TARACO,consultas odontologicas,pulpotomias,2005-12-01,10,10
TARATA,consultas odontologicas,pulpotomias,2005-12-01,17,17
