municipality,group,variable,month,Consultas nuevas en menores de 5 años,TOTAL
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,16,16
VILLAZON,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,100,100
VINTO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,85,85
VITICHI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,114,114
WARNES,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,65,65
YACO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,54,54
YACUIBA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,94,94
YAMPARAEZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,29,29
YANACACHI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,13,13
YAPACANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,25,25
YOCALLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,8,8
YOTALA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,58,58
YUNCHARA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,142,142
ZUDAÑEZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,4,4
ACACIO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,29,29
ACHACACHI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,118,118
ACHOCALLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,38,38
AIQUILE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,205,205
ALALAY,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,141,141
ALCALA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,57,57
ANCORAIMES,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,81,81
ANDAMARCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,9,9
ANTEQUERA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,5,5
ANZALDO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,35,35
APOLO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,251,251
ARAMPAMPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,81,81
ARANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,158,158
ARBIETO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,29,29
ARQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,10,10
ASCENCION DE GUARAYOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,28,28
ATOCHA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,117,117
AYATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,20,20
AYO AYO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,9,9
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,194,194
AZURDUY,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,103,103
BATALLAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,36,36
BAURES,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,1,1
BELLA FLOR,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,74,74
BERMEJO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,39,39
BETANZOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,1,1
BOLIVAR,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,106,106
BOYUIBE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,54,54
BUENA VISTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,12,12
CAIROMA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,5,5
"CAIZA ""D""",consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,24,24
CAJUATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,51,51
CALACOTO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,32,32
CALAMARCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,16,16
CAMARGO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,147,147
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,3,3
CAMIRI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,266,266
CAPINOTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,25,25
CAQUIAVIRI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,29,29
CARACOLLO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,42,42
CARANAVI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,157,157
CARAPARI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,133,133
CARIPUYO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,5,5
CHACARILLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,52,52
CHALLAPATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,153,153
CHAQUI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,20,20
CHARAGUA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,53,53
CHAYANTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,9,9
CHIMORE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,166,166
CHOQUE COTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,30,30
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,50,50
CHUMA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,100,100
CLIZA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,61,61
COBIJA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,269,269
COCHABAMBA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,2432,2432
COLCAPIRHUA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,83,83
"COLCHA ""K""",consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,74,74
COLLANA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,3,3
COLOMI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,56,56
COLPA BELGICA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,44,44
COLQUECHACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,232,232
COLQUENCHA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,5,5
COLQUIRI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,112,112
COMANCHE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,1,1
COMARAPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,130,130
CONCEPCION,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,20,20
COPACABANA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,50,50
CORIPATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,29,29
CORO CORO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,7,7
COROICO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,60,60
CORQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,297,297
COTAGAITA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,52,52
COTOCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,46,46
CUEVO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,77,77
CULPINA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,275,275
CURAHUARA DE CARANGAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,22,22
CURVA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,3,3
DESAGUADERO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,26,26
EL ALTO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,2024,2024
EL PUENTE(STC),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,33,33
EL PUENTE(TJA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,55,55
EL TORNO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,37,37
EL VILLAR,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,2,2
ENTRE RIOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,54,54
ENTRE RIOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,120,120
EUCALIPTUS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,43,43
EUREKA (SANTOS MERCADO),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,27,27
EXALTACION,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,10,10
FERNANDEZ ALONSO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,76,76
FILADELFIA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,38,38
GENERAL SAAVEDRA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,101,101
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,68,68
GUANAY,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,58,58
GUAQUI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,16,16
GUAYARAMERIN,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,382,382
GUTIERREZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,49,49
HUACARETA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,10,10
HUACAYA (VILLA DE HUACAYA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,121,121
HUACHACALLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,5,5
HUANUNI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,64,64
HUARACAJE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,38,38
HUAYLLAMARCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,29,29
ICLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,254,254
INCAHUASI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,170,170
INQUISIVI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,94,94
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,40,40
IXIAMAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,78,78
JESUS DE MACHACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,20,20
LA ASUNTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,26,26
LA GUARDIA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,184,184
LA PAZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,3887,3887
LA RIVERA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,5,5
LAGUNILLAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,88,88
LAJA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,69,69
LICOMA PAMPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,32,32
LLALLAGUA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,73,73
LLICA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,13,13
LURIBAY,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,56,56
MACHARETI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,17,17
MAGDALENA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,19,19
MAIRANA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,17,17
MAPIRI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,119,119
MECAPACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,38,38
MINEROS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,30,30
MIZQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,8,8
MOCOMOCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,85,85
MOJINETE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,2,2
MOJOCOYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,109,109
MONTEAGUDO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,62,62
MONTERO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,145,145
MORO MORO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,30,30
MOROCHATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,202,202
NACEBE (SANTA ROSA DEL ABUNA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,6,6
NUEVO MANOA (NUEVA ESPERANZA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,15,15
OKINAWA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,105,105
OMEREQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,81,81
ORURO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,848,848
PADCAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,96,96
PADILLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,175,175
PALCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,42,42
PALOS BLANCOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,103,103
PAMPA AULLAGAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,33,33
PAPEL PAMPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,48,48
PATACAMAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,159,159
PAZÑA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,9,9
PELECHUCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,3,3
POCOATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,15,15
POCONA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,9,9
POJO (CBBA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,310,310
POOPO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,33,33
PORCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,11,11
POROMA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,450,450
PORONGO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,67,67
PORTACHUELO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,103,103
PORVENIR,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,44,44
POSTRER VALLE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,10,10
POTOSI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,528,528
PUCARA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,22,22
PUCARANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,167,167
PUERTO ACOSTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,47,47
PUERTO CARABUCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,34,34
PUERTO GONZALO MORENO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,60,60
PUERTO PEREZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,16,16
PUERTO QUIJARRO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,63,63
PUERTO RICO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,41,41
PUERTO SILES,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,5,5
PUERTO SUAREZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,85,85
PUERTO VILLARROEL,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,110,110
PUNA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,124,124
PUNATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,101,101
QUILLACOLLO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,654,654
QUIME,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,58,58
QUIRUSILLAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,42,42
RAVELO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,73,73
REYES,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,14,14
RIBERALTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,15,15
ROBORE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,42,42
RURRENABAQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,65,65
SABAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,9,9
SACABA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,405,405
SACABAMBA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,26,26
SACACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,66,66
SAIPINA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-11-01,112,112
