municipality,group,variable,month,Consultas nuevas en personas de 5 años y más,TOTAL
SAMAIPATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,123,123
SAN AGUSTIN,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,49,49
SAN ANDRES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,87,87
SAN ANDRES DE MACHACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,22,22
SAN ANTONIO DE LOMERIO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,71,71
SAN BENITO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,40,40
SAN BORJA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,59,59
SAN BUENA VENTURA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,140,140
SAN CARLOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,167,167
SAN IGNACIO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,115,115
SAN IGNACIO DE VELASCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,291,291
SAN JAVIER(STC),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,248,248
SAN JOSE DE CHIQUITOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,72,72
SAN JUAN DE YAPACANI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,50,50
SAN JULIAN,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,350,350
SAN LORENZO(PND),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,45,45
SAN LORENZO(TJA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,315,315
SAN LUCAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,128,128
SAN MATIAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,257,257
SAN MIGUEL DE VELASCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,139,139
SAN PEDRO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,138,138
SAN PEDRO DE BUENA VISTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,177,177
SAN PEDRO DE CURAHUARA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,30,30
SAN PEDRO DE TIQUINA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,27,27
SAN RAFAEL,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,77,77
SAN RAMON,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,45,45
SAN RAMON,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,93,93
SANTA ANA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,57,57
SANTA CRUZ DE LA SIERRA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,9236,9236
SANTA ROSA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,33,33
SANTA ROSA DEL SARA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,815,815
SANTIAGO DE CALLAPA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,12,12
SANTIAGO DE HUARI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,230,230
SANTIAGO DE MACHACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,34,34
SANTIVAÑES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,110,110
SANTUARIO DE QUILLACAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,84,84
SAPAHAQUI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,197,197
SENA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,168,168
SICA SICA (VILLA AROMA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,235,235
SIPE SIPE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,326,326
SOPACHUY,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,366,366
SORACACHI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,42,42
SORATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,126,126
SUCRE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,3180,3180
TACACOMA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,55,55
TACOPAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,155,155
TAPACARI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,55,55
TARABUCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,142,142
TARACO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,43,43
TARATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,78,78
TARIJA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,1146,1146
TARVITA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,414,414
TEOPONTE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,103,103
TIAWANACU,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,653,653
TINGUIPAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,103,103
TIPUANI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,279,279
TIQUIPAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,384,384
TIRAQUE (CBBA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,401,401
TOCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,19,19
TOLATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,20,20
TOLEDO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,96,96
TOMAVE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,111,111
TOMINA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,60,60
TORO TORO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,166,166
TOTORA(CBBA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,61,61
TRIGAL,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,15,15
TRINIDAD,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,1049,1049
TUPIZA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,274,274
TURCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,227,227
UNCIA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,94,94
URIONDO (A. CONCEPCION),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,584,584
URUBICHA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,38,38
UYUNI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,407,407
VACAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,93,93
VALLEGRANDE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,577,577
VIACHA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,251,251
VILA VILA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,39,39
VILLA MONTES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,394,394
VILLA NUEVA (LOMA ALTA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,26,26
VILLA RIVERO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,75,75
VILLA SERRANO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,22,22
VILLA TUNARI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,499,499
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,1140,1140
VILLAZON,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,517,517
VINTO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,121,121
VITICHI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,15,15
WALDO BALLIVIAN,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,21,21
WARNES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,800,800
YACO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,27,27
YACUIBA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,452,452
YAMPARAEZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,170,170
YANACACHI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,50,50
YAPACANI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,162,162
YOCALLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,59,59
YOTALA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,175,175
YUNCHARA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,122,122
ZUDAÑEZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,52,52
ACACIO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,242,242
ACHACACHI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,997,997
ACHOCALLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,16,16
AIQUILE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,275,275
ALCALA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,95,95
ANCORAIMES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,59,59
ANDAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,37,37
ANTEQUERA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,58,58
ANZALDO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,61,61
APOLO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,403,403
ARANI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,99,99
ARBIETO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,11,11
ARQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,76,76
ASCENCION DE GUARAYOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,68,68
ATOCHA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,821,821
AUCAPATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,58,58
AYATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,60,60
AYO AYO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,105,105
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,205,205
AZURDUY,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,502,502
BATALLAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,136,136
BAURES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,50,50
BELLA FLOR,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,80,80
BERMEJO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,88,88
BETANZOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,64,64
BOLIVAR,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,221,221
BOYUIBE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,75,75
BUENA VISTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,72,72
CABEZAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,9,9
CAIROMA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,61,61
"CAIZA ""D""",consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,171,171
CAJUATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,10,10
CALACOTO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,136,136
CALAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,55,55
CAMARGO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,136,136
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,15,15
CAMIRI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,1486,1486
CAPINOTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,122,122
CAQUIAVIRI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,59,59
CARACOLLO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,413,413
CARANAVI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,325,325
CARAPARI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,104,104
CHALLAPATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,161,161
CHAQUI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,17,17
CHARAGUA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,79,79
CHAYANTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,297,297
CHIMORE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,156,156
CHIPAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,2,2
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,236,236
CHUMA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,192,192
CLIZA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,101,101
COBIJA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,280,280
COCHABAMBA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,4715,4715
COLCAPIRHUA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,188,188
"COLCHA ""K""",consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,113,113
COLLANA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,48,48
COLOMI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,75,75
COLPA BELGICA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,20,20
COLQUECHACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,97,97
COLQUENCHA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,19,19
COLQUIRI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,317,317
COMARAPA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,321,321
COMBAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,12,12
COPACABANA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,145,145
CORO CORO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,38,38
COROICO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,187,187
CORQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,37,37
COTAGAITA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,260,260
COTOCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,118,118
CUEVO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,29,29
CULPINA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,42,42
CURAHUARA DE CARANGAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,190,190
DESAGUADERO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,110,110
EL ALTO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,8346,8346
EL PUENTE(STC),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,44,44
EL PUENTE(TJA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,71,71
EL TORNO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-12-01,33,33
