,group,variable,month,ANTIROTAVIRICA 2RA. DOSIS,ANTIROTAVIRICA 2RA. DOSIS,TOTALES
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,12,0,12
SANTA ANA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,23,1,24
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,2396,49,2445
SANTA ROSA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,26,1,27
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,42,5,47
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,1,9,10
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,4,6,10
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,5,2,7
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,2,1,3
SANTIVAÑES,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,9,1,10
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,2,3,5
SAPAHAQUI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,4,5,9
SENA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,10,0,10
SHINAOTA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,53,2,55
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,11,14,25
SICAYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,1,10,11
SIPE SIPE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,65,2,67
SOPACHUY,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,5,3,8
SORACACHI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,8,6,14
SORATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,17,26,43
SUCRE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,466,13,479
TACACHI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,1,0,1
TACACOMA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,6,4,10
TACOBAMBA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,5,13,18
TACOPAYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,10,5,15
TAHUA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,0,1,1
TAPACARI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,26,18,44
TARABUCO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,10,15,25
TARACO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,3,0,3
TARATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,15,7,22
TARIJA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,341,18,359
TARVITA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,10,11,21
TEOPONTE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,13,6,19
TIAWANACU,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,13,11,24
TINGUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,26,22,48
TIPUANI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,10,1,11
TIQUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,84,25,109
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,41,12,53
TOCO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,2,3,5
TOLATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,5,2,7
TOLEDO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,7,3,10
TOMAVE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,3,8,11
TOMINA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,6,5,11
TORO TORO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,10,22,32
TOTORA(CBBA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,22,9,31
TOTORA(ORR),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,7,3,10
TRIGAL,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,1,0,1
TRINIDAD,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,281,7,288
TUPIZA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,67,13,80
TURCO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,9,2,11
UMALA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,2,3,5
UNCIA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,32,13,45
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,22,4,26
URUBICHA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,12,6,18
UYUNI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,44,3,47
VACAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,10,11,21
VALLEGRANDE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,37,5,42
VIACHA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,55,7,62
VILA VILA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,7,6,13
VILLA CHARCAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,20,8,28
VILLA MONTES,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,68,2,70
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,3,5,8
VILLA RIVERO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,8,5,13
VILLA SERRANO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,14,6,20
VILLA TUNARI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,162,37,199
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,15,11,26
VILLAZON,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,61,6,67
VINTO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,70,2,72
VITICHI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,10,7,17
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,6,0,6
WARNES,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,127,20,147
YACO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,5,8,13
YACUIBA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,136,21,157
YAMPARAEZ,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,4,0,4
YANACACHI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,13,1,14
YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,65,7,72
YOCALLA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,6,4,10
YOTALA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,7,8,15
YUNCHARA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,3,6,9
YUNGUYO DE LITORAL,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,0,2,2
ZUDAÑEZ,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-10-01,6,4,10
ACACIO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,6,3,9
ACHACACHI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,48,14,62
ACHOCALLA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,14,13,27
AIQUILE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,33,12,45
ALALAY,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,2,5,7
ALCALA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,1,0,1
ALTO BENI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,15,2,17
ANCORAIMES,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,13,5,18
ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,1,1,2
ANTEQUERA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,4,1,5
ANZALDO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,9,4,13
APOLO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,17,12,29
ARAMPAMPA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,3,7,10
ARANI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,17,2,19
ARBIETO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,9,7,16
ARQUE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,30,11,41
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,54,0,54
ATOCHA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,7,14,21
AUCAPATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,4,2,6
AYATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,9,8,17
AYO AYO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,5,3,8
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,38,22,60
AZURDUY,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,6,7,13
BATALLAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,18,12,30
BAURES,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,5,3,8
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,1,0,1
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,0,1,1
BELLA FLOR,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,0,7,7
BERMEJO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,50,12,62
BETANZOS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,26,24,50
BOLIVAR,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,4,5,9
BOLPEBRA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,1,6,7
BOYUIBE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,7,1,8
BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,32,8,40
CABEZAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,18,38,56
CAIROMA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,12,1,13
"CAIZA ""D""",vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,9,4,13
CAJUATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,10,1,11
CALACOTO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,0,2,2
CALAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,14,10,24
CAMARGO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,18,7,25
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,4,1,5
CAMIRI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,63,4,67
CAPINOTA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,26,4,30
CAQUIAVIRI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,6,15,21
CARACOLLO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,1,23,24
CARANAVI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,74,29,103
CARAPARI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,16,4,20
CARIPUYO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,4,20,24
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,3,8,11
CATACORA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,3,0,3
CHALLAPATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,35,18,53
CHAQUI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,5,7,12
CHARAGUA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,17,58,75
CHARAÑA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,2,0,2
CHAYANTA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,16,18,34
CHIMORE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,42,9,51
CHIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,1,0,1
CHOQUE COTA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,2,0,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,16,14,30
CHUMA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,16,9,25
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,4,13,17
CKOCHAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,33,15,48
CLIZA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,17,13,30
COBIJA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,92,17,109
COCAPATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,11,25,36
COCHABAMBA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,1089,2,1091
COLCAPIRHUA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,80,0,80
"COLCHA ""K""",vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,14,4,18
COLLANA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,1,0,1
COLOMI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,54,5,59
COLPA BELGICA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,14,0,14
COLQUECHACA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,14,50,64
COLQUENCHA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,17,0,17
COLQUIRI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,19,30,49
COMANCHE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,3,2,5
COMARAPA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,47,5,52
COMBAYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,0,2,2
CONCEPCION,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,39,13,52
COPACABANA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,9,10,19
CORIPATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,42,3,45
CORO CORO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,3,2,5
COROICO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,20,15,35
CORQUE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,1,8,9
COTAGAITA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,21,11,32
COTOCA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,114,28,142
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,23,28,51
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,1,0,1
CUEVO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,7,7,14
CULPINA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,16,12,28
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,10,2,12
CURVA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,0,1,1
DESAGUADERO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,7,1,8
EL ALTO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,1333,55,1388
EL CHORO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,2,4,6
EL PUENTE(STC),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,23,5,28
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,17,11,28
EL TORNO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,96,9,105
EL VILLAR,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,0,7,7
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,21,15,36
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,67,14,81
ESCARA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,1,0,1
ESCOMA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,3,2,5
EUCALIPTUS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,11,1,12
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,2,0,2
EXALTACION,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,4,5,9
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,20,7,27
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,4,15,19
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,19,1,20
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,9,12,21
GUANAY,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,18,11,29
GUAQUI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,1,7,8
GUAYARAMERIN,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,86,49,135
GUTIERREZ,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,15,23,38
HUACARETA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,12,5,17
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,0,3,3
HUACHACALLA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,0,1,1
HUANUNI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,44,3,47
HUARACAJE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,2,0,2
HUARINA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,3,1,4
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,3,1,4
HUMANATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,1,4,5
ICHOCA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,0,7,7
ICLA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,5,3,8
INCAHUASI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,9,16,25
INQUISIVI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,7,10,17
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,12,2,14
IXIAMAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,11,0,11
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,15,2,17
LA ASUNTA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,78,12,90
LA GUARDIA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,156,1,157
LA PAZ,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,1147,7,1154
LAGUNILLAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,9,3,12
LAJA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,29,6,35
LAS CARRERAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,4,4,8
LICOMA PAMPA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,2,0,2
LLALLAGUA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,55,39,94
LLICA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,6,2,8
LORETO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,2,0,2
LURIBAY,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,6,1,7
MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,3,0,3
MACHARETI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,6,1,7
MAGDALENA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,22,11,33
MAIRANA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,22,0,22
MALLA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,1,2,3
MAPIRI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,43,3,46
MECAPACA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,12,8,20
MINEROS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,38,7,45
MIZQUE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,42,15,57
MOCOMOCO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,11,12,23
MOJOCOYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,5,7,12
MONTEAGUDO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,47,6,53
MONTERO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,222,9,231
MORO MORO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,4,0,4
MOROCHATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,9,7,16
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,1,4,5
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,0,1,1
OCURI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,15,20,35
OKINAWA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,25,7,32
OMEREQUE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,5,11,16
ORURO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,490,6,496
PADCAYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,19,4,23
PADILLA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,10,1,11
PAILON,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,26,35,61
PALCA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2011-11-01,16,16,32
