,group,variable,month,ANTIROTAVIRICA 1RA. DOSIS,ANTIROTAVIRICA 1RA. DOSIS,TOTALES
SANTA ANA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,35,4,39
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,2510,49,2559
SANTA ROSA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,14,3,17
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,33,4,37
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,1,7,8
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,5,10,15
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,6,3,9
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,1,0,1
SANTIVAÑES,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,2,0,2
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,3,4,7
SAPAHAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,10,5,15
SENA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,10,0,10
SHINAOTA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,57,7,64
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,15,16,31
SICAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,4,5,9
SIPE SIPE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,80,4,84
SOPACHUY,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,6,7,13
SORACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,15,7,22
SORATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,17,24,41
SUCRE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,469,15,484
TACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,1,0,1
TACACOMA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,5,9,14
TACOBAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,12,10,22
TACOPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,9,4,13
TAHUA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,0,1,1
TAPACARI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,22,18,40
TARABUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,20,16,36
TARACO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,0,2,2
TARATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,14,4,18
TARIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,350,17,367
TARVITA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,14,20,34
TEOPONTE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,10,7,17
TIAWANACU,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,12,13,25
TINGUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,29,15,44
TIPUANI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,19,1,20
TIQUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,112,19,131
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,43,18,61
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,0,2,2
TOCO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,3,0,3
TOLATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,7,1,8
TOLEDO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,4,1,5
TOMAVE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,8,13,21
TOMINA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,8,2,10
TORO TORO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,7,17,24
TOTORA(CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,21,5,26
TOTORA(ORR),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,9,3,12
TRINIDAD,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,236,8,244
TUPIZA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,73,7,80
TURCO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,3,0,3
UMALA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,4,5,9
UNCIA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,27,12,39
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,19,2,21
URUBICHA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,14,10,24
UYUNI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,45,6,51
VACAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,6,7,13
VALLEGRANDE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,31,4,35
VIACHA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,58,6,64
VILA VILA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,9,9,18
VILLA CHARCAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,15,14,29
VILLA MONTES,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,71,7,78
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,2,0,2
VILLA RIVERO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,9,0,9
VILLA SERRANO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,8,5,13
VILLA TUNARI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,170,23,193
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,15,11,26
VILLAZON,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,70,5,75
VINTO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,100,7,107
VITICHI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,10,6,16
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,5,0,5
WARNES,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,126,21,147
YACO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,11,10,21
YACUIBA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,152,22,174
YAMPARAEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,9,0,9
YANACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,9,0,9
YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,84,6,90
YOCALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,10,5,15
YOTALA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,9,2,11
YUNCHARA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,3,4,7
ZUDAÑEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,2,4,6
ACACIO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,8,5,13
ACHACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,40,10,50
ACHOCALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,12,4,16
AIQUILE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,39,3,42
ALALAY,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,1,3,4
ALCALA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,1,6,7
ALTO BENI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,21,2,23
ANCORAIMES,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,13,5,18
ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,3,2,5
ANTEQUERA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,4,2,6
ANZALDO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,10,5,15
APOLO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,23,15,38
ARAMPAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,5,8,13
ARANI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,20,2,22
ARBIETO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,9,5,14
ARQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,11,11,22
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,60,1,61
ATOCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,21,9,30
AUCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,7,3,10
AYATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,2,2,4
AYO AYO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,15,8,23
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,37,20,57
AZURDUY,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,8,12,20
BATALLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,22,8,30
BAURES,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,5,9,14
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,0,2,2
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,1,1,2
BELLA FLOR,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,0,3,3
BERMEJO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,51,6,57
BETANZOS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,39,20,59
BOLIVAR,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,5,6,11
BOLPEBRA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,3,3,6
BOYUIBE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,12,1,13
BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,18,6,24
CABEZAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,16,44,60
CAIROMA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,20,14,34
"CAIZA ""D""",vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,6,4,10
CAJUATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,18,0,18
CALACOTO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,1,4,5
CALAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,16,5,21
CAMARGO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,10,6,16
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,5,2,7
CAMIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,57,2,59
CAPINOTA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,29,1,30
CAQUIAVIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,1,7,8
CARACOLLO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,4,27,31
CARANAVI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,73,19,92
CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,0,1,1
CARAPARI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,17,8,25
CARIPUYO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,8,25,33
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,6,8,14
CATACORA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,1,0,1
CHACARILLA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,2,0,2
CHALLAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,21,15,36
CHAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,7,6,13
CHARAGUA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,16,50,66
CHARAÑA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,0,1,1
CHAYANTA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,22,16,38
CHIMORE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,37,7,44
CHIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,3,0,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,20,12,32
CHUMA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,1,1,2
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,5,9,14
CKOCHAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,25,20,45
CLIZA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,27,7,34
COBIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,111,19,130
COCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,11,22,33
COCHABAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,1221,2,1223
COLCAPIRHUA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,86,0,86
"COLCHA ""K""",vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,19,2,21
COLLANA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,2,1,3
COLOMI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,36,3,39
COLPA BELGICA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,15,2,17
COLQUECHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,34,50,84
COLQUENCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,13,0,13
COLQUIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,22,25,47
COMANCHE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,5,3,8
COMARAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,42,8,50
COMBAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,0,2,2
CONCEPCION,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,51,21,72
COPACABANA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,13,9,22
CORIPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,19,5,24
CORO CORO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,9,6,15
COROICO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,19,7,26
CORQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,6,1,7
COTAGAITA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,16,19,35
COTOCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,117,27,144
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,32,46,78
CUEVO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,4,2,6
CULPINA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,28,14,42
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,4,1,5
CURVA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,2,7,9
DESAGUADERO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,4,0,4
EL ALTO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,1464,62,1526
EL CHORO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,6,4,10
EL PUENTE(STC),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,23,2,25
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,13,10,23
EL TORNO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,105,3,108
EL VILLAR,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,3,2,5
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,38,7,45
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,69,9,78
ESCOMA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,4,1,5
EUCALIPTUS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,9,0,9
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,2,1,3
EXALTACION,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,4,1,5
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,23,3,26
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,4,15,19
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,18,2,20
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,7,15,22
GUANAY,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,15,14,29
GUAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,1,6,7
GUAYARAMERIN,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,91,40,131
GUTIERREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,14,17,31
HUACARETA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,10,4,14
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,2,1,3
HUACHACALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,1,0,1
HUANUNI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,34,2,36
HUARACAJE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,9,0,9
HUARINA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,6,0,6
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,6,0,6
HUMANATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,2,11,13
ICHOCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,2,3,5
ICLA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,6,11,17
INCAHUASI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,12,5,17
INQUISIVI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,5,13,18
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,6,3,9
IXIAMAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,15,0,15
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,13,5,18
LA ASUNTA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,79,12,91
LA GUARDIA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,198,0,198
LA PAZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,1325,6,1331
LAGUNILLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,10,2,12
LAJA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,12,7,19
LAS CARRERAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,1,1,2
LICOMA PAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,4,1,5
LLALLAGUA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,71,44,115
LLICA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,7,1,8
LORETO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,4,8,12
LURIBAY,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,7,7,14
MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,5,0,5
MACHARETI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,13,3,16
MAGDALENA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,17,13,30
MAIRANA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,13,0,13
MAPIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,27,3,30
MECAPACA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,9,6,15
MINEROS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,41,7,48
MIZQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,47,22,69
MOCOMOCO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,9,4,13
MOJOCOYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,5,2,7
MONTEAGUDO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,45,4,49
MONTERO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,218,6,224
MORO MORO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,7,0,7
MOROCHATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,7,26,33
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,1,4,5
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,2,3,5
OCURI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,8,23,31
OKINAWA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,20,3,23
OMEREQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,3,6,9
ORURO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,567,3,570
PADCAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,17,4,21
PADILLA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,11,5,16
PAILON,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,34,29,63
PALCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,14,19,33
PALOS BLANCOS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,32,17,49
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,4,1,5
PAMPA GRANDE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,12,1,13
PAPEL PAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-11-01,1,2,3
