,group,variable,month,BCG,BCG,TOTALES
LA ASUNTA,vacunaciones en menores de 1 ano,bcg,2011-11-01,77,3,80
LA GUARDIA,vacunaciones en menores de 1 ano,bcg,2011-11-01,105,1,106
LA PAZ,vacunaciones en menores de 1 ano,bcg,2011-11-01,1819,0,1819
LAGUNILLAS,vacunaciones en menores de 1 ano,bcg,2011-11-01,2,3,5
LAJA,vacunaciones en menores de 1 ano,bcg,2011-11-01,14,17,31
LICOMA PAMPA,vacunaciones en menores de 1 ano,bcg,2011-11-01,2,3,5
LLALLAGUA,vacunaciones en menores de 1 ano,bcg,2011-11-01,42,57,99
LLICA,vacunaciones en menores de 1 ano,bcg,2011-11-01,5,0,5
LORETO,vacunaciones en menores de 1 ano,bcg,2011-11-01,3,6,9
LURIBAY,vacunaciones en menores de 1 ano,bcg,2011-11-01,5,5,10
MACHACAMARCA,vacunaciones en menores de 1 ano,bcg,2011-11-01,1,2,3
MACHARETI,vacunaciones en menores de 1 ano,bcg,2011-11-01,4,3,7
MAGDALENA,vacunaciones en menores de 1 ano,bcg,2011-11-01,11,23,34
MAIRANA,vacunaciones en menores de 1 ano,bcg,2011-11-01,23,0,23
MALLA,vacunaciones en menores de 1 ano,bcg,2011-11-01,2,0,2
MAPIRI,vacunaciones en menores de 1 ano,bcg,2011-11-01,17,2,19
MECAPACA,vacunaciones en menores de 1 ano,bcg,2011-11-01,9,3,12
MINEROS,vacunaciones en menores de 1 ano,bcg,2011-11-01,31,2,33
MIZQUE,vacunaciones en menores de 1 ano,bcg,2011-11-01,34,29,63
MOCOMOCO,vacunaciones en menores de 1 ano,bcg,2011-11-01,4,15,19
MOJOCOYA,vacunaciones en menores de 1 ano,bcg,2011-11-01,8,6,14
MONTEAGUDO,vacunaciones en menores de 1 ano,bcg,2011-11-01,62,7,69
MONTERO,vacunaciones en menores de 1 ano,bcg,2011-11-01,338,0,338
MORO MORO,vacunaciones en menores de 1 ano,bcg,2011-11-01,2,1,3
MOROCHATA,vacunaciones en menores de 1 ano,bcg,2011-11-01,5,21,26
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,bcg,2011-11-01,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,bcg,2011-11-01,0,4,4
OCURI,vacunaciones en menores de 1 ano,bcg,2011-11-01,8,26,34
OKINAWA,vacunaciones en menores de 1 ano,bcg,2011-11-01,16,2,18
OMEREQUE,vacunaciones en menores de 1 ano,bcg,2011-11-01,4,1,5
ORURO,vacunaciones en menores de 1 ano,bcg,2011-11-01,701,2,703
PADCAYA,vacunaciones en menores de 1 ano,bcg,2011-11-01,9,7,16
PADILLA,vacunaciones en menores de 1 ano,bcg,2011-11-01,23,1,24
PAILON,vacunaciones en menores de 1 ano,bcg,2011-11-01,45,10,55
PALCA,vacunaciones en menores de 1 ano,bcg,2011-11-01,9,31,40
PALOS BLANCOS,vacunaciones en menores de 1 ano,bcg,2011-11-01,39,17,56
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,bcg,2011-11-01,1,3,4
PAMPA GRANDE,vacunaciones en menores de 1 ano,bcg,2011-11-01,12,1,13
PAPEL PAMPA,vacunaciones en menores de 1 ano,bcg,2011-11-01,0,4,4
PASORAPA,vacunaciones en menores de 1 ano,bcg,2011-11-01,1,0,1
PATACAMAYA,vacunaciones en menores de 1 ano,bcg,2011-11-01,43,8,51
PAZÑA,vacunaciones en menores de 1 ano,bcg,2011-11-01,3,2,5
PELECHUCO,vacunaciones en menores de 1 ano,bcg,2011-11-01,8,2,10
POCOATA,vacunaciones en menores de 1 ano,bcg,2011-11-01,10,38,48
POCONA,vacunaciones en menores de 1 ano,bcg,2011-11-01,3,10,13
POJO (CBBA),vacunaciones en menores de 1 ano,bcg,2011-11-01,16,2,18
POOPO,vacunaciones en menores de 1 ano,bcg,2011-11-01,4,0,4
PORCO,vacunaciones en menores de 1 ano,bcg,2011-11-01,28,2,30
POROMA,vacunaciones en menores de 1 ano,bcg,2011-11-01,15,16,31
PORONGO,vacunaciones en menores de 1 ano,bcg,2011-11-01,7,12,19
PORTACHUELO,vacunaciones en menores de 1 ano,bcg,2011-11-01,29,2,31
PORVENIR,vacunaciones en menores de 1 ano,bcg,2011-11-01,1,7,8
POSTRER VALLE,vacunaciones en menores de 1 ano,bcg,2011-11-01,1,0,1
POTOSI,vacunaciones en menores de 1 ano,bcg,2011-11-01,488,10,498
PRESTO,vacunaciones en menores de 1 ano,bcg,2011-11-01,0,7,7
PUCARANI,vacunaciones en menores de 1 ano,bcg,2011-11-01,15,32,47
PUERTO ACOSTA,vacunaciones en menores de 1 ano,bcg,2011-11-01,1,20,21
PUERTO CARABUCO,vacunaciones en menores de 1 ano,bcg,2011-11-01,6,8,14
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,bcg,2011-11-01,8,2,10
PUERTO PEREZ,vacunaciones en menores de 1 ano,bcg,2011-11-01,1,7,8
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,bcg,2011-11-01,21,0,21
PUERTO RICO,vacunaciones en menores de 1 ano,bcg,2011-11-01,4,5,9
PUERTO SILES,vacunaciones en menores de 1 ano,bcg,2011-11-01,0,2,2
PUERTO SUAREZ,vacunaciones en menores de 1 ano,bcg,2011-11-01,37,0,37
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,bcg,2011-11-01,106,9,115
PUNA,vacunaciones en menores de 1 ano,bcg,2011-11-01,4,16,20
PUNATA,vacunaciones en menores de 1 ano,bcg,2011-11-01,69,1,70
QUIABAYA,vacunaciones en menores de 1 ano,bcg,2011-11-01,0,6,6
QUILLACOLLO,vacunaciones en menores de 1 ano,bcg,2011-11-01,215,2,217
QUIME,vacunaciones en menores de 1 ano,bcg,2011-11-01,3,16,19
QUIRUSILLAS,vacunaciones en menores de 1 ano,bcg,2011-11-01,1,0,1
RAVELO,vacunaciones en menores de 1 ano,bcg,2011-11-01,7,19,26
REYES,vacunaciones en menores de 1 ano,bcg,2011-11-01,18,9,27
RIBERALTA,vacunaciones en menores de 1 ano,bcg,2011-11-01,302,11,313
ROBORE,vacunaciones en menores de 1 ano,bcg,2011-11-01,35,5,40
RURRENABAQUE,vacunaciones en menores de 1 ano,bcg,2011-11-01,36,15,51
SABAYA,vacunaciones en menores de 1 ano,bcg,2011-11-01,1,1,2
SACABA,vacunaciones en menores de 1 ano,bcg,2011-11-01,245,0,245
SACABAMBA,vacunaciones en menores de 1 ano,bcg,2011-11-01,4,3,7
SACACA,vacunaciones en menores de 1 ano,bcg,2011-11-01,28,31,59
SAIPINA,vacunaciones en menores de 1 ano,bcg,2011-11-01,0,1,1
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,bcg,2011-11-01,2,2,4
SAMAIPATA,vacunaciones en menores de 1 ano,bcg,2011-11-01,7,6,13
SAN AGUSTIN,vacunaciones en menores de 1 ano,bcg,2011-11-01,0,5,5
SAN ANDRES,vacunaciones en menores de 1 ano,bcg,2011-11-01,7,0,7
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,bcg,2011-11-01,1,3,4
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,bcg,2011-11-01,1,0,1
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,bcg,2011-11-01,6,5,11
SAN BENITO,vacunaciones en menores de 1 ano,bcg,2011-11-01,6,3,9
SAN BORJA,vacunaciones en menores de 1 ano,bcg,2011-11-01,58,84,142
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,bcg,2011-11-01,18,12,30
SAN CARLOS,vacunaciones en menores de 1 ano,bcg,2011-11-01,34,4,38
SAN IGNACIO,vacunaciones en menores de 1 ano,bcg,2011-11-01,45,23,68
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,bcg,2011-11-01,138,11,149
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,bcg,2011-11-01,1,3,4
SAN JAVIER(STC),vacunaciones en menores de 1 ano,bcg,2011-11-01,26,2,28
SAN JOAQUIN,vacunaciones en menores de 1 ano,bcg,2011-11-01,17,5,22
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,bcg,2011-11-01,36,117,153
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,bcg,2011-11-01,9,2,11
SAN JULIAN,vacunaciones en menores de 1 ano,bcg,2011-11-01,74,5,79
SAN LORENZO(PND),vacunaciones en menores de 1 ano,bcg,2011-11-01,3,14,17
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,bcg,2011-11-01,11,2,13
SAN LUCAS,vacunaciones en menores de 1 ano,bcg,2011-11-01,15,32,47
SAN MATIAS,vacunaciones en menores de 1 ano,bcg,2011-11-01,23,0,23
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,bcg,2011-11-01,20,2,22
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,bcg,2011-11-01,1,0,1
SAN PEDRO,vacunaciones en menores de 1 ano,bcg,2011-11-01,20,2,22
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,bcg,2011-11-01,30,22,52
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,bcg,2011-11-01,0,1,1
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,bcg,2011-11-01,4,7,11
SAN PEDRO(PND),vacunaciones en menores de 1 ano,bcg,2011-11-01,0,2,2
SAN RAFAEL,vacunaciones en menores de 1 ano,bcg,2011-11-01,5,0,5
SAN RAMON BENI,vacunaciones en menores de 1 ano,bcg,2011-11-01,4,5,9
SAN RAMON SCZ,vacunaciones en menores de 1 ano,bcg,2011-11-01,12,0,12
SANTA ANA,vacunaciones en menores de 1 ano,bcg,2011-11-01,42,4,46
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,bcg,2011-11-01,3087,91,3178
SANTA ROSA,vacunaciones en menores de 1 ano,bcg,2011-11-01,24,2,26
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,bcg,2011-11-01,22,0,22
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,bcg,2011-11-01,0,7,7
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,bcg,2011-11-01,8,6,14
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,bcg,2011-11-01,2,4,6
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,bcg,2011-11-01,1,0,1
SANTIVAÑES,vacunaciones en menores de 1 ano,bcg,2011-11-01,3,6,9
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,bcg,2011-11-01,2,5,7
SAPAHAQUI,vacunaciones en menores de 1 ano,bcg,2011-11-01,5,7,12
SENA,vacunaciones en menores de 1 ano,bcg,2011-11-01,0,14,14
SHINAOTA,vacunaciones en menores de 1 ano,bcg,2011-11-01,37,0,37
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,bcg,2011-11-01,12,23,35
SICAYA,vacunaciones en menores de 1 ano,bcg,2011-11-01,0,4,4
SIPE SIPE,vacunaciones en menores de 1 ano,bcg,2011-11-01,66,1,67
SOPACHUY,vacunaciones en menores de 1 ano,bcg,2011-11-01,10,4,14
SORACACHI,vacunaciones en menores de 1 ano,bcg,2011-11-01,7,8,15
SORATA,vacunaciones en menores de 1 ano,bcg,2011-11-01,12,25,37
SUCRE,vacunaciones en menores de 1 ano,bcg,2011-11-01,567,12,579
TACACHI,vacunaciones en menores de 1 ano,bcg,2011-11-01,0,2,2
TACACOMA,vacunaciones en menores de 1 ano,bcg,2011-11-01,13,5,18
TACOBAMBA,vacunaciones en menores de 1 ano,bcg,2011-11-01,10,8,18
TACOPAYA,vacunaciones en menores de 1 ano,bcg,2011-11-01,15,5,20
TAPACARI,vacunaciones en menores de 1 ano,bcg,2011-11-01,20,38,58
TARABUCO,vacunaciones en menores de 1 ano,bcg,2011-11-01,22,12,34
TARACO,vacunaciones en menores de 1 ano,bcg,2011-11-01,3,4,7
TARATA,vacunaciones en menores de 1 ano,bcg,2011-11-01,9,1,10
TARIJA,vacunaciones en menores de 1 ano,bcg,2011-11-01,423,3,426
TARVITA,vacunaciones en menores de 1 ano,bcg,2011-11-01,30,8,38
TEOPONTE,vacunaciones en menores de 1 ano,bcg,2011-11-01,13,5,18
TIAWANACU,vacunaciones en menores de 1 ano,bcg,2011-11-01,15,10,25
TINGUIPAYA,vacunaciones en menores de 1 ano,bcg,2011-11-01,15,13,28
TIPUANI,vacunaciones en menores de 1 ano,bcg,2011-11-01,12,3,15
TIQUIPAYA,vacunaciones en menores de 1 ano,bcg,2011-11-01,104,20,124
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,bcg,2011-11-01,16,12,28
TOCO,vacunaciones en menores de 1 ano,bcg,2011-11-01,6,3,9
TOLATA,vacunaciones en menores de 1 ano,bcg,2011-11-01,8,1,9
TOLEDO,vacunaciones en menores de 1 ano,bcg,2011-11-01,4,2,6
TOMAVE,vacunaciones en menores de 1 ano,bcg,2011-11-01,5,9,14
TOMINA,vacunaciones en menores de 1 ano,bcg,2011-11-01,8,0,8
TORO TORO,vacunaciones en menores de 1 ano,bcg,2011-11-01,6,20,26
TOTORA(CBBA),vacunaciones en menores de 1 ano,bcg,2011-11-01,35,8,43
TOTORA(ORR),vacunaciones en menores de 1 ano,bcg,2011-11-01,4,4,8
TRIGAL,vacunaciones en menores de 1 ano,bcg,2011-11-01,1,0,1
TRINIDAD,vacunaciones en menores de 1 ano,bcg,2011-11-01,274,1,275
TUPIZA,vacunaciones en menores de 1 ano,bcg,2011-11-01,93,7,100
TURCO,vacunaciones en menores de 1 ano,bcg,2011-11-01,1,1,2
UMALA,vacunaciones en menores de 1 ano,bcg,2011-11-01,0,15,15
UNCIA,vacunaciones en menores de 1 ano,bcg,2011-11-01,27,7,34
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,bcg,2011-11-01,9,3,12
URUBICHA,vacunaciones en menores de 1 ano,bcg,2011-11-01,13,1,14
UYUNI,vacunaciones en menores de 1 ano,bcg,2011-11-01,41,5,46
VACAS,vacunaciones en menores de 1 ano,bcg,2011-11-01,5,17,22
VALLEGRANDE,vacunaciones en menores de 1 ano,bcg,2011-11-01,24,0,24
VIACHA,vacunaciones en menores de 1 ano,bcg,2011-11-01,96,7,103
VILA VILA,vacunaciones en menores de 1 ano,bcg,2011-11-01,3,1,4
VILLA CHARCAS,vacunaciones en menores de 1 ano,bcg,2011-11-01,18,31,49
VILLA MONTES,vacunaciones en menores de 1 ano,bcg,2011-11-01,68,1,69
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,bcg,2011-11-01,1,0,1
VILLA RIVERO,vacunaciones en menores de 1 ano,bcg,2011-11-01,2,2,4
VILLA SERRANO,vacunaciones en menores de 1 ano,bcg,2011-11-01,18,10,28
VILLA TUNARI,vacunaciones en menores de 1 ano,bcg,2011-11-01,156,18,174
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,bcg,2011-11-01,11,0,11
VILLAZON,vacunaciones en menores de 1 ano,bcg,2011-11-01,52,4,56
VINTO,vacunaciones en menores de 1 ano,bcg,2011-11-01,123,7,130
VITICHI,vacunaciones en menores de 1 ano,bcg,2011-11-01,5,2,7
WARNES,vacunaciones en menores de 1 ano,bcg,2011-11-01,143,4,147
YACO,vacunaciones en menores de 1 ano,bcg,2011-11-01,7,5,12
YACUIBA,vacunaciones en menores de 1 ano,bcg,2011-11-01,158,2,160
YAMPARAEZ,vacunaciones en menores de 1 ano,bcg,2011-11-01,2,4,6
YANACACHI,vacunaciones en menores de 1 ano,bcg,2011-11-01,3,2,5
YAPACANI,vacunaciones en menores de 1 ano,bcg,2011-11-01,73,3,76
YOCALLA,vacunaciones en menores de 1 ano,bcg,2011-11-01,4,7,11
YOTALA,vacunaciones en menores de 1 ano,bcg,2011-11-01,12,0,12
YUNCHARA,vacunaciones en menores de 1 ano,bcg,2011-11-01,1,9,10
ZUDAÑEZ,vacunaciones en menores de 1 ano,bcg,2011-11-01,6,3,9
ACACIO,vacunaciones en menores de 1 ano,bcg,2011-12-01,1,6,7
ACHACACHI,vacunaciones en menores de 1 ano,bcg,2011-12-01,32,10,42
ACHOCALLA,vacunaciones en menores de 1 ano,bcg,2011-12-01,3,6,9
AIQUILE,vacunaciones en menores de 1 ano,bcg,2011-12-01,35,8,43
ALALAY,vacunaciones en menores de 1 ano,bcg,2011-12-01,1,2,3
ALCALA,vacunaciones en menores de 1 ano,bcg,2011-12-01,4,0,4
ALTO BENI,vacunaciones en menores de 1 ano,bcg,2011-12-01,12,0,12
ANCORAIMES,vacunaciones en menores de 1 ano,bcg,2011-12-01,14,5,19
ANDAMARCA,vacunaciones en menores de 1 ano,bcg,2011-12-01,1,4,5
ANTEQUERA,vacunaciones en menores de 1 ano,bcg,2011-12-01,2,1,3
ANZALDO,vacunaciones en menores de 1 ano,bcg,2011-12-01,6,4,10
APOLO,vacunaciones en menores de 1 ano,bcg,2011-12-01,15,6,21
ARAMPAMPA,vacunaciones en menores de 1 ano,bcg,2011-12-01,5,8,13
ARANI,vacunaciones en menores de 1 ano,bcg,2011-12-01,19,0,19
ARBIETO,vacunaciones en menores de 1 ano,bcg,2011-12-01,7,0,7
ARQUE,vacunaciones en menores de 1 ano,bcg,2011-12-01,7,9,16
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,bcg,2011-12-01,48,1,49
ATOCHA,vacunaciones en menores de 1 ano,bcg,2011-12-01,21,3,24
AUCAPATA,vacunaciones en menores de 1 ano,bcg,2011-12-01,0,3,3
AYATA,vacunaciones en menores de 1 ano,bcg,2011-12-01,3,6,9
AYO AYO,vacunaciones en menores de 1 ano,bcg,2011-12-01,5,4,9
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,bcg,2011-12-01,18,41,59
AZURDUY,vacunaciones en menores de 1 ano,bcg,2011-12-01,11,7,18
BATALLAS,vacunaciones en menores de 1 ano,bcg,2011-12-01,18,11,29
BAURES,vacunaciones en menores de 1 ano,bcg,2011-12-01,6,3,9
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,bcg,2011-12-01,1,0,1
BELEN DE URMIRI,vacunaciones en menores de 1 ano,bcg,2011-12-01,1,1,2
BELLA FLOR,vacunaciones en menores de 1 ano,bcg,2011-12-01,0,2,2
BERMEJO,vacunaciones en menores de 1 ano,bcg,2011-12-01,54,0,54
BETANZOS,vacunaciones en menores de 1 ano,bcg,2011-12-01,32,35,67
BOLIVAR,vacunaciones en menores de 1 ano,bcg,2011-12-01,3,1,4
BOLPEBRA,vacunaciones en menores de 1 ano,bcg,2011-12-01,0,1,1
BUENA VISTA,vacunaciones en menores de 1 ano,bcg,2011-12-01,6,2,8
CABEZAS,vacunaciones en menores de 1 ano,bcg,2011-12-01,31,7,38
CAIROMA,vacunaciones en menores de 1 ano,bcg,2011-12-01,5,10,15
"CAIZA ""D""",vacunaciones en menores de 1 ano,bcg,2011-12-01,6,10,16
CAJUATA,vacunaciones en menores de 1 ano,bcg,2011-12-01,6,3,9
CALACOTO,vacunaciones en menores de 1 ano,bcg,2011-12-01,0,4,4
CALAMARCA,vacunaciones en menores de 1 ano,bcg,2011-12-01,8,4,12
CAMARGO,vacunaciones en menores de 1 ano,bcg,2011-12-01,36,4,40
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,bcg,2011-12-01,3,3,6
CAMIRI,vacunaciones en menores de 1 ano,bcg,2011-12-01,89,1,90
CAPINOTA,vacunaciones en menores de 1 ano,bcg,2011-12-01,28,4,32
CAQUIAVIRI,vacunaciones en menores de 1 ano,bcg,2011-12-01,3,5,8
CARACOLLO,vacunaciones en menores de 1 ano,bcg,2011-12-01,18,10,28
CARANAVI,vacunaciones en menores de 1 ano,bcg,2011-12-01,82,15,97
CARAPARI,vacunaciones en menores de 1 ano,bcg,2011-12-01,8,4,12
CARIPUYO,vacunaciones en menores de 1 ano,bcg,2011-12-01,7,18,25
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,bcg,2011-12-01,0,6,6
CATACORA,vacunaciones en menores de 1 ano,bcg,2011-12-01,1,0,1
CHALLAPATA,vacunaciones en menores de 1 ano,bcg,2011-12-01,43,29,72
CHAQUI,vacunaciones en menores de 1 ano,bcg,2011-12-01,1,17,18
CHARAGUA,vacunaciones en menores de 1 ano,bcg,2011-12-01,15,13,28
CHARAÑA,vacunaciones en menores de 1 ano,bcg,2011-12-01,1,2,3
CHAYANTA,vacunaciones en menores de 1 ano,bcg,2011-12-01,13,17,30
CHIMORE,vacunaciones en menores de 1 ano,bcg,2011-12-01,17,2,19
CHIPAYA,vacunaciones en menores de 1 ano,bcg,2011-12-01,4,2,6
CHOQUE COTA,vacunaciones en menores de 1 ano,bcg,2011-12-01,1,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,bcg,2011-12-01,24,5,29
CHUMA,vacunaciones en menores de 1 ano,bcg,2011-12-01,5,2,7
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,bcg,2011-12-01,2,6,8
CKOCHAS,vacunaciones en menores de 1 ano,bcg,2011-12-01,10,22,32
CLIZA,vacunaciones en menores de 1 ano,bcg,2011-12-01,22,7,29
COBIJA,vacunaciones en menores de 1 ano,bcg,2011-12-01,159,2,161
COCAPATA,vacunaciones en menores de 1 ano,bcg,2011-12-01,7,8,15
COCHABAMBA,vacunaciones en menores de 1 ano,bcg,2011-12-01,1414,199,1613
COIPASA,vacunaciones en menores de 1 ano,bcg,2011-12-01,1,0,1
COLCAPIRHUA,vacunaciones en menores de 1 ano,bcg,2011-12-01,79,0,79
"COLCHA ""K""",vacunaciones en menores de 1 ano,bcg,2011-12-01,13,4,17
COLLANA,vacunaciones en menores de 1 ano,bcg,2011-12-01,2,0,2
COLOMI,vacunaciones en menores de 1 ano,bcg,2011-12-01,24,12,36
COLPA BELGICA,vacunaciones en menores de 1 ano,bcg,2011-12-01,5,0,5
COLQUECHACA,vacunaciones en menores de 1 ano,bcg,2011-12-01,17,59,76
COLQUENCHA,vacunaciones en menores de 1 ano,bcg,2011-12-01,7,14,21
COLQUIRI,vacunaciones en menores de 1 ano,bcg,2011-12-01,9,11,20
COMANCHE,vacunaciones en menores de 1 ano,bcg,2011-12-01,3,0,3
COMARAPA,vacunaciones en menores de 1 ano,bcg,2011-12-01,39,3,42
COMBAYA,vacunaciones en menores de 1 ano,bcg,2011-12-01,1,8,9
CONCEPCION,vacunaciones en menores de 1 ano,bcg,2011-12-01,31,5,36
COPACABANA,vacunaciones en menores de 1 ano,bcg,2011-12-01,6,8,14
CORIPATA,vacunaciones en menores de 1 ano,bcg,2011-12-01,8,7,15
CORO CORO,vacunaciones en menores de 1 ano,bcg,2011-12-01,2,6,8
COROICO,vacunaciones en menores de 1 ano,bcg,2011-12-01,14,2,16
CORQUE,vacunaciones en menores de 1 ano,bcg,2011-12-01,3,5,8
COTAGAITA,vacunaciones en menores de 1 ano,bcg,2011-12-01,6,21,27
COTOCA,vacunaciones en menores de 1 ano,bcg,2011-12-01,79,2,81
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,bcg,2011-12-01,22,6,28
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,bcg,2011-12-01,0,1,1
CUEVO,vacunaciones en menores de 1 ano,bcg,2011-12-01,1,7,8
CULPINA,vacunaciones en menores de 1 ano,bcg,2011-12-01,30,4,34
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,bcg,2011-12-01,3,1,4
CURVA,vacunaciones en menores de 1 ano,bcg,2011-12-01,1,8,9
DESAGUADERO,vacunaciones en menores de 1 ano,bcg,2011-12-01,8,6,14
EL ALTO,vacunaciones en menores de 1 ano,bcg,2011-12-01,1636,35,1671
EL CHORO,vacunaciones en menores de 1 ano,bcg,2011-12-01,0,4,4
EL PUENTE(STC),vacunaciones en menores de 1 ano,bcg,2011-12-01,22,0,22
EL PUENTE(TJA),vacunaciones en menores de 1 ano,bcg,2011-12-01,6,5,11
EL TORNO,vacunaciones en menores de 1 ano,bcg,2011-12-01,73,1,74
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,bcg,2011-12-01,19,2,21
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,bcg,2011-12-01,42,2,44
ESCOMA,vacunaciones en menores de 1 ano,bcg,2011-12-01,4,0,4
EUCALIPTUS,vacunaciones en menores de 1 ano,bcg,2011-12-01,6,4,10
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,bcg,2011-12-01,2,0,2
EXALTACION,vacunaciones en menores de 1 ano,bcg,2011-12-01,0,1,1
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,bcg,2011-12-01,15,1,16
FILADELFIA,vacunaciones en menores de 1 ano,bcg,2011-12-01,3,5,8
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,bcg,2011-12-01,13,4,17
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,bcg,2011-12-01,1,6,7
GUANAY,vacunaciones en menores de 1 ano,bcg,2011-12-01,8,2,10
GUAQUI,vacunaciones en menores de 1 ano,bcg,2011-12-01,1,5,6
GUAYARAMERIN,vacunaciones en menores de 1 ano,bcg,2011-12-01,122,5,127
GUTIERREZ,vacunaciones en menores de 1 ano,bcg,2011-12-01,8,16,24
HUACARETA,vacunaciones en menores de 1 ano,bcg,2011-12-01,6,3,9
HUANUNI,vacunaciones en menores de 1 ano,bcg,2011-12-01,38,0,38
HUARACAJE,vacunaciones en menores de 1 ano,bcg,2011-12-01,4,6,10
HUARINA,vacunaciones en menores de 1 ano,bcg,2011-12-01,1,5,6
HUAYLLAMARCA,vacunaciones en menores de 1 ano,bcg,2011-12-01,2,5,7
HUMANATA,vacunaciones en menores de 1 ano,bcg,2011-12-01,0,2,2
ICHOCA,vacunaciones en menores de 1 ano,bcg,2011-12-01,0,4,4
ICLA,vacunaciones en menores de 1 ano,bcg,2011-12-01,3,5,8
INCAHUASI,vacunaciones en menores de 1 ano,bcg,2011-12-01,11,7,18
INQUISIVI,vacunaciones en menores de 1 ano,bcg,2011-12-01,2,10,12
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,bcg,2011-12-01,7,3,10
IXIAMAS,vacunaciones en menores de 1 ano,bcg,2011-12-01,14,11,25
JESUS DE MACHACA,vacunaciones en menores de 1 ano,bcg,2011-12-01,2,12,14
LA ASUNTA,vacunaciones en menores de 1 ano,bcg,2011-12-01,59,6,65
LA GUARDIA,vacunaciones en menores de 1 ano,bcg,2011-12-01,117,0,117
LA PAZ,vacunaciones en menores de 1 ano,bcg,2011-12-01,1699,2,1701
LAGUNILLAS,vacunaciones en menores de 1 ano,bcg,2011-12-01,6,3,9
LAJA,vacunaciones en menores de 1 ano,bcg,2011-12-01,10,17,27
LAS CARRERAS,vacunaciones en menores de 1 ano,bcg,2011-12-01,5,5,10
LLALLAGUA,vacunaciones en menores de 1 ano,bcg,2011-12-01,30,54,84
LLICA,vacunaciones en menores de 1 ano,bcg,2011-12-01,1,5,6
LORETO,vacunaciones en menores de 1 ano,bcg,2011-12-01,0,3,3
LURIBAY,vacunaciones en menores de 1 ano,bcg,2011-12-01,6,1,7
MACHACAMARCA,vacunaciones en menores de 1 ano,bcg,2011-12-01,4,0,4
MACHARETI,vacunaciones en menores de 1 ano,bcg,2011-12-01,5,1,6
MAGDALENA,vacunaciones en menores de 1 ano,bcg,2011-12-01,15,9,24
MAIRANA,vacunaciones en menores de 1 ano,bcg,2011-12-01,31,0,31
MALLA,vacunaciones en menores de 1 ano,bcg,2011-12-01,0,1,1
