,group,variable,month,PENTAVALENTE 2DA. DOSIS,PENTAVALENTE 2DA. DOSIS,TOTALES
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,0,2,2
OCURI,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,15,23,38
OKINAWA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,28,8,36
OMEREQUE,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,5,11,16
ORURO,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,513,6,519
PADCAYA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,20,5,25
PADILLA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,10,2,12
PAILON,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,33,58,91
PALCA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,15,16,31
PALOS BLANCOS,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,40,14,54
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,2,0,2
PAMPA GRANDE,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,15,5,20
PAPEL PAMPA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,5,6,11
PASORAPA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,4,1,5
PATACAMAYA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,28,4,32
PAZÑA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,5,2,7
PELECHUCO,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,9,5,14
POCOATA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,14,52,66
POCONA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,6,5,11
POJO (CBBA),vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,14,11,25
POOPO,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,8,1,9
PORCO,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,29,0,29
POROMA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,14,24,38
PORONGO,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,12,8,20
PORTACHUELO,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,41,3,44
PORVENIR,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,5,14,19
POSTRER VALLE,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,2,1,3
POTOSI,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,367,14,381
PRESTO,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,0,10,10
PUCARA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,2,0,2
PUCARANI,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,33,24,57
PUERTO ACOSTA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,2,17,19
PUERTO CARABUCO,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,5,15,20
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,5,2,7
PUERTO PEREZ,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,6,3,9
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,26,15,41
PUERTO RICO,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,11,3,14
PUERTO SILES,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,1,2,3
PUERTO SUAREZ,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,28,8,36
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,102,17,119
PUNA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,27,16,43
PUNATA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,46,1,47
QUIABAYA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,2,1,3
QUILLACOLLO,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,186,7,193
QUIME,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,2,7,9
QUIRUSILLAS,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,0,3,3
RAVELO,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,8,23,31
REYES,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,17,5,22
RIBERALTA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,231,44,275
ROBORE,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,30,4,34
RURRENABAQUE,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,37,16,53
SABAYA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,2,0,2
SACABA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,227,27,254
SACABAMBA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,8,3,11
SACACA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,22,17,39
SAIPINA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,5,1,6
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,7,6,13
SAMAIPATA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,26,4,30
SAN AGUSTIN,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,0,1,1
SAN ANDRES,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,18,8,26
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,4,6,10
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,1,0,1
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,7,8,15
SAN BENITO,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,10,8,18
SAN BORJA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,74,47,121
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,8,9,17
SAN CARLOS,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,50,0,50
SAN IGNACIO,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,38,21,59
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,101,25,126
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,6,4,10
SAN JAVIER(STC),vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,27,8,35
SAN JOAQUIN,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,16,3,19
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,28,41,69
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,7,3,10
SAN JULIAN,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,59,34,93
SAN LORENZO(PND),vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,6,7,13
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,28,15,43
SAN LUCAS,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,20,33,53
SAN MATIAS,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,26,8,34
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,17,9,26
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,3,1,4
SAN PEDRO,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,32,0,32
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,19,42,61
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,6,7,13
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,1,0,1
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,2,3,5
SAN PEDRO(PND),vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,1,0,1
SAN RAFAEL,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,12,3,15
SAN RAMON BENI,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,4,2,6
SAN RAMON SCZ,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,25,2,27
SANTA ANA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,28,1,29
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,2447,87,2534
SANTA ROSA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,24,8,32
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,30,12,42
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,4,4,8
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,7,6,13
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,8,3,11
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,1,0,1
SANTIVAÑES,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,4,2,6
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,6,2,8
SAPAHAQUI,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,6,8,14
SENA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,7,12,19
SHINAOTA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,46,5,51
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,18,16,34
SICAYA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,1,4,5
SIPE SIPE,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,95,10,105
SOPACHUY,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,8,5,13
SORACACHI,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,6,3,9
SORATA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,14,21,35
SUCRE,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,472,33,505
TACACOMA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,10,7,17
TACOBAMBA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,15,9,24
TACOPAYA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,10,8,18
TAHUA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,2,0,2
TAPACARI,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,36,28,64
TARABUCO,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,16,19,35
TARACO,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,8,1,9
TARATA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,17,1,18
TARIJA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,337,3,340
TARVITA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,8,13,21
TEOPONTE,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,14,4,18
TIAWANACU,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,10,13,23
TINGUIPAYA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,17,11,28
TIPUANI,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,12,4,16
TIQUIPAYA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,101,26,127
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,27,15,42
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,1,2,3
TOCO,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,4,1,5
TODOS SANTOS,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,3,0,3
TOLATA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,10,1,11
TOLEDO,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,0,1,1
TOMAVE,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,6,13,19
TOMINA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,14,7,21
TORO TORO,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,2,44,46
TOTORA(CBBA),vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,12,9,21
TOTORA(ORR),vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,11,5,16
TRIGAL,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,2,2,4
TRINIDAD,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,216,25,241
TUPIZA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,73,6,79
TURCO,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,7,0,7
UMALA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,4,7,11
UNCIA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,26,14,40
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,12,0,12
URUBICHA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,11,14,25
UYUNI,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,43,4,47
VACAS,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,9,6,15
VALLEGRANDE,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,23,1,24
VIACHA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,91,8,99
VILA VILA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,6,2,8
VILLA CHARCAS,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,20,9,29
VILLA MONTES,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,71,11,82
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,0,3,3
VILLA RIVERO,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,8,2,10
VILLA SERRANO,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,10,5,15
VILLA TUNARI,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,153,17,170
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,17,2,19
VILLAZON,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,79,5,84
VINTO,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,80,10,90
VITICHI,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,10,5,15
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,2,0,2
WARNES,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,175,27,202
YACO,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,6,1,7
YACUIBA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,120,16,136
YAMPARAEZ,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,7,2,9
YANACACHI,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,7,1,8
YAPACANI,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,84,27,111
YOCALLA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,4,8,12
YOTALA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,3,1,4
YUNCHARA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,2,7,9
ZUDAÑEZ,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-11-01,4,6,10
ACACIO,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,5,3,8
ACHACACHI,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,34,11,45
ACHOCALLA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,4,3,7
AIQUILE,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,25,11,36
ALALAY,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,1,0,1
ALCALA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,5,0,5
ALTO BENI,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,17,1,18
ANCORAIMES,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,12,9,21
ANTEQUERA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,1,0,1
ANZALDO,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,9,3,12
APOLO,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,12,20,32
ARAMPAMPA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,4,6,10
ARANI,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,24,3,27
ARBIETO,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,8,10,18
ARQUE,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,14,11,25
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,43,0,43
ATOCHA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,18,4,22
AUCAPATA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,4,5,9
AYATA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,4,11,15
AYO AYO,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,5,5,10
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,22,17,39
AZURDUY,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,6,7,13
BATALLAS,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,22,4,26
BAURES,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,3,3,6
BELEN DE URMIRI,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,1,1,2
BELLA FLOR,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,0,3,3
BERMEJO,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,51,15,66
BETANZOS,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,31,24,55
BOLIVAR,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,5,2,7
BOLPEBRA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,2,0,2
BOYUIBE,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,5,3,8
BUENA VISTA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,13,6,19
CABEZAS,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,30,3,33
CAIROMA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,11,7,18
"CAIZA ""D""",vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,6,5,11
CAJUATA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,17,6,23
CALACOTO,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,2,4,6
CALAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,8,8,16
CAMARGO,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,16,3,19
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,1,1,2
CAMIRI,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,56,4,60
CAPINOTA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,41,0,41
CAQUIAVIRI,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,8,8,16
CARACOLLO,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,17,25,42
CARANAVI,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,64,35,99
CARAPARI,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,13,2,15
CARIPUYO,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,10,29,39
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,2,3,5
CHACARILLA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,0,1,1
CHALLAPATA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,44,28,72
CHAQUI,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,10,8,18
CHARAGUA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,14,15,29
CHARAÑA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,2,0,2
CHAYANTA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,23,19,42
CHIMORE,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,41,7,48
CHIPAYA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,5,0,5
CHOQUE COTA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,2,0,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,27,5,32
CHUMA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,1,6,7
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,10,8,18
CKOCHAS,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,17,21,38
CLIZA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,30,5,35
COBIJA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,86,6,92
COCAPATA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,12,37,49
COCHABAMBA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,1213,5,1218
COIPASA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,1,0,1
COLCAPIRHUA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,81,4,85
"COLCHA ""K""",vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,20,0,20
COLOMI,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,37,2,39
COLPA BELGICA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,8,1,9
COLQUECHACA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,17,43,60
COLQUENCHA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,19,0,19
COLQUIRI,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,19,18,37
COMANCHE,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,1,1,2
COMARAPA,vacunaciones en menores de 1 ano,pentavalente 2da. dosis,2011-12-01,42,3,45
