,group,variable,month,ANTIROTAVIRÍCA 2DA DOSIS DENTRO,ANTIROTAVIRÍCA 2DA DOSIS DENTRO,ANTIROTAVIRÍCA 2DA DOSIS FUERA,ANTIROTAVIRÍCA 2DA DOSIS FUERA,TOTALES
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-10-01,9,8,9,10,36
TOCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-10-01,5,3,1,1,10
TOLATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-10-01,5,5,2,5,17
TOLEDO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-10-01,4,1,0,0,5
TOMAVE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-10-01,7,1,6,6,20
TOMINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-10-01,3,6,2,1,12
TORO TORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-10-01,9,5,8,3,25
TOTORA(CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-10-01,18,9,2,1,30
TOTORA(ORR),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-10-01,0,2,0,2,4
TRIGAL,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-10-01,0,0,1,0,1
TRINIDAD,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-10-01,99,125,11,11,246
TUPIZA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-10-01,27,24,1,3,55
TURCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-10-01,3,3,2,0,8
UMALA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-10-01,2,4,3,1,10
UNCIA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-10-01,25,18,6,4,53
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-10-01,10,7,1,0,18
URUBICHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-10-01,6,7,0,0,13
UYUNI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-10-01,17,23,2,0,42
VACAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-10-01,1,2,3,3,9
VALLEGRANDE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-10-01,9,12,0,1,22
VIACHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-10-01,55,48,12,12,127
VILA VILA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-10-01,0,1,3,1,5
VILLA CHARCAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-10-01,4,7,6,3,20
VILLA MONTES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-10-01,45,36,8,4,93
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-10-01,0,0,0,1,1
VILLA RIVERO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-10-01,3,4,2,0,9
VILLA SERRANO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-10-01,5,3,1,2,11
VILLA TUNARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-10-01,107,86,11,13,217
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-10-01,5,2,0,0,7
VILLAZON,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-10-01,27,29,1,3,60
VINTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-10-01,25,28,18,14,85
VITICHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-10-01,5,4,0,1,10
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-10-01,3,3,0,0,6
WARNES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-10-01,128,137,1,5,271
YACO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-10-01,3,1,4,0,8
YACUIBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-10-01,70,80,3,13,166
YAMPARAEZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-10-01,3,3,3,0,9
YANACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-10-01,4,4,0,0,8
YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-10-01,28,30,17,20,95
YOCALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-10-01,5,2,1,1,9
YOTALA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-10-01,3,2,1,2,8
YUNCHARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-10-01,0,0,1,1,2
ZUDAÑEZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-10-01,0,0,0,1,1
ACACIO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,0,3,3,0,6
ACHACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,9,7,4,8,28
ACHOCALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,16,12,1,2,31
AIQUILE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,14,8,10,3,35
ALALAY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,0,0,0,1,1
ALCALA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,1,3,0,0,4
ALTO BENI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,6,7,0,0,13
ANCORAIMES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,3,2,1,1,7
ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,0,0,1,0,1
ANTEQUERA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,1,1,0,0,2
ANZALDO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,0,1,1,4,6
APOLO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,8,16,0,6,30
ARAMPAMPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,2,2,1,0,5
ARANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,4,5,3,2,14
ARBIETO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,13,12,6,2,33
ARQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,6,8,5,1,20
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,28,28,0,0,56
ATOCHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,3,6,2,2,13
AUCAPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,5,3,0,0,8
AYATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,6,2,2,4,14
AYO AYO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,6,7,0,0,13
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,5,9,7,2,23
AZURDUY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,3,6,4,2,15
BATALLAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,6,6,3,0,15
BAURES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,2,3,0,0,5
BELLA FLOR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,2,1,2,1,6
BERMEJO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,25,28,0,1,54
BETANZOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,15,14,11,10,50
BOLIVAR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,6,2,1,0,9
BOLPEBRA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,1,0,0,1,2
BOYUIBE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,6,3,2,0,11
BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,11,5,1,0,17
CABEZAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,23,15,13,9,60
CAIROMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,7,3,4,1,15
"CAIZA ""D""",vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,8,1,3,1,13
CAJUATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,9,7,0,1,17
CALACOTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,2,1,0,0,3
CALAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,6,1,3,1,11
CAMARGO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,10,11,1,2,24
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,2,0,0,1,3
CAMIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,34,36,1,2,73
CAPINOTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,18,10,0,1,29
CAQUIAVIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,3,2,1,0,6
CARACOLLO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,11,4,2,4,21
CARANAVI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,22,21,3,3,49
CARAPARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,10,10,3,2,25
CARIPUYO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,2,7,1,2,12
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,2,1,6,4,13
CATACORA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,0,2,0,2,4
CHACARILLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,0,1,0,0,1
CHALLAPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,16,18,7,7,48
CHAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,2,3,3,0,8
CHARAGUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,17,18,16,14,65
CHARAÑA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,2,0,0,0,2
CHAYANTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,11,9,3,2,25
CHIMORE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,17,9,4,1,31
CHIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,2,0,0,0,2
CHUA COCANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,2,2,0,0,4
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,13,8,0,0,21
CHUMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,2,6,0,1,9
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,1,2,2,3,8
CKOCHAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,6,5,4,1,16
CLIZA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,10,14,0,1,25
COBIJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,30,27,18,15,90
COCAPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,3,3,8,6,20
COCHABAMBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,566,539,4,6,1115
COLCAPIRHUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,27,25,0,3,55
"COLCHA ""K""",vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,10,7,1,0,18
COLLANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,0,2,1,0,3
COLOMI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,20,14,0,1,35
COLPA BELGICA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,8,5,2,1,16
COLQUECHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,20,25,6,14,65
COLQUENCHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,4,6,0,0,10
COLQUIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,6,9,0,1,16
COMANCHE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,0,2,0,1,3
COMARAPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,12,19,2,0,33
COMBAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,1,1,1,1,4
CONCEPCION,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,22,14,8,1,45
COPACABANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,5,3,6,1,15
CORIPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,17,15,0,1,33
CORO CORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,1,0,2,0,3
COROICO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,5,10,4,2,21
CORQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,5,4,0,0,9
COTAGAITA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,10,15,4,2,31
COTOCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,65,65,4,3,137
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,19,12,0,1,32
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,3,1,0,0,4
CUEVO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,1,3,1,2,7
CULPINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,10,8,1,2,21
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,3,4,1,0,8
CURVA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,2,2,1,1,6
DESAGUADERO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,5,4,0,0,9
EL ALTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,473,387,185,179,1224
EL CHORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,2,2,0,0,4
EL PUENTE(STC),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,5,10,0,0,15
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,5,6,0,4,15
EL TORNO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,45,63,1,0,109
EL VILLAR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,1,0,0,1,2
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,11,9,0,4,24
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,21,15,2,2,40
ESCOMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,2,1,2,1,6
EUCALIPTUS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,6,1,1,0,8
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,1,0,0,0,1
EXALTACION,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,2,0,0,0,2
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,4,6,1,0,11
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,0,3,2,2,7
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,16,9,1,0,26
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,1,2,1,1,5
GUANAY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,10,9,4,0,23
GUAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,1,1,0,0,2
GUAYARAMERIN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,30,34,4,9,77
GUTIERREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,7,8,3,4,22
HUACARETA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,3,6,1,0,10
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,3,1,1,0,5
HUACHACALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,0,1,0,0,1
HUANUNI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,7,12,9,13,41
HUARACAJE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,3,0,0,0,3
HUARINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,1,1,1,0,3
HUATAJATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,1,0,0,0,1
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,0,1,0,1,2
HUMANATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,0,0,1,0,1
ICHOCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,3,2,0,3,8
ICLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,2,3,0,3,8
INCAHUASI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,5,2,0,0,7
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,3,2,0,0,5
INQUISIVI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,4,3,2,5,14
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,7,7,3,1,18
IXIAMAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,6,4,2,3,15
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,5,1,2,0,8
LA ASUNTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,23,28,3,3,57
LA GUARDIA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,126,104,0,2,232
LA PAZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,499,449,3,7,958
LAGUNILLAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,4,1,6,1,12
LAJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,12,4,1,0,17
LAS CARRERAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,1,1,0,0,2
LICOMA PAMPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,2,1,0,0,3
LLALLAGUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,12,9,33,33,87
LLICA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,4,1,0,1,6
LORETO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,2,0,0,2,4
LURIBAY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,5,5,0,0,10
MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,3,3,0,1,7
MACHARETI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,3,6,0,0,9
MAGDALENA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,6,9,0,2,17
MAIRANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,15,12,0,1,28
MALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,0,1,1,1,3
MAPIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,19,17,1,0,37
MECAPACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,5,5,0,0,10
MINEROS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,14,8,0,0,22
MIZQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,15,7,5,6,33
MOCOMOCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,3,4,5,4,16
MOJOCOYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,3,2,0,0,5
MONTEAGUDO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,17,12,1,4,34
MONTERO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,102,79,5,10,196
MORO MORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,3,4,0,2,9
MOROCHATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,3,2,5,5,15
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,1,0,2,1,4
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,1,0,0,0,1
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,0,0,3,3,6
OCURI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,4,3,8,5,20
OKINAWA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,5,9,0,0,14
OMEREQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,2,1,0,1,4
ORURO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,225,218,16,11,470
PADCAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,14,13,1,0,28
PADILLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,5,5,0,1,11
PAILON,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,21,21,11,18,71
PALCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,6,4,2,3,15
PALOS BLANCOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,14,21,2,2,39
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,4,3,1,0,8
PAMPA GRANDE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,7,2,0,0,9
PAPEL PAMPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,2,3,2,2,9
PASORAPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,1,0,2,0,3
PATACAMAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,11,7,1,1,20
PAZÑA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,0,1,0,0,1
PELECHUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,5,2,1,0,8
POCOATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,4,4,6,7,21
POCONA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,4,1,1,1,7
POJO (CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,5,5,0,0,10
POOPO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,1,7,2,1,11
PORCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,10,6,1,2,19
POROMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,3,7,2,1,13
PORONGO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,9,11,1,2,23
PORTACHUELO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,10,19,0,0,29
PORVENIR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,2,4,4,4,14
POSTRER VALLE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,0,1,0,0,1
POTOSI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,162,173,50,45,430
PRESTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,3,1,1,2,7
PUCARANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,13,8,7,11,39
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,6,1,3,2,12
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,3,4,4,3,14
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,3,1,2,2,8
PUERTO PEREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,1,2,0,3,6
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,11,11,1,0,23
PUERTO RICO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,5,3,1,0,9
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,7,7,11,11,36
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,41,30,7,9,87
PUNA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,3,2,3,8,16
PUNATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,19,24,7,5,55
QUIABAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,1,0,0,1,2
QUILLACOLLO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2019-11-01,59,78,64,65,266
