,group,variable,month,ANTINEUMOCÓCICA 2DA DOSIS DENTRO,ANTINEUMOCÓCICA 2DA DOSIS DENTRO,ANTINEUMOCÓCICA 2DA DOSIS FUERA,ANTINEUMOCÓCICA 2DA DOSIS FUERA,TOTALES
YACO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-11-01,4,1,0,0,5
YACUIBA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-11-01,58,53,10,12,133
YAMPARAEZ,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-11-01,3,3,1,0,7
YANACACHI,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-11-01,2,0,0,0,2
YAPACANI,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-11-01,22,32,13,6,73
YOCALLA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-11-01,6,5,1,1,13
YOTALA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-11-01,4,3,1,3,11
YUNCHARA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-11-01,0,1,3,7,11
ZUDAÑEZ,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-11-01,0,3,1,1,5
ACACIO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,0,0,1,3,4
ACHACACHI,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,13,18,11,6,48
ACHOCALLA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,18,16,1,1,36
AIQUILE,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,9,13,1,3,26
ALALAY,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,2,1,0,3,6
ALCALA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,3,0,0,0,3
ALTO BENI,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,5,3,0,0,8
ANCORAIMES,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,5,4,1,2,12
ANDAMARCA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,1,1,0,1,3
ANTEQUERA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,1,1,0,1,3
ANZALDO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,4,1,1,0,6
APOLO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,9,6,6,5,26
ARAMPAMPA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,0,0,1,1,2
ARANI,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,5,3,1,1,10
ARBIETO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,10,9,1,2,22
ARQUE,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,3,2,4,4,13
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,28,24,0,1,53
ATOCHA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,9,6,1,1,17
AUCAPATA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,4,2,0,0,6
AYATA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,0,4,2,2,8
AYO AYO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,1,8,0,0,9
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,9,13,6,4,32
AZURDUY,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,3,5,1,0,9
BATALLAS,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,13,9,1,3,26
BAURES,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,1,2,2,0,5
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,1,1,1,0,3
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,0,0,1,0,1
BELLA FLOR,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,2,0,0,2,4
BERMEJO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,29,14,3,2,48
BETANZOS,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,15,15,5,5,40
BOLIVAR,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,1,3,2,2,8
BOLPEBRA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,0,1,2,1,4
BOYUIBE,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,2,4,0,0,6
BUENA VISTA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,9,9,1,0,19
CABEZAS,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,21,16,11,9,57
CAIROMA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,3,0,4,3,10
"CAIZA ""D""",vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,1,5,4,0,10
CAJUATA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,8,10,1,1,20
CALACOTO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,0,0,1,2,3
CALAMARCA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,4,10,2,1,17
CAMARGO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,6,7,1,2,16
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,3,0,0,0,3
CAMIRI,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,23,29,1,1,54
CAPINOTA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,20,14,0,0,34
CAQUIAVIRI,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,2,2,2,0,6
CARACOLLO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,7,7,4,10,28
CARANAVI,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,38,25,3,2,68
CARAPARI,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,5,8,3,0,16
CARIPUYO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,1,1,2,1,5
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,2,2,0,2,6
CATACORA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,1,3,0,0,4
CHACARILLA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,2,4,1,0,7
CHALLAPATA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,10,21,6,3,40
CHAQUI,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,5,4,3,3,15
CHARAGUA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,17,19,5,8,49
CHARAÑA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,0,0,1,3,4
CHAYANTA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,5,5,1,3,14
CHIMORE,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,21,23,3,2,49
CHIPAYA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,2,0,0,0,2
CHOQUE COTA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,1,0,0,0,1
CHUA COCANI,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,1,4,0,0,5
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,13,11,1,0,25
CHUMA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,5,2,0,0,7
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,2,3,0,2,7
CKOCHAS,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,5,4,5,4,18
CLIZA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,12,10,1,2,25
COBIJA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,38,26,10,7,81
COCAPATA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,7,4,2,3,16
COCHABAMBA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,546,520,3,4,1073
COIPASA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,1,0,0,0,1
COLCAPIRHUA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,25,21,5,6,57
"COLCHA ""K""",vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,11,7,0,0,18
COLLANA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,2,2,2,1,7
COLOMI,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,14,18,0,3,35
COLPA BELGICA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,6,4,0,3,13
COLQUECHACA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,18,8,10,10,46
COLQUENCHA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,3,8,0,0,11
COLQUIRI,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,15,4,7,6,32
COMANCHE,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,0,1,0,0,1
COMARAPA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,16,11,0,2,29
COMBAYA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,1,0,0,2,3
CONCEPCION,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,16,10,6,5,37
COPACABANA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,4,5,4,2,15
CORIPATA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,12,11,2,8,33
CORO CORO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,4,2,2,4,12
COROICO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,4,8,1,3,16
CORQUE,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,7,3,0,0,10
COTAGAITA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,15,13,5,2,35
COTOCA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,50,50,8,3,111
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,27,16,3,4,50
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,1,2,0,0,3
CUEVO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,3,2,0,0,5
CULPINA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,3,12,3,5,23
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,0,2,0,0,2
CURVA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,1,2,1,0,4
DESAGUADERO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,2,4,0,1,7
EL ALTO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,511,486,187,178,1362
EL CHORO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,0,1,0,0,1
EL PUENTE(STC),vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,16,8,0,1,25
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,4,10,0,2,16
EL TORNO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,48,40,2,2,92
EL VILLAR,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,2,0,1,0,3
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,14,10,3,3,30
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,36,41,10,12,99
ESCOMA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,1,1,1,1,4
ESMERALDA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,0,0,0,1,1
EUCALIPTUS,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,4,0,0,0,4
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,2,2,0,0,4
EXALTACION,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,1,0,0,0,1
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,10,4,2,2,18
FILADELFIA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,3,2,4,1,10
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,5,4,1,2,12
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,2,6,3,0,11
GUANAY,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,9,8,1,2,20
GUAQUI,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,0,1,1,2,4
GUAYARAMERIN,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,28,36,1,1,66
GUTIERREZ,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,10,8,0,6,24
HUACARETA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,7,4,2,1,14
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,2,0,0,0,2
HUACHACALLA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,2,0,0,0,2
HUANUNI,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,8,5,4,4,21
HUARACAJE,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,2,3,0,0,5
HUARINA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,3,4,0,0,7
HUATAJATA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,2,3,0,0,5
HUMANATA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,2,2,2,0,6
ICHOCA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,1,1,0,1,3
ICLA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,1,3,2,4,10
INCAHUASI,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,3,6,3,3,15
INQUISIVI,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,5,3,7,6,21
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,6,6,0,4,16
IXIAMAS,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,7,2,2,1,12
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,9,5,1,1,16
LA ASUNTA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,23,24,2,2,51
LA GUARDIA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,112,107,1,1,221
LA PAZ,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,483,458,19,30,990
LAGUNILLAS,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,4,3,4,1,12
LAJA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,10,16,3,0,29
LAS CARRERAS,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,0,2,1,0,3
LICOMA PAMPA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,1,1,1,0,3
LLALLAGUA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,16,18,20,29,83
LLICA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,2,0,0,1,3
LORETO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,0,0,0,2,2
LURIBAY,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,2,1,2,0,5
MACHACAMARCA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,1,1,0,2,4
MACHARETI,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,2,4,0,0,6
MAGDALENA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,6,7,0,0,13
MAIRANA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,11,8,0,1,20
MALLA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,1,0,1,0,2
MAPIRI,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,16,15,0,0,31
MECAPACA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,4,6,1,2,13
MINEROS,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,19,15,4,4,42
MIZQUE,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,10,10,3,2,25
MOCOMOCO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,0,6,3,0,9
MOJINETE,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,1,0,0,0,1
MOJOCOYA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,1,6,0,0,7
MONTEAGUDO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,19,15,0,1,35
MONTERO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,83,79,5,2,169
MORO MORO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,0,1,0,1,2
MOROCHATA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,1,2,2,1,6
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,0,0,1,1,2
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,1,0,0,0,1
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,1,1,0,2,4
OCURI,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,2,5,3,2,12
OKINAWA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,15,14,2,1,32
OMEREQUE,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,1,1,3,1,6
ORURO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,257,235,18,14,524
PADCAYA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,12,4,0,0,16
PADILLA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,7,4,1,0,12
PAILON,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,33,24,23,18,98
PALCA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,18,8,8,0,34
PALOS BLANCOS,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,22,11,4,1,38
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,0,0,1,0,1
PAMPA GRANDE,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,8,4,2,1,15
PAPEL PAMPA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,3,3,0,2,8
PASORAPA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,1,2,0,0,3
PATACAMAYA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,26,18,1,1,46
PAZÑA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,3,0,1,2,6
PELECHUCO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,0,2,3,2,7
POCOATA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,4,4,10,2,20
POCONA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,4,4,5,2,15
POJO (CBBA),vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,10,4,2,3,19
POOPO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,1,1,0,0,2
PORCO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,11,3,0,2,16
POROMA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,4,2,8,5,19
PORONGO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,8,4,0,0,12
PORTACHUELO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,11,19,0,1,31
PORVENIR,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,3,2,4,5,14
POSTRER VALLE,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,0,1,0,0,1
POTOSI,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,165,165,39,34,403
PRESTO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,2,0,1,1,4
PUCARANI,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,18,9,6,4,37
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,2,1,0,1,4
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,3,5,2,2,12
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,1,2,0,2,5
PUERTO PEREZ,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,0,0,3,3,6
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,8,9,0,0,17
PUERTO RICO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,7,6,3,1,17
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,6,8,4,8,26
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,47,44,6,4,101
PUNA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,3,3,9,5,20
PUNATA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,19,24,4,3,50
QUIABAYA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,1,1,0,0,2
QUILLACOLLO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,59,64,57,74,254
QUIME,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,2,6,0,1,9
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,4,6,0,0,10
RAVELO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,11,5,5,5,26
REYES,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,5,4,4,5,18
RIBERALTA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,90,99,9,10,208
ROBORE,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,11,7,1,0,19
RURRENABAQUE,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,11,16,1,3,31
SABAYA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,1,4,0,2,7
SACABA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,86,90,26,29,231
SACABAMBA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,4,1,0,0,5
SACACA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,5,6,10,8,29
SAIPINA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,2,4,0,0,6
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,4,4,0,3,11
SAMAIPATA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,7,7,2,2,18
SAN AGUSTIN,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,2,0,0,0,2
SAN ANDRES,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,8,5,0,0,13
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,2,2,0,0,4
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,2,0,0,0,2
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antineumococica 2da dosis,2019-12-01,4,2,1,4,11
