municipality,group,variable,month,Nº. De actividades educativas en Salud,TOTAL
CHALLAPATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,25,25
CHAQUI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,9,9
CHARAGUA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,1,1
CHARAÑA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,10,10
CHAYANTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,1,1
CHIPAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,4,4
CHUMA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,5,5
CKOCHAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,25,25
CLIZA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,30,30
COBIJA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,3,3
COCAPATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,10,10
COCHABAMBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,832,832
COIPASA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,1,1
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,36,36
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,2,2
COLLANA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,20,20
COLOMI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,9,9
COLQUECHACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,9,9
COLQUIRI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,2,2
COMANCHE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,1,1
COMARAPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,26,26
COMBAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,1,1
CONCEPCION,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,5,5
CORO CORO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,20,20
COROICO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,7,7
CORQUE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,56,56
COTAGAITA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,101,101
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,39,39
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,2,2
CUEVO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,4,4
CULPINA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,17,17
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,2,2
CURVA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,345,345
EL CHORO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,11,11
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,4,4
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,8,8
EL TORNO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,13,13
EL VILLAR,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,10,10
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,10,10
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,9,9
ESCARA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,2,2
EUCALIPTUS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,8,8
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,29,29
FILADELFIA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,1,1
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,36,36
GUANAY,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,6,6
GUAQUI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,2,2
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,946,946
GUTIERREZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,1,1
HUACARETA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,12,12
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,9,9
HUACHACALLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,1,1
HUANUNI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,18,18
HUARINA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,15,15
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,16,16
ICHOCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,7,7
ICLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,5,5
INCAHUASI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,8,8
INGAVI (HUMAITA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,2,2
INQUISIVI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,2,2
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,2,2
IXIAMAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,2,2
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,26,26
LA ASUNTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,4,4
LA GUARDIA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,49,49
LA PAZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,314,314
LAS CARRERAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,1,1
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,3,3
LLALLAGUA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,160,160
LLICA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,2,2
LORETO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,3,3
LURIBAY,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,6,6
MACHACAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,1,1
MACHARETI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,78,78
MAGDALENA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,30,30
MAIRANA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,1,1
MAPIRI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,2,2
MECAPACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,40,40
MINEROS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,1,1
MIZQUE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,5,5
MOCOMOCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,2,2
MOJINETE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,2,2
MOJOCOYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,12,12
MONTEAGUDO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,41,41
MONTERO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,140,140
MORO MORO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,2,2
MOROCHATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,17,17
OCURI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,20,20
OKINAWA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,3,3
OMEREQUE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,4,4
ORURO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,497,497
PADCAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,8,8
PADILLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,51,51
PAILON,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,1,1
PALCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,3,3
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,11,11
PAMPA GRANDE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,4,4
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,3,3
PATACAMAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,10,10
PAZÑA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,2,2
PELECHUCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,1,1
POCONA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,6,6
POJO (CBBA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,4,4
POOPO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,7,7
POROMA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,26,26
