municipality,group,variable,month,Nº de CAI de establecimiento,TOTAL
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
TOLEDO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,2,2
TOMAVE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
TOMINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,14,14
TRINIDAD,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,6,6
TUPIZA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,3,3
UNCIA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
UYUNI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
VIACHA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,6,6
VILA VILA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,2,2
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,8,8
VILLAZON,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,4,4
VINTO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,2,2
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
WARNES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,9,9
YACUIBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
YAPACANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
ACHACACHI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,6,6
ACHOCALLA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,3,3
AIQUILE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,2,2
ALTO BENI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,2,2
ANCORAIMES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,2,2
ANZALDO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
ARANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,3,3
ARBIETO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,2,2
ATOCHA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
AUCAPATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
AYO AYO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
BATALLAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
BETANZOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,6,6
BOYUIBE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
BUENA VISTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
CABEZAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,6,6
CALAMARCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
CAMIRI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
CARANAVI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,2,2
CHARAGUA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
CHAYANTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
CHIPAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
CHUMA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,2,2
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
CLIZA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,2,2
COBIJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,3,3
COCAPATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,3,3
COCHABAMBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
COLLANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,3,3
COLPA BELGICA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
COLQUECHACA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
COLQUENCHA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,2,2
COMARAPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
COMBAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
CONCEPCION,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
COPACABANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,2,2
CORIPATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
COROICO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
COTAGAITA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,5,5
COTOCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
CUEVO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
CURVA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
DESAGUADERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,36,36
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,3,3
EL TORNO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,3,3
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
ESCOMA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,4,4
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
GUAQUI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
GUTIERREZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,4,4
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
HUARINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
HUMANATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
ICHOCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
LA GUARDIA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,2,2
LA PAZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,41,41
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,2,2
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
LLALLAGUA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
MACHARETI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
MAIRANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
MINEROS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
MIZQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,3,3
MOCOMOCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
MOJOCOYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,6,6
MONTERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,5,5
MORO MORO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
MOROCHATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,4,4
NAZACARA DE PACAJES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
OKINAWA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
OMEREQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,2,2
PADCAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
PALCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,2,2
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,2,2
PATACAMAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
PELECHUCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
POJO (CBBA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,3,3
PORONGO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,2,2
PORTACHUELO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,3,3
POTOSI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,2,2
PUCARA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,2,2
PUCARANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,4,4
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,2,2
PUERTO QUIJARRO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
PUERTO RICO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,3,3
PUNA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,12,12
QUIABAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,4,4
RAVELO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,6,6
ROBORE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
SACABA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,2,2
SACABAMBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
SACACA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,2,2
SAIPINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,3,3
SAN BENITO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
SAN BORJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
SAN CARLOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,2,2
SAN JAVIER(STC),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,1,1
SAN JULIAN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,11,11
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,2,2
SAN LUCAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-12-01,4,4
