,group,variable,month,NÚMERO DE IMPLANTES RETIRADOS < 15,NÚMERO DE IMPLANTES RETIRADOS 15 - 19,NÚMERO DE IMPLANTES RETIRADOS 20 - 34,NÚMERO DE IMPLANTES RETIRADOS 35 - 49,NÚMERO DE IMPLANTES RETIRADOS 50 Y +,TOTALES
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,2,2,0,0,4
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,5,0,0,5
AYATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,1,0,0,1
AYO AYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,2,0,0,2
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,1,0,0,1
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,0,2,0,2
BELLA FLOR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,1,1,1,0,3
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,1,4,0,0,5
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,1,5,1,0,7
BOLIVAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,0,1,0,1
BOLPEBRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,1,0,0,1
CABEZAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,1,0,0,1
"CAIZA ""D""","anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,0,1,0,1
CAJUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,5,1,0,6
CALAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,1,4,0,0,5
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,4,0,0,4
CAMATAQUI (C. VILLA ABECIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,1,1,0,2
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,1,0,0,1
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,5,1,0,6
CARACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,3,1,0,4
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,5,0,0,5
CARAPARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,1,1,0,2
CARIPUYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,1,0,0,0,1
CATACORA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,0,1,0,1
CHACARILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,1,0,0,1
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,3,1,0,4
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,1,0,0,1
CHAYANTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,1,1,0,0,2
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,2,5,2,0,9
CHIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,1,0,0,1
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,3,0,0,3
CHUMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,2,0,0,2
CHUQUIHUTA AYLLU JUCUMANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,1,0,0,1
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,4,0,0,4
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,5,25,1,0,31
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,3,105,33,1,142
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,1,9,0,0,10
"COLCHA ""K""","anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,1,0,0,1
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,1,1,0,2
COLQUECHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,4,1,0,5
COLQUENCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,2,0,0,2
COLQUIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,0,2,0,2
COPACABANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,0,1,0,1
CORIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,2,1,0,3
COROICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,4,3,0,7
COTAGAITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,2,5,3,0,10
CUCHUMUELA (V. G. VILLARROEL),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,1,1,0,2
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,1,2,0,0,3
DESAGUADERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,1,0,0,1
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,1,3,36,12,0,52
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,4,0,0,4
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,1,4,0,0,5
EL VILLAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,2,0,0,2
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,1,7,0,0,8
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,1,13,3,0,17
ESCARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,1,0,0,1
FERNANDEZ ALONSO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,1,1,0,2
FILADELFIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,2,1,0,0,3
GAIOC JATUN AYLLU YURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,0,1,0,1
GENERAL SAAVEDRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,1,0,0,1
GRAL. J.J. PEREZ (CHARAZANI),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,1,2,0,0,3
GUANAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,1,0,0,1
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,3,0,0,3
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,1,1,0,2
HUACAYA (VILLA DE HUACAYA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,1,0,0,1
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,2,0,0,2
HUARINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,1,0,0,1
ICHOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,3,0,0,3
ICLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,3,1,0,4
INCAHUASI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,1,4,1,0,6
INGAVI (HUMAITA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,1,0,0,0,1
INQUISIVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,2,0,0,2
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,1,0,0,0,1
LA ASUNTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,1,1,2,0,4
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,3,7,3,0,13
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,2,67,16,0,85
LA RIVERA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,1,0,0,1
LAJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,1,1,0,2
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,7,3,0,10
LURIBAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,1,0,0,1
MACHARETI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,1,2,0,0,3
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,4,0,0,4
MAPIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,1,6,0,0,7
MECAPACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,1,0,0,1
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,3,0,0,3
MOJINETE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,1,2,0,3
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,2,6,3,0,11
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,3,14,2,0,19
MOROCHATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,0,1,0,1
NACEBE (SANTA ROSA DEL ABUNA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,1,2,0,0,3
OKINAWA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,1,0,0,1
OMEREQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,0,1,0,1
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,1,2,44,24,0,71
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,2,3,1,0,6
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,1,1,0,2
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,1,0,0,1
PALCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,3,1,0,4
PALOS BLANCOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,3,8,4,0,15
PASORAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,1,0,0,1
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,2,1,0,3
POCOATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,2,1,1,0,4
POOPO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,1,0,0,1
POSTRER VALLE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,1,0,0,1
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,1,27,6,1,35
PRESTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,1,0,0,1
PUCARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,1,0,0,1
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,1,12,0,0,13
PUNA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,2,1,0,3
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,1,0,0,1
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,1,20,4,0,25
QUIME,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,2,1,0,3
QUIRUSILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,1,1,0,2
RAVELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,2,0,0,2
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,3,12,1,0,16
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,1,0,0,1
SABAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,2,0,0,2
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,6,51,12,0,69
SACACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,3,5,0,8
SALINAS DE GARCI MENDOZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,2,0,0,2
SAN ANDRES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,1,0,0,1
SAN ANTONIO DE ESMORUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,1,0,0,1
SAN BENITO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,3,2,0,5
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,11,0,0,11
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,1,0,0,1
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,1,1,0,2
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,2,0,0,2
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,2,0,0,2
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,10,1,0,11
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,4,1,0,5
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,5,1,0,6
SAN PEDRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,3,0,0,3
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,0,2,0,2
SAN PEDRO DE TIQUINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,17,106,23,0,146
SANTIAGO DE HUARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes retirados,2022-12-01,0,0,0,2,0,2
