municipality,group,variable,month,BCG -DENTRO,TOTAL DENTRO,BCG -FUERA,TOTAL FUERA
INGAVI (HUMAITA),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,0,0,4,4
INQUISIVI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,6,6,29,29
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,7,7,10,10
IXIAMAS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,2,2,21,21
JESUS DE MACHACA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,8,8,11,11
LA ASUNTA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,47,47,14,14
LA GUARDIA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,51,51,3,3
LA PAZ,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,1766,1766,19,19
LAGUNILLAS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,10,10,4,4
LAJA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,18,18,28,28
LAS CARRERAS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,3,3,3,3
LICOMA PAMPA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,1,1,1,1
LLALLAGUA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,23,23,52,52
LLICA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,3,3,1,1
LORETO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,4,4,1,1
LURIBAY,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,2,2,9,9
MACHACAMARCA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,2,2,1,1
MACHARETI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,3,3,0,0
MAGDALENA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,13,13,3,3
MAIRANA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,28,28,0,0
MALLA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,1,1,4,4
MAPIRI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,10,10,8,8
MECAPACA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,3,3,9,9
MINEROS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,26,26,1,1
MIZQUE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,18,18,76,76
MOCOMOCO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,0,0,31,31
MOJOCOYA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,2,2,6,6
MONTEAGUDO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,36,36,12,12
MONTERO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,266,266,0,0
MORO MORO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,3,3,0,0
MOROCHATA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,28,28,50,50
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,1,1,6,6
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,0,0,1,1
OCURI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,15,15,58,58
OKINAWA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,7,7,7,7
OMEREQUE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,1,1,5,5
ORURO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,270,270,12,12
PADCAYA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,10,10,11,11
PADILLA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,20,20,8,8
PAILON,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,20,20,0,0
PALCA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,12,12,23,23
PALOS BLANCOS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,30,30,23,23
PAMPA AULLAGAS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,0,0,5,5
PAMPA GRANDE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,7,7,2,2
PAPEL PAMPA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,0,0,2,2
PASORAPA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,2,2,0,0
PATACAMAYA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,21,21,6,6
PAZÑA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,0,0,12,12
PELECHUCO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,1,1,6,6
POCOATA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,1,1,65,65
POCONA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,4,4,12,12
POJO (CBBA),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,12,12,15,15
POOPO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,8,8,6,6
PORCO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,41,41,4,4
POROMA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,14,14,14,14
PORONGO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,5,5,9,9
PORTACHUELO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,37,37,1,1
PORVENIR,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,1,1,1,1
POSTRER VALLE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,0,0,1,1
POTOSI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,462,462,25,25
PRESTO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,4,4,8,8
PUCARANI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,17,17,49,49
PUERTO ACOSTA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,14,14,60,60
PUERTO CARABUCO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,1,1,27,27
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,1,1,2,2
PUERTO PEREZ,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,0,0,20,20
PUERTO QUIJARRO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,18,18,8,8
PUERTO RICO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,6,6,3,3
PUERTO SUAREZ,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,23,23,0,0
PUERTO VILLARROEL,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,98,98,5,5
PUNA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,11,11,42,42
PUNATA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,57,57,4,4
QUIABAYA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,0,0,3,3
QUILLACOLLO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,175,175,0,0
QUIME,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,0,0,19,19
RAVELO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,9,9,43,43
REYES,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,12,12,7,7
RIBERALTA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,205,205,3,3
ROBORE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,15,15,5,5
RURRENABAQUE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,28,28,8,8
SABAYA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,3,3,2,2
SACABA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,193,193,12,12
SACABAMBA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,3,3,2,2
SACACA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,5,5,27,27
SAIPINA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,4,4,5,5
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,3,3,6,6
SAMAIPATA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,9,9,0,0
SAN AGUSTIN,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,3,3,0,0
SAN ANDRES,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,8,8,4,4
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,2,2,5,5
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,1,1,0,0
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,9,9,1,1
SAN BENITO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,5,5,3,3
SAN BORJA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,54,54,32,32
SAN BUENA VENTURA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,9,9,11,11
SAN CARLOS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,65,65,5,5
SAN IGNACIO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,27,27,5,5
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,94,94,9,9
SAN JAVIER(BNI),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,1,1,2,2
SAN JAVIER(STC),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,16,16,0,0
SAN JOAQUIN,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,4,4,2,2
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,15,15,37,37
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,12,12,4,4
SAN JULIAN,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,61,61,26,26
SAN LORENZO(PND),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,2,2,5,5
SAN LORENZO(TJA),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,11,11,6,6
SAN LUCAS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,28,28,45,45
SAN MATIAS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,13,13,2,2
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,12,12,1,1
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,2,2,4,4
SAN PEDRO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,14,14,0,0
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,10,10,49,49
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,2,2,4,4
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,0,0,1,1
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,0,0,4,4
SAN RAFAEL,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,11,11,1,1
SAN RAMON,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,12,12,0,0
SAN RAMON,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,6,6,4,4
SANTA ANA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,36,36,23,23
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,2308,2308,82,82
SANTA ROSA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,14,14,0,0
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,23,23,12,12
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,0,0,7,7
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,1,1,8,8
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,0,0,6,6
SANTIVAÑES,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,2,2,4,4
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,5,5,2,2
SAPAHAQUI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,2,2,8,8
SENA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,4,4,7,7
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,12,12,31,31
SICAYA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,0,0,1,1
SIPE SIPE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,40,40,8,8
SOPACHUY,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,16,16,3,3
SORACACHI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,4,4,13,13
SORATA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,18,18,24,24
SUCRE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,439,439,11,11
TACACOMA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,7,7,8,8
TACOBAMBA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,0,0,14,14
TACOPAYA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,7,7,15,15
TAPACARI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,23,23,27,27
TARABUCO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,31,31,19,19
TARACO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,2,2,1,1
TARATA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,16,16,2,2
TARIJA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,342,342,6,6
TARVITA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,24,24,9,9
TEOPONTE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,4,4,12,12
TIAWANACU,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,15,15,12,12
TINGUIPAYA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,15,15,21,21
TIPUANI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,18,18,6,6
TIQUIPAYA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,60,60,5,5
TIRAQUE (CBBA),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,89,89,17,17
TOCO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,2,2,7,7
TODOS SANTOS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,1,1,1,1
TOLATA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,7,7,5,5
TOLEDO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,1,1,9,9
TOMAVE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,0,0,20,20
TOMINA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,7,7,2,2
TORO TORO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,2,2,32,32
TOTORA(CBBA),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,37,37,5,5
TOTORA(ORR),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,3,3,10,10
TRIGAL,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,1,1,0,0
TRINIDAD,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,193,193,3,3
TUPIZA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,42,42,31,31
TURCO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,2,2,2,2
UMALA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,0,0,13,13
UNCIA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,8,8,44,44
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,10,10,5,5
URUBICHA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,10,10,3,3
UYUNI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,52,52,9,9
VACAS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,9,9,7,7
VALLEGRANDE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,24,24,1,1
VIACHA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,49,49,26,26
VILA VILA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,5,5,10,10
VILLA MONTES,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2007-11-01,50,50,3,3
