municipality,group,variable,month,BCG -DENTRO,TOTAL DENTRO,BCG -FUERA,TOTAL FUERA
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,0,0,2,2
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,1,1,6,6
SAN BENITO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,9,9,10,10
SAN BORJA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,65,65,30,30
SAN BUENA VENTURA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,2,2,11,11
SAN CARLOS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,38,38,10,10
SAN IGNACIO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,16,16,20,20
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,91,91,41,41
SAN JAVIER(BNI),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,0,0,14,14
SAN JAVIER(STC),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,39,39,2,2
SAN JOAQUIN,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,1,1,1,1
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,24,24,6,6
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,6,6,17,17
SAN JULIAN,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,56,56,34,34
SAN LORENZO(PND),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,0,0,3,3
SAN LORENZO(TJA),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,10,10,10,10
SAN LUCAS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,23,23,68,68
SAN MATIAS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,32,32,22,22
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,12,12,10,10
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,7,7,3,3
SAN PEDRO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,26,26,14,14
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,24,24,43,43
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,0,0,15,15
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,0,0,1,1
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,0,0,7,7
SAN RAFAEL,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,2,2,3,3
SAN RAMON,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,1,1,4,4
SAN RAMON,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,20,20,0,0
SANTA ANA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,23,23,6,6
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,2293,2293,167,167
SANTA ROSA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,11,11,7,7
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,30,30,41,41
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,0,0,3,3
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,2,2,5,5
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,2,2,3,3
SANTIVAÑES,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,5,5,3,3
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,3,3,4,4
SAPAHAQUI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,2,2,18,18
SENA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,3,3,4,4
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,6,6,74,74
SICAYA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,1,1,3,3
SIPE SIPE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,37,37,21,21
SOPACHUY,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,18,18,5,5
SORACACHI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,7,7,14,14
SORATA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,13,13,35,35
SUCRE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,432,432,19,19
TACACHI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,3,3,0,0
TACACOMA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,7,7,3,3
TACOBAMBA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,3,3,43,43
TACOPAYA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,26,26,9,9
TAHUA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,1,1,1,1
TAPACARI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,34,34,52,52
TARABUCO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,29,29,33,33
TARACO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,2,2,9,9
TARATA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,7,7,2,2
TARIJA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,314,314,6,6
TARVITA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,21,21,25,25
TEOPONTE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,5,5,6,6
TIAWANACU,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,12,12,16,16
TINGUIPAYA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,10,10,63,63
TIPUANI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,10,10,6,6
TIQUIPAYA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,84,84,10,10
TIRAQUE (CBBA),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,72,72,37,37
TOCO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,3,3,8,8
TODOS SANTOS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,0,0,2,2
TOLATA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,8,8,2,2
TOLEDO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,6,6,8,8
TOMAVE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,4,4,36,36
TOMINA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,7,7,8,8
TORO TORO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,12,12,35,35
TOTORA(CBBA),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,21,21,12,12
TOTORA(ORR),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,0,0,8,8
TRIGAL,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,1,1,1,1
TRINIDAD,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,217,217,3,3
TUPIZA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,56,56,13,13
TURCO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,4,4,2,2
UMALA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,0,0,12,12
UNCIA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,18,18,88,88
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,13,13,4,4
URUBICHA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,5,5,0,0
UYUNI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,19,19,21,21
VACAS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,4,4,23,23
VALLEGRANDE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,17,17,1,1
VIACHA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,37,37,27,27
VILA VILA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,0,0,8,8
VILLA MONTES,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,32,32,3,3
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,0,0,3,3
VILLA RIVERO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,1,1,12,12
VILLA SERRANO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,22,22,13,13
VILLA TUNARI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,85,85,34,34
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,7,7,11,11
VILLAZON,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,55,55,19,19
VINTO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,49,49,8,8
VITICHI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,1,1,15,15
WALDO BALLIVIAN,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,0,0,2,2
WARNES,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,58,58,25,25
YACO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,0,0,26,26
YACUIBA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,118,118,7,7
YAMPARAEZ,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,10,10,6,6
YANACACHI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,1,1,5,5
YAPACANI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,71,71,7,7
YOCALLA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,4,4,8,8
YOTALA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,2,2,2,2
YUNCHARA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,2,2,8,8
ZUDAÑEZ,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-11-01,3,3,7,7
ACACIO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,2,2,10,10
ACHACACHI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,18,18,32,32
ACHOCALLA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,5,5,33,33
AIQUILE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,19,19,36,36
ALCALA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,3,3,0,0
ANCORAIMES,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,0,0,15,15
ANDAMARCA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,0,0,5,5
ANTEQUERA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,1,1,1,1
ANZALDO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,6,6,41,41
APOLO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,5,5,14,14
ARAMPAMPA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,2,2,24,24
ARANI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,9,9,4,4
ARBIETO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,5,5,6,6
ARQUE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,20,20,23,23
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,54,54,0,0
ATOCHA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,24,24,13,13
AUCAPATA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,4,4,16,16
AYATA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,2,2,3,3
AYO AYO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,0,0,3,3
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,26,26,20,20
AZURDUY,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,12,12,11,11
BATALLAS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,18,18,3,3
BAURES,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,7,7,0,0
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,0,0,3,3
BELEN DE URMIRI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,1,1,3,3
BELLA FLOR,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,2,2,1,1
BERMEJO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,28,28,2,2
BETANZOS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,27,27,39,39
BOLIVAR,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,6,6,11,11
BOYUIBE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,2,2,3,3
BUENA VISTA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,11,11,2,2
CABEZAS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,6,6,2,2
CAIROMA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,5,5,11,11
"CAIZA ""D""",vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,4,4,4,4
CAJUATA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,4,4,4,4
CALACOTO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,0,0,8,8
CALAMARCA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,7,7,16,16
CAMARGO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,25,25,9,9
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,1,1,0,0
CAMIRI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,7,7,50,50
CAPINOTA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,27,27,14,14
CAQUIAVIRI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,0,0,6,6
CARACOLLO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,16,16,10,10
CARANAVI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,80,80,60,60
CARAPARI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,7,7,4,4
CARIPUYO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,0,0,28,28
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,2,2,4,4
CHALLAPATA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,25,25,16,16
CHAQUI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,3,3,3,3
CHARAGUA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,22,22,39,39
CHARAÑA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,0,0,4,4
CHAYANTA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,13,13,27,27
CHIMORE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,27,27,18,18
CHIPAYA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,1,1,0,0
CHOQUE COTA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,20,20,1,1
CHUMA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,1,1,13,13
CLIZA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,27,27,0,0
COBIJA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,88,88,2,2
COCHABAMBA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,1467,1467,22,22
COIPASA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,1,1,0,0
COLCAPIRHUA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,51,51,0,0
"COLCHA ""K""",vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,9,9,7,7
COLLANA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,2,2,2,2
COLOMI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,24,24,15,15
COLPA BELGICA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,9,9,1,1
COLQUECHACA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,9,9,57,57
COLQUENCHA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,bcg,2005-12-01,1,1,10,10
