municipality,group,variable,month,Pentavalente 3ra dosis -DENTRO,TOTAL DENTRO,Pentavalente 3ra dosis -FUERA,TOTAL FUERA
PUERTO VILLARROEL,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,95,95,51,51
PUNA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,26,26,101,101
PUNATA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,22,22,6,6
QUIABAYA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,0,0,9,9
QUILLACOLLO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,167,167,90,90
QUIME,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,2,2,9,9
QUIRUSILLAS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,1,1,5,5
RAVELO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,30,30,59,59
REYES,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,20,20,15,15
RIBERALTA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,168,168,99,99
ROBORE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,20,20,43,43
RURRENABAQUE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,23,23,55,55
SABAYA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,3,3,7,7
SACABA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,131,131,175,175
SACABAMBA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,1,1,8,8
SACACA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,11,11,50,50
SAIPINA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,4,4,15,15
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,0,0,11,11
SAMAIPATA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,7,7,16,16
SAN ANDRES,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,15,15,11,11
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,0,0,6,6
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,1,1,1,1
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,5,5,6,6
SAN BENITO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,8,8,13,13
SAN BORJA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,73,73,94,94
SAN BUENA VENTURA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,4,4,25,25
SAN CARLOS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,44,44,6,6
SAN IGNACIO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,34,34,35,35
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,92,92,75,75
SAN JAVIER(BNI),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,1,1,15,15
SAN JAVIER(STC),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,25,25,19,19
SAN JOAQUIN,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,7,7,17,17
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,39,39,48,48
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,20,20,18,18
SAN JULIAN,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,65,65,72,72
SAN LORENZO(PND),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,1,1,0,0
SAN LORENZO(TJA),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,20,20,31,31
SAN LUCAS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,37,37,90,90
SAN MATIAS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,15,15,15,15
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,23,23,12,12
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,8,8,0,0
SAN PEDRO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,37,37,24,24
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,9,9,66,66
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,0,0,27,27
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,3,3,8,8
SAN RAFAEL,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,5,5,10,10
SAN RAMON,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,6,6,13,13
SAN RAMON,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,17,17,8,8
SANTA ANA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,23,23,15,15
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,2322,2322,982,982
SANTA ROSA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,26,26,12,12
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,37,37,34,34
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,1,1,7,7
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,5,5,20,20
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,3,3,4,4
SANTIVAÑES,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,2,2,5,5
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,1,1,7,7
SAPAHAQUI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,4,4,15,15
SENA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,7,7,5,5
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,5,5,70,70
SICAYA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,0,0,5,5
SIPE SIPE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,32,32,61,61
SOPACHUY,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,4,4,2,2
SORACACHI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,11,11,23,23
SORATA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,9,9,39,39
SUCRE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,391,391,93,93
TACACHI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,1,1,1,1
TACACOMA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,3,3,3,3
TACOBAMBA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,1,1,28,28
TACOPAYA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,19,19,30,30
TAHUA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,1,1,2,2
TAPACARI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,39,39,58,58
TARABUCO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,23,23,38,38
TARACO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,1,1,10,10
TARATA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,11,11,1,1
TARIJA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,250,250,47,47
TARVITA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,14,14,31,31
TEOPONTE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,9,9,30,30
TIAWANACU,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,6,6,13,13
TINGUIPAYA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,10,10,89,89
TIPUANI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,12,12,6,6
TIQUIPAYA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,80,80,71,71
TIRAQUE (CBBA),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,44,44,34,34
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,0,0,3,3
TOCO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,1,1,9,9
TODOS SANTOS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,0,0,2,2
TOLATA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,6,6,5,5
TOLEDO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,2,2,12,12
TOMAVE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,2,2,27,27
TOMINA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,6,6,13,13
TORO TORO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,19,19,30,30
TOTORA(CBBA),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,15,15,19,19
TOTORA(ORR),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,2,2,9,9
TRIGAL,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,1,1,0,0
TRINIDAD,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,173,173,45,45
TUPIZA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,40,40,22,22
TURCO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,4,4,8,8
UMALA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,0,0,17,17
UNCIA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,4,4,78,78
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,7,7,9,9
URUBICHA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,16,16,36,36
UYUNI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,13,13,43,43
VACAS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,18,18,23,23
VALLEGRANDE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,23,23,3,3
VIACHA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,30,30,42,42
VILA VILA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,8,8,17,17
VILLA MONTES,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,39,39,52,52
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,0,0,6,6
VILLA RIVERO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,0,0,12,12
VILLA SERRANO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,10,10,9,9
VILLA TUNARI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,89,89,76,76
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,6,6,35,35
VILLAZON,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,58,58,18,18
VINTO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,38,38,33,33
VITICHI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,5,5,11,11
WALDO BALLIVIAN,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,0,0,2,2
WARNES,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,94,94,40,40
YACO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,0,0,21,21
YACUIBA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,123,123,62,62
YAMPARAEZ,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,7,7,10,10
YANACACHI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,4,4,5,5
YAPACANI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,69,69,41,41
YOCALLA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,4,4,5,5
YOTALA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,9,9,13,13
YUNCHARA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,1,1,6,6
ZUDAÑEZ,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-11-01,4,4,13,13
ACACIO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-12-01,2,2,17,17
ACHACACHI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-12-01,17,17,56,56
ACHOCALLA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-12-01,5,5,24,24
AIQUILE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-12-01,16,16,54,54
ALCALA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-12-01,8,8,6,6
ANCORAIMES,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-12-01,2,2,16,16
ANDAMARCA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-12-01,3,3,5,5
ANTEQUERA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-12-01,1,1,0,0
ANZALDO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-12-01,5,5,36,36
APOLO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-12-01,9,9,45,45
ARAMPAMPA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-12-01,0,0,27,27
ARANI,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-12-01,15,15,17,17
ARBIETO,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-12-01,3,3,9,9
ARQUE,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-12-01,5,5,25,25
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-12-01,79,79,0,0
ATOCHA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-12-01,16,16,7,7
AUCAPATA,vacunaciones en menores de 1 ano dentro del servicio y fuera del servicio,pentavalente 3ra dosis,2005-12-01,3,3,15,15
