,group,variable,month,NUEVAS EN EL 1ER TRIMESTRE DEL EMBARAZO 10 A 14,NUEVAS EN EL 1ER TRIMESTRE DEL EMBARAZO 10 A 14,NUEVAS EN EL 1ER TRIMESTRE DEL EMBARAZO 15 A 19,NUEVAS EN EL 1ER TRIMESTRE DEL EMBARAZO 15 A 19,NUEVAS EN EL 1ER TRIMESTRE DEL EMBARAZO 20 A 34,NUEVAS EN EL 1ER TRIMESTRE DEL EMBARAZO 20 A 34,NUEVAS EN EL 1ER TRIMESTRE DEL EMBARAZO 35 A 49,NUEVAS EN EL 1ER TRIMESTRE DEL EMBARAZO 35 A 49,NUEVAS EN EL 1ER TRIMESTRE DEL EMBARAZO 50 Y +,NUEVAS EN EL 1ER TRIMESTRE DEL EMBARAZO 50 Y +,NUEVAS EN EL 1ER TRIMESTRE DEL EMBARAZO < A 10,NUEVAS EN EL 1ER TRIMESTRE DEL EMBARAZO < A 10,TOTALES
HUACARAJE,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,0,5,0,0,0,0,0,0,0,5
HUACARETA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,0,2,0,2,0,0,0,0,0,4
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,1,0,0,0,0,0,0,0,0,0,1
HUANUNI,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,1,0,13,0,3,0,0,0,0,0,17
HUARINA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,1,0,2,0,1,0,0,0,0,0,4
HUAYLLAMARCA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,0,2,1,0,0,0,0,0,0,3
ICLA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,0,1,0,1,0,0,0,0,0,2
INCAHUASI,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,1,0,2,2,1,0,0,0,0,0,6
INGAVI (HUMAITA),consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,2,0,2,0,1,0,0,0,0,0,5
INQUISIVI,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,4,1,2,1,1,0,0,0,0,0,9
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,1,0,11,0,1,0,0,0,0,0,13
IXIAMAS,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,4,0,7,0,1,0,0,0,0,0,12
JESUS DE MACHACA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,0,7,0,2,0,0,0,0,0,9
LA ASUNTA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,3,0,22,1,5,0,0,0,0,0,31
LA GUARDIA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,1,0,8,0,75,0,14,0,0,0,0,0,98
LA PAZ,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,17,8,448,0,135,0,0,0,0,0,608
LAGUNILLAS,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,1,0,1,0,0,0,0,0,0,0,2
LAJA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,2,0,10,0,1,0,0,0,0,0,13
LICOMA PAMPA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,0,2,0,0,0,0,0,0,0,2
LLALLAGUA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,1,8,0,2,0,0,0,0,0,11
LLICA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,1,0,1,0,0,0,0,0,0,0,2
LORETO,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,1,0,2,0,1,0,0,0,0,0,4
LURIBAY,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,1,0,0,0,4,0,1,0,0,0,0,0,6
MACHACAMARCA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,0,2,0,0,0,0,0,0,0,2
MAGDALENA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,1,0,8,0,0,0,0,0,0,0,9
MAIRANA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,1,0,1,0,9,0,3,0,0,0,0,0,14
MALLA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,1,0,1,0,0,0,0,0,0,0,2
MAPIRI,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,2,1,17,0,1,0,0,0,0,0,21
MECAPACA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,1,0,1,0,6,0,1,0,0,0,0,0,9
MINEROS,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,0,8,0,1,0,0,0,0,0,9
MIZQUE,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,1,0,1,0,11,0,0,0,0,0,0,0,13
MOCOMOCO,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,0,3,1,0,0,0,0,0,0,4
MOJOCOYA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,1,0,0,0,3,0,0,0,0,0,0,0,4
MONTEAGUDO,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,0,20,1,2,0,0,0,0,0,23
MONTERO,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,1,0,14,0,106,0,43,0,1,0,0,0,165
MORO MORO,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,0,2,0,1,0,0,0,0,0,3
MOROCHATA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,1,1,0,0,0,0,0,0,0,2
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,2,0,2,0,1,0,0,0,0,0,5
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,2,0,1,0,0,0,0,0,0,0,3
OCURI,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,1,0,1,1,0,0,0,0,0,0,3
OKINAWA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,1,0,1,0,6,0,1,0,0,0,0,0,9
OMEREQUE,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,1,0,2,1,0,0,0,0,0,0,4
ORURO,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,2,0,15,3,159,4,40,0,0,0,0,0,223
PADCAYA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,0,6,0,2,0,0,0,0,0,8
PADILLA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,0,8,0,1,0,0,0,0,0,9
PAILON,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,7,0,19,0,0,0,0,0,0,0,26
PALCA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,4,0,12,3,1,0,0,0,0,0,20
PALOS BLANCOS,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,7,1,15,1,6,1,0,0,0,0,31
PAMPA AULLAGAS,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,1,0,1,0,0,0,0,0,0,0,2
PAMPA GRANDE,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,1,0,6,0,1,0,0,0,0,0,8
PAPEL PAMPA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,2,0,3,0,0,0,0,0,0,0,5
PASORAPA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,1,1,0,0,0,0,0,0,0,2
PATACAMAYA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,4,0,11,0,2,0,0,0,0,0,17
PAZÑA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,1,0,2,0,1,0,0,0,0,0,4
PELECHUCO,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,0,9,1,2,0,0,0,0,0,12
POCOATA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,2,1,6,1,1,0,0,0,0,0,11
POCONA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,0,6,0,0,0,0,0,0,0,6
POJO (CBBA),consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,1,0,6,0,2,0,0,0,0,0,9
POOPO,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,1,0,2,0,1,0,0,0,0,0,4
PORCO,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,4,0,14,2,0,0,0,0,0,0,20
POROMA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,0,1,0,1,0,0,0,0,0,2
PORONGO,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,1,0,9,0,0,0,0,0,0,0,10
PORTACHUELO,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,1,0,2,0,2,0,0,0,0,0,5
PORVENIR,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,8,0,4,0,1,0,0,0,0,0,13
POSTRER VALLE,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,0,1,0,0,0,0,0,0,0,1
POTOSI,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,37,2,234,0,54,0,5,0,0,0,332
PUCARANI,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,1,0,6,0,20,0,2,0,0,0,0,0,29
PUERTO ACOSTA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,0,3,0,0,1,0,0,0,0,4
PUERTO CARABUCO,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,1,0,3,0,0,0,0,0,0,0,4
PUERTO GONZALO MORENO,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,0,7,0,0,0,0,0,0,0,7
PUERTO PEREZ,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,0,3,0,0,0,0,0,0,0,3
PUERTO QUIJARRO,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,2,0,8,0,0,0,0,0,0,0,10
PUERTO RICO,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,4,0,4,0,2,0,0,0,0,0,10
PUERTO SUAREZ,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,2,0,6,0,1,0,0,0,0,0,9
PUERTO VILLARROEL,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,12,0,60,0,11,0,0,0,0,0,83
PUNA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,1,0,1,0,0,0,0,0,0,0,2
PUNATA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,4,0,30,7,10,0,0,0,0,0,51
QUIABAYA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,1,0,0,0,0,0,0,0,0,0,1
QUILLACOLLO,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,15,0,86,18,24,5,0,0,0,0,148
QUIME,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,2,0,4,0,0,0,0,0,0,0,6
RAQAYPAMPA(ETA),consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,3,0,5,0,0,0,0,0,0,0,8
RAVELO,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,1,1,2,0,1,1,0,0,0,0,6
REYES,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,3,0,7,0,0,0,0,0,0,0,10
RIBERALTA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,1,0,21,0,88,2,21,0,0,0,0,0,133
ROBORE,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,2,0,1,1,10,0,1,1,0,0,0,0,16
RURRENABAQUE,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,3,0,10,0,19,0,5,0,0,0,0,0,37
SABAYA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,0,3,0,0,0,0,0,0,0,3
SACABA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,1,0,14,0,107,14,17,1,0,0,0,0,154
SACACA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,2,0,8,1,2,0,0,0,0,0,13
SAIPINA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,1,0,3,0,0,0,0,0,0,0,4
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,0,3,1,0,0,0,0,0,0,4
SAMAIPATA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,1,0,7,0,0,0,0,0,0,0,8
SAN AGUSTIN,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,0,1,0,1,0,0,0,0,0,2
SAN ANDRES,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,1,0,2,0,7,0,1,0,0,0,0,0,11
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,0,7,0,1,0,0,0,0,0,8
SAN BENITO,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,1,0,4,0,0,0,0,0,0,0,5
SAN BORJA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,10,3,34,1,2,2,0,0,0,0,52
SAN BUENA VENTURA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,1,0,14,0,4,0,0,0,0,0,19
SAN CARLOS,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,4,0,10,0,3,0,0,0,0,0,17
SAN IGNACIO,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,3,0,11,4,1,0,0,0,0,0,19
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,1,0,13,0,51,0,8,0,0,0,0,0,73
SAN JAVIER(BNI),consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,2,0,1,0,0,0,0,0,0,0,3
SAN JAVIER(STC),consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,3,0,4,0,0,0,0,0,0,0,7
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,0,7,0,0,0,0,0,0,0,7
SAN JUAN DE YAPACANI,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,1,0,4,0,3,0,0,0,0,0,8
SAN JULIAN,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,10,0,58,0,10,0,0,0,0,0,78
SAN LORENZO(PND),consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,1,0,2,0,5,1,0,0,0,0,0,0,9
SAN LORENZO(TJA),consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,2,1,14,0,4,0,0,0,0,0,21
SAN LUCAS,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,2,8,0,1,0,0,0,0,0,11
SAN MATIAS,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,4,0,11,0,2,0,0,0,0,0,17
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,1,0,0,0,5,0,1,0,0,0,0,0,7
SAN PABLO DE LIPEZ,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,1,0,1,0,0,0,0,0,0,0,2
SAN PEDRO,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,3,0,5,0,2,0,0,0,0,0,10
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,4,0,9,0,0,0,0,0,0,0,13
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,0,0,0,1,0,0,0,0,0,1
SAN PEDRO DE MACHA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,1,0,0,0,5,2,2,0,0,0,0,0,10
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,0,1,0,0,0,0,0,0,0,1
SAN RAFAEL,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,1,0,10,0,1,0,0,0,0,0,12
SAN RAMON BENI,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,1,0,2,0,2,0,2,0,0,0,0,0,7
SAN RAMON SCZ,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,1,0,5,0,9,0,2,0,0,0,0,0,17
SANTA ANA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,0,3,0,0,0,0,0,0,0,3
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,4,0,193,0,801,19,196,2,1,0,2,3,1221
SANTA ROSA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,1,0,0,0,1,0,0,0,0,0,2
SANTA ROSA DEL SARA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,4,0,12,0,0,0,0,0,0,0,16
SANTIAGO DE CALLAPA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,0,1,0,0,0,0,0,0,0,1
SANTIAGO DE HUARI,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,2,0,0,0,0,1,0,0,0,0,3
SANTIAGO DE HUATA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,0,1,0,0,0,0,0,0,0,1
SANTIAGO DE MACHACA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,0,1,0,0,0,0,0,0,0,1
SANTIVAÑES,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,0,2,0,1,0,0,0,0,0,3
SANTUARIO DE QUILLACAS,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,1,0,0,0,0,0,0,0,0,1
SENA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,2,0,9,0,2,0,0,0,0,0,13
SHINAOTA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,0,17,0,4,0,0,0,0,0,21
SICA SICA (VILLA AROMA),consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,4,0,12,0,0,0,0,0,0,0,16
SICAYA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,1,0,3,0,1,0,0,0,0,0,5
SIPE SIPE,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,6,0,29,1,4,1,0,0,0,0,41
SOPACHUY,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,0,4,0,0,0,0,0,0,0,4
SORACACHI,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,1,0,2,0,0,0,0,0,0,0,3
SORATA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,1,0,7,0,1,0,0,0,0,0,9
SUCRE,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,15,0,162,0,51,0,3,0,0,0,231
TACACHI,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,0,1,0,0,0,0,0,0,0,1
TACACOMA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,2,0,6,0,0,0,0,0,0,0,8
TACOBAMBA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,2,0,0,1,0,1,0,0,0,0,4
TACOPAYA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,0,1,0,1,0,0,0,0,0,2
TAPACARI,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,2,1,6,1,0,0,0,0,0,0,10
TARABUCO,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,0,3,0,0,0,0,0,0,0,3
TARACO,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,1,0,2,0,0,0,0,0,0,0,3
TARATA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,0,7,0,2,0,0,0,0,0,9
TARIJA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,9,1,164,13,63,2,0,0,0,0,252
TARVITA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,1,0,2,0,0,0,0,0,0,0,3
TEOPONTE,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,2,0,4,0,0,0,0,0,0,0,6
TIAHUANACU,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,0,6,0,1,0,0,0,0,0,7
TINGUIPAYA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,1,0,0,0,0,0,0,0,0,1
TIPUANI,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,2,0,1,0,2,0,0,0,0,0,5
TIQUIPAYA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,4,0,42,0,8,1,0,0,0,0,55
TIRAQUE (CBBA),consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,0,8,0,2,0,0,0,0,0,10
TOCO,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,1,0,1,0,0,0,0,0,0,0,2
TOLATA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,1,0,2,0,1,0,0,0,0,0,4
TOLEDO,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,0,3,0,0,0,0,0,0,0,3
TOMAVE,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,0,1,0,0,0,0,0,0,0,1
TOMINA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,0,1,0,0,0,0,0,0,0,1
TORO TORO,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,1,0,5,1,0,0,0,0,0,0,7
TOTORA(CBBA),consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,2,0,14,1,0,0,0,0,0,0,17
TOTORA(ORR),consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,0,2,0,0,0,0,0,0,0,2
TRINIDAD,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,2,0,30,0,80,0,5,0,0,0,0,0,117
TUPIZA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,1,0,2,0,21,0,10,0,0,0,0,0,34
TURCO,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,0,3,0,0,0,0,0,0,0,3
UMALA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,0,3,0,0,0,0,0,0,0,3
UNCIA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,4,0,14,2,5,0,0,0,0,0,25
URIONDO (A. CONCEPCION),consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,1,0,7,1,1,0,0,0,0,0,10
URUBICHA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,2,0,0,0,0,0,0,0,0,0,2
UYUNI,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,2,0,26,2,4,0,0,0,0,0,34
VACAS,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,1,0,1,0,1,0,0,0,0,0,3
VALLEGRANDE,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,1,0,3,0,11,0,3,0,0,0,0,0,18
VIACHA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,5,0,53,0,6,0,0,0,0,0,64
VILA VILA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,1,0,2,0,0,0,0,0,0,0,3
VILLA CHARCAS,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,1,0,2,0,0,0,0,0,0,0,3
VILLA MONTES,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,1,0,7,0,30,1,5,0,0,0,0,0,44
VILLA NUEVA (LOMA ALTA),consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,0,1,0,0,0,0,0,2,0,3
VILLA RIVERO,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,1,0,2,0,1,0,0,0,0,0,4
VILLA SERRANO,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,1,2,0,1,0,0,0,0,0,4
VILLA TUNARI,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,1,0,13,0,70,2,14,0,0,0,0,0,100
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,1,9,0,0,0,0,0,0,0,10
VILLAZON,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,3,1,16,0,3,0,0,0,0,0,23
VINTO,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,2,1,14,7,2,0,0,0,0,0,26
VITICHI,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,0,2,0,1,0,0,0,0,0,3
WARNES,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,24,1,98,1,24,1,0,0,0,0,149
YACO,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,0,4,0,0,0,0,0,0,0,4
YACUIBA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,1,0,14,0,69,4,13,0,0,0,0,0,101
YANACACHI,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,0,4,0,0,0,0,0,0,0,4
YAPACANI,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,1,0,6,4,33,9,4,4,0,0,0,0,61
YOCALLA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,0,4,1,0,0,0,0,0,0,5
YOTALA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,0,1,0,0,0,0,0,0,0,1
YUNCHARA,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,1,0,1,0,0,0,0,0,0,0,2
YUNGUYO DE LITORAL,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,0,0,1,0,0,0,0,0,0,0,1
ZUDAÑEZ,consultas prenatales,nuevas en el 1er trimestre del embarazo,2024-11-01,0,0,1,0,2,0,0,0,0,0,0,0,3
