,group,variable,month,NUEVAS EN EL 3ER TRIMESTRE DEL EMBARAZO 10 A 14,NUEVAS EN EL 3ER TRIMESTRE DEL EMBARAZO 10 A 14,NUEVAS EN EL 3ER TRIMESTRE DEL EMBARAZO 15 A 19,NUEVAS EN EL 3ER TRIMESTRE DEL EMBARAZO 15 A 19,NUEVAS EN EL 3ER TRIMESTRE DEL EMBARAZO 20 A 34,NUEVAS EN EL 3ER TRIMESTRE DEL EMBARAZO 20 A 34,NUEVAS EN EL 3ER TRIMESTRE DEL EMBARAZO 35 A 49,NUEVAS EN EL 3ER TRIMESTRE DEL EMBARAZO 35 A 49,NUEVAS EN EL 3ER TRIMESTRE DEL EMBARAZO 50 Y +,NUEVAS EN EL 3ER TRIMESTRE DEL EMBARAZO 50 Y +,NUEVAS EN EL 3ER TRIMESTRE DEL EMBARAZO < A 10,NUEVAS EN EL 3ER TRIMESTRE DEL EMBARAZO < A 10,TOTALES
CONCEPCION,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,0,2,0,1,0,0,0,0,0,3
CORIPATA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,0,1,0,0,0,0,0,0,0,1
CORO CORO,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,0,2,0,0,0,0,0,0,0,2
COROICO,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,0,1,0,0,0,0,0,0,0,1
COTOCA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,4,0,9,0,1,0,0,0,0,0,14
CULPINA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,1,0,0,0,0,0,0,0,0,1
DESAGUADERO,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,0,1,0,0,0,0,0,0,0,1
EL ALTO,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,20,8,209,38,43,9,0,0,0,0,327
EL TORNO,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,0,5,0,0,0,0,0,0,0,5
ENTRE RIOS CBBA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,1,0,0,0,0,0,0,0,0,0,1
FERNANDEZ ALONSO,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,0,4,0,0,0,0,0,0,0,4
GIA-TIM,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,1,1,0,0,0,0,0,0,0,0,2
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,1,0,4,0,0,0,0,0,0,0,5
GUANAY,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,2,0,1,0,0,0,0,0,0,0,3
GUAYARAMERIN,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,1,0,19,0,1,0,0,0,0,0,21
GUTIERREZ,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,0,2,0,0,0,0,0,0,0,2
INQUISIVI,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,1,1,0,0,0,0,0,0,0,2
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,0,1,0,0,0,0,0,0,0,1
IXIAMAS,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,0,1,0,0,0,0,0,0,0,1
LA ASUNTA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,1,0,1,0,2,0,0,0,0,0,4
LA GUARDIA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,1,0,6,0,37,0,12,0,0,0,0,0,56
LA PAZ,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,10,1,260,0,113,0,0,0,0,0,384
LAGUNILLAS,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,0,1,0,0,0,0,0,0,0,1
LAJA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,2,0,2,0,0,0,0,0,0,0,4
LLALLAGUA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,0,17,0,3,0,0,0,0,0,20
LURIBAY,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,0,0,1,0,0,0,0,0,0,1
MACHACAMARCA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,1,0,0,0,0,0,0,0,0,0,1
MACHARETI,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,1,0,0,0,0,0,0,0,0,0,1
MAGDALENA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,1,0,0,0,0,0,0,0,0,0,1
MAIRANA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,1,0,0,0,0,0,0,0,0,0,0,0,1
MIZQUE,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,0,2,0,0,0,0,0,0,0,2
MONTEAGUDO,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,0,1,0,0,0,0,0,0,0,1
MONTERO,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,0,53,0,38,0,0,0,0,0,91
ORURO,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,6,0,195,1,144,0,0,0,0,0,346
PAILON,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,2,0,6,0,3,0,0,0,0,0,11
PALCA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,1,1,0,0,0,0,0,0,0,2
PAMPA GRANDE,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,1,0,0,0,0,0,0,0,0,0,1
PATACAMAYA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,1,0,3,0,0,0,0,0,0,0,4
PELECHUCO,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,0,2,0,0,0,0,0,0,0,2
POCOATA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,0,1,0,1,0,0,0,0,0,2
POJO (CBBA),consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,1,0,0,0,0,0,0,0,1,0,2
POOPO,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,0,0,0,1,0,0,0,0,0,1
PORCO,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,0,1,0,1,0,0,0,0,0,2
PORTACHUELO,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,1,0,2,0,1,0,0,0,0,0,4
POTOSI,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,23,0,104,0,24,1,0,0,0,0,152
PRESTO,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,1,0,0,0,0,0,0,0,0,1
PUCARANI,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,0,1,0,0,0,0,0,0,0,1
PUERTO ACOSTA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,1,0,0,0,0,0,0,0,0,1
PUERTO PEREZ,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,0,1,0,0,0,0,0,0,0,1
PUERTO QUIJARRO,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,6,0,16,0,2,0,0,0,0,0,24
PUERTO RICO,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,0,1,0,0,0,0,0,0,0,1
PUERTO SILES,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,1,0,0,0,1,0,0,0,0,0,2
PUERTO SUAREZ,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,0,1,0,0,0,0,0,0,0,1
PUERTO VILLARROEL,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,1,0,10,0,2,0,0,0,0,0,13
PUNA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,0,2,0,0,0,0,0,0,0,2
PUNATA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,0,1,0,1,0,0,0,0,0,2
QUIABAYA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,0,1,0,0,0,0,0,0,0,1
QUILLACOLLO,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,4,0,7,0,4,0,0,0,0,0,15
QUIME,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,0,0,0,1,0,0,0,0,0,1
RAVELO,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,1,0,0,0,1,0,0,0,0,0,2
REYES,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,1,2,0,0,0,0,0,0,0,3
RIBERALTA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,1,0,5,0,10,0,0,0,0,0,0,0,16
ROBORE,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,4,0,6,0,0,2,0,0,0,0,12
RURRENABAQUE,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,0,1,0,0,0,0,0,0,0,1
SABAYA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,0,0,2,0,0,0,0,0,0,2
SACABA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,2,1,36,3,5,0,0,0,0,0,47
SAN ANDRES,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,1,0,0,0,0,0,1,0,0,0,0,0,2
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,1,0,1,0,1,0,0,0,0,0,3
SAN BENITO,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,0,0,0,3,0,0,0,0,0,3
SAN BORJA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,1,0,8,2,2,0,0,0,0,0,13
SAN CARLOS,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,2,0,8,0,0,0,0,0,0,0,10
SAN IGNACIO,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,0,3,0,1,0,0,0,0,0,4
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,2,0,14,0,2,0,0,0,0,0,18
SAN JAVIER(STC),consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,0,2,0,0,0,0,0,0,0,2
SAN JOAQUIN,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,1,0,1,0,0,0,0,0,0,0,2
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,1,0,2,0,0,0,0,0,0,0,3
SAN JUAN DE YAPACANI,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,2,1,2,1,0,0,0,0,0,0,6
SAN JULIAN,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,2,2,11,0,1,0,0,0,0,0,16
SAN LUCAS,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,0,1,0,0,0,0,0,0,0,1
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,1,0,0,0,0,0,0,0,0,0,1
SAN PEDRO DE MACHA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,1,0,0,0,0,0,0,0,0,0,1
SAN RAFAEL,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,1,0,1,0,0,0,0,0,0,0,2
SAN RAMON BENI,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,0,0,0,1,0,0,0,0,0,1
SANTA ANA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,2,2,1,3,1,0,0,0,0,0,9
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,54,1,348,23,117,4,0,0,0,0,547
SANTA ROSA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,2,0,4,0,0,0,0,0,0,0,6
SANTIAGO DE CALLAPA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,0,4,0,0,0,0,0,0,0,4
SAPAHAQUI,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,0,2,1,0,0,0,0,0,0,3
SHINAOTA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,0,0,1,1,0,0,0,0,0,2
SICA SICA (VILLA AROMA),consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,0,3,0,0,0,0,0,0,0,3
SIPE SIPE,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,2,0,6,0,1,0,0,0,0,0,9
SORATA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,1,0,1,0,0,1,0,0,0,0,3
SUCRE,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,3,0,15,0,18,0,0,0,0,0,36
TACACHI,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,0,1,0,1,0,0,0,0,0,2
TACOBAMBA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,1,0,0,1,0,0,0,0,0,0,2
TAPACARI,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,0,2,1,1,0,0,0,0,0,4
TARABUCO,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,1,0,0,0,0,0,0,0,0,0,1
TARATA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,0,8,0,2,0,0,0,0,0,10
TARIJA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,2,0,47,0,39,0,0,0,0,0,88
TIAHUANACU,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,0,0,0,1,0,0,0,0,0,1
TINGUIPAYA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,1,0,0,0,1,1,0,0,0,0,3
TOLATA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,0,1,0,0,0,0,0,0,0,1
TORO TORO,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,0,0,0,0,1,0,0,0,0,1
TOTORA(CBBA),consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,0,1,0,0,0,0,0,0,0,1
TRINIDAD,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,4,0,28,0,3,0,0,0,0,0,35
TUPIZA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,0,4,2,2,0,0,0,0,0,8
UMALA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,0,1,0,0,0,0,0,0,0,1
UNCIA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,1,38,0,18,0,0,0,0,0,57
UYUNI,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,0,3,0,1,0,0,0,0,0,4
VIACHA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,3,0,15,0,4,0,0,0,0,0,22
VILA VILA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,1,0,0,0,0,0,0,0,0,0,1
VILLA MONTES,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,1,0,8,0,1,0,0,0,0,0,10
VILLA SERRANO,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,0,1,0,0,0,0,0,0,0,1
VILLA TUNARI,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,1,0,3,0,2,0,2,0,0,0,0,0,8
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,0,0,1,0,0,0,0,0,0,1
VILLAZON,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,0,3,0,0,0,0,0,0,0,3
VINTO,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,0,2,4,0,0,0,0,0,0,6
WARNES,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,0,5,0,6,0,0,0,0,0,11
YACUIBA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,2,0,54,0,13,0,0,0,0,0,69
YANACACHI,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,0,0,0,0,1,0,0,0,0,0,0,0,1
YOTALA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-11-01,1,0,0,0,0,0,0,0,0,0,0,0,1
ACACIO,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,2,0,0,0,0,0,0,0,0,0,2
ACHACACHI,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,0,0,2,0,0,1,0,0,0,0,3
ACHOCALLA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,0,0,2,0,0,1,0,0,0,0,3
AIQUILE,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,0,0,2,0,0,0,0,0,0,0,2
ALCALA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,0,0,1,0,0,0,0,0,0,0,1
ANDAMARCA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,0,0,0,0,1,0,0,0,0,0,1
ANZALDO,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,1,0,1,0,0,0,0,0,0,0,2
ARBIETO,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,0,0,3,0,0,0,0,0,0,0,3
ARQUE,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,1,0,0,0,0,1,0,0,0,0,2
ASCENCION DE GUARAYOS,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,6,0,42,0,2,0,0,0,0,0,50
ATOCHA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,0,0,2,0,0,0,0,0,0,0,2
AYATA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,0,0,1,0,0,0,0,0,0,0,1
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,0,0,1,0,0,0,0,0,0,0,1
AZURDUY,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,1,0,0,0,0,0,0,0,0,0,1
BATALLAS,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,0,0,1,0,0,0,0,0,0,0,1
BERMEJO,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,0,0,4,0,0,0,0,0,0,0,4
BETANZOS,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,0,0,2,0,0,0,0,0,0,0,2
BOLIVAR,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,0,0,0,0,1,0,0,0,0,0,1
"CAIZA ""D""",consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,0,0,1,0,0,0,0,0,0,0,1
CAJUATA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,1,0,0,0,0,0,0,0,0,0,1
CALACOTO,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,0,0,0,2,0,0,0,0,0,0,2
CAMARGO,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,1,0,2,0,0,0,0,0,0,0,3
CAPINOTA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,0,0,2,0,0,0,0,0,0,0,2
CAQUIAVIRI,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,0,0,1,0,0,0,0,0,0,0,1
CARACOLLO,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,1,0,2,0,1,0,0,0,0,0,4
CARANAVI,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,2,0,2,0,0,0,0,0,0,0,4
CARAPARI,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,0,0,2,0,0,0,0,0,0,0,2
CARMEN RIVERO TORREZ,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,0,0,1,0,0,0,0,0,0,0,1
CHALLAPATA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,1,0,3,1,0,0,0,0,0,0,5
CHARAÑA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,2,0,0,0,0,0,0,0,0,0,2
CHAYANTA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,0,0,0,0,0,1,0,0,0,0,1
CHIMORE,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,1,0,1,0,0,0,0,0,0,0,2
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,0,0,2,0,0,0,0,0,0,0,2
CHUMA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,0,0,1,0,0,0,0,0,0,0,1
CKOCHAS,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,1,0,1,0,0,0,0,0,0,0,2
CLIZA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,1,0,0,0,0,0,0,0,0,0,1
COBIJA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,0,0,4,0,4,0,0,0,0,0,8
COCAPATA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,2,1,2,0,2,0,0,0,0,0,7
COCHABAMBA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,1,1,5,2,499,0,148,1,0,0,0,0,657
COLCAPIRHUA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,0,0,3,0,1,0,0,0,0,0,4
"COLCHA ""K""",consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,0,0,1,0,0,0,0,0,0,0,1
COLOMI,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,1,0,2,0,1,0,0,0,0,0,4
COLQUECHACA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,0,0,2,0,0,0,0,0,0,0,2
COLQUENCHA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,1,1,0,0,0,0,0,0,0,0,2
COLQUIRI,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,0,0,0,1,0,0,0,0,0,0,1
CONCEPCION,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,0,0,1,0,1,0,0,0,0,0,2
CORIPATA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,0,0,1,0,1,0,0,0,0,0,2
COROICO,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,0,0,1,0,0,0,0,0,0,0,1
COTOCA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,1,0,1,0,7,0,1,0,0,0,0,0,10
CUATRO CAÑADAS,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,0,0,1,1,0,0,0,0,0,0,2
DESAGUADERO,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,0,0,0,0,1,0,0,0,0,0,1
EL ALTO,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,1,0,20,3,201,15,42,5,0,0,0,0,287
EL PUENTE(STC),consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,1,0,1,0,0,0,0,0,0,0,2
EL PUENTE(TJA),consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,1,0,1,0,0,0,0,0,0,0,2
EL TORNO,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,6,0,6,0,0,0,0,0,0,0,12
ENTRE RIOS TRJ,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,0,0,1,0,0,0,0,0,0,0,1
ENTRE RIOS CBBA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,2,0,4,0,1,0,0,0,0,0,7
ESCARA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,0,0,1,0,0,0,0,0,0,0,1
ESCOMA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,1,0,0,0,0,0,0,0,0,0,1
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,1,0,0,0,0,0,0,0,0,0,1
FERNANDEZ ALONSO,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,1,0,0,0,1,0,0,0,0,0,2
GENERAL SAAVEDRA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,0,0,1,0,2,0,0,0,0,0,3
GIA-TIM,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,1,0,0,0,0,0,0,0,0,0,1
GUANAY,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,0,0,1,0,0,0,0,0,0,0,1
GUAYARAMERIN,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,5,0,27,0,11,0,0,0,0,0,43
HUACARETA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,0,0,1,0,0,0,0,0,0,0,1
INQUISIVI,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,0,0,1,0,0,1,0,0,0,0,2
IXIAMAS,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,1,1,0,0,2,0,0,0,0,0,4
LA ASUNTA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,1,0,4,0,1,0,0,0,0,0,6
LA GUARDIA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,6,0,31,0,3,0,0,0,0,0,40
LA PAZ,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,5,0,258,0,131,0,1,0,0,0,395
LAJA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,0,0,1,0,0,0,0,0,0,0,1
LLALLAGUA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,4,0,11,0,2,0,0,0,0,0,17
LLICA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,0,0,1,0,0,0,0,0,0,0,1
MACHACAMARCA,consultas prenatales,nuevas en el 3er trimestre del embarazo,2024-12-01,0,0,0,0,1,0,0,0,0,0,0,0,1
