,group,variable,month,APLICACIÓN DE FLUOR MENORES DE 5 AÑOS,APLICACIÓN DE FLUOR MENORES DE 5 AÑOS,APLICACIÓN DE FLUOR 5 A 13 AÑOS,APLICACIÓN DE FLUOR 5 A 13 AÑOS,APLICACIÓN DE FLUOR 14 A 19 AÑOS,APLICACIÓN DE FLUOR 14 A 19 AÑOS,APLICACIÓN DE FLUOR 20 A 59 AÑOS,APLICACIÓN DE FLUOR 20 A 59 AÑOS,APLICACIÓN DE FLUOR 60 AÑOS Y MAS,APLICACIÓN DE FLUOR 60 AÑOS Y MAS,APLICACIÓN DE FLUOR EMB,APLICACIÓN DE FLUOR EMB,APLICACIÓN DE FLUOR POST,APLICACIÓN DE FLUOR POST,TOTALES,TOTALES,TOTALES
SAN IGNACIO,atencion odontologica,aplicacion de fluor,2016-11-01,11,6,33,46,3,5,5,8,3,1,0,0,0,0,55,66,121
SAN IGNACIO DE VELASCO,atencion odontologica,aplicacion de fluor,2016-11-01,1,2,0,1,3,1,0,0,0,0,0,0,0,0,4,4,8
SAN JAVIER(BNI),atencion odontologica,aplicacion de fluor,2016-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SAN JOAQUIN,atencion odontologica,aplicacion de fluor,2016-11-01,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
SAN JOSE DE CHIQUITOS,atencion odontologica,aplicacion de fluor,2016-11-01,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,3
SAN JUAN DE YAPACANI,atencion odontologica,aplicacion de fluor,2016-11-01,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
SAN JULIAN,atencion odontologica,aplicacion de fluor,2016-11-01,134,128,79,93,0,1,0,4,3,1,0,0,0,0,216,227,443
SAN LORENZO(PND),atencion odontologica,aplicacion de fluor,2016-11-01,12,20,25,30,0,1,0,0,0,0,0,0,0,0,37,51,88
SAN LORENZO(TJA),atencion odontologica,aplicacion de fluor,2016-11-01,2,3,3,3,6,1,0,0,0,0,0,0,0,0,11,7,18
SAN LUCAS,atencion odontologica,aplicacion de fluor,2016-11-01,25,36,0,0,0,2,0,3,0,0,0,0,0,0,25,41,66
SAN MATIAS,atencion odontologica,aplicacion de fluor,2016-11-01,7,7,0,0,0,0,2,0,0,0,0,0,0,0,9,7,16
SAN MIGUEL DE VELASCO,atencion odontologica,aplicacion de fluor,2016-11-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SAN PEDRO DE BUENA VISTA,atencion odontologica,aplicacion de fluor,2016-11-01,1,2,4,11,12,4,0,0,0,0,0,0,0,0,17,17,34
SAN PEDRO DE TIQUINA,atencion odontologica,aplicacion de fluor,2016-11-01,4,0,0,2,0,0,0,0,0,0,0,0,0,0,4,2,6
SAN PEDRO(PND),atencion odontologica,aplicacion de fluor,2016-11-01,3,2,17,12,3,1,0,0,0,0,0,0,0,0,23,15,38
SAN RAFAEL,atencion odontologica,aplicacion de fluor,2016-11-01,29,22,12,12,0,2,0,4,0,0,0,0,0,0,41,40,81
SAN RAMON BENI,atencion odontologica,aplicacion de fluor,2016-11-01,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,4,4
SAN RAMON SCZ,atencion odontologica,aplicacion de fluor,2016-11-01,16,24,0,0,0,0,0,0,0,0,0,0,0,0,16,24,40
SANTA ANA,atencion odontologica,aplicacion de fluor,2016-11-01,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3
SANTA CRUZ DE LA SIERRA,atencion odontologica,aplicacion de fluor,2016-11-01,1146,1204,152,156,68,153,186,840,70,59,0,0,0,0,1622,2412,4034
SANTA ROSA,atencion odontologica,aplicacion de fluor,2016-11-01,2,1,2,1,0,0,0,0,0,0,0,0,0,0,4,2,6
SANTA ROSA DEL SARA,atencion odontologica,aplicacion de fluor,2016-11-01,0,1,13,5,0,0,0,0,0,0,0,0,0,0,13,6,19
SANTIAGO DE HUARI,atencion odontologica,aplicacion de fluor,2016-11-01,3,10,1,2,1,0,0,1,0,1,0,0,0,0,5,14,19
SANTIAGO DE HUATA,atencion odontologica,aplicacion de fluor,2016-11-01,4,2,0,0,0,1,0,0,0,0,0,0,0,0,4,3,7
SANTUARIO DE QUILLACAS,atencion odontologica,aplicacion de fluor,2016-11-01,1,0,2,1,0,0,1,0,0,1,0,0,0,0,4,2,6
SAPAHAQUI,atencion odontologica,aplicacion de fluor,2016-11-01,4,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7
SENA,atencion odontologica,aplicacion de fluor,2016-11-01,2,5,0,2,0,2,1,1,0,0,0,0,0,0,3,10,13
SICA SICA (VILLA AROMA),atencion odontologica,aplicacion de fluor,2016-11-01,3,4,1,0,0,0,0,0,0,0,0,0,0,0,4,4,8
SICAYA,atencion odontologica,aplicacion de fluor,2016-11-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2
SIPE SIPE,atencion odontologica,aplicacion de fluor,2016-11-01,8,7,5,15,0,0,0,1,0,2,0,0,0,0,13,25,38
SOPACHUY,atencion odontologica,aplicacion de fluor,2016-11-01,2,3,0,4,0,0,0,0,0,0,0,0,0,0,2,7,9
SORACACHI,atencion odontologica,aplicacion de fluor,2016-11-01,2,2,32,32,10,12,0,3,0,0,0,0,0,0,44,49,93
SORATA,atencion odontologica,aplicacion de fluor,2016-11-01,2,0,1,4,0,2,0,0,0,0,0,0,0,0,3,6,9
SUCRE,atencion odontologica,aplicacion de fluor,2016-11-01,198,208,36,39,7,13,26,56,0,1,0,0,0,0,267,317,584
TACACHI,atencion odontologica,aplicacion de fluor,2016-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
TACACOMA,atencion odontologica,aplicacion de fluor,2016-11-01,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4
TAPACARI,atencion odontologica,aplicacion de fluor,2016-11-01,1,1,0,0,0,2,0,6,1,2,0,0,0,0,2,11,13
TARABUCO,atencion odontologica,aplicacion de fluor,2016-11-01,15,21,5,4,0,2,0,0,0,0,0,0,0,0,20,27,47
TARACO,atencion odontologica,aplicacion de fluor,2016-11-01,2,1,0,1,1,0,0,0,0,0,0,0,0,0,3,2,5
TARATA,atencion odontologica,aplicacion de fluor,2016-11-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
TARIJA,atencion odontologica,aplicacion de fluor,2016-11-01,44,27,76,88,18,22,42,106,3,1,0,0,0,0,183,244,427
TARVITA,atencion odontologica,aplicacion de fluor,2016-11-01,40,30,0,0,0,0,0,2,0,0,0,0,0,0,40,32,72
TEOPONTE,atencion odontologica,aplicacion de fluor,2016-11-01,9,6,0,2,0,0,0,2,0,0,0,0,0,0,9,10,19
TIAWANACU,atencion odontologica,aplicacion de fluor,2016-11-01,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3
TINGUIPAYA,atencion odontologica,aplicacion de fluor,2016-11-01,21,25,0,0,0,0,1,5,0,0,0,0,0,0,22,30,52
TIPUANI,atencion odontologica,aplicacion de fluor,2016-11-01,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
TIQUIPAYA,atencion odontologica,aplicacion de fluor,2016-11-01,43,36,1,6,0,0,0,13,0,1,0,0,0,0,44,56,100
TIRAQUE (CBBA),atencion odontologica,aplicacion de fluor,2016-11-01,3,3,0,3,0,0,0,0,0,0,0,0,0,0,3,6,9
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,aplicacion de fluor,2016-11-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
TOCO,atencion odontologica,aplicacion de fluor,2016-11-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4
TOLATA,atencion odontologica,aplicacion de fluor,2016-11-01,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,3
TOMAVE,atencion odontologica,aplicacion de fluor,2016-11-01,5,6,0,0,0,0,0,0,0,0,0,0,0,0,5,6,11
TORO TORO,atencion odontologica,aplicacion de fluor,2016-11-01,2,1,0,0,0,0,0,4,0,0,0,0,0,0,2,5,7
TOTORA(CBBA),atencion odontologica,aplicacion de fluor,2016-11-01,3,0,4,6,0,1,0,1,0,0,0,0,0,0,7,8,15
TOTORA(ORR),atencion odontologica,aplicacion de fluor,2016-11-01,3,0,0,0,0,2,1,2,0,1,0,0,0,0,4,5,9
TRIGAL,atencion odontologica,aplicacion de fluor,2016-11-01,20,19,0,0,0,0,0,0,0,0,0,0,0,0,20,19,39
TRINIDAD,atencion odontologica,aplicacion de fluor,2016-11-01,58,75,42,63,9,8,9,16,5,0,0,0,0,0,123,162,285
TUPIZA,atencion odontologica,aplicacion de fluor,2016-11-01,6,8,29,32,2,2,4,3,1,0,0,0,0,0,42,45,87
TURCO,atencion odontologica,aplicacion de fluor,2016-11-01,7,7,0,0,0,0,0,0,0,1,0,0,0,0,7,8,15
UMALA,atencion odontologica,aplicacion de fluor,2016-11-01,4,4,0,1,0,0,0,0,0,0,0,0,0,0,4,5,9
UNCIA,atencion odontologica,aplicacion de fluor,2016-11-01,4,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7
URIONDO (A. CONCEPCION),atencion odontologica,aplicacion de fluor,2016-11-01,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,3
URUBICHA,atencion odontologica,aplicacion de fluor,2016-11-01,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,9,9
UYUNI,atencion odontologica,aplicacion de fluor,2016-11-01,0,4,1,1,0,0,0,1,1,0,0,0,0,0,2,6,8
VACAS,atencion odontologica,aplicacion de fluor,2016-11-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
VALLEGRANDE,atencion odontologica,aplicacion de fluor,2016-11-01,127,129,45,42,2,3,0,1,0,0,0,0,0,0,174,175,349
VIACHA,atencion odontologica,aplicacion de fluor,2016-11-01,56,52,6,9,4,3,0,2,0,0,0,0,0,0,66,66,132
VILA VILA,atencion odontologica,aplicacion de fluor,2016-11-01,5,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8
VILLA CHARCAS,atencion odontologica,aplicacion de fluor,2016-11-01,7,4,1,5,0,1,0,0,0,0,0,0,0,0,8,10,18
VILLA MONTES,atencion odontologica,aplicacion de fluor,2016-11-01,0,3,12,1,1,0,1,0,0,0,0,0,0,0,14,4,18
VILLA NUEVA (LOMA ALTA),atencion odontologica,aplicacion de fluor,2016-11-01,3,3,23,38,0,3,0,0,0,0,0,0,0,0,26,44,70
VILLA RIVERO,atencion odontologica,aplicacion de fluor,2016-11-01,2,4,0,0,0,0,0,2,0,0,0,0,0,0,2,6,8
VILLA SERRANO,atencion odontologica,aplicacion de fluor,2016-11-01,3,5,1,0,0,1,2,2,0,0,0,0,0,0,6,8,14
VILLA TUNARI,atencion odontologica,aplicacion de fluor,2016-11-01,20,35,141,123,0,2,1,22,0,0,0,0,0,0,162,182,344
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,aplicacion de fluor,2016-11-01,2,5,0,0,0,0,0,1,0,0,0,0,0,0,2,6,8
VILLAZON,atencion odontologica,aplicacion de fluor,2016-11-01,13,15,0,3,0,0,1,4,1,2,0,0,0,0,15,24,39
VINTO,atencion odontologica,aplicacion de fluor,2016-11-01,27,21,0,0,0,0,0,3,0,0,0,0,0,0,27,24,51
VITICHI,atencion odontologica,aplicacion de fluor,2016-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
WARNES,atencion odontologica,aplicacion de fluor,2016-11-01,38,38,74,51,0,5,1,7,1,1,0,0,0,0,114,102,216
YACUIBA,atencion odontologica,aplicacion de fluor,2016-11-01,6,3,32,38,3,19,13,15,1,1,0,0,0,0,55,76,131
YAMPARAEZ,atencion odontologica,aplicacion de fluor,2016-11-01,10,8,0,0,0,0,0,0,0,0,0,0,0,0,10,8,18
YANACACHI,atencion odontologica,aplicacion de fluor,2016-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
YAPACANI,atencion odontologica,aplicacion de fluor,2016-11-01,16,23,0,0,0,4,0,2,2,2,0,0,0,0,18,31,49
YOCALLA,atencion odontologica,aplicacion de fluor,2016-11-01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
YOTALA,atencion odontologica,aplicacion de fluor,2016-11-01,7,8,2,2,1,0,0,0,0,6,0,0,0,0,10,16,26
ZUDAÑEZ,atencion odontologica,aplicacion de fluor,2016-11-01,6,5,3,2,0,0,0,0,0,0,0,0,0,0,9,7,16
ACHACACHI,atencion odontologica,aplicacion de fluor,2016-12-01,4,6,81,91,0,2,0,0,1,0,0,0,0,0,86,99,185
ACHOCALLA,atencion odontologica,aplicacion de fluor,2016-12-01,11,13,0,0,0,0,0,0,0,0,0,0,0,0,11,13,24
AIQUILE,atencion odontologica,aplicacion de fluor,2016-12-01,5,0,0,3,1,0,0,2,0,0,0,0,0,0,6,5,11
ALCALA,atencion odontologica,aplicacion de fluor,2016-12-01,0,0,1,0,2,0,0,1,0,0,0,0,0,0,3,1,4
ALTO BENI,atencion odontologica,aplicacion de fluor,2016-12-01,6,6,0,0,0,0,0,0,0,0,0,0,0,0,6,6,12
ANDAMARCA,atencion odontologica,aplicacion de fluor,2016-12-01,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,5,5
ANTEQUERA,atencion odontologica,aplicacion de fluor,2016-12-01,1,1,0,0,0,0,0,2,0,0,0,0,0,0,1,3,4
ANZALDO,atencion odontologica,aplicacion de fluor,2016-12-01,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,7
APOLO,atencion odontologica,aplicacion de fluor,2016-12-01,9,7,0,0,0,0,0,0,0,0,0,0,0,0,9,7,16
ARAMPAMPA,atencion odontologica,aplicacion de fluor,2016-12-01,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,4,5
ARANI,atencion odontologica,aplicacion de fluor,2016-12-01,0,1,0,3,0,0,1,1,0,0,0,0,0,0,1,5,6
ARBIETO,atencion odontologica,aplicacion de fluor,2016-12-01,6,8,0,0,0,0,0,0,0,0,0,0,0,0,6,8,14
ARQUE,atencion odontologica,aplicacion de fluor,2016-12-01,0,2,0,0,0,4,1,4,1,1,0,0,0,0,2,11,13
ASCENCION DE GUARAYOS,atencion odontologica,aplicacion de fluor,2016-12-01,6,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,8
ATOCHA,atencion odontologica,aplicacion de fluor,2016-12-01,0,0,1,1,0,2,0,2,0,0,0,0,0,0,1,5,6
AUCAPATA,atencion odontologica,aplicacion de fluor,2016-12-01,3,4,1,1,0,0,0,0,0,0,0,0,0,0,4,5,9
AYATA,atencion odontologica,aplicacion de fluor,2016-12-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
AYO AYO,atencion odontologica,aplicacion de fluor,2016-12-01,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,aplicacion de fluor,2016-12-01,2,3,0,0,0,1,0,23,0,2,0,0,0,0,2,29,31
BATALLAS,atencion odontologica,aplicacion de fluor,2016-12-01,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,3
BERMEJO,atencion odontologica,aplicacion de fluor,2016-12-01,18,10,2,3,10,10,7,11,12,6,0,0,0,0,49,40,89
BETANZOS,atencion odontologica,aplicacion de fluor,2016-12-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
BUENA VISTA,atencion odontologica,aplicacion de fluor,2016-12-01,2,4,0,1,0,0,1,1,0,0,0,0,0,0,3,6,9
CABEZAS,atencion odontologica,aplicacion de fluor,2016-12-01,24,32,0,0,0,2,0,2,0,0,0,0,0,0,24,36,60
CAIROMA,atencion odontologica,aplicacion de fluor,2016-12-01,10,7,6,15,0,0,0,1,0,0,0,0,0,0,16,23,39
"CAIZA ""D""",atencion odontologica,aplicacion de fluor,2016-12-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CALACOTO,atencion odontologica,aplicacion de fluor,2016-12-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
CALAMARCA,atencion odontologica,aplicacion de fluor,2016-12-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
CAMARGO,atencion odontologica,aplicacion de fluor,2016-12-01,0,2,0,0,0,0,0,44,1,0,0,0,0,0,1,46,47
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,aplicacion de fluor,2016-12-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CAMIRI,atencion odontologica,aplicacion de fluor,2016-12-01,36,14,0,3,0,0,0,11,0,0,0,0,0,0,36,28,64
CAPINOTA,atencion odontologica,aplicacion de fluor,2016-12-01,1,3,0,0,0,2,1,0,0,0,0,0,0,0,2,5,7
CAQUIAVIRI,atencion odontologica,aplicacion de fluor,2016-12-01,5,6,5,6,0,0,0,0,0,0,0,0,0,0,10,12,22
CARACOLLO,atencion odontologica,aplicacion de fluor,2016-12-01,2,2,2,2,5,8,1,1,2,1,0,0,0,0,12,14,26
CARANAVI,atencion odontologica,aplicacion de fluor,2016-12-01,52,62,15,17,2,1,0,3,0,0,0,0,0,0,69,83,152
CARAPARI,atencion odontologica,aplicacion de fluor,2016-12-01,0,0,0,1,8,0,0,0,0,0,0,0,0,0,8,1,9
CARMEN RIVERO TORREZ,atencion odontologica,aplicacion de fluor,2016-12-01,23,27,64,67,0,0,0,0,0,0,0,0,0,0,87,94,181
CHALLAPATA,atencion odontologica,aplicacion de fluor,2016-12-01,6,10,23,31,1,5,0,2,0,0,0,0,0,0,30,48,78
CHAQUI,atencion odontologica,aplicacion de fluor,2016-12-01,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3
CHARAGUA,atencion odontologica,aplicacion de fluor,2016-12-01,25,19,2,2,1,1,0,0,0,0,0,0,0,0,28,22,50
CHARAÑA,atencion odontologica,aplicacion de fluor,2016-12-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
CHAYANTA,atencion odontologica,aplicacion de fluor,2016-12-01,5,10,0,1,0,0,0,2,0,0,0,0,0,0,5,13,18
CHIMORE,atencion odontologica,aplicacion de fluor,2016-12-01,6,4,0,0,0,0,0,0,0,0,0,0,0,0,6,4,10
CHUA COCANI,atencion odontologica,aplicacion de fluor,2016-12-01,4,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,aplicacion de fluor,2016-12-01,8,0,0,0,0,0,1,9,0,0,0,0,0,0,9,9,18
CHUMA,atencion odontologica,aplicacion de fluor,2016-12-01,5,5,0,0,0,0,0,2,0,0,0,0,0,0,5,7,12
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,aplicacion de fluor,2016-12-01,0,0,0,0,0,0,0,2,1,2,0,0,0,0,1,4,5
CKOCHAS,atencion odontologica,aplicacion de fluor,2016-12-01,6,9,0,0,0,0,0,1,0,0,0,0,0,0,6,10,16
CLIZA,atencion odontologica,aplicacion de fluor,2016-12-01,2,0,1,0,0,0,0,0,0,1,0,0,0,0,3,1,4
COBIJA,atencion odontologica,aplicacion de fluor,2016-12-01,65,85,18,25,8,5,3,11,1,0,0,0,0,0,95,126,221
COCAPATA,atencion odontologica,aplicacion de fluor,2016-12-01,4,0,0,0,0,1,0,0,1,0,0,0,0,0,5,1,6
COCHABAMBA,atencion odontologica,aplicacion de fluor,2016-12-01,166,192,144,180,49,74,114,187,63,54,0,0,0,0,536,687,1223
COIPASA,atencion odontologica,aplicacion de fluor,2016-12-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
COLCAPIRHUA,atencion odontologica,aplicacion de fluor,2016-12-01,20,24,0,1,0,0,0,34,4,6,0,0,0,0,24,65,89
"COLCHA ""K""",atencion odontologica,aplicacion de fluor,2016-12-01,3,4,1,0,0,1,0,1,0,0,0,0,0,0,4,6,10
COLLANA,atencion odontologica,aplicacion de fluor,2016-12-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2
COLOMI,atencion odontologica,aplicacion de fluor,2016-12-01,10,9,0,0,0,0,0,0,0,0,0,0,0,0,10,9,19
COLPA BELGICA,atencion odontologica,aplicacion de fluor,2016-12-01,26,16,127,103,0,3,0,9,0,0,0,0,0,0,153,131,284
COLQUECHACA,atencion odontologica,aplicacion de fluor,2016-12-01,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4
COLQUENCHA,atencion odontologica,aplicacion de fluor,2016-12-01,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
COLQUIRI,atencion odontologica,aplicacion de fluor,2016-12-01,2,1,6,3,1,4,0,1,1,0,0,0,0,0,10,9,19
COMANCHE,atencion odontologica,aplicacion de fluor,2016-12-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
COMARAPA,atencion odontologica,aplicacion de fluor,2016-12-01,46,15,9,9,4,19,5,65,1,1,0,0,0,0,65,109,174
COMBAYA,atencion odontologica,aplicacion de fluor,2016-12-01,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,5,5
CONCEPCION,atencion odontologica,aplicacion de fluor,2016-12-01,22,9,7,6,0,0,0,0,0,0,0,0,0,0,29,15,44
COPACABANA,atencion odontologica,aplicacion de fluor,2016-12-01,4,5,0,0,0,0,1,0,0,0,0,0,0,0,5,5,10
CORIPATA,atencion odontologica,aplicacion de fluor,2016-12-01,17,17,2,1,0,0,0,0,0,0,0,0,0,0,19,18,37
CORQUE,atencion odontologica,aplicacion de fluor,2016-12-01,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,3
COTAGAITA,atencion odontologica,aplicacion de fluor,2016-12-01,1,5,16,36,0,0,0,2,0,0,0,0,0,0,17,43,60
COTOCA,atencion odontologica,aplicacion de fluor,2016-12-01,71,59,0,0,0,0,0,76,28,22,0,0,0,0,99,157,256
CUATRO CAÑADAS,atencion odontologica,aplicacion de fluor,2016-12-01,33,42,0,0,0,0,0,5,0,6,0,0,0,0,33,53,86
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,aplicacion de fluor,2016-12-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
CULPINA,atencion odontologica,aplicacion de fluor,2016-12-01,5,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,6
CURAHUARA DE CARANGAS,atencion odontologica,aplicacion de fluor,2016-12-01,4,2,0,0,0,0,0,0,1,1,0,0,0,0,5,3,8
CURVA,atencion odontologica,aplicacion de fluor,2016-12-01,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,6,8
DESAGUADERO,atencion odontologica,aplicacion de fluor,2016-12-01,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3
EL ALTO,atencion odontologica,aplicacion de fluor,2016-12-01,270,275,282,346,97,97,14,41,24,11,0,0,0,0,687,770,1457
EL CHORO,atencion odontologica,aplicacion de fluor,2016-12-01,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3
EL PUENTE(STC),atencion odontologica,aplicacion de fluor,2016-12-01,0,1,0,0,0,5,0,3,0,0,0,0,0,0,0,9,9
EL PUENTE(TJA),atencion odontologica,aplicacion de fluor,2016-12-01,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,2,3
EL TORNO,atencion odontologica,aplicacion de fluor,2016-12-01,259,216,42,50,6,14,10,33,6,4,0,0,0,0,323,317,640
ENTRE RIOS TRJ,atencion odontologica,aplicacion de fluor,2016-12-01,1,1,0,0,0,1,0,14,0,0,0,0,0,0,1,16,17
ENTRE RIOS CBBA,atencion odontologica,aplicacion de fluor,2016-12-01,0,1,2,1,0,0,0,1,0,0,0,0,0,0,2,3,5
EUCALIPTUS,atencion odontologica,aplicacion de fluor,2016-12-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
FILADELFIA,atencion odontologica,aplicacion de fluor,2016-12-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,aplicacion de fluor,2016-12-01,4,6,0,0,0,0,0,0,0,0,0,0,0,0,4,6,10
GUANAY,atencion odontologica,aplicacion de fluor,2016-12-01,17,10,0,0,0,0,0,0,0,0,0,0,0,0,17,10,27
GUAQUI,atencion odontologica,aplicacion de fluor,2016-12-01,8,6,0,0,0,0,0,0,0,0,0,0,0,0,8,6,14
GUAYARAMERIN,atencion odontologica,aplicacion de fluor,2016-12-01,1,1,0,1,1,1,0,2,0,0,0,0,0,0,2,5,7
GUTIERREZ,atencion odontologica,aplicacion de fluor,2016-12-01,20,20,0,0,0,0,0,0,0,0,0,0,0,0,20,20,40
HUACAYA (VILLA DE HUACAYA),atencion odontologica,aplicacion de fluor,2016-12-01,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2
HUACHACALLA,atencion odontologica,aplicacion de fluor,2016-12-01,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,3,4
HUANUNI,atencion odontologica,aplicacion de fluor,2016-12-01,3,3,1,1,4,3,0,0,0,0,0,0,0,0,8,7,15
HUARACAJE,atencion odontologica,aplicacion de fluor,2016-12-01,10,15,0,0,0,0,1,1,0,0,0,0,0,0,11,16,27
HUARINA,atencion odontologica,aplicacion de fluor,2016-12-01,4,5,0,0,0,0,0,0,0,1,0,0,0,0,4,6,10
HUAYLLAMARCA,atencion odontologica,aplicacion de fluor,2016-12-01,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,2,3
HUMANATA,atencion odontologica,aplicacion de fluor,2016-12-01,13,9,0,0,0,0,0,0,0,0,0,0,0,0,13,9,22
ICHOCA,atencion odontologica,aplicacion de fluor,2016-12-01,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
ICLA,atencion odontologica,aplicacion de fluor,2016-12-01,49,43,0,0,0,1,2,1,0,0,0,0,0,0,51,45,96
INCAHUASI,atencion odontologica,aplicacion de fluor,2016-12-01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2
INGAVI (HUMAITA),atencion odontologica,aplicacion de fluor,2016-12-01,5,6,2,2,0,0,0,0,0,0,0,0,0,0,7,8,15
INQUISIVI,atencion odontologica,aplicacion de fluor,2016-12-01,6,8,1,0,0,0,0,3,0,0,0,0,0,0,7,11,18
IRUPANA (VILLA DE LANZA),atencion odontologica,aplicacion de fluor,2016-12-01,11,10,1,2,1,0,2,1,0,0,0,0,0,0,15,13,28
IXIAMAS,atencion odontologica,aplicacion de fluor,2016-12-01,4,9,0,0,0,0,0,0,0,0,0,0,0,0,4,9,13
JESUS DE MACHACA,atencion odontologica,aplicacion de fluor,2016-12-01,7,5,0,0,0,0,0,0,0,0,0,0,0,0,7,5,12
LA ASUNTA,atencion odontologica,aplicacion de fluor,2016-12-01,26,22,3,4,0,0,0,0,0,0,0,0,0,0,29,26,55
LA GUARDIA,atencion odontologica,aplicacion de fluor,2016-12-01,122,127,3,3,0,1,0,5,0,2,0,0,0,0,125,138,263
LA PAZ,atencion odontologica,aplicacion de fluor,2016-12-01,318,364,402,342,62,52,68,192,29,125,0,0,0,0,879,1075,1954
LA RIVERA,atencion odontologica,aplicacion de fluor,2016-12-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
LAJA,atencion odontologica,aplicacion de fluor,2016-12-01,5,5,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10
LICOMA PAMPA,atencion odontologica,aplicacion de fluor,2016-12-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LLALLAGUA,atencion odontologica,aplicacion de fluor,2016-12-01,10,13,7,23,7,17,3,12,0,0,0,0,0,0,27,65,92
