,group,variable,month,PERIODONCIA MENORES DE 5 AÑOS,PERIODONCIA MENORES DE 5 AÑOS,PERIODONCIA 5 A 13 AÑOS,PERIODONCIA 5 A 13 AÑOS,PERIODONCIA 14 A 19 AÑOS,PERIODONCIA 14 A 19 AÑOS,PERIODONCIA 20 A 59 AÑOS,PERIODONCIA 20 A 59 AÑOS,PERIODONCIA 60 AÑOS Y MAS,PERIODONCIA 60 AÑOS Y MAS,PERIODONCIA EMB,PERIODONCIA EMB,PERIODONCIA POST,PERIODONCIA POST,TOTALES,TOTALES,TOTALES
FERNANDEZ ALONSO,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,2,1,0,0,0,1,0,0,0,0,2,2,4
FILADELFIA,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
GENERAL SAAVEDRA,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,4,4
GUANAY,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
GUAQUI,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
GUAYARAMERIN,atencion odontologica,periodoncia,2016-11-01,0,0,0,1,2,12,1,30,0,1,0,0,0,0,3,44,47
GUTIERREZ,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2
HUACARETA,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
HUACAYA (VILLA DE HUACAYA),atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
HUACHACALLA,atencion odontologica,periodoncia,2016-11-01,0,0,0,1,0,0,0,2,2,0,0,0,0,0,2,3,5
HUANUNI,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,4,5,17,2,0,0,0,0,0,7,21,28
HUARACAJE,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,9,11,3,0,1,0,0,0,0,0,13,11,24
HUARINA,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,0,1,3,2,0,0,0,0,3,3,6
HUATAJATA,atencion odontologica,periodoncia,2016-11-01,0,0,1,0,1,1,0,0,0,1,0,0,0,0,2,2,4
HUMANATA,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,1,1,5,4,0,0,0,0,6,5,11
ICHOCA,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,1,2,3,3,0,0,0,0,4,5,9
ICLA,atencion odontologica,periodoncia,2016-11-01,0,0,1,0,0,0,2,4,0,0,0,0,0,0,3,4,7
INCAHUASI,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,3
INGAVI (HUMAITA),atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
INQUISIVI,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,1,1,5,0,0,0,0,0,0,1,6,7
IRUPANA (VILLA DE LANZA),atencion odontologica,periodoncia,2016-11-01,0,0,1,0,1,1,0,5,0,2,0,0,0,0,2,8,10
JESUS DE MACHACA,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
LA ASUNTA,atencion odontologica,periodoncia,2016-11-01,0,0,0,1,0,3,2,14,1,0,0,0,0,0,3,18,21
LA GUARDIA,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,1,1,6,11,13,11,0,0,0,0,20,23,43
LA PAZ,atencion odontologica,periodoncia,2016-11-01,0,0,78,23,70,83,351,704,104,133,0,0,0,0,603,943,1546
LA RIVERA,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
LAJA,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,3,6,0,0,0,0,0,0,3,6,9
LAS CARRERAS,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2
LLALLAGUA,atencion odontologica,periodoncia,2016-11-01,0,0,1,0,0,1,1,4,0,2,0,0,0,0,2,7,9
LORETO,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
MACHACAMARCA,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,13,13,8,2,0,0,0,0,21,15,36
MACHARETI,atencion odontologica,periodoncia,2016-11-01,0,0,0,5,0,4,0,6,0,0,0,0,0,0,0,15,15
MAGDALENA,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,2,4,5,0,0,0,0,0,0,4,7,11
MAIRANA,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,1,1,9,18,6,1,0,0,0,0,16,20,36
MAPIRI,atencion odontologica,periodoncia,2016-11-01,0,0,0,1,0,8,0,35,2,5,0,0,0,0,2,49,51
MECAPACA,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2
MINEROS,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,3
MIZQUE,atencion odontologica,periodoncia,2016-11-01,0,0,1,0,2,0,3,5,0,10,0,0,0,0,6,15,21
MOCOMOCO,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2
MOJOCOYA,atencion odontologica,periodoncia,2016-11-01,0,0,1,0,1,2,6,6,0,0,0,0,0,0,8,8,16
MONTEAGUDO,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,1,6,18,5,0,0,0,0,0,11,19,30
MONTERO,atencion odontologica,periodoncia,2016-11-01,0,0,0,4,2,5,7,23,0,1,0,0,0,0,9,33,42
MORO MORO,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
MOROCHATA,atencion odontologica,periodoncia,2016-11-01,0,0,0,1,0,3,6,9,3,2,0,0,0,0,9,15,24
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,1,3,0,1,0,0,0,0,1,4,5
OCURI,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
OKINAWA,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,2,3
OMEREQUE,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2,3
ORURO,atencion odontologica,periodoncia,2016-11-01,0,0,1,3,7,22,156,268,36,35,0,0,0,0,200,328,528
PADCAYA,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,3,0,3,4,1,1,0,0,0,0,7,5,12
PADILLA,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,3,4
PALCA,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,5,5,6,0,0,0,0,0,0,5,11,16
PALOS BLANCOS,atencion odontologica,periodoncia,2016-11-01,0,0,1,1,1,7,7,30,2,3,0,0,0,0,11,41,52
PAMPA AULLAGAS,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
PAMPA GRANDE,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PAPEL PAMPA,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2
PASORAPA,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,1,0,5,5,7,3,0,0,0,0,13,8,21
PATACAMAYA,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,5,19,0,0,0,0,0,0,5,19,24
PAZÑA,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
PELECHUCO,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
POCOATA,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,4,0,11,3,5,0,0,0,0,3,20,23
POCONA,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,3,1,5,0,1,0,0,0,0,1,9,10
POJO (CBBA),atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
POOPO,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,2,12,9,5,4,0,0,0,0,17,15,32
PORCO,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,5,5
POROMA,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,1,1,3,1,0,0,0,0,0,0,4,2,6
PORTACHUELO,atencion odontologica,periodoncia,2016-11-01,0,0,1,0,0,1,0,2,1,0,0,0,0,0,2,3,5
PORVENIR,atencion odontologica,periodoncia,2016-11-01,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,3
POSTRER VALLE,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
POTOSI,atencion odontologica,periodoncia,2016-11-01,0,0,6,7,9,9,21,39,6,9,0,0,0,0,42,64,106
PRESTO,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,1,3,3,0,0,0,0,0,0,3,4,7
PUCARA,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
PUCARANI,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PUERTO ACOSTA,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,5,6
PUERTO GONZALO MORENO,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,2,2,0,4,1,0,0,0,0,0,3,6,9
PUERTO QUIJARRO,atencion odontologica,periodoncia,2016-11-01,0,0,2,1,0,0,0,6,9,0,0,0,0,0,11,7,18
PUERTO RICO,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,2,3
PUERTO SUAREZ,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,4,9,1,0,0,0,0,0,5,9,14
PUERTO VILLARROEL,atencion odontologica,periodoncia,2016-11-01,0,0,0,2,2,11,6,34,0,0,0,0,0,0,8,47,55
PUNA,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,1,0,6,1,1,0,0,0,0,1,8,9
PUNATA,atencion odontologica,periodoncia,2016-11-01,0,0,0,3,0,2,4,5,4,3,0,0,0,0,8,13,21
QUIABAYA,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,1,3
QUILLACOLLO,atencion odontologica,periodoncia,2016-11-01,0,0,13,17,11,30,42,92,33,40,0,0,0,0,99,179,278
QUIME,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,0,1,4,1,0,0,0,0,4,2,6
RAVELO,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,1,1,0,1,1,0,0,0,0,2,2,4
REYES,atencion odontologica,periodoncia,2016-11-01,0,0,2,0,0,0,2,3,0,1,0,0,0,0,4,4,8
RIBERALTA,atencion odontologica,periodoncia,2016-11-01,0,0,2,3,4,23,2,53,0,2,0,0,0,0,8,81,89
ROBORE,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,5,1,10,1,0,0,0,0,0,2,15,17
RURRENABAQUE,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,5,8,10,7,0,0,0,0,15,15,30
SABAYA,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
SACABA,atencion odontologica,periodoncia,2016-11-01,0,0,8,9,17,47,22,70,19,26,0,0,0,0,66,152,218
SACABAMBA,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,1,2,0,1,1,4,0,0,0,0,2,7,9
SACACA,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2
SAIPINA,atencion odontologica,periodoncia,2016-11-01,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,3
SALINAS DE GARCI MENDOZA,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,4,4,3,4,0,0,0,0,7,8,15
SAMAIPATA,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,1,2,0,2,0,1,0,0,0,0,1,5,6
SAN AGUSTIN,atencion odontologica,periodoncia,2016-11-01,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,2,3
SAN ANDRES,atencion odontologica,periodoncia,2016-11-01,0,0,0,4,0,2,3,12,1,1,0,0,0,0,4,19,23
SAN ANTONIO DE ESMORUCO,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,1,0,2,3,1,0,0,0,0,3,4,7
SAN BENITO,atencion odontologica,periodoncia,2016-11-01,0,0,1,0,0,0,1,2,0,4,0,0,0,0,2,6,8
SAN BORJA,atencion odontologica,periodoncia,2016-11-01,0,0,1,0,1,2,8,35,2,2,0,0,0,0,12,39,51
SAN BUENA VENTURA,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,1,0,2,1,0,0,0,0,3,1,4
SAN CARLOS,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,4,5
SAN IGNACIO,atencion odontologica,periodoncia,2016-11-01,0,0,0,1,7,5,14,10,2,2,0,0,0,0,23,18,41
SAN IGNACIO DE VELASCO,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2
SAN JOAQUIN,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2,3
SAN JOSE DE CHIQUITOS,atencion odontologica,periodoncia,2016-11-01,0,0,1,2,1,2,3,2,0,2,0,0,0,0,5,8,13
SAN JULIAN,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,4,5,10,2,4,0,0,0,0,7,18,25
SAN LORENZO(PND),atencion odontologica,periodoncia,2016-11-01,0,0,0,0,1,0,2,2,0,0,0,0,0,0,3,2,5
SAN LORENZO(TJA),atencion odontologica,periodoncia,2016-11-01,0,0,0,0,6,1,2,4,0,0,0,0,0,0,8,5,13
SAN LUCAS,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,3,3,13,0,0,0,0,0,0,3,16,19
SAN MATIAS,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
SAN MIGUEL DE VELASCO,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2
SAN PABLO DE LIPEZ,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN PEDRO,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2
SAN PEDRO DE BUENA VISTA,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12,12
SAN PEDRO DE CURAHUARA,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
SAN PEDRO DE TIQUINA,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
SAN RAFAEL,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2,3
SANTA CRUZ DE LA SIERRA,atencion odontologica,periodoncia,2016-11-01,0,0,32,28,39,107,466,1138,157,116,0,0,0,0,694,1389,2083
SANTIAGO DE HUARI,atencion odontologica,periodoncia,2016-11-01,0,0,0,1,0,0,0,1,7,8,0,0,0,0,7,10,17
SANTIAGO DE HUATA,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,1,2,3,6,6,7,0,0,0,0,10,15,25
SANTIVAÑES,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,1,3,0,7,0,0,0,0,1,10,11
SANTUARIO DE QUILLACAS,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,0,5,2,0,0,0,0,0,2,5,7
SENA,atencion odontologica,periodoncia,2016-11-01,0,0,0,2,1,2,3,10,0,0,0,0,0,0,4,14,18
SHINAOTA,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,13,3,6,6,3,1,0,0,0,0,22,10,32
SICAYA,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,4,4
SIPE SIPE,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,1,14,11,46,14,36,0,0,0,0,26,96,122
SOPACHUY,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,6
SORACACHI,atencion odontologica,periodoncia,2016-11-01,0,0,1,0,1,1,0,5,0,1,0,0,0,0,2,7,9
SORATA,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,3,1,3,0,0,0,0,0,0,1,6,7
SUCRE,atencion odontologica,periodoncia,2016-11-01,0,0,7,10,27,51,145,231,43,19,0,0,0,0,222,311,533
TACACHI,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
TACOPAYA,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,2,3,5,0,0,0,0,0,0,3,7,10
TAPACARI,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,1,7,8,16,13,8,0,0,0,0,22,31,53
TARABUCO,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,3,1,1,5,0,0,0,0,0,6,4,10
TARACO,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,0,3,6,8,0,0,0,0,6,11,17
TARATA,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,1,7,7,2,0,0,0,0,8,9,17
TARIJA,atencion odontologica,periodoncia,2016-11-01,0,0,4,6,18,16,47,98,5,4,0,0,0,0,74,124,198
TARVITA,atencion odontologica,periodoncia,2016-11-01,0,0,1,1,3,2,6,11,0,0,0,0,0,0,10,14,24
TEOPONTE,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,4,3,13,5,5,0,0,0,0,8,22,30
TIAWANACU,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,1,0,3,4,0,2,0,0,0,0,4,6,10
TINGUIPAYA,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,13,13
TIQUIPAYA,atencion odontologica,periodoncia,2016-11-01,0,0,0,2,1,10,8,48,9,15,0,0,0,0,18,75,93
TIRAQUE (CBBA),atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,7
TOCO,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,2,0,13,1,4,0,0,0,0,1,19,20
TODOS SANTOS,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
TOLATA,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,1,1,0,7,0,2,0,0,0,0,1,10,11
TOLEDO,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
TOMAVE,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,1,2,4,1,3,0,0,0,0,3,8,11
TOMINA,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,1,1,3,4,0,0,0,0,0,0,4,5,9
TORO TORO,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2
TOTORA(ORR),atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,2,3
TRINIDAD,atencion odontologica,periodoncia,2016-11-01,0,0,7,3,4,8,8,54,6,0,0,0,0,0,25,65,90
TUPIZA,atencion odontologica,periodoncia,2016-11-01,0,0,4,2,1,3,7,22,4,3,0,0,0,0,16,30,46
TURCO,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,2,0,0,1,0,1,0,0,0,0,2,2,4
UMALA,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,0,5,3,0,0,0,0,0,3,5,8
UNCIA,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2,3
URIONDO (A. CONCEPCION),atencion odontologica,periodoncia,2016-11-01,0,0,0,0,3,0,0,6,0,0,0,0,0,0,3,6,9
UYUNI,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,2,0,2,0,0,0,0,0,0,0,4,0,4
VACAS,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,1,2,1,1,0,0,0,0,2,3,5
VALLEGRANDE,atencion odontologica,periodoncia,2016-11-01,0,0,0,2,3,1,5,5,0,1,0,0,0,0,8,9,17
VIACHA,atencion odontologica,periodoncia,2016-11-01,0,0,16,15,2,9,3,19,8,1,0,0,0,0,29,44,73
VILA VILA,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
VILLA CHARCAS,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,8,8
VILLA MONTES,atencion odontologica,periodoncia,2016-11-01,0,0,8,3,9,3,75,50,0,1,0,0,0,0,92,57,149
VILLA NUEVA (LOMA ALTA),atencion odontologica,periodoncia,2016-11-01,0,0,0,3,0,4,1,9,0,0,0,0,0,0,1,16,17
VILLA RIVERO,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,1,3,1,0,0,0,0,0,2,3,5
VILLA SERRANO,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
VILLA TUNARI,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,7,8,31,5,2,0,0,0,0,13,40,53
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,1,3,3,1,0,0,0,0,0,4,4,8
VILLAZON,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,2,5,1,0,0,0,0,0,3,5,8
VINTO,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,1,2,3,17,6,8,0,0,0,0,10,27,37
VITICHI,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,2,1,0,1,0,0,0,0,2,2,4
WARNES,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,1,0,1,4,1,0,0,0,0,0,3,4,7
YACUIBA,atencion odontologica,periodoncia,2016-11-01,0,0,2,0,4,6,19,35,6,1,0,0,0,0,31,42,73
YAMPARAEZ,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,1,1,2,4,1,8,0,0,0,0,4,13,17
YANACACHI,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,3,4
YAPACANI,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,6,1,19,4,4,0,0,0,0,5,29,34
YOCALLA,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,2,2,5,1,0,0,0,0,0,3,7,10
YOTALA,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,6,2,7,4,0,0,0,0,0,0,13,6,19
YUNCHARA,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,2,6,1,0,0,0,0,0,3,6,9
YUNGUYO DE LITORAL,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
ZUDAÑEZ,atencion odontologica,periodoncia,2016-11-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3,3
ACHACACHI,atencion odontologica,periodoncia,2016-12-01,0,0,0,0,0,0,2,4,30,43,0,0,0,0,32,47,79
ACHOCALLA,atencion odontologica,periodoncia,2016-12-01,0,0,0,0,0,0,0,5,6,0,0,0,0,0,6,5,11
AIQUILE,atencion odontologica,periodoncia,2016-12-01,0,0,0,0,1,1,8,33,0,4,0,0,0,0,9,38,47
ALALAY,atencion odontologica,periodoncia,2016-12-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ALCALA,atencion odontologica,periodoncia,2016-12-01,0,0,0,0,1,3,1,1,0,0,0,0,0,0,2,4,6
ALTO BENI,atencion odontologica,periodoncia,2016-12-01,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2,2,4
ANDAMARCA,atencion odontologica,periodoncia,2016-12-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ANTEQUERA,atencion odontologica,periodoncia,2016-12-01,0,0,0,0,0,0,0,1,2,3,0,0,0,0,2,4,6
ANZALDO,atencion odontologica,periodoncia,2016-12-01,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,2,3
APOLO,atencion odontologica,periodoncia,2016-12-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
ARAMPAMPA,atencion odontologica,periodoncia,2016-12-01,0,0,0,0,0,1,2,3,1,0,0,0,0,0,3,4,7
ARANI,atencion odontologica,periodoncia,2016-12-01,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,4,4
ARBIETO,atencion odontologica,periodoncia,2016-12-01,0,0,1,0,2,0,3,9,7,11,0,0,0,0,13,20,33
ARQUE,atencion odontologica,periodoncia,2016-12-01,0,0,0,0,1,1,0,8,1,1,0,0,0,0,2,10,12
ASCENCION DE GUARAYOS,atencion odontologica,periodoncia,2016-12-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
ATOCHA,atencion odontologica,periodoncia,2016-12-01,0,0,0,3,1,2,17,21,1,3,0,0,0,0,19,29,48
AUCAPATA,atencion odontologica,periodoncia,2016-12-01,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,3,4
AYATA,atencion odontologica,periodoncia,2016-12-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,periodoncia,2016-12-01,0,0,1,1,1,7,8,24,4,6,0,0,0,0,14,38,52
AZURDUY,atencion odontologica,periodoncia,2016-12-01,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,2,3
BAURES,atencion odontologica,periodoncia,2016-12-01,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,4,4
BELLA FLOR,atencion odontologica,periodoncia,2016-12-01,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3
BERMEJO,atencion odontologica,periodoncia,2016-12-01,0,0,1,2,1,1,4,6,9,22,0,0,0,0,15,31,46
BETANZOS,atencion odontologica,periodoncia,2016-12-01,0,0,0,0,1,4,1,3,1,5,0,0,0,0,3,12,15
BOYUIBE,atencion odontologica,periodoncia,2016-12-01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2
BUENA VISTA,atencion odontologica,periodoncia,2016-12-01,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,11,11
CABEZAS,atencion odontologica,periodoncia,2016-12-01,0,0,0,0,1,1,2,3,0,1,0,0,0,0,3,5,8
CAIROMA,atencion odontologica,periodoncia,2016-12-01,0,0,0,2,0,1,3,6,1,0,0,0,0,0,4,9,13
"CAIZA ""D""",atencion odontologica,periodoncia,2016-12-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
CAJUATA,atencion odontologica,periodoncia,2016-12-01,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,3,4
