municipality,group,variable,month,Consultas nuevas en personas de 5 años y más,TOTAL
CAPINOTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,67,67
CAQUIAVIRI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,111,111
CARACOLLO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,196,196
CARANAVI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,53,53
CARAPARI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,567,567
CARIPUYO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,82,82
CARMEN RIVERO TORREZ,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,51,51
CATACORA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,22,22
CHALLAPATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,203,203
CHARAGUA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,267,267
CHARAÑA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,94,94
CHAYANTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,317,317
CHIMORE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,71,71
CHOQUE COTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,37,37
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,151,151
CHUMA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,213,213
CLIZA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,321,321
COBIJA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,409,409
COCHABAMBA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,12439,12439
COIPASA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,2,2
COLCAPIRHUA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,438,438
"COLCHA ""K""",atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,46,46
COLLANA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,34,34
COLOMI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,80,80
COLPA BELGICA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,156,156
COLQUECHACA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,123,123
COLQUENCHA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,47,47
COLQUIRI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,57,57
COMANCHE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,200,200
COMARAPA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,425,425
COPACABANA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,17,17
CORIPATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,37,37
CORO CORO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,52,52
COROICO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,325,325
CORQUE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,111,111
COTAGAITA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,168,168
COTOCA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,59,59
CUATRO CAÑADAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,107,107
CUEVO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,24,24
CULPINA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,104,104
CURAHUARA DE CARANGAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,86,86
CURVA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,44,44
DESAGUADERO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,83,83
EL ALTO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,7148,7148
EL CHORO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,33,33
EL PUENTE(STC),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,7,7
EL PUENTE(TJA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,274,274
EL TORNO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,391,391
EL VILLAR,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,160,160
ENTRE RIOS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,401,401
ENTRE RIOS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,35,35
EUCALIPTUS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,74,74
EXALTACION,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,82,82
FERNANDEZ ALONSO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,121,121
FILADELFIA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,56,56
GENERAL SAAVEDRA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,91,91
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,290,290
GUANAY,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,35,35
GUAQUI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,137,137
GUAYARAMERIN,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,558,558
GUTIERREZ,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,117,117
HUACARETA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,148,148
HUACHACALLA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,60,60
HUANUNI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,170,170
HUARACAJE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,15,15
HUAYLLAMARCA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,71,71
ICHOCA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,9,9
ICLA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,36,36
INCAHUASI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,233,233
INQUISIVI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,77,77
IRUPANA (VILLA DE LANZA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,60,60
IXIAMAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,151,151
JESUS DE MACHACA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,454,454
LA ASUNTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,113,113
LA GUARDIA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,162,162
LA PAZ,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,9127,9127
LA RIVERA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,2,2
LAGUNILLAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,34,34
LAJA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,187,187
LAS CARRERAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,77,77
LICOMA PAMPA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,36,36
LLALLAGUA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,300,300
LLICA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,74,74
LURIBAY,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,15,15
MACHACAMARCA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,73,73
MACHARETI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,80,80
MAGDALENA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,174,174
MAIRANA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,116,116
MAPIRI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,277,277
MECAPACA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,65,65
MIZQUE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,40,40
MOCOMOCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,147,147
MOJOCOYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,30,30
MONTEAGUDO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,302,302
MONTERO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,737,737
MORO MORO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,44,44
MOROCHATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,80,80
OCURI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,89,89
OKINAWA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,83,83
OMEREQUE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,96,96
ORURO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,3904,3904
PADCAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,177,177
PADILLA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,86,86
PAILON,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,205,205
PALCA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,75,75
PALOS BLANCOS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,26,26
PAMPA AULLAGAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,54,54
PAMPA GRANDE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,70,70
PAPEL PAMPA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,10,10
PASORAPA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,35,35
PATACAMAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,98,98
PAZÑA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,71,71
PELECHUCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,18,18
POCOATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,80,80
POCONA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,65,65
POJO (CBBA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,131,131
POOPO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,83,83
PORCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,100,100
POROMA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,58,58
PORONGO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,1,1
PORTACHUELO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,373,373
PORVENIR,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,194,194
POSTRER VALLE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,87,87
POTOSI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,1916,1916
PRESTO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,258,258
PUCARA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,54,54
PUCARANI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,186,186
PUERTO ACOSTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,313,313
PUERTO CARABUCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,130,130
PUERTO GONZALO MORENO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,14,14
PUERTO PEREZ,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,7,7
PUERTO QUIJARRO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,90,90
PUERTO RICO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,202,202
PUERTO SILES,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,58,58
PUERTO SUAREZ,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,193,193
PUERTO VILLARROEL,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,208,208
PUNA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,374,374
PUNATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,642,642
QUILLACOLLO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,307,307
QUIME,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,146,146
QUIRUSILLAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,24,24
RAVELO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,68,68
RIBERALTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,854,854
ROBORE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,99,99
RURRENABAQUE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,47,47
SABAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,80,80
SACABA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,2126,2126
SACABAMBA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,46,46
SAIPINA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,99,99
SALINAS DE GARCI MENDOZA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,108,108
SAMAIPATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,156,156
SAN AGUSTIN,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,15,15
SAN ANDRES,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,266,266
SAN ANDRES DE MACHACA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,56,56
SAN ANTONIO DE LOMERIO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,55,55
SAN BENITO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,113,113
SAN BORJA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,231,231
SAN BUENA VENTURA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,77,77
SAN CARLOS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,103,103
SAN IGNACIO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,364,364
SAN IGNACIO DE VELASCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,125,125
SAN JAVIER(BNI),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,59,59
SAN JAVIER(STC),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,22,22
SAN JOAQUIN,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,346,346
SAN JOSE DE CHIQUITOS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,136,136
SAN JUAN DE YAPACANI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,81,81
SAN JULIAN,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,107,107
SAN LORENZO(PND),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,11,11
SAN LORENZO(TJA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,1097,1097
SAN LUCAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,281,281
SAN MATIAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,102,102
SAN MIGUEL DE VELASCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,3,3
SAN PEDRO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,42,42
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,100,100
SAN PEDRO DE CURAHUARA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,27,27
SAN PEDRO DE TIQUINA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,181,181
