municipality,group,variable,month,Acciones preventivas,TOTAL
CURVA,atenciones odontologicas,acciones preventivas,2009-11-01,301,301
DESAGUADERO,atenciones odontologicas,acciones preventivas,2009-11-01,58,58
EL ALTO,atenciones odontologicas,acciones preventivas,2009-11-01,2382,2382
EL CHORO,atenciones odontologicas,acciones preventivas,2009-11-01,29,29
EL PUENTE(STC),atenciones odontologicas,acciones preventivas,2009-11-01,119,119
EL PUENTE(TJA),atenciones odontologicas,acciones preventivas,2009-11-01,48,48
EL TORNO,atenciones odontologicas,acciones preventivas,2009-11-01,634,634
EL VILLAR,atenciones odontologicas,acciones preventivas,2009-11-01,63,63
ENTRE RIOS,atenciones odontologicas,acciones preventivas,2009-11-01,30,30
ENTRE RIOS,atenciones odontologicas,acciones preventivas,2009-11-01,105,105
EUCALIPTUS,atenciones odontologicas,acciones preventivas,2009-11-01,41,41
FERNANDEZ ALONSO,atenciones odontologicas,acciones preventivas,2009-11-01,45,45
FILADELFIA,atenciones odontologicas,acciones preventivas,2009-11-01,267,267
GENERAL SAAVEDRA,atenciones odontologicas,acciones preventivas,2009-11-01,31,31
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,acciones preventivas,2009-11-01,182,182
GUANAY,atenciones odontologicas,acciones preventivas,2009-11-01,331,331
GUAQUI,atenciones odontologicas,acciones preventivas,2009-11-01,25,25
GUAYARAMERIN,atenciones odontologicas,acciones preventivas,2009-11-01,488,488
GUTIERREZ,atenciones odontologicas,acciones preventivas,2009-11-01,112,112
HUACARETA,atenciones odontologicas,acciones preventivas,2009-11-01,175,175
HUANUNI,atenciones odontologicas,acciones preventivas,2009-11-01,22,22
HUARACAJE,atenciones odontologicas,acciones preventivas,2009-11-01,523,523
HUAYLLAMARCA,atenciones odontologicas,acciones preventivas,2009-11-01,19,19
ICHOCA,atenciones odontologicas,acciones preventivas,2009-11-01,6,6
ICLA,atenciones odontologicas,acciones preventivas,2009-11-01,537,537
INCAHUASI,atenciones odontologicas,acciones preventivas,2009-11-01,911,911
INQUISIVI,atenciones odontologicas,acciones preventivas,2009-11-01,1,1
IRUPANA (VILLA DE LANZA),atenciones odontologicas,acciones preventivas,2009-11-01,105,105
IXIAMAS,atenciones odontologicas,acciones preventivas,2009-11-01,30,30
JESUS DE MACHACA,atenciones odontologicas,acciones preventivas,2009-11-01,165,165
LA ASUNTA,atenciones odontologicas,acciones preventivas,2009-11-01,5,5
LA GUARDIA,atenciones odontologicas,acciones preventivas,2009-11-01,135,135
LA PAZ,atenciones odontologicas,acciones preventivas,2009-11-01,5707,5707
LAGUNILLAS,atenciones odontologicas,acciones preventivas,2009-11-01,30,30
LAJA,atenciones odontologicas,acciones preventivas,2009-11-01,21,21
LAS CARRERAS,atenciones odontologicas,acciones preventivas,2009-11-01,122,122
LICOMA PAMPA,atenciones odontologicas,acciones preventivas,2009-11-01,2,2
LLALLAGUA,atenciones odontologicas,acciones preventivas,2009-11-01,3685,3685
LLICA,atenciones odontologicas,acciones preventivas,2009-11-01,6,6
LURIBAY,atenciones odontologicas,acciones preventivas,2009-11-01,7,7
MACHACAMARCA,atenciones odontologicas,acciones preventivas,2009-11-01,27,27
MACHARETI,atenciones odontologicas,acciones preventivas,2009-11-01,181,181
MAGDALENA,atenciones odontologicas,acciones preventivas,2009-11-01,84,84
MAIRANA,atenciones odontologicas,acciones preventivas,2009-11-01,14,14
MAPIRI,atenciones odontologicas,acciones preventivas,2009-11-01,191,191
MECAPACA,atenciones odontologicas,acciones preventivas,2009-11-01,5,5
MINEROS,atenciones odontologicas,acciones preventivas,2009-11-01,11,11
MIZQUE,atenciones odontologicas,acciones preventivas,2009-11-01,473,473
MOCOMOCO,atenciones odontologicas,acciones preventivas,2009-11-01,273,273
MOJOCOYA,atenciones odontologicas,acciones preventivas,2009-11-01,1739,1739
MONTEAGUDO,atenciones odontologicas,acciones preventivas,2009-11-01,2086,2086
MONTERO,atenciones odontologicas,acciones preventivas,2009-11-01,1267,1267
MORO MORO,atenciones odontologicas,acciones preventivas,2009-11-01,39,39
MOROCHATA,atenciones odontologicas,acciones preventivas,2009-11-01,137,137
OCURI,atenciones odontologicas,acciones preventivas,2009-11-01,1119,1119
OKINAWA,atenciones odontologicas,acciones preventivas,2009-11-01,943,943
OMEREQUE,atenciones odontologicas,acciones preventivas,2009-11-01,78,78
ORURO,atenciones odontologicas,acciones preventivas,2009-11-01,2285,2285
PADCAYA,atenciones odontologicas,acciones preventivas,2009-11-01,257,257
PADILLA,atenciones odontologicas,acciones preventivas,2009-11-01,597,597
PAILON,atenciones odontologicas,acciones preventivas,2009-11-01,194,194
PALCA,atenciones odontologicas,acciones preventivas,2009-11-01,25,25
PALOS BLANCOS,atenciones odontologicas,acciones preventivas,2009-11-01,7,7
PAMPA AULLAGAS,atenciones odontologicas,acciones preventivas,2009-11-01,74,74
PAMPA GRANDE,atenciones odontologicas,acciones preventivas,2009-11-01,98,98
PAPEL PAMPA,atenciones odontologicas,acciones preventivas,2009-11-01,70,70
PASORAPA,atenciones odontologicas,acciones preventivas,2009-11-01,10,10
PATACAMAYA,atenciones odontologicas,acciones preventivas,2009-11-01,64,64
PAZÑA,atenciones odontologicas,acciones preventivas,2009-11-01,3,3
PELECHUCO,atenciones odontologicas,acciones preventivas,2009-11-01,3,3
POCOATA,atenciones odontologicas,acciones preventivas,2009-11-01,437,437
POCONA,atenciones odontologicas,acciones preventivas,2009-11-01,39,39
POJO (CBBA),atenciones odontologicas,acciones preventivas,2009-11-01,987,987
POOPO,atenciones odontologicas,acciones preventivas,2009-11-01,15,15
PORCO,atenciones odontologicas,acciones preventivas,2009-11-01,28,28
POROMA,atenciones odontologicas,acciones preventivas,2009-11-01,9,9
PORONGO,atenciones odontologicas,acciones preventivas,2009-11-01,235,235
PORTACHUELO,atenciones odontologicas,acciones preventivas,2009-11-01,128,128
PORVENIR,atenciones odontologicas,acciones preventivas,2009-11-01,215,215
POSTRER VALLE,atenciones odontologicas,acciones preventivas,2009-11-01,63,63
POTOSI,atenciones odontologicas,acciones preventivas,2009-11-01,486,486
PRESTO,atenciones odontologicas,acciones preventivas,2009-11-01,987,987
PUCARA,atenciones odontologicas,acciones preventivas,2009-11-01,7,7
PUCARANI,atenciones odontologicas,acciones preventivas,2009-11-01,35,35
PUERTO ACOSTA,atenciones odontologicas,acciones preventivas,2009-11-01,346,346
PUERTO CARABUCO,atenciones odontologicas,acciones preventivas,2009-11-01,11,11
PUERTO GONZALO MORENO,atenciones odontologicas,acciones preventivas,2009-11-01,157,157
PUERTO QUIJARRO,atenciones odontologicas,acciones preventivas,2009-11-01,26,26
PUERTO RICO,atenciones odontologicas,acciones preventivas,2009-11-01,72,72
PUERTO SUAREZ,atenciones odontologicas,acciones preventivas,2009-11-01,305,305
PUERTO VILLARROEL,atenciones odontologicas,acciones preventivas,2009-11-01,100,100
PUNA,atenciones odontologicas,acciones preventivas,2009-11-01,92,92
PUNATA,atenciones odontologicas,acciones preventivas,2009-11-01,913,913
QUILLACOLLO,atenciones odontologicas,acciones preventivas,2009-11-01,570,570
QUIME,atenciones odontologicas,acciones preventivas,2009-11-01,205,205
QUIRUSILLAS,atenciones odontologicas,acciones preventivas,2009-11-01,50,50
RAVELO,atenciones odontologicas,acciones preventivas,2009-11-01,60,60
REYES,atenciones odontologicas,acciones preventivas,2009-11-01,26,26
RIBERALTA,atenciones odontologicas,acciones preventivas,2009-11-01,1261,1261
RURRENABAQUE,atenciones odontologicas,acciones preventivas,2009-11-01,10,10
SABAYA,atenciones odontologicas,acciones preventivas,2009-11-01,195,195
SACABA,atenciones odontologicas,acciones preventivas,2009-11-01,10813,10813
SACABAMBA,atenciones odontologicas,acciones preventivas,2009-11-01,2,2
SACACA,atenciones odontologicas,acciones preventivas,2009-11-01,92,92
SAIPINA,atenciones odontologicas,acciones preventivas,2009-11-01,66,66
SALINAS DE GARCI MENDOZA,atenciones odontologicas,acciones preventivas,2009-11-01,148,148
SAMAIPATA,atenciones odontologicas,acciones preventivas,2009-11-01,1224,1224
SAN AGUSTIN,atenciones odontologicas,acciones preventivas,2009-11-01,51,51
SAN ANDRES,atenciones odontologicas,acciones preventivas,2009-11-01,15,15
SAN ANDRES DE MACHACA,atenciones odontologicas,acciones preventivas,2009-11-01,67,67
SAN BENITO,atenciones odontologicas,acciones preventivas,2009-11-01,180,180
SAN BORJA,atenciones odontologicas,acciones preventivas,2009-11-01,41,41
SAN BUENA VENTURA,atenciones odontologicas,acciones preventivas,2009-11-01,24,24
SAN CARLOS,atenciones odontologicas,acciones preventivas,2009-11-01,12,12
SAN IGNACIO,atenciones odontologicas,acciones preventivas,2009-11-01,591,591
SAN IGNACIO DE VELASCO,atenciones odontologicas,acciones preventivas,2009-11-01,1777,1777
SAN JAVIER(BNI),atenciones odontologicas,acciones preventivas,2009-11-01,72,72
SAN JOAQUIN,atenciones odontologicas,acciones preventivas,2009-11-01,185,185
SAN JOSE DE CHIQUITOS,atenciones odontologicas,acciones preventivas,2009-11-01,18,18
SAN JUAN DE YAPACANI,atenciones odontologicas,acciones preventivas,2009-11-01,33,33
SAN JULIAN,atenciones odontologicas,acciones preventivas,2009-11-01,600,600
SAN LORENZO(PND),atenciones odontologicas,acciones preventivas,2009-11-01,1,1
SAN LORENZO(TJA),atenciones odontologicas,acciones preventivas,2009-11-01,219,219
SAN LUCAS,atenciones odontologicas,acciones preventivas,2009-11-01,529,529
SAN MATIAS,atenciones odontologicas,acciones preventivas,2009-11-01,18,18
SAN MIGUEL DE VELASCO,atenciones odontologicas,acciones preventivas,2009-11-01,38,38
SAN PEDRO,atenciones odontologicas,acciones preventivas,2009-11-01,5,5
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,acciones preventivas,2009-11-01,30,30
SAN PEDRO DE CURAHUARA,atenciones odontologicas,acciones preventivas,2009-11-01,16,16
SAN PEDRO DE TIQUINA,atenciones odontologicas,acciones preventivas,2009-11-01,96,96
SAN RAFAEL,atenciones odontologicas,acciones preventivas,2009-11-01,24,24
SAN RAMON,atenciones odontologicas,acciones preventivas,2009-11-01,153,153
SAN RAMON,atenciones odontologicas,acciones preventivas,2009-11-01,4,4
SANTA ANA,atenciones odontologicas,acciones preventivas,2009-11-01,169,169
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,acciones preventivas,2009-11-01,10463,10463
SANTA ROSA,atenciones odontologicas,acciones preventivas,2009-11-01,167,167
SANTA ROSA DEL SARA,atenciones odontologicas,acciones preventivas,2009-11-01,911,911
SANTIAGO DE HUARI,atenciones odontologicas,acciones preventivas,2009-11-01,87,87
SANTIAGO DE MACHACA,atenciones odontologicas,acciones preventivas,2009-11-01,29,29
SANTIVAÑES,atenciones odontologicas,acciones preventivas,2009-11-01,88,88
SANTUARIO DE QUILLACAS,atenciones odontologicas,acciones preventivas,2009-11-01,2,2
SAPAHAQUI,atenciones odontologicas,acciones preventivas,2009-11-01,134,134
SENA,atenciones odontologicas,acciones preventivas,2009-11-01,63,63
SICA SICA (VILLA AROMA),atenciones odontologicas,acciones preventivas,2009-11-01,36,36
SICAYA,atenciones odontologicas,acciones preventivas,2009-11-01,35,35
SIPE SIPE,atenciones odontologicas,acciones preventivas,2009-11-01,67,67
SOPACHUY,atenciones odontologicas,acciones preventivas,2009-11-01,1971,1971
SORACACHI,atenciones odontologicas,acciones preventivas,2009-11-01,46,46
SORATA,atenciones odontologicas,acciones preventivas,2009-11-01,160,160
SUCRE,atenciones odontologicas,acciones preventivas,2009-11-01,1446,1446
TACACOMA,atenciones odontologicas,acciones preventivas,2009-11-01,45,45
TACOPAYA,atenciones odontologicas,acciones preventivas,2009-11-01,1020,1020
TAHUA,atenciones odontologicas,acciones preventivas,2009-11-01,21,21
TAPACARI,atenciones odontologicas,acciones preventivas,2009-11-01,27,27
TARABUCO,atenciones odontologicas,acciones preventivas,2009-11-01,2053,2053
TARATA,atenciones odontologicas,acciones preventivas,2009-11-01,342,342
TARIJA,atenciones odontologicas,acciones preventivas,2009-11-01,493,493
TARVITA,atenciones odontologicas,acciones preventivas,2009-11-01,174,174
TEOPONTE,atenciones odontologicas,acciones preventivas,2009-11-01,22,22
TIAWANACU,atenciones odontologicas,acciones preventivas,2009-11-01,37,37
TINGUIPAYA,atenciones odontologicas,acciones preventivas,2009-11-01,17,17
TIPUANI,atenciones odontologicas,acciones preventivas,2009-11-01,75,75
TIQUIPAYA,atenciones odontologicas,acciones preventivas,2009-11-01,3108,3108
TIRAQUE (CBBA),atenciones odontologicas,acciones preventivas,2009-11-01,654,654
TITO YUPANQUI (PARQUIPUJIO),atenciones odontologicas,acciones preventivas,2009-11-01,1,1
TOCO,atenciones odontologicas,acciones preventivas,2009-11-01,43,43
TOLATA,atenciones odontologicas,acciones preventivas,2009-11-01,767,767
TOLEDO,atenciones odontologicas,acciones preventivas,2009-11-01,150,150
TOMAVE,atenciones odontologicas,acciones preventivas,2009-11-01,13,13
TOMINA,atenciones odontologicas,acciones preventivas,2009-11-01,908,908
TORO TORO,atenciones odontologicas,acciones preventivas,2009-11-01,72,72
TOTORA(CBBA),atenciones odontologicas,acciones preventivas,2009-11-01,924,924
TRIGAL,atenciones odontologicas,acciones preventivas,2009-11-01,1,1
TRINIDAD,atenciones odontologicas,acciones preventivas,2009-11-01,1532,1532
TUPIZA,atenciones odontologicas,acciones preventivas,2009-11-01,171,171
TURCO,atenciones odontologicas,acciones preventivas,2009-11-01,208,208
UMALA,atenciones odontologicas,acciones preventivas,2009-11-01,13,13
UNCIA,atenciones odontologicas,acciones preventivas,2009-11-01,180,180
URIONDO (A. CONCEPCION),atenciones odontologicas,acciones preventivas,2009-11-01,86,86
UYUNI,atenciones odontologicas,acciones preventivas,2009-11-01,44,44
VACAS,atenciones odontologicas,acciones preventivas,2009-11-01,113,113
VALLEGRANDE,atenciones odontologicas,acciones preventivas,2009-11-01,310,310
VIACHA,atenciones odontologicas,acciones preventivas,2009-11-01,828,828
VILA VILA,atenciones odontologicas,acciones preventivas,2009-11-01,7,7
VILLA MONTES,atenciones odontologicas,acciones preventivas,2009-11-01,50,50
VILLA NUEVA (LOMA ALTA),atenciones odontologicas,acciones preventivas,2009-11-01,91,91
VILLA RIVERO,atenciones odontologicas,acciones preventivas,2009-11-01,777,777
VILLA SERRANO,atenciones odontologicas,acciones preventivas,2009-11-01,199,199
VILLA TUNARI,atenciones odontologicas,acciones preventivas,2009-11-01,275,275
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,acciones preventivas,2009-11-01,925,925
VILLAZON,atenciones odontologicas,acciones preventivas,2009-11-01,389,389
VINTO,atenciones odontologicas,acciones preventivas,2009-11-01,31,31
VITICHI,atenciones odontologicas,acciones preventivas,2009-11-01,388,388
WALDO BALLIVIAN,atenciones odontologicas,acciones preventivas,2009-11-01,3,3
WARNES,atenciones odontologicas,acciones preventivas,2009-11-01,327,327
YACO,atenciones odontologicas,acciones preventivas,2009-11-01,1,1
YACUIBA,atenciones odontologicas,acciones preventivas,2009-11-01,171,171
YAMPARAEZ,atenciones odontologicas,acciones preventivas,2009-11-01,761,761
YANACACHI,atenciones odontologicas,acciones preventivas,2009-11-01,1,1
YAPACANI,atenciones odontologicas,acciones preventivas,2009-11-01,209,209
YOCALLA,atenciones odontologicas,acciones preventivas,2009-11-01,80,80
YOTALA,atenciones odontologicas,acciones preventivas,2009-11-01,164,164
YUNCHARA,atenciones odontologicas,acciones preventivas,2009-11-01,93,93
ZUDAÑEZ,atenciones odontologicas,acciones preventivas,2009-11-01,406,406
ACHACACHI,atenciones odontologicas,acciones preventivas,2009-12-01,288,288
ACHOCALLA,atenciones odontologicas,acciones preventivas,2009-12-01,156,156
AIQUILE,atenciones odontologicas,acciones preventivas,2009-12-01,5,5
ALALAY,atenciones odontologicas,acciones preventivas,2009-12-01,12,12
ALCALA,atenciones odontologicas,acciones preventivas,2009-12-01,198,198
ANCORAIMES,atenciones odontologicas,acciones preventivas,2009-12-01,58,58
ANDAMARCA,atenciones odontologicas,acciones preventivas,2009-12-01,5,5
ANTEQUERA,atenciones odontologicas,acciones preventivas,2009-12-01,3,3
ANZALDO,atenciones odontologicas,acciones preventivas,2009-12-01,10,10
APOLO,atenciones odontologicas,acciones preventivas,2009-12-01,105,105
ARANI,atenciones odontologicas,acciones preventivas,2009-12-01,200,200
ARBIETO,atenciones odontologicas,acciones preventivas,2009-12-01,24,24
ARQUE,atenciones odontologicas,acciones preventivas,2009-12-01,58,58
ATOCHA,atenciones odontologicas,acciones preventivas,2009-12-01,62,62
AYATA,atenciones odontologicas,acciones preventivas,2009-12-01,31,31
AYO AYO,atenciones odontologicas,acciones preventivas,2009-12-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,acciones preventivas,2009-12-01,9,9
AZURDUY,atenciones odontologicas,acciones preventivas,2009-12-01,128,128
BATALLAS,atenciones odontologicas,acciones preventivas,2009-12-01,5,5
BAURES,atenciones odontologicas,acciones preventivas,2009-12-01,2,2
BELEN DE URMIRI,atenciones odontologicas,acciones preventivas,2009-12-01,1,1
BELLA FLOR,atenciones odontologicas,acciones preventivas,2009-12-01,73,73
BERMEJO,atenciones odontologicas,acciones preventivas,2009-12-01,251,251
BETANZOS,atenciones odontologicas,acciones preventivas,2009-12-01,147,147
BOLIVAR,atenciones odontologicas,acciones preventivas,2009-12-01,5,5
BOLPEBRA,atenciones odontologicas,acciones preventivas,2009-12-01,230,230
BOYUIBE,atenciones odontologicas,acciones preventivas,2009-12-01,8,8
CABEZAS,atenciones odontologicas,acciones preventivas,2009-12-01,69,69
CAIROMA,atenciones odontologicas,acciones preventivas,2009-12-01,28,28
"CAIZA ""D""",atenciones odontologicas,acciones preventivas,2009-12-01,11,11
