municipality,group,variable,month,Consultas repetidas en personas de 5 años y más,TOTAL
BOLIVAR,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,25,25
BOYUIBE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,16,16
BUENA VISTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,13,13
CABEZAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,52,52
"CAIZA ""D""",atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,33,33
CAJUATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,10,10
CALACOTO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,17,17
CALAMARCA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,5,5
CAMARGO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,65,65
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,7,7
CAMIRI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,414,414
CAPINOTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,49,49
CAQUIAVIRI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,6,6
CARACOLLO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,108,108
CARANAVI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,30,30
CARAPARI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,85,85
CARIPUYO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,11,11
CARMEN RIVERO TORREZ,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,6,6
CATACORA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,1,1
CHALLAPATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,70,70
CHAQUI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,8,8
CHARAGUA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,20,20
CHARAÑA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,8,8
CHAYANTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,45,45
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,6,6
CLIZA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,43,43
COBIJA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,111,111
COCHABAMBA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,6266,6266
COLCAPIRHUA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,239,239
"COLCHA ""K""",atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,8,8
COLLANA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,10,10
COLOMI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,5,5
COLPA BELGICA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,12,12
COLQUECHACA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,31,31
COLQUIRI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,32,32
COMANCHE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,30,30
COMARAPA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,25,25
COPACABANA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,10,10
CORIPATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,48,48
CORO CORO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,1,1
COROICO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,63,63
CORQUE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,38,38
COTAGAITA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,138,138
COTOCA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,99,99
CUATRO CAÑADAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,24,24
CUEVO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,42,42
CULPINA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,24,24
CURAHUARA DE CARANGAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,22,22
CURVA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,2,2
EL ALTO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,3063,3063
EL CHORO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,5,5
EL PUENTE(STC),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,34,34
EL PUENTE(TJA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,10,10
EL TORNO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,173,173
EL VILLAR,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,32,32
ENTRE RIOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,31,31
ENTRE RIOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,108,108
EUCALIPTUS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,33,33
FERNANDEZ ALONSO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,56,56
FILADELFIA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,1,1
GENERAL SAAVEDRA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,34,34
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,7,7
GUANAY,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,1,1
GUAQUI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,7,7
GUAYARAMERIN,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,38,38
GUTIERREZ,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,118,118
HUACARETA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,7,7
HUACHACALLA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,5,5
HUANUNI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,161,161
HUARACAJE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,7,7
HUAYLLAMARCA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,13,13
ICHOCA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,1,1
ICLA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,3,3
INCAHUASI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,21,21
INQUISIVI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,1,1
IRUPANA (VILLA DE LANZA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,81,81
IXIAMAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,15,15
JESUS DE MACHACA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,14,14
LA GUARDIA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,122,122
LA PAZ,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,7743,7743
LAGUNILLAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,2,2
LAS CARRERAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,5,5
LICOMA PAMPA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,2,2
LLALLAGUA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,97,97
LLICA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,19,19
LORETO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,2,2
LURIBAY,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,2,2
MACHACAMARCA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,37,37
MACHARETI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,21,21
MAGDALENA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,30,30
MAIRANA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,57,57
MAPIRI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,10,10
MECAPACA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,1,1
MINEROS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,61,61
MIZQUE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,45,45
MOJOCOYA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,40,40
MONTEAGUDO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,152,152
MONTERO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,184,184
OCURI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,8,8
OKINAWA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,17,17
OMEREQUE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,2,2
ORURO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,2592,2592
PADCAYA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,76,76
PADILLA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,138,138
PAILON,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,27,27
PALCA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,4,4
PAMPA AULLAGAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,8,8
PAMPA GRANDE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,26,26
PAPEL PAMPA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,64,64
PASORAPA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,16,16
PATACAMAYA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,1,1
PAZÑA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,28,28
POCOATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,39,39
POCONA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,29,29
POJO (CBBA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,59,59
POOPO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,70,70
PORCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,69,69
PORTACHUELO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,50,50
PORVENIR,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,6,6
POSTRER VALLE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,1,1
POTOSI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,1905,1905
PRESTO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,16,16
PUCARANI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,8,8
PUERTO ACOSTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,19,19
PUERTO CARABUCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,30,30
PUERTO GONZALO MORENO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,17,17
PUERTO PEREZ,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,29,29
PUERTO QUIJARRO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,41,41
PUERTO RICO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,50,50
PUERTO SUAREZ,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,89,89
PUERTO VILLARROEL,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,182,182
PUNA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,14,14
PUNATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,111,111
QUILLACOLLO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,253,253
QUIME,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,142,142
QUIRUSILLAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,5,5
RAVELO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,3,3
REYES,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,2,2
RIBERALTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,125,125
ROBORE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,53,53
RURRENABAQUE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,27,27
SABAYA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,28,28
SACABA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,744,744
SAIPINA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,19,19
SALINAS DE GARCI MENDOZA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,38,38
SAMAIPATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,25,25
SAN ANDRES,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,2,2
SAN ANDRES DE MACHACA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,30,30
SAN ANTONIO DE LOMERIO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,1,1
SAN BENITO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,142,142
SAN BORJA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,109,109
SAN BUENA VENTURA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,1,1
SAN CARLOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,63,63
SAN IGNACIO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,50,50
SAN IGNACIO DE VELASCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,193,193
SAN JOAQUIN,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,2,2
SAN JOSE DE CHIQUITOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,137,137
SAN JUAN DE YAPACANI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,4,4
SAN JULIAN,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,17,17
SAN LORENZO(PND),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,2,2
SAN LORENZO(TJA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,609,609
SAN LUCAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,35,35
SAN MATIAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,32,32
SAN MIGUEL DE VELASCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,95,95
SAN PEDRO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,35,35
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,15,15
SAN PEDRO DE CURAHUARA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,9,9
SAN PEDRO DE TIQUINA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,10,10
