municipality,group,variable,month,Primeras consultas,TOTAL
COMARAPA,atenciones odontologicas,primeras consultas,2009-11-01,227,227
CONCEPCION,atenciones odontologicas,primeras consultas,2009-11-01,47,47
COPACABANA,atenciones odontologicas,primeras consultas,2009-11-01,166,166
CORIPATA,atenciones odontologicas,primeras consultas,2009-11-01,89,89
CORO CORO,atenciones odontologicas,primeras consultas,2009-11-01,122,122
COROICO,atenciones odontologicas,primeras consultas,2009-11-01,45,45
CORQUE,atenciones odontologicas,primeras consultas,2009-11-01,44,44
COTAGAITA,atenciones odontologicas,primeras consultas,2009-11-01,51,51
COTOCA,atenciones odontologicas,primeras consultas,2009-11-01,57,57
CUATRO CAÑADAS,atenciones odontologicas,primeras consultas,2009-11-01,95,95
CUCHUMUELA (V. G. VILLARROEL),atenciones odontologicas,primeras consultas,2009-11-01,3,3
CUEVO,atenciones odontologicas,primeras consultas,2009-11-01,86,86
CULPINA,atenciones odontologicas,primeras consultas,2009-11-01,109,109
CURAHUARA DE CARANGAS,atenciones odontologicas,primeras consultas,2009-11-01,38,38
CURVA,atenciones odontologicas,primeras consultas,2009-11-01,10,10
DESAGUADERO,atenciones odontologicas,primeras consultas,2009-11-01,1,1
EL ALTO,atenciones odontologicas,primeras consultas,2009-11-01,4610,4610
EL CHORO,atenciones odontologicas,primeras consultas,2009-11-01,32,32
EL PUENTE(TJA),atenciones odontologicas,primeras consultas,2009-11-01,85,85
EL TORNO,atenciones odontologicas,primeras consultas,2009-11-01,1264,1264
EL VILLAR,atenciones odontologicas,primeras consultas,2009-11-01,132,132
ENTRE RIOS,atenciones odontologicas,primeras consultas,2009-11-01,57,57
ENTRE RIOS,atenciones odontologicas,primeras consultas,2009-11-01,381,381
EUCALIPTUS,atenciones odontologicas,primeras consultas,2009-11-01,20,20
FERNANDEZ ALONSO,atenciones odontologicas,primeras consultas,2009-11-01,138,138
FILADELFIA,atenciones odontologicas,primeras consultas,2009-11-01,309,309
GENERAL SAAVEDRA,atenciones odontologicas,primeras consultas,2009-11-01,140,140
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,primeras consultas,2009-11-01,338,338
GUANAY,atenciones odontologicas,primeras consultas,2009-11-01,70,70
GUAQUI,atenciones odontologicas,primeras consultas,2009-11-01,55,55
GUAYARAMERIN,atenciones odontologicas,primeras consultas,2009-11-01,351,351
GUTIERREZ,atenciones odontologicas,primeras consultas,2009-11-01,100,100
HUACARETA,atenciones odontologicas,primeras consultas,2009-11-01,198,198
HUACHACALLA,atenciones odontologicas,primeras consultas,2009-11-01,6,6
HUANUNI,atenciones odontologicas,primeras consultas,2009-11-01,145,145
HUARACAJE,atenciones odontologicas,primeras consultas,2009-11-01,2,2
HUAYLLAMARCA,atenciones odontologicas,primeras consultas,2009-11-01,36,36
ICHOCA,atenciones odontologicas,primeras consultas,2009-11-01,45,45
ICLA,atenciones odontologicas,primeras consultas,2009-11-01,145,145
INCAHUASI,atenciones odontologicas,primeras consultas,2009-11-01,843,843
INQUISIVI,atenciones odontologicas,primeras consultas,2009-11-01,36,36
IRUPANA (VILLA DE LANZA),atenciones odontologicas,primeras consultas,2009-11-01,183,183
IXIAMAS,atenciones odontologicas,primeras consultas,2009-11-01,29,29
JESUS DE MACHACA,atenciones odontologicas,primeras consultas,2009-11-01,273,273
LA ASUNTA,atenciones odontologicas,primeras consultas,2009-11-01,97,97
LA GUARDIA,atenciones odontologicas,primeras consultas,2009-11-01,265,265
LA PAZ,atenciones odontologicas,primeras consultas,2009-11-01,5833,5833
LAGUNILLAS,atenciones odontologicas,primeras consultas,2009-11-01,49,49
LAJA,atenciones odontologicas,primeras consultas,2009-11-01,71,71
LAS CARRERAS,atenciones odontologicas,primeras consultas,2009-11-01,123,123
LICOMA PAMPA,atenciones odontologicas,primeras consultas,2009-11-01,40,40
LLALLAGUA,atenciones odontologicas,primeras consultas,2009-11-01,162,162
LLICA,atenciones odontologicas,primeras consultas,2009-11-01,46,46
LORETO,atenciones odontologicas,primeras consultas,2009-11-01,1,1
LURIBAY,atenciones odontologicas,primeras consultas,2009-11-01,42,42
MACHACAMARCA,atenciones odontologicas,primeras consultas,2009-11-01,24,24
MACHARETI,atenciones odontologicas,primeras consultas,2009-11-01,201,201
MAGDALENA,atenciones odontologicas,primeras consultas,2009-11-01,31,31
MAIRANA,atenciones odontologicas,primeras consultas,2009-11-01,48,48
MAPIRI,atenciones odontologicas,primeras consultas,2009-11-01,260,260
MECAPACA,atenciones odontologicas,primeras consultas,2009-11-01,50,50
MINEROS,atenciones odontologicas,primeras consultas,2009-11-01,110,110
MIZQUE,atenciones odontologicas,primeras consultas,2009-11-01,678,678
MOCOMOCO,atenciones odontologicas,primeras consultas,2009-11-01,183,183
MOJOCOYA,atenciones odontologicas,primeras consultas,2009-11-01,1099,1099
MONTEAGUDO,atenciones odontologicas,primeras consultas,2009-11-01,143,143
MONTERO,atenciones odontologicas,primeras consultas,2009-11-01,1250,1250
MORO MORO,atenciones odontologicas,primeras consultas,2009-11-01,20,20
MOROCHATA,atenciones odontologicas,primeras consultas,2009-11-01,104,104
OCURI,atenciones odontologicas,primeras consultas,2009-11-01,77,77
OKINAWA,atenciones odontologicas,primeras consultas,2009-11-01,20,20
OMEREQUE,atenciones odontologicas,primeras consultas,2009-11-01,9,9
ORURO,atenciones odontologicas,primeras consultas,2009-11-01,2021,2021
PADCAYA,atenciones odontologicas,primeras consultas,2009-11-01,325,325
PADILLA,atenciones odontologicas,primeras consultas,2009-11-01,486,486
PAILON,atenciones odontologicas,primeras consultas,2009-11-01,159,159
PALCA,atenciones odontologicas,primeras consultas,2009-11-01,42,42
PALOS BLANCOS,atenciones odontologicas,primeras consultas,2009-11-01,16,16
PAMPA AULLAGAS,atenciones odontologicas,primeras consultas,2009-11-01,3,3
PAMPA GRANDE,atenciones odontologicas,primeras consultas,2009-11-01,73,73
PAPEL PAMPA,atenciones odontologicas,primeras consultas,2009-11-01,101,101
PASORAPA,atenciones odontologicas,primeras consultas,2009-11-01,9,9
PATACAMAYA,atenciones odontologicas,primeras consultas,2009-11-01,79,79
PAZÑA,atenciones odontologicas,primeras consultas,2009-11-01,37,37
PELECHUCO,atenciones odontologicas,primeras consultas,2009-11-01,14,14
POCOATA,atenciones odontologicas,primeras consultas,2009-11-01,124,124
POCONA,atenciones odontologicas,primeras consultas,2009-11-01,100,100
POJO (CBBA),atenciones odontologicas,primeras consultas,2009-11-01,87,87
POOPO,atenciones odontologicas,primeras consultas,2009-11-01,34,34
PORCO,atenciones odontologicas,primeras consultas,2009-11-01,73,73
POROMA,atenciones odontologicas,primeras consultas,2009-11-01,3,3
PORTACHUELO,atenciones odontologicas,primeras consultas,2009-11-01,175,175
PORVENIR,atenciones odontologicas,primeras consultas,2009-11-01,205,205
POSTRER VALLE,atenciones odontologicas,primeras consultas,2009-11-01,60,60
POTOSI,atenciones odontologicas,primeras consultas,2009-11-01,1905,1905
PRESTO,atenciones odontologicas,primeras consultas,2009-11-01,354,354
PUCARA,atenciones odontologicas,primeras consultas,2009-11-01,20,20
PUCARANI,atenciones odontologicas,primeras consultas,2009-11-01,176,176
PUERTO ACOSTA,atenciones odontologicas,primeras consultas,2009-11-01,437,437
PUERTO CARABUCO,atenciones odontologicas,primeras consultas,2009-11-01,94,94
PUERTO GONZALO MORENO,atenciones odontologicas,primeras consultas,2009-11-01,158,158
PUERTO PEREZ,atenciones odontologicas,primeras consultas,2009-11-01,44,44
PUERTO QUIJARRO,atenciones odontologicas,primeras consultas,2009-11-01,38,38
PUERTO RICO,atenciones odontologicas,primeras consultas,2009-11-01,177,177
PUERTO SUAREZ,atenciones odontologicas,primeras consultas,2009-11-01,134,134
PUERTO VILLARROEL,atenciones odontologicas,primeras consultas,2009-11-01,226,226
PUNA,atenciones odontologicas,primeras consultas,2009-11-01,226,226
PUNATA,atenciones odontologicas,primeras consultas,2009-11-01,161,161
QUILLACOLLO,atenciones odontologicas,primeras consultas,2009-11-01,497,497
QUIME,atenciones odontologicas,primeras consultas,2009-11-01,268,268
QUIRUSILLAS,atenciones odontologicas,primeras consultas,2009-11-01,8,8
RAVELO,atenciones odontologicas,primeras consultas,2009-11-01,32,32
RIBERALTA,atenciones odontologicas,primeras consultas,2009-11-01,1317,1317
RURRENABAQUE,atenciones odontologicas,primeras consultas,2009-11-01,43,43
SABAYA,atenciones odontologicas,primeras consultas,2009-11-01,40,40
SACABA,atenciones odontologicas,primeras consultas,2009-11-01,868,868
SACABAMBA,atenciones odontologicas,primeras consultas,2009-11-01,8,8
SACACA,atenciones odontologicas,primeras consultas,2009-11-01,241,241
SAIPINA,atenciones odontologicas,primeras consultas,2009-11-01,141,141
SALINAS DE GARCI MENDOZA,atenciones odontologicas,primeras consultas,2009-11-01,29,29
SAMAIPATA,atenciones odontologicas,primeras consultas,2009-11-01,65,65
SAN AGUSTIN,atenciones odontologicas,primeras consultas,2009-11-01,5,5
SAN ANDRES,atenciones odontologicas,primeras consultas,2009-11-01,24,24
SAN ANDRES DE MACHACA,atenciones odontologicas,primeras consultas,2009-11-01,81,81
SAN ANTONIO DE LOMERIO,atenciones odontologicas,primeras consultas,2009-11-01,43,43
SAN BENITO,atenciones odontologicas,primeras consultas,2009-11-01,28,28
SAN BORJA,atenciones odontologicas,primeras consultas,2009-11-01,107,107
SAN BUENA VENTURA,atenciones odontologicas,primeras consultas,2009-11-01,92,92
SAN CARLOS,atenciones odontologicas,primeras consultas,2009-11-01,81,81
SAN IGNACIO,atenciones odontologicas,primeras consultas,2009-11-01,319,319
SAN IGNACIO DE VELASCO,atenciones odontologicas,primeras consultas,2009-11-01,1535,1535
SAN JOAQUIN,atenciones odontologicas,primeras consultas,2009-11-01,205,205
SAN JOSE DE CHIQUITOS,atenciones odontologicas,primeras consultas,2009-11-01,242,242
SAN JUAN DE YAPACANI,atenciones odontologicas,primeras consultas,2009-11-01,74,74
SAN JULIAN,atenciones odontologicas,primeras consultas,2009-11-01,643,643
SAN LORENZO(PND),atenciones odontologicas,primeras consultas,2009-11-01,18,18
SAN LORENZO(TJA),atenciones odontologicas,primeras consultas,2009-11-01,411,411
SAN LUCAS,atenciones odontologicas,primeras consultas,2009-11-01,572,572
SAN MATIAS,atenciones odontologicas,primeras consultas,2009-11-01,154,154
SAN MIGUEL DE VELASCO,atenciones odontologicas,primeras consultas,2009-11-01,149,149
SAN PEDRO,atenciones odontologicas,primeras consultas,2009-11-01,15,15
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,primeras consultas,2009-11-01,51,51
SAN PEDRO DE CURAHUARA,atenciones odontologicas,primeras consultas,2009-11-01,64,64
SAN PEDRO DE TIQUINA,atenciones odontologicas,primeras consultas,2009-11-01,66,66
SAN RAFAEL,atenciones odontologicas,primeras consultas,2009-11-01,24,24
SAN RAMON,atenciones odontologicas,primeras consultas,2009-11-01,58,58
SAN RAMON,atenciones odontologicas,primeras consultas,2009-11-01,30,30
SANTA ANA,atenciones odontologicas,primeras consultas,2009-11-01,77,77
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,primeras consultas,2009-11-01,6416,6416
SANTA ROSA,atenciones odontologicas,primeras consultas,2009-11-01,202,202
SANTA ROSA DEL SARA,atenciones odontologicas,primeras consultas,2009-11-01,255,255
SANTIAGO DE CALLAPA,atenciones odontologicas,primeras consultas,2009-11-01,2,2
SANTIAGO DE HUARI,atenciones odontologicas,primeras consultas,2009-11-01,29,29
SANTIAGO DE MACHACA,atenciones odontologicas,primeras consultas,2009-11-01,25,25
SANTIVAÑES,atenciones odontologicas,primeras consultas,2009-11-01,184,184
SANTUARIO DE QUILLACAS,atenciones odontologicas,primeras consultas,2009-11-01,12,12
SAPAHAQUI,atenciones odontologicas,primeras consultas,2009-11-01,183,183
SENA,atenciones odontologicas,primeras consultas,2009-11-01,49,49
SICA SICA (VILLA AROMA),atenciones odontologicas,primeras consultas,2009-11-01,32,32
SICAYA,atenciones odontologicas,primeras consultas,2009-11-01,58,58
SIPE SIPE,atenciones odontologicas,primeras consultas,2009-11-01,195,195
SOPACHUY,atenciones odontologicas,primeras consultas,2009-11-01,47,47
SORACACHI,atenciones odontologicas,primeras consultas,2009-11-01,98,98
SORATA,atenciones odontologicas,primeras consultas,2009-11-01,225,225
SUCRE,atenciones odontologicas,primeras consultas,2009-11-01,1698,1698
TACACOMA,atenciones odontologicas,primeras consultas,2009-11-01,63,63
TACOPAYA,atenciones odontologicas,primeras consultas,2009-11-01,1,1
TAHUA,atenciones odontologicas,primeras consultas,2009-11-01,21,21
TAPACARI,atenciones odontologicas,primeras consultas,2009-11-01,70,70
TARABUCO,atenciones odontologicas,primeras consultas,2009-11-01,619,619
TARACO,atenciones odontologicas,primeras consultas,2009-11-01,90,90
TARATA,atenciones odontologicas,primeras consultas,2009-11-01,14,14
TARIJA,atenciones odontologicas,primeras consultas,2009-11-01,1671,1671
TARVITA,atenciones odontologicas,primeras consultas,2009-11-01,46,46
TEOPONTE,atenciones odontologicas,primeras consultas,2009-11-01,102,102
TIAWANACU,atenciones odontologicas,primeras consultas,2009-11-01,311,311
TINGUIPAYA,atenciones odontologicas,primeras consultas,2009-11-01,27,27
TIPUANI,atenciones odontologicas,primeras consultas,2009-11-01,71,71
TIQUIPAYA,atenciones odontologicas,primeras consultas,2009-11-01,238,238
TIRAQUE (CBBA),atenciones odontologicas,primeras consultas,2009-11-01,121,121
TITO YUPANQUI (PARQUIPUJIO),atenciones odontologicas,primeras consultas,2009-11-01,16,16
TOCO,atenciones odontologicas,primeras consultas,2009-11-01,33,33
TOLATA,atenciones odontologicas,primeras consultas,2009-11-01,52,52
TOLEDO,atenciones odontologicas,primeras consultas,2009-11-01,108,108
TOMAVE,atenciones odontologicas,primeras consultas,2009-11-01,37,37
TOMINA,atenciones odontologicas,primeras consultas,2009-11-01,323,323
TORO TORO,atenciones odontologicas,primeras consultas,2009-11-01,121,121
TOTORA(CBBA),atenciones odontologicas,primeras consultas,2009-11-01,105,105
TOTORA(ORR),atenciones odontologicas,primeras consultas,2009-11-01,15,15
TRIGAL,atenciones odontologicas,primeras consultas,2009-11-01,27,27
TRINIDAD,atenciones odontologicas,primeras consultas,2009-11-01,1012,1012
TUPIZA,atenciones odontologicas,primeras consultas,2009-11-01,336,336
TURCO,atenciones odontologicas,primeras consultas,2009-11-01,145,145
UMALA,atenciones odontologicas,primeras consultas,2009-11-01,24,24
UNCIA,atenciones odontologicas,primeras consultas,2009-11-01,129,129
URIONDO (A. CONCEPCION),atenciones odontologicas,primeras consultas,2009-11-01,149,149
URUBICHA,atenciones odontologicas,primeras consultas,2009-11-01,29,29
UYUNI,atenciones odontologicas,primeras consultas,2009-11-01,243,243
VACAS,atenciones odontologicas,primeras consultas,2009-11-01,53,53
VALLEGRANDE,atenciones odontologicas,primeras consultas,2009-11-01,98,98
VIACHA,atenciones odontologicas,primeras consultas,2009-11-01,390,390
VILA VILA,atenciones odontologicas,primeras consultas,2009-11-01,18,18
VILLA MONTES,atenciones odontologicas,primeras consultas,2009-11-01,265,265
VILLA NUEVA (LOMA ALTA),atenciones odontologicas,primeras consultas,2009-11-01,13,13
VILLA RIVERO,atenciones odontologicas,primeras consultas,2009-11-01,404,404
VILLA SERRANO,atenciones odontologicas,primeras consultas,2009-11-01,120,120
VILLA TUNARI,atenciones odontologicas,primeras consultas,2009-11-01,582,582
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,primeras consultas,2009-11-01,138,138
VILLAZON,atenciones odontologicas,primeras consultas,2009-11-01,370,370
VINTO,atenciones odontologicas,primeras consultas,2009-11-01,76,76
VITICHI,atenciones odontologicas,primeras consultas,2009-11-01,9,9
WALDO BALLIVIAN,atenciones odontologicas,primeras consultas,2009-11-01,22,22
WARNES,atenciones odontologicas,primeras consultas,2009-11-01,438,438
YACO,atenciones odontologicas,primeras consultas,2009-11-01,113,113
YACUIBA,atenciones odontologicas,primeras consultas,2009-11-01,632,632
YAMPARAEZ,atenciones odontologicas,primeras consultas,2009-11-01,563,563
YANACACHI,atenciones odontologicas,primeras consultas,2009-11-01,39,39
YAPACANI,atenciones odontologicas,primeras consultas,2009-11-01,267,267
YOCALLA,atenciones odontologicas,primeras consultas,2009-11-01,24,24
YOTALA,atenciones odontologicas,primeras consultas,2009-11-01,132,132
YUNCHARA,atenciones odontologicas,primeras consultas,2009-11-01,58,58
ZUDAÑEZ,atenciones odontologicas,primeras consultas,2009-11-01,68,68
ACHACACHI,atenciones odontologicas,primeras consultas,2009-12-01,376,376
ACHOCALLA,atenciones odontologicas,primeras consultas,2009-12-01,63,63
AIQUILE,atenciones odontologicas,primeras consultas,2009-12-01,138,138
ALALAY,atenciones odontologicas,primeras consultas,2009-12-01,15,15
ALCALA,atenciones odontologicas,primeras consultas,2009-12-01,4,4
ANCORAIMES,atenciones odontologicas,primeras consultas,2009-12-01,77,77
ANDAMARCA,atenciones odontologicas,primeras consultas,2009-12-01,9,9
ANTEQUERA,atenciones odontologicas,primeras consultas,2009-12-01,3,3
ANZALDO,atenciones odontologicas,primeras consultas,2009-12-01,19,19
APOLO,atenciones odontologicas,primeras consultas,2009-12-01,55,55
ARANI,atenciones odontologicas,primeras consultas,2009-12-01,110,110
ARBIETO,atenciones odontologicas,primeras consultas,2009-12-01,19,19
ARQUE,atenciones odontologicas,primeras consultas,2009-12-01,41,41
ASCENCION DE GUARAYOS,atenciones odontologicas,primeras consultas,2009-12-01,45,45
ATOCHA,atenciones odontologicas,primeras consultas,2009-12-01,118,118
AYATA,atenciones odontologicas,primeras consultas,2009-12-01,47,47
AYO AYO,atenciones odontologicas,primeras consultas,2009-12-01,33,33
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,primeras consultas,2009-12-01,100,100
