municipality,group,variable,month,Consultas repetidas en menores de 5 años,TOTAL
VALLEGRANDE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,24,24
VIACHA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,60,60
VILA VILA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,2,2
VILLA MONTES,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,25,25
VILLA RIVERO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,8,8
VILLA SERRANO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,18,18
VILLA TUNARI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,63,63
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,4,4
VILLAZON,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,41,41
VINTO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,12,12
WALDO BALLIVIAN,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,3,3
WARNES,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,11,11
YACUIBA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,14,14
YAMPARAEZ,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,110,110
YANACACHI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,6,6
YAPACANI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,54,54
YOTALA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,83,83
ACHACACHI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,1,1
AIQUILE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,35,35
ALCALA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,10,10
ANTEQUERA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,4,4
ANZALDO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,7,7
APOLO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,74,74
ARANI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,20,20
ARBIETO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,1,1
ARQUE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,1,1
ASCENCION DE GUARAYOS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,5,5
ATOCHA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,2,2
AYO AYO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,5,5
AZURDUY,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,2,2
BAURES,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,2,2
BERMEJO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,20,20
BETANZOS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,4,4
BOLIVAR,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,2,2
CABEZAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,20,20
CAIROMA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,54,54
CAJUATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,1,1
CALAMARCA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,8,8
CAMARGO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,15,15
CAMIRI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,23,23
CAPINOTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,2,2
CARACOLLO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,16,16
CARANAVI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,1,1
CARAPARI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,2,2
CATACORA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,2,2
CHALLAPATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,2,2
CHAQUI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,2,2
CHARAGUA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,18,18
CHAYANTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,47,47
CHIMORE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,2,2
CLIZA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,21,21
COBIJA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,25,25
COCHABAMBA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,1234,1234
COIPASA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,8,8
COLCAPIRHUA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,160,160
"COLCHA ""K""",atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,3,3
COLOMI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,12,12
COLQUECHACA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,3,3
COLQUENCHA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,1,1
COMANCHE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,10,10
COMARAPA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,2,2
CORIPATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,19,19
COROICO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,2,2
COTAGAITA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,20,20
COTOCA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,10,10
CUATRO CAÑADAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,1,1
CUEVO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,3,3
CULPINA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,11,11
EL ALTO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,1225,1225
EL CHORO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,11,11
EL PUENTE(STC),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,84,84
EL TORNO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,5,5
EL VILLAR,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,8,8
ENTRE RIOS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,2,2
ENTRE RIOS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,17,17
EXALTACION,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,7,7
FERNANDEZ ALONSO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,1,1
GUAYARAMERIN,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,13,13
GUTIERREZ,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,8,8
HUANUNI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,27,27
HUARACAJE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,3,3
ICHOCA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,1,1
INCAHUASI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,2,2
IRUPANA (VILLA DE LANZA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,27,27
JESUS DE MACHACA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,8,8
LA GUARDIA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,55,55
LA PAZ,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,1209,1209
LAS CARRERAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,1,1
LICOMA PAMPA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,36,36
LLALLAGUA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,77,77
MACHACAMARCA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,49,49
MACHARETI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,12,12
MAIRANA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,3,3
MAPIRI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,5,5
MECAPACA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,5,5
MIZQUE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,25,25
MOJOCOYA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,4,4
MONTEAGUDO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,32,32
MONTERO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,39,39
MOROCHATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,19,19
OCURI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,1,1
OKINAWA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,2,2
ORURO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,738,738
PADILLA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,13,13
PAILON,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,12,12
PALCA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,14,14
PAMPA AULLAGAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,2,2
PAMPA GRANDE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,1,1
PAPEL PAMPA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,6,6
PATACAMAYA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,6,6
PAZÑA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,8,8
POCOATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,4,4
POJO (CBBA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,4,4
POOPO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,5,5
PORCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,20,20
PORTACHUELO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,3,3
POTOSI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,605,605
PUERTO SILES,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,25,25
PUERTO SUAREZ,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,4,4
PUERTO VILLARROEL,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,138,138
PUNA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,7,7
PUNATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,24,24
QUILLACOLLO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,176,176
QUIME,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,4,4
RAVELO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,5,5
RIBERALTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,39,39
ROBORE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,3,3
SACABA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,705,705
SACABAMBA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,1,1
SAIPINA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,9,9
SALINAS DE GARCI MENDOZA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,4,4
SAMAIPATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,7,7
SAN ANTONIO DE LOMERIO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,2,2
SAN BENITO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,1,1
SAN BORJA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,9,9
SAN BUENA VENTURA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,2,2
SAN CARLOS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,1,1
SAN IGNACIO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,3,3
SAN IGNACIO DE VELASCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,19,19
SAN JAVIER(STC),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,15,15
SAN JOAQUIN,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,3,3
SAN JULIAN,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,18,18
SAN LORENZO(TJA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,14,14
SAN LUCAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,1,1
SAN MIGUEL DE VELASCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,218,218
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,2,2
SAN PEDRO DE CURAHUARA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,3,3
SAN RAFAEL,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,25,25
SAN RAMON,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,3,3
SANTA ANA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,1,1
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,699,699
SANTA ROSA DEL SARA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,2,2
SANTIAGO DE HUARI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,4,4
SANTIVAÑES,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,1,1
SANTUARIO DE QUILLACAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,2,2
SAPAHAQUI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,2,2
SIPE SIPE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,30,30
SOPACHUY,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,1,1
SORACACHI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,2,2
SORATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,5,5
SUCRE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,496,496
TAPACARI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,30,30
TARATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,1,1
TARIJA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,369,369
TARVITA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,83,83
TEOPONTE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,3,3
TIPUANI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,5,5
TIQUIPAYA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,67,67
TIRAQUE (CBBA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,40,40
TOCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,11,11
TOLATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,8,8
TOLEDO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,8,8
TOMAVE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,3,3
TOMINA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,2,2
TORO TORO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,8,8
TOTORA(CBBA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,2,2
TRINIDAD,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,80,80
TUPIZA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,70,70
UNCIA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,48,48
URIONDO (A. CONCEPCION),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,1,1
UYUNI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,5,5
VACAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,10,10
VALLEGRANDE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,32,32
VIACHA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,95,95
VILLA MONTES,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-12-01,9,9
