,group,variable,month,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,TOTALES,TOTALES,TOTALES
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,171,297,193,326,364,623,987
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,5,5,14,14,19,19,38
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,0,0,0,2,0,2,2
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,0,2,0,3,0,5,5
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,3,3,2,6,5,9,14
SORATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,0,0,1,2,1,2,3
SUCRE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,17,30,23,27,40,57,97
TACACOMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,1,2,16,30,17,32,49
TARACO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,0,1,0,0,0,1,1
TARIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,7,4,0,0,7,4,11
TIAHUANACU,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,8,20,43,29,51,49,100
TOLEDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,0,0,0,2,0,2,2
TORO TORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,0,0,0,1,0,1,1
TUPIZA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,17,20,0,0,17,20,37
UYUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,1,0,0,0,1,0,1
VIACHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,0,5,2,3,2,8,10
VILLA MONTES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,1,2,2,3,3,5,8
VILLAZON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,1,1,0,0,1,1,2
WALDO BALLIVIAN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,1,0,0,0,1,0,1
WARNES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,0,0,0,2,0,2,2
YACUIBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,0,4,8,13,8,17,25
YANACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,1,0,0,0,1,0,1
YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,0,3,0,1,0,4,4
ACACIO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,0,0,0,1,0,1,1
ACHACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,12,32,52,62,64,94,158
ACHOCALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,0,0,18,16,18,16,34
ANCORAIMES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,5,1,3,0,8,1,9
ANZALDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,0,0,2,3,2,3,5
APOLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,0,0,5,3,5,3,8
AUCAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,0,0,1,0,1,0,1
AYO AYO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,0,1,0,0,0,1,1
CALAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,1,2,0,0,1,2,3
CAMIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,1,4,0,0,1,4,5
CAQUIAVIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,1,1,0,2,1,3,4
CHACARILLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,1,0,1,1,2,1,3
CHALLAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,0,0,1,1,1,1,2
CHUA COCANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,1,0,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,2,1,15,11,17,12,29
CHUMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,0,0,1,0,1,0,1
CKOCHAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,2,2,0,0,2,2,4
COCHABAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,3,9,28,21,31,30,61
COLLANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,3,4,3,4,6,8,14
COLPA BELGICA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,2,2,0,0,2,2,4
COLQUIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,3,3,1,2,4,5,9
COPACABANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,0,1,2,4,2,5,7
CORIPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,1,0,0,0,1,0,1
COROICO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,2,3,0,1,2,4,6
COTOCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,0,1,0,0,0,1,1
EL ALTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,40,59,36,69,76,128,204
EL TORNO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,0,9,0,1,0,10,10
ESCOMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,0,1,6,9,6,10,16
GAIOC JATUN AYLLU YURA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,0,1,0,0,0,1,1
GUAQUI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,0,2,4,5,4,7,11
GUAYARAMERIN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,0,1,10,2,10,3,13
HUANUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,2,0,0,0,2,0,2
HUARINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,8,19,16,33,24,52,76
HUAYLLAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,0,0,1,1,1,1,2
ICHOCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,0,0,5,3,5,3,8
INQUISIVI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,4,7,0,1,4,8,12
IXIAMAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,0,0,20,20,20,20,40
JESUS DE MACHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,0,0,6,3,6,3,9
LA ASUNTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,6,3,0,0,6,3,9
LA PAZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,57,106,98,121,155,227,382
LICOMA PAMPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,0,4,5,4,5,8,13
LLICA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,0,1,0,0,0,1,1
LURIBAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,0,1,0,1,0,2,2
MECAPACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,2,2,23,40,25,42,67
MOCOMOCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,1,2,3,9,4,11,15
MONTERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,1,5,3,0,4,5,9
OCURI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,8,4,6,9,14,13,27
ORURO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,2,6,20,16,22,22,44
PAILON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,0,0,1,5,1,5,6
PATACAMAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,3,6,18,29,21,35,56
PAZÑA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,0,1,0,0,0,1,1
PORCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,0,2,9,27,9,29,38
POROMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,0,0,2,0,2,0,2
PORTACHUELO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,0,0,0,7,0,7,7
POTOSI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,8,7,7,1,15,8,23
PUCARANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,0,2,0,2,0,4,4
PUERTO ACOSTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,0,0,4,4,4,4,8
PUNA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,1,4,0,0,1,4,5
QUIABAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,0,0,1,1,1,1,2
QUIME,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,0,1,0,0,0,1,1
RIBERALTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,2,7,0,4,2,11,13
SACACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,0,1,0,0,0,1,1
SAN ANDRES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,0,0,0,4,0,4,4
SAN ANDRES DE MACHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,0,0,3,1,3,1,4
SAN BORJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,0,0,1,2,1,2,3
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,6,6,21,8,27,14,41
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,0,0,3,8,3,8,11
SAN MATIAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,1,4,0,1,1,5,6
SAN PABLO DE LIPEZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,1,8,0,0,1,8,9
SAN PEDRO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,0,2,0,0,0,2,2
SAN PEDRO DE MACHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,0,1,0,2,0,3,3
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,32,88,67,114,99,202,301
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,2,0,15,9,17,9,26
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,0,0,0,1,0,1,1
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,0,0,1,4,1,4,5
SANTIAGO DE MACHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,1,0,0,0,1,0,1
SAPAHAQUI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,0,0,2,10,2,10,12
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,0,10,16,27,16,37,53
SORATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,0,4,0,2,0,6,6
SUCRE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,20,32,17,5,37,37,74
TACACOMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,8,3,0,0,8,3,11
TORO TORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,0,0,0,1,0,1,1
UYUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,1,0,0,0,1,0,1
VIACHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,1,5,18,7,19,12,31
WARNES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,0,1,0,0,0,1,1
YACUIBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,2,4,0,1,2,5,7
YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-11-01,1,0,0,1,1,1,2
ACHACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-12-01,31,38,109,132,140,170,310
ACHOCALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-12-01,4,1,9,5,13,6,19
ANCORAIMES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-12-01,8,2,0,0,8,2,10
AUCAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-12-01,0,3,0,0,0,3,3
BATALLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-12-01,0,0,0,1,0,1,1
BETANZOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-12-01,0,1,0,0,0,1,1
"CAIZA ""D""",otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-12-01,0,0,2,7,2,7,9
CAJUATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-12-01,1,1,0,2,1,3,4
CALAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-12-01,1,2,0,0,1,2,3
CAMIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-12-01,1,0,0,0,1,0,1
CAQUIAVIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-12-01,0,0,1,0,1,0,1
CHACARILLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-12-01,0,0,2,2,2,2,4
CHALLAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-12-01,2,1,1,1,3,2,5
CHARAGUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-12-01,0,1,1,0,1,1,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-12-01,1,0,5,4,6,4,10
CHUMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-12-01,0,0,3,2,3,2,5
COBIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-12-01,0,0,1,2,1,2,3
COCHABAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-12-01,4,2,0,3,4,5,9
"COLCHA ""K""",otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-12-01,0,2,0,0,0,2,2
COLPA BELGICA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-12-01,1,1,0,0,1,1,2
COLQUENCHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-12-01,7,6,2,3,9,9,18
COLQUIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-12-01,0,0,7,13,7,13,20
COMANCHE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-12-01,1,0,0,0,1,0,1
COMBAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-12-01,0,0,3,5,3,5,8
COPACABANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-12-01,4,2,3,6,7,8,15
CORIPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-12-01,0,0,0,1,0,1,1
COROICO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-12-01,0,1,1,1,1,2,3
CORQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-12-01,0,0,7,3,7,3,10
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-12-01,0,0,1,0,1,0,1
EL ALTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-12-01,14,21,171,17,185,38,223
EL TORNO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-12-01,0,10,0,0,0,10,10
ESCOMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-12-01,0,0,1,2,1,2,3
GUAQUI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-12-01,5,15,0,0,5,15,20
GUAYARAMERIN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-12-01,1,0,2,3,3,3,6
HUACHACALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-12-01,0,1,0,0,0,1,1
HUARINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-12-01,1,1,3,4,4,5,9
HUMANATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-12-01,1,1,0,0,1,1,2
ICHOCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-12-01,1,4,13,17,14,21,35
INCAHUASI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-12-01,0,0,1,0,1,0,1
INQUISIVI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-12-01,16,13,23,16,39,29,68
LA ASUNTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-12-01,0,1,0,0,0,1,1
LA PAZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-12-01,48,79,67,73,115,152,267
MACHACAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-12-01,0,0,0,1,0,1,1
MECAPACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-12-01,4,10,12,33,16,43,59
MOCOMOCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-12-01,0,0,46,54,46,54,100
MONTERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-12-01,2,6,4,3,6,9,15
NAZACARA DE PACAJES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-12-01,1,0,0,0,1,0,1
ORURO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-12-01,4,9,0,0,4,9,13
PAILON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-12-01,2,0,0,0,2,0,2
