,group,variable,month,RESTAURACIONES CANTIDAD,RESTAURACIONES CANTIDAD,TOTALES,TOTALES,TOTALES
POJO (CBBA),atencion odontologica,restauraciones,2013-11-01,142,214,142,214,356
POOPO,atencion odontologica,restauraciones,2013-11-01,62,68,62,68,130
PORCO,atencion odontologica,restauraciones,2013-11-01,17,19,17,19,36
POROMA,atencion odontologica,restauraciones,2013-11-01,25,45,25,45,70
PORONGO,atencion odontologica,restauraciones,2013-11-01,7,27,7,27,34
PORTACHUELO,atencion odontologica,restauraciones,2013-11-01,24,53,24,53,77
PORVENIR,atencion odontologica,restauraciones,2013-11-01,30,33,30,33,63
POSTRER VALLE,atencion odontologica,restauraciones,2013-11-01,19,22,19,22,41
POTOSI,atencion odontologica,restauraciones,2013-11-01,596,1199,596,1199,1795
PRESTO,atencion odontologica,restauraciones,2013-11-01,9,36,9,36,45
PUCARA,atencion odontologica,restauraciones,2013-11-01,7,7,7,7,14
PUCARANI,atencion odontologica,restauraciones,2013-11-01,36,91,36,91,127
PUERTO ACOSTA,atencion odontologica,restauraciones,2013-11-01,6,22,6,22,28
PUERTO CARABUCO,atencion odontologica,restauraciones,2013-11-01,26,35,26,35,61
PUERTO GONZALO MORENO,atencion odontologica,restauraciones,2013-11-01,61,68,61,68,129
PUERTO PEREZ,atencion odontologica,restauraciones,2013-11-01,3,6,3,6,9
PUERTO QUIJARRO,atencion odontologica,restauraciones,2013-11-01,34,53,34,53,87
PUERTO RICO,atencion odontologica,restauraciones,2013-11-01,7,29,7,29,36
PUERTO SILES,atencion odontologica,restauraciones,2013-11-01,19,23,19,23,42
PUERTO SUAREZ,atencion odontologica,restauraciones,2013-11-01,12,44,12,44,56
PUERTO VILLARROEL,atencion odontologica,restauraciones,2013-11-01,121,168,121,168,289
PUNA,atencion odontologica,restauraciones,2013-11-01,25,92,25,92,117
PUNATA,atencion odontologica,restauraciones,2013-11-01,65,145,65,145,210
QUIABAYA,atencion odontologica,restauraciones,2013-11-01,2,12,2,12,14
QUILLACOLLO,atencion odontologica,restauraciones,2013-11-01,649,862,649,862,1511
QUIME,atencion odontologica,restauraciones,2013-11-01,116,88,116,88,204
QUIRUSILLAS,atencion odontologica,restauraciones,2013-11-01,7,7,7,7,14
RAVELO,atencion odontologica,restauraciones,2013-11-01,9,18,9,18,27
REYES,atencion odontologica,restauraciones,2013-11-01,43,63,43,63,106
RIBERALTA,atencion odontologica,restauraciones,2013-11-01,103,409,103,409,512
ROBORE,atencion odontologica,restauraciones,2013-11-01,7,74,7,74,81
RURRENABAQUE,atencion odontologica,restauraciones,2013-11-01,42,71,42,71,113
SABAYA,atencion odontologica,restauraciones,2013-11-01,36,61,36,61,97
SACABA,atencion odontologica,restauraciones,2013-11-01,817,1167,817,1167,1984
SACABAMBA,atencion odontologica,restauraciones,2013-11-01,3,17,3,17,20
SACACA,atencion odontologica,restauraciones,2013-11-01,27,46,27,46,73
SAIPINA,atencion odontologica,restauraciones,2013-11-01,25,53,25,53,78
SALINAS DE GARCI MENDOZA,atencion odontologica,restauraciones,2013-11-01,121,198,121,198,319
SAMAIPATA,atencion odontologica,restauraciones,2013-11-01,20,49,20,49,69
SAN AGUSTIN,atencion odontologica,restauraciones,2013-11-01,1,5,1,5,6
SAN ANDRES,atencion odontologica,restauraciones,2013-11-01,5,14,5,14,19
SAN ANDRES DE MACHACA,atencion odontologica,restauraciones,2013-11-01,98,107,98,107,205
SAN ANTONIO DE LOMERIO,atencion odontologica,restauraciones,2013-11-01,10,29,10,29,39
SAN BENITO,atencion odontologica,restauraciones,2013-11-01,40,61,40,61,101
SAN BORJA,atencion odontologica,restauraciones,2013-11-01,52,193,52,193,245
SAN BUENA VENTURA,atencion odontologica,restauraciones,2013-11-01,9,39,9,39,48
SAN CARLOS,atencion odontologica,restauraciones,2013-11-01,47,77,47,77,124
SAN IGNACIO,atencion odontologica,restauraciones,2013-11-01,125,188,125,188,313
SAN IGNACIO DE VELASCO,atencion odontologica,restauraciones,2013-11-01,71,78,71,78,149
SAN JAVIER(BNI),atencion odontologica,restauraciones,2013-11-01,0,2,0,2,2
SAN JAVIER(STC),atencion odontologica,restauraciones,2013-11-01,10,11,10,11,21
SAN JOAQUIN,atencion odontologica,restauraciones,2013-11-01,24,28,24,28,52
SAN JOSE DE CHIQUITOS,atencion odontologica,restauraciones,2013-11-01,99,179,99,179,278
SAN JUAN DE YAPACANI,atencion odontologica,restauraciones,2013-11-01,5,31,5,31,36
SAN JULIAN,atencion odontologica,restauraciones,2013-11-01,54,178,54,178,232
SAN LORENZO(PND),atencion odontologica,restauraciones,2013-11-01,6,13,6,13,19
SAN LORENZO(TJA),atencion odontologica,restauraciones,2013-11-01,100,210,100,210,310
SAN LUCAS,atencion odontologica,restauraciones,2013-11-01,67,133,67,133,200
SAN MATIAS,atencion odontologica,restauraciones,2013-11-01,20,21,20,21,41
SAN MIGUEL DE VELASCO,atencion odontologica,restauraciones,2013-11-01,15,43,15,43,58
SAN PEDRO,atencion odontologica,restauraciones,2013-11-01,57,133,57,133,190
SAN PEDRO DE BUENA VISTA,atencion odontologica,restauraciones,2013-11-01,27,60,27,60,87
SAN PEDRO DE CURAHUARA,atencion odontologica,restauraciones,2013-11-01,4,17,4,17,21
SAN PEDRO DE QUEMES,atencion odontologica,restauraciones,2013-11-01,0,12,0,12,12
SAN PEDRO DE TIQUINA,atencion odontologica,restauraciones,2013-11-01,7,31,7,31,38
SAN RAFAEL,atencion odontologica,restauraciones,2013-11-01,1,16,1,16,17
SAN RAMON BENI,atencion odontologica,restauraciones,2013-11-01,0,42,0,42,42
SAN RAMON SCZ,atencion odontologica,restauraciones,2013-11-01,9,12,9,12,21
SANTA ANA,atencion odontologica,restauraciones,2013-11-01,76,145,76,145,221
SANTA CRUZ DE LA SIERRA,atencion odontologica,restauraciones,2013-11-01,2115,4652,2115,4652,6767
SANTA ROSA,atencion odontologica,restauraciones,2013-11-01,9,15,9,15,24
SANTA ROSA DEL SARA,atencion odontologica,restauraciones,2013-11-01,34,67,34,67,101
SANTIAGO DE CALLAPA,atencion odontologica,restauraciones,2013-11-01,0,1,0,1,1
SANTIAGO DE HUARI,atencion odontologica,restauraciones,2013-11-01,175,205,175,205,380
SANTIAGO DE HUATA,atencion odontologica,restauraciones,2013-11-01,23,29,23,29,52
SANTIAGO DE MACHACA,atencion odontologica,restauraciones,2013-11-01,47,137,47,137,184
SANTIVAÑES,atencion odontologica,restauraciones,2013-11-01,24,29,24,29,53
SANTUARIO DE QUILLACAS,atencion odontologica,restauraciones,2013-11-01,15,13,15,13,28
SAPAHAQUI,atencion odontologica,restauraciones,2013-11-01,10,14,10,14,24
SENA,atencion odontologica,restauraciones,2013-11-01,0,9,0,9,9
SICA SICA (VILLA AROMA),atencion odontologica,restauraciones,2013-11-01,13,47,13,47,60
SICAYA,atencion odontologica,restauraciones,2013-11-01,1,10,1,10,11
SIPE SIPE,atencion odontologica,restauraciones,2013-11-01,150,358,150,358,508
SOPACHUY,atencion odontologica,restauraciones,2013-11-01,39,70,39,70,109
SORACACHI,atencion odontologica,restauraciones,2013-11-01,18,16,18,16,34
SORATA,atencion odontologica,restauraciones,2013-11-01,3,3,3,3,6
SUCRE,atencion odontologica,restauraciones,2013-11-01,2733,4109,2733,4109,6842
TACACHI,atencion odontologica,restauraciones,2013-11-01,1,5,1,5,6
TACACOMA,atencion odontologica,restauraciones,2013-11-01,20,40,20,40,60
TACOBAMBA,atencion odontologica,restauraciones,2013-11-01,2,0,2,0,2
TACOPAYA,atencion odontologica,restauraciones,2013-11-01,5,29,5,29,34
TAPACARI,atencion odontologica,restauraciones,2013-11-01,36,96,36,96,132
TARABUCO,atencion odontologica,restauraciones,2013-11-01,29,49,29,49,78
TARACO,atencion odontologica,restauraciones,2013-11-01,12,49,12,49,61
TARATA,atencion odontologica,restauraciones,2013-11-01,33,66,33,66,99
TARIJA,atencion odontologica,restauraciones,2013-11-01,3316,3800,3316,3800,7116
TARVITA,atencion odontologica,restauraciones,2013-11-01,49,92,49,92,141
TEOPONTE,atencion odontologica,restauraciones,2013-11-01,16,21,16,21,37
TIAWANACU,atencion odontologica,restauraciones,2013-11-01,13,24,13,24,37
TINGUIPAYA,atencion odontologica,restauraciones,2013-11-01,0,9,0,9,9
TIPUANI,atencion odontologica,restauraciones,2013-11-01,6,20,6,20,26
TIQUIPAYA,atencion odontologica,restauraciones,2013-11-01,355,659,355,659,1014
TIRAQUE (CBBA),atencion odontologica,restauraciones,2013-11-01,16,76,16,76,92
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,restauraciones,2013-11-01,1,1,1,1,2
TOCO,atencion odontologica,restauraciones,2013-11-01,13,66,13,66,79
TOLATA,atencion odontologica,restauraciones,2013-11-01,15,22,15,22,37
TOLEDO,atencion odontologica,restauraciones,2013-11-01,113,166,113,166,279
TOMAVE,atencion odontologica,restauraciones,2013-11-01,13,56,13,56,69
TOMINA,atencion odontologica,restauraciones,2013-11-01,52,76,52,76,128
TORO TORO,atencion odontologica,restauraciones,2013-11-01,29,25,29,25,54
TOTORA(CBBA),atencion odontologica,restauraciones,2013-11-01,31,82,31,82,113
TOTORA(ORR),atencion odontologica,restauraciones,2013-11-01,3,5,3,5,8
TRIGAL,atencion odontologica,restauraciones,2013-11-01,14,27,14,27,41
TRINIDAD,atencion odontologica,restauraciones,2013-11-01,336,601,336,601,937
TUPIZA,atencion odontologica,restauraciones,2013-11-01,55,102,55,102,157
TURCO,atencion odontologica,restauraciones,2013-11-01,12,53,12,53,65
UNCIA,atencion odontologica,restauraciones,2013-11-01,61,123,61,123,184
URIONDO (A. CONCEPCION),atencion odontologica,restauraciones,2013-11-01,167,359,167,359,526
URUBICHA,atencion odontologica,restauraciones,2013-11-01,11,26,11,26,37
UYUNI,atencion odontologica,restauraciones,2013-11-01,24,39,24,39,63
VACAS,atencion odontologica,restauraciones,2013-11-01,28,76,28,76,104
VALLEGRANDE,atencion odontologica,restauraciones,2013-11-01,96,184,96,184,280
VIACHA,atencion odontologica,restauraciones,2013-11-01,147,183,147,183,330
VILA VILA,atencion odontologica,restauraciones,2013-11-01,6,19,6,19,25
VILLA CHARCAS,atencion odontologica,restauraciones,2013-11-01,15,34,15,34,49
VILLA MONTES,atencion odontologica,restauraciones,2013-11-01,258,381,258,381,639
VILLA NUEVA (LOMA ALTA),atencion odontologica,restauraciones,2013-11-01,12,10,12,10,22
VILLA RIVERO,atencion odontologica,restauraciones,2013-11-01,12,69,12,69,81
VILLA SERRANO,atencion odontologica,restauraciones,2013-11-01,79,96,79,96,175
VILLA TUNARI,atencion odontologica,restauraciones,2013-11-01,254,561,254,561,815
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,restauraciones,2013-11-01,91,58,91,58,149
VILLAZON,atencion odontologica,restauraciones,2013-11-01,64,137,64,137,201
VINTO,atencion odontologica,restauraciones,2013-11-01,111,269,111,269,380
VITICHI,atencion odontologica,restauraciones,2013-11-01,114,121,114,121,235
WALDO BALLIVIAN,atencion odontologica,restauraciones,2013-11-01,3,13,3,13,16
WARNES,atencion odontologica,restauraciones,2013-11-01,70,116,70,116,186
YACO,atencion odontologica,restauraciones,2013-11-01,2,7,2,7,9
YACUIBA,atencion odontologica,restauraciones,2013-11-01,297,405,297,405,702
YAMPARAEZ,atencion odontologica,restauraciones,2013-11-01,18,19,18,19,37
YANACACHI,atencion odontologica,restauraciones,2013-11-01,24,39,24,39,63
YAPACANI,atencion odontologica,restauraciones,2013-11-01,134,282,134,282,416
YOCALLA,atencion odontologica,restauraciones,2013-11-01,19,40,19,40,59
YOTALA,atencion odontologica,restauraciones,2013-11-01,4,25,4,25,29
YUNCHARA,atencion odontologica,restauraciones,2013-11-01,54,124,54,124,178
ZUDAÑEZ,atencion odontologica,restauraciones,2013-11-01,6,27,6,27,33
ACACIO,atencion odontologica,restauraciones,2013-12-01,3,10,3,10,13
ACHACACHI,atencion odontologica,restauraciones,2013-12-01,123,205,123,205,328
ACHOCALLA,atencion odontologica,restauraciones,2013-12-01,18,26,18,26,44
AIQUILE,atencion odontologica,restauraciones,2013-12-01,57,149,57,149,206
ALALAY,atencion odontologica,restauraciones,2013-12-01,1,10,1,10,11
ALCALA,atencion odontologica,restauraciones,2013-12-01,22,11,22,11,33
ALTO BENI,atencion odontologica,restauraciones,2013-12-01,9,10,9,10,19
ANCORAIMES,atencion odontologica,restauraciones,2013-12-01,2,8,2,8,10
ANDAMARCA,atencion odontologica,restauraciones,2013-12-01,11,29,11,29,40
ANTEQUERA,atencion odontologica,restauraciones,2013-12-01,13,25,13,25,38
ANZALDO,atencion odontologica,restauraciones,2013-12-01,3,9,3,9,12
APOLO,atencion odontologica,restauraciones,2013-12-01,12,46,12,46,58
ARAMPAMPA,atencion odontologica,restauraciones,2013-12-01,12,17,12,17,29
ARANI,atencion odontologica,restauraciones,2013-12-01,5,21,5,21,26
ARBIETO,atencion odontologica,restauraciones,2013-12-01,35,29,35,29,64
ARQUE,atencion odontologica,restauraciones,2013-12-01,32,44,32,44,76
ASCENCION DE GUARAYOS,atencion odontologica,restauraciones,2013-12-01,2,10,2,10,12
ATOCHA,atencion odontologica,restauraciones,2013-12-01,136,143,136,143,279
AUCAPATA,atencion odontologica,restauraciones,2013-12-01,3,10,3,10,13
AYATA,atencion odontologica,restauraciones,2013-12-01,9,24,9,24,33
AYO AYO,atencion odontologica,restauraciones,2013-12-01,0,3,0,3,3
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,restauraciones,2013-12-01,142,180,142,180,322
AZURDUY,atencion odontologica,restauraciones,2013-12-01,5,28,5,28,33
BATALLAS,atencion odontologica,restauraciones,2013-12-01,35,59,35,59,94
BAURES,atencion odontologica,restauraciones,2013-12-01,16,17,16,17,33
BELEN DE ANDAMARCA,atencion odontologica,restauraciones,2013-12-01,18,21,18,21,39
BELEN DE URMIRI,atencion odontologica,restauraciones,2013-12-01,3,0,3,0,3
BELLA FLOR,atencion odontologica,restauraciones,2013-12-01,10,12,10,12,22
BERMEJO,atencion odontologica,restauraciones,2013-12-01,310,401,310,401,711
BETANZOS,atencion odontologica,restauraciones,2013-12-01,48,108,48,108,156
BOLIVAR,atencion odontologica,restauraciones,2013-12-01,8,24,8,24,32
BOYUIBE,atencion odontologica,restauraciones,2013-12-01,4,12,4,12,16
BUENA VISTA,atencion odontologica,restauraciones,2013-12-01,12,33,12,33,45
CABEZAS,atencion odontologica,restauraciones,2013-12-01,18,24,18,24,42
CAIROMA,atencion odontologica,restauraciones,2013-12-01,8,39,8,39,47
"CAIZA ""D""",atencion odontologica,restauraciones,2013-12-01,4,19,4,19,23
CAJUATA,atencion odontologica,restauraciones,2013-12-01,12,53,12,53,65
CALACOTO,atencion odontologica,restauraciones,2013-12-01,5,4,5,4,9
CALAMARCA,atencion odontologica,restauraciones,2013-12-01,26,33,26,33,59
CAMARGO,atencion odontologica,restauraciones,2013-12-01,68,112,68,112,180
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,restauraciones,2013-12-01,10,23,10,23,33
CAMIRI,atencion odontologica,restauraciones,2013-12-01,94,155,94,155,249
CAPINOTA,atencion odontologica,restauraciones,2013-12-01,83,112,83,112,195
CAQUIAVIRI,atencion odontologica,restauraciones,2013-12-01,5,13,5,13,18
CARACOLLO,atencion odontologica,restauraciones,2013-12-01,31,35,31,35,66
CARANAVI,atencion odontologica,restauraciones,2013-12-01,83,105,83,105,188
CARAPARI,atencion odontologica,restauraciones,2013-12-01,93,156,93,156,249
CARIPUYO,atencion odontologica,restauraciones,2013-12-01,18,36,18,36,54
CARMEN RIVERO TORREZ,atencion odontologica,restauraciones,2013-12-01,6,7,6,7,13
CATACORA,atencion odontologica,restauraciones,2013-12-01,22,4,22,4,26
CHALLAPATA,atencion odontologica,restauraciones,2013-12-01,104,229,104,229,333
CHAQUI,atencion odontologica,restauraciones,2013-12-01,1,6,1,6,7
CHARAGUA,atencion odontologica,restauraciones,2013-12-01,18,36,18,36,54
CHARAÑA,atencion odontologica,restauraciones,2013-12-01,1,7,1,7,8
CHAYANTA,atencion odontologica,restauraciones,2013-12-01,59,73,59,73,132
CHIMORE,atencion odontologica,restauraciones,2013-12-01,36,90,36,90,126
CHIPAYA,atencion odontologica,restauraciones,2013-12-01,0,2,0,2,2
CHOQUE COTA,atencion odontologica,restauraciones,2013-12-01,6,7,6,7,13
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,restauraciones,2013-12-01,34,65,34,65,99
CHUMA,atencion odontologica,restauraciones,2013-12-01,31,45,31,45,76
CKOCHAS,atencion odontologica,restauraciones,2013-12-01,9,27,9,27,36
CLIZA,atencion odontologica,restauraciones,2013-12-01,69,120,69,120,189
COBIJA,atencion odontologica,restauraciones,2013-12-01,127,207,127,207,334
COCAPATA,atencion odontologica,restauraciones,2013-12-01,30,35,30,35,65
COCHABAMBA,atencion odontologica,restauraciones,2013-12-01,3562,4779,3562,4779,8341
COIPASA,atencion odontologica,restauraciones,2013-12-01,17,25,17,25,42
COLCAPIRHUA,atencion odontologica,restauraciones,2013-12-01,158,250,158,250,408
"COLCHA ""K""",atencion odontologica,restauraciones,2013-12-01,10,16,10,16,26
COLLANA,atencion odontologica,restauraciones,2013-12-01,11,19,11,19,30
COLOMI,atencion odontologica,restauraciones,2013-12-01,45,27,45,27,72
COLPA BELGICA,atencion odontologica,restauraciones,2013-12-01,19,46,19,46,65
COLQUECHACA,atencion odontologica,restauraciones,2013-12-01,59,84,59,84,143
COLQUIRI,atencion odontologica,restauraciones,2013-12-01,27,31,27,31,58
COMANCHE,atencion odontologica,restauraciones,2013-12-01,1,8,1,8,9
COMARAPA,atencion odontologica,restauraciones,2013-12-01,62,129,62,129,191
COMBAYA,atencion odontologica,restauraciones,2013-12-01,10,6,10,6,16
CONCEPCION,atencion odontologica,restauraciones,2013-12-01,16,16,16,16,32
COPACABANA,atencion odontologica,restauraciones,2013-12-01,9,11,9,11,20
CORO CORO,atencion odontologica,restauraciones,2013-12-01,1,6,1,6,7
COROICO,atencion odontologica,restauraciones,2013-12-01,77,63,77,63,140
CORQUE,atencion odontologica,restauraciones,2013-12-01,7,19,7,19,26
COTAGAITA,atencion odontologica,restauraciones,2013-12-01,54,130,54,130,184
COTOCA,atencion odontologica,restauraciones,2013-12-01,5,36,5,36,41
CUATRO CAÑADAS,atencion odontologica,restauraciones,2013-12-01,38,116,38,116,154
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,restauraciones,2013-12-01,3,7,3,7,10
CUEVO,atencion odontologica,restauraciones,2013-12-01,2,4,2,4,6
CULPINA,atencion odontologica,restauraciones,2013-12-01,12,27,12,27,39
CURAHUARA DE CARANGAS,atencion odontologica,restauraciones,2013-12-01,5,2,5,2,7
DESAGUADERO,atencion odontologica,restauraciones,2013-12-01,25,27,25,27,52
EL ALTO,atencion odontologica,restauraciones,2013-12-01,4287,6220,4287,6220,10507
EL CHORO,atencion odontologica,restauraciones,2013-12-01,6,5,6,5,11
EL PUENTE(STC),atencion odontologica,restauraciones,2013-12-01,25,23,25,23,48
EL PUENTE(TJA),atencion odontologica,restauraciones,2013-12-01,36,83,36,83,119
EL TORNO,atencion odontologica,restauraciones,2013-12-01,101,305,101,305,406
EL VILLAR,atencion odontologica,restauraciones,2013-12-01,19,21,19,21,40
ENTRE RIOS TRJ,atencion odontologica,restauraciones,2013-12-01,64,146,64,146,210
ENTRE RIOS CBBA,atencion odontologica,restauraciones,2013-12-01,46,101,46,101,147
ESCOMA,atencion odontologica,restauraciones,2013-12-01,17,18,17,18,35
EUCALIPTUS,atencion odontologica,restauraciones,2013-12-01,2,22,2,22,24
EXALTACION,atencion odontologica,restauraciones,2013-12-01,13,2,13,2,15
FERNANDEZ ALONSO,atencion odontologica,restauraciones,2013-12-01,48,68,48,68,116
FILADELFIA,atencion odontologica,restauraciones,2013-12-01,6,18,6,18,24
GENERAL SAAVEDRA,atencion odontologica,restauraciones,2013-12-01,21,51,21,51,72
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,restauraciones,2013-12-01,23,33,23,33,56
GUANAY,atencion odontologica,restauraciones,2013-12-01,6,9,6,9,15
GUAQUI,atencion odontologica,restauraciones,2013-12-01,14,18,14,18,32
GUAYARAMERIN,atencion odontologica,restauraciones,2013-12-01,234,345,234,345,579
GUTIERREZ,atencion odontologica,restauraciones,2013-12-01,17,25,17,25,42
HUACARETA,atencion odontologica,restauraciones,2013-12-01,29,36,29,36,65
HUACAYA (VILLA DE HUACAYA),atencion odontologica,restauraciones,2013-12-01,12,21,12,21,33
HUACHACALLA,atencion odontologica,restauraciones,2013-12-01,3,7,3,7,10
HUANUNI,atencion odontologica,restauraciones,2013-12-01,69,139,69,139,208
