,group,variable,month,OTRAS ACCIONES CANTIDAD,OTRAS ACCIONES CANTIDAD,TOTALES,TOTALES,TOTALES
URUBICHA,atencion odontologica,otras acciones,2013-11-01,10,16,10,16,26
VACAS,atencion odontologica,otras acciones,2013-11-01,10,28,10,28,38
VALLEGRANDE,atencion odontologica,otras acciones,2013-11-01,23,45,23,45,68
VIACHA,atencion odontologica,otras acciones,2013-11-01,114,171,114,171,285
VILA VILA,atencion odontologica,otras acciones,2013-11-01,2,4,2,4,6
VILLA CHARCAS,atencion odontologica,otras acciones,2013-11-01,6,14,6,14,20
VILLA MONTES,atencion odontologica,otras acciones,2013-11-01,141,273,141,273,414
VILLA SERRANO,atencion odontologica,otras acciones,2013-11-01,1358,1394,1358,1394,2752
VILLA TUNARI,atencion odontologica,otras acciones,2013-11-01,36,90,36,90,126
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,otras acciones,2013-11-01,89,112,89,112,201
VILLAZON,atencion odontologica,otras acciones,2013-11-01,142,153,142,153,295
VINTO,atencion odontologica,otras acciones,2013-11-01,7,40,7,40,47
VITICHI,atencion odontologica,otras acciones,2013-11-01,30,57,30,57,87
WARNES,atencion odontologica,otras acciones,2013-11-01,23,65,23,65,88
YACO,atencion odontologica,otras acciones,2013-11-01,4,4,4,4,8
YACUIBA,atencion odontologica,otras acciones,2013-11-01,45,43,45,43,88
YAMPARAEZ,atencion odontologica,otras acciones,2013-11-01,30,60,30,60,90
YANACACHI,atencion odontologica,otras acciones,2013-11-01,14,26,14,26,40
YAPACANI,atencion odontologica,otras acciones,2013-11-01,21,47,21,47,68
YOCALLA,atencion odontologica,otras acciones,2013-11-01,28,57,28,57,85
YOTALA,atencion odontologica,otras acciones,2013-11-01,19,46,19,46,65
YUNCHARA,atencion odontologica,otras acciones,2013-11-01,12,30,12,30,42
ZUDAÑEZ,atencion odontologica,otras acciones,2013-11-01,14,52,14,52,66
ACACIO,atencion odontologica,otras acciones,2013-12-01,14,6,14,6,20
ACHACACHI,atencion odontologica,otras acciones,2013-12-01,167,303,167,303,470
ACHOCALLA,atencion odontologica,otras acciones,2013-12-01,16,33,16,33,49
AIQUILE,atencion odontologica,otras acciones,2013-12-01,2,3,2,3,5
ALCALA,atencion odontologica,otras acciones,2013-12-01,10,38,10,38,48
ALTO BENI,atencion odontologica,otras acciones,2013-12-01,1,0,1,0,1
ANCORAIMES,atencion odontologica,otras acciones,2013-12-01,1,1,1,1,2
ANDAMARCA,atencion odontologica,otras acciones,2013-12-01,4,30,4,30,34
ANTEQUERA,atencion odontologica,otras acciones,2013-12-01,16,34,16,34,50
ANZALDO,atencion odontologica,otras acciones,2013-12-01,3,5,3,5,8
APOLO,atencion odontologica,otras acciones,2013-12-01,0,3,0,3,3
ARAMPAMPA,atencion odontologica,otras acciones,2013-12-01,3,4,3,4,7
ARANI,atencion odontologica,otras acciones,2013-12-01,16,73,16,73,89
ARBIETO,atencion odontologica,otras acciones,2013-12-01,1,1,1,1,2
ARQUE,atencion odontologica,otras acciones,2013-12-01,9,16,9,16,25
ATOCHA,atencion odontologica,otras acciones,2013-12-01,195,215,195,215,410
AYATA,atencion odontologica,otras acciones,2013-12-01,4,8,4,8,12
AYO AYO,atencion odontologica,otras acciones,2013-12-01,2,22,2,22,24
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,otras acciones,2013-12-01,35,34,35,34,69
AZURDUY,atencion odontologica,otras acciones,2013-12-01,10,18,10,18,28
BELEN DE ANDAMARCA,atencion odontologica,otras acciones,2013-12-01,3,11,3,11,14
BELEN DE URMIRI,atencion odontologica,otras acciones,2013-12-01,0,3,0,3,3
BELLA FLOR,atencion odontologica,otras acciones,2013-12-01,1,1,1,1,2
BERMEJO,atencion odontologica,otras acciones,2013-12-01,60,92,60,92,152
BETANZOS,atencion odontologica,otras acciones,2013-12-01,35,91,35,91,126
BOLIVAR,atencion odontologica,otras acciones,2013-12-01,5,14,5,14,19
BOLPEBRA,atencion odontologica,otras acciones,2013-12-01,1,0,1,0,1
BUENA VISTA,atencion odontologica,otras acciones,2013-12-01,20,47,20,47,67
CABEZAS,atencion odontologica,otras acciones,2013-12-01,18,21,18,21,39
CAIROMA,atencion odontologica,otras acciones,2013-12-01,8,5,8,5,13
"CAIZA ""D""",atencion odontologica,otras acciones,2013-12-01,12,27,12,27,39
CAJUATA,atencion odontologica,otras acciones,2013-12-01,31,54,31,54,85
CALACOTO,atencion odontologica,otras acciones,2013-12-01,1,0,1,0,1
CALAMARCA,atencion odontologica,otras acciones,2013-12-01,7,18,7,18,25
CAMARGO,atencion odontologica,otras acciones,2013-12-01,60,175,60,175,235
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,otras acciones,2013-12-01,16,24,16,24,40
CAMIRI,atencion odontologica,otras acciones,2013-12-01,57,141,57,141,198
CAPINOTA,atencion odontologica,otras acciones,2013-12-01,8,17,8,17,25
CAQUIAVIRI,atencion odontologica,otras acciones,2013-12-01,7,14,7,14,21
CARACOLLO,atencion odontologica,otras acciones,2013-12-01,98,33,98,33,131
CARANAVI,atencion odontologica,otras acciones,2013-12-01,36,56,36,56,92
CARAPARI,atencion odontologica,otras acciones,2013-12-01,34,50,34,50,84
CARIPUYO,atencion odontologica,otras acciones,2013-12-01,11,17,11,17,28
CARMEN RIVERO TORREZ,atencion odontologica,otras acciones,2013-12-01,10,10,10,10,20
CHALLAPATA,atencion odontologica,otras acciones,2013-12-01,79,126,79,126,205
CHAQUI,atencion odontologica,otras acciones,2013-12-01,6,34,6,34,40
CHARAGUA,atencion odontologica,otras acciones,2013-12-01,2,23,2,23,25
CHARAÑA,atencion odontologica,otras acciones,2013-12-01,1,0,1,0,1
CHAYANTA,atencion odontologica,otras acciones,2013-12-01,60,73,60,73,133
CHIMORE,atencion odontologica,otras acciones,2013-12-01,14,37,14,37,51
CHIPAYA,atencion odontologica,otras acciones,2013-12-01,1,2,1,2,3
CHOQUE COTA,atencion odontologica,otras acciones,2013-12-01,14,25,14,25,39
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,otras acciones,2013-12-01,7,4,7,4,11
CHUMA,atencion odontologica,otras acciones,2013-12-01,17,20,17,20,37
CKOCHAS,atencion odontologica,otras acciones,2013-12-01,14,37,14,37,51
CLIZA,atencion odontologica,otras acciones,2013-12-01,47,49,47,49,96
COBIJA,atencion odontologica,otras acciones,2013-12-01,47,140,47,140,187
COCAPATA,atencion odontologica,otras acciones,2013-12-01,9,10,9,10,19
COCHABAMBA,atencion odontologica,otras acciones,2013-12-01,1653,2135,1653,2135,3788
COIPASA,atencion odontologica,otras acciones,2013-12-01,1,1,1,1,2
COLCAPIRHUA,atencion odontologica,otras acciones,2013-12-01,33,93,33,93,126
"COLCHA ""K""",atencion odontologica,otras acciones,2013-12-01,26,48,26,48,74
COLLANA,atencion odontologica,otras acciones,2013-12-01,29,24,29,24,53
COLOMI,atencion odontologica,otras acciones,2013-12-01,11,11,11,11,22
COLQUECHACA,atencion odontologica,otras acciones,2013-12-01,90,126,90,126,216
COLQUIRI,atencion odontologica,otras acciones,2013-12-01,17,23,17,23,40
COMANCHE,atencion odontologica,otras acciones,2013-12-01,3,11,3,11,14
COMARAPA,atencion odontologica,otras acciones,2013-12-01,1,1,1,1,2
COPACABANA,atencion odontologica,otras acciones,2013-12-01,34,39,34,39,73
CORO CORO,atencion odontologica,otras acciones,2013-12-01,2,8,2,8,10
COROICO,atencion odontologica,otras acciones,2013-12-01,25,16,25,16,41
CORQUE,atencion odontologica,otras acciones,2013-12-01,4,14,4,14,18
COTAGAITA,atencion odontologica,otras acciones,2013-12-01,98,199,98,199,297
CUATRO CAÑADAS,atencion odontologica,otras acciones,2013-12-01,49,50,49,50,99
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,otras acciones,2013-12-01,2,1,2,1,3
CUEVO,atencion odontologica,otras acciones,2013-12-01,32,47,32,47,79
CULPINA,atencion odontologica,otras acciones,2013-12-01,38,68,38,68,106
CURAHUARA DE CARANGAS,atencion odontologica,otras acciones,2013-12-01,6,9,6,9,15
CURVA,atencion odontologica,otras acciones,2013-12-01,3,0,3,0,3
DESAGUADERO,atencion odontologica,otras acciones,2013-12-01,4,4,4,4,8
EL ALTO,atencion odontologica,otras acciones,2013-12-01,1352,1978,1352,1978,3330
EL CHORO,atencion odontologica,otras acciones,2013-12-01,5,8,5,8,13
EL PUENTE(STC),atencion odontologica,otras acciones,2013-12-01,20,39,20,39,59
EL PUENTE(TJA),atencion odontologica,otras acciones,2013-12-01,6,18,6,18,24
EL TORNO,atencion odontologica,otras acciones,2013-12-01,22,54,22,54,76
EL VILLAR,atencion odontologica,otras acciones,2013-12-01,6,12,6,12,18
ENTRE RIOS TRJ,atencion odontologica,otras acciones,2013-12-01,136,169,136,169,305
ENTRE RIOS CBBA,atencion odontologica,otras acciones,2013-12-01,64,90,64,90,154
ESCOMA,atencion odontologica,otras acciones,2013-12-01,5,9,5,9,14
EUCALIPTUS,atencion odontologica,otras acciones,2013-12-01,3,21,3,21,24
FERNANDEZ ALONSO,atencion odontologica,otras acciones,2013-12-01,22,21,22,21,43
FILADELFIA,atencion odontologica,otras acciones,2013-12-01,8,12,8,12,20
GENERAL SAAVEDRA,atencion odontologica,otras acciones,2013-12-01,8,19,8,19,27
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,otras acciones,2013-12-01,17,13,17,13,30
GUAQUI,atencion odontologica,otras acciones,2013-12-01,24,17,24,17,41
GUAYARAMERIN,atencion odontologica,otras acciones,2013-12-01,179,195,179,195,374
GUTIERREZ,atencion odontologica,otras acciones,2013-12-01,5,12,5,12,17
HUACARETA,atencion odontologica,otras acciones,2013-12-01,13,13,13,13,26
HUACAYA (VILLA DE HUACAYA),atencion odontologica,otras acciones,2013-12-01,10,12,10,12,22
HUACHACALLA,atencion odontologica,otras acciones,2013-12-01,3,9,3,9,12
HUANUNI,atencion odontologica,otras acciones,2013-12-01,134,206,134,206,340
HUARACAJE,atencion odontologica,otras acciones,2013-12-01,0,3,0,3,3
HUAYLLAMARCA,atencion odontologica,otras acciones,2013-12-01,23,43,23,43,66
HUMANATA,atencion odontologica,otras acciones,2013-12-01,7,9,7,9,16
ICLA,atencion odontologica,otras acciones,2013-12-01,5,19,5,19,24
INCAHUASI,atencion odontologica,otras acciones,2013-12-01,20,77,20,77,97
INQUISIVI,atencion odontologica,otras acciones,2013-12-01,0,3,0,3,3
IRUPANA (VILLA DE LANZA),atencion odontologica,otras acciones,2013-12-01,33,40,33,40,73
IXIAMAS,atencion odontologica,otras acciones,2013-12-01,25,57,25,57,82
JESUS DE MACHACA,atencion odontologica,otras acciones,2013-12-01,14,22,14,22,36
LA ASUNTA,atencion odontologica,otras acciones,2013-12-01,6,17,6,17,23
LA GUARDIA,atencion odontologica,otras acciones,2013-12-01,40,37,40,37,77
LA PAZ,atencion odontologica,otras acciones,2013-12-01,1719,2183,1719,2183,3902
LAS CARRERAS,atencion odontologica,otras acciones,2013-12-01,4,10,4,10,14
LLALLAGUA,atencion odontologica,otras acciones,2013-12-01,79,209,79,209,288
LLICA,atencion odontologica,otras acciones,2013-12-01,25,58,25,58,83
LORETO,atencion odontologica,otras acciones,2013-12-01,0,3,0,3,3
LURIBAY,atencion odontologica,otras acciones,2013-12-01,5,11,5,11,16
MACHACAMARCA,atencion odontologica,otras acciones,2013-12-01,13,27,13,27,40
MACHARETI,atencion odontologica,otras acciones,2013-12-01,16,31,16,31,47
MAGDALENA,atencion odontologica,otras acciones,2013-12-01,13,22,13,22,35
MAIRANA,atencion odontologica,otras acciones,2013-12-01,9,38,9,38,47
MAPIRI,atencion odontologica,otras acciones,2013-12-01,17,28,17,28,45
MECAPACA,atencion odontologica,otras acciones,2013-12-01,6,5,6,5,11
MINEROS,atencion odontologica,otras acciones,2013-12-01,4,16,4,16,20
MIZQUE,atencion odontologica,otras acciones,2013-12-01,28,55,28,55,83
MOCOMOCO,atencion odontologica,otras acciones,2013-12-01,8,6,8,6,14
MOJOCOYA,atencion odontologica,otras acciones,2013-12-01,25,38,25,38,63
MONTEAGUDO,atencion odontologica,otras acciones,2013-12-01,91,137,91,137,228
MONTERO,atencion odontologica,otras acciones,2013-12-01,76,115,76,115,191
MORO MORO,atencion odontologica,otras acciones,2013-12-01,2,3,2,3,5
MOROCHATA,atencion odontologica,otras acciones,2013-12-01,13,17,13,17,30
OCURI,atencion odontologica,otras acciones,2013-12-01,8,15,8,15,23
ORURO,atencion odontologica,otras acciones,2013-12-01,1065,1673,1065,1673,2738
PADCAYA,atencion odontologica,otras acciones,2013-12-01,68,103,68,103,171
PADILLA,atencion odontologica,otras acciones,2013-12-01,8,26,8,26,34
PAILON,atencion odontologica,otras acciones,2013-12-01,21,23,21,23,44
PALCA,atencion odontologica,otras acciones,2013-12-01,10,12,10,12,22
PALOS BLANCOS,atencion odontologica,otras acciones,2013-12-01,20,31,20,31,51
PAMPA AULLAGAS,atencion odontologica,otras acciones,2013-12-01,9,8,9,8,17
PAMPA GRANDE,atencion odontologica,otras acciones,2013-12-01,4,24,4,24,28
PAPEL PAMPA,atencion odontologica,otras acciones,2013-12-01,17,15,17,15,32
PASORAPA,atencion odontologica,otras acciones,2013-12-01,3,2,3,2,5
PATACAMAYA,atencion odontologica,otras acciones,2013-12-01,94,172,94,172,266
PAZÑA,atencion odontologica,otras acciones,2013-12-01,14,21,14,21,35
PELECHUCO,atencion odontologica,otras acciones,2013-12-01,0,1,0,1,1
POCOATA,atencion odontologica,otras acciones,2013-12-01,48,61,48,61,109
POCONA,atencion odontologica,otras acciones,2013-12-01,23,57,23,57,80
POJO (CBBA),atencion odontologica,otras acciones,2013-12-01,12,42,12,42,54
POOPO,atencion odontologica,otras acciones,2013-12-01,55,27,55,27,82
PORCO,atencion odontologica,otras acciones,2013-12-01,27,30,27,30,57
POROMA,atencion odontologica,otras acciones,2013-12-01,16,29,16,29,45
PORONGO,atencion odontologica,otras acciones,2013-12-01,0,4,0,4,4
PORTACHUELO,atencion odontologica,otras acciones,2013-12-01,15,60,15,60,75
PORVENIR,atencion odontologica,otras acciones,2013-12-01,12,10,12,10,22
POSTRER VALLE,atencion odontologica,otras acciones,2013-12-01,0,2,0,2,2
POTOSI,atencion odontologica,otras acciones,2013-12-01,398,814,398,814,1212
PRESTO,atencion odontologica,otras acciones,2013-12-01,10,36,10,36,46
PUCARA,atencion odontologica,otras acciones,2013-12-01,10,10,10,10,20
PUCARANI,atencion odontologica,otras acciones,2013-12-01,30,52,30,52,82
PUERTO ACOSTA,atencion odontologica,otras acciones,2013-12-01,2,3,2,3,5
PUERTO CARABUCO,atencion odontologica,otras acciones,2013-12-01,9,6,9,6,15
PUERTO GONZALO MORENO,atencion odontologica,otras acciones,2013-12-01,1,2,1,2,3
PUERTO QUIJARRO,atencion odontologica,otras acciones,2013-12-01,2,18,2,18,20
PUERTO RICO,atencion odontologica,otras acciones,2013-12-01,8,17,8,17,25
PUERTO SUAREZ,atencion odontologica,otras acciones,2013-12-01,9,39,9,39,48
PUERTO VILLARROEL,atencion odontologica,otras acciones,2013-12-01,16,41,16,41,57
PUNA,atencion odontologica,otras acciones,2013-12-01,79,113,79,113,192
PUNATA,atencion odontologica,otras acciones,2013-12-01,52,124,52,124,176
QUIABAYA,atencion odontologica,otras acciones,2013-12-01,1,2,1,2,3
QUILLACOLLO,atencion odontologica,otras acciones,2013-12-01,209,197,209,197,406
QUIME,atencion odontologica,otras acciones,2013-12-01,3,8,3,8,11
RAVELO,atencion odontologica,otras acciones,2013-12-01,4,7,4,7,11
REYES,atencion odontologica,otras acciones,2013-12-01,0,1,0,1,1
RIBERALTA,atencion odontologica,otras acciones,2013-12-01,49,69,49,69,118
RURRENABAQUE,atencion odontologica,otras acciones,2013-12-01,11,21,11,21,32
SABAYA,atencion odontologica,otras acciones,2013-12-01,14,36,14,36,50
SACABA,atencion odontologica,otras acciones,2013-12-01,129,181,129,181,310
SACABAMBA,atencion odontologica,otras acciones,2013-12-01,2,0,2,0,2
SACACA,atencion odontologica,otras acciones,2013-12-01,6,9,6,9,15
SAIPINA,atencion odontologica,otras acciones,2013-12-01,17,30,17,30,47
SALINAS DE GARCI MENDOZA,atencion odontologica,otras acciones,2013-12-01,18,16,18,16,34
SAMAIPATA,atencion odontologica,otras acciones,2013-12-01,8,36,8,36,44
SAN AGUSTIN,atencion odontologica,otras acciones,2013-12-01,1,2,1,2,3
SAN ANDRES,atencion odontologica,otras acciones,2013-12-01,2,1,2,1,3
SAN ANDRES DE MACHACA,atencion odontologica,otras acciones,2013-12-01,9,22,9,22,31
SAN ANTONIO DE ESMORUCO,atencion odontologica,otras acciones,2013-12-01,3,19,3,19,22
SAN ANTONIO DE LOMERIO,atencion odontologica,otras acciones,2013-12-01,2,2,2,2,4
SAN BENITO,atencion odontologica,otras acciones,2013-12-01,18,19,18,19,37
SAN BORJA,atencion odontologica,otras acciones,2013-12-01,15,28,15,28,43
SAN CARLOS,atencion odontologica,otras acciones,2013-12-01,6,8,6,8,14
SAN IGNACIO,atencion odontologica,otras acciones,2013-12-01,6,8,6,8,14
SAN IGNACIO DE VELASCO,atencion odontologica,otras acciones,2013-12-01,11,22,11,22,33
SAN JOSE DE CHIQUITOS,atencion odontologica,otras acciones,2013-12-01,3,2,3,2,5
SAN JULIAN,atencion odontologica,otras acciones,2013-12-01,0,1,0,1,1
SAN LORENZO(PND),atencion odontologica,otras acciones,2013-12-01,2,1,2,1,3
SAN LORENZO(TJA),atencion odontologica,otras acciones,2013-12-01,233,593,233,593,826
SAN LUCAS,atencion odontologica,otras acciones,2013-12-01,21,26,21,26,47
SAN MATIAS,atencion odontologica,otras acciones,2013-12-01,2,6,2,6,8
SAN MIGUEL DE VELASCO,atencion odontologica,otras acciones,2013-12-01,31,88,31,88,119
SAN PABLO DE LIPEZ,atencion odontologica,otras acciones,2013-12-01,4,3,4,3,7
SAN PEDRO,atencion odontologica,otras acciones,2013-12-01,8,39,8,39,47
SAN PEDRO DE BUENA VISTA,atencion odontologica,otras acciones,2013-12-01,45,78,45,78,123
SAN PEDRO DE QUEMES,atencion odontologica,otras acciones,2013-12-01,1,2,1,2,3
SAN PEDRO DE TIQUINA,atencion odontologica,otras acciones,2013-12-01,3,4,3,4,7
SAN RAFAEL,atencion odontologica,otras acciones,2013-12-01,11,12,11,12,23
SAN RAMON SCZ,atencion odontologica,otras acciones,2013-12-01,1,0,1,0,1
SANTA ANA,atencion odontologica,otras acciones,2013-12-01,34,74,34,74,108
SANTA CRUZ DE LA SIERRA,atencion odontologica,otras acciones,2013-12-01,599,940,599,940,1539
SANTA ROSA DEL SARA,atencion odontologica,otras acciones,2013-12-01,18,23,18,23,41
SANTIAGO DE CALLAPA,atencion odontologica,otras acciones,2013-12-01,2,5,2,5,7
SANTIAGO DE HUARI,atencion odontologica,otras acciones,2013-12-01,64,85,64,85,149
SANTIAGO DE MACHACA,atencion odontologica,otras acciones,2013-12-01,3,14,3,14,17
SANTIVAÑES,atencion odontologica,otras acciones,2013-12-01,13,14,13,14,27
SANTUARIO DE QUILLACAS,atencion odontologica,otras acciones,2013-12-01,4,3,4,3,7
SAPAHAQUI,atencion odontologica,otras acciones,2013-12-01,12,8,12,8,20
SICA SICA (VILLA AROMA),atencion odontologica,otras acciones,2013-12-01,11,17,11,17,28
SICAYA,atencion odontologica,otras acciones,2013-12-01,5,9,5,9,14
SIPE SIPE,atencion odontologica,otras acciones,2013-12-01,20,38,20,38,58
SOPACHUY,atencion odontologica,otras acciones,2013-12-01,23,37,23,37,60
SORACACHI,atencion odontologica,otras acciones,2013-12-01,7,18,7,18,25
SUCRE,atencion odontologica,otras acciones,2013-12-01,1211,2051,1211,2051,3262
TACACHI,atencion odontologica,otras acciones,2013-12-01,0,2,0,2,2
TACOBAMBA,atencion odontologica,otras acciones,2013-12-01,3,4,3,4,7
TAHUA,atencion odontologica,otras acciones,2013-12-01,1,2,1,2,3
TAPACARI,atencion odontologica,otras acciones,2013-12-01,24,34,24,34,58
TARABUCO,atencion odontologica,otras acciones,2013-12-01,6,19,6,19,25
TARACO,atencion odontologica,otras acciones,2013-12-01,26,33,26,33,59
TARATA,atencion odontologica,otras acciones,2013-12-01,40,75,40,75,115
TARIJA,atencion odontologica,otras acciones,2013-12-01,934,1977,934,1977,2911
TARVITA,atencion odontologica,otras acciones,2013-12-01,36,88,36,88,124
TEOPONTE,atencion odontologica,otras acciones,2013-12-01,1,0,1,0,1
TIAWANACU,atencion odontologica,otras acciones,2013-12-01,37,69,37,69,106
TINGUIPAYA,atencion odontologica,otras acciones,2013-12-01,10,31,10,31,41
TIPUANI,atencion odontologica,otras acciones,2013-12-01,2,4,2,4,6
TIQUIPAYA,atencion odontologica,otras acciones,2013-12-01,57,101,57,101,158
TIRAQUE (CBBA),atencion odontologica,otras acciones,2013-12-01,30,75,30,75,105
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,otras acciones,2013-12-01,3,0,3,0,3
TOCO,atencion odontologica,otras acciones,2013-12-01,2,10,2,10,12
TOLATA,atencion odontologica,otras acciones,2013-12-01,35,31,35,31,66
TOMAVE,atencion odontologica,otras acciones,2013-12-01,19,52,19,52,71
TOMINA,atencion odontologica,otras acciones,2013-12-01,89,117,89,117,206
TORO TORO,atencion odontologica,otras acciones,2013-12-01,45,87,45,87,132
TOTORA(CBBA),atencion odontologica,otras acciones,2013-12-01,0,2,0,2,2
