,group,variable,month,ACCIONES PREVENTIVAS FUERA DEL ESTABLECIMIENTO CANTIDAD,ACCIONES PREVENTIVAS FUERA DEL ESTABLECIMIENTO CANTIDAD,TOTALES,TOTALES,TOTALES
CHIMORE,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,93,117,93,117,210
CHIPAYA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,4,3,4,3,7
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,14,23,14,23,37
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,15,24,15,24,39
CKOCHAS,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,0,2,0,2,2
CLIZA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,0,5,0,5,5
COBIJA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,85,93,85,93,178
COCHABAMBA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,424,634,424,634,1058
"COLCHA ""K""",atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,11,9,11,9,20
COLLANA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,7,14,7,14,21
COLOMI,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,37,44,37,44,81
COLQUECHACA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,2,2,2,2,4
COLQUIRI,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,3,1,3,1,4
COMANCHE,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,41,45,41,45,86
COMARAPA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,45,22,45,22,67
COMBAYA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,7,5,7,5,12
CONCEPCION,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,40,71,40,71,111
COPACABANA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,20,7,20,7,27
COROICO,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,15,15,15,15,30
CORQUE,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,210,150,210,150,360
COTAGAITA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,143,142,143,142,285
CUATRO CAÑADAS,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,28,39,28,39,67
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,39,43,39,43,82
CUEVO,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,36,27,36,27,63
CULPINA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,107,115,107,115,222
DESAGUADERO,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,25,26,25,26,51
EL ALTO,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,133,117,133,117,250
EL PUENTE(STC),atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,39,51,39,51,90
EL PUENTE(TJA),atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,8,10,8,10,18
EL TORNO,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,255,212,255,212,467
ENTRE RIOS TRJ,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,2,4,2,4,6
ENTRE RIOS CBBA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,30,50,30,50,80
FILADELFIA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,51,37,51,37,88
GUAQUI,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,41,12,41,12,53
GUAYARAMERIN,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,21,15,21,15,36
GUTIERREZ,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,37,39,37,39,76
HUACARETA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,0,4,0,4,4
HUACAYA (VILLA DE HUACAYA),atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,3,2,3,2,5
HUMANATA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,21,35,21,35,56
ICHOCA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,1,0,1,0,1
INCAHUASI,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,17,14,17,14,31
INGAVI (HUMAITA),atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,10,12,10,12,22
IRUPANA (VILLA DE LANZA),atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,48,47,48,47,95
LA ASUNTA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,62,55,62,55,117
LA GUARDIA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,233,261,233,261,494
LA PAZ,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,231,294,231,294,525
LAGUNILLAS,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,310,263,310,263,573
LAS CARRERAS,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,1,0,1,0,1
LLALLAGUA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,259,232,259,232,491
LURIBAY,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,2,2,2,2,4
MACHARETI,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,1,2,1,2,3
MAPIRI,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,42,39,42,39,81
MECAPACA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,6,4,6,4,10
MOCOMOCO,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,20,26,20,26,46
MONTERO,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,640,906,640,906,1546
MORO MORO,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,7,8,7,8,15
OMEREQUE,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,150,225,150,225,375
PADCAYA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,9,12,9,12,21
PADILLA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,3,0,3,0,3
PALCA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,19,12,19,12,31
PAMPA GRANDE,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,35,32,35,32,67
PAPEL PAMPA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,0,2,0,2,2
POCOATA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,278,240,278,240,518
POCONA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,439,381,439,381,820
POROMA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,86,61,86,61,147
PORONGO,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,14,10,14,10,24
PORVENIR,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,79,75,79,75,154
POTOSI,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,9,25,9,25,34
PRESTO,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,30,43,30,43,73
PUCARA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,58,48,58,48,106
PUERTO CARABUCO,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,25,35,25,35,60
PUERTO GONZALO MORENO,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,51,63,51,63,114
PUERTO PEREZ,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,7,5,7,5,12
PUERTO RICO,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,45,72,45,72,117
PUERTO SILES,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,0,1,0,1,1
PUERTO SUAREZ,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,3,12,3,12,15
PUERTO VILLARROEL,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,27,31,27,31,58
PUNATA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,43,34,43,34,77
QUIABAYA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,15,11,15,11,26
QUILLACOLLO,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,45,55,45,55,100
QUIME,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,38,45,38,45,83
RAVELO,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,4,1,4,1,5
RIBERALTA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,47,63,47,63,110
RURRENABAQUE,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,142,146,142,146,288
SABAYA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,25,28,25,28,53
SACABA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,6,1,6,1,7
SACABAMBA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,9,11,9,11,20
SACACA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,48,23,48,23,71
SAIPINA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,0,10,0,10,10
SAMAIPATA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,12,25,12,25,37
SAN ANTONIO DE LOMERIO,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,2,19,2,19,21
SAN BENITO,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,4,0,4,0,4
SAN BORJA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,19,43,19,43,62
SAN BUENA VENTURA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,11,14,11,14,25
SAN CARLOS,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,213,271,213,271,484
SAN IGNACIO,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,53,35,53,35,88
SAN IGNACIO DE VELASCO,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,242,270,242,270,512
SAN JAVIER(BNI),atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,295,246,295,246,541
SAN JAVIER(STC),atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,77,78,77,78,155
SAN JOSE DE CHIQUITOS,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,303,329,303,329,632
SAN JULIAN,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,22,25,22,25,47
SAN LORENZO(PND),atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,25,29,25,29,54
SAN LORENZO(TJA),atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,9,15,9,15,24
SAN LUCAS,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,73,116,73,116,189
SAN MATIAS,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,3,5,3,5,8
SAN PEDRO,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,1,1,1,1,2
SAN PEDRO DE CURAHUARA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,2,2,2,2,4
SAN RAFAEL,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,28,50,28,50,78
SANTA CRUZ DE LA SIERRA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,1528,1439,1528,1439,2967
SANTA ROSA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,64,65,64,65,129
SANTIAGO DE HUARI,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,8,5,8,5,13
SANTIAGO DE HUATA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,112,91,112,91,203
SANTIAGO DE MACHACA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,21,13,21,13,34
SENA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,62,102,62,102,164
SICAYA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,74,72,74,72,146
SIPE SIPE,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,100,130,100,130,230
SORACACHI,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,9,16,9,16,25
SORATA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,3,0,3,0,3
SUCRE,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,17,11,17,11,28
TACOPAYA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,30,29,30,29,59
TAPACARI,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,4,19,4,19,23
TARABUCO,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,25,25,25,25,50
TARATA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,44,76,44,76,120
TARIJA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,364,347,364,347,711
TINGUIPAYA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,166,165,166,165,331
TIQUIPAYA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,84,78,84,78,162
TIRAQUE (CBBA),atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,51,48,51,48,99
TOCO,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,2,5,2,5,7
TOLATA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,85,102,85,102,187
TOLEDO,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,407,436,407,436,843
TOMAVE,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,1,5,1,5,6
TORO TORO,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,119,159,119,159,278
TOTORA(CBBA),atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,34,17,34,17,51
TRINIDAD,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,473,448,473,448,921
TUPIZA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,14,18,14,18,32
UNCIA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,78,70,78,70,148
VACAS,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,0,3,0,3,3
VALLEGRANDE,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,74,86,74,86,160
VIACHA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,59,56,59,56,115
VILA VILA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,2,5,2,5,7
VILLA CHARCAS,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,16,15,16,15,31
VILLA MONTES,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,16,23,16,23,39
VILLA SERRANO,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,21,18,21,18,39
VINTO,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,80,133,80,133,213
VITICHI,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,175,169,175,169,344
WARNES,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,4,1,4,1,5
YACUIBA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,54,36,54,36,90
YAMPARAEZ,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,28,51,28,51,79
YAPACANI,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,0,12,0,12,12
YOCALLA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,0,1,0,1,1
YOTALA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,48,36,48,36,84
YUNCHARA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-11-01,11,40,11,40,51
ACHACACHI,atencion odontologica,acciones preventivas fuera del establecimiento,2013-12-01,16,25,16,25,41
ALCALA,atencion odontologica,acciones preventivas fuera del establecimiento,2013-12-01,35,38,35,38,73
