,group,variable,month,ENDODONCIAS CANTIDAD,ENDODONCIAS CANTIDAD,TOTALES,TOTALES,TOTALES
SAN IGNACIO DE VELASCO,atencion odontologica,endodoncias,2013-11-01,6,3,6,3,9
SAN JAVIER(STC),atencion odontologica,endodoncias,2013-11-01,1,3,1,3,4
SAN JOAQUIN,atencion odontologica,endodoncias,2013-11-01,5,12,5,12,17
SAN JOSE DE CHIQUITOS,atencion odontologica,endodoncias,2013-11-01,4,4,4,4,8
SAN JULIAN,atencion odontologica,endodoncias,2013-11-01,20,27,20,27,47
SAN LORENZO(TJA),atencion odontologica,endodoncias,2013-11-01,24,60,24,60,84
SAN LUCAS,atencion odontologica,endodoncias,2013-11-01,17,22,17,22,39
SAN MATIAS,atencion odontologica,endodoncias,2013-11-01,4,9,4,9,13
SAN MIGUEL DE VELASCO,atencion odontologica,endodoncias,2013-11-01,3,8,3,8,11
SAN PEDRO,atencion odontologica,endodoncias,2013-11-01,4,14,4,14,18
SAN PEDRO DE BUENA VISTA,atencion odontologica,endodoncias,2013-11-01,4,8,4,8,12
SAN PEDRO DE CURAHUARA,atencion odontologica,endodoncias,2013-11-01,0,4,0,4,4
SAN PEDRO DE TIQUINA,atencion odontologica,endodoncias,2013-11-01,0,9,0,9,9
SAN RAFAEL,atencion odontologica,endodoncias,2013-11-01,1,1,1,1,2
SAN RAMON BENI,atencion odontologica,endodoncias,2013-11-01,0,3,0,3,3
SAN RAMON SCZ,atencion odontologica,endodoncias,2013-11-01,2,2,2,2,4
SANTA ANA,atencion odontologica,endodoncias,2013-11-01,0,13,0,13,13
SANTA CRUZ DE LA SIERRA,atencion odontologica,endodoncias,2013-11-01,387,554,387,554,941
SANTA ROSA DEL SARA,atencion odontologica,endodoncias,2013-11-01,2,3,2,3,5
SANTIAGO DE HUARI,atencion odontologica,endodoncias,2013-11-01,6,6,6,6,12
SANTIAGO DE HUATA,atencion odontologica,endodoncias,2013-11-01,13,12,13,12,25
SANTIAGO DE MACHACA,atencion odontologica,endodoncias,2013-11-01,1,4,1,4,5
SANTIVAÑES,atencion odontologica,endodoncias,2013-11-01,1,4,1,4,5
SANTUARIO DE QUILLACAS,atencion odontologica,endodoncias,2013-11-01,1,2,1,2,3
SAPAHAQUI,atencion odontologica,endodoncias,2013-11-01,0,1,0,1,1
SENA,atencion odontologica,endodoncias,2013-11-01,0,1,0,1,1
SICA SICA (VILLA AROMA),atencion odontologica,endodoncias,2013-11-01,11,7,11,7,18
SIPE SIPE,atencion odontologica,endodoncias,2013-11-01,43,87,43,87,130
SOPACHUY,atencion odontologica,endodoncias,2013-11-01,6,11,6,11,17
SORACACHI,atencion odontologica,endodoncias,2013-11-01,2,1,2,1,3
SORATA,atencion odontologica,endodoncias,2013-11-01,3,1,3,1,4
SUCRE,atencion odontologica,endodoncias,2013-11-01,548,715,548,715,1263
TACOPAYA,atencion odontologica,endodoncias,2013-11-01,0,10,0,10,10
TAPACARI,atencion odontologica,endodoncias,2013-11-01,12,18,12,18,30
TARABUCO,atencion odontologica,endodoncias,2013-11-01,6,7,6,7,13
TARATA,atencion odontologica,endodoncias,2013-11-01,5,8,5,8,13
TARIJA,atencion odontologica,endodoncias,2013-11-01,587,709,587,709,1296
TARVITA,atencion odontologica,endodoncias,2013-11-01,4,7,4,7,11
TIAWANACU,atencion odontologica,endodoncias,2013-11-01,8,7,8,7,15
TIPUANI,atencion odontologica,endodoncias,2013-11-01,4,6,4,6,10
TIQUIPAYA,atencion odontologica,endodoncias,2013-11-01,25,40,25,40,65
TIRAQUE (CBBA),atencion odontologica,endodoncias,2013-11-01,4,11,4,11,15
TOCO,atencion odontologica,endodoncias,2013-11-01,5,4,5,4,9
TOLATA,atencion odontologica,endodoncias,2013-11-01,10,4,10,4,14
TOLEDO,atencion odontologica,endodoncias,2013-11-01,1,2,1,2,3
TOMAVE,atencion odontologica,endodoncias,2013-11-01,2,1,2,1,3
TOMINA,atencion odontologica,endodoncias,2013-11-01,10,19,10,19,29
TORO TORO,atencion odontologica,endodoncias,2013-11-01,3,1,3,1,4
TOTORA(CBBA),atencion odontologica,endodoncias,2013-11-01,0,3,0,3,3
TOTORA(ORR),atencion odontologica,endodoncias,2013-11-01,0,4,0,4,4
TRINIDAD,atencion odontologica,endodoncias,2013-11-01,53,57,53,57,110
TUPIZA,atencion odontologica,endodoncias,2013-11-01,105,39,105,39,144
TURCO,atencion odontologica,endodoncias,2013-11-01,3,12,3,12,15
UNCIA,atencion odontologica,endodoncias,2013-11-01,11,20,11,20,31
URIONDO (A. CONCEPCION),atencion odontologica,endodoncias,2013-11-01,17,47,17,47,64
URUBICHA,atencion odontologica,endodoncias,2013-11-01,3,0,3,0,3
UYUNI,atencion odontologica,endodoncias,2013-11-01,4,9,4,9,13
VACAS,atencion odontologica,endodoncias,2013-11-01,3,13,3,13,16
VALLEGRANDE,atencion odontologica,endodoncias,2013-11-01,7,16,7,16,23
VIACHA,atencion odontologica,endodoncias,2013-11-01,21,28,21,28,49
VILA VILA,atencion odontologica,endodoncias,2013-11-01,0,1,0,1,1
VILLA CHARCAS,atencion odontologica,endodoncias,2013-11-01,6,14,6,14,20
VILLA MONTES,atencion odontologica,endodoncias,2013-11-01,43,75,43,75,118
VILLA RIVERO,atencion odontologica,endodoncias,2013-11-01,7,1,7,1,8
VILLA SERRANO,atencion odontologica,endodoncias,2013-11-01,1,6,1,6,7
VILLA TUNARI,atencion odontologica,endodoncias,2013-11-01,24,70,24,70,94
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,endodoncias,2013-11-01,4,7,4,7,11
VILLAZON,atencion odontologica,endodoncias,2013-11-01,81,73,81,73,154
VINTO,atencion odontologica,endodoncias,2013-11-01,7,17,7,17,24
VITICHI,atencion odontologica,endodoncias,2013-11-01,11,13,11,13,24
WALDO BALLIVIAN,atencion odontologica,endodoncias,2013-11-01,0,1,0,1,1
WARNES,atencion odontologica,endodoncias,2013-11-01,5,0,5,0,5
YACUIBA,atencion odontologica,endodoncias,2013-11-01,64,97,64,97,161
YAMPARAEZ,atencion odontologica,endodoncias,2013-11-01,3,5,3,5,8
YANACACHI,atencion odontologica,endodoncias,2013-11-01,4,5,4,5,9
YAPACANI,atencion odontologica,endodoncias,2013-11-01,14,45,14,45,59
YOCALLA,atencion odontologica,endodoncias,2013-11-01,1,8,1,8,9
YOTALA,atencion odontologica,endodoncias,2013-11-01,10,5,10,5,15
YUNCHARA,atencion odontologica,endodoncias,2013-11-01,5,13,5,13,18
ZUDAÑEZ,atencion odontologica,endodoncias,2013-11-01,5,11,5,11,16
ACACIO,atencion odontologica,endodoncias,2013-12-01,0,1,0,1,1
ACHACACHI,atencion odontologica,endodoncias,2013-12-01,32,57,32,57,89
ACHOCALLA,atencion odontologica,endodoncias,2013-12-01,3,8,3,8,11
AIQUILE,atencion odontologica,endodoncias,2013-12-01,17,33,17,33,50
ALALAY,atencion odontologica,endodoncias,2013-12-01,1,1,1,1,2
ANCORAIMES,atencion odontologica,endodoncias,2013-12-01,0,2,0,2,2
ANDAMARCA,atencion odontologica,endodoncias,2013-12-01,0,2,0,2,2
ANTEQUERA,atencion odontologica,endodoncias,2013-12-01,3,3,3,3,6
ANZALDO,atencion odontologica,endodoncias,2013-12-01,1,0,1,0,1
APOLO,atencion odontologica,endodoncias,2013-12-01,0,2,0,2,2
ARAMPAMPA,atencion odontologica,endodoncias,2013-12-01,9,4,9,4,13
ARANI,atencion odontologica,endodoncias,2013-12-01,1,7,1,7,8
ARBIETO,atencion odontologica,endodoncias,2013-12-01,1,0,1,0,1
ARQUE,atencion odontologica,endodoncias,2013-12-01,0,7,0,7,7
ATOCHA,atencion odontologica,endodoncias,2013-12-01,27,54,27,54,81
AUCAPATA,atencion odontologica,endodoncias,2013-12-01,0,1,0,1,1
AYATA,atencion odontologica,endodoncias,2013-12-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,endodoncias,2013-12-01,30,37,30,37,67
AZURDUY,atencion odontologica,endodoncias,2013-12-01,4,2,4,2,6
BAURES,atencion odontologica,endodoncias,2013-12-01,0,1,0,1,1
BERMEJO,atencion odontologica,endodoncias,2013-12-01,29,120,29,120,149
BETANZOS,atencion odontologica,endodoncias,2013-12-01,15,9,15,9,24
BOYUIBE,atencion odontologica,endodoncias,2013-12-01,1,0,1,0,1
BUENA VISTA,atencion odontologica,endodoncias,2013-12-01,0,1,0,1,1
CABEZAS,atencion odontologica,endodoncias,2013-12-01,6,6,6,6,12
CAIROMA,atencion odontologica,endodoncias,2013-12-01,0,3,0,3,3
"CAIZA ""D""",atencion odontologica,endodoncias,2013-12-01,1,2,1,2,3
CAJUATA,atencion odontologica,endodoncias,2013-12-01,2,6,2,6,8
CALAMARCA,atencion odontologica,endodoncias,2013-12-01,4,6,4,6,10
CAMARGO,atencion odontologica,endodoncias,2013-12-01,10,28,10,28,38
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,endodoncias,2013-12-01,0,6,0,6,6
CAMIRI,atencion odontologica,endodoncias,2013-12-01,23,20,23,20,43
CAPINOTA,atencion odontologica,endodoncias,2013-12-01,12,18,12,18,30
CARACOLLO,atencion odontologica,endodoncias,2013-12-01,3,12,3,12,15
CARANAVI,atencion odontologica,endodoncias,2013-12-01,42,54,42,54,96
CARAPARI,atencion odontologica,endodoncias,2013-12-01,18,34,18,34,52
CARIPUYO,atencion odontologica,endodoncias,2013-12-01,1,4,1,4,5
CARMEN RIVERO TORREZ,atencion odontologica,endodoncias,2013-12-01,1,1,1,1,2
CHALLAPATA,atencion odontologica,endodoncias,2013-12-01,11,18,11,18,29
CHAQUI,atencion odontologica,endodoncias,2013-12-01,0,2,0,2,2
CHARAGUA,atencion odontologica,endodoncias,2013-12-01,3,4,3,4,7
CHAYANTA,atencion odontologica,endodoncias,2013-12-01,9,11,9,11,20
CHIMORE,atencion odontologica,endodoncias,2013-12-01,1,10,1,10,11
CHIPAYA,atencion odontologica,endodoncias,2013-12-01,0,1,0,1,1
CHOQUE COTA,atencion odontologica,endodoncias,2013-12-01,3,3,3,3,6
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,endodoncias,2013-12-01,18,21,18,21,39
CHUMA,atencion odontologica,endodoncias,2013-12-01,6,12,6,12,18
CKOCHAS,atencion odontologica,endodoncias,2013-12-01,1,1,1,1,2
CLIZA,atencion odontologica,endodoncias,2013-12-01,7,4,7,4,11
COBIJA,atencion odontologica,endodoncias,2013-12-01,27,27,27,27,54
COCAPATA,atencion odontologica,endodoncias,2013-12-01,3,5,3,5,8
COCHABAMBA,atencion odontologica,endodoncias,2013-12-01,820,996,820,996,1816
COIPASA,atencion odontologica,endodoncias,2013-12-01,2,1,2,1,3
COLCAPIRHUA,atencion odontologica,endodoncias,2013-12-01,19,37,19,37,56
"COLCHA ""K""",atencion odontologica,endodoncias,2013-12-01,0,7,0,7,7
COLLANA,atencion odontologica,endodoncias,2013-12-01,0,1,0,1,1
COLOMI,atencion odontologica,endodoncias,2013-12-01,14,7,14,7,21
COLPA BELGICA,atencion odontologica,endodoncias,2013-12-01,4,1,4,1,5
COLQUECHACA,atencion odontologica,endodoncias,2013-12-01,11,17,11,17,28
COLQUIRI,atencion odontologica,endodoncias,2013-12-01,1,5,1,5,6
COMARAPA,atencion odontologica,endodoncias,2013-12-01,20,31,20,31,51
CONCEPCION,atencion odontologica,endodoncias,2013-12-01,7,7,7,7,14
COPACABANA,atencion odontologica,endodoncias,2013-12-01,5,2,5,2,7
CORO CORO,atencion odontologica,endodoncias,2013-12-01,0,1,0,1,1
COROICO,atencion odontologica,endodoncias,2013-12-01,6,5,6,5,11
CORQUE,atencion odontologica,endodoncias,2013-12-01,1,6,1,6,7
COTAGAITA,atencion odontologica,endodoncias,2013-12-01,24,28,24,28,52
COTOCA,atencion odontologica,endodoncias,2013-12-01,0,9,0,9,9
CUATRO CAÑADAS,atencion odontologica,endodoncias,2013-12-01,8,7,8,7,15
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,endodoncias,2013-12-01,4,0,4,0,4
CUEVO,atencion odontologica,endodoncias,2013-12-01,2,2,2,2,4
CULPINA,atencion odontologica,endodoncias,2013-12-01,6,6,6,6,12
CURAHUARA DE CARANGAS,atencion odontologica,endodoncias,2013-12-01,1,0,1,0,1
DESAGUADERO,atencion odontologica,endodoncias,2013-12-01,3,5,3,5,8
EL ALTO,atencion odontologica,endodoncias,2013-12-01,535,648,535,648,1183
EL CHORO,atencion odontologica,endodoncias,2013-12-01,1,1,1,1,2
EL PUENTE(STC),atencion odontologica,endodoncias,2013-12-01,1,5,1,5,6
EL PUENTE(TJA),atencion odontologica,endodoncias,2013-12-01,14,19,14,19,33
EL TORNO,atencion odontologica,endodoncias,2013-12-01,40,77,40,77,117
ENTRE RIOS TRJ,atencion odontologica,endodoncias,2013-12-01,15,20,15,20,35
ENTRE RIOS CBBA,atencion odontologica,endodoncias,2013-12-01,7,6,7,6,13
ESCOMA,atencion odontologica,endodoncias,2013-12-01,2,0,2,0,2
EUCALIPTUS,atencion odontologica,endodoncias,2013-12-01,3,1,3,1,4
FERNANDEZ ALONSO,atencion odontologica,endodoncias,2013-12-01,7,7,7,7,14
FILADELFIA,atencion odontologica,endodoncias,2013-12-01,1,4,1,4,5
GENERAL SAAVEDRA,atencion odontologica,endodoncias,2013-12-01,0,10,0,10,10
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,endodoncias,2013-12-01,4,2,4,2,6
GUANAY,atencion odontologica,endodoncias,2013-12-01,2,9,2,9,11
GUAQUI,atencion odontologica,endodoncias,2013-12-01,2,6,2,6,8
GUAYARAMERIN,atencion odontologica,endodoncias,2013-12-01,15,25,15,25,40
GUTIERREZ,atencion odontologica,endodoncias,2013-12-01,1,1,1,1,2
HUACARETA,atencion odontologica,endodoncias,2013-12-01,3,2,3,2,5
HUACAYA (VILLA DE HUACAYA),atencion odontologica,endodoncias,2013-12-01,1,4,1,4,5
HUACHACALLA,atencion odontologica,endodoncias,2013-12-01,1,0,1,0,1
HUANUNI,atencion odontologica,endodoncias,2013-12-01,9,27,9,27,36
HUARACAJE,atencion odontologica,endodoncias,2013-12-01,2,4,2,4,6
HUAYLLAMARCA,atencion odontologica,endodoncias,2013-12-01,3,5,3,5,8
HUMANATA,atencion odontologica,endodoncias,2013-12-01,4,3,4,3,7
ICLA,atencion odontologica,endodoncias,2013-12-01,2,2,2,2,4
INCAHUASI,atencion odontologica,endodoncias,2013-12-01,10,28,10,28,38
IRUPANA (VILLA DE LANZA),atencion odontologica,endodoncias,2013-12-01,5,6,5,6,11
IXIAMAS,atencion odontologica,endodoncias,2013-12-01,3,1,3,1,4
JESUS DE MACHACA,atencion odontologica,endodoncias,2013-12-01,0,5,0,5,5
LA ASUNTA,atencion odontologica,endodoncias,2013-12-01,3,10,3,10,13
LA GUARDIA,atencion odontologica,endodoncias,2013-12-01,9,13,9,13,22
LA PAZ,atencion odontologica,endodoncias,2013-12-01,811,1071,811,1071,1882
LAS CARRERAS,atencion odontologica,endodoncias,2013-12-01,3,6,3,6,9
LLALLAGUA,atencion odontologica,endodoncias,2013-12-01,28,31,28,31,59
LLICA,atencion odontologica,endodoncias,2013-12-01,2,0,2,0,2
LURIBAY,atencion odontologica,endodoncias,2013-12-01,1,0,1,0,1
MACHACAMARCA,atencion odontologica,endodoncias,2013-12-01,2,4,2,4,6
MACHARETI,atencion odontologica,endodoncias,2013-12-01,2,0,2,0,2
MAGDALENA,atencion odontologica,endodoncias,2013-12-01,5,12,5,12,17
MAIRANA,atencion odontologica,endodoncias,2013-12-01,3,3,3,3,6
MAPIRI,atencion odontologica,endodoncias,2013-12-01,9,12,9,12,21
MECAPACA,atencion odontologica,endodoncias,2013-12-01,0,1,0,1,1
MINEROS,atencion odontologica,endodoncias,2013-12-01,0,4,0,4,4
MIZQUE,atencion odontologica,endodoncias,2013-12-01,1,7,1,7,8
MOCOMOCO,atencion odontologica,endodoncias,2013-12-01,1,3,1,3,4
MOJOCOYA,atencion odontologica,endodoncias,2013-12-01,4,8,4,8,12
MONTEAGUDO,atencion odontologica,endodoncias,2013-12-01,20,15,20,15,35
MONTERO,atencion odontologica,endodoncias,2013-12-01,14,44,14,44,58
MOROCHATA,atencion odontologica,endodoncias,2013-12-01,3,12,3,12,15
OCURI,atencion odontologica,endodoncias,2013-12-01,1,1,1,1,2
OKINAWA,atencion odontologica,endodoncias,2013-12-01,1,3,1,3,4
ORURO,atencion odontologica,endodoncias,2013-12-01,256,404,256,404,660
PADCAYA,atencion odontologica,endodoncias,2013-12-01,2,6,2,6,8
PADILLA,atencion odontologica,endodoncias,2013-12-01,2,4,2,4,6
PAILON,atencion odontologica,endodoncias,2013-12-01,3,5,3,5,8
PALCA,atencion odontologica,endodoncias,2013-12-01,0,5,0,5,5
PALOS BLANCOS,atencion odontologica,endodoncias,2013-12-01,14,19,14,19,33
PAMPA AULLAGAS,atencion odontologica,endodoncias,2013-12-01,1,2,1,2,3
PAMPA GRANDE,atencion odontologica,endodoncias,2013-12-01,0,1,0,1,1
PAPEL PAMPA,atencion odontologica,endodoncias,2013-12-01,8,13,8,13,21
PATACAMAYA,atencion odontologica,endodoncias,2013-12-01,6,13,6,13,19
PAZÑA,atencion odontologica,endodoncias,2013-12-01,2,12,2,12,14
POCOATA,atencion odontologica,endodoncias,2013-12-01,1,0,1,0,1
POCONA,atencion odontologica,endodoncias,2013-12-01,3,4,3,4,7
POJO (CBBA),atencion odontologica,endodoncias,2013-12-01,4,13,4,13,17
POOPO,atencion odontologica,endodoncias,2013-12-01,4,3,4,3,7
PORCO,atencion odontologica,endodoncias,2013-12-01,5,6,5,6,11
POROMA,atencion odontologica,endodoncias,2013-12-01,10,12,10,12,22
PORTACHUELO,atencion odontologica,endodoncias,2013-12-01,0,5,0,5,5
PORVENIR,atencion odontologica,endodoncias,2013-12-01,17,16,17,16,33
POSTRER VALLE,atencion odontologica,endodoncias,2013-12-01,0,1,0,1,1
POTOSI,atencion odontologica,endodoncias,2013-12-01,361,606,361,606,967
PRESTO,atencion odontologica,endodoncias,2013-12-01,3,7,3,7,10
PUCARA,atencion odontologica,endodoncias,2013-12-01,1,0,1,0,1
PUERTO ACOSTA,atencion odontologica,endodoncias,2013-12-01,1,4,1,4,5
PUERTO CARABUCO,atencion odontologica,endodoncias,2013-12-01,7,3,7,3,10
PUERTO GONZALO MORENO,atencion odontologica,endodoncias,2013-12-01,1,4,1,4,5
PUERTO PEREZ,atencion odontologica,endodoncias,2013-12-01,1,0,1,0,1
PUERTO VILLARROEL,atencion odontologica,endodoncias,2013-12-01,44,59,44,59,103
PUNA,atencion odontologica,endodoncias,2013-12-01,3,1,3,1,4
PUNATA,atencion odontologica,endodoncias,2013-12-01,7,15,7,15,22
QUILLACOLLO,atencion odontologica,endodoncias,2013-12-01,236,181,236,181,417
QUIME,atencion odontologica,endodoncias,2013-12-01,5,7,5,7,12
RAVELO,atencion odontologica,endodoncias,2013-12-01,1,13,1,13,14
REYES,atencion odontologica,endodoncias,2013-12-01,1,43,1,43,44
RIBERALTA,atencion odontologica,endodoncias,2013-12-01,1,32,1,32,33
RURRENABAQUE,atencion odontologica,endodoncias,2013-12-01,0,1,0,1,1
SABAYA,atencion odontologica,endodoncias,2013-12-01,1,7,1,7,8
SACABA,atencion odontologica,endodoncias,2013-12-01,112,195,112,195,307
SACACA,atencion odontologica,endodoncias,2013-12-01,4,1,4,1,5
SAIPINA,atencion odontologica,endodoncias,2013-12-01,7,13,7,13,20
SALINAS DE GARCI MENDOZA,atencion odontologica,endodoncias,2013-12-01,10,3,10,3,13
SAMAIPATA,atencion odontologica,endodoncias,2013-12-01,0,1,0,1,1
SAN ANDRES,atencion odontologica,endodoncias,2013-12-01,1,0,1,0,1
SAN ANDRES DE MACHACA,atencion odontologica,endodoncias,2013-12-01,5,11,5,11,16
SAN ANTONIO DE ESMORUCO,atencion odontologica,endodoncias,2013-12-01,0,3,0,3,3
SAN BENITO,atencion odontologica,endodoncias,2013-12-01,1,1,1,1,2
SAN BORJA,atencion odontologica,endodoncias,2013-12-01,21,57,21,57,78
SAN BUENA VENTURA,atencion odontologica,endodoncias,2013-12-01,1,11,1,11,12
SAN CARLOS,atencion odontologica,endodoncias,2013-12-01,6,12,6,12,18
SAN IGNACIO,atencion odontologica,endodoncias,2013-12-01,1,2,1,2,3
SAN JAVIER(STC),atencion odontologica,endodoncias,2013-12-01,2,3,2,3,5
SAN JOAQUIN,atencion odontologica,endodoncias,2013-12-01,4,7,4,7,11
SAN JOSE DE CHIQUITOS,atencion odontologica,endodoncias,2013-12-01,0,2,0,2,2
SAN JULIAN,atencion odontologica,endodoncias,2013-12-01,7,64,7,64,71
SAN LORENZO(PND),atencion odontologica,endodoncias,2013-12-01,3,1,3,1,4
SAN LORENZO(TJA),atencion odontologica,endodoncias,2013-12-01,25,71,25,71,96
SAN LUCAS,atencion odontologica,endodoncias,2013-12-01,10,16,10,16,26
SAN MATIAS,atencion odontologica,endodoncias,2013-12-01,0,5,0,5,5
SAN MIGUEL DE VELASCO,atencion odontologica,endodoncias,2013-12-01,1,4,1,4,5
SAN PEDRO,atencion odontologica,endodoncias,2013-12-01,9,19,9,19,28
SAN PEDRO DE BUENA VISTA,atencion odontologica,endodoncias,2013-12-01,9,19,9,19,28
SAN PEDRO DE TIQUINA,atencion odontologica,endodoncias,2013-12-01,0,3,0,3,3
SAN RAFAEL,atencion odontologica,endodoncias,2013-12-01,4,4,4,4,8
SAN RAMON BENI,atencion odontologica,endodoncias,2013-12-01,0,1,0,1,1
SAN RAMON SCZ,atencion odontologica,endodoncias,2013-12-01,1,9,1,9,10
SANTA ANA,atencion odontologica,endodoncias,2013-12-01,3,2,3,2,5
SANTA CRUZ DE LA SIERRA,atencion odontologica,endodoncias,2013-12-01,501,904,501,904,1405
SANTA ROSA DEL SARA,atencion odontologica,endodoncias,2013-12-01,3,4,3,4,7
SANTIAGO DE HUARI,atencion odontologica,endodoncias,2013-12-01,10,3,10,3,13
SANTIAGO DE HUATA,atencion odontologica,endodoncias,2013-12-01,2,11,2,11,13
SANTIAGO DE MACHACA,atencion odontologica,endodoncias,2013-12-01,0,4,0,4,4
SANTIVAÑES,atencion odontologica,endodoncias,2013-12-01,2,3,2,3,5
SANTUARIO DE QUILLACAS,atencion odontologica,endodoncias,2013-12-01,1,3,1,3,4
SICAYA,atencion odontologica,endodoncias,2013-12-01,0,1,0,1,1
SIPE SIPE,atencion odontologica,endodoncias,2013-12-01,27,47,27,47,74
SOPACHUY,atencion odontologica,endodoncias,2013-12-01,2,7,2,7,9
SORACACHI,atencion odontologica,endodoncias,2013-12-01,2,1,2,1,3
SUCRE,atencion odontologica,endodoncias,2013-12-01,537,679,537,679,1216
TACOPAYA,atencion odontologica,endodoncias,2013-12-01,0,4,0,4,4
TAPACARI,atencion odontologica,endodoncias,2013-12-01,9,13,9,13,22
TARABUCO,atencion odontologica,endodoncias,2013-12-01,2,4,2,4,6
TARATA,atencion odontologica,endodoncias,2013-12-01,7,13,7,13,20
TARIJA,atencion odontologica,endodoncias,2013-12-01,573,755,573,755,1328
TARVITA,atencion odontologica,endodoncias,2013-12-01,1,7,1,7,8
TIAWANACU,atencion odontologica,endodoncias,2013-12-01,1,6,1,6,7
TINGUIPAYA,atencion odontologica,endodoncias,2013-12-01,0,2,0,2,2
TIPUANI,atencion odontologica,endodoncias,2013-12-01,9,14,9,14,23
TIQUIPAYA,atencion odontologica,endodoncias,2013-12-01,22,36,22,36,58
TIRAQUE (CBBA),atencion odontologica,endodoncias,2013-12-01,2,7,2,7,9
TOCO,atencion odontologica,endodoncias,2013-12-01,4,5,4,5,9
TOLATA,atencion odontologica,endodoncias,2013-12-01,4,0,4,0,4
TOLEDO,atencion odontologica,endodoncias,2013-12-01,4,0,4,0,4
TOMAVE,atencion odontologica,endodoncias,2013-12-01,1,0,1,0,1
TOMINA,atencion odontologica,endodoncias,2013-12-01,1,14,1,14,15
TORO TORO,atencion odontologica,endodoncias,2013-12-01,2,4,2,4,6
TOTORA(CBBA),atencion odontologica,endodoncias,2013-12-01,0,4,0,4,4
TOTORA(ORR),atencion odontologica,endodoncias,2013-12-01,0,2,0,2,2
TRIGAL,atencion odontologica,endodoncias,2013-12-01,1,3,1,3,4
TRINIDAD,atencion odontologica,endodoncias,2013-12-01,62,66,62,66,128
TUPIZA,atencion odontologica,endodoncias,2013-12-01,181,150,181,150,331
TURCO,atencion odontologica,endodoncias,2013-12-01,0,2,0,2,2
UNCIA,atencion odontologica,endodoncias,2013-12-01,24,27,24,27,51
URIONDO (A. CONCEPCION),atencion odontologica,endodoncias,2013-12-01,19,51,19,51,70
URUBICHA,atencion odontologica,endodoncias,2013-12-01,0,1,0,1,1
UYUNI,atencion odontologica,endodoncias,2013-12-01,1,6,1,6,7
VACAS,atencion odontologica,endodoncias,2013-12-01,1,4,1,4,5
VALLEGRANDE,atencion odontologica,endodoncias,2013-12-01,22,24,22,24,46
VIACHA,atencion odontologica,endodoncias,2013-12-01,25,18,25,18,43
