,group,variable,month,CONSULTAS NUEVAS DE 5 A 59 AÑOS CANTIDAD,CONSULTAS NUEVAS DE 5 A 59 AÑOS CANTIDAD,TOTALES,TOTALES,TOTALES
PASORAPA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,6,26,6,26,32
PATACAMAYA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,65,246,65,246,311
PAZÑA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,42,49,42,49,91
PELECHUCO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,15,58,15,58,73
POCOATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,44,96,44,96,140
POCONA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,880,807,880,807,1687
POJO (CBBA),atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,217,258,217,258,475
POOPO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,35,33,35,33,68
PORCO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,13,66,13,66,79
POROMA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,163,192,163,192,355
PORONGO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,28,36,28,36,64
PORTACHUELO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,63,99,63,99,162
PORVENIR,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,113,117,113,117,230
POSTRER VALLE,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,10,25,10,25,35
POTOSI,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,1129,2088,1129,2088,3217
PRESTO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,25,104,25,104,129
PUCARA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,61,61,61,61,122
PUCARANI,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,75,193,75,193,268
PUERTO ACOSTA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,30,66,30,66,96
PUERTO CARABUCO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,61,97,61,97,158
PUERTO GONZALO MORENO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,50,41,50,41,91
PUERTO PEREZ,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,2,11,2,11,13
PUERTO QUIJARRO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,56,11,56,11,67
PUERTO RICO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,86,111,86,111,197
PUERTO SILES,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,35,47,35,47,82
PUERTO SUAREZ,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,4,91,4,91,95
PUERTO VILLARROEL,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,121,304,121,304,425
PUNA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,111,192,111,192,303
PUNATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,150,297,150,297,447
QUIABAYA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,33,64,33,64,97
QUILLACOLLO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,358,644,358,644,1002
QUIME,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,79,110,79,110,189
QUIRUSILLAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,17,5,17,5,22
RAVELO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,37,47,37,47,84
REYES,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,62,42,62,42,104
RIBERALTA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,361,769,361,769,1130
ROBORE,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,59,98,59,98,157
RURRENABAQUE,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,189,238,189,238,427
SABAYA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,80,95,80,95,175
SACABA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,1417,2074,1417,2074,3491
SACABAMBA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,6,20,6,20,26
SACACA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,49,139,49,139,188
SAIPINA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,30,38,30,38,68
SALINAS DE GARCI MENDOZA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,126,182,126,182,308
SAMAIPATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,39,78,39,78,117
SAN AGUSTIN,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,6,6,6,6,12
SAN ANDRES,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,39,58,39,58,97
SAN ANDRES DE MACHACA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,155,183,155,183,338
SAN ANTONIO DE LOMERIO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,10,14,10,14,24
SAN BENITO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,43,61,43,61,104
SAN BORJA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,48,167,48,167,215
SAN BUENA VENTURA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,18,15,18,15,33
SAN CARLOS,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,64,122,64,122,186
SAN IGNACIO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,208,309,208,309,517
SAN IGNACIO DE VELASCO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,267,317,267,317,584
SAN JAVIER(BNI),atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,296,253,296,253,549
SAN JAVIER(STC),atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,14,19,14,19,33
SAN JOAQUIN,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,5,0,5,0,5
SAN JOSE DE CHIQUITOS,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,378,397,378,397,775
SAN JUAN DE YAPACANI,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,5,11,5,11,16
SAN JULIAN,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,56,220,56,220,276
SAN LORENZO(PND),atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,21,37,21,37,58
SAN LORENZO(TJA),atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,337,709,337,709,1046
SAN LUCAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,121,187,121,187,308
SAN MATIAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,12,17,12,17,29
SAN MIGUEL DE VELASCO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,33,91,33,91,124
SAN PEDRO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,67,126,67,126,193
SAN PEDRO DE BUENA VISTA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,84,186,84,186,270
SAN PEDRO DE CURAHUARA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,28,60,28,60,88
SAN PEDRO DE QUEMES,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,5,17,5,17,22
SAN PEDRO DE TIQUINA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,13,69,13,69,82
SAN RAFAEL,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,13,35,13,35,48
SAN RAMON BENI,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,0,47,0,47,47
SAN RAMON SCZ,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,16,21,16,21,37
SANTA ANA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,159,250,159,250,409
SANTA CRUZ DE LA SIERRA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,3094,5487,3094,5487,8581
SANTA ROSA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,89,85,89,85,174
SANTA ROSA DEL SARA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,95,131,95,131,226
SANTIAGO DE CALLAPA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,4,8,4,8,12
SANTIAGO DE HUARI,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,383,392,383,392,775
SANTIAGO DE HUATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,40,49,40,49,89
SANTIAGO DE MACHACA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,87,199,87,199,286
SANTIVAÑES,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,38,62,38,62,100
SANTUARIO DE QUILLACAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,355,333,355,333,688
SAPAHAQUI,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,29,44,29,44,73
SENA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,53,105,53,105,158
SICA SICA (VILLA AROMA),atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,63,78,63,78,141
SICAYA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,80,131,80,131,211
SIPE SIPE,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,51,392,51,392,443
SOPACHUY,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,43,78,43,78,121
SORACACHI,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,11,21,11,21,32
SORATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,11,17,11,17,28
SUCRE,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,2610,4979,2610,4979,7589
TACACHI,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,0,5,0,5,5
TACACOMA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,49,85,49,85,134
TACOBAMBA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,0,12,0,12,12
TACOPAYA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,6,21,6,21,27
TAPACARI,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,50,111,50,111,161
TARABUCO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,353,346,353,346,699
TARACO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,20,66,20,66,86
TARATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,61,87,61,87,148
TARIJA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,3228,4979,3228,4979,8207
TARVITA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,70,186,70,186,256
TEOPONTE,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,26,48,26,48,74
TIAWANACU,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,107,192,107,192,299
TINGUIPAYA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,201,233,201,233,434
TIPUANI,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,11,55,11,55,66
TIQUIPAYA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,212,579,212,579,791
TIRAQUE (CBBA),atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,83,102,83,102,185
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,5,8,5,8,13
TOCO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,15,33,15,33,48
TOLATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,20,19,20,19,39
TOLEDO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,627,712,627,712,1339
TOMAVE,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,26,82,26,82,108
TOMINA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,253,263,253,263,516
TORO TORO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,219,206,219,206,425
TOTORA(CBBA),atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,62,114,62,114,176
TOTORA(ORR),atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,9,15,9,15,24
TRIGAL,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,21,34,21,34,55
TRINIDAD,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,858,1435,858,1435,2293
TUPIZA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,115,268,115,268,383
TURCO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,29,64,29,64,93
UNCIA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,17,69,17,69,86
URIONDO (A. CONCEPCION),atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,293,680,293,680,973
URUBICHA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,23,60,23,60,83
UYUNI,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,70,112,70,112,182
VACAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,29,135,29,135,164
VALLEGRANDE,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,208,273,208,273,481
VIACHA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,200,385,200,385,585
VILA VILA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,3,42,3,42,45
VILLA CHARCAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,21,72,21,72,93
VILLA MONTES,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,551,898,551,898,1449
VILLA NUEVA (LOMA ALTA),atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,18,25,18,25,43
VILLA RIVERO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,9,22,9,22,31
VILLA SERRANO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,1410,1438,1410,1438,2848
VILLA TUNARI,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,139,397,139,397,536
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,127,132,127,132,259
VILLAZON,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,139,346,139,346,485
VINTO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,143,323,143,323,466
VITICHI,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,337,393,337,393,730
WALDO BALLIVIAN,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,14,31,14,31,45
WARNES,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,113,210,113,210,323
YACO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,6,16,6,16,22
YACUIBA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,544,865,544,865,1409
YAMPARAEZ,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,428,349,428,349,777
YANACACHI,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,45,80,45,80,125
YAPACANI,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,65,152,65,152,217
YOCALLA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,36,69,36,69,105
YOTALA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,22,50,22,50,72
YUNCHARA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,91,260,91,260,351
ZUDAÑEZ,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-11-01,33,70,33,70,103
ACACIO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,12,58,12,58,70
ACHACACHI,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,334,633,334,633,967
ACHOCALLA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,36,64,36,64,100
AIQUILE,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,57,79,57,79,136
ALALAY,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,1,23,1,23,24
ALCALA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,33,72,33,72,105
ALTO BENI,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,10,12,10,12,22
ANCORAIMES,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,14,26,14,26,40
ANDAMARCA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,15,55,15,55,70
ANTEQUERA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,16,53,16,53,69
ANZALDO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,10,25,10,25,35
APOLO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,36,102,36,102,138
ARAMPAMPA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,14,29,14,29,43
ARANI,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,34,114,34,114,148
ARBIETO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,3,25,3,25,28
ARQUE,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,18,90,18,90,108
ASCENCION DE GUARAYOS,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,14,16,14,16,30
ATOCHA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,183,223,183,223,406
AUCAPATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,20,43,20,43,63
AYATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,33,53,33,53,86
AYO AYO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,6,27,6,27,33
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,140,113,140,113,253
AZURDUY,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,16,15,16,15,31
BATALLAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,38,87,38,87,125
BAURES,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,15,23,15,23,38
BELEN DE ANDAMARCA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,7,21,7,21,28
BELEN DE URMIRI,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,9,5,9,5,14
BELLA FLOR,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,6,10,6,10,16
BERMEJO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,276,500,276,500,776
BETANZOS,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,68,162,68,162,230
BOLIVAR,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,11,43,11,43,54
BOLPEBRA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,1,0,1,0,1
BOYUIBE,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,7,19,7,19,26
BUENA VISTA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,10,50,10,50,60
CABEZAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,32,68,32,68,100
CAIROMA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,66,118,66,118,184
"CAIZA ""D""",atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,19,42,19,42,61
CAJUATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,39,92,39,92,131
CALACOTO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,15,15,15,15,30
CALAMARCA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,37,71,37,71,108
CAMARGO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,89,227,89,227,316
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,19,41,19,41,60
CAMIRI,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,74,149,74,149,223
CAPINOTA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,46,75,46,75,121
CAQUIAVIRI,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,30,41,30,41,71
CARACOLLO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,49,34,49,34,83
CARANAVI,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,46,145,46,145,191
CARAPARI,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,186,345,186,345,531
CARIPUYO,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,26,47,26,47,73
CARMEN RIVERO TORREZ,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,21,25,21,25,46
CATACORA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,18,15,18,15,33
CHALLAPATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,145,186,145,186,331
CHAQUI,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,4,22,4,22,26
CHARAGUA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,45,111,45,111,156
CHARAÑA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,4,12,4,12,16
CHAYANTA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,70,161,70,161,231
CHIMORE,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,16,47,16,47,63
CHIPAYA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,1,1,1,1,2
CHOQUE COTA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,9,19,9,19,28
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,33,48,33,48,81
CHUMA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,102,150,102,150,252
CKOCHAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,20,38,20,38,58
CLIZA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,77,164,77,164,241
COBIJA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,243,518,243,518,761
COCAPATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,54,114,54,114,168
COCHABAMBA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,2915,4421,2915,4421,7336
COIPASA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,15,16,15,16,31
COLCAPIRHUA,atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,40,61,40,61,101
"COLCHA ""K""",atencion odontologica,consultas nuevas de 5 a 59 anos,2013-12-01,24,41,24,41,65
