,group,variable,month,CONSULTAS NUEVAS A MUJER EMBARAZADA O PUÉRPERA CANTIDAD,CONSULTAS NUEVAS A MUJER EMBARAZADA O PUÉRPERA CANTIDAD,TOTALES,TOTALES,TOTALES
BELLA FLOR,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,4,0,4,4
BERMEJO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,73,0,73,73
BETANZOS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,50,0,50,50
BOLIVAR,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,2,0,2,2
BOLPEBRA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,2,0,2,2
BOYUIBE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,7,0,7,7
BUENA VISTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,5,0,5,5
CABEZAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,43,0,43,43
CAIROMA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,8,0,8,8
"CAIZA ""D""",atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,42,0,42,42
CAJUATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,19,0,19,19
CALAMARCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,50,0,50,50
CAMARGO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,116,0,116,116
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,9,0,9,9
CAMIRI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,189,0,189,189
CAPINOTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,2,0,2,2
CAQUIAVIRI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,31,0,31,31
CARACOLLO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,13,0,13,13
CARANAVI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,21,0,21,21
CARAPARI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,12,0,12,12
CARIPUYO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,25,0,25,25
CARMEN RIVERO TORREZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,7,0,7,7
CATACORA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,2,0,2,2
CHALLAPATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,167,0,167,167
CHAQUI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,38,0,38,38
CHARAGUA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,41,0,41,41
CHARAÑA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,6,0,6,6
CHAYANTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,39,0,39,39
CHIMORE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,15,0,15,15
CHIPAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,5,0,5,5
CHOQUE COTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,2,0,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,116,0,116,116
CHUMA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,22,0,22,22
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,40,0,40,40
CKOCHAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,44,0,44,44
CLIZA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,134,0,134,134
COBIJA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,219,0,219,219
COCAPATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,92,0,92,92
COCHABAMBA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,1569,0,1569,1569
COIPASA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,10,0,10,10
COLCAPIRHUA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,260,0,260,260
"COLCHA ""K""",atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,6,0,6,6
COLLANA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,13,0,13,13
COLOMI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,52,0,52,52
COLPA BELGICA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,26,0,26,26
COLQUECHACA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,97,0,97,97
COLQUIRI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,14,0,14,14
COMARAPA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,71,0,71,71
COMBAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,8,0,8,8
CONCEPCION,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,22,0,22,22
COPACABANA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,21,0,21,21
COROICO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,49,0,49,49
CORQUE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,6,0,6,6
COTAGAITA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,20,0,20,20
COTOCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,134,0,134,134
CUATRO CAÑADAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,39,0,39,39
CUEVO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,19,0,19,19
CULPINA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,111,0,111,111
CURAHUARA DE CARANGAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,1,0,1,1
DESAGUADERO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,19,0,19,19
EL ALTO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,1689,0,1689,1689
EL CHORO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,18,0,18,18
EL PUENTE(STC),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,45,0,45,45
EL PUENTE(TJA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,8,0,8,8
EL TORNO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,110,0,110,110
EL VILLAR,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,21,0,21,21
ENTRE RIOS TRJ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,61,0,61,61
ENTRE RIOS CBBA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,91,0,91,91
ESCOMA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,8,0,8,8
EUCALIPTUS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,5,0,5,5
FERNANDEZ ALONSO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,31,0,31,31
FILADELFIA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,5,0,5,5
GENERAL SAAVEDRA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,20,0,20,20
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,57,0,57,57
GUANAY,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,12,0,12,12
GUAQUI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,5,0,5,5
GUAYARAMERIN,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,59,0,59,59
GUTIERREZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,89,0,89,89
HUACARETA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,85,0,85,85
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,26,0,26,26
HUACHACALLA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,3,0,3,3
HUANUNI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,36,0,36,36
HUARACAJE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,11,0,11,11
HUAYLLAMARCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,10,0,10,10
HUMANATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,18,0,18,18
ICHOCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,11,0,11,11
ICLA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,30,0,30,30
INCAHUASI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,59,0,59,59
INGAVI (HUMAITA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,4,0,4,4
INQUISIVI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,50,0,50,50
IRUPANA (VILLA DE LANZA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,60,0,60,60
JESUS DE MACHACA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,21,0,21,21
LA ASUNTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,38,0,38,38
LA GUARDIA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,136,0,136,136
LA PAZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,1737,0,1737,1737
LAGUNILLAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,3,0,3,3
LAJA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,32,0,32,32
LAS CARRERAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,9,0,9,9
LICOMA PAMPA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,1,0,1,1
LLALLAGUA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,169,0,169,169
LLICA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,5,0,5,5
LORETO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,3,0,3,3
MACHACAMARCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,13,0,13,13
MACHARETI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,27,0,27,27
MAGDALENA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,14,0,14,14
MAIRANA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,45,0,45,45
MALLA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,1,0,1,1
MAPIRI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,43,0,43,43
MECAPACA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,5,0,5,5
MINEROS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,8,0,8,8
MIZQUE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,31,0,31,31
MOCOMOCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,11,0,11,11
MOJOCOYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,33,0,33,33
MONTEAGUDO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,215,0,215,215
MONTERO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,401,0,401,401
MORO MORO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,14,0,14,14
MOROCHATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,79,0,79,79
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,3,0,3,3
OCURI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,26,0,26,26
OKINAWA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,11,0,11,11
OMEREQUE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,5,0,5,5
ORURO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,398,0,398,398
PADCAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,8,0,8,8
PADILLA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,53,0,53,53
PAILON,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,70,0,70,70
PALCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,28,0,28,28
PALOS BLANCOS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,67,0,67,67
PAMPA GRANDE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,21,0,21,21
PAPEL PAMPA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,22,0,22,22
PATACAMAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,87,0,87,87
PAZÑA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,29,0,29,29
PELECHUCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,34,0,34,34
POCOATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,98,0,98,98
POCONA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,71,0,71,71
POJO (CBBA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,52,0,52,52
PORCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,29,0,29,29
POROMA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,59,0,59,59
PORONGO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,39,0,39,39
PORTACHUELO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,57,0,57,57
PORVENIR,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,8,0,8,8
POSTRER VALLE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,15,0,15,15
POTOSI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,449,0,449,449
PRESTO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,57,0,57,57
PUCARA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,9,0,9,9
PUCARANI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,49,0,49,49
PUERTO ACOSTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,3,0,3,3
PUERTO GONZALO MORENO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,58,0,58,58
PUERTO PEREZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,3,0,3,3
PUERTO QUIJARRO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,32,0,32,32
PUERTO RICO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,35,0,35,35
PUERTO SILES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,3,0,3,3
PUERTO SUAREZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,69,0,69,69
PUERTO VILLARROEL,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,107,0,107,107
PUNA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,60,0,60,60
PUNATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,134,0,134,134
QUIABAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,4,0,4,4
QUILLACOLLO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,356,0,356,356
QUIME,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,32,0,32,32
RAVELO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,15,0,15,15
REYES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,4,0,4,4
RIBERALTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,290,0,290,290
ROBORE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,5,0,5,5
RURRENABAQUE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,59,0,59,59
SABAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,3,0,3,3
SACABA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,256,0,256,256
SACABAMBA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,4,0,4,4
SACACA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,78,0,78,78
SAIPINA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,28,0,28,28
SALINAS DE GARCI MENDOZA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,61,0,61,61
SAMAIPATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,44,0,44,44
SAN AGUSTIN,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,1,0,1,1
SAN ANDRES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,17,0,17,17
SAN ANDRES DE MACHACA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,9,0,9,9
SAN ANTONIO DE LOMERIO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,17,0,17,17
SAN BENITO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,62,0,62,62
SAN BORJA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,86,0,86,86
SAN BUENA VENTURA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,18,0,18,18
SAN CARLOS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,54,0,54,54
SAN IGNACIO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,30,0,30,30
SAN IGNACIO DE VELASCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,35,0,35,35
SAN JAVIER(STC),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,8,0,8,8
SAN JOAQUIN,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,14,0,14,14
SAN JOSE DE CHIQUITOS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2013-11-01,0,60,0,60,60
