,group,variable,month,CIRUGIA BUCAL MENOR CANTIDAD,CIRUGIA BUCAL MENOR CANTIDAD,TOTALES,TOTALES,TOTALES
INGAVI (HUMAITA),atencion odontologica,cirugia bucal menor,2013-11-01,3,3,3,3,6
INQUISIVI,atencion odontologica,cirugia bucal menor,2013-11-01,83,128,83,128,211
IRUPANA (VILLA DE LANZA),atencion odontologica,cirugia bucal menor,2013-11-01,39,52,39,52,91
JESUS DE MACHACA,atencion odontologica,cirugia bucal menor,2013-11-01,51,74,51,74,125
LA ASUNTA,atencion odontologica,cirugia bucal menor,2013-11-01,57,120,57,120,177
LA GUARDIA,atencion odontologica,cirugia bucal menor,2013-11-01,49,43,49,43,92
LA PAZ,atencion odontologica,cirugia bucal menor,2013-11-01,784,1126,784,1126,1910
LAGUNILLAS,atencion odontologica,cirugia bucal menor,2013-11-01,4,8,4,8,12
LAJA,atencion odontologica,cirugia bucal menor,2013-11-01,30,71,30,71,101
LAS CARRERAS,atencion odontologica,cirugia bucal menor,2013-11-01,2,9,2,9,11
LICOMA PAMPA,atencion odontologica,cirugia bucal menor,2013-11-01,2,1,2,1,3
LLALLAGUA,atencion odontologica,cirugia bucal menor,2013-11-01,78,111,78,111,189
LLICA,atencion odontologica,cirugia bucal menor,2013-11-01,24,25,24,25,49
LORETO,atencion odontologica,cirugia bucal menor,2013-11-01,3,1,3,1,4
LURIBAY,atencion odontologica,cirugia bucal menor,2013-11-01,27,28,27,28,55
MACHACAMARCA,atencion odontologica,cirugia bucal menor,2013-11-01,6,8,6,8,14
MACHARETI,atencion odontologica,cirugia bucal menor,2013-11-01,8,10,8,10,18
MAGDALENA,atencion odontologica,cirugia bucal menor,2013-11-01,29,49,29,49,78
MAIRANA,atencion odontologica,cirugia bucal menor,2013-11-01,13,21,13,21,34
MALLA,atencion odontologica,cirugia bucal menor,2013-11-01,2,3,2,3,5
MAPIRI,atencion odontologica,cirugia bucal menor,2013-11-01,40,30,40,30,70
MECAPACA,atencion odontologica,cirugia bucal menor,2013-11-01,9,18,9,18,27
MINEROS,atencion odontologica,cirugia bucal menor,2013-11-01,30,1,30,1,31
MIZQUE,atencion odontologica,cirugia bucal menor,2013-11-01,73,83,73,83,156
MOCOMOCO,atencion odontologica,cirugia bucal menor,2013-11-01,61,68,61,68,129
MOJOCOYA,atencion odontologica,cirugia bucal menor,2013-11-01,26,25,26,25,51
MONTEAGUDO,atencion odontologica,cirugia bucal menor,2013-11-01,24,35,24,35,59
MONTERO,atencion odontologica,cirugia bucal menor,2013-11-01,88,185,88,185,273
MORO MORO,atencion odontologica,cirugia bucal menor,2013-11-01,7,9,7,9,16
MOROCHATA,atencion odontologica,cirugia bucal menor,2013-11-01,6,8,6,8,14
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,cirugia bucal menor,2013-11-01,7,3,7,3,10
OCURI,atencion odontologica,cirugia bucal menor,2013-11-01,38,68,38,68,106
OKINAWA,atencion odontologica,cirugia bucal menor,2013-11-01,9,13,9,13,22
OMEREQUE,atencion odontologica,cirugia bucal menor,2013-11-01,4,13,4,13,17
ORURO,atencion odontologica,cirugia bucal menor,2013-11-01,343,560,343,560,903
PADCAYA,atencion odontologica,cirugia bucal menor,2013-11-01,44,57,44,57,101
PADILLA,atencion odontologica,cirugia bucal menor,2013-11-01,22,55,22,55,77
PAILON,atencion odontologica,cirugia bucal menor,2013-11-01,16,34,16,34,50
PALCA,atencion odontologica,cirugia bucal menor,2013-11-01,51,66,51,66,117
PALOS BLANCOS,atencion odontologica,cirugia bucal menor,2013-11-01,24,33,24,33,57
PAMPA AULLAGAS,atencion odontologica,cirugia bucal menor,2013-11-01,1,3,1,3,4
PAMPA GRANDE,atencion odontologica,cirugia bucal menor,2013-11-01,6,15,6,15,21
PAPEL PAMPA,atencion odontologica,cirugia bucal menor,2013-11-01,20,21,20,21,41
PASORAPA,atencion odontologica,cirugia bucal menor,2013-11-01,18,17,18,17,35
PATACAMAYA,atencion odontologica,cirugia bucal menor,2013-11-01,21,25,21,25,46
PAZÑA,atencion odontologica,cirugia bucal menor,2013-11-01,9,14,9,14,23
PELECHUCO,atencion odontologica,cirugia bucal menor,2013-11-01,17,42,17,42,59
POCOATA,atencion odontologica,cirugia bucal menor,2013-11-01,16,42,16,42,58
POCONA,atencion odontologica,cirugia bucal menor,2013-11-01,116,127,116,127,243
POJO (CBBA),atencion odontologica,cirugia bucal menor,2013-11-01,21,42,21,42,63
POOPO,atencion odontologica,cirugia bucal menor,2013-11-01,16,17,16,17,33
PORCO,atencion odontologica,cirugia bucal menor,2013-11-01,8,30,8,30,38
POROMA,atencion odontologica,cirugia bucal menor,2013-11-01,25,52,25,52,77
PORONGO,atencion odontologica,cirugia bucal menor,2013-11-01,5,16,5,16,21
PORTACHUELO,atencion odontologica,cirugia bucal menor,2013-11-01,28,31,28,31,59
PORVENIR,atencion odontologica,cirugia bucal menor,2013-11-01,18,24,18,24,42
POSTRER VALLE,atencion odontologica,cirugia bucal menor,2013-11-01,1,5,1,5,6
POTOSI,atencion odontologica,cirugia bucal menor,2013-11-01,172,318,172,318,490
PRESTO,atencion odontologica,cirugia bucal menor,2013-11-01,31,24,31,24,55
PUCARA,atencion odontologica,cirugia bucal menor,2013-11-01,2,2,2,2,4
PUCARANI,atencion odontologica,cirugia bucal menor,2013-11-01,77,140,77,140,217
PUERTO ACOSTA,atencion odontologica,cirugia bucal menor,2013-11-01,28,35,28,35,63
PUERTO CARABUCO,atencion odontologica,cirugia bucal menor,2013-11-01,37,62,37,62,99
PUERTO GONZALO MORENO,atencion odontologica,cirugia bucal menor,2013-11-01,27,17,27,17,44
PUERTO QUIJARRO,atencion odontologica,cirugia bucal menor,2013-11-01,32,4,32,4,36
PUERTO RICO,atencion odontologica,cirugia bucal menor,2013-11-01,44,57,44,57,101
PUERTO SILES,atencion odontologica,cirugia bucal menor,2013-11-01,15,20,15,20,35
PUERTO SUAREZ,atencion odontologica,cirugia bucal menor,2013-11-01,14,27,14,27,41
PUERTO VILLARROEL,atencion odontologica,cirugia bucal menor,2013-11-01,36,83,36,83,119
PUNA,atencion odontologica,cirugia bucal menor,2013-11-01,21,38,21,38,59
PUNATA,atencion odontologica,cirugia bucal menor,2013-11-01,28,44,28,44,72
QUIABAYA,atencion odontologica,cirugia bucal menor,2013-11-01,16,17,16,17,33
QUILLACOLLO,atencion odontologica,cirugia bucal menor,2013-11-01,91,103,91,103,194
QUIME,atencion odontologica,cirugia bucal menor,2013-11-01,59,81,59,81,140
QUIRUSILLAS,atencion odontologica,cirugia bucal menor,2013-11-01,7,0,7,0,7
RAVELO,atencion odontologica,cirugia bucal menor,2013-11-01,14,23,14,23,37
REYES,atencion odontologica,cirugia bucal menor,2013-11-01,29,41,29,41,70
RIBERALTA,atencion odontologica,cirugia bucal menor,2013-11-01,148,243,148,243,391
ROBORE,atencion odontologica,cirugia bucal menor,2013-11-01,9,16,9,16,25
RURRENABAQUE,atencion odontologica,cirugia bucal menor,2013-11-01,50,52,50,52,102
SABAYA,atencion odontologica,cirugia bucal menor,2013-11-01,10,16,10,16,26
SACABA,atencion odontologica,cirugia bucal menor,2013-11-01,179,241,179,241,420
SACABAMBA,atencion odontologica,cirugia bucal menor,2013-11-01,3,4,3,4,7
SACACA,atencion odontologica,cirugia bucal menor,2013-11-01,46,49,46,49,95
SAIPINA,atencion odontologica,cirugia bucal menor,2013-11-01,6,9,6,9,15
SALINAS DE GARCI MENDOZA,atencion odontologica,cirugia bucal menor,2013-11-01,92,92,92,92,184
SAMAIPATA,atencion odontologica,cirugia bucal menor,2013-11-01,22,32,22,32,54
SAN AGUSTIN,atencion odontologica,cirugia bucal menor,2013-11-01,4,1,4,1,5
SAN ANDRES,atencion odontologica,cirugia bucal menor,2013-11-01,23,32,23,32,55
SAN ANDRES DE MACHACA,atencion odontologica,cirugia bucal menor,2013-11-01,33,34,33,34,67
SAN ANTONIO DE LOMERIO,atencion odontologica,cirugia bucal menor,2013-11-01,21,17,21,17,38
SAN BENITO,atencion odontologica,cirugia bucal menor,2013-11-01,5,13,5,13,18
SAN BORJA,atencion odontologica,cirugia bucal menor,2013-11-01,9,20,9,20,29
SAN BUENA VENTURA,atencion odontologica,cirugia bucal menor,2013-11-01,13,16,13,16,29
SAN CARLOS,atencion odontologica,cirugia bucal menor,2013-11-01,17,20,17,20,37
SAN IGNACIO,atencion odontologica,cirugia bucal menor,2013-11-01,74,68,74,68,142
SAN IGNACIO DE VELASCO,atencion odontologica,cirugia bucal menor,2013-11-01,13,33,13,33,46
SAN JAVIER(BNI),atencion odontologica,cirugia bucal menor,2013-11-01,0,5,0,5,5
SAN JAVIER(STC),atencion odontologica,cirugia bucal menor,2013-11-01,10,5,10,5,15
SAN JOAQUIN,atencion odontologica,cirugia bucal menor,2013-11-01,10,9,10,9,19
SAN JOSE DE CHIQUITOS,atencion odontologica,cirugia bucal menor,2013-11-01,39,49,39,49,88
SAN JUAN DE YAPACANI,atencion odontologica,cirugia bucal menor,2013-11-01,6,18,6,18,24
SAN JULIAN,atencion odontologica,cirugia bucal menor,2013-11-01,19,40,19,40,59
SAN LORENZO(PND),atencion odontologica,cirugia bucal menor,2013-11-01,1,5,1,5,6
SAN LORENZO(TJA),atencion odontologica,cirugia bucal menor,2013-11-01,70,170,70,170,240
SAN LUCAS,atencion odontologica,cirugia bucal menor,2013-11-01,35,130,35,130,165
SAN MATIAS,atencion odontologica,cirugia bucal menor,2013-11-01,5,9,5,9,14
SAN MIGUEL DE VELASCO,atencion odontologica,cirugia bucal menor,2013-11-01,23,17,23,17,40
SAN PEDRO,atencion odontologica,cirugia bucal menor,2013-11-01,32,39,32,39,71
SAN PEDRO DE BUENA VISTA,atencion odontologica,cirugia bucal menor,2013-11-01,62,126,62,126,188
SAN PEDRO DE CURAHUARA,atencion odontologica,cirugia bucal menor,2013-11-01,16,28,16,28,44
SAN PEDRO DE QUEMES,atencion odontologica,cirugia bucal menor,2013-11-01,0,3,0,3,3
SAN PEDRO DE TIQUINA,atencion odontologica,cirugia bucal menor,2013-11-01,12,36,12,36,48
SAN RAFAEL,atencion odontologica,cirugia bucal menor,2013-11-01,6,14,6,14,20
SAN RAMON BENI,atencion odontologica,cirugia bucal menor,2013-11-01,0,20,0,20,20
SAN RAMON SCZ,atencion odontologica,cirugia bucal menor,2013-11-01,5,7,5,7,12
SANTA ANA,atencion odontologica,cirugia bucal menor,2013-11-01,34,67,34,67,101
SANTA CRUZ DE LA SIERRA,atencion odontologica,cirugia bucal menor,2013-11-01,419,641,419,641,1060
SANTA ROSA,atencion odontologica,cirugia bucal menor,2013-11-01,24,27,24,27,51
SANTA ROSA DEL SARA,atencion odontologica,cirugia bucal menor,2013-11-01,39,40,39,40,79
SANTIAGO DE CALLAPA,atencion odontologica,cirugia bucal menor,2013-11-01,17,22,17,22,39
SANTIAGO DE HUARI,atencion odontologica,cirugia bucal menor,2013-11-01,17,30,17,30,47
SANTIAGO DE HUATA,atencion odontologica,cirugia bucal menor,2013-11-01,29,30,29,30,59
SANTIAGO DE MACHACA,atencion odontologica,cirugia bucal menor,2013-11-01,25,52,25,52,77
SANTIVAÑES,atencion odontologica,cirugia bucal menor,2013-11-01,7,8,7,8,15
SANTUARIO DE QUILLACAS,atencion odontologica,cirugia bucal menor,2013-11-01,4,9,4,9,13
SAPAHAQUI,atencion odontologica,cirugia bucal menor,2013-11-01,36,32,36,32,68
SENA,atencion odontologica,cirugia bucal menor,2013-11-01,8,22,8,22,30
SICA SICA (VILLA AROMA),atencion odontologica,cirugia bucal menor,2013-11-01,54,71,54,71,125
SICAYA,atencion odontologica,cirugia bucal menor,2013-11-01,3,14,3,14,17
SIPE SIPE,atencion odontologica,cirugia bucal menor,2013-11-01,33,66,33,66,99
SOPACHUY,atencion odontologica,cirugia bucal menor,2013-11-01,8,23,8,23,31
SORACACHI,atencion odontologica,cirugia bucal menor,2013-11-01,6,23,6,23,29
SORATA,atencion odontologica,cirugia bucal menor,2013-11-01,6,11,6,11,17
SUCRE,atencion odontologica,cirugia bucal menor,2013-11-01,520,702,520,702,1222
TACACHI,atencion odontologica,cirugia bucal menor,2013-11-01,2,2,2,2,4
TACACOMA,atencion odontologica,cirugia bucal menor,2013-11-01,30,34,30,34,64
TACOBAMBA,atencion odontologica,cirugia bucal menor,2013-11-01,1,7,1,7,8
TACOPAYA,atencion odontologica,cirugia bucal menor,2013-11-01,4,18,4,18,22
TAPACARI,atencion odontologica,cirugia bucal menor,2013-11-01,26,44,26,44,70
TARABUCO,atencion odontologica,cirugia bucal menor,2013-11-01,35,44,35,44,79
TARACO,atencion odontologica,cirugia bucal menor,2013-11-01,18,28,18,28,46
TARATA,atencion odontologica,cirugia bucal menor,2013-11-01,14,18,14,18,32
TARIJA,atencion odontologica,cirugia bucal menor,2013-11-01,668,989,668,989,1657
TARVITA,atencion odontologica,cirugia bucal menor,2013-11-01,35,91,35,91,126
TEOPONTE,atencion odontologica,cirugia bucal menor,2013-11-01,16,8,16,8,24
TIAWANACU,atencion odontologica,cirugia bucal menor,2013-11-01,32,27,32,27,59
TINGUIPAYA,atencion odontologica,cirugia bucal menor,2013-11-01,25,43,25,43,68
TIPUANI,atencion odontologica,cirugia bucal menor,2013-11-01,10,14,10,14,24
TIQUIPAYA,atencion odontologica,cirugia bucal menor,2013-11-01,52,99,52,99,151
TIRAQUE (CBBA),atencion odontologica,cirugia bucal menor,2013-11-01,12,23,12,23,35
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,cirugia bucal menor,2013-11-01,3,5,3,5,8
TOCO,atencion odontologica,cirugia bucal menor,2013-11-01,6,19,6,19,25
TOLATA,atencion odontologica,cirugia bucal menor,2013-11-01,20,42,20,42,62
TOLEDO,atencion odontologica,cirugia bucal menor,2013-11-01,54,64,54,64,118
TOMAVE,atencion odontologica,cirugia bucal menor,2013-11-01,27,47,27,47,74
TOMINA,atencion odontologica,cirugia bucal menor,2013-11-01,25,38,25,38,63
TORO TORO,atencion odontologica,cirugia bucal menor,2013-11-01,18,13,18,13,31
TOTORA(CBBA),atencion odontologica,cirugia bucal menor,2013-11-01,20,40,20,40,60
TOTORA(ORR),atencion odontologica,cirugia bucal menor,2013-11-01,7,15,7,15,22
TRIGAL,atencion odontologica,cirugia bucal menor,2013-11-01,5,12,5,12,17
TRINIDAD,atencion odontologica,cirugia bucal menor,2013-11-01,123,227,123,227,350
TUPIZA,atencion odontologica,cirugia bucal menor,2013-11-01,39,78,39,78,117
TURCO,atencion odontologica,cirugia bucal menor,2013-11-01,16,20,16,20,36
UNCIA,atencion odontologica,cirugia bucal menor,2013-11-01,47,63,47,63,110
URIONDO (A. CONCEPCION),atencion odontologica,cirugia bucal menor,2013-11-01,68,135,68,135,203
URUBICHA,atencion odontologica,cirugia bucal menor,2013-11-01,6,18,6,18,24
UYUNI,atencion odontologica,cirugia bucal menor,2013-11-01,41,59,41,59,100
VACAS,atencion odontologica,cirugia bucal menor,2013-11-01,5,17,5,17,22
VALLEGRANDE,atencion odontologica,cirugia bucal menor,2013-11-01,29,56,29,56,85
VIACHA,atencion odontologica,cirugia bucal menor,2013-11-01,127,187,127,187,314
VILA VILA,atencion odontologica,cirugia bucal menor,2013-11-01,2,2,2,2,4
VILLA CHARCAS,atencion odontologica,cirugia bucal menor,2013-11-01,10,23,10,23,33
VILLA MONTES,atencion odontologica,cirugia bucal menor,2013-11-01,223,273,223,273,496
VILLA NUEVA (LOMA ALTA),atencion odontologica,cirugia bucal menor,2013-11-01,7,3,7,3,10
VILLA RIVERO,atencion odontologica,cirugia bucal menor,2013-11-01,10,14,10,14,24
VILLA SERRANO,atencion odontologica,cirugia bucal menor,2013-11-01,8,30,8,30,38
VILLA TUNARI,atencion odontologica,cirugia bucal menor,2013-11-01,74,109,74,109,183
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,cirugia bucal menor,2013-11-01,15,17,15,17,32
VILLAZON,atencion odontologica,cirugia bucal menor,2013-11-01,65,113,65,113,178
VINTO,atencion odontologica,cirugia bucal menor,2013-11-01,33,51,33,51,84
VITICHI,atencion odontologica,cirugia bucal menor,2013-11-01,41,65,41,65,106
WALDO BALLIVIAN,atencion odontologica,cirugia bucal menor,2013-11-01,14,22,14,22,36
WARNES,atencion odontologica,cirugia bucal menor,2013-11-01,41,50,41,50,91
YACO,atencion odontologica,cirugia bucal menor,2013-11-01,13,8,13,8,21
YACUIBA,atencion odontologica,cirugia bucal menor,2013-11-01,142,297,142,297,439
YAMPARAEZ,atencion odontologica,cirugia bucal menor,2013-11-01,17,38,17,38,55
YANACACHI,atencion odontologica,cirugia bucal menor,2013-11-01,28,53,28,53,81
YAPACANI,atencion odontologica,cirugia bucal menor,2013-11-01,23,64,23,64,87
YOCALLA,atencion odontologica,cirugia bucal menor,2013-11-01,18,29,18,29,47
YOTALA,atencion odontologica,cirugia bucal menor,2013-11-01,16,17,16,17,33
YUNCHARA,atencion odontologica,cirugia bucal menor,2013-11-01,41,73,41,73,114
ZUDAÑEZ,atencion odontologica,cirugia bucal menor,2013-11-01,16,12,16,12,28
ACACIO,atencion odontologica,cirugia bucal menor,2013-12-01,6,9,6,9,15
ACHACACHI,atencion odontologica,cirugia bucal menor,2013-12-01,116,158,116,158,274
ACHOCALLA,atencion odontologica,cirugia bucal menor,2013-12-01,28,20,28,20,48
AIQUILE,atencion odontologica,cirugia bucal menor,2013-12-01,14,12,14,12,26
ALALAY,atencion odontologica,cirugia bucal menor,2013-12-01,0,8,0,8,8
ALCALA,atencion odontologica,cirugia bucal menor,2013-12-01,14,45,14,45,59
ALTO BENI,atencion odontologica,cirugia bucal menor,2013-12-01,4,7,4,7,11
ANCORAIMES,atencion odontologica,cirugia bucal menor,2013-12-01,24,31,24,31,55
ANDAMARCA,atencion odontologica,cirugia bucal menor,2013-12-01,6,11,6,11,17
ANTEQUERA,atencion odontologica,cirugia bucal menor,2013-12-01,7,22,7,22,29
ANZALDO,atencion odontologica,cirugia bucal menor,2013-12-01,4,8,4,8,12
APOLO,atencion odontologica,cirugia bucal menor,2013-12-01,18,36,18,36,54
ARAMPAMPA,atencion odontologica,cirugia bucal menor,2013-12-01,5,11,5,11,16
ARANI,atencion odontologica,cirugia bucal menor,2013-12-01,11,28,11,28,39
ARBIETO,atencion odontologica,cirugia bucal menor,2013-12-01,1,3,1,3,4
ARQUE,atencion odontologica,cirugia bucal menor,2013-12-01,12,27,12,27,39
ASCENCION DE GUARAYOS,atencion odontologica,cirugia bucal menor,2013-12-01,7,22,7,22,29
ATOCHA,atencion odontologica,cirugia bucal menor,2013-12-01,66,86,66,86,152
AUCAPATA,atencion odontologica,cirugia bucal menor,2013-12-01,31,42,31,42,73
AYATA,atencion odontologica,cirugia bucal menor,2013-12-01,24,27,24,27,51
AYO AYO,atencion odontologica,cirugia bucal menor,2013-12-01,5,18,5,18,23
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,cirugia bucal menor,2013-12-01,57,72,57,72,129
AZURDUY,atencion odontologica,cirugia bucal menor,2013-12-01,0,11,0,11,11
BATALLAS,atencion odontologica,cirugia bucal menor,2013-12-01,45,66,45,66,111
BAURES,atencion odontologica,cirugia bucal menor,2013-12-01,3,4,3,4,7
BELEN DE ANDAMARCA,atencion odontologica,cirugia bucal menor,2013-12-01,8,4,8,4,12
BELEN DE URMIRI,atencion odontologica,cirugia bucal menor,2013-12-01,5,6,5,6,11
BELLA FLOR,atencion odontologica,cirugia bucal menor,2013-12-01,6,5,6,5,11
BERMEJO,atencion odontologica,cirugia bucal menor,2013-12-01,65,134,65,134,199
BETANZOS,atencion odontologica,cirugia bucal menor,2013-12-01,36,70,36,70,106
BOLIVAR,atencion odontologica,cirugia bucal menor,2013-12-01,6,18,6,18,24
BOLPEBRA,atencion odontologica,cirugia bucal menor,2013-12-01,2,0,2,0,2
BOYUIBE,atencion odontologica,cirugia bucal menor,2013-12-01,4,15,4,15,19
BUENA VISTA,atencion odontologica,cirugia bucal menor,2013-12-01,9,10,9,10,19
CABEZAS,atencion odontologica,cirugia bucal menor,2013-12-01,14,41,14,41,55
CAIROMA,atencion odontologica,cirugia bucal menor,2013-12-01,32,56,32,56,88
"CAIZA ""D""",atencion odontologica,cirugia bucal menor,2013-12-01,10,14,10,14,24
CAJUATA,atencion odontologica,cirugia bucal menor,2013-12-01,34,66,34,66,100
CALACOTO,atencion odontologica,cirugia bucal menor,2013-12-01,10,10,10,10,20
CALAMARCA,atencion odontologica,cirugia bucal menor,2013-12-01,20,37,20,37,57
CAMARGO,atencion odontologica,cirugia bucal menor,2013-12-01,13,34,13,34,47
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,cirugia bucal menor,2013-12-01,8,9,8,9,17
CAMIRI,atencion odontologica,cirugia bucal menor,2013-12-01,46,71,46,71,117
CAPINOTA,atencion odontologica,cirugia bucal menor,2013-12-01,10,7,10,7,17
CAQUIAVIRI,atencion odontologica,cirugia bucal menor,2013-12-01,24,24,24,24,48
CARACOLLO,atencion odontologica,cirugia bucal menor,2013-12-01,26,36,26,36,62
CARANAVI,atencion odontologica,cirugia bucal menor,2013-12-01,11,12,11,12,23
CARAPARI,atencion odontologica,cirugia bucal menor,2013-12-01,52,79,52,79,131
CARIPUYO,atencion odontologica,cirugia bucal menor,2013-12-01,14,24,14,24,38
CARMEN RIVERO TORREZ,atencion odontologica,cirugia bucal menor,2013-12-01,15,19,15,19,34
CATACORA,atencion odontologica,cirugia bucal menor,2013-12-01,7,3,7,3,10
CHALLAPATA,atencion odontologica,cirugia bucal menor,2013-12-01,81,122,81,122,203
CHAQUI,atencion odontologica,cirugia bucal menor,2013-12-01,4,13,4,13,17
CHARAGUA,atencion odontologica,cirugia bucal menor,2013-12-01,30,68,30,68,98
CHARAÑA,atencion odontologica,cirugia bucal menor,2013-12-01,3,6,3,6,9
CHAYANTA,atencion odontologica,cirugia bucal menor,2013-12-01,48,73,48,73,121
CHIMORE,atencion odontologica,cirugia bucal menor,2013-12-01,7,41,7,41,48
CHIPAYA,atencion odontologica,cirugia bucal menor,2013-12-01,0,2,0,2,2
CHOQUE COTA,atencion odontologica,cirugia bucal menor,2013-12-01,0,5,0,5,5
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,cirugia bucal menor,2013-12-01,28,33,28,33,61
CHUMA,atencion odontologica,cirugia bucal menor,2013-12-01,60,100,60,100,160
CKOCHAS,atencion odontologica,cirugia bucal menor,2013-12-01,7,37,7,37,44
CLIZA,atencion odontologica,cirugia bucal menor,2013-12-01,37,41,37,41,78
COBIJA,atencion odontologica,cirugia bucal menor,2013-12-01,25,54,25,54,79
COCAPATA,atencion odontologica,cirugia bucal menor,2013-12-01,28,74,28,74,102
