,group,variable,month,PERIODONCIAS CANTIDAD,PERIODONCIAS CANTIDAD,TOTALES,TOTALES,TOTALES
OMEREQUE,atencion odontologica,periodoncias,2013-11-01,2,6,2,6,8
ORURO,atencion odontologica,periodoncias,2013-11-01,124,139,124,139,263
PADCAYA,atencion odontologica,periodoncias,2013-11-01,12,13,12,13,25
PADILLA,atencion odontologica,periodoncias,2013-11-01,4,4,4,4,8
PAILON,atencion odontologica,periodoncias,2013-11-01,6,3,6,3,9
PALCA,atencion odontologica,periodoncias,2013-11-01,0,2,0,2,2
PALOS BLANCOS,atencion odontologica,periodoncias,2013-11-01,1,2,1,2,3
PAMPA GRANDE,atencion odontologica,periodoncias,2013-11-01,0,2,0,2,2
PAPEL PAMPA,atencion odontologica,periodoncias,2013-11-01,5,5,5,5,10
PASORAPA,atencion odontologica,periodoncias,2013-11-01,0,1,0,1,1
PATACAMAYA,atencion odontologica,periodoncias,2013-11-01,2,7,2,7,9
PAZÑA,atencion odontologica,periodoncias,2013-11-01,3,1,3,1,4
PELECHUCO,atencion odontologica,periodoncias,2013-11-01,0,4,0,4,4
POCOATA,atencion odontologica,periodoncias,2013-11-01,0,11,0,11,11
POCONA,atencion odontologica,periodoncias,2013-11-01,2,16,2,16,18
POJO (CBBA),atencion odontologica,periodoncias,2013-11-01,4,24,4,24,28
POOPO,atencion odontologica,periodoncias,2013-11-01,4,0,4,0,4
PORCO,atencion odontologica,periodoncias,2013-11-01,0,1,0,1,1
POROMA,atencion odontologica,periodoncias,2013-11-01,3,1,3,1,4
PORTACHUELO,atencion odontologica,periodoncias,2013-11-01,2,7,2,7,9
PORVENIR,atencion odontologica,periodoncias,2013-11-01,4,4,4,4,8
POSTRER VALLE,atencion odontologica,periodoncias,2013-11-01,0,3,0,3,3
POTOSI,atencion odontologica,periodoncias,2013-11-01,85,161,85,161,246
PRESTO,atencion odontologica,periodoncias,2013-11-01,1,1,1,1,2
PUERTO ACOSTA,atencion odontologica,periodoncias,2013-11-01,0,1,0,1,1
PUERTO CARABUCO,atencion odontologica,periodoncias,2013-11-01,2,0,2,0,2
PUERTO GONZALO MORENO,atencion odontologica,periodoncias,2013-11-01,0,2,0,2,2
PUERTO PEREZ,atencion odontologica,periodoncias,2013-11-01,0,4,0,4,4
PUERTO QUIJARRO,atencion odontologica,periodoncias,2013-11-01,1,0,1,0,1
PUERTO RICO,atencion odontologica,periodoncias,2013-11-01,0,14,0,14,14
PUERTO SUAREZ,atencion odontologica,periodoncias,2013-11-01,0,3,0,3,3
PUERTO VILLARROEL,atencion odontologica,periodoncias,2013-11-01,13,18,13,18,31
PUNA,atencion odontologica,periodoncias,2013-11-01,2,2,2,2,4
PUNATA,atencion odontologica,periodoncias,2013-11-01,6,41,6,41,47
QUIABAYA,atencion odontologica,periodoncias,2013-11-01,1,1,1,1,2
QUILLACOLLO,atencion odontologica,periodoncias,2013-11-01,114,121,114,121,235
QUIME,atencion odontologica,periodoncias,2013-11-01,20,3,20,3,23
QUIRUSILLAS,atencion odontologica,periodoncias,2013-11-01,1,0,1,0,1
RAVELO,atencion odontologica,periodoncias,2013-11-01,0,1,0,1,1
REYES,atencion odontologica,periodoncias,2013-11-01,12,16,12,16,28
RIBERALTA,atencion odontologica,periodoncias,2013-11-01,60,194,60,194,254
ROBORE,atencion odontologica,periodoncias,2013-11-01,3,6,3,6,9
RURRENABAQUE,atencion odontologica,periodoncias,2013-11-01,3,4,3,4,7
SABAYA,atencion odontologica,periodoncias,2013-11-01,3,7,3,7,10
SACABA,atencion odontologica,periodoncias,2013-11-01,75,111,75,111,186
SACABAMBA,atencion odontologica,periodoncias,2013-11-01,0,1,0,1,1
SACACA,atencion odontologica,periodoncias,2013-11-01,36,24,36,24,60
SAIPINA,atencion odontologica,periodoncias,2013-11-01,3,1,3,1,4
SALINAS DE GARCI MENDOZA,atencion odontologica,periodoncias,2013-11-01,2,2,2,2,4
SAMAIPATA,atencion odontologica,periodoncias,2013-11-01,1,5,1,5,6
SAN AGUSTIN,atencion odontologica,periodoncias,2013-11-01,0,2,0,2,2
SAN ANDRES,atencion odontologica,periodoncias,2013-11-01,0,4,0,4,4
SAN ANDRES DE MACHACA,atencion odontologica,periodoncias,2013-11-01,1,1,1,1,2
SAN BENITO,atencion odontologica,periodoncias,2013-11-01,3,8,3,8,11
SAN BORJA,atencion odontologica,periodoncias,2013-11-01,16,19,16,19,35
SAN BUENA VENTURA,atencion odontologica,periodoncias,2013-11-01,1,2,1,2,3
SAN CARLOS,atencion odontologica,periodoncias,2013-11-01,7,14,7,14,21
SAN IGNACIO,atencion odontologica,periodoncias,2013-11-01,13,25,13,25,38
SAN IGNACIO DE VELASCO,atencion odontologica,periodoncias,2013-11-01,1,3,1,3,4
SAN JAVIER(STC),atencion odontologica,periodoncias,2013-11-01,0,2,0,2,2
SAN JULIAN,atencion odontologica,periodoncias,2013-11-01,4,7,4,7,11
SAN LORENZO(PND),atencion odontologica,periodoncias,2013-11-01,0,2,0,2,2
SAN LORENZO(TJA),atencion odontologica,periodoncias,2013-11-01,0,6,0,6,6
SAN LUCAS,atencion odontologica,periodoncias,2013-11-01,7,25,7,25,32
SAN MIGUEL DE VELASCO,atencion odontologica,periodoncias,2013-11-01,5,9,5,9,14
SAN PEDRO,atencion odontologica,periodoncias,2013-11-01,0,1,0,1,1
SAN PEDRO DE BUENA VISTA,atencion odontologica,periodoncias,2013-11-01,2,3,2,3,5
SAN RAFAEL,atencion odontologica,periodoncias,2013-11-01,28,49,28,49,77
SAN RAMON SCZ,atencion odontologica,periodoncias,2013-11-01,4,10,4,10,14
SANTA ANA,atencion odontologica,periodoncias,2013-11-01,0,3,0,3,3
SANTA CRUZ DE LA SIERRA,atencion odontologica,periodoncias,2013-11-01,456,989,456,989,1445
SANTA ROSA,atencion odontologica,periodoncias,2013-11-01,0,1,0,1,1
SANTA ROSA DEL SARA,atencion odontologica,periodoncias,2013-11-01,0,1,0,1,1
SANTIAGO DE HUARI,atencion odontologica,periodoncias,2013-11-01,6,3,6,3,9
SANTIAGO DE HUATA,atencion odontologica,periodoncias,2013-11-01,3,2,3,2,5
SANTIAGO DE MACHACA,atencion odontologica,periodoncias,2013-11-01,1,0,1,0,1
SANTIVAÑES,atencion odontologica,periodoncias,2013-11-01,0,1,0,1,1
SANTUARIO DE QUILLACAS,atencion odontologica,periodoncias,2013-11-01,0,2,0,2,2
SAPAHAQUI,atencion odontologica,periodoncias,2013-11-01,1,0,1,0,1
SICAYA,atencion odontologica,periodoncias,2013-11-01,1,4,1,4,5
SIPE SIPE,atencion odontologica,periodoncias,2013-11-01,7,37,7,37,44
SOPACHUY,atencion odontologica,periodoncias,2013-11-01,0,1,0,1,1
SUCRE,atencion odontologica,periodoncias,2013-11-01,409,501,409,501,910
TACACHI,atencion odontologica,periodoncias,2013-11-01,0,1,0,1,1
TACOBAMBA,atencion odontologica,periodoncias,2013-11-01,1,0,1,0,1
TACOPAYA,atencion odontologica,periodoncias,2013-11-01,1,1,1,1,2
TAPACARI,atencion odontologica,periodoncias,2013-11-01,1,4,1,4,5
TARABUCO,atencion odontologica,periodoncias,2013-11-01,2,7,2,7,9
TARATA,atencion odontologica,periodoncias,2013-11-01,1,1,1,1,2
TARIJA,atencion odontologica,periodoncias,2013-11-01,210,399,210,399,609
TARVITA,atencion odontologica,periodoncias,2013-11-01,8,23,8,23,31
TEOPONTE,atencion odontologica,periodoncias,2013-11-01,0,1,0,1,1
TIAWANACU,atencion odontologica,periodoncias,2013-11-01,2,3,2,3,5
TINGUIPAYA,atencion odontologica,periodoncias,2013-11-01,2,5,2,5,7
TIQUIPAYA,atencion odontologica,periodoncias,2013-11-01,17,74,17,74,91
TIRAQUE (CBBA),atencion odontologica,periodoncias,2013-11-01,1,3,1,3,4
TOCO,atencion odontologica,periodoncias,2013-11-01,0,7,0,7,7
TOLATA,atencion odontologica,periodoncias,2013-11-01,2,8,2,8,10
TOLEDO,atencion odontologica,periodoncias,2013-11-01,1,3,1,3,4
TOMINA,atencion odontologica,periodoncias,2013-11-01,11,13,11,13,24
TORO TORO,atencion odontologica,periodoncias,2013-11-01,3,14,3,14,17
TOTORA(CBBA),atencion odontologica,periodoncias,2013-11-01,1,4,1,4,5
TRINIDAD,atencion odontologica,periodoncias,2013-11-01,39,102,39,102,141
TUPIZA,atencion odontologica,periodoncias,2013-11-01,23,37,23,37,60
TURCO,atencion odontologica,periodoncias,2013-11-01,0,1,0,1,1
UNCIA,atencion odontologica,periodoncias,2013-11-01,6,6,6,6,12
URIONDO (A. CONCEPCION),atencion odontologica,periodoncias,2013-11-01,1,1,1,1,2
URUBICHA,atencion odontologica,periodoncias,2013-11-01,4,3,4,3,7
VACAS,atencion odontologica,periodoncias,2013-11-01,2,1,2,1,3
VALLEGRANDE,atencion odontologica,periodoncias,2013-11-01,2,14,2,14,16
VIACHA,atencion odontologica,periodoncias,2013-11-01,26,21,26,21,47
VILA VILA,atencion odontologica,periodoncias,2013-11-01,0,2,0,2,2
VILLA CHARCAS,atencion odontologica,periodoncias,2013-11-01,0,6,0,6,6
VILLA MONTES,atencion odontologica,periodoncias,2013-11-01,16,26,16,26,42
VILLA RIVERO,atencion odontologica,periodoncias,2013-11-01,0,1,0,1,1
VILLA SERRANO,atencion odontologica,periodoncias,2013-11-01,0,3,0,3,3
VILLA TUNARI,atencion odontologica,periodoncias,2013-11-01,11,51,11,51,62
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,periodoncias,2013-11-01,1,1,1,1,2
VILLAZON,atencion odontologica,periodoncias,2013-11-01,3,8,3,8,11
VINTO,atencion odontologica,periodoncias,2013-11-01,5,29,5,29,34
VITICHI,atencion odontologica,periodoncias,2013-11-01,2,3,2,3,5
WARNES,atencion odontologica,periodoncias,2013-11-01,7,20,7,20,27
YACUIBA,atencion odontologica,periodoncias,2013-11-01,30,42,30,42,72
YAMPARAEZ,atencion odontologica,periodoncias,2013-11-01,1,2,1,2,3
YANACACHI,atencion odontologica,periodoncias,2013-11-01,3,1,3,1,4
YAPACANI,atencion odontologica,periodoncias,2013-11-01,2,29,2,29,31
YOCALLA,atencion odontologica,periodoncias,2013-11-01,1,2,1,2,3
YOTALA,atencion odontologica,periodoncias,2013-11-01,1,12,1,12,13
YUNCHARA,atencion odontologica,periodoncias,2013-11-01,1,14,1,14,15
ZUDAÑEZ,atencion odontologica,periodoncias,2013-11-01,0,2,0,2,2
ACACIO,atencion odontologica,periodoncias,2013-12-01,2,0,2,0,2
ACHACACHI,atencion odontologica,periodoncias,2013-12-01,20,27,20,27,47
AIQUILE,atencion odontologica,periodoncias,2013-12-01,14,13,14,13,27
ALCALA,atencion odontologica,periodoncias,2013-12-01,0,9,0,9,9
ANCORAIMES,atencion odontologica,periodoncias,2013-12-01,0,3,0,3,3
ANDAMARCA,atencion odontologica,periodoncias,2013-12-01,3,1,3,1,4
ANTEQUERA,atencion odontologica,periodoncias,2013-12-01,0,1,0,1,1
ANZALDO,atencion odontologica,periodoncias,2013-12-01,0,1,0,1,1
APOLO,atencion odontologica,periodoncias,2013-12-01,2,2,2,2,4
ARANI,atencion odontologica,periodoncias,2013-12-01,0,4,0,4,4
ARBIETO,atencion odontologica,periodoncias,2013-12-01,0,8,0,8,8
ARQUE,atencion odontologica,periodoncias,2013-12-01,2,4,2,4,6
ASCENCION DE GUARAYOS,atencion odontologica,periodoncias,2013-12-01,0,3,0,3,3
ATOCHA,atencion odontologica,periodoncias,2013-12-01,37,28,37,28,65
AUCAPATA,atencion odontologica,periodoncias,2013-12-01,1,1,1,1,2
AYATA,atencion odontologica,periodoncias,2013-12-01,0,2,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,periodoncias,2013-12-01,8,17,8,17,25
AZURDUY,atencion odontologica,periodoncias,2013-12-01,2,0,2,0,2
BELEN DE ANDAMARCA,atencion odontologica,periodoncias,2013-12-01,0,1,0,1,1
BELEN DE URMIRI,atencion odontologica,periodoncias,2013-12-01,0,2,0,2,2
BELLA FLOR,atencion odontologica,periodoncias,2013-12-01,1,0,1,0,1
BERMEJO,atencion odontologica,periodoncias,2013-12-01,19,38,19,38,57
BETANZOS,atencion odontologica,periodoncias,2013-12-01,2,3,2,3,5
BOLIVAR,atencion odontologica,periodoncias,2013-12-01,0,1,0,1,1
BOLPEBRA,atencion odontologica,periodoncias,2013-12-01,0,1,0,1,1
BUENA VISTA,atencion odontologica,periodoncias,2013-12-01,1,0,1,0,1
CABEZAS,atencion odontologica,periodoncias,2013-12-01,3,2,3,2,5
CAIROMA,atencion odontologica,periodoncias,2013-12-01,1,3,1,3,4
"CAIZA ""D""",atencion odontologica,periodoncias,2013-12-01,1,1,1,1,2
CAJUATA,atencion odontologica,periodoncias,2013-12-01,1,2,1,2,3
CALACOTO,atencion odontologica,periodoncias,2013-12-01,1,0,1,0,1
CALAMARCA,atencion odontologica,periodoncias,2013-12-01,1,3,1,3,4
CAMARGO,atencion odontologica,periodoncias,2013-12-01,3,8,3,8,11
CAMIRI,atencion odontologica,periodoncias,2013-12-01,38,50,38,50,88
CAPINOTA,atencion odontologica,periodoncias,2013-12-01,10,12,10,12,22
CAQUIAVIRI,atencion odontologica,periodoncias,2013-12-01,0,3,0,3,3
CARACOLLO,atencion odontologica,periodoncias,2013-12-01,3,11,3,11,14
CARANAVI,atencion odontologica,periodoncias,2013-12-01,23,68,23,68,91
CARAPARI,atencion odontologica,periodoncias,2013-12-01,7,15,7,15,22
CARMEN RIVERO TORREZ,atencion odontologica,periodoncias,2013-12-01,4,6,4,6,10
CHALLAPATA,atencion odontologica,periodoncias,2013-12-01,4,11,4,11,15
CHARAGUA,atencion odontologica,periodoncias,2013-12-01,7,11,7,11,18
CHAYANTA,atencion odontologica,periodoncias,2013-12-01,3,8,3,8,11
CHIMORE,atencion odontologica,periodoncias,2013-12-01,1,5,1,5,6
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,periodoncias,2013-12-01,0,6,0,6,6
CHUMA,atencion odontologica,periodoncias,2013-12-01,5,9,5,9,14
CLIZA,atencion odontologica,periodoncias,2013-12-01,10,26,10,26,36
COBIJA,atencion odontologica,periodoncias,2013-12-01,70,99,70,99,169
COCAPATA,atencion odontologica,periodoncias,2013-12-01,0,10,0,10,10
COCHABAMBA,atencion odontologica,periodoncias,2013-12-01,1289,1746,1289,1746,3035
COIPASA,atencion odontologica,periodoncias,2013-12-01,1,3,1,3,4
COLCAPIRHUA,atencion odontologica,periodoncias,2013-12-01,1,12,1,12,13
"COLCHA ""K""",atencion odontologica,periodoncias,2013-12-01,1,0,1,0,1
COLLANA,atencion odontologica,periodoncias,2013-12-01,0,1,0,1,1
COLOMI,atencion odontologica,periodoncias,2013-12-01,1,10,1,10,11
COLPA BELGICA,atencion odontologica,periodoncias,2013-12-01,0,4,0,4,4
COLQUECHACA,atencion odontologica,periodoncias,2013-12-01,0,4,0,4,4
COLQUIRI,atencion odontologica,periodoncias,2013-12-01,1,1,1,1,2
COMARAPA,atencion odontologica,periodoncias,2013-12-01,4,7,4,7,11
COMBAYA,atencion odontologica,periodoncias,2013-12-01,0,4,0,4,4
CONCEPCION,atencion odontologica,periodoncias,2013-12-01,2,4,2,4,6
COPACABANA,atencion odontologica,periodoncias,2013-12-01,6,3,6,3,9
COROICO,atencion odontologica,periodoncias,2013-12-01,5,6,5,6,11
COTAGAITA,atencion odontologica,periodoncias,2013-12-01,2,10,2,10,12
COTOCA,atencion odontologica,periodoncias,2013-12-01,0,6,0,6,6
CUATRO CAÑADAS,atencion odontologica,periodoncias,2013-12-01,1,5,1,5,6
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,periodoncias,2013-12-01,0,1,0,1,1
CUEVO,atencion odontologica,periodoncias,2013-12-01,1,1,1,1,2
CULPINA,atencion odontologica,periodoncias,2013-12-01,0,1,0,1,1
CURVA,atencion odontologica,periodoncias,2013-12-01,0,1,0,1,1
DESAGUADERO,atencion odontologica,periodoncias,2013-12-01,2,3,2,3,5
EL ALTO,atencion odontologica,periodoncias,2013-12-01,203,360,203,360,563
EL CHORO,atencion odontologica,periodoncias,2013-12-01,0,1,0,1,1
EL PUENTE(STC),atencion odontologica,periodoncias,2013-12-01,2,4,2,4,6
EL TORNO,atencion odontologica,periodoncias,2013-12-01,17,50,17,50,67
EL VILLAR,atencion odontologica,periodoncias,2013-12-01,4,2,4,2,6
ENTRE RIOS TRJ,atencion odontologica,periodoncias,2013-12-01,86,68,86,68,154
ENTRE RIOS CBBA,atencion odontologica,periodoncias,2013-12-01,0,12,0,12,12
ESCOMA,atencion odontologica,periodoncias,2013-12-01,1,3,1,3,4
EUCALIPTUS,atencion odontologica,periodoncias,2013-12-01,0,1,0,1,1
FERNANDEZ ALONSO,atencion odontologica,periodoncias,2013-12-01,3,2,3,2,5
FILADELFIA,atencion odontologica,periodoncias,2013-12-01,1,5,1,5,6
GENERAL SAAVEDRA,atencion odontologica,periodoncias,2013-12-01,4,9,4,9,13
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,periodoncias,2013-12-01,0,3,0,3,3
GUANAY,atencion odontologica,periodoncias,2013-12-01,4,5,4,5,9
GUAYARAMERIN,atencion odontologica,periodoncias,2013-12-01,14,14,14,14,28
GUTIERREZ,atencion odontologica,periodoncias,2013-12-01,5,22,5,22,27
HUACAYA (VILLA DE HUACAYA),atencion odontologica,periodoncias,2013-12-01,1,1,1,1,2
HUANUNI,atencion odontologica,periodoncias,2013-12-01,1,0,1,0,1
HUAYLLAMARCA,atencion odontologica,periodoncias,2013-12-01,1,1,1,1,2
HUMANATA,atencion odontologica,periodoncias,2013-12-01,8,12,8,12,20
ICLA,atencion odontologica,periodoncias,2013-12-01,0,3,0,3,3
INCAHUASI,atencion odontologica,periodoncias,2013-12-01,0,1,0,1,1
IRUPANA (VILLA DE LANZA),atencion odontologica,periodoncias,2013-12-01,0,7,0,7,7
IXIAMAS,atencion odontologica,periodoncias,2013-12-01,0,1,0,1,1
JESUS DE MACHACA,atencion odontologica,periodoncias,2013-12-01,1,0,1,0,1
LA ASUNTA,atencion odontologica,periodoncias,2013-12-01,2,3,2,3,5
LA GUARDIA,atencion odontologica,periodoncias,2013-12-01,9,19,9,19,28
LA PAZ,atencion odontologica,periodoncias,2013-12-01,406,630,406,630,1036
LAS CARRERAS,atencion odontologica,periodoncias,2013-12-01,1,21,1,21,22
LICOMA PAMPA,atencion odontologica,periodoncias,2013-12-01,0,1,0,1,1
LLALLAGUA,atencion odontologica,periodoncias,2013-12-01,2,6,2,6,8
LLICA,atencion odontologica,periodoncias,2013-12-01,0,6,0,6,6
LORETO,atencion odontologica,periodoncias,2013-12-01,1,0,1,0,1
MACHACAMARCA,atencion odontologica,periodoncias,2013-12-01,0,2,0,2,2
MAGDALENA,atencion odontologica,periodoncias,2013-12-01,4,8,4,8,12
MAPIRI,atencion odontologica,periodoncias,2013-12-01,1,8,1,8,9
MECAPACA,atencion odontologica,periodoncias,2013-12-01,1,2,1,2,3
MIZQUE,atencion odontologica,periodoncias,2013-12-01,0,2,0,2,2
MOCOMOCO,atencion odontologica,periodoncias,2013-12-01,0,1,0,1,1
MOJOCOYA,atencion odontologica,periodoncias,2013-12-01,1,6,1,6,7
MONTEAGUDO,atencion odontologica,periodoncias,2013-12-01,6,18,6,18,24
MONTERO,atencion odontologica,periodoncias,2013-12-01,15,35,15,35,50
MOROCHATA,atencion odontologica,periodoncias,2013-12-01,0,6,0,6,6
OKINAWA,atencion odontologica,periodoncias,2013-12-01,1,12,1,12,13
ORURO,atencion odontologica,periodoncias,2013-12-01,126,134,126,134,260
PADCAYA,atencion odontologica,periodoncias,2013-12-01,7,7,7,7,14
PADILLA,atencion odontologica,periodoncias,2013-12-01,1,2,1,2,3
PAILON,atencion odontologica,periodoncias,2013-12-01,12,21,12,21,33
PALCA,atencion odontologica,periodoncias,2013-12-01,0,5,0,5,5
PALOS BLANCOS,atencion odontologica,periodoncias,2013-12-01,2,2,2,2,4
PAMPA GRANDE,atencion odontologica,periodoncias,2013-12-01,0,5,0,5,5
PAPEL PAMPA,atencion odontologica,periodoncias,2013-12-01,6,7,6,7,13
PASORAPA,atencion odontologica,periodoncias,2013-12-01,0,2,0,2,2
PATACAMAYA,atencion odontologica,periodoncias,2013-12-01,2,7,2,7,9
PAZÑA,atencion odontologica,periodoncias,2013-12-01,0,1,0,1,1
POCOATA,atencion odontologica,periodoncias,2013-12-01,1,22,1,22,23
POCONA,atencion odontologica,periodoncias,2013-12-01,1,4,1,4,5
POJO (CBBA),atencion odontologica,periodoncias,2013-12-01,1,6,1,6,7
PORCO,atencion odontologica,periodoncias,2013-12-01,0,1,0,1,1
POROMA,atencion odontologica,periodoncias,2013-12-01,2,9,2,9,11
PORONGO,atencion odontologica,periodoncias,2013-12-01,0,1,0,1,1
PORTACHUELO,atencion odontologica,periodoncias,2013-12-01,3,13,3,13,16
PORVENIR,atencion odontologica,periodoncias,2013-12-01,3,5,3,5,8
POSTRER VALLE,atencion odontologica,periodoncias,2013-12-01,1,0,1,0,1
POTOSI,atencion odontologica,periodoncias,2013-12-01,73,108,73,108,181
PRESTO,atencion odontologica,periodoncias,2013-12-01,0,1,0,1,1
PUCARA,atencion odontologica,periodoncias,2013-12-01,0,2,0,2,2
PUERTO ACOSTA,atencion odontologica,periodoncias,2013-12-01,1,0,1,0,1
PUERTO GONZALO MORENO,atencion odontologica,periodoncias,2013-12-01,1,0,1,0,1
PUERTO QUIJARRO,atencion odontologica,periodoncias,2013-12-01,0,1,0,1,1
PUERTO RICO,atencion odontologica,periodoncias,2013-12-01,0,12,0,12,12
PUERTO SUAREZ,atencion odontologica,periodoncias,2013-12-01,0,4,0,4,4
PUERTO VILLARROEL,atencion odontologica,periodoncias,2013-12-01,11,10,11,10,21
PUNA,atencion odontologica,periodoncias,2013-12-01,2,1,2,1,3
PUNATA,atencion odontologica,periodoncias,2013-12-01,5,13,5,13,18
QUIABAYA,atencion odontologica,periodoncias,2013-12-01,0,5,0,5,5
QUILLACOLLO,atencion odontologica,periodoncias,2013-12-01,127,137,127,137,264
QUIME,atencion odontologica,periodoncias,2013-12-01,22,4,22,4,26
RAVELO,atencion odontologica,periodoncias,2013-12-01,0,8,0,8,8
REYES,atencion odontologica,periodoncias,2013-12-01,14,18,14,18,32
RIBERALTA,atencion odontologica,periodoncias,2013-12-01,7,39,7,39,46
ROBORE,atencion odontologica,periodoncias,2013-12-01,1,3,1,3,4
RURRENABAQUE,atencion odontologica,periodoncias,2013-12-01,1,2,1,2,3
SABAYA,atencion odontologica,periodoncias,2013-12-01,0,2,0,2,2
SACABA,atencion odontologica,periodoncias,2013-12-01,49,81,49,81,130
SACABAMBA,atencion odontologica,periodoncias,2013-12-01,1,7,1,7,8
SACACA,atencion odontologica,periodoncias,2013-12-01,0,3,0,3,3
SAIPINA,atencion odontologica,periodoncias,2013-12-01,2,4,2,4,6
SALINAS DE GARCI MENDOZA,atencion odontologica,periodoncias,2013-12-01,0,1,0,1,1
SAN AGUSTIN,atencion odontologica,periodoncias,2013-12-01,2,1,2,1,3
SAN ANDRES,atencion odontologica,periodoncias,2013-12-01,0,3,0,3,3
SAN ANDRES DE MACHACA,atencion odontologica,periodoncias,2013-12-01,5,2,5,2,7
SAN BORJA,atencion odontologica,periodoncias,2013-12-01,16,20,16,20,36
SAN BUENA VENTURA,atencion odontologica,periodoncias,2013-12-01,0,5,0,5,5
SAN CARLOS,atencion odontologica,periodoncias,2013-12-01,6,6,6,6,12
SAN IGNACIO,atencion odontologica,periodoncias,2013-12-01,32,47,32,47,79
SAN JAVIER(STC),atencion odontologica,periodoncias,2013-12-01,2,3,2,3,5
SAN JOSE DE CHIQUITOS,atencion odontologica,periodoncias,2013-12-01,0,2,0,2,2
SAN JULIAN,atencion odontologica,periodoncias,2013-12-01,3,21,3,21,24
SAN LORENZO(TJA),atencion odontologica,periodoncias,2013-12-01,47,8,47,8,55
SAN LUCAS,atencion odontologica,periodoncias,2013-12-01,3,13,3,13,16
SAN MATIAS,atencion odontologica,periodoncias,2013-12-01,2,1,2,1,3
SAN MIGUEL DE VELASCO,atencion odontologica,periodoncias,2013-12-01,2,2,2,2,4
SAN PEDRO,atencion odontologica,periodoncias,2013-12-01,0,4,0,4,4
SAN PEDRO DE BUENA VISTA,atencion odontologica,periodoncias,2013-12-01,1,1,1,1,2
SAN RAFAEL,atencion odontologica,periodoncias,2013-12-01,24,33,24,33,57
SAN RAMON SCZ,atencion odontologica,periodoncias,2013-12-01,0,1,0,1,1
