,group,variable,month,ACCIONES PREVENTIVAS DENTRO DEL ESTABLECIMIENTO CANTIDAD,ACCIONES PREVENTIVAS DENTRO DEL ESTABLECIMIENTO CANTIDAD,TOTALES,TOTALES,TOTALES
ALTO BENI,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,6,15,6,15,21
ANDAMARCA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,10,11,10,11,21
ANTEQUERA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,1,14,1,14,15
ANZALDO,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,7,13,7,13,20
APOLO,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,12,23,12,23,35
ARAMPAMPA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,40,17,40,17,57
ARANI,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,14,31,14,31,45
ARBIETO,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,6,10,6,10,16
ARQUE,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,38,35,38,35,73
ATOCHA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,16,23,16,23,39
AUCAPATA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,0,6,0,6,6
AYATA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,2,1,2,1,3
AYO AYO,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,170,254,170,254,424
AZURDUY,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,0,30,0,30,30
BATALLAS,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,4,4,4,4,8
BAURES,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,4,2,4,2,6
BELEN DE ANDAMARCA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,12,17,12,17,29
BELEN DE URMIRI,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,7,6,7,6,13
BELLA FLOR,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,4,2,4,2,6
BERMEJO,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,85,158,85,158,243
BETANZOS,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,10,24,10,24,34
BOLIVAR,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,1,0,1,0,1
BOLPEBRA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,6,5,6,5,11
BOYUIBE,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,0,2,0,2,2
BUENA VISTA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,26,25,26,25,51
CABEZAS,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,48,40,48,40,88
CAIROMA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,13,39,13,39,52
"CAIZA ""D""",atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,11,7,11,7,18
CAJUATA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,21,20,21,20,41
CALACOTO,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,4,0,4,0,4
CALAMARCA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,28,22,28,22,50
CAMARGO,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,61,45,61,45,106
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,2,8,2,8,10
CAMIRI,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,49,42,49,42,91
CAPINOTA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,118,142,118,142,260
CAQUIAVIRI,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,20,18,20,18,38
CARACOLLO,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,23,22,23,22,45
CARANAVI,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,113,107,113,107,220
CARAPARI,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,5,17,5,17,22
CARIPUYO,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,4,12,4,12,16
CARMEN RIVERO TORREZ,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,15,21,15,21,36
CATACORA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,1,4,1,4,5
CHALLAPATA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,105,78,105,78,183
CHAQUI,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,0,1,0,1,1
CHARAGUA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,21,18,21,18,39
CHARAÑA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,0,2,0,2,2
CHAYANTA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,60,81,60,81,141
CHIMORE,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,34,20,34,20,54
CHIPAYA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,0,2,0,2,2
CHOQUE COTA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,2,2,2,2,4
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,5,25,5,25,30
CHUMA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,22,11,22,11,33
CKOCHAS,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,1,0,1,0,1
CLIZA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,42,128,42,128,170
COBIJA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,87,139,87,139,226
COCAPATA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,18,12,18,12,30
COCHABAMBA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,3618,5041,3618,5041,8659
COIPASA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,2,6,2,6,8
COLCAPIRHUA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,54,129,54,129,183
"COLCHA ""K""",atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,1,7,1,7,8
COLLANA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,24,17,24,17,41
COLOMI,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,51,111,51,111,162
COLPA BELGICA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,219,222,219,222,441
COLQUECHACA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,58,59,58,59,117
COLQUIRI,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,1,0,1,0,1
COMARAPA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,16,11,16,11,27
COMBAYA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,5,0,5,0,5
CONCEPCION,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,8,6,8,6,14
COPACABANA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,19,33,19,33,52
CORO CORO,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,3,0,3,0,3
COROICO,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,7,4,7,4,11
CORQUE,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,2,0,2,0,2
COTAGAITA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,36,48,36,48,84
COTOCA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,19,53,19,53,72
CUATRO CAÑADAS,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,20,65,20,65,85
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,12,3,12,3,15
CULPINA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,3,4,3,4,7
CURVA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,0,1,0,1,1
DESAGUADERO,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,20,19,20,19,39
EL ALTO,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,2313,2759,2313,2759,5072
EL CHORO,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,11,16,11,16,27
EL PUENTE(STC),atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,27,41,27,41,68
EL PUENTE(TJA),atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,6,9,6,9,15
EL TORNO,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,46,54,46,54,100
EL VILLAR,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,2,3,2,3,5
ENTRE RIOS TRJ,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,165,196,165,196,361
ENTRE RIOS CBBA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,144,190,144,190,334
ESCOMA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,2,4,2,4,6
EUCALIPTUS,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,0,9,0,9,9
FERNANDEZ ALONSO,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,8,15,8,15,23
FILADELFIA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,4,8,4,8,12
GENERAL SAAVEDRA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,14,14,14,14,28
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,67,41,67,41,108
GUANAY,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,14,9,14,9,23
GUAQUI,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,7,20,7,20,27
GUAYARAMERIN,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,198,216,198,216,414
GUTIERREZ,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,39,45,39,45,84
HUACARETA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,0,4,0,4,4
HUACAYA (VILLA DE HUACAYA),atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,2,3,2,3,5
HUANUNI,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,105,110,105,110,215
HUARACAJE,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,2,5,2,5,7
HUAYLLAMARCA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,13,10,13,10,23
HUMANATA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,15,12,15,12,27
ICHOCA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,1,3,1,3,4
ICLA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,32,40,32,40,72
INCAHUASI,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,27,49,27,49,76
INQUISIVI,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,0,5,0,5,5
IRUPANA (VILLA DE LANZA),atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,48,75,48,75,123
IXIAMAS,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,10,31,10,31,41
JESUS DE MACHACA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,6,15,6,15,21
LA ASUNTA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,12,11,12,11,23
LA GUARDIA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,195,189,195,189,384
LA PAZ,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,1941,2493,1941,2493,4434
LAGUNILLAS,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,26,22,26,22,48
LAJA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,0,1,0,1,1
LAS CARRERAS,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,2,7,2,7,9
LICOMA PAMPA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,7,2,7,2,9
LLALLAGUA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,110,173,110,173,283
LLICA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,8,4,8,4,12
LURIBAY,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,8,8,8,8,16
MACHACAMARCA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,6,2,6,2,8
MACHARETI,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,2,3,2,3,5
MAGDALENA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,7,11,7,11,18
MAIRANA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,6,8,6,8,14
MAPIRI,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,37,23,37,23,60
MECAPACA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,6,5,6,5,11
MIZQUE,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,8,26,8,26,34
MOCOMOCO,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,3,9,3,9,12
MOJOCOYA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,2,6,2,6,8
MONTEAGUDO,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,43,58,43,58,101
MONTERO,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,157,192,157,192,349
MORO MORO,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,10,2,10,2,12
MOROCHATA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,62,54,62,54,116
OCURI,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,1,0,1,0,1
OKINAWA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,8,1,8,1,9
ORURO,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,1039,1380,1039,1380,2419
PADCAYA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,40,44,40,44,84
PADILLA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,2,10,2,10,12
PAILON,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,24,32,24,32,56
PALCA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,46,45,46,45,91
PALOS BLANCOS,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,30,44,30,44,74
PAMPA AULLAGAS,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,3,7,3,7,10
PAMPA GRANDE,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,5,14,5,14,19
PAPEL PAMPA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,15,2,15,2,17
PASORAPA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,0,1,0,1,1
PATACAMAYA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,131,215,131,215,346
PAZÑA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,8,0,8,0,8
PELECHUCO,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,54,69,54,69,123
POCOATA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,23,29,23,29,52
POCONA,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,26,37,26,37,63
POJO (CBBA),atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,36,27,36,27,63
POOPO,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,3,0,3,0,3
PORCO,atencion odontologica,acciones preventivas dentro del establecimiento,2013-12-01,5,8,5,8,13
