,group,variable,month,CONSULTAS NUEVAS MENORES DE 5 AÑOS CANTIDAD,CONSULTAS NUEVAS MENORES DE 5 AÑOS CANTIDAD,TOTALES,TOTALES,TOTALES
YOCALLA,atencion odontologica,consultas nuevas menores de 5 anos,2013-10-01,11,23,11,23,34
YOTALA,atencion odontologica,consultas nuevas menores de 5 anos,2013-10-01,75,116,75,116,191
YUNCHARA,atencion odontologica,consultas nuevas menores de 5 anos,2013-10-01,9,29,9,29,38
ZUDAÑEZ,atencion odontologica,consultas nuevas menores de 5 anos,2013-10-01,26,39,26,39,65
ACACIO,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,79,118,79,118,197
ACHACACHI,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,204,236,204,236,440
ACHOCALLA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,55,59,55,59,114
AIQUILE,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,56,77,56,77,133
ALALAY,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,2,2,2,2,4
ALCALA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,55,58,55,58,113
ALTO BENI,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,21,11,21,11,32
ANCORAIMES,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,2,3,2,3,5
ANDAMARCA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,13,16,13,16,29
ANTEQUERA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,12,6,12,6,18
ANZALDO,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,14,21,14,21,35
APOLO,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,44,129,44,129,173
ARAMPAMPA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,44,40,44,40,84
ARANI,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,14,4,14,4,18
ARBIETO,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,74,75,74,75,149
ARQUE,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,67,45,67,45,112
ASCENCION DE GUARAYOS,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,22,35,22,35,57
ATOCHA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,64,52,64,52,116
AUCAPATA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,19,19,19,19,38
AYATA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,22,9,22,9,31
AYO AYO,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,6,32,6,32,38
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,88,90,88,90,178
AZURDUY,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,16,11,16,11,27
BATALLAS,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,34,39,34,39,73
BAURES,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,2,1,2,1,3
BELEN DE ANDAMARCA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,24,37,24,37,61
BELEN DE URMIRI,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,2,6,2,6,8
BELLA FLOR,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,2,1,2,1,3
BERMEJO,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,72,68,72,68,140
BETANZOS,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,48,40,48,40,88
BOLIVAR,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,11,5,11,5,16
BOLPEBRA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,45,52,45,52,97
BOYUIBE,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,2,4,2,4,6
BUENA VISTA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,5,20,5,20,25
CABEZAS,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,43,30,43,30,73
CAIROMA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,4,4,4,4,8
"CAIZA ""D""",atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,21,48,21,48,69
CAJUATA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,38,55,38,55,93
CALACOTO,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,3,3,3,3,6
CALAMARCA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,75,78,75,78,153
CAMARGO,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,98,95,98,95,193
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,16,19,16,19,35
CAMIRI,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,168,166,168,166,334
CAPINOTA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,34,35,34,35,69
CAQUIAVIRI,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,28,26,28,26,54
CARACOLLO,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,39,36,39,36,75
CARANAVI,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,165,111,165,111,276
CARAPARI,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,7,14,7,14,21
CARIPUYO,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,16,29,16,29,45
CARMEN RIVERO TORREZ,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,32,39,32,39,71
CATACORA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,7,9,7,9,16
CHALLAPATA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,203,221,203,221,424
CHAQUI,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,4,6,4,6,10
CHARAGUA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,18,17,18,17,35
CHARAÑA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,5,7,5,7,12
CHAYANTA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,55,64,55,64,119
CHIMORE,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,91,111,91,111,202
CHIPAYA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,1,1,1,1,2
CHOQUE COTA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,9,6,9,6,15
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,80,97,80,97,177
CHUMA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,30,37,30,37,67
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,92,104,92,104,196
CKOCHAS,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,13,17,13,17,30
CLIZA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,83,87,83,87,170
COBIJA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,286,311,286,311,597
COCAPATA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,51,57,51,57,108
COCHABAMBA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,1988,1928,1988,1928,3916
COIPASA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,8,9,8,9,17
COLCAPIRHUA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,325,355,325,355,680
"COLCHA ""K""",atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,23,18,23,18,41
COLLANA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,16,14,16,14,30
COLOMI,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,82,87,82,87,169
COLPA BELGICA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,21,19,21,19,40
COLQUECHACA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,59,56,59,56,115
COLQUENCHA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,3,0,3,0,3
COLQUIRI,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,29,29,29,29,58
COMANCHE,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,12,9,12,9,21
COMARAPA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,87,42,87,42,129
COMBAYA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,15,9,15,9,24
CONCEPCION,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,85,166,85,166,251
COPACABANA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,68,55,68,55,123
CORO CORO,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,4,1,4,1,5
COROICO,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,57,66,57,66,123
CORQUE,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,13,23,13,23,36
COTAGAITA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,37,57,37,57,94
COTOCA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,95,108,95,108,203
CUATRO CAÑADAS,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,79,113,79,113,192
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,10,1,10,1,11
CUEVO,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,9,7,9,7,16
CULPINA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,98,133,98,133,231
CURAHUARA DE CARANGAS,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,2,0,2,0,2
DESAGUADERO,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,97,80,97,80,177
EL ALTO,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,2965,3010,2965,3010,5975
EL CHORO,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,9,10,9,10,19
EL PUENTE(STC),atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,37,19,37,19,56
EL PUENTE(TJA),atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,7,3,7,3,10
EL TORNO,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,105,72,105,72,177
EL VILLAR,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,8,8,8,8,16
ENTRE RIOS TRJ,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,66,77,66,77,143
ENTRE RIOS CBBA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,164,123,164,123,287
ESCOMA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,7,7,7,7,14
EUCALIPTUS,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,7,14,7,14,21
FERNANDEZ ALONSO,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,23,22,23,22,45
FILADELFIA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,18,10,18,10,28
GENERAL SAAVEDRA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,32,20,32,20,52
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,117,94,117,94,211
GUANAY,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,7,9,7,9,16
GUAQUI,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,9,9,9,9,18
GUAYARAMERIN,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,28,49,28,49,77
GUTIERREZ,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,80,58,80,58,138
HUACARETA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,54,37,54,37,91
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,17,13,17,13,30
HUACHACALLA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,5,0,5,0,5
HUANUNI,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,71,62,71,62,133
HUARACAJE,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,7,2,7,2,9
HUARINA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,2,2,2,2,4
HUAYLLAMARCA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,9,10,9,10,19
HUMANATA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,12,18,12,18,30
ICHOCA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,19,7,19,7,26
ICLA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,55,68,55,68,123
INCAHUASI,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,91,67,91,67,158
INGAVI (HUMAITA),atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,7,9,7,9,16
INQUISIVI,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,44,48,44,48,92
IRUPANA (VILLA DE LANZA),atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,87,102,87,102,189
JESUS DE MACHACA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,31,18,31,18,49
LA ASUNTA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,76,184,76,184,260
LA GUARDIA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,162,212,162,212,374
LA PAZ,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,2965,3112,2965,3112,6077
LAGUNILLAS,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,21,19,21,19,40
LAJA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,26,47,26,47,73
LAS CARRERAS,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,13,12,13,12,25
LICOMA PAMPA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,18,20,18,20,38
LLALLAGUA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,260,295,260,295,555
LLICA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,4,4,4,4,8
LORETO,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,0,1,0,1,1
LURIBAY,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,14,20,14,20,34
MACHACAMARCA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,1,15,1,15,16
MACHARETI,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,32,23,32,23,55
MAGDALENA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,21,8,21,8,29
MAIRANA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,19,15,19,15,34
MAPIRI,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,51,48,51,48,99
MECAPACA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,20,16,20,16,36
MINEROS,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,42,80,42,80,122
MIZQUE,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,25,38,25,38,63
MOCOMOCO,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,17,5,17,5,22
MOJOCOYA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,28,44,28,44,72
MONTEAGUDO,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,138,134,138,134,272
MONTERO,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,191,258,191,258,449
MORO MORO,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,17,21,17,21,38
MOROCHATA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,61,48,61,48,109
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,13,4,13,4,17
OCURI,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,15,13,15,13,28
OKINAWA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,10,17,10,17,27
OMEREQUE,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,3,15,3,15,18
ORURO,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,929,1172,929,1172,2101
PADCAYA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,12,14,12,14,26
PADILLA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,46,46,46,46,92
PAILON,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,57,52,57,52,109
PALCA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,69,59,69,59,128
PALOS BLANCOS,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,79,70,79,70,149
PAMPA AULLAGAS,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,0,7,0,7,7
PAMPA GRANDE,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,49,77,49,77,126
PAPEL PAMPA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,43,29,43,29,72
PASORAPA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,1,2,1,2,3
PATACAMAYA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,247,243,247,243,490
PAZÑA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,31,18,31,18,49
PELECHUCO,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,29,41,29,41,70
POCOATA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,100,98,100,98,198
POCONA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,84,95,84,95,179
POJO (CBBA),atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,114,107,114,107,221
POOPO,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,14,46,14,46,60
PORCO,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,46,20,46,20,66
POROMA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,69,63,69,63,132
PORONGO,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,55,52,55,52,107
PORTACHUELO,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,33,34,33,34,67
PORVENIR,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,14,18,14,18,32
POSTRER VALLE,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,65,19,65,19,84
POTOSI,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,556,616,556,616,1172
PRESTO,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,52,57,52,57,109
PUCARA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,13,15,13,15,28
PUCARANI,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,77,67,77,67,144
PUERTO ACOSTA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,6,12,6,12,18
PUERTO CARABUCO,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,9,2,9,2,11
PUERTO GONZALO MORENO,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,130,140,130,140,270
PUERTO PEREZ,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,36,31,36,31,67
PUERTO QUIJARRO,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,63,65,63,65,128
PUERTO RICO,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,36,48,36,48,84
PUERTO SILES,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,2,0,2,0,2
PUERTO SUAREZ,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,25,12,25,12,37
PUERTO VILLARROEL,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,147,131,147,131,278
PUNA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,41,60,41,60,101
PUNATA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,76,73,76,73,149
QUILLACOLLO,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,489,483,489,483,972
QUIME,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,81,63,81,63,144
QUIRUSILLAS,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,1,10,1,10,11
RAVELO,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,42,49,42,49,91
REYES,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,2,46,2,46,48
RIBERALTA,atencion odontologica,consultas nuevas menores de 5 anos,2013-11-01,220,429,220,429,649
