,group,variable,month,PRIMERA CONSULTA CANTIDAD,PRIMERA CONSULTA CANTIDAD,TOTALES,TOTALES,TOTALES
VINTO,atencion odontologica,primera consulta,2013-10-01,138,208,138,208,346
VITICHI,atencion odontologica,primera consulta,2013-10-01,34,69,34,69,103
WALDO BALLIVIAN,atencion odontologica,primera consulta,2013-10-01,1,0,1,0,1
WARNES,atencion odontologica,primera consulta,2013-10-01,111,169,111,169,280
YACO,atencion odontologica,primera consulta,2013-10-01,4,4,4,4,8
YACUIBA,atencion odontologica,primera consulta,2013-10-01,317,525,317,525,842
YAMPARAEZ,atencion odontologica,primera consulta,2013-10-01,22,40,22,40,62
YANACACHI,atencion odontologica,primera consulta,2013-10-01,23,28,23,28,51
YAPACANI,atencion odontologica,primera consulta,2013-10-01,119,193,119,193,312
YOCALLA,atencion odontologica,primera consulta,2013-10-01,11,23,11,23,34
YOTALA,atencion odontologica,primera consulta,2013-10-01,150,160,150,160,310
YUNCHARA,atencion odontologica,primera consulta,2013-10-01,48,63,48,63,111
ZUDAÑEZ,atencion odontologica,primera consulta,2013-10-01,23,58,23,58,81
ACACIO,atencion odontologica,primera consulta,2013-11-01,14,24,14,24,38
ACHACACHI,atencion odontologica,primera consulta,2013-11-01,258,333,258,333,591
ACHOCALLA,atencion odontologica,primera consulta,2013-11-01,33,43,33,43,76
AIQUILE,atencion odontologica,primera consulta,2013-11-01,54,68,54,68,122
ALALAY,atencion odontologica,primera consulta,2013-11-01,2,3,2,3,5
ALCALA,atencion odontologica,primera consulta,2013-11-01,16,29,16,29,45
ALTO BENI,atencion odontologica,primera consulta,2013-11-01,20,30,20,30,50
ANCORAIMES,atencion odontologica,primera consulta,2013-11-01,1,2,1,2,3
ANDAMARCA,atencion odontologica,primera consulta,2013-11-01,15,16,15,16,31
ANTEQUERA,atencion odontologica,primera consulta,2013-11-01,3,4,3,4,7
ANZALDO,atencion odontologica,primera consulta,2013-11-01,37,48,37,48,85
APOLO,atencion odontologica,primera consulta,2013-11-01,28,38,28,38,66
ARAMPAMPA,atencion odontologica,primera consulta,2013-11-01,7,7,7,7,14
ARANI,atencion odontologica,primera consulta,2013-11-01,6,14,6,14,20
ARBIETO,atencion odontologica,primera consulta,2013-11-01,25,36,25,36,61
ARQUE,atencion odontologica,primera consulta,2013-11-01,21,38,21,38,59
ASCENCION DE GUARAYOS,atencion odontologica,primera consulta,2013-11-01,47,119,47,119,166
ATOCHA,atencion odontologica,primera consulta,2013-11-01,337,361,337,361,698
AUCAPATA,atencion odontologica,primera consulta,2013-11-01,8,9,8,9,17
AYATA,atencion odontologica,primera consulta,2013-11-01,25,35,25,35,60
AYO AYO,atencion odontologica,primera consulta,2013-11-01,15,43,15,43,58
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,primera consulta,2013-11-01,67,93,67,93,160
AZURDUY,atencion odontologica,primera consulta,2013-11-01,7,28,7,28,35
BATALLAS,atencion odontologica,primera consulta,2013-11-01,45,60,45,60,105
BAURES,atencion odontologica,primera consulta,2013-11-01,18,23,18,23,41
BELEN DE ANDAMARCA,atencion odontologica,primera consulta,2013-11-01,13,29,13,29,42
BELEN DE URMIRI,atencion odontologica,primera consulta,2013-11-01,7,3,7,3,10
BELLA FLOR,atencion odontologica,primera consulta,2013-11-01,4,12,4,12,16
BERMEJO,atencion odontologica,primera consulta,2013-11-01,736,887,736,887,1623
BETANZOS,atencion odontologica,primera consulta,2013-11-01,69,97,69,97,166
BOLIVAR,atencion odontologica,primera consulta,2013-11-01,10,22,10,22,32
BOLPEBRA,atencion odontologica,primera consulta,2013-11-01,11,8,11,8,19
BOYUIBE,atencion odontologica,primera consulta,2013-11-01,5,9,5,9,14
BUENA VISTA,atencion odontologica,primera consulta,2013-11-01,40,23,40,23,63
CABEZAS,atencion odontologica,primera consulta,2013-11-01,97,118,97,118,215
CAIROMA,atencion odontologica,primera consulta,2013-11-01,37,44,37,44,81
"CAIZA ""D""",atencion odontologica,primera consulta,2013-11-01,38,74,38,74,112
CAJUATA,atencion odontologica,primera consulta,2013-11-01,40,72,40,72,112
CALACOTO,atencion odontologica,primera consulta,2013-11-01,4,4,4,4,8
CALAMARCA,atencion odontologica,primera consulta,2013-11-01,26,48,26,48,74
CAMARGO,atencion odontologica,primera consulta,2013-11-01,21,44,21,44,65
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,primera consulta,2013-11-01,21,22,21,22,43
CAMIRI,atencion odontologica,primera consulta,2013-11-01,193,266,193,266,459
CAPINOTA,atencion odontologica,primera consulta,2013-11-01,70,55,70,55,125
CAQUIAVIRI,atencion odontologica,primera consulta,2013-11-01,27,48,27,48,75
CARACOLLO,atencion odontologica,primera consulta,2013-11-01,14,27,14,27,41
CARANAVI,atencion odontologica,primera consulta,2013-11-01,120,122,120,122,242
CARAPARI,atencion odontologica,primera consulta,2013-11-01,77,80,77,80,157
CARIPUYO,atencion odontologica,primera consulta,2013-11-01,18,40,18,40,58
CARMEN RIVERO TORREZ,atencion odontologica,primera consulta,2013-11-01,57,62,57,62,119
CATACORA,atencion odontologica,primera consulta,2013-11-01,6,5,6,5,11
CHALLAPATA,atencion odontologica,primera consulta,2013-11-01,117,127,117,127,244
CHAQUI,atencion odontologica,primera consulta,2013-11-01,208,220,208,220,428
CHARAGUA,atencion odontologica,primera consulta,2013-11-01,70,116,70,116,186
CHARAÑA,atencion odontologica,primera consulta,2013-11-01,7,12,7,12,19
CHAYANTA,atencion odontologica,primera consulta,2013-11-01,60,111,60,111,171
CHIMORE,atencion odontologica,primera consulta,2013-11-01,31,40,31,40,71
CHIPAYA,atencion odontologica,primera consulta,2013-11-01,3,4,3,4,7
CHOQUE COTA,atencion odontologica,primera consulta,2013-11-01,1,1,1,1,2
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,primera consulta,2013-11-01,35,38,35,38,73
CHUMA,atencion odontologica,primera consulta,2013-11-01,64,85,64,85,149
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,primera consulta,2013-11-01,40,55,40,55,95
CKOCHAS,atencion odontologica,primera consulta,2013-11-01,26,57,26,57,83
CLIZA,atencion odontologica,primera consulta,2013-11-01,25,63,25,63,88
COBIJA,atencion odontologica,primera consulta,2013-11-01,167,276,167,276,443
COCAPATA,atencion odontologica,primera consulta,2013-11-01,68,119,68,119,187
COCHABAMBA,atencion odontologica,primera consulta,2013-11-01,2460,3421,2460,3421,5881
COIPASA,atencion odontologica,primera consulta,2013-11-01,6,6,6,6,12
COLCAPIRHUA,atencion odontologica,primera consulta,2013-11-01,28,67,28,67,95
"COLCHA ""K""",atencion odontologica,primera consulta,2013-11-01,44,50,44,50,94
COLLANA,atencion odontologica,primera consulta,2013-11-01,9,7,9,7,16
COLOMI,atencion odontologica,primera consulta,2013-11-01,56,97,56,97,153
COLPA BELGICA,atencion odontologica,primera consulta,2013-11-01,29,43,29,43,72
COLQUECHACA,atencion odontologica,primera consulta,2013-11-01,64,92,64,92,156
COLQUENCHA,atencion odontologica,primera consulta,2013-11-01,9,11,9,11,20
COLQUIRI,atencion odontologica,primera consulta,2013-11-01,49,81,49,81,130
COMANCHE,atencion odontologica,primera consulta,2013-11-01,14,15,14,15,29
COMARAPA,atencion odontologica,primera consulta,2013-11-01,118,130,118,130,248
COMBAYA,atencion odontologica,primera consulta,2013-11-01,9,9,9,9,18
CONCEPCION,atencion odontologica,primera consulta,2013-11-01,13,20,13,20,33
COPACABANA,atencion odontologica,primera consulta,2013-11-01,69,81,69,81,150
CORO CORO,atencion odontologica,primera consulta,2013-11-01,13,16,13,16,29
COROICO,atencion odontologica,primera consulta,2013-11-01,66,54,66,54,120
CORQUE,atencion odontologica,primera consulta,2013-11-01,110,138,110,138,248
COTAGAITA,atencion odontologica,primera consulta,2013-11-01,276,272,276,272,548
COTOCA,atencion odontologica,primera consulta,2013-11-01,162,250,162,250,412
CUATRO CAÑADAS,atencion odontologica,primera consulta,2013-11-01,64,102,64,102,166
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,primera consulta,2013-11-01,50,51,50,51,101
CUEVO,atencion odontologica,primera consulta,2013-11-01,11,39,11,39,50
CULPINA,atencion odontologica,primera consulta,2013-11-01,107,182,107,182,289
CURAHUARA DE CARANGAS,atencion odontologica,primera consulta,2013-11-01,7,9,7,9,16
DESAGUADERO,atencion odontologica,primera consulta,2013-11-01,141,146,141,146,287
EL ALTO,atencion odontologica,primera consulta,2013-11-01,1602,2157,1602,2157,3759
EL CHORO,atencion odontologica,primera consulta,2013-11-01,8,17,8,17,25
EL PUENTE(STC),atencion odontologica,primera consulta,2013-11-01,153,191,153,191,344
EL PUENTE(TJA),atencion odontologica,primera consulta,2013-11-01,70,95,70,95,165
EL TORNO,atencion odontologica,primera consulta,2013-11-01,173,236,173,236,409
EL VILLAR,atencion odontologica,primera consulta,2013-11-01,12,20,12,20,32
ENTRE RIOS TRJ,atencion odontologica,primera consulta,2013-11-01,164,230,164,230,394
ENTRE RIOS CBBA,atencion odontologica,primera consulta,2013-11-01,24,57,24,57,81
ESCOMA,atencion odontologica,primera consulta,2013-11-01,20,15,20,15,35
EUCALIPTUS,atencion odontologica,primera consulta,2013-11-01,11,15,11,15,26
EXALTACION,atencion odontologica,primera consulta,2013-11-01,9,0,9,0,9
FERNANDEZ ALONSO,atencion odontologica,primera consulta,2013-11-01,46,65,46,65,111
FILADELFIA,atencion odontologica,primera consulta,2013-11-01,11,9,11,9,20
GENERAL SAAVEDRA,atencion odontologica,primera consulta,2013-11-01,36,54,36,54,90
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,primera consulta,2013-11-01,64,79,64,79,143
GUANAY,atencion odontologica,primera consulta,2013-11-01,34,75,34,75,109
GUAQUI,atencion odontologica,primera consulta,2013-11-01,76,66,76,66,142
GUAYARAMERIN,atencion odontologica,primera consulta,2013-11-01,195,347,195,347,542
GUTIERREZ,atencion odontologica,primera consulta,2013-11-01,80,133,80,133,213
HUACARETA,atencion odontologica,primera consulta,2013-11-01,36,52,36,52,88
HUACAYA (VILLA DE HUACAYA),atencion odontologica,primera consulta,2013-11-01,11,10,11,10,21
HUACHACALLA,atencion odontologica,primera consulta,2013-11-01,12,14,12,14,26
HUANUNI,atencion odontologica,primera consulta,2013-11-01,72,69,72,69,141
HUARACAJE,atencion odontologica,primera consulta,2013-11-01,22,24,22,24,46
HUARINA,atencion odontologica,primera consulta,2013-11-01,20,21,20,21,41
HUAYLLAMARCA,atencion odontologica,primera consulta,2013-11-01,12,15,12,15,27
HUMANATA,atencion odontologica,primera consulta,2013-11-01,27,37,27,37,64
ICHOCA,atencion odontologica,primera consulta,2013-11-01,33,36,33,36,69
ICLA,atencion odontologica,primera consulta,2013-11-01,26,41,26,41,67
INCAHUASI,atencion odontologica,primera consulta,2013-11-01,79,138,79,138,217
INGAVI (HUMAITA),atencion odontologica,primera consulta,2013-11-01,12,25,12,25,37
INQUISIVI,atencion odontologica,primera consulta,2013-11-01,136,174,136,174,310
IRUPANA (VILLA DE LANZA),atencion odontologica,primera consulta,2013-11-01,48,91,48,91,139
JESUS DE MACHACA,atencion odontologica,primera consulta,2013-11-01,53,97,53,97,150
LA ASUNTA,atencion odontologica,primera consulta,2013-11-01,84,129,84,129,213
LA GUARDIA,atencion odontologica,primera consulta,2013-11-01,141,185,141,185,326
LA PAZ,atencion odontologica,primera consulta,2013-11-01,2675,3475,2675,3475,6150
LAGUNILLAS,atencion odontologica,primera consulta,2013-11-01,6,11,6,11,17
LAJA,atencion odontologica,primera consulta,2013-11-01,32,85,32,85,117
LAS CARRERAS,atencion odontologica,primera consulta,2013-11-01,14,26,14,26,40
LICOMA PAMPA,atencion odontologica,primera consulta,2013-11-01,5,9,5,9,14
LLALLAGUA,atencion odontologica,primera consulta,2013-11-01,112,187,112,187,299
LLICA,atencion odontologica,primera consulta,2013-11-01,15,17,15,17,32
LORETO,atencion odontologica,primera consulta,2013-11-01,5,9,5,9,14
LURIBAY,atencion odontologica,primera consulta,2013-11-01,3,10,3,10,13
MACHACAMARCA,atencion odontologica,primera consulta,2013-11-01,5,13,5,13,18
MACHARETI,atencion odontologica,primera consulta,2013-11-01,20,23,20,23,43
MAGDALENA,atencion odontologica,primera consulta,2013-11-01,23,44,23,44,67
MAIRANA,atencion odontologica,primera consulta,2013-11-01,22,31,22,31,53
MAPIRI,atencion odontologica,primera consulta,2013-11-01,86,127,86,127,213
MECAPACA,atencion odontologica,primera consulta,2013-11-01,19,34,19,34,53
MINEROS,atencion odontologica,primera consulta,2013-11-01,23,40,23,40,63
MIZQUE,atencion odontologica,primera consulta,2013-11-01,39,61,39,61,100
MOCOMOCO,atencion odontologica,primera consulta,2013-11-01,56,73,56,73,129
MOJOCOYA,atencion odontologica,primera consulta,2013-11-01,52,76,52,76,128
MONTEAGUDO,atencion odontologica,primera consulta,2013-11-01,79,140,79,140,219
MONTERO,atencion odontologica,primera consulta,2013-11-01,193,219,193,219,412
MORO MORO,atencion odontologica,primera consulta,2013-11-01,7,9,7,9,16
MOROCHATA,atencion odontologica,primera consulta,2013-11-01,9,30,9,30,39
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,primera consulta,2013-11-01,7,5,7,5,12
OCURI,atencion odontologica,primera consulta,2013-11-01,49,78,49,78,127
OKINAWA,atencion odontologica,primera consulta,2013-11-01,15,30,15,30,45
OMEREQUE,atencion odontologica,primera consulta,2013-11-01,11,34,11,34,45
ORURO,atencion odontologica,primera consulta,2013-11-01,850,1209,850,1209,2059
PADCAYA,atencion odontologica,primera consulta,2013-11-01,109,134,109,134,243
PADILLA,atencion odontologica,primera consulta,2013-11-01,56,93,56,93,149
PAILON,atencion odontologica,primera consulta,2013-11-01,36,42,36,42,78
PALCA,atencion odontologica,primera consulta,2013-11-01,49,49,49,49,98
PALOS BLANCOS,atencion odontologica,primera consulta,2013-11-01,92,114,92,114,206
PAMPA GRANDE,atencion odontologica,primera consulta,2013-11-01,17,31,17,31,48
PAPEL PAMPA,atencion odontologica,primera consulta,2013-11-01,30,30,30,30,60
PASORAPA,atencion odontologica,primera consulta,2013-11-01,0,2,0,2,2
PATACAMAYA,atencion odontologica,primera consulta,2013-11-01,41,61,41,61,102
PAZÑA,atencion odontologica,primera consulta,2013-11-01,11,17,11,17,28
PELECHUCO,atencion odontologica,primera consulta,2013-11-01,32,46,32,46,78
POCOATA,atencion odontologica,primera consulta,2013-11-01,52,62,52,62,114
POCONA,atencion odontologica,primera consulta,2013-11-01,315,317,315,317,632
POJO (CBBA),atencion odontologica,primera consulta,2013-11-01,129,147,129,147,276
POOPO,atencion odontologica,primera consulta,2013-11-01,11,8,11,8,19
PORCO,atencion odontologica,primera consulta,2013-11-01,17,34,17,34,51
POROMA,atencion odontologica,primera consulta,2013-11-01,109,108,109,108,217
PORONGO,atencion odontologica,primera consulta,2013-11-01,56,66,56,66,122
PORTACHUELO,atencion odontologica,primera consulta,2013-11-01,29,49,29,49,78
PORVENIR,atencion odontologica,primera consulta,2013-11-01,26,18,26,18,44
POSTRER VALLE,atencion odontologica,primera consulta,2013-11-01,15,17,15,17,32
POTOSI,atencion odontologica,primera consulta,2013-11-01,542,854,542,854,1396
PRESTO,atencion odontologica,primera consulta,2013-11-01,19,47,19,47,66
PUCARA,atencion odontologica,primera consulta,2013-11-01,6,3,6,3,9
PUCARANI,atencion odontologica,primera consulta,2013-11-01,96,165,96,165,261
PUERTO ACOSTA,atencion odontologica,primera consulta,2013-11-01,1,0,1,0,1
PUERTO CARABUCO,atencion odontologica,primera consulta,2013-11-01,51,73,51,73,124
PUERTO GONZALO MORENO,atencion odontologica,primera consulta,2013-11-01,12,11,12,11,23
PUERTO PEREZ,atencion odontologica,primera consulta,2013-11-01,38,37,38,37,75
PUERTO QUIJARRO,atencion odontologica,primera consulta,2013-11-01,62,37,62,37,99
PUERTO RICO,atencion odontologica,primera consulta,2013-11-01,54,65,54,65,119
PUERTO SILES,atencion odontologica,primera consulta,2013-11-01,6,8,6,8,14
PUERTO SUAREZ,atencion odontologica,primera consulta,2013-11-01,19,37,19,37,56
PUERTO VILLARROEL,atencion odontologica,primera consulta,2013-11-01,107,179,107,179,286
PUNA,atencion odontologica,primera consulta,2013-11-01,49,64,49,64,113
PUNATA,atencion odontologica,primera consulta,2013-11-01,56,79,56,79,135
QUIABAYA,atencion odontologica,primera consulta,2013-11-01,38,57,38,57,95
QUILLACOLLO,atencion odontologica,primera consulta,2013-11-01,507,571,507,571,1078
QUIME,atencion odontologica,primera consulta,2013-11-01,123,54,123,54,177
QUIRUSILLAS,atencion odontologica,primera consulta,2013-11-01,3,0,3,0,3
RAVELO,atencion odontologica,primera consulta,2013-11-01,50,37,50,37,87
REYES,atencion odontologica,primera consulta,2013-11-01,21,28,21,28,49
RIBERALTA,atencion odontologica,primera consulta,2013-11-01,469,659,469,659,1128
ROBORE,atencion odontologica,primera consulta,2013-11-01,255,135,255,135,390
RURRENABAQUE,atencion odontologica,primera consulta,2013-11-01,181,245,181,245,426
SABAYA,atencion odontologica,primera consulta,2013-11-01,16,22,16,22,38
SACABA,atencion odontologica,primera consulta,2013-11-01,373,600,373,600,973
SACABAMBA,atencion odontologica,primera consulta,2013-11-01,12,15,12,15,27
SACACA,atencion odontologica,primera consulta,2013-11-01,110,121,110,121,231
SAIPINA,atencion odontologica,primera consulta,2013-11-01,18,38,18,38,56
SALINAS DE GARCI MENDOZA,atencion odontologica,primera consulta,2013-11-01,51,73,51,73,124
SAMAIPATA,atencion odontologica,primera consulta,2013-11-01,16,32,16,32,48
SAN AGUSTIN,atencion odontologica,primera consulta,2013-11-01,1,2,1,2,3
SAN ANDRES,atencion odontologica,primera consulta,2013-11-01,24,39,24,39,63
SAN ANDRES DE MACHACA,atencion odontologica,primera consulta,2013-11-01,19,19,19,19,38
SAN ANTONIO DE LOMERIO,atencion odontologica,primera consulta,2013-11-01,20,37,20,37,57
SAN BENITO,atencion odontologica,primera consulta,2013-11-01,21,20,21,20,41
SAN BORJA,atencion odontologica,primera consulta,2013-11-01,88,175,88,175,263
SAN BUENA VENTURA,atencion odontologica,primera consulta,2013-11-01,33,43,33,43,76
SAN CARLOS,atencion odontologica,primera consulta,2013-11-01,42,76,42,76,118
SAN IGNACIO,atencion odontologica,primera consulta,2013-11-01,245,314,245,314,559
SAN IGNACIO DE VELASCO,atencion odontologica,primera consulta,2013-11-01,324,432,324,432,756
SAN JAVIER(STC),atencion odontologica,primera consulta,2013-11-01,77,110,77,110,187
SAN JOAQUIN,atencion odontologica,primera consulta,2013-11-01,18,21,18,21,39
SAN JOSE DE CHIQUITOS,atencion odontologica,primera consulta,2013-11-01,489,585,489,585,1074
SAN JUAN DE YAPACANI,atencion odontologica,primera consulta,2013-11-01,3,13,3,13,16
SAN JULIAN,atencion odontologica,primera consulta,2013-11-01,81,122,81,122,203
SAN LORENZO(PND),atencion odontologica,primera consulta,2013-11-01,26,41,26,41,67
SAN LORENZO(TJA),atencion odontologica,primera consulta,2013-11-01,101,202,101,202,303
SAN LUCAS,atencion odontologica,primera consulta,2013-11-01,182,285,182,285,467
