,group,variable,month,RESTAURACIONES CANTIDAD,RESTAURACIONES CANTIDAD,TOTALES,TOTALES,TOTALES
BOLIVAR,atencion odontologica,restauraciones,2011-11-01,15,25,15,25,40
BOLPEBRA,atencion odontologica,restauraciones,2011-11-01,2,0,2,0,2
BOYUIBE,atencion odontologica,restauraciones,2011-11-01,29,94,29,94,123
BUENA VISTA,atencion odontologica,restauraciones,2011-11-01,4,7,4,7,11
CABEZAS,atencion odontologica,restauraciones,2011-11-01,23,19,23,19,42
CAIROMA,atencion odontologica,restauraciones,2011-11-01,5,7,5,7,12
"CAIZA ""D""",atencion odontologica,restauraciones,2011-11-01,6,13,6,13,19
CAJUATA,atencion odontologica,restauraciones,2011-11-01,29,35,29,35,64
CALACOTO,atencion odontologica,restauraciones,2011-11-01,18,30,18,30,48
CALAMARCA,atencion odontologica,restauraciones,2011-11-01,31,43,31,43,74
CAMARGO,atencion odontologica,restauraciones,2011-11-01,53,128,53,128,181
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,restauraciones,2011-11-01,11,25,11,25,36
CAMIRI,atencion odontologica,restauraciones,2011-11-01,160,214,160,214,374
CAPINOTA,atencion odontologica,restauraciones,2011-11-01,51,52,51,52,103
CAQUIAVIRI,atencion odontologica,restauraciones,2011-11-01,11,10,11,10,21
CARACOLLO,atencion odontologica,restauraciones,2011-11-01,33,48,33,48,81
CARANAVI,atencion odontologica,restauraciones,2011-11-01,99,197,99,197,296
CARAPARI,atencion odontologica,restauraciones,2011-11-01,69,184,69,184,253
CARIPUYO,atencion odontologica,restauraciones,2011-11-01,11,19,11,19,30
CARMEN RIVERO TORREZ,atencion odontologica,restauraciones,2011-11-01,8,14,8,14,22
CATACORA,atencion odontologica,restauraciones,2011-11-01,21,37,21,37,58
CHALLAPATA,atencion odontologica,restauraciones,2011-11-01,108,129,108,129,237
CHAQUI,atencion odontologica,restauraciones,2011-11-01,2,8,2,8,10
CHARAGUA,atencion odontologica,restauraciones,2011-11-01,17,36,17,36,53
CHAYANTA,atencion odontologica,restauraciones,2011-11-01,24,56,24,56,80
CHIMORE,atencion odontologica,restauraciones,2011-11-01,41,113,41,113,154
CHIPAYA,atencion odontologica,restauraciones,2011-11-01,1,9,1,9,10
CHOQUE COTA,atencion odontologica,restauraciones,2011-11-01,9,17,9,17,26
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,restauraciones,2011-11-01,37,64,37,64,101
CHUMA,atencion odontologica,restauraciones,2011-11-01,26,56,26,56,82
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,restauraciones,2011-11-01,8,27,8,27,35
CKOCHAS,atencion odontologica,restauraciones,2011-11-01,21,31,21,31,52
CLIZA,atencion odontologica,restauraciones,2011-11-01,36,192,36,192,228
COBIJA,atencion odontologica,restauraciones,2011-11-01,56,140,56,140,196
COCAPATA,atencion odontologica,restauraciones,2011-11-01,12,32,12,32,44
COCHABAMBA,atencion odontologica,restauraciones,2011-11-01,2328,2748,2328,2748,5076
COIPASA,atencion odontologica,restauraciones,2011-11-01,1,13,1,13,14
COLCAPIRHUA,atencion odontologica,restauraciones,2011-11-01,172,193,172,193,365
"COLCHA ""K""",atencion odontologica,restauraciones,2011-11-01,23,25,23,25,48
COLLANA,atencion odontologica,restauraciones,2011-11-01,1,8,1,8,9
COLOMI,atencion odontologica,restauraciones,2011-11-01,12,68,12,68,80
COLPA BELGICA,atencion odontologica,restauraciones,2011-11-01,25,27,25,27,52
COLQUECHACA,atencion odontologica,restauraciones,2011-11-01,20,50,20,50,70
COLQUIRI,atencion odontologica,restauraciones,2011-11-01,10,17,10,17,27
COMANCHE,atencion odontologica,restauraciones,2011-11-01,38,57,38,57,95
COMARAPA,atencion odontologica,restauraciones,2011-11-01,87,177,87,177,264
CONCEPCION,atencion odontologica,restauraciones,2011-11-01,10,39,10,39,49
COPACABANA,atencion odontologica,restauraciones,2011-11-01,7,7,7,7,14
CORIPATA,atencion odontologica,restauraciones,2011-11-01,41,60,41,60,101
CORO CORO,atencion odontologica,restauraciones,2011-11-01,6,7,6,7,13
COROICO,atencion odontologica,restauraciones,2011-11-01,54,113,54,113,167
CORQUE,atencion odontologica,restauraciones,2011-11-01,1,8,1,8,9
COTAGAITA,atencion odontologica,restauraciones,2011-11-01,8,17,8,17,25
COTOCA,atencion odontologica,restauraciones,2011-11-01,7,28,7,28,35
CUATRO CAÑADAS,atencion odontologica,restauraciones,2011-11-01,31,75,31,75,106
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,restauraciones,2011-11-01,4,11,4,11,15
CUEVO,atencion odontologica,restauraciones,2011-11-01,9,16,9,16,25
CULPINA,atencion odontologica,restauraciones,2011-11-01,12,29,12,29,41
CURAHUARA DE CARANGAS,atencion odontologica,restauraciones,2011-11-01,6,32,6,32,38
DESAGUADERO,atencion odontologica,restauraciones,2011-11-01,6,9,6,9,15
EL ALTO,atencion odontologica,restauraciones,2011-11-01,2392,3676,2392,3676,6068
EL CHORO,atencion odontologica,restauraciones,2011-11-01,2,7,2,7,9
EL PUENTE(STC),atencion odontologica,restauraciones,2011-11-01,2,19,2,19,21
EL PUENTE(TJA),atencion odontologica,restauraciones,2011-11-01,55,139,55,139,194
EL TORNO,atencion odontologica,restauraciones,2011-11-01,102,234,102,234,336
EL VILLAR,atencion odontologica,restauraciones,2011-11-01,17,29,17,29,46
ENTRE RIOS TRJ,atencion odontologica,restauraciones,2011-11-01,54,142,54,142,196
ENTRE RIOS CBBA,atencion odontologica,restauraciones,2011-11-01,73,103,73,103,176
ESCOMA,atencion odontologica,restauraciones,2011-11-01,28,32,28,32,60
EUCALIPTUS,atencion odontologica,restauraciones,2011-11-01,111,103,111,103,214
FERNANDEZ ALONSO,atencion odontologica,restauraciones,2011-11-01,49,96,49,96,145
FILADELFIA,atencion odontologica,restauraciones,2011-11-01,15,16,15,16,31
GENERAL SAAVEDRA,atencion odontologica,restauraciones,2011-11-01,10,50,10,50,60
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,restauraciones,2011-11-01,14,26,14,26,40
GUANAY,atencion odontologica,restauraciones,2011-11-01,4,21,4,21,25
GUAQUI,atencion odontologica,restauraciones,2011-11-01,20,31,20,31,51
GUAYARAMERIN,atencion odontologica,restauraciones,2011-11-01,188,268,188,268,456
GUTIERREZ,atencion odontologica,restauraciones,2011-11-01,42,37,42,37,79
HUACARETA,atencion odontologica,restauraciones,2011-11-01,24,69,24,69,93
HUACAYA (VILLA DE HUACAYA),atencion odontologica,restauraciones,2011-11-01,2,15,2,15,17
HUACHACALLA,atencion odontologica,restauraciones,2011-11-01,2,4,2,4,6
HUANUNI,atencion odontologica,restauraciones,2011-11-01,69,101,69,101,170
HUARACAJE,atencion odontologica,restauraciones,2011-11-01,15,18,15,18,33
HUARINA,atencion odontologica,restauraciones,2011-11-01,10,7,10,7,17
HUAYLLAMARCA,atencion odontologica,restauraciones,2011-11-01,14,30,14,30,44
HUMANATA,atencion odontologica,restauraciones,2011-11-01,2,1,2,1,3
ICLA,atencion odontologica,restauraciones,2011-11-01,45,39,45,39,84
INCAHUASI,atencion odontologica,restauraciones,2011-11-01,5,27,5,27,32
INQUISIVI,atencion odontologica,restauraciones,2011-11-01,1,12,1,12,13
IRUPANA (VILLA DE LANZA),atencion odontologica,restauraciones,2011-11-01,31,51,31,51,82
IXIAMAS,atencion odontologica,restauraciones,2011-11-01,4,17,4,17,21
JESUS DE MACHACA,atencion odontologica,restauraciones,2011-11-01,12,41,12,41,53
LA ASUNTA,atencion odontologica,restauraciones,2011-11-01,14,33,14,33,47
LA GUARDIA,atencion odontologica,restauraciones,2011-11-01,59,110,59,110,169
LA PAZ,atencion odontologica,restauraciones,2011-11-01,5285,6763,5285,6763,12048
LAGUNILLAS,atencion odontologica,restauraciones,2011-11-01,3,10,3,10,13
LAJA,atencion odontologica,restauraciones,2011-11-01,88,58,88,58,146
LAS CARRERAS,atencion odontologica,restauraciones,2011-11-01,14,10,14,10,24
LICOMA PAMPA,atencion odontologica,restauraciones,2011-11-01,8,5,8,5,13
LLALLAGUA,atencion odontologica,restauraciones,2011-11-01,77,177,77,177,254
LLICA,atencion odontologica,restauraciones,2011-11-01,15,15,15,15,30
LORETO,atencion odontologica,restauraciones,2011-11-01,1,1,1,1,2
LURIBAY,atencion odontologica,restauraciones,2011-11-01,10,19,10,19,29
MACHACAMARCA,atencion odontologica,restauraciones,2011-11-01,21,21,21,21,42
MACHARETI,atencion odontologica,restauraciones,2011-11-01,21,47,21,47,68
MAGDALENA,atencion odontologica,restauraciones,2011-11-01,35,53,35,53,88
MAIRANA,atencion odontologica,restauraciones,2011-11-01,43,45,43,45,88
MALLA,atencion odontologica,restauraciones,2011-11-01,6,17,6,17,23
MAPIRI,atencion odontologica,restauraciones,2011-11-01,37,79,37,79,116
MECAPACA,atencion odontologica,restauraciones,2011-11-01,22,39,22,39,61
MINEROS,atencion odontologica,restauraciones,2011-11-01,80,94,80,94,174
MIZQUE,atencion odontologica,restauraciones,2011-11-01,13,42,13,42,55
MOCOMOCO,atencion odontologica,restauraciones,2011-11-01,7,22,7,22,29
MOJOCOYA,atencion odontologica,restauraciones,2011-11-01,15,25,15,25,40
MONTEAGUDO,atencion odontologica,restauraciones,2011-11-01,90,198,90,198,288
MONTERO,atencion odontologica,restauraciones,2011-11-01,224,403,224,403,627
MORO MORO,atencion odontologica,restauraciones,2011-11-01,1,36,1,36,37
MOROCHATA,atencion odontologica,restauraciones,2011-11-01,11,29,11,29,40
OCURI,atencion odontologica,restauraciones,2011-11-01,3,6,3,6,9
OKINAWA,atencion odontologica,restauraciones,2011-11-01,4,15,4,15,19
OMEREQUE,atencion odontologica,restauraciones,2011-11-01,8,22,8,22,30
ORURO,atencion odontologica,restauraciones,2011-11-01,711,1180,711,1180,1891
PADCAYA,atencion odontologica,restauraciones,2011-11-01,115,159,115,159,274
PADILLA,atencion odontologica,restauraciones,2011-11-01,33,82,33,82,115
PAILON,atencion odontologica,restauraciones,2011-11-01,37,162,37,162,199
PALCA,atencion odontologica,restauraciones,2011-11-01,39,60,39,60,99
PALOS BLANCOS,atencion odontologica,restauraciones,2011-11-01,24,60,24,60,84
PAMPA AULLAGAS,atencion odontologica,restauraciones,2011-11-01,4,9,4,9,13
PAMPA GRANDE,atencion odontologica,restauraciones,2011-11-01,2,21,2,21,23
PAPEL PAMPA,atencion odontologica,restauraciones,2011-11-01,16,27,16,27,43
PASORAPA,atencion odontologica,restauraciones,2011-11-01,8,16,8,16,24
PATACAMAYA,atencion odontologica,restauraciones,2011-11-01,46,74,46,74,120
PAZÑA,atencion odontologica,restauraciones,2011-11-01,54,47,54,47,101
PELECHUCO,atencion odontologica,restauraciones,2011-11-01,11,15,11,15,26
POCOATA,atencion odontologica,restauraciones,2011-11-01,26,45,26,45,71
POCONA,atencion odontologica,restauraciones,2011-11-01,183,249,183,249,432
POJO (CBBA),atencion odontologica,restauraciones,2011-11-01,176,181,176,181,357
POOPO,atencion odontologica,restauraciones,2011-11-01,40,53,40,53,93
PORCO,atencion odontologica,restauraciones,2011-11-01,8,27,8,27,35
POROMA,atencion odontologica,restauraciones,2011-11-01,15,52,15,52,67
PORONGO,atencion odontologica,restauraciones,2011-11-01,15,30,15,30,45
PORTACHUELO,atencion odontologica,restauraciones,2011-11-01,56,137,56,137,193
PORVENIR,atencion odontologica,restauraciones,2011-11-01,24,34,24,34,58
POSTRER VALLE,atencion odontologica,restauraciones,2011-11-01,17,42,17,42,59
POTOSI,atencion odontologica,restauraciones,2011-11-01,468,940,468,940,1408
PRESTO,atencion odontologica,restauraciones,2011-11-01,7,19,7,19,26
PUCARA,atencion odontologica,restauraciones,2011-11-01,9,4,9,4,13
PUCARANI,atencion odontologica,restauraciones,2011-11-01,35,26,35,26,61
PUERTO ACOSTA,atencion odontologica,restauraciones,2011-11-01,8,18,8,18,26
PUERTO CARABUCO,atencion odontologica,restauraciones,2011-11-01,16,28,16,28,44
PUERTO PEREZ,atencion odontologica,restauraciones,2011-11-01,9,9,9,9,18
PUERTO QUIJARRO,atencion odontologica,restauraciones,2011-11-01,42,24,42,24,66
PUERTO RICO,atencion odontologica,restauraciones,2011-11-01,34,49,34,49,83
PUERTO SUAREZ,atencion odontologica,restauraciones,2011-11-01,14,39,14,39,53
PUERTO VILLARROEL,atencion odontologica,restauraciones,2011-11-01,163,180,163,180,343
PUNA,atencion odontologica,restauraciones,2011-11-01,23,57,23,57,80
PUNATA,atencion odontologica,restauraciones,2011-11-01,64,132,64,132,196
QUIABAYA,atencion odontologica,restauraciones,2011-11-01,38,9,38,9,47
QUILLACOLLO,atencion odontologica,restauraciones,2011-11-01,247,356,247,356,603
QUIME,atencion odontologica,restauraciones,2011-11-01,116,80,116,80,196
QUIRUSILLAS,atencion odontologica,restauraciones,2011-11-01,10,18,10,18,28
RAVELO,atencion odontologica,restauraciones,2011-11-01,3,9,3,9,12
REYES,atencion odontologica,restauraciones,2011-11-01,73,24,73,24,97
RIBERALTA,atencion odontologica,restauraciones,2011-11-01,45,208,45,208,253
ROBORE,atencion odontologica,restauraciones,2011-11-01,28,29,28,29,57
RURRENABAQUE,atencion odontologica,restauraciones,2011-11-01,7,13,7,13,20
SABAYA,atencion odontologica,restauraciones,2011-11-01,32,55,32,55,87
SACABA,atencion odontologica,restauraciones,2011-11-01,685,839,685,839,1524
SACABAMBA,atencion odontologica,restauraciones,2011-11-01,4,17,4,17,21
SACACA,atencion odontologica,restauraciones,2011-11-01,14,37,14,37,51
SAIPINA,atencion odontologica,restauraciones,2011-11-01,16,45,16,45,61
SALINAS DE GARCI MENDOZA,atencion odontologica,restauraciones,2011-11-01,56,151,56,151,207
SAMAIPATA,atencion odontologica,restauraciones,2011-11-01,28,15,28,15,43
SAN AGUSTIN,atencion odontologica,restauraciones,2011-11-01,3,8,3,8,11
SAN ANDRES,atencion odontologica,restauraciones,2011-11-01,11,10,11,10,21
SAN ANDRES DE MACHACA,atencion odontologica,restauraciones,2011-11-01,74,189,74,189,263
SAN ANTONIO DE LOMERIO,atencion odontologica,restauraciones,2011-11-01,4,21,4,21,25
SAN BENITO,atencion odontologica,restauraciones,2011-11-01,50,76,50,76,126
SAN BORJA,atencion odontologica,restauraciones,2011-11-01,51,183,51,183,234
SAN BUENA VENTURA,atencion odontologica,restauraciones,2011-11-01,27,44,27,44,71
SAN CARLOS,atencion odontologica,restauraciones,2011-11-01,43,38,43,38,81
SAN IGNACIO,atencion odontologica,restauraciones,2011-11-01,334,468,334,468,802
SAN IGNACIO DE VELASCO,atencion odontologica,restauraciones,2011-11-01,51,69,51,69,120
SAN JAVIER(BNI),atencion odontologica,restauraciones,2011-11-01,9,2,9,2,11
SAN JAVIER(STC),atencion odontologica,restauraciones,2011-11-01,10,20,10,20,30
SAN JOSE DE CHIQUITOS,atencion odontologica,restauraciones,2011-11-01,67,113,67,113,180
SAN JUAN DE YAPACANI,atencion odontologica,restauraciones,2011-11-01,11,41,11,41,52
SAN JULIAN,atencion odontologica,restauraciones,2011-11-01,13,21,13,21,34
SAN LORENZO(PND),atencion odontologica,restauraciones,2011-11-01,3,5,3,5,8
SAN LORENZO(TJA),atencion odontologica,restauraciones,2011-11-01,73,148,73,148,221
SAN LUCAS,atencion odontologica,restauraciones,2011-11-01,68,109,68,109,177
SAN MATIAS,atencion odontologica,restauraciones,2011-11-01,2,13,2,13,15
SAN MIGUEL DE VELASCO,atencion odontologica,restauraciones,2011-11-01,2,32,2,32,34
SAN PEDRO,atencion odontologica,restauraciones,2011-11-01,46,109,46,109,155
SAN PEDRO DE BUENA VISTA,atencion odontologica,restauraciones,2011-11-01,6,40,6,40,46
SAN PEDRO DE CURAHUARA,atencion odontologica,restauraciones,2011-11-01,7,12,7,12,19
SAN PEDRO DE TIQUINA,atencion odontologica,restauraciones,2011-11-01,4,5,4,5,9
SAN RAFAEL,atencion odontologica,restauraciones,2011-11-01,23,43,23,43,66
SAN RAMON BENI,atencion odontologica,restauraciones,2011-11-01,14,30,14,30,44
SAN RAMON SCZ,atencion odontologica,restauraciones,2011-11-01,21,35,21,35,56
SANTA ANA,atencion odontologica,restauraciones,2011-11-01,7,20,7,20,27
SANTA CRUZ DE LA SIERRA,atencion odontologica,restauraciones,2011-11-01,2007,3833,2007,3833,5840
SANTA ROSA,atencion odontologica,restauraciones,2011-11-01,10,15,10,15,25
SANTA ROSA DEL SARA,atencion odontologica,restauraciones,2011-11-01,32,51,32,51,83
SANTIAGO DE CALLAPA,atencion odontologica,restauraciones,2011-11-01,0,2,0,2,2
SANTIAGO DE HUARI,atencion odontologica,restauraciones,2011-11-01,71,113,71,113,184
SANTIAGO DE MACHACA,atencion odontologica,restauraciones,2011-11-01,53,73,53,73,126
SANTIVAÑES,atencion odontologica,restauraciones,2011-11-01,14,25,14,25,39
SANTUARIO DE QUILLACAS,atencion odontologica,restauraciones,2011-11-01,6,7,6,7,13
SAPAHAQUI,atencion odontologica,restauraciones,2011-11-01,1,8,1,8,9
SENA,atencion odontologica,restauraciones,2011-11-01,0,2,0,2,2
SHINAOTA,atencion odontologica,restauraciones,2011-11-01,49,112,49,112,161
SICA SICA (VILLA AROMA),atencion odontologica,restauraciones,2011-11-01,11,23,11,23,34
SICAYA,atencion odontologica,restauraciones,2011-11-01,0,21,0,21,21
SIPE SIPE,atencion odontologica,restauraciones,2011-11-01,131,221,131,221,352
SOPACHUY,atencion odontologica,restauraciones,2011-11-01,20,94,20,94,114
SORACACHI,atencion odontologica,restauraciones,2011-11-01,15,13,15,13,28
SORATA,atencion odontologica,restauraciones,2011-11-01,74,50,74,50,124
SUCRE,atencion odontologica,restauraciones,2011-11-01,1894,2808,1894,2808,4702
TACACOMA,atencion odontologica,restauraciones,2011-11-01,17,19,17,19,36
TACOPAYA,atencion odontologica,restauraciones,2011-11-01,3,1,3,1,4
TAHUA,atencion odontologica,restauraciones,2011-11-01,2,1,2,1,3
TAPACARI,atencion odontologica,restauraciones,2011-11-01,36,139,36,139,175
TARABUCO,atencion odontologica,restauraciones,2011-11-01,16,31,16,31,47
TARACO,atencion odontologica,restauraciones,2011-11-01,14,26,14,26,40
TARATA,atencion odontologica,restauraciones,2011-11-01,41,76,41,76,117
TARIJA,atencion odontologica,restauraciones,2011-11-01,2075,3412,2075,3412,5487
TARVITA,atencion odontologica,restauraciones,2011-11-01,37,74,37,74,111
TEOPONTE,atencion odontologica,restauraciones,2011-11-01,12,19,12,19,31
TIAWANACU,atencion odontologica,restauraciones,2011-11-01,21,43,21,43,64
TINGUIPAYA,atencion odontologica,restauraciones,2011-11-01,6,2,6,2,8
TIPUANI,atencion odontologica,restauraciones,2011-11-01,19,15,19,15,34
TIQUIPAYA,atencion odontologica,restauraciones,2011-11-01,297,646,297,646,943
TIRAQUE (CBBA),atencion odontologica,restauraciones,2011-11-01,26,68,26,68,94
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,restauraciones,2011-11-01,4,3,4,3,7
TOCO,atencion odontologica,restauraciones,2011-11-01,27,40,27,40,67
TOLATA,atencion odontologica,restauraciones,2011-11-01,3,13,3,13,16
TOLEDO,atencion odontologica,restauraciones,2011-11-01,43,34,43,34,77
TOMAVE,atencion odontologica,restauraciones,2011-11-01,18,25,18,25,43
TOMINA,atencion odontologica,restauraciones,2011-11-01,75,113,75,113,188
TORO TORO,atencion odontologica,restauraciones,2011-11-01,6,43,6,43,49
TOTORA(CBBA),atencion odontologica,restauraciones,2011-11-01,78,71,78,71,149
TOTORA(ORR),atencion odontologica,restauraciones,2011-11-01,3,3,3,3,6
TRIGAL,atencion odontologica,restauraciones,2011-11-01,7,0,7,0,7
TRINIDAD,atencion odontologica,restauraciones,2011-11-01,157,292,157,292,449
TUPIZA,atencion odontologica,restauraciones,2011-11-01,139,141,139,141,280
TURCO,atencion odontologica,restauraciones,2011-11-01,9,17,9,17,26
UMALA,atencion odontologica,restauraciones,2011-11-01,2,1,2,1,3
UNCIA,atencion odontologica,restauraciones,2011-11-01,15,59,15,59,74
URIONDO (A. CONCEPCION),atencion odontologica,restauraciones,2011-11-01,112,231,112,231,343
URUBICHA,atencion odontologica,restauraciones,2011-11-01,1,3,1,3,4
UYUNI,atencion odontologica,restauraciones,2011-11-01,30,65,30,65,95
VACAS,atencion odontologica,restauraciones,2011-11-01,17,42,17,42,59
VALLEGRANDE,atencion odontologica,restauraciones,2011-11-01,91,221,91,221,312
VIACHA,atencion odontologica,restauraciones,2011-11-01,110,170,110,170,280
VILA VILA,atencion odontologica,restauraciones,2011-11-01,4,12,4,12,16
VILLA CHARCAS,atencion odontologica,restauraciones,2011-11-01,3,28,3,28,31
VILLA MONTES,atencion odontologica,restauraciones,2011-11-01,238,436,238,436,674
VILLA RIVERO,atencion odontologica,restauraciones,2011-11-01,13,11,13,11,24
VILLA SERRANO,atencion odontologica,restauraciones,2011-11-01,70,82,70,82,152
