,group,variable,month,OTRAS ACCIONES CANTIDAD,OTRAS ACCIONES CANTIDAD,TOTALES,TOTALES,TOTALES
CHARAGUA,atencion odontologica,otras acciones,2011-11-01,3,3,3,3,6
CHAYANTA,atencion odontologica,otras acciones,2011-11-01,22,71,22,71,93
CHIMORE,atencion odontologica,otras acciones,2011-11-01,49,75,49,75,124
CHIPAYA,atencion odontologica,otras acciones,2011-11-01,8,16,8,16,24
CHOQUE COTA,atencion odontologica,otras acciones,2011-11-01,6,10,6,10,16
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,otras acciones,2011-11-01,14,20,14,20,34
CHUMA,atencion odontologica,otras acciones,2011-11-01,27,42,27,42,69
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,otras acciones,2011-11-01,12,53,12,53,65
CKOCHAS,atencion odontologica,otras acciones,2011-11-01,26,41,26,41,67
CLIZA,atencion odontologica,otras acciones,2011-11-01,33,114,33,114,147
COBIJA,atencion odontologica,otras acciones,2011-11-01,11,44,11,44,55
COCAPATA,atencion odontologica,otras acciones,2011-11-01,8,11,8,11,19
COCHABAMBA,atencion odontologica,otras acciones,2011-11-01,1467,1777,1467,1777,3244
COIPASA,atencion odontologica,otras acciones,2011-11-01,1,4,1,4,5
COLCAPIRHUA,atencion odontologica,otras acciones,2011-11-01,81,148,81,148,229
"COLCHA ""K""",atencion odontologica,otras acciones,2011-11-01,17,26,17,26,43
COLOMI,atencion odontologica,otras acciones,2011-11-01,5,31,5,31,36
COLQUECHACA,atencion odontologica,otras acciones,2011-11-01,41,64,41,64,105
COMANCHE,atencion odontologica,otras acciones,2011-11-01,15,19,15,19,34
COMARAPA,atencion odontologica,otras acciones,2011-11-01,73,161,73,161,234
COPACABANA,atencion odontologica,otras acciones,2011-11-01,7,19,7,19,26
CORIPATA,atencion odontologica,otras acciones,2011-11-01,3,2,3,2,5
CORO CORO,atencion odontologica,otras acciones,2011-11-01,6,14,6,14,20
COROICO,atencion odontologica,otras acciones,2011-11-01,20,22,20,22,42
CORQUE,atencion odontologica,otras acciones,2011-11-01,3,7,3,7,10
COTAGAITA,atencion odontologica,otras acciones,2011-11-01,24,17,24,17,41
CUATRO CAÑADAS,atencion odontologica,otras acciones,2011-11-01,25,79,25,79,104
CUEVO,atencion odontologica,otras acciones,2011-11-01,12,21,12,21,33
CULPINA,atencion odontologica,otras acciones,2011-11-01,34,79,34,79,113
CURAHUARA DE CARANGAS,atencion odontologica,otras acciones,2011-11-01,15,43,15,43,58
CURVA,atencion odontologica,otras acciones,2011-11-01,1,12,1,12,13
DESAGUADERO,atencion odontologica,otras acciones,2011-11-01,2,0,2,0,2
EL ALTO,atencion odontologica,otras acciones,2011-11-01,1363,1872,1363,1872,3235
EL CHORO,atencion odontologica,otras acciones,2011-11-01,13,5,13,5,18
EL PUENTE(STC),atencion odontologica,otras acciones,2011-11-01,20,29,20,29,49
EL PUENTE(TJA),atencion odontologica,otras acciones,2011-11-01,17,32,17,32,49
EL TORNO,atencion odontologica,otras acciones,2011-11-01,4,3,4,3,7
EL VILLAR,atencion odontologica,otras acciones,2011-11-01,3,5,3,5,8
ENTRE RIOS TRJ,atencion odontologica,otras acciones,2011-11-01,47,63,47,63,110
ENTRE RIOS CBBA,atencion odontologica,otras acciones,2011-11-01,28,60,28,60,88
ESCOMA,atencion odontologica,otras acciones,2011-11-01,0,6,0,6,6
EUCALIPTUS,atencion odontologica,otras acciones,2011-11-01,4,13,4,13,17
FERNANDEZ ALONSO,atencion odontologica,otras acciones,2011-11-01,17,12,17,12,29
FILADELFIA,atencion odontologica,otras acciones,2011-11-01,1,3,1,3,4
GENERAL SAAVEDRA,atencion odontologica,otras acciones,2011-11-01,4,7,4,7,11
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,otras acciones,2011-11-01,10,10,10,10,20
GUANAY,atencion odontologica,otras acciones,2011-11-01,1,0,1,0,1
GUAQUI,atencion odontologica,otras acciones,2011-11-01,13,20,13,20,33
GUAYARAMERIN,atencion odontologica,otras acciones,2011-11-01,18,0,18,0,18
GUTIERREZ,atencion odontologica,otras acciones,2011-11-01,77,127,77,127,204
HUACARETA,atencion odontologica,otras acciones,2011-11-01,15,49,15,49,64
HUACAYA (VILLA DE HUACAYA),atencion odontologica,otras acciones,2011-11-01,7,15,7,15,22
HUACHACALLA,atencion odontologica,otras acciones,2011-11-01,5,13,5,13,18
HUANUNI,atencion odontologica,otras acciones,2011-11-01,68,106,68,106,174
HUARACAJE,atencion odontologica,otras acciones,2011-11-01,1,1,1,1,2
HUARINA,atencion odontologica,otras acciones,2011-11-01,3,6,3,6,9
HUAYLLAMARCA,atencion odontologica,otras acciones,2011-11-01,31,39,31,39,70
ICLA,atencion odontologica,otras acciones,2011-11-01,7,15,7,15,22
INCAHUASI,atencion odontologica,otras acciones,2011-11-01,11,18,11,18,29
INQUISIVI,atencion odontologica,otras acciones,2011-11-01,2,4,2,4,6
IRUPANA (VILLA DE LANZA),atencion odontologica,otras acciones,2011-11-01,10,44,10,44,54
IXIAMAS,atencion odontologica,otras acciones,2011-11-01,5,12,5,12,17
JESUS DE MACHACA,atencion odontologica,otras acciones,2011-11-01,23,43,23,43,66
LA ASUNTA,atencion odontologica,otras acciones,2011-11-01,15,18,15,18,33
LA GUARDIA,atencion odontologica,otras acciones,2011-11-01,31,44,31,44,75
LA PAZ,atencion odontologica,otras acciones,2011-11-01,3111,3878,3111,3878,6989
LAGUNILLAS,atencion odontologica,otras acciones,2011-11-01,2,3,2,3,5
LAJA,atencion odontologica,otras acciones,2011-11-01,2,8,2,8,10
LAS CARRERAS,atencion odontologica,otras acciones,2011-11-01,2,0,2,0,2
LLALLAGUA,atencion odontologica,otras acciones,2011-11-01,86,234,86,234,320
LLICA,atencion odontologica,otras acciones,2011-11-01,57,96,57,96,153
LORETO,atencion odontologica,otras acciones,2011-11-01,1,1,1,1,2
LURIBAY,atencion odontologica,otras acciones,2011-11-01,1,1,1,1,2
MACHACAMARCA,atencion odontologica,otras acciones,2011-11-01,23,12,23,12,35
MACHARETI,atencion odontologica,otras acciones,2011-11-01,2,3,2,3,5
MAGDALENA,atencion odontologica,otras acciones,2011-11-01,2,7,2,7,9
MAIRANA,atencion odontologica,otras acciones,2011-11-01,15,56,15,56,71
MALLA,atencion odontologica,otras acciones,2011-11-01,2,5,2,5,7
MAPIRI,atencion odontologica,otras acciones,2011-11-01,11,14,11,14,25
MECAPACA,atencion odontologica,otras acciones,2011-11-01,3,8,3,8,11
MINEROS,atencion odontologica,otras acciones,2011-11-01,16,20,16,20,36
MIZQUE,atencion odontologica,otras acciones,2011-11-01,43,31,43,31,74
MOCOMOCO,atencion odontologica,otras acciones,2011-11-01,14,23,14,23,37
MOJOCOYA,atencion odontologica,otras acciones,2011-11-01,13,29,13,29,42
MONTEAGUDO,atencion odontologica,otras acciones,2011-11-01,78,128,78,128,206
MONTERO,atencion odontologica,otras acciones,2011-11-01,67,131,67,131,198
MOROCHATA,atencion odontologica,otras acciones,2011-11-01,4,14,4,14,18
OCURI,atencion odontologica,otras acciones,2011-11-01,2,3,2,3,5
OMEREQUE,atencion odontologica,otras acciones,2011-11-01,10,10,10,10,20
ORURO,atencion odontologica,otras acciones,2011-11-01,845,1326,845,1326,2171
PADCAYA,atencion odontologica,otras acciones,2011-11-01,28,38,28,38,66
PADILLA,atencion odontologica,otras acciones,2011-11-01,24,35,24,35,59
PAILON,atencion odontologica,otras acciones,2011-11-01,35,69,35,69,104
PALCA,atencion odontologica,otras acciones,2011-11-01,6,7,6,7,13
PALOS BLANCOS,atencion odontologica,otras acciones,2011-11-01,3,10,3,10,13
PAMPA AULLAGAS,atencion odontologica,otras acciones,2011-11-01,5,10,5,10,15
PAMPA GRANDE,atencion odontologica,otras acciones,2011-11-01,4,9,4,9,13
PAPEL PAMPA,atencion odontologica,otras acciones,2011-11-01,3,19,3,19,22
PASORAPA,atencion odontologica,otras acciones,2011-11-01,7,10,7,10,17
PATACAMAYA,atencion odontologica,otras acciones,2011-11-01,64,105,64,105,169
PAZÑA,atencion odontologica,otras acciones,2011-11-01,27,20,27,20,47
PELECHUCO,atencion odontologica,otras acciones,2011-11-01,8,5,8,5,13
POCOATA,atencion odontologica,otras acciones,2011-11-01,30,81,30,81,111
POCONA,atencion odontologica,otras acciones,2011-11-01,20,37,20,37,57
POJO (CBBA),atencion odontologica,otras acciones,2011-11-01,28,29,28,29,57
POOPO,atencion odontologica,otras acciones,2011-11-01,34,45,34,45,79
PORCO,atencion odontologica,otras acciones,2011-11-01,53,65,53,65,118
POROMA,atencion odontologica,otras acciones,2011-11-01,53,52,53,52,105
PORONGO,atencion odontologica,otras acciones,2011-11-01,9,26,9,26,35
PORTACHUELO,atencion odontologica,otras acciones,2011-11-01,20,51,20,51,71
PORVENIR,atencion odontologica,otras acciones,2011-11-01,6,15,6,15,21
POSTRER VALLE,atencion odontologica,otras acciones,2011-11-01,2,4,2,4,6
POTOSI,atencion odontologica,otras acciones,2011-11-01,265,588,265,588,853
PRESTO,atencion odontologica,otras acciones,2011-11-01,11,9,11,9,20
PUCARA,atencion odontologica,otras acciones,2011-11-01,3,0,3,0,3
PUCARANI,atencion odontologica,otras acciones,2011-11-01,71,46,71,46,117
PUERTO ACOSTA,atencion odontologica,otras acciones,2011-11-01,0,7,0,7,7
PUERTO CARABUCO,atencion odontologica,otras acciones,2011-11-01,6,7,6,7,13
PUERTO PEREZ,atencion odontologica,otras acciones,2011-11-01,4,16,4,16,20
PUERTO QUIJARRO,atencion odontologica,otras acciones,2011-11-01,64,74,64,74,138
PUERTO RICO,atencion odontologica,otras acciones,2011-11-01,1,3,1,3,4
PUERTO SUAREZ,atencion odontologica,otras acciones,2011-11-01,1,18,1,18,19
PUERTO VILLARROEL,atencion odontologica,otras acciones,2011-11-01,30,36,30,36,66
PUNA,atencion odontologica,otras acciones,2011-11-01,43,71,43,71,114
PUNATA,atencion odontologica,otras acciones,2011-11-01,16,30,16,30,46
QUIABAYA,atencion odontologica,otras acciones,2011-11-01,2,2,2,2,4
QUILLACOLLO,atencion odontologica,otras acciones,2011-11-01,202,185,202,185,387
QUIME,atencion odontologica,otras acciones,2011-11-01,33,47,33,47,80
QUIRUSILLAS,atencion odontologica,otras acciones,2011-11-01,5,2,5,2,7
RAVELO,atencion odontologica,otras acciones,2011-11-01,10,9,10,9,19
REYES,atencion odontologica,otras acciones,2011-11-01,183,214,183,214,397
RIBERALTA,atencion odontologica,otras acciones,2011-11-01,5,2,5,2,7
ROBORE,atencion odontologica,otras acciones,2011-11-01,8,10,8,10,18
RURRENABAQUE,atencion odontologica,otras acciones,2011-11-01,4,4,4,4,8
SABAYA,atencion odontologica,otras acciones,2011-11-01,34,65,34,65,99
SACABA,atencion odontologica,otras acciones,2011-11-01,447,748,447,748,1195
SACABAMBA,atencion odontologica,otras acciones,2011-11-01,1,0,1,0,1
SACACA,atencion odontologica,otras acciones,2011-11-01,18,15,18,15,33
SAIPINA,atencion odontologica,otras acciones,2011-11-01,7,34,7,34,41
SALINAS DE GARCI MENDOZA,atencion odontologica,otras acciones,2011-11-01,17,25,17,25,42
SAMAIPATA,atencion odontologica,otras acciones,2011-11-01,0,2,0,2,2
SAN AGUSTIN,atencion odontologica,otras acciones,2011-11-01,3,2,3,2,5
SAN ANDRES DE MACHACA,atencion odontologica,otras acciones,2011-11-01,35,34,35,34,69
SAN ANTONIO DE LOMERIO,atencion odontologica,otras acciones,2011-11-01,9,16,9,16,25
SAN BENITO,atencion odontologica,otras acciones,2011-11-01,63,49,63,49,112
SAN BORJA,atencion odontologica,otras acciones,2011-11-01,13,16,13,16,29
SAN CARLOS,atencion odontologica,otras acciones,2011-11-01,18,20,18,20,38
SAN IGNACIO,atencion odontologica,otras acciones,2011-11-01,1,4,1,4,5
SAN IGNACIO DE VELASCO,atencion odontologica,otras acciones,2011-11-01,135,162,135,162,297
SAN JOSE DE CHIQUITOS,atencion odontologica,otras acciones,2011-11-01,6,11,6,11,17
SAN JUAN DE YAPACANI,atencion odontologica,otras acciones,2011-11-01,3,6,3,6,9
SAN LORENZO(PND),atencion odontologica,otras acciones,2011-11-01,1,0,1,0,1
SAN LORENZO(TJA),atencion odontologica,otras acciones,2011-11-01,94,162,94,162,256
SAN LUCAS,atencion odontologica,otras acciones,2011-11-01,15,20,15,20,35
SAN MIGUEL DE VELASCO,atencion odontologica,otras acciones,2011-11-01,21,57,21,57,78
SAN PEDRO,atencion odontologica,otras acciones,2011-11-01,2,3,2,3,5
SAN PEDRO DE BUENA VISTA,atencion odontologica,otras acciones,2011-11-01,10,30,10,30,40
SAN PEDRO DE CURAHUARA,atencion odontologica,otras acciones,2011-11-01,0,2,0,2,2
SAN PEDRO DE TIQUINA,atencion odontologica,otras acciones,2011-11-01,11,6,11,6,17
SAN RAFAEL,atencion odontologica,otras acciones,2011-11-01,20,29,20,29,49
SAN RAMON SCZ,atencion odontologica,otras acciones,2011-11-01,0,40,0,40,40
SANTA ANA,atencion odontologica,otras acciones,2011-11-01,1,3,1,3,4
SANTA CRUZ DE LA SIERRA,atencion odontologica,otras acciones,2011-11-01,707,1154,707,1154,1861
SANTA ROSA,atencion odontologica,otras acciones,2011-11-01,4,9,4,9,13
SANTA ROSA DEL SARA,atencion odontologica,otras acciones,2011-11-01,67,76,67,76,143
SANTIAGO DE CALLAPA,atencion odontologica,otras acciones,2011-11-01,3,2,3,2,5
SANTIAGO DE HUARI,atencion odontologica,otras acciones,2011-11-01,127,86,127,86,213
SANTIAGO DE HUATA,atencion odontologica,otras acciones,2011-11-01,4,4,4,4,8
SANTIAGO DE MACHACA,atencion odontologica,otras acciones,2011-11-01,7,16,7,16,23
SANTIVAÑES,atencion odontologica,otras acciones,2011-11-01,22,39,22,39,61
SANTUARIO DE QUILLACAS,atencion odontologica,otras acciones,2011-11-01,10,8,10,8,18
SAPAHAQUI,atencion odontologica,otras acciones,2011-11-01,5,10,5,10,15
SENA,atencion odontologica,otras acciones,2011-11-01,0,2,0,2,2
SHINAOTA,atencion odontologica,otras acciones,2011-11-01,3,13,3,13,16
SICA SICA (VILLA AROMA),atencion odontologica,otras acciones,2011-11-01,2,5,2,5,7
SICAYA,atencion odontologica,otras acciones,2011-11-01,1,6,1,6,7
SIPE SIPE,atencion odontologica,otras acciones,2011-11-01,10,36,10,36,46
SOPACHUY,atencion odontologica,otras acciones,2011-11-01,26,89,26,89,115
SORACACHI,atencion odontologica,otras acciones,2011-11-01,27,17,27,17,44
SORATA,atencion odontologica,otras acciones,2011-11-01,62,70,62,70,132
SUCRE,atencion odontologica,otras acciones,2011-11-01,1488,1637,1488,1637,3125
TACOPAYA,atencion odontologica,otras acciones,2011-11-01,15,47,15,47,62
TAHUA,atencion odontologica,otras acciones,2011-11-01,2,2,2,2,4
TAPACARI,atencion odontologica,otras acciones,2011-11-01,22,52,22,52,74
TARABUCO,atencion odontologica,otras acciones,2011-11-01,18,22,18,22,40
TARACO,atencion odontologica,otras acciones,2011-11-01,38,30,38,30,68
TARATA,atencion odontologica,otras acciones,2011-11-01,6,27,6,27,33
TARIJA,atencion odontologica,otras acciones,2011-11-01,839,1513,839,1513,2352
TARVITA,atencion odontologica,otras acciones,2011-11-01,23,41,23,41,64
TEOPONTE,atencion odontologica,otras acciones,2011-11-01,12,11,12,11,23
TIAWANACU,atencion odontologica,otras acciones,2011-11-01,8,20,8,20,28
TINGUIPAYA,atencion odontologica,otras acciones,2011-11-01,5,20,5,20,25
TIPUANI,atencion odontologica,otras acciones,2011-11-01,0,4,0,4,4
TIQUIPAYA,atencion odontologica,otras acciones,2011-11-01,114,175,114,175,289
TIRAQUE (CBBA),atencion odontologica,otras acciones,2011-11-01,39,57,39,57,96
TOCO,atencion odontologica,otras acciones,2011-11-01,2,4,2,4,6
TOLATA,atencion odontologica,otras acciones,2011-11-01,8,11,8,11,19
TOLEDO,atencion odontologica,otras acciones,2011-11-01,6,9,6,9,15
TOMAVE,atencion odontologica,otras acciones,2011-11-01,19,28,19,28,47
TOMINA,atencion odontologica,otras acciones,2011-11-01,59,97,59,97,156
TORO TORO,atencion odontologica,otras acciones,2011-11-01,24,41,24,41,65
TOTORA(CBBA),atencion odontologica,otras acciones,2011-11-01,12,32,12,32,44
TOTORA(ORR),atencion odontologica,otras acciones,2011-11-01,2,6,2,6,8
TRIGAL,atencion odontologica,otras acciones,2011-11-01,2,0,2,0,2
TRINIDAD,atencion odontologica,otras acciones,2011-11-01,19,58,19,58,77
TUPIZA,atencion odontologica,otras acciones,2011-11-01,85,168,85,168,253
TURCO,atencion odontologica,otras acciones,2011-11-01,21,17,21,17,38
URIONDO (A. CONCEPCION),atencion odontologica,otras acciones,2011-11-01,122,188,122,188,310
URUBICHA,atencion odontologica,otras acciones,2011-11-01,0,5,0,5,5
UYUNI,atencion odontologica,otras acciones,2011-11-01,9,9,9,9,18
VACAS,atencion odontologica,otras acciones,2011-11-01,9,29,9,29,38
VALLEGRANDE,atencion odontologica,otras acciones,2011-11-01,11,13,11,13,24
VIACHA,atencion odontologica,otras acciones,2011-11-01,100,101,100,101,201
VILA VILA,atencion odontologica,otras acciones,2011-11-01,6,3,6,3,9
VILLA CHARCAS,atencion odontologica,otras acciones,2011-11-01,10,7,10,7,17
VILLA MONTES,atencion odontologica,otras acciones,2011-11-01,113,186,113,186,299
VILLA RIVERO,atencion odontologica,otras acciones,2011-11-01,14,8,14,8,22
VILLA SERRANO,atencion odontologica,otras acciones,2011-11-01,101,143,101,143,244
VILLA TUNARI,atencion odontologica,otras acciones,2011-11-01,24,31,24,31,55
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,otras acciones,2011-11-01,8,14,8,14,22
VILLAZON,atencion odontologica,otras acciones,2011-11-01,93,127,93,127,220
VINTO,atencion odontologica,otras acciones,2011-11-01,10,29,10,29,39
VITICHI,atencion odontologica,otras acciones,2011-11-01,55,79,55,79,134
WARNES,atencion odontologica,otras acciones,2011-11-01,20,43,20,43,63
YACO,atencion odontologica,otras acciones,2011-11-01,5,4,5,4,9
YACUIBA,atencion odontologica,otras acciones,2011-11-01,58,84,58,84,142
YAMPARAEZ,atencion odontologica,otras acciones,2011-11-01,30,68,30,68,98
YANACACHI,atencion odontologica,otras acciones,2011-11-01,16,26,16,26,42
YOCALLA,atencion odontologica,otras acciones,2011-11-01,4,13,4,13,17
YOTALA,atencion odontologica,otras acciones,2011-11-01,28,55,28,55,83
YUNCHARA,atencion odontologica,otras acciones,2011-11-01,13,40,13,40,53
ZUDAÑEZ,atencion odontologica,otras acciones,2011-11-01,7,7,7,7,14
ACHACACHI,atencion odontologica,otras acciones,2011-12-01,64,100,64,100,164
AIQUILE,atencion odontologica,otras acciones,2011-12-01,2,5,2,5,7
ALALAY,atencion odontologica,otras acciones,2011-12-01,9,15,9,15,24
ALCALA,atencion odontologica,otras acciones,2011-12-01,13,22,13,22,35
ALTO BENI,atencion odontologica,otras acciones,2011-12-01,1,0,1,0,1
ANCORAIMES,atencion odontologica,otras acciones,2011-12-01,2,3,2,3,5
ANDAMARCA,atencion odontologica,otras acciones,2011-12-01,0,12,0,12,12
ANTEQUERA,atencion odontologica,otras acciones,2011-12-01,18,38,18,38,56
ANZALDO,atencion odontologica,otras acciones,2011-12-01,5,7,5,7,12
APOLO,atencion odontologica,otras acciones,2011-12-01,15,29,15,29,44
ARAMPAMPA,atencion odontologica,otras acciones,2011-12-01,1,6,1,6,7
ARANI,atencion odontologica,otras acciones,2011-12-01,65,107,65,107,172
ARBIETO,atencion odontologica,otras acciones,2011-12-01,1,2,1,2,3
ARQUE,atencion odontologica,otras acciones,2011-12-01,5,10,5,10,15
ATOCHA,atencion odontologica,otras acciones,2011-12-01,87,99,87,99,186
AYATA,atencion odontologica,otras acciones,2011-12-01,4,2,4,2,6
AYO AYO,atencion odontologica,otras acciones,2011-12-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,otras acciones,2011-12-01,55,44,55,44,99
AZURDUY,atencion odontologica,otras acciones,2011-12-01,22,44,22,44,66
BELEN DE URMIRI,atencion odontologica,otras acciones,2011-12-01,2,4,2,4,6
BERMEJO,atencion odontologica,otras acciones,2011-12-01,54,67,54,67,121
BETANZOS,atencion odontologica,otras acciones,2011-12-01,10,14,10,14,24
BOLIVAR,atencion odontologica,otras acciones,2011-12-01,3,10,3,10,13
BOYUIBE,atencion odontologica,otras acciones,2011-12-01,1,1,1,1,2
BUENA VISTA,atencion odontologica,otras acciones,2011-12-01,2,14,2,14,16
CABEZAS,atencion odontologica,otras acciones,2011-12-01,8,120,8,120,128
CAIROMA,atencion odontologica,otras acciones,2011-12-01,8,4,8,4,12
"CAIZA ""D""",atencion odontologica,otras acciones,2011-12-01,22,35,22,35,57
CALACOTO,atencion odontologica,otras acciones,2011-12-01,4,3,4,3,7
CALAMARCA,atencion odontologica,otras acciones,2011-12-01,47,41,47,41,88
CAMARGO,atencion odontologica,otras acciones,2011-12-01,68,95,68,95,163
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,otras acciones,2011-12-01,21,25,21,25,46
CAMIRI,atencion odontologica,otras acciones,2011-12-01,92,220,92,220,312
CAPINOTA,atencion odontologica,otras acciones,2011-12-01,15,29,15,29,44
CAQUIAVIRI,atencion odontologica,otras acciones,2011-12-01,18,19,18,19,37
CARACOLLO,atencion odontologica,otras acciones,2011-12-01,41,76,41,76,117
CARANAVI,atencion odontologica,otras acciones,2011-12-01,72,111,72,111,183
CARAPARI,atencion odontologica,otras acciones,2011-12-01,10,23,10,23,33
