,group,variable,month,CONSULTAS NUEVAS MENORES DE 5 AÑOS CANTIDAD,CONSULTAS NUEVAS MENORES DE 5 AÑOS CANTIDAD,TOTALES,TOTALES,TOTALES
SOPACHUY,atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,123,140,123,140,263
SORACACHI,atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,19,11,19,11,30
SORATA,atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,40,54,40,54,94
SUCRE,atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,1675,1720,1675,1720,3395
TACACOMA,atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,3,6,3,6,9
TACOPAYA,atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,38,26,38,26,64
TAHUA,atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,2,1,2,1,3
TAPACARI,atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,45,58,45,58,103
TARABUCO,atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,190,196,190,196,386
TARACO,atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,6,9,6,9,15
TARATA,atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,10,20,10,20,30
TARIJA,atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,137,174,137,174,311
TARVITA,atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,115,117,115,117,232
TEOPONTE,atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,41,36,41,36,77
TIAWANACU,atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,18,20,18,20,38
TINGUIPAYA,atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,11,11,11,11,22
TIPUANI,atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,17,13,17,13,30
TIQUIPAYA,atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,715,635,715,635,1350
TIRAQUE (CBBA),atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,7,23,7,23,30
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,0,1,0,1,1
TOCO,atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,11,18,11,18,29
TOLATA,atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,18,46,18,46,64
TOLEDO,atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,7,4,7,4,11
TOMAVE,atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,39,21,39,21,60
TOMINA,atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,106,148,106,148,254
TORO TORO,atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,13,13,13,13,26
TOTORA(CBBA),atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,39,29,39,29,68
TOTORA(ORR),atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,3,0,3,0,3
TRIGAL,atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,30,0,30,0,30
TRINIDAD,atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,89,91,89,91,180
TUPIZA,atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,63,48,63,48,111
TURCO,atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,12,10,12,10,22
UMALA,atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,1,0,1,0,1
UNCIA,atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,34,13,34,13,47
URIONDO (A. CONCEPCION),atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,20,19,20,19,39
URUBICHA,atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,2,0,2,0,2
UYUNI,atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,16,33,16,33,49
VACAS,atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,7,7,7,7,14
VALLEGRANDE,atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,112,99,112,99,211
VIACHA,atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,145,136,145,136,281
VILA VILA,atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,13,8,13,8,21
VILLA CHARCAS,atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,5,11,5,11,16
VILLA MONTES,atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,107,76,107,76,183
VILLA RIVERO,atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,14,6,14,6,20
VILLA SERRANO,atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,67,74,67,74,141
VILLA TUNARI,atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,148,138,148,138,286
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,53,48,53,48,101
VILLAZON,atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,92,78,92,78,170
VINTO,atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,86,105,86,105,191
VITICHI,atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,30,25,30,25,55
WALDO BALLIVIAN,atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,4,13,4,13,17
WARNES,atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,67,75,67,75,142
YACO,atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,16,16,16,16,32
YACUIBA,atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,20,33,20,33,53
YAMPARAEZ,atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,25,24,25,24,49
YANACACHI,atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,6,10,6,10,16
YAPACANI,atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,36,29,36,29,65
YOCALLA,atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,12,5,12,5,17
YOTALA,atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,31,36,31,36,67
YUNCHARA,atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,5,11,5,11,16
ZUDAÑEZ,atencion odontologica,consultas nuevas menores de 5 anos,2011-11-01,62,59,62,59,121
ACACIO,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,12,6,12,6,18
ACHACACHI,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,151,160,151,160,311
AIQUILE,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,41,31,41,31,72
ALALAY,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,1,6,1,6,7
ALCALA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,86,78,86,78,164
ALTO BENI,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,3,4,3,4,7
ANCORAIMES,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,7,8,7,8,15
ANDAMARCA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,7,6,7,6,13
ANTEQUERA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,19,11,19,11,30
ANZALDO,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,6,4,6,4,10
APOLO,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,19,11,19,11,30
ARAMPAMPA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,1,6,1,6,7
ARANI,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,5,7,5,7,12
ARBIETO,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,61,26,61,26,87
ARQUE,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,15,50,15,50,65
ASCENCION DE GUARAYOS,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,10,10,10,10,20
ATOCHA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,39,82,39,82,121
AUCAPATA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,1,4,1,4,5
AYATA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,3,0,3,0,3
AYO AYO,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,17,7,17,7,24
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,100,69,100,69,169
AZURDUY,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,23,4,23,4,27
BATALLAS,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,42,21,42,21,63
BAURES,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,2,0,2,0,2
BELEN DE ANDAMARCA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,6,5,6,5,11
BELEN DE URMIRI,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,1,11,1,11,12
BERMEJO,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,9,13,9,13,22
BETANZOS,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,6,6,6,6,12
BOLIVAR,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,15,33,15,33,48
BOYUIBE,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,1,2,1,2,3
BUENA VISTA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,5,0,5,0,5
CABEZAS,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,27,20,27,20,47
CAIROMA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,2,0,2,0,2
"CAIZA ""D""",atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,6,3,6,3,9
CAJUATA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,24,18,24,18,42
CALACOTO,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,5,4,5,4,9
CALAMARCA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,46,51,46,51,97
CAMARGO,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,41,31,41,31,72
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,13,5,13,5,18
CAMIRI,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,68,111,68,111,179
CAPINOTA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,26,28,26,28,54
CAQUIAVIRI,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,20,6,20,6,26
CARACOLLO,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,34,48,34,48,82
CARANAVI,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,62,89,62,89,151
CARAPARI,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,6,5,6,5,11
CARIPUYO,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,2,14,2,14,16
CARMEN RIVERO TORREZ,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,2,5,2,5,7
CATACORA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,3,4,3,4,7
CHALLAPATA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,67,56,67,56,123
CHAQUI,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,6,6,6,6,12
CHARAGUA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,15,17,15,17,32
CHAYANTA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,22,23,22,23,45
CHIMORE,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,58,53,58,53,111
CHIPAYA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,3,7,3,7,10
CHOQUE COTA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,29,71,29,71,100
CHUMA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,15,10,15,10,25
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,12,6,12,6,18
CKOCHAS,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,7,10,7,10,17
CLIZA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,53,87,53,87,140
COBIJA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,138,122,138,122,260
COCAPATA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,19,17,19,17,36
COCHABAMBA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,1581,1706,1581,1706,3287
COIPASA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,4,8,4,8,12
COLCAPIRHUA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,202,247,202,247,449
"COLCHA ""K""",atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,20,15,20,15,35
COLLANA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,9,6,9,6,15
COLOMI,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,57,45,57,45,102
COLPA BELGICA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,18,17,18,17,35
COLQUECHACA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,37,28,37,28,65
COLQUIRI,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,12,12,12,12,24
COMANCHE,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,8,13,8,13,21
COMARAPA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,52,58,52,58,110
CONCEPCION,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,8,9,8,9,17
COPACABANA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,12,24,12,24,36
CORIPATA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,36,20,36,20,56
CORO CORO,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,8,0,8,0,8
COROICO,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,31,29,31,29,60
CORQUE,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,15,18,15,18,33
COTAGAITA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,6,0,6,0,6
COTOCA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,57,64,57,64,121
CUATRO CAÑADAS,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,58,54,58,54,112
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,4,0,4,0,4
CUEVO,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,0,6,0,6,6
CULPINA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,8,6,8,6,14
CURAHUARA DE CARANGAS,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,31,19,31,19,50
CURVA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,2,0,2,0,2
DESAGUADERO,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,15,7,15,7,22
EL ALTO,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,1609,1802,1609,1802,3411
EL CHORO,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,16,1,16,1,17
EL PUENTE(STC),atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,2,0,2,0,2
EL PUENTE(TJA),atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,10,10,10,10,20
EL TORNO,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,36,36,36,36,72
EL VILLAR,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,4,7,4,7,11
ENTRE RIOS TRJ,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,3,10,3,10,13
ENTRE RIOS CBBA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,90,116,90,116,206
ESCOMA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,1,14,1,14,15
EUCALIPTUS,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,8,18,8,18,26
FERNANDEZ ALONSO,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,16,32,16,32,48
FILADELFIA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,9,8,9,8,17
GENERAL SAAVEDRA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,26,7,26,7,33
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,9,7,9,7,16
GUANAY,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,17,27,17,27,44
GUAQUI,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,4,6,4,6,10
GUAYARAMERIN,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,22,73,22,73,95
GUTIERREZ,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,47,52,47,52,99
HUACARETA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,19,19,19,19,38
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,15,26,15,26,41
HUACHACALLA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,2,0,2,0,2
HUANUNI,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,34,8,34,8,42
HUARACAJE,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,0,5,0,5,5
HUARINA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,2,0,2,0,2
HUAYLLAMARCA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,12,2,12,2,14
HUMANATA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,13,33,13,33,46
ICLA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,49,95,49,95,144
INCAHUASI,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,4,12,4,12,16
INQUISIVI,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,5,2,5,2,7
IRUPANA (VILLA DE LANZA),atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,21,19,21,19,40
JESUS DE MACHACA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,15,21,15,21,36
LA ASUNTA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,28,41,28,41,69
LA GUARDIA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,48,49,48,49,97
LA PAZ,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,2273,2312,2273,2312,4585
LAJA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,72,47,72,47,119
LAS CARRERAS,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,2,0,2,0,2
LICOMA PAMPA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,9,1,9,1,10
LLALLAGUA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,150,154,150,154,304
LLICA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,2,0,2,0,2
LORETO,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,1,3,1,3,4
LURIBAY,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,66,87,66,87,153
MACHACAMARCA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,11,2,11,2,13
MACHARETI,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,28,24,28,24,52
MAGDALENA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,7,8,7,8,15
MAIRANA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,12,8,12,8,20
MALLA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,9,10,9,10,19
MAPIRI,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,7,6,7,6,13
MECAPACA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,7,6,7,6,13
MINEROS,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,27,38,27,38,65
MIZQUE,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,15,18,15,18,33
MOCOMOCO,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,3,7,3,7,10
MOJOCOYA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,0,2,0,2,2
MONTEAGUDO,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,109,98,109,98,207
MONTERO,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,258,239,258,239,497
MORO MORO,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,22,20,22,20,42
MOROCHATA,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,48,43,48,43,91
NUEVO MANOA (NUEVA ESPERANZA),atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,5,4,5,4,9
OCURI,atencion odontologica,consultas nuevas menores de 5 anos,2011-12-01,3,4,3,4,7
