,group,variable,month,PRIMERA CONSULTA CANTIDAD,PRIMERA CONSULTA CANTIDAD,TOTALES,TOTALES,TOTALES
POCOATA,atencion odontologica,primera consulta,2011-11-01,28,67,28,67,95
POCONA,atencion odontologica,primera consulta,2011-11-01,245,271,245,271,516
POJO (CBBA),atencion odontologica,primera consulta,2011-11-01,192,234,192,234,426
POOPO,atencion odontologica,primera consulta,2011-11-01,33,44,33,44,77
PORCO,atencion odontologica,primera consulta,2011-11-01,48,50,48,50,98
POROMA,atencion odontologica,primera consulta,2011-11-01,359,382,359,382,741
PORONGO,atencion odontologica,primera consulta,2011-11-01,506,524,506,524,1030
PORTACHUELO,atencion odontologica,primera consulta,2011-11-01,52,102,52,102,154
PORVENIR,atencion odontologica,primera consulta,2011-11-01,47,81,47,81,128
POSTRER VALLE,atencion odontologica,primera consulta,2011-11-01,14,15,14,15,29
POTOSI,atencion odontologica,primera consulta,2011-11-01,1003,1492,1003,1492,2495
PRESTO,atencion odontologica,primera consulta,2011-11-01,29,30,29,30,59
PUCARA,atencion odontologica,primera consulta,2011-11-01,30,28,30,28,58
PUCARANI,atencion odontologica,primera consulta,2011-11-01,123,151,123,151,274
PUERTO ACOSTA,atencion odontologica,primera consulta,2011-11-01,20,19,20,19,39
PUERTO CARABUCO,atencion odontologica,primera consulta,2011-11-01,16,13,16,13,29
PUERTO PEREZ,atencion odontologica,primera consulta,2011-11-01,18,32,18,32,50
PUERTO QUIJARRO,atencion odontologica,primera consulta,2011-11-01,79,40,79,40,119
PUERTO RICO,atencion odontologica,primera consulta,2011-11-01,49,56,49,56,105
PUERTO SUAREZ,atencion odontologica,primera consulta,2011-11-01,17,28,17,28,45
PUERTO VILLARROEL,atencion odontologica,primera consulta,2011-11-01,82,134,82,134,216
PUNA,atencion odontologica,primera consulta,2011-11-01,75,106,75,106,181
PUNATA,atencion odontologica,primera consulta,2011-11-01,58,104,58,104,162
QUIABAYA,atencion odontologica,primera consulta,2011-11-01,20,32,20,32,52
QUILLACOLLO,atencion odontologica,primera consulta,2011-11-01,334,327,334,327,661
QUIME,atencion odontologica,primera consulta,2011-11-01,201,97,201,97,298
QUIRUSILLAS,atencion odontologica,primera consulta,2011-11-01,9,11,9,11,20
RAVELO,atencion odontologica,primera consulta,2011-11-01,14,19,14,19,33
REYES,atencion odontologica,primera consulta,2011-11-01,6,0,6,0,6
RIBERALTA,atencion odontologica,primera consulta,2011-11-01,1007,1202,1007,1202,2209
ROBORE,atencion odontologica,primera consulta,2011-11-01,60,89,60,89,149
RURRENABAQUE,atencion odontologica,primera consulta,2011-11-01,21,31,21,31,52
SABAYA,atencion odontologica,primera consulta,2011-11-01,15,20,15,20,35
SACABA,atencion odontologica,primera consulta,2011-11-01,215,303,215,303,518
SACABAMBA,atencion odontologica,primera consulta,2011-11-01,3,4,3,4,7
SACACA,atencion odontologica,primera consulta,2011-11-01,57,111,57,111,168
SAIPINA,atencion odontologica,primera consulta,2011-11-01,27,53,27,53,80
SALINAS DE GARCI MENDOZA,atencion odontologica,primera consulta,2011-11-01,15,33,15,33,48
SAMAIPATA,atencion odontologica,primera consulta,2011-11-01,16,27,16,27,43
SAN AGUSTIN,atencion odontologica,primera consulta,2011-11-01,3,3,3,3,6
SAN ANDRES,atencion odontologica,primera consulta,2011-11-01,5,7,5,7,12
SAN ANDRES DE MACHACA,atencion odontologica,primera consulta,2011-11-01,40,58,40,58,98
SAN ANTONIO DE LOMERIO,atencion odontologica,primera consulta,2011-11-01,15,15,15,15,30
SAN BENITO,atencion odontologica,primera consulta,2011-11-01,27,30,27,30,57
SAN BORJA,atencion odontologica,primera consulta,2011-11-01,60,102,60,102,162
SAN BUENA VENTURA,atencion odontologica,primera consulta,2011-11-01,37,29,37,29,66
SAN CARLOS,atencion odontologica,primera consulta,2011-11-01,71,58,71,58,129
SAN IGNACIO,atencion odontologica,primera consulta,2011-11-01,799,1078,799,1078,1877
SAN IGNACIO DE VELASCO,atencion odontologica,primera consulta,2011-11-01,49,71,49,71,120
SAN JAVIER(STC),atencion odontologica,primera consulta,2011-11-01,30,42,30,42,72
SAN JOAQUIN,atencion odontologica,primera consulta,2011-11-01,99,96,99,96,195
SAN JOSE DE CHIQUITOS,atencion odontologica,primera consulta,2011-11-01,95,119,95,119,214
SAN JUAN DE YAPACANI,atencion odontologica,primera consulta,2011-11-01,30,48,30,48,78
SAN JULIAN,atencion odontologica,primera consulta,2011-11-01,73,105,73,105,178
SAN LORENZO(PND),atencion odontologica,primera consulta,2011-11-01,183,172,183,172,355
SAN LORENZO(TJA),atencion odontologica,primera consulta,2011-11-01,81,163,81,163,244
SAN LUCAS,atencion odontologica,primera consulta,2011-11-01,1033,1091,1033,1091,2124
SAN MATIAS,atencion odontologica,primera consulta,2011-11-01,4,10,4,10,14
SAN MIGUEL DE VELASCO,atencion odontologica,primera consulta,2011-11-01,18,42,18,42,60
SAN PEDRO,atencion odontologica,primera consulta,2011-11-01,48,79,48,79,127
SAN PEDRO DE BUENA VISTA,atencion odontologica,primera consulta,2011-11-01,21,55,21,55,76
SAN PEDRO DE CURAHUARA,atencion odontologica,primera consulta,2011-11-01,43,50,43,50,93
SAN PEDRO DE TIQUINA,atencion odontologica,primera consulta,2011-11-01,11,16,11,16,27
SAN RAFAEL,atencion odontologica,primera consulta,2011-11-01,31,76,31,76,107
SAN RAMON BENI,atencion odontologica,primera consulta,2011-11-01,28,73,28,73,101
SAN RAMON SCZ,atencion odontologica,primera consulta,2011-11-01,31,44,31,44,75
SANTA ANA,atencion odontologica,primera consulta,2011-11-01,91,194,91,194,285
SANTA CRUZ DE LA SIERRA,atencion odontologica,primera consulta,2011-11-01,2741,4423,2741,4423,7164
SANTA ROSA,atencion odontologica,primera consulta,2011-11-01,23,38,23,38,61
SANTA ROSA DEL SARA,atencion odontologica,primera consulta,2011-11-01,135,198,135,198,333
SANTIAGO DE CALLAPA,atencion odontologica,primera consulta,2011-11-01,12,10,12,10,22
SANTIAGO DE HUARI,atencion odontologica,primera consulta,2011-11-01,71,70,71,70,141
SANTIAGO DE MACHACA,atencion odontologica,primera consulta,2011-11-01,31,30,31,30,61
SANTIVAÑES,atencion odontologica,primera consulta,2011-11-01,3,9,3,9,12
SANTUARIO DE QUILLACAS,atencion odontologica,primera consulta,2011-11-01,26,32,26,32,58
SAPAHAQUI,atencion odontologica,primera consulta,2011-11-01,14,20,14,20,34
SENA,atencion odontologica,primera consulta,2011-11-01,12,3,12,3,15
SHINAOTA,atencion odontologica,primera consulta,2011-11-01,9,21,9,21,30
SICA SICA (VILLA AROMA),atencion odontologica,primera consulta,2011-11-01,58,73,58,73,131
SICAYA,atencion odontologica,primera consulta,2011-11-01,1,6,1,6,7
SIPE SIPE,atencion odontologica,primera consulta,2011-11-01,51,91,51,91,142
SOPACHUY,atencion odontologica,primera consulta,2011-11-01,116,172,116,172,288
SORACACHI,atencion odontologica,primera consulta,2011-11-01,39,35,39,35,74
SORATA,atencion odontologica,primera consulta,2011-11-01,44,76,44,76,120
SUCRE,atencion odontologica,primera consulta,2011-11-01,4431,5687,4431,5687,10118
TACACOMA,atencion odontologica,primera consulta,2011-11-01,26,30,26,30,56
TACOPAYA,atencion odontologica,primera consulta,2011-11-01,3,2,3,2,5
TAHUA,atencion odontologica,primera consulta,2011-11-01,8,8,8,8,16
TAPACARI,atencion odontologica,primera consulta,2011-11-01,64,121,64,121,185
TARABUCO,atencion odontologica,primera consulta,2011-11-01,139,230,139,230,369
TARACO,atencion odontologica,primera consulta,2011-11-01,17,13,17,13,30
TARATA,atencion odontologica,primera consulta,2011-11-01,20,31,20,31,51
TARIJA,atencion odontologica,primera consulta,2011-11-01,1157,1755,1157,1755,2912
TARVITA,atencion odontologica,primera consulta,2011-11-01,722,898,722,898,1620
TEOPONTE,atencion odontologica,primera consulta,2011-11-01,78,91,78,91,169
TIAWANACU,atencion odontologica,primera consulta,2011-11-01,77,100,77,100,177
TINGUIPAYA,atencion odontologica,primera consulta,2011-11-01,39,80,39,80,119
TIPUANI,atencion odontologica,primera consulta,2011-11-01,17,14,17,14,31
TIQUIPAYA,atencion odontologica,primera consulta,2011-11-01,167,314,167,314,481
TIRAQUE (CBBA),atencion odontologica,primera consulta,2011-11-01,26,61,26,61,87
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,primera consulta,2011-11-01,6,10,6,10,16
TOCO,atencion odontologica,primera consulta,2011-11-01,29,39,29,39,68
TOLATA,atencion odontologica,primera consulta,2011-11-01,11,19,11,19,30
TOLEDO,atencion odontologica,primera consulta,2011-11-01,70,61,70,61,131
TOMAVE,atencion odontologica,primera consulta,2011-11-01,21,26,21,26,47
TOMINA,atencion odontologica,primera consulta,2011-11-01,176,302,176,302,478
TORO TORO,atencion odontologica,primera consulta,2011-11-01,86,111,86,111,197
TOTORA(CBBA),atencion odontologica,primera consulta,2011-11-01,125,148,125,148,273
TOTORA(ORR),atencion odontologica,primera consulta,2011-11-01,3,11,3,11,14
TRIGAL,atencion odontologica,primera consulta,2011-11-01,13,0,13,0,13
TRINIDAD,atencion odontologica,primera consulta,2011-11-01,222,423,222,423,645
TUPIZA,atencion odontologica,primera consulta,2011-11-01,299,362,299,362,661
TURCO,atencion odontologica,primera consulta,2011-11-01,13,10,13,10,23
UMALA,atencion odontologica,primera consulta,2011-11-01,5,6,5,6,11
UNCIA,atencion odontologica,primera consulta,2011-11-01,35,76,35,76,111
URIONDO (A. CONCEPCION),atencion odontologica,primera consulta,2011-11-01,89,130,89,130,219
URUBICHA,atencion odontologica,primera consulta,2011-11-01,11,32,11,32,43
UYUNI,atencion odontologica,primera consulta,2011-11-01,52,89,52,89,141
VACAS,atencion odontologica,primera consulta,2011-11-01,25,70,25,70,95
VALLEGRANDE,atencion odontologica,primera consulta,2011-11-01,80,137,80,137,217
VIACHA,atencion odontologica,primera consulta,2011-11-01,42,60,42,60,102
VILA VILA,atencion odontologica,primera consulta,2011-11-01,11,19,11,19,30
VILLA CHARCAS,atencion odontologica,primera consulta,2011-11-01,63,78,63,78,141
VILLA MONTES,atencion odontologica,primera consulta,2011-11-01,240,372,240,372,612
VILLA RIVERO,atencion odontologica,primera consulta,2011-11-01,12,13,12,13,25
VILLA SERRANO,atencion odontologica,primera consulta,2011-11-01,311,315,311,315,626
VILLA TUNARI,atencion odontologica,primera consulta,2011-11-01,202,235,202,235,437
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,primera consulta,2011-11-01,92,110,92,110,202
VILLAZON,atencion odontologica,primera consulta,2011-11-01,109,151,109,151,260
VINTO,atencion odontologica,primera consulta,2011-11-01,41,61,41,61,102
VITICHI,atencion odontologica,primera consulta,2011-11-01,375,383,375,383,758
WALDO BALLIVIAN,atencion odontologica,primera consulta,2011-11-01,16,13,16,13,29
WARNES,atencion odontologica,primera consulta,2011-11-01,94,116,94,116,210
YACO,atencion odontologica,primera consulta,2011-11-01,18,22,18,22,40
YACUIBA,atencion odontologica,primera consulta,2011-11-01,328,586,328,586,914
YAMPARAEZ,atencion odontologica,primera consulta,2011-11-01,487,491,487,491,978
YANACACHI,atencion odontologica,primera consulta,2011-11-01,16,11,16,11,27
YAPACANI,atencion odontologica,primera consulta,2011-11-01,38,82,38,82,120
YOCALLA,atencion odontologica,primera consulta,2011-11-01,39,29,39,29,68
YOTALA,atencion odontologica,primera consulta,2011-11-01,151,166,151,166,317
YUNCHARA,atencion odontologica,primera consulta,2011-11-01,17,62,17,62,79
ZUDAÑEZ,atencion odontologica,primera consulta,2011-11-01,20,34,20,34,54
ACACIO,atencion odontologica,primera consulta,2011-12-01,6,6,6,6,12
ACHACACHI,atencion odontologica,primera consulta,2011-12-01,290,342,290,342,632
AIQUILE,atencion odontologica,primera consulta,2011-12-01,16,32,16,32,48
ALALAY,atencion odontologica,primera consulta,2011-12-01,6,7,6,7,13
ALCALA,atencion odontologica,primera consulta,2011-12-01,24,25,24,25,49
ALTO BENI,atencion odontologica,primera consulta,2011-12-01,4,6,4,6,10
ANDAMARCA,atencion odontologica,primera consulta,2011-12-01,10,12,10,12,22
ANTEQUERA,atencion odontologica,primera consulta,2011-12-01,2,3,2,3,5
ANZALDO,atencion odontologica,primera consulta,2011-12-01,11,17,11,17,28
APOLO,atencion odontologica,primera consulta,2011-12-01,23,40,23,40,63
ARAMPAMPA,atencion odontologica,primera consulta,2011-12-01,5,6,5,6,11
ARANI,atencion odontologica,primera consulta,2011-12-01,25,54,25,54,79
ARBIETO,atencion odontologica,primera consulta,2011-12-01,14,22,14,22,36
ARQUE,atencion odontologica,primera consulta,2011-12-01,21,48,21,48,69
ASCENCION DE GUARAYOS,atencion odontologica,primera consulta,2011-12-01,18,66,18,66,84
ATOCHA,atencion odontologica,primera consulta,2011-12-01,368,420,368,420,788
AUCAPATA,atencion odontologica,primera consulta,2011-12-01,2,1,2,1,3
AYATA,atencion odontologica,primera consulta,2011-12-01,36,36,36,36,72
AYO AYO,atencion odontologica,primera consulta,2011-12-01,16,33,16,33,49
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,primera consulta,2011-12-01,41,56,41,56,97
AZURDUY,atencion odontologica,primera consulta,2011-12-01,15,25,15,25,40
BATALLAS,atencion odontologica,primera consulta,2011-12-01,28,36,28,36,64
BAURES,atencion odontologica,primera consulta,2011-12-01,8,18,8,18,26
BELEN DE ANDAMARCA,atencion odontologica,primera consulta,2011-12-01,2,6,2,6,8
BELEN DE URMIRI,atencion odontologica,primera consulta,2011-12-01,4,9,4,9,13
BERMEJO,atencion odontologica,primera consulta,2011-12-01,79,147,79,147,226
BETANZOS,atencion odontologica,primera consulta,2011-12-01,35,53,35,53,88
BOLIVAR,atencion odontologica,primera consulta,2011-12-01,103,112,103,112,215
BOYUIBE,atencion odontologica,primera consulta,2011-12-01,18,39,18,39,57
BUENA VISTA,atencion odontologica,primera consulta,2011-12-01,15,5,15,5,20
CABEZAS,atencion odontologica,primera consulta,2011-12-01,59,51,59,51,110
CAIROMA,atencion odontologica,primera consulta,2011-12-01,28,34,28,34,62
"CAIZA ""D""",atencion odontologica,primera consulta,2011-12-01,17,22,17,22,39
CAJUATA,atencion odontologica,primera consulta,2011-12-01,41,37,41,37,78
CALACOTO,atencion odontologica,primera consulta,2011-12-01,38,20,38,20,58
CALAMARCA,atencion odontologica,primera consulta,2011-12-01,51,88,51,88,139
CAMARGO,atencion odontologica,primera consulta,2011-12-01,30,61,30,61,91
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,primera consulta,2011-12-01,16,13,16,13,29
CAMIRI,atencion odontologica,primera consulta,2011-12-01,217,329,217,329,546
CAPINOTA,atencion odontologica,primera consulta,2011-12-01,22,22,22,22,44
CAQUIAVIRI,atencion odontologica,primera consulta,2011-12-01,32,28,32,28,60
CARACOLLO,atencion odontologica,primera consulta,2011-12-01,19,42,19,42,61
CARANAVI,atencion odontologica,primera consulta,2011-12-01,127,190,127,190,317
CARAPARI,atencion odontologica,primera consulta,2011-12-01,44,80,44,80,124
CARIPUYO,atencion odontologica,primera consulta,2011-12-01,21,21,21,21,42
CARMEN RIVERO TORREZ,atencion odontologica,primera consulta,2011-12-01,8,25,8,25,33
CATACORA,atencion odontologica,primera consulta,2011-12-01,5,4,5,4,9
CHALLAPATA,atencion odontologica,primera consulta,2011-12-01,52,93,52,93,145
CHAQUI,atencion odontologica,primera consulta,2011-12-01,16,31,16,31,47
CHARAGUA,atencion odontologica,primera consulta,2011-12-01,21,38,21,38,59
CHAYANTA,atencion odontologica,primera consulta,2011-12-01,19,33,19,33,52
CHIMORE,atencion odontologica,primera consulta,2011-12-01,37,45,37,45,82
CHIPAYA,atencion odontologica,primera consulta,2011-12-01,3,3,3,3,6
CHOQUE COTA,atencion odontologica,primera consulta,2011-12-01,1,1,1,1,2
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,primera consulta,2011-12-01,27,51,27,51,78
CHUMA,atencion odontologica,primera consulta,2011-12-01,58,63,58,63,121
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,primera consulta,2011-12-01,36,65,36,65,101
CKOCHAS,atencion odontologica,primera consulta,2011-12-01,11,26,11,26,37
CLIZA,atencion odontologica,primera consulta,2011-12-01,9,21,9,21,30
COBIJA,atencion odontologica,primera consulta,2011-12-01,108,146,108,146,254
COCAPATA,atencion odontologica,primera consulta,2011-12-01,33,66,33,66,99
COCHABAMBA,atencion odontologica,primera consulta,2011-12-01,1753,2449,1753,2449,4202
COIPASA,atencion odontologica,primera consulta,2011-12-01,2,3,2,3,5
COLCAPIRHUA,atencion odontologica,primera consulta,2011-12-01,80,144,80,144,224
"COLCHA ""K""",atencion odontologica,primera consulta,2011-12-01,37,41,37,41,78
COLLANA,atencion odontologica,primera consulta,2011-12-01,20,18,20,18,38
COLOMI,atencion odontologica,primera consulta,2011-12-01,44,47,44,47,91
COLPA BELGICA,atencion odontologica,primera consulta,2011-12-01,3,11,3,11,14
COLQUECHACA,atencion odontologica,primera consulta,2011-12-01,21,58,21,58,79
COLQUIRI,atencion odontologica,primera consulta,2011-12-01,1,3,1,3,4
COMANCHE,atencion odontologica,primera consulta,2011-12-01,9,12,9,12,21
COMARAPA,atencion odontologica,primera consulta,2011-12-01,94,112,94,112,206
COPACABANA,atencion odontologica,primera consulta,2011-12-01,18,31,18,31,49
CORIPATA,atencion odontologica,primera consulta,2011-12-01,65,52,65,52,117
CORO CORO,atencion odontologica,primera consulta,2011-12-01,23,35,23,35,58
COROICO,atencion odontologica,primera consulta,2011-12-01,10,8,10,8,18
CORQUE,atencion odontologica,primera consulta,2011-12-01,5,15,5,15,20
COTAGAITA,atencion odontologica,primera consulta,2011-12-01,45,18,45,18,63
COTOCA,atencion odontologica,primera consulta,2011-12-01,83,197,83,197,280
CUATRO CAÑADAS,atencion odontologica,primera consulta,2011-12-01,60,75,60,75,135
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,primera consulta,2011-12-01,2,3,2,3,5
CUEVO,atencion odontologica,primera consulta,2011-12-01,5,16,5,16,21
CULPINA,atencion odontologica,primera consulta,2011-12-01,31,75,31,75,106
DESAGUADERO,atencion odontologica,primera consulta,2011-12-01,18,25,18,25,43
EL ALTO,atencion odontologica,primera consulta,2011-12-01,4016,5311,4016,5311,9327
EL CHORO,atencion odontologica,primera consulta,2011-12-01,13,22,13,22,35
EL PUENTE(STC),atencion odontologica,primera consulta,2011-12-01,7,9,7,9,16
EL PUENTE(TJA),atencion odontologica,primera consulta,2011-12-01,42,70,42,70,112
EL TORNO,atencion odontologica,primera consulta,2011-12-01,49,97,49,97,146
EL VILLAR,atencion odontologica,primera consulta,2011-12-01,2,19,2,19,21
ENTRE RIOS TRJ,atencion odontologica,primera consulta,2011-12-01,35,84,35,84,119
ENTRE RIOS CBBA,atencion odontologica,primera consulta,2011-12-01,58,106,58,106,164
ESCOMA,atencion odontologica,primera consulta,2011-12-01,45,93,45,93,138
EUCALIPTUS,atencion odontologica,primera consulta,2011-12-01,14,5,14,5,19
FERNANDEZ ALONSO,atencion odontologica,primera consulta,2011-12-01,15,33,15,33,48
FILADELFIA,atencion odontologica,primera consulta,2011-12-01,15,19,15,19,34
