,group,variable,month,PERIODONCIAS CANTIDAD,PERIODONCIAS CANTIDAD,TOTALES,TOTALES,TOTALES
PUERTO QUIJARRO,atencion odontologica,periodoncias,2011-11-01,1,1,1,1,2
PUERTO RICO,atencion odontologica,periodoncias,2011-11-01,0,1,0,1,1
PUERTO SUAREZ,atencion odontologica,periodoncias,2011-11-01,1,7,1,7,8
PUERTO VILLARROEL,atencion odontologica,periodoncias,2011-11-01,7,12,7,12,19
PUNA,atencion odontologica,periodoncias,2011-11-01,2,10,2,10,12
PUNATA,atencion odontologica,periodoncias,2011-11-01,36,77,36,77,113
QUILLACOLLO,atencion odontologica,periodoncias,2011-11-01,7,23,7,23,30
QUIRUSILLAS,atencion odontologica,periodoncias,2011-11-01,0,1,0,1,1
REYES,atencion odontologica,periodoncias,2011-11-01,17,3,17,3,20
RIBERALTA,atencion odontologica,periodoncias,2011-11-01,459,576,459,576,1035
ROBORE,atencion odontologica,periodoncias,2011-11-01,2,7,2,7,9
RURRENABAQUE,atencion odontologica,periodoncias,2011-11-01,11,32,11,32,43
SABAYA,atencion odontologica,periodoncias,2011-11-01,2,1,2,1,3
SACABA,atencion odontologica,periodoncias,2011-11-01,189,241,189,241,430
SACABAMBA,atencion odontologica,periodoncias,2011-11-01,1,1,1,1,2
SACACA,atencion odontologica,periodoncias,2011-11-01,0,2,0,2,2
SAIPINA,atencion odontologica,periodoncias,2011-11-01,1,1,1,1,2
SALINAS DE GARCI MENDOZA,atencion odontologica,periodoncias,2011-11-01,0,1,0,1,1
SAN ANDRES DE MACHACA,atencion odontologica,periodoncias,2011-11-01,3,5,3,5,8
SAN BENITO,atencion odontologica,periodoncias,2011-11-01,12,17,12,17,29
SAN BORJA,atencion odontologica,periodoncias,2011-11-01,9,12,9,12,21
SAN BUENA VENTURA,atencion odontologica,periodoncias,2011-11-01,3,10,3,10,13
SAN CARLOS,atencion odontologica,periodoncias,2011-11-01,9,14,9,14,23
SAN IGNACIO,atencion odontologica,periodoncias,2011-11-01,22,27,22,27,49
SAN IGNACIO DE VELASCO,atencion odontologica,periodoncias,2011-11-01,2,2,2,2,4
SAN JAVIER(STC),atencion odontologica,periodoncias,2011-11-01,0,3,0,3,3
SAN JOSE DE CHIQUITOS,atencion odontologica,periodoncias,2011-11-01,2,1,2,1,3
SAN JULIAN,atencion odontologica,periodoncias,2011-11-01,1,6,1,6,7
SAN LORENZO(PND),atencion odontologica,periodoncias,2011-11-01,0,1,0,1,1
SAN LORENZO(TJA),atencion odontologica,periodoncias,2011-11-01,0,2,0,2,2
SAN LUCAS,atencion odontologica,periodoncias,2011-11-01,0,2,0,2,2
SAN PEDRO,atencion odontologica,periodoncias,2011-11-01,4,7,4,7,11
SAN PEDRO DE BUENA VISTA,atencion odontologica,periodoncias,2011-11-01,0,3,0,3,3
SAN RAFAEL,atencion odontologica,periodoncias,2011-11-01,31,76,31,76,107
SAN RAMON SCZ,atencion odontologica,periodoncias,2011-11-01,4,10,4,10,14
SANTA CRUZ DE LA SIERRA,atencion odontologica,periodoncias,2011-11-01,521,802,521,802,1323
SANTA ROSA,atencion odontologica,periodoncias,2011-11-01,0,1,0,1,1
SANTA ROSA DEL SARA,atencion odontologica,periodoncias,2011-11-01,0,10,0,10,10
SANTIAGO DE HUARI,atencion odontologica,periodoncias,2011-11-01,1,2,1,2,3
SANTIVAÑES,atencion odontologica,periodoncias,2011-11-01,0,4,0,4,4
SANTUARIO DE QUILLACAS,atencion odontologica,periodoncias,2011-11-01,0,2,0,2,2
SAPAHAQUI,atencion odontologica,periodoncias,2011-11-01,0,1,0,1,1
SENA,atencion odontologica,periodoncias,2011-11-01,0,1,0,1,1
SHINAOTA,atencion odontologica,periodoncias,2011-11-01,11,25,11,25,36
SICA SICA (VILLA AROMA),atencion odontologica,periodoncias,2011-11-01,1,6,1,6,7
SICAYA,atencion odontologica,periodoncias,2011-11-01,0,3,0,3,3
SIPE SIPE,atencion odontologica,periodoncias,2011-11-01,69,81,69,81,150
SOPACHUY,atencion odontologica,periodoncias,2011-11-01,0,12,0,12,12
SORACACHI,atencion odontologica,periodoncias,2011-11-01,3,3,3,3,6
SORATA,atencion odontologica,periodoncias,2011-11-01,0,4,0,4,4
SUCRE,atencion odontologica,periodoncias,2011-11-01,205,300,205,300,505
TAPACARI,atencion odontologica,periodoncias,2011-11-01,4,11,4,11,15
TARABUCO,atencion odontologica,periodoncias,2011-11-01,1,25,1,25,26
TARACO,atencion odontologica,periodoncias,2011-11-01,0,1,0,1,1
TARATA,atencion odontologica,periodoncias,2011-11-01,7,14,7,14,21
TARIJA,atencion odontologica,periodoncias,2011-11-01,169,247,169,247,416
TARVITA,atencion odontologica,periodoncias,2011-11-01,1,6,1,6,7
TEOPONTE,atencion odontologica,periodoncias,2011-11-01,7,8,7,8,15
TIAWANACU,atencion odontologica,periodoncias,2011-11-01,3,4,3,4,7
TIPUANI,atencion odontologica,periodoncias,2011-11-01,0,1,0,1,1
TIQUIPAYA,atencion odontologica,periodoncias,2011-11-01,52,145,52,145,197
TIRAQUE (CBBA),atencion odontologica,periodoncias,2011-11-01,2,5,2,5,7
TOCO,atencion odontologica,periodoncias,2011-11-01,13,26,13,26,39
TOLATA,atencion odontologica,periodoncias,2011-11-01,21,66,21,66,87
TOLEDO,atencion odontologica,periodoncias,2011-11-01,2,2,2,2,4
TOMINA,atencion odontologica,periodoncias,2011-11-01,9,40,9,40,49
TORO TORO,atencion odontologica,periodoncias,2011-11-01,2,2,2,2,4
TOTORA(CBBA),atencion odontologica,periodoncias,2011-11-01,2,19,2,19,21
TRINIDAD,atencion odontologica,periodoncias,2011-11-01,61,66,61,66,127
TUPIZA,atencion odontologica,periodoncias,2011-11-01,95,104,95,104,199
TURCO,atencion odontologica,periodoncias,2011-11-01,2,0,2,0,2
URIONDO (A. CONCEPCION),atencion odontologica,periodoncias,2011-11-01,21,36,21,36,57
URUBICHA,atencion odontologica,periodoncias,2011-11-01,0,1,0,1,1
UYUNI,atencion odontologica,periodoncias,2011-11-01,2,3,2,3,5
VACAS,atencion odontologica,periodoncias,2011-11-01,2,4,2,4,6
VALLEGRANDE,atencion odontologica,periodoncias,2011-11-01,1,7,1,7,8
VIACHA,atencion odontologica,periodoncias,2011-11-01,37,7,37,7,44
VILA VILA,atencion odontologica,periodoncias,2011-11-01,0,2,0,2,2
VILLA MONTES,atencion odontologica,periodoncias,2011-11-01,4,23,4,23,27
VILLA RIVERO,atencion odontologica,periodoncias,2011-11-01,2,0,2,0,2
VILLA TUNARI,atencion odontologica,periodoncias,2011-11-01,33,55,33,55,88
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,periodoncias,2011-11-01,1,4,1,4,5
VILLAZON,atencion odontologica,periodoncias,2011-11-01,1,15,1,15,16
VINTO,atencion odontologica,periodoncias,2011-11-01,1,17,1,17,18
VITICHI,atencion odontologica,periodoncias,2011-11-01,3,3,3,3,6
WARNES,atencion odontologica,periodoncias,2011-11-01,9,20,9,20,29
YACUIBA,atencion odontologica,periodoncias,2011-11-01,31,71,31,71,102
YANACACHI,atencion odontologica,periodoncias,2011-11-01,0,2,0,2,2
YAPACANI,atencion odontologica,periodoncias,2011-11-01,6,14,6,14,20
YOCALLA,atencion odontologica,periodoncias,2011-11-01,2,4,2,4,6
YOTALA,atencion odontologica,periodoncias,2011-11-01,5,17,5,17,22
YUNCHARA,atencion odontologica,periodoncias,2011-11-01,0,7,0,7,7
ACACIO,atencion odontologica,periodoncias,2011-12-01,3,4,3,4,7
ACHACACHI,atencion odontologica,periodoncias,2011-12-01,7,17,7,17,24
AIQUILE,atencion odontologica,periodoncias,2011-12-01,0,12,0,12,12
ALCALA,atencion odontologica,periodoncias,2011-12-01,5,7,5,7,12
ANDAMARCA,atencion odontologica,periodoncias,2011-12-01,0,1,0,1,1
ANTEQUERA,atencion odontologica,periodoncias,2011-12-01,1,0,1,0,1
ANZALDO,atencion odontologica,periodoncias,2011-12-01,1,4,1,4,5
APOLO,atencion odontologica,periodoncias,2011-12-01,1,4,1,4,5
ARAMPAMPA,atencion odontologica,periodoncias,2011-12-01,1,1,1,1,2
ARANI,atencion odontologica,periodoncias,2011-12-01,3,3,3,3,6
ARBIETO,atencion odontologica,periodoncias,2011-12-01,11,12,11,12,23
ARQUE,atencion odontologica,periodoncias,2011-12-01,0,3,0,3,3
ASCENCION DE GUARAYOS,atencion odontologica,periodoncias,2011-12-01,1,4,1,4,5
ATOCHA,atencion odontologica,periodoncias,2011-12-01,4,55,4,55,59
AUCAPATA,atencion odontologica,periodoncias,2011-12-01,2,8,2,8,10
AYATA,atencion odontologica,periodoncias,2011-12-01,1,0,1,0,1
AYO AYO,atencion odontologica,periodoncias,2011-12-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,periodoncias,2011-12-01,29,56,29,56,85
AZURDUY,atencion odontologica,periodoncias,2011-12-01,0,2,0,2,2
BERMEJO,atencion odontologica,periodoncias,2011-12-01,17,30,17,30,47
BOLIVAR,atencion odontologica,periodoncias,2011-12-01,1,3,1,3,4
BUENA VISTA,atencion odontologica,periodoncias,2011-12-01,7,15,7,15,22
CABEZAS,atencion odontologica,periodoncias,2011-12-01,5,17,5,17,22
CAMARGO,atencion odontologica,periodoncias,2011-12-01,4,12,4,12,16
CAMIRI,atencion odontologica,periodoncias,2011-12-01,90,133,90,133,223
CAPINOTA,atencion odontologica,periodoncias,2011-12-01,11,19,11,19,30
CARACOLLO,atencion odontologica,periodoncias,2011-12-01,3,4,3,4,7
CARANAVI,atencion odontologica,periodoncias,2011-12-01,0,7,0,7,7
CARAPARI,atencion odontologica,periodoncias,2011-12-01,6,10,6,10,16
CARMEN RIVERO TORREZ,atencion odontologica,periodoncias,2011-12-01,0,8,0,8,8
CATACORA,atencion odontologica,periodoncias,2011-12-01,1,1,1,1,2
CHALLAPATA,atencion odontologica,periodoncias,2011-12-01,7,9,7,9,16
CHAQUI,atencion odontologica,periodoncias,2011-12-01,4,0,4,0,4
CHARAGUA,atencion odontologica,periodoncias,2011-12-01,0,3,0,3,3
CHIMORE,atencion odontologica,periodoncias,2011-12-01,2,4,2,4,6
CHIPAYA,atencion odontologica,periodoncias,2011-12-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,periodoncias,2011-12-01,1,2,1,2,3
CHUMA,atencion odontologica,periodoncias,2011-12-01,8,8,8,8,16
CLIZA,atencion odontologica,periodoncias,2011-12-01,11,77,11,77,88
COBIJA,atencion odontologica,periodoncias,2011-12-01,2,1,2,1,3
COCAPATA,atencion odontologica,periodoncias,2011-12-01,0,2,0,2,2
COCHABAMBA,atencion odontologica,periodoncias,2011-12-01,699,1140,699,1140,1839
COIPASA,atencion odontologica,periodoncias,2011-12-01,11,2,11,2,13
COLCAPIRHUA,atencion odontologica,periodoncias,2011-12-01,9,41,9,41,50
COLOMI,atencion odontologica,periodoncias,2011-12-01,2,13,2,13,15
COLPA BELGICA,atencion odontologica,periodoncias,2011-12-01,0,5,0,5,5
COLQUECHACA,atencion odontologica,periodoncias,2011-12-01,2,5,2,5,7
COMARAPA,atencion odontologica,periodoncias,2011-12-01,3,8,3,8,11
CONCEPCION,atencion odontologica,periodoncias,2011-12-01,1,2,1,2,3
CORIPATA,atencion odontologica,periodoncias,2011-12-01,2,3,2,3,5
COROICO,atencion odontologica,periodoncias,2011-12-01,4,7,4,7,11
CORQUE,atencion odontologica,periodoncias,2011-12-01,0,4,0,4,4
COTAGAITA,atencion odontologica,periodoncias,2011-12-01,5,2,5,2,7
COTOCA,atencion odontologica,periodoncias,2011-12-01,0,1,0,1,1
CUATRO CAÑADAS,atencion odontologica,periodoncias,2011-12-01,0,1,0,1,1
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,periodoncias,2011-12-01,2,2,2,2,4
CULPINA,atencion odontologica,periodoncias,2011-12-01,0,4,0,4,4
CURAHUARA DE CARANGAS,atencion odontologica,periodoncias,2011-12-01,1,2,1,2,3
DESAGUADERO,atencion odontologica,periodoncias,2011-12-01,0,1,0,1,1
EL ALTO,atencion odontologica,periodoncias,2011-12-01,156,239,156,239,395
EL CHORO,atencion odontologica,periodoncias,2011-12-01,1,2,1,2,3
EL PUENTE(STC),atencion odontologica,periodoncias,2011-12-01,0,1,0,1,1
EL PUENTE(TJA),atencion odontologica,periodoncias,2011-12-01,1,5,1,5,6
EL TORNO,atencion odontologica,periodoncias,2011-12-01,10,12,10,12,22
EL VILLAR,atencion odontologica,periodoncias,2011-12-01,0,9,0,9,9
ENTRE RIOS TRJ,atencion odontologica,periodoncias,2011-12-01,2,1,2,1,3
ENTRE RIOS CBBA,atencion odontologica,periodoncias,2011-12-01,29,41,29,41,70
EUCALIPTUS,atencion odontologica,periodoncias,2011-12-01,0,1,0,1,1
FERNANDEZ ALONSO,atencion odontologica,periodoncias,2011-12-01,3,4,3,4,7
FILADELFIA,atencion odontologica,periodoncias,2011-12-01,0,1,0,1,1
GENERAL SAAVEDRA,atencion odontologica,periodoncias,2011-12-01,9,5,9,5,14
GUANAY,atencion odontologica,periodoncias,2011-12-01,0,2,0,2,2
GUAYARAMERIN,atencion odontologica,periodoncias,2011-12-01,17,44,17,44,61
GUTIERREZ,atencion odontologica,periodoncias,2011-12-01,2,9,2,9,11
HUACARETA,atencion odontologica,periodoncias,2011-12-01,2,1,2,1,3
HUACAYA (VILLA DE HUACAYA),atencion odontologica,periodoncias,2011-12-01,1,3,1,3,4
HUACHACALLA,atencion odontologica,periodoncias,2011-12-01,1,0,1,0,1
HUANUNI,atencion odontologica,periodoncias,2011-12-01,3,12,3,12,15
HUARACAJE,atencion odontologica,periodoncias,2011-12-01,1,6,1,6,7
HUARINA,atencion odontologica,periodoncias,2011-12-01,0,1,0,1,1
HUMANATA,atencion odontologica,periodoncias,2011-12-01,0,1,0,1,1
ICLA,atencion odontologica,periodoncias,2011-12-01,0,1,0,1,1
JESUS DE MACHACA,atencion odontologica,periodoncias,2011-12-01,0,2,0,2,2
LA ASUNTA,atencion odontologica,periodoncias,2011-12-01,1,2,1,2,3
LA GUARDIA,atencion odontologica,periodoncias,2011-12-01,6,19,6,19,25
LA PAZ,atencion odontologica,periodoncias,2011-12-01,275,353,275,353,628
LAJA,atencion odontologica,periodoncias,2011-12-01,0,1,0,1,1
LAS CARRERAS,atencion odontologica,periodoncias,2011-12-01,1,1,1,1,2
LICOMA PAMPA,atencion odontologica,periodoncias,2011-12-01,1,0,1,0,1
LLALLAGUA,atencion odontologica,periodoncias,2011-12-01,4,5,4,5,9
MACHACAMARCA,atencion odontologica,periodoncias,2011-12-01,1,3,1,3,4
MAIRANA,atencion odontologica,periodoncias,2011-12-01,2,3,2,3,5
MAPIRI,atencion odontologica,periodoncias,2011-12-01,5,5,5,5,10
MINEROS,atencion odontologica,periodoncias,2011-12-01,1,5,1,5,6
MIZQUE,atencion odontologica,periodoncias,2011-12-01,0,11,0,11,11
MOCOMOCO,atencion odontologica,periodoncias,2011-12-01,1,0,1,0,1
MOJOCOYA,atencion odontologica,periodoncias,2011-12-01,2,2,2,2,4
MONTEAGUDO,atencion odontologica,periodoncias,2011-12-01,0,10,0,10,10
MONTERO,atencion odontologica,periodoncias,2011-12-01,21,61,21,61,82
MOROCHATA,atencion odontologica,periodoncias,2011-12-01,1,6,1,6,7
OKINAWA,atencion odontologica,periodoncias,2011-12-01,1,7,1,7,8
OMEREQUE,atencion odontologica,periodoncias,2011-12-01,4,3,4,3,7
ORURO,atencion odontologica,periodoncias,2011-12-01,76,161,76,161,237
PADCAYA,atencion odontologica,periodoncias,2011-12-01,31,15,31,15,46
PADILLA,atencion odontologica,periodoncias,2011-12-01,4,4,4,4,8
PAILON,atencion odontologica,periodoncias,2011-12-01,2,2,2,2,4
PALOS BLANCOS,atencion odontologica,periodoncias,2011-12-01,1,3,1,3,4
PAMPA GRANDE,atencion odontologica,periodoncias,2011-12-01,0,4,0,4,4
PAPEL PAMPA,atencion odontologica,periodoncias,2011-12-01,0,2,0,2,2
PASORAPA,atencion odontologica,periodoncias,2011-12-01,0,2,0,2,2
PATACAMAYA,atencion odontologica,periodoncias,2011-12-01,0,1,0,1,1
PELECHUCO,atencion odontologica,periodoncias,2011-12-01,3,2,3,2,5
POCONA,atencion odontologica,periodoncias,2011-12-01,1,1,1,1,2
POJO (CBBA),atencion odontologica,periodoncias,2011-12-01,1,12,1,12,13
POOPO,atencion odontologica,periodoncias,2011-12-01,8,2,8,2,10
POROMA,atencion odontologica,periodoncias,2011-12-01,0,6,0,6,6
PORTACHUELO,atencion odontologica,periodoncias,2011-12-01,3,4,3,4,7
PORVENIR,atencion odontologica,periodoncias,2011-12-01,0,1,0,1,1
POSTRER VALLE,atencion odontologica,periodoncias,2011-12-01,1,2,1,2,3
POTOSI,atencion odontologica,periodoncias,2011-12-01,60,91,60,91,151
PUCARA,atencion odontologica,periodoncias,2011-12-01,0,2,0,2,2
PUCARANI,atencion odontologica,periodoncias,2011-12-01,4,2,4,2,6
PUERTO CARABUCO,atencion odontologica,periodoncias,2011-12-01,5,2,5,2,7
PUERTO GONZALO MORENO,atencion odontologica,periodoncias,2011-12-01,2,3,2,3,5
PUERTO QUIJARRO,atencion odontologica,periodoncias,2011-12-01,2,0,2,0,2
PUERTO RICO,atencion odontologica,periodoncias,2011-12-01,2,2,2,2,4
PUERTO SUAREZ,atencion odontologica,periodoncias,2011-12-01,1,5,1,5,6
PUERTO VILLARROEL,atencion odontologica,periodoncias,2011-12-01,4,28,4,28,32
PUNA,atencion odontologica,periodoncias,2011-12-01,1,3,1,3,4
PUNATA,atencion odontologica,periodoncias,2011-12-01,4,14,4,14,18
QUILLACOLLO,atencion odontologica,periodoncias,2011-12-01,7,30,7,30,37
QUIME,atencion odontologica,periodoncias,2011-12-01,1,0,1,0,1
QUIRUSILLAS,atencion odontologica,periodoncias,2011-12-01,1,0,1,0,1
REYES,atencion odontologica,periodoncias,2011-12-01,0,11,0,11,11
RIBERALTA,atencion odontologica,periodoncias,2011-12-01,25,62,25,62,87
ROBORE,atencion odontologica,periodoncias,2011-12-01,4,5,4,5,9
RURRENABAQUE,atencion odontologica,periodoncias,2011-12-01,1,13,1,13,14
SACABA,atencion odontologica,periodoncias,2011-12-01,92,144,92,144,236
SACABAMBA,atencion odontologica,periodoncias,2011-12-01,2,4,2,4,6
SACACA,atencion odontologica,periodoncias,2011-12-01,1,1,1,1,2
SAIPINA,atencion odontologica,periodoncias,2011-12-01,2,1,2,1,3
SAMAIPATA,atencion odontologica,periodoncias,2011-12-01,0,1,0,1,1
SAN ANDRES DE MACHACA,atencion odontologica,periodoncias,2011-12-01,1,1,1,1,2
SAN BENITO,atencion odontologica,periodoncias,2011-12-01,10,18,10,18,28
SAN BORJA,atencion odontologica,periodoncias,2011-12-01,17,0,17,0,17
SAN BUENA VENTURA,atencion odontologica,periodoncias,2011-12-01,0,3,0,3,3
SAN CARLOS,atencion odontologica,periodoncias,2011-12-01,9,5,9,5,14
SAN IGNACIO,atencion odontologica,periodoncias,2011-12-01,16,12,16,12,28
SAN IGNACIO DE VELASCO,atencion odontologica,periodoncias,2011-12-01,1,2,1,2,3
SAN JAVIER(BNI),atencion odontologica,periodoncias,2011-12-01,3,2,3,2,5
SAN JAVIER(STC),atencion odontologica,periodoncias,2011-12-01,2,2,2,2,4
SAN JOSE DE CHIQUITOS,atencion odontologica,periodoncias,2011-12-01,0,1,0,1,1
SAN JULIAN,atencion odontologica,periodoncias,2011-12-01,0,4,0,4,4
SAN LORENZO(PND),atencion odontologica,periodoncias,2011-12-01,0,1,0,1,1
SAN LORENZO(TJA),atencion odontologica,periodoncias,2011-12-01,2,4,2,4,6
SAN LUCAS,atencion odontologica,periodoncias,2011-12-01,12,12,12,12,24
SAN MATIAS,atencion odontologica,periodoncias,2011-12-01,1,2,1,2,3
SAN PEDRO,atencion odontologica,periodoncias,2011-12-01,4,3,4,3,7
SAN PEDRO DE BUENA VISTA,atencion odontologica,periodoncias,2011-12-01,1,6,1,6,7
SAN RAFAEL,atencion odontologica,periodoncias,2011-12-01,30,37,30,37,67
SAN RAMON SCZ,atencion odontologica,periodoncias,2011-12-01,2,5,2,5,7
SANTA ANA,atencion odontologica,periodoncias,2011-12-01,41,55,41,55,96
SANTA CRUZ DE LA SIERRA,atencion odontologica,periodoncias,2011-12-01,502,709,502,709,1211
SANTA ROSA,atencion odontologica,periodoncias,2011-12-01,1,0,1,0,1
SANTA ROSA DEL SARA,atencion odontologica,periodoncias,2011-12-01,4,9,4,9,13
SANTIAGO DE HUARI,atencion odontologica,periodoncias,2011-12-01,3,3,3,3,6
SANTIVAÑES,atencion odontologica,periodoncias,2011-12-01,0,3,0,3,3
SANTUARIO DE QUILLACAS,atencion odontologica,periodoncias,2011-12-01,0,1,0,1,1
SHINAOTA,atencion odontologica,periodoncias,2011-12-01,4,6,4,6,10
SICA SICA (VILLA AROMA),atencion odontologica,periodoncias,2011-12-01,0,2,0,2,2
SICAYA,atencion odontologica,periodoncias,2011-12-01,0,2,0,2,2
SIPE SIPE,atencion odontologica,periodoncias,2011-12-01,3,14,3,14,17
SOPACHUY,atencion odontologica,periodoncias,2011-12-01,0,8,0,8,8
SORACACHI,atencion odontologica,periodoncias,2011-12-01,1,2,1,2,3
SORATA,atencion odontologica,periodoncias,2011-12-01,2,12,2,12,14
SUCRE,atencion odontologica,periodoncias,2011-12-01,188,270,188,270,458
TAPACARI,atencion odontologica,periodoncias,2011-12-01,5,12,5,12,17
TARABUCO,atencion odontologica,periodoncias,2011-12-01,0,5,0,5,5
TARATA,atencion odontologica,periodoncias,2011-12-01,7,18,7,18,25
TARIJA,atencion odontologica,periodoncias,2011-12-01,108,214,108,214,322
TARVITA,atencion odontologica,periodoncias,2011-12-01,2,5,2,5,7
TEOPONTE,atencion odontologica,periodoncias,2011-12-01,0,2,0,2,2
TIAWANACU,atencion odontologica,periodoncias,2011-12-01,0,5,0,5,5
TIPUANI,atencion odontologica,periodoncias,2011-12-01,0,4,0,4,4
TIQUIPAYA,atencion odontologica,periodoncias,2011-12-01,21,152,21,152,173
TIRAQUE (CBBA),atencion odontologica,periodoncias,2011-12-01,2,2,2,2,4
TOCO,atencion odontologica,periodoncias,2011-12-01,7,12,7,12,19
TOLATA,atencion odontologica,periodoncias,2011-12-01,8,24,8,24,32
TOLEDO,atencion odontologica,periodoncias,2011-12-01,1,0,1,0,1
TOMINA,atencion odontologica,periodoncias,2011-12-01,3,6,3,6,9
TORO TORO,atencion odontologica,periodoncias,2011-12-01,0,1,0,1,1
TOTORA(CBBA),atencion odontologica,periodoncias,2011-12-01,1,11,1,11,12
TRIGAL,atencion odontologica,periodoncias,2011-12-01,0,4,0,4,4
TRINIDAD,atencion odontologica,periodoncias,2011-12-01,38,35,38,35,73
TUPIZA,atencion odontologica,periodoncias,2011-12-01,84,44,84,44,128
TURCO,atencion odontologica,periodoncias,2011-12-01,0,1,0,1,1
URIONDO (A. CONCEPCION),atencion odontologica,periodoncias,2011-12-01,9,8,9,8,17
URUBICHA,atencion odontologica,periodoncias,2011-12-01,1,0,1,0,1
UYUNI,atencion odontologica,periodoncias,2011-12-01,2,1,2,1,3
VACAS,atencion odontologica,periodoncias,2011-12-01,3,5,3,5,8
VALLEGRANDE,atencion odontologica,periodoncias,2011-12-01,0,21,0,21,21
VIACHA,atencion odontologica,periodoncias,2011-12-01,31,26,31,26,57
VILA VILA,atencion odontologica,periodoncias,2011-12-01,0,2,0,2,2
VILLA CHARCAS,atencion odontologica,periodoncias,2011-12-01,0,1,0,1,1
VILLA MONTES,atencion odontologica,periodoncias,2011-12-01,11,16,11,16,27
VILLA RIVERO,atencion odontologica,periodoncias,2011-12-01,5,6,5,6,11
VILLA TUNARI,atencion odontologica,periodoncias,2011-12-01,16,31,16,31,47
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,periodoncias,2011-12-01,1,2,1,2,3
VILLAZON,atencion odontologica,periodoncias,2011-12-01,4,16,4,16,20
VINTO,atencion odontologica,periodoncias,2011-12-01,21,53,21,53,74
VITICHI,atencion odontologica,periodoncias,2011-12-01,2,4,2,4,6
WARNES,atencion odontologica,periodoncias,2011-12-01,13,37,13,37,50
YACO,atencion odontologica,periodoncias,2011-12-01,0,1,0,1,1
YACUIBA,atencion odontologica,periodoncias,2011-12-01,17,50,17,50,67
YAMPARAEZ,atencion odontologica,periodoncias,2011-12-01,0,3,0,3,3
