,group,variable,month,ENDODONCIAS CANTIDAD,ENDODONCIAS CANTIDAD,TOTALES,TOTALES,TOTALES
INCAHUASI,atencion odontologica,endodoncias,2011-11-01,4,0,4,0,4
IRUPANA (VILLA DE LANZA),atencion odontologica,endodoncias,2011-11-01,4,6,4,6,10
IXIAMAS,atencion odontologica,endodoncias,2011-11-01,1,1,1,1,2
JESUS DE MACHACA,atencion odontologica,endodoncias,2011-11-01,4,6,4,6,10
LA ASUNTA,atencion odontologica,endodoncias,2011-11-01,5,4,5,4,9
LA GUARDIA,atencion odontologica,endodoncias,2011-11-01,15,28,15,28,43
LA PAZ,atencion odontologica,endodoncias,2011-11-01,901,953,901,953,1854
LAGUNILLAS,atencion odontologica,endodoncias,2011-11-01,2,4,2,4,6
LAJA,atencion odontologica,endodoncias,2011-11-01,14,14,14,14,28
LAS CARRERAS,atencion odontologica,endodoncias,2011-11-01,2,3,2,3,5
LICOMA PAMPA,atencion odontologica,endodoncias,2011-11-01,1,0,1,0,1
LLALLAGUA,atencion odontologica,endodoncias,2011-11-01,20,30,20,30,50
LLICA,atencion odontologica,endodoncias,2011-11-01,0,3,0,3,3
LURIBAY,atencion odontologica,endodoncias,2011-11-01,0,1,0,1,1
MACHACAMARCA,atencion odontologica,endodoncias,2011-11-01,0,3,0,3,3
MACHARETI,atencion odontologica,endodoncias,2011-11-01,1,7,1,7,8
MAGDALENA,atencion odontologica,endodoncias,2011-11-01,2,8,2,8,10
MAIRANA,atencion odontologica,endodoncias,2011-11-01,0,8,0,8,8
MALLA,atencion odontologica,endodoncias,2011-11-01,0,2,0,2,2
MAPIRI,atencion odontologica,endodoncias,2011-11-01,16,19,16,19,35
MECAPACA,atencion odontologica,endodoncias,2011-11-01,2,0,2,0,2
MINEROS,atencion odontologica,endodoncias,2011-11-01,20,24,20,24,44
MIZQUE,atencion odontologica,endodoncias,2011-11-01,12,3,12,3,15
MOCOMOCO,atencion odontologica,endodoncias,2011-11-01,2,2,2,2,4
MOJOCOYA,atencion odontologica,endodoncias,2011-11-01,3,8,3,8,11
MONTEAGUDO,atencion odontologica,endodoncias,2011-11-01,23,43,23,43,66
MONTERO,atencion odontologica,endodoncias,2011-11-01,23,56,23,56,79
OKINAWA,atencion odontologica,endodoncias,2011-11-01,1,8,1,8,9
OMEREQUE,atencion odontologica,endodoncias,2011-11-01,2,13,2,13,15
ORURO,atencion odontologica,endodoncias,2011-11-01,325,354,325,354,679
PADCAYA,atencion odontologica,endodoncias,2011-11-01,20,24,20,24,44
PADILLA,atencion odontologica,endodoncias,2011-11-01,4,5,4,5,9
PAILON,atencion odontologica,endodoncias,2011-11-01,0,4,0,4,4
PALCA,atencion odontologica,endodoncias,2011-11-01,2,6,2,6,8
PALOS BLANCOS,atencion odontologica,endodoncias,2011-11-01,1,4,1,4,5
PAMPA GRANDE,atencion odontologica,endodoncias,2011-11-01,0,4,0,4,4
PAPEL PAMPA,atencion odontologica,endodoncias,2011-11-01,16,0,16,0,16
PASORAPA,atencion odontologica,endodoncias,2011-11-01,2,3,2,3,5
PATACAMAYA,atencion odontologica,endodoncias,2011-11-01,1,10,1,10,11
PAZÑA,atencion odontologica,endodoncias,2011-11-01,1,2,1,2,3
PELECHUCO,atencion odontologica,endodoncias,2011-11-01,1,2,1,2,3
POCOATA,atencion odontologica,endodoncias,2011-11-01,0,4,0,4,4
POCONA,atencion odontologica,endodoncias,2011-11-01,9,15,9,15,24
POJO (CBBA),atencion odontologica,endodoncias,2011-11-01,7,10,7,10,17
POOPO,atencion odontologica,endodoncias,2011-11-01,2,2,2,2,4
PORCO,atencion odontologica,endodoncias,2011-11-01,8,8,8,8,16
POROMA,atencion odontologica,endodoncias,2011-11-01,1,7,1,7,8
PORONGO,atencion odontologica,endodoncias,2011-11-01,1,1,1,1,2
PORTACHUELO,atencion odontologica,endodoncias,2011-11-01,3,9,3,9,12
POTOSI,atencion odontologica,endodoncias,2011-11-01,148,228,148,228,376
PRESTO,atencion odontologica,endodoncias,2011-11-01,1,12,1,12,13
PUCARA,atencion odontologica,endodoncias,2011-11-01,1,0,1,0,1
PUERTO ACOSTA,atencion odontologica,endodoncias,2011-11-01,1,2,1,2,3
PUERTO CARABUCO,atencion odontologica,endodoncias,2011-11-01,2,0,2,0,2
PUERTO RICO,atencion odontologica,endodoncias,2011-11-01,8,17,8,17,25
PUERTO SUAREZ,atencion odontologica,endodoncias,2011-11-01,0,1,0,1,1
PUERTO VILLARROEL,atencion odontologica,endodoncias,2011-11-01,57,56,57,56,113
PUNA,atencion odontologica,endodoncias,2011-11-01,3,4,3,4,7
PUNATA,atencion odontologica,endodoncias,2011-11-01,18,44,18,44,62
QUILLACOLLO,atencion odontologica,endodoncias,2011-11-01,63,71,63,71,134
QUIME,atencion odontologica,endodoncias,2011-11-01,2,4,2,4,6
QUIRUSILLAS,atencion odontologica,endodoncias,2011-11-01,3,1,3,1,4
RAVELO,atencion odontologica,endodoncias,2011-11-01,8,6,8,6,14
REYES,atencion odontologica,endodoncias,2011-11-01,9,3,9,3,12
RIBERALTA,atencion odontologica,endodoncias,2011-11-01,7,13,7,13,20
SABAYA,atencion odontologica,endodoncias,2011-11-01,1,3,1,3,4
SACABA,atencion odontologica,endodoncias,2011-11-01,72,107,72,107,179
SACABAMBA,atencion odontologica,endodoncias,2011-11-01,5,3,5,3,8
SACACA,atencion odontologica,endodoncias,2011-11-01,0,7,0,7,7
SAIPINA,atencion odontologica,endodoncias,2011-11-01,5,15,5,15,20
SALINAS DE GARCI MENDOZA,atencion odontologica,endodoncias,2011-11-01,4,6,4,6,10
SAMAIPATA,atencion odontologica,endodoncias,2011-11-01,2,3,2,3,5
SAN ANDRES DE MACHACA,atencion odontologica,endodoncias,2011-11-01,1,8,1,8,9
SAN ANTONIO DE LOMERIO,atencion odontologica,endodoncias,2011-11-01,3,4,3,4,7
SAN BENITO,atencion odontologica,endodoncias,2011-11-01,12,21,12,21,33
SAN BORJA,atencion odontologica,endodoncias,2011-11-01,1,8,1,8,9
SAN BUENA VENTURA,atencion odontologica,endodoncias,2011-11-01,5,7,5,7,12
SAN CARLOS,atencion odontologica,endodoncias,2011-11-01,23,44,23,44,67
SAN IGNACIO,atencion odontologica,endodoncias,2011-11-01,2,1,2,1,3
SAN IGNACIO DE VELASCO,atencion odontologica,endodoncias,2011-11-01,12,15,12,15,27
SAN JAVIER(BNI),atencion odontologica,endodoncias,2011-11-01,1,0,1,0,1
SAN JAVIER(STC),atencion odontologica,endodoncias,2011-11-01,1,2,1,2,3
SAN JOSE DE CHIQUITOS,atencion odontologica,endodoncias,2011-11-01,6,8,6,8,14
SAN LORENZO(PND),atencion odontologica,endodoncias,2011-11-01,1,5,1,5,6
SAN LORENZO(TJA),atencion odontologica,endodoncias,2011-11-01,14,41,14,41,55
SAN LUCAS,atencion odontologica,endodoncias,2011-11-01,20,43,20,43,63
SAN MATIAS,atencion odontologica,endodoncias,2011-11-01,2,0,2,0,2
SAN MIGUEL DE VELASCO,atencion odontologica,endodoncias,2011-11-01,4,22,4,22,26
SAN PEDRO,atencion odontologica,endodoncias,2011-11-01,13,18,13,18,31
SAN PEDRO DE BUENA VISTA,atencion odontologica,endodoncias,2011-11-01,2,6,2,6,8
SAN PEDRO DE TIQUINA,atencion odontologica,endodoncias,2011-11-01,1,1,1,1,2
SAN RAFAEL,atencion odontologica,endodoncias,2011-11-01,4,9,4,9,13
SAN RAMON BENI,atencion odontologica,endodoncias,2011-11-01,0,4,0,4,4
SAN RAMON SCZ,atencion odontologica,endodoncias,2011-11-01,3,2,3,2,5
SANTA ANA,atencion odontologica,endodoncias,2011-11-01,2,10,2,10,12
SANTA CRUZ DE LA SIERRA,atencion odontologica,endodoncias,2011-11-01,452,603,452,603,1055
SANTA ROSA,atencion odontologica,endodoncias,2011-11-01,1,3,1,3,4
SANTA ROSA DEL SARA,atencion odontologica,endodoncias,2011-11-01,2,4,2,4,6
SANTIAGO DE HUARI,atencion odontologica,endodoncias,2011-11-01,5,6,5,6,11
SANTIVAÑES,atencion odontologica,endodoncias,2011-11-01,0,2,0,2,2
SANTUARIO DE QUILLACAS,atencion odontologica,endodoncias,2011-11-01,1,1,1,1,2
SAPAHAQUI,atencion odontologica,endodoncias,2011-11-01,0,2,0,2,2
SHINAOTA,atencion odontologica,endodoncias,2011-11-01,29,42,29,42,71
SIPE SIPE,atencion odontologica,endodoncias,2011-11-01,42,37,42,37,79
SOPACHUY,atencion odontologica,endodoncias,2011-11-01,5,15,5,15,20
SORACACHI,atencion odontologica,endodoncias,2011-11-01,1,2,1,2,3
SORATA,atencion odontologica,endodoncias,2011-11-01,7,21,7,21,28
SUCRE,atencion odontologica,endodoncias,2011-11-01,324,427,324,427,751
TAPACARI,atencion odontologica,endodoncias,2011-11-01,8,16,8,16,24
TARABUCO,atencion odontologica,endodoncias,2011-11-01,3,11,3,11,14
TARATA,atencion odontologica,endodoncias,2011-11-01,2,12,2,12,14
TARIJA,atencion odontologica,endodoncias,2011-11-01,413,766,413,766,1179
TARVITA,atencion odontologica,endodoncias,2011-11-01,7,10,7,10,17
TEOPONTE,atencion odontologica,endodoncias,2011-11-01,1,0,1,0,1
TIAWANACU,atencion odontologica,endodoncias,2011-11-01,0,5,0,5,5
TINGUIPAYA,atencion odontologica,endodoncias,2011-11-01,0,1,0,1,1
TIQUIPAYA,atencion odontologica,endodoncias,2011-11-01,54,86,54,86,140
TIRAQUE (CBBA),atencion odontologica,endodoncias,2011-11-01,11,15,11,15,26
TOCO,atencion odontologica,endodoncias,2011-11-01,6,8,6,8,14
TOLATA,atencion odontologica,endodoncias,2011-11-01,9,24,9,24,33
TOLEDO,atencion odontologica,endodoncias,2011-11-01,1,2,1,2,3
TOMAVE,atencion odontologica,endodoncias,2011-11-01,0,2,0,2,2
TOMINA,atencion odontologica,endodoncias,2011-11-01,8,10,8,10,18
TORO TORO,atencion odontologica,endodoncias,2011-11-01,2,4,2,4,6
TOTORA(CBBA),atencion odontologica,endodoncias,2011-11-01,2,4,2,4,6
TRINIDAD,atencion odontologica,endodoncias,2011-11-01,46,71,46,71,117
TUPIZA,atencion odontologica,endodoncias,2011-11-01,74,96,74,96,170
TURCO,atencion odontologica,endodoncias,2011-11-01,3,3,3,3,6
UMALA,atencion odontologica,endodoncias,2011-11-01,3,2,3,2,5
UNCIA,atencion odontologica,endodoncias,2011-11-01,4,20,4,20,24
URIONDO (A. CONCEPCION),atencion odontologica,endodoncias,2011-11-01,22,45,22,45,67
UYUNI,atencion odontologica,endodoncias,2011-11-01,4,21,4,21,25
VACAS,atencion odontologica,endodoncias,2011-11-01,5,12,5,12,17
VALLEGRANDE,atencion odontologica,endodoncias,2011-11-01,19,44,19,44,63
VIACHA,atencion odontologica,endodoncias,2011-11-01,25,29,25,29,54
VILA VILA,atencion odontologica,endodoncias,2011-11-01,0,1,0,1,1
VILLA CHARCAS,atencion odontologica,endodoncias,2011-11-01,3,18,3,18,21
VILLA MONTES,atencion odontologica,endodoncias,2011-11-01,28,82,28,82,110
VILLA RIVERO,atencion odontologica,endodoncias,2011-11-01,4,2,4,2,6
VILLA SERRANO,atencion odontologica,endodoncias,2011-11-01,2,6,2,6,8
VILLA TUNARI,atencion odontologica,endodoncias,2011-11-01,26,43,26,43,69
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,endodoncias,2011-11-01,5,3,5,3,8
VILLAZON,atencion odontologica,endodoncias,2011-11-01,58,71,58,71,129
VINTO,atencion odontologica,endodoncias,2011-11-01,26,24,26,24,50
VITICHI,atencion odontologica,endodoncias,2011-11-01,1,2,1,2,3
WALDO BALLIVIAN,atencion odontologica,endodoncias,2011-11-01,10,9,10,9,19
WARNES,atencion odontologica,endodoncias,2011-11-01,8,12,8,12,20
YACUIBA,atencion odontologica,endodoncias,2011-11-01,36,66,36,66,102
YAMPARAEZ,atencion odontologica,endodoncias,2011-11-01,6,9,6,9,15
YANACACHI,atencion odontologica,endodoncias,2011-11-01,0,2,0,2,2
YAPACANI,atencion odontologica,endodoncias,2011-11-01,3,10,3,10,13
YOCALLA,atencion odontologica,endodoncias,2011-11-01,0,1,0,1,1
YOTALA,atencion odontologica,endodoncias,2011-11-01,21,40,21,40,61
YUNCHARA,atencion odontologica,endodoncias,2011-11-01,3,6,3,6,9
ZUDAÑEZ,atencion odontologica,endodoncias,2011-11-01,1,0,1,0,1
ACHACACHI,atencion odontologica,endodoncias,2011-12-01,23,29,23,29,52
AIQUILE,atencion odontologica,endodoncias,2011-12-01,12,31,12,31,43
ALCALA,atencion odontologica,endodoncias,2011-12-01,3,8,3,8,11
ANDAMARCA,atencion odontologica,endodoncias,2011-12-01,2,3,2,3,5
ANTEQUERA,atencion odontologica,endodoncias,2011-12-01,6,4,6,4,10
ANZALDO,atencion odontologica,endodoncias,2011-12-01,1,6,1,6,7
APOLO,atencion odontologica,endodoncias,2011-12-01,2,0,2,0,2
ARAMPAMPA,atencion odontologica,endodoncias,2011-12-01,1,5,1,5,6
ARANI,atencion odontologica,endodoncias,2011-12-01,23,18,23,18,41
ARBIETO,atencion odontologica,endodoncias,2011-12-01,7,2,7,2,9
ARQUE,atencion odontologica,endodoncias,2011-12-01,0,3,0,3,3
ASCENCION DE GUARAYOS,atencion odontologica,endodoncias,2011-12-01,1,3,1,3,4
ATOCHA,atencion odontologica,endodoncias,2011-12-01,42,59,42,59,101
AYO AYO,atencion odontologica,endodoncias,2011-12-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,endodoncias,2011-12-01,25,14,25,14,39
AZURDUY,atencion odontologica,endodoncias,2011-12-01,4,5,4,5,9
BATALLAS,atencion odontologica,endodoncias,2011-12-01,2,0,2,0,2
BAURES,atencion odontologica,endodoncias,2011-12-01,2,7,2,7,9
BELEN DE ANDAMARCA,atencion odontologica,endodoncias,2011-12-01,1,1,1,1,2
BELEN DE URMIRI,atencion odontologica,endodoncias,2011-12-01,0,3,0,3,3
BERMEJO,atencion odontologica,endodoncias,2011-12-01,23,41,23,41,64
BETANZOS,atencion odontologica,endodoncias,2011-12-01,1,7,1,7,8
BOLIVAR,atencion odontologica,endodoncias,2011-12-01,1,3,1,3,4
BOYUIBE,atencion odontologica,endodoncias,2011-12-01,0,3,0,3,3
BUENA VISTA,atencion odontologica,endodoncias,2011-12-01,8,11,8,11,19
CAIROMA,atencion odontologica,endodoncias,2011-12-01,2,0,2,0,2
"CAIZA ""D""",atencion odontologica,endodoncias,2011-12-01,4,2,4,2,6
CAJUATA,atencion odontologica,endodoncias,2011-12-01,2,0,2,0,2
CALAMARCA,atencion odontologica,endodoncias,2011-12-01,2,5,2,5,7
CAMARGO,atencion odontologica,endodoncias,2011-12-01,10,15,10,15,25
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,endodoncias,2011-12-01,4,0,4,0,4
CAMIRI,atencion odontologica,endodoncias,2011-12-01,27,74,27,74,101
CAPINOTA,atencion odontologica,endodoncias,2011-12-01,8,14,8,14,22
CAQUIAVIRI,atencion odontologica,endodoncias,2011-12-01,0,4,0,4,4
CARACOLLO,atencion odontologica,endodoncias,2011-12-01,8,9,8,9,17
CARANAVI,atencion odontologica,endodoncias,2011-12-01,12,23,12,23,35
CARAPARI,atencion odontologica,endodoncias,2011-12-01,11,13,11,13,24
CARMEN RIVERO TORREZ,atencion odontologica,endodoncias,2011-12-01,0,1,0,1,1
CATACORA,atencion odontologica,endodoncias,2011-12-01,0,1,0,1,1
CHALLAPATA,atencion odontologica,endodoncias,2011-12-01,3,8,3,8,11
CHAQUI,atencion odontologica,endodoncias,2011-12-01,6,0,6,0,6
CHARAGUA,atencion odontologica,endodoncias,2011-12-01,1,2,1,2,3
CHAYANTA,atencion odontologica,endodoncias,2011-12-01,1,4,1,4,5
CHIMORE,atencion odontologica,endodoncias,2011-12-01,5,11,5,11,16
CHIPAYA,atencion odontologica,endodoncias,2011-12-01,3,2,3,2,5
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,endodoncias,2011-12-01,3,25,3,25,28
CHUMA,atencion odontologica,endodoncias,2011-12-01,12,9,12,9,21
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,endodoncias,2011-12-01,1,13,1,13,14
CLIZA,atencion odontologica,endodoncias,2011-12-01,18,20,18,20,38
COBIJA,atencion odontologica,endodoncias,2011-12-01,2,6,2,6,8
COCAPATA,atencion odontologica,endodoncias,2011-12-01,0,7,0,7,7
COCHABAMBA,atencion odontologica,endodoncias,2011-12-01,766,939,766,939,1705
COIPASA,atencion odontologica,endodoncias,2011-12-01,1,1,1,1,2
COLCAPIRHUA,atencion odontologica,endodoncias,2011-12-01,17,31,17,31,48
"COLCHA ""K""",atencion odontologica,endodoncias,2011-12-01,2,0,2,0,2
COLOMI,atencion odontologica,endodoncias,2011-12-01,0,6,0,6,6
COLQUECHACA,atencion odontologica,endodoncias,2011-12-01,4,7,4,7,11
COMARAPA,atencion odontologica,endodoncias,2011-12-01,9,8,9,8,17
CONCEPCION,atencion odontologica,endodoncias,2011-12-01,1,0,1,0,1
COPACABANA,atencion odontologica,endodoncias,2011-12-01,0,2,0,2,2
CORIPATA,atencion odontologica,endodoncias,2011-12-01,4,3,4,3,7
COROICO,atencion odontologica,endodoncias,2011-12-01,3,17,3,17,20
CORQUE,atencion odontologica,endodoncias,2011-12-01,3,12,3,12,15
COTAGAITA,atencion odontologica,endodoncias,2011-12-01,7,7,7,7,14
COTOCA,atencion odontologica,endodoncias,2011-12-01,2,0,2,0,2
CUATRO CAÑADAS,atencion odontologica,endodoncias,2011-12-01,0,10,0,10,10
CUEVO,atencion odontologica,endodoncias,2011-12-01,0,1,0,1,1
CULPINA,atencion odontologica,endodoncias,2011-12-01,4,6,4,6,10
CURAHUARA DE CARANGAS,atencion odontologica,endodoncias,2011-12-01,0,4,0,4,4
EL ALTO,atencion odontologica,endodoncias,2011-12-01,364,468,364,468,832
EL PUENTE(STC),atencion odontologica,endodoncias,2011-12-01,0,2,0,2,2
EL PUENTE(TJA),atencion odontologica,endodoncias,2011-12-01,3,12,3,12,15
EL TORNO,atencion odontologica,endodoncias,2011-12-01,10,37,10,37,47
EL VILLAR,atencion odontologica,endodoncias,2011-12-01,0,3,0,3,3
ENTRE RIOS TRJ,atencion odontologica,endodoncias,2011-12-01,3,10,3,10,13
ENTRE RIOS CBBA,atencion odontologica,endodoncias,2011-12-01,6,18,6,18,24
ESCOMA,atencion odontologica,endodoncias,2011-12-01,2,9,2,9,11
EUCALIPTUS,atencion odontologica,endodoncias,2011-12-01,1,3,1,3,4
FERNANDEZ ALONSO,atencion odontologica,endodoncias,2011-12-01,5,16,5,16,21
FILADELFIA,atencion odontologica,endodoncias,2011-12-01,1,1,1,1,2
GENERAL SAAVEDRA,atencion odontologica,endodoncias,2011-12-01,3,0,3,0,3
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,endodoncias,2011-12-01,1,1,1,1,2
GUANAY,atencion odontologica,endodoncias,2011-12-01,10,10,10,10,20
GUAYARAMERIN,atencion odontologica,endodoncias,2011-12-01,5,16,5,16,21
GUTIERREZ,atencion odontologica,endodoncias,2011-12-01,7,26,7,26,33
HUACARETA,atencion odontologica,endodoncias,2011-12-01,5,3,5,3,8
HUACAYA (VILLA DE HUACAYA),atencion odontologica,endodoncias,2011-12-01,2,3,2,3,5
HUACHACALLA,atencion odontologica,endodoncias,2011-12-01,1,0,1,0,1
HUANUNI,atencion odontologica,endodoncias,2011-12-01,5,8,5,8,13
HUARACAJE,atencion odontologica,endodoncias,2011-12-01,1,4,1,4,5
HUARINA,atencion odontologica,endodoncias,2011-12-01,1,0,1,0,1
HUAYLLAMARCA,atencion odontologica,endodoncias,2011-12-01,1,1,1,1,2
HUMANATA,atencion odontologica,endodoncias,2011-12-01,1,0,1,0,1
ICLA,atencion odontologica,endodoncias,2011-12-01,2,6,2,6,8
INCAHUASI,atencion odontologica,endodoncias,2011-12-01,3,2,3,2,5
IRUPANA (VILLA DE LANZA),atencion odontologica,endodoncias,2011-12-01,2,4,2,4,6
IXIAMAS,atencion odontologica,endodoncias,2011-12-01,1,0,1,0,1
JESUS DE MACHACA,atencion odontologica,endodoncias,2011-12-01,1,4,1,4,5
LA ASUNTA,atencion odontologica,endodoncias,2011-12-01,2,12,2,12,14
LA GUARDIA,atencion odontologica,endodoncias,2011-12-01,42,34,42,34,76
LA PAZ,atencion odontologica,endodoncias,2011-12-01,480,727,480,727,1207
LAJA,atencion odontologica,endodoncias,2011-12-01,17,16,17,16,33
LAS CARRERAS,atencion odontologica,endodoncias,2011-12-01,5,6,5,6,11
LLALLAGUA,atencion odontologica,endodoncias,2011-12-01,17,39,17,39,56
LLICA,atencion odontologica,endodoncias,2011-12-01,0,1,0,1,1
MACHACAMARCA,atencion odontologica,endodoncias,2011-12-01,1,6,1,6,7
MACHARETI,atencion odontologica,endodoncias,2011-12-01,0,1,0,1,1
MAGDALENA,atencion odontologica,endodoncias,2011-12-01,1,0,1,0,1
MAIRANA,atencion odontologica,endodoncias,2011-12-01,0,1,0,1,1
MALLA,atencion odontologica,endodoncias,2011-12-01,1,2,1,2,3
MAPIRI,atencion odontologica,endodoncias,2011-12-01,13,18,13,18,31
MINEROS,atencion odontologica,endodoncias,2011-12-01,25,45,25,45,70
MIZQUE,atencion odontologica,endodoncias,2011-12-01,3,0,3,0,3
MOCOMOCO,atencion odontologica,endodoncias,2011-12-01,3,6,3,6,9
MOJOCOYA,atencion odontologica,endodoncias,2011-12-01,6,5,6,5,11
MONTEAGUDO,atencion odontologica,endodoncias,2011-12-01,20,21,20,21,41
MONTERO,atencion odontologica,endodoncias,2011-12-01,20,37,20,37,57
OCURI,atencion odontologica,endodoncias,2011-12-01,1,1,1,1,2
OKINAWA,atencion odontologica,endodoncias,2011-12-01,1,6,1,6,7
OMEREQUE,atencion odontologica,endodoncias,2011-12-01,7,11,7,11,18
ORURO,atencion odontologica,endodoncias,2011-12-01,276,384,276,384,660
PADCAYA,atencion odontologica,endodoncias,2011-12-01,18,33,18,33,51
PADILLA,atencion odontologica,endodoncias,2011-12-01,1,7,1,7,8
PAILON,atencion odontologica,endodoncias,2011-12-01,4,4,4,4,8
PALCA,atencion odontologica,endodoncias,2011-12-01,4,15,4,15,19
PALOS BLANCOS,atencion odontologica,endodoncias,2011-12-01,0,6,0,6,6
PAMPA AULLAGAS,atencion odontologica,endodoncias,2011-12-01,0,2,0,2,2
PAMPA GRANDE,atencion odontologica,endodoncias,2011-12-01,0,3,0,3,3
PAPEL PAMPA,atencion odontologica,endodoncias,2011-12-01,3,0,3,0,3
PASORAPA,atencion odontologica,endodoncias,2011-12-01,0,3,0,3,3
PATACAMAYA,atencion odontologica,endodoncias,2011-12-01,3,16,3,16,19
PELECHUCO,atencion odontologica,endodoncias,2011-12-01,2,1,2,1,3
POCOATA,atencion odontologica,endodoncias,2011-12-01,1,3,1,3,4
POCONA,atencion odontologica,endodoncias,2011-12-01,7,2,7,2,9
POJO (CBBA),atencion odontologica,endodoncias,2011-12-01,1,16,1,16,17
POOPO,atencion odontologica,endodoncias,2011-12-01,3,4,3,4,7
PORCO,atencion odontologica,endodoncias,2011-12-01,4,5,4,5,9
POROMA,atencion odontologica,endodoncias,2011-12-01,0,1,0,1,1
PORONGO,atencion odontologica,endodoncias,2011-12-01,0,2,0,2,2
PORTACHUELO,atencion odontologica,endodoncias,2011-12-01,3,7,3,7,10
PORVENIR,atencion odontologica,endodoncias,2011-12-01,1,5,1,5,6
POTOSI,atencion odontologica,endodoncias,2011-12-01,185,333,185,333,518
PRESTO,atencion odontologica,endodoncias,2011-12-01,1,7,1,7,8
PUCARA,atencion odontologica,endodoncias,2011-12-01,2,0,2,0,2
PUERTO ACOSTA,atencion odontologica,endodoncias,2011-12-01,1,2,1,2,3
PUERTO CARABUCO,atencion odontologica,endodoncias,2011-12-01,9,2,9,2,11
PUERTO GONZALO MORENO,atencion odontologica,endodoncias,2011-12-01,0,1,0,1,1
PUERTO RICO,atencion odontologica,endodoncias,2011-12-01,1,3,1,3,4
PUERTO SUAREZ,atencion odontologica,endodoncias,2011-12-01,0,2,0,2,2
PUERTO VILLARROEL,atencion odontologica,endodoncias,2011-12-01,18,44,18,44,62
PUNA,atencion odontologica,endodoncias,2011-12-01,1,1,1,1,2
PUNATA,atencion odontologica,endodoncias,2011-12-01,42,34,42,34,76
QUILLACOLLO,atencion odontologica,endodoncias,2011-12-01,65,80,65,80,145
QUIME,atencion odontologica,endodoncias,2011-12-01,1,0,1,0,1
QUIRUSILLAS,atencion odontologica,endodoncias,2011-12-01,5,0,5,0,5
RAVELO,atencion odontologica,endodoncias,2011-12-01,1,6,1,6,7
REYES,atencion odontologica,endodoncias,2011-12-01,0,5,0,5,5
RIBERALTA,atencion odontologica,endodoncias,2011-12-01,2,7,2,7,9
SABAYA,atencion odontologica,endodoncias,2011-12-01,3,1,3,1,4
SACABA,atencion odontologica,endodoncias,2011-12-01,60,90,60,90,150
SACABAMBA,atencion odontologica,endodoncias,2011-12-01,1,6,1,6,7
SAIPINA,atencion odontologica,endodoncias,2011-12-01,8,4,8,4,12
