,group,variable,month,CONSULTAS NUEVAS DE 5 A 59 AÑOS CANTIDAD,CONSULTAS NUEVAS DE 5 A 59 AÑOS CANTIDAD,TOTALES,TOTALES,TOTALES
PORTACHUELO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,151,263,151,263,414
PORVENIR,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,79,157,79,157,236
POSTRER VALLE,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,8,7,8,7,15
POTOSI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,915,1656,915,1656,2571
PRESTO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,34,14,34,14,48
PUCARA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,33,18,33,18,51
PUCARANI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,144,178,144,178,322
PUERTO ACOSTA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,12,35,12,35,47
PUERTO CARABUCO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,60,130,60,130,190
PUERTO PEREZ,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,7,19,7,19,26
PUERTO QUIJARRO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,70,15,70,15,85
PUERTO RICO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,67,115,67,115,182
PUERTO SUAREZ,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,13,9,13,9,22
PUERTO VILLARROEL,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,67,141,67,141,208
PUNA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,125,174,125,174,299
PUNATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,133,298,133,298,431
QUIABAYA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,14,13,14,13,27
QUILLACOLLO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,196,360,196,360,556
QUIME,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,263,177,263,177,440
QUIRUSILLAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,19,33,19,33,52
RAVELO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,13,32,13,32,45
REYES,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,31,47,31,47,78
RIBERALTA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,936,1000,936,1000,1936
ROBORE,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,84,103,84,103,187
RURRENABAQUE,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,21,34,21,34,55
SABAYA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,76,129,76,129,205
SACABA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,2393,2971,2393,2971,5364
SACABAMBA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,7,8,7,8,15
SACACA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,49,66,49,66,115
SAIPINA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,33,54,33,54,87
SALINAS DE GARCI MENDOZA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,37,48,37,48,85
SAMAIPATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,38,59,38,59,97
SAN AGUSTIN,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,22,42,22,42,64
SAN ANDRES,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,55,59,55,59,114
SAN ANDRES DE MACHACA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,114,189,114,189,303
SAN ANTONIO DE LOMERIO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,12,26,12,26,38
SAN BENITO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,74,70,74,70,144
SAN BORJA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,43,187,43,187,230
SAN BUENA VENTURA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,18,7,18,7,25
SAN CARLOS,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,65,166,65,166,231
SAN IGNACIO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,796,995,796,995,1791
SAN IGNACIO DE VELASCO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,26,82,26,82,108
SAN JAVIER(BNI),atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,25,12,25,12,37
SAN JAVIER(STC),atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,30,56,30,56,86
SAN JOAQUIN,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,99,96,99,96,195
SAN JOSE DE CHIQUITOS,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,44,73,44,73,117
SAN JUAN DE YAPACANI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,27,73,27,73,100
SAN JULIAN,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,46,82,46,82,128
SAN LORENZO(PND),atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,136,125,136,125,261
SAN LORENZO(TJA),atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,271,539,271,539,810
SAN LUCAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,814,1005,814,1005,1819
SAN MATIAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,3,12,3,12,15
SAN MIGUEL DE VELASCO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,20,47,20,47,67
SAN PEDRO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,64,90,64,90,154
SAN PEDRO DE BUENA VISTA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,32,91,32,91,123
SAN PEDRO DE CURAHUARA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,9,42,9,42,51
SAN PEDRO DE TIQUINA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,26,144,26,144,170
SAN RAFAEL,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,44,31,44,31,75
SAN RAMON BENI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,28,66,28,66,94
SAN RAMON SCZ,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,43,99,43,99,142
SANTA ANA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,77,204,77,204,281
SANTA CRUZ DE LA SIERRA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,1947,3891,1947,3891,5838
SANTA ROSA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,17,23,17,23,40
SANTA ROSA DEL SARA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,106,174,106,174,280
SANTIAGO DE CALLAPA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,8,12,8,12,20
SANTIAGO DE HUARI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,119,187,119,187,306
SANTIAGO DE HUATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,1,2,1,2,3
SANTIAGO DE MACHACA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,57,105,57,105,162
SANTIVAÑES,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,26,61,26,61,87
SANTUARIO DE QUILLACAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,19,32,19,32,51
SAPAHAQUI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,10,13,10,13,23
SENA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,211,220,211,220,431
SHINAOTA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,75,106,75,106,181
SICA SICA (VILLA AROMA),atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,43,54,43,54,97
SICAYA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,1,28,1,28,29
SIPE SIPE,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,84,187,84,187,271
SOPACHUY,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,50,133,50,133,183
SORACACHI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,46,40,46,40,86
SORATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,42,60,42,60,102
SUCRE,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,4380,5986,4380,5986,10366
TACACOMA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,35,34,35,34,69
TACOPAYA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,45,71,45,71,116
TAHUA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,10,14,10,14,24
TAPACARI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,73,192,73,192,265
TARABUCO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,136,197,136,197,333
TARACO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,34,44,34,44,78
TARATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,58,127,58,127,185
TARIJA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,2819,4853,2819,4853,7672
TARVITA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,638,885,638,885,1523
TEOPONTE,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,12,18,12,18,30
TIAWANACU,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,32,71,32,71,103
TINGUIPAYA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,26,81,26,81,107
TIPUANI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,14,30,14,30,44
TIQUIPAYA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,469,544,469,544,1013
TIRAQUE (CBBA),atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,70,108,70,108,178
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,8,13,8,13,21
TOCO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,17,33,17,33,50
TOLATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,20,59,20,59,79
TOLEDO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,94,98,94,98,192
TOMAVE,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,17,43,17,43,60
TOMINA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,178,449,178,449,627
TORO TORO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,88,123,88,123,211
TOTORA(CBBA),atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,252,306,252,306,558
TOTORA(ORR),atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,3,10,3,10,13
TRIGAL,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,11,0,11,0,11
TRINIDAD,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,340,640,340,640,980
TUPIZA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,249,282,249,282,531
TURCO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,60,70,60,70,130
UMALA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,3,5,3,5,8
UNCIA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,26,57,26,57,83
URIONDO (A. CONCEPCION),atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,225,444,225,444,669
UYUNI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,38,66,38,66,104
VACAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,17,57,17,57,74
VALLEGRANDE,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,118,170,118,170,288
VIACHA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,81,147,81,147,228
VILA VILA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,3,1,3,1,4
VILLA CHARCAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,67,101,67,101,168
VILLA MONTES,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,609,998,609,998,1607
VILLA RIVERO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,27,17,27,17,44
VILLA SERRANO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,115,154,115,154,269
VILLA TUNARI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,177,275,177,275,452
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,97,154,97,154,251
VILLAZON,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,102,155,102,155,257
VINTO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,29,42,29,42,71
VITICHI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,606,673,606,673,1279
WALDO BALLIVIAN,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,12,10,12,10,22
WARNES,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,85,177,85,177,262
YACO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,13,17,13,17,30
YACUIBA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,498,1230,498,1230,1728
YAMPARAEZ,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,70,87,70,87,157
YANACACHI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,20,25,20,25,45
YAPACANI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,46,79,46,79,125
YOCALLA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,49,51,49,51,100
YOTALA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,55,35,55,35,90
YUNCHARA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,84,181,84,181,265
ZUDAÑEZ,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-11-01,24,38,24,38,62
ACACIO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,14,9,14,9,23
ACHACACHI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,238,347,238,347,585
AIQUILE,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,32,58,32,58,90
ALALAY,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,9,7,9,7,16
ALCALA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,55,102,55,102,157
ALTO BENI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,7,12,7,12,19
ANCORAIMES,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,23,40,23,40,63
ANDAMARCA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,19,32,19,32,51
ANTEQUERA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,37,44,37,44,81
ANZALDO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,24,36,24,36,60
APOLO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,49,111,49,111,160
ARAMPAMPA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,4,9,4,9,13
ARANI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,20,41,20,41,61
ARBIETO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,15,55,15,55,70
ARQUE,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,42,61,42,61,103
ASCENCION DE GUARAYOS,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,6,47,6,47,53
ATOCHA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,309,341,309,341,650
AYATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,55,61,55,61,116
AYO AYO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,9,29,9,29,38
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,131,79,131,79,210
AZURDUY,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,26,42,26,42,68
BATALLAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,17,28,17,28,45
BAURES,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,18,36,18,36,54
BELEN DE ANDAMARCA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,0,4,0,4,4
BELEN DE URMIRI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,5,13,5,13,18
BERMEJO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,142,273,142,273,415
BETANZOS,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,51,195,51,195,246
BOLIVAR,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,83,105,83,105,188
BOYUIBE,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,32,57,32,57,89
BUENA VISTA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,16,9,16,9,25
CABEZAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,62,64,62,64,126
CAIROMA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,32,41,32,41,73
"CAIZA ""D""",atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,27,41,27,41,68
CAJUATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,35,35,35,35,70
CALACOTO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,34,25,34,25,59
CALAMARCA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,58,97,58,97,155
CAMARGO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,87,146,87,146,233
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,20,24,20,24,44
CAMIRI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,184,305,184,305,489
CAPINOTA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,19,49,19,49,68
CAQUIAVIRI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,39,53,39,53,92
CARACOLLO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,89,159,89,159,248
CARANAVI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,158,275,158,275,433
CARAPARI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,200,345,200,345,545
CARIPUYO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,26,23,26,23,49
CARMEN RIVERO TORREZ,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,15,30,15,30,45
CATACORA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,19,16,19,16,35
CHALLAPATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,52,135,52,135,187
CHAQUI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,5,9,5,9,14
CHARAGUA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,30,69,30,69,99
CHAYANTA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,39,62,39,62,101
CHIMORE,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,53,67,53,67,120
CHIPAYA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,9,15,9,15,24
CHOQUE COTA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,2,5,2,5,7
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,71,83,71,83,154
CHUMA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,87,108,87,108,195
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,20,33,20,33,53
CKOCHAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,16,22,16,22,38
CLIZA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,60,87,60,87,147
COBIJA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,100,180,100,180,280
COCAPATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,56,77,56,77,133
COCHABAMBA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,1626,2557,1626,2557,4183
COIPASA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,8,13,8,13,21
COLCAPIRHUA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,69,92,69,92,161
"COLCHA ""K""",atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,25,32,25,32,57
COLLANA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,10,10,10,10,20
COLOMI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,54,78,54,78,132
COLPA BELGICA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,30,59,30,59,89
COLQUECHACA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,38,81,38,81,119
COLQUIRI,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,24,34,24,34,58
COMANCHE,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,13,25,13,25,38
COMARAPA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,108,253,108,253,361
CONCEPCION,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,8,18,8,18,26
COPACABANA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,22,25,22,25,47
CORIPATA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,54,48,54,48,102
CORO CORO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,37,60,37,60,97
COROICO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,88,211,88,211,299
CORQUE,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,9,33,9,33,42
COTAGAITA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,49,27,49,27,76
COTOCA,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,23,98,23,98,121
CUATRO CAÑADAS,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,62,103,62,103,165
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,0,2,0,2,2
CUEVO,atencion odontologica,consultas nuevas de 5 a 59 anos,2011-12-01,9,25,9,25,34
