,group,variable,month,CONSULTAS NUEVAS DE 60 AÑOS Y MÁS CANTIDAD,CONSULTAS NUEVAS DE 60 AÑOS Y MÁS CANTIDAD,TOTALES,TOTALES,TOTALES
UYUNI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-10-01,28,22,28,22,50
VACAS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-10-01,5,8,5,8,13
VALLEGRANDE,atencion odontologica,consultas nuevas de 60 anos y mas,2011-10-01,11,14,11,14,25
VIACHA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-10-01,35,26,35,26,61
VILLA CHARCAS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-10-01,1,2,1,2,3
VILLA MONTES,atencion odontologica,consultas nuevas de 60 anos y mas,2011-10-01,24,20,24,20,44
VILLA NUEVA (LOMA ALTA),atencion odontologica,consultas nuevas de 60 anos y mas,2011-10-01,1,1,1,1,2
VILLA SERRANO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-10-01,30,45,30,45,75
VILLA TUNARI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-10-01,63,6,63,6,69
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consultas nuevas de 60 anos y mas,2011-10-01,13,12,13,12,25
VILLAZON,atencion odontologica,consultas nuevas de 60 anos y mas,2011-10-01,4,12,4,12,16
VINTO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-10-01,1,0,1,0,1
VITICHI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-10-01,4,3,4,3,7
WALDO BALLIVIAN,atencion odontologica,consultas nuevas de 60 anos y mas,2011-10-01,0,2,0,2,2
WARNES,atencion odontologica,consultas nuevas de 60 anos y mas,2011-10-01,7,9,7,9,16
YACO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-10-01,14,6,14,6,20
YACUIBA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-10-01,21,9,21,9,30
YAMPARAEZ,atencion odontologica,consultas nuevas de 60 anos y mas,2011-10-01,22,25,22,25,47
YANACACHI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-10-01,5,6,5,6,11
YAPACANI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-10-01,9,5,9,5,14
YOCALLA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-10-01,3,2,3,2,5
YOTALA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-10-01,0,2,0,2,2
YUNCHARA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-10-01,4,5,4,5,9
ZUDAÑEZ,atencion odontologica,consultas nuevas de 60 anos y mas,2011-10-01,2,2,2,2,4
ACHACACHI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,55,32,55,32,87
ACHOCALLA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,1,1,1,1,2
AIQUILE,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,7,9,7,9,16
ALCALA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,2,2,2,2,4
ALTO BENI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,2,0,2,0,2
ANCORAIMES,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,13,15,13,15,28
ANDAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,1,4,1,4,5
ANTEQUERA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,0,2,0,2,2
ANZALDO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,2,11,2,11,13
APOLO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,0,3,0,3,3
ARAMPAMPA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,2,0,2,0,2
ARANI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,2,4,2,4,6
ARBIETO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,11,3,11,3,14
ARQUE,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,0,7,0,7,7
ASCENCION DE GUARAYOS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,8,19,8,19,27
ATOCHA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,228,17,228,17,245
AUCAPATA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,4,0,4,0,4
AYATA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,6,3,6,3,9
AYO AYO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,13,12,13,12,25
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,12,3,12,3,15
AZURDUY,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,3,2,3,2,5
BATALLAS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,12,12,12,12,24
BAURES,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,1,1,1,1,2
BELEN DE ANDAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,1,7,1,7,8
BELEN DE URMIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,5,4,5,4,9
BELLA FLOR,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,1,0,1,0,1
BERMEJO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,73,26,73,26,99
BETANZOS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,14,26,14,26,40
BOLIVAR,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,4,3,4,3,7
BOLPEBRA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,1,0,1,0,1
BOYUIBE,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,1,1,1,1,2
BUENA VISTA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,5,0,5,0,5
CABEZAS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,3,4,3,4,7
CAIROMA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,3,0,3,0,3
"CAIZA ""D""",atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,2,3,2,3,5
CAJUATA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,2,1,2,1,3
CALACOTO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,7,2,7,2,9
CALAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,12,9,12,9,21
CAMARGO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,8,6,8,6,14
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,6,4,6,4,10
CAMIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,15,12,15,12,27
CAPINOTA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,13,12,13,12,25
CAQUIAVIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,11,10,11,10,21
CARACOLLO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,8,7,8,7,15
CARANAVI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,25,4,25,4,29
CARAPARI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,3,6,3,6,9
CARIPUYO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,0,1,0,1,1
CARMEN RIVERO TORREZ,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,4,10,4,10,14
CATACORA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,2,3,2,3,5
CHALLAPATA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,7,2,7,2,9
CHAQUI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,2,12,2,12,14
CHARAGUA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,8,3,8,3,11
CHAYANTA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,0,12,0,12,12
CHIMORE,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,10,10,10,10,20
CHIPAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,1,1,1,1,2
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,4,2,4,2,6
CHUMA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,23,8,23,8,31
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,1,15,1,15,16
CKOCHAS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,2,2,2,2,4
CLIZA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,5,35,5,35,40
COBIJA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,8,4,8,4,12
COCAPATA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,3,15,3,15,18
COCHABAMBA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,351,315,351,315,666
COIPASA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,2,3,2,3,5
COLCAPIRHUA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,2,2,2,2,4
"COLCHA ""K""",atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,2,1,2,1,3
COLLANA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,3,2,3,2,5
COLOMI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,4,0,4,0,4
COLPA BELGICA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,17,20,17,20,37
COLQUECHACA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,5,10,5,10,15
COLQUIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,6,5,6,5,11
COMANCHE,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,8,7,8,7,15
COMARAPA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,3,12,3,12,15
CONCEPCION,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,1,5,1,5,6
COPACABANA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,7,7,7,7,14
CORIPATA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,4,11,4,11,15
CORO CORO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,2,0,2,0,2
COROICO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,19,18,19,18,37
CORQUE,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,1,3,1,3,4
COTAGAITA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,1,0,1,0,1
CUATRO CAÑADAS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,8,5,8,5,13
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,2,0,2,0,2
CUEVO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,7,7,7,7,14
CULPINA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,3,16,3,16,19
CURAHUARA DE CARANGAS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,0,15,0,15,15
CURVA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,0,2,0,2,2
DESAGUADERO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,8,10,8,10,18
EL ALTO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,169,207,169,207,376
EL CHORO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,0,6,0,6,6
EL PUENTE(STC),atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,1,0,1,0,1
EL PUENTE(TJA),atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,8,16,8,16,24
EL TORNO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,25,8,25,8,33
EL VILLAR,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,0,1,0,1,1
ENTRE RIOS TRJ,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,7,7,7,7,14
ESCOMA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,2,0,2,0,2
EUCALIPTUS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,1,3,1,3,4
FERNANDEZ ALONSO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,13,17,13,17,30
FILADELFIA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,1,0,1,0,1
GENERAL SAAVEDRA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,15,11,15,11,26
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,2,1,2,1,3
GUANAY,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,5,4,5,4,9
GUAQUI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,23,14,23,14,37
GUAYARAMERIN,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,24,0,24,0,24
GUTIERREZ,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,10,2,10,2,12
HUACARETA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,2,6,2,6,8
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,1,2,1,2,3
HUACHACALLA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,0,3,0,3,3
HUANUNI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,4,0,4,0,4
HUARACAJE,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,1,1,1,1,2
HUARINA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,7,3,7,3,10
HUAYLLAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,1,5,1,5,6
HUMANATA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,7,3,7,3,10
ICLA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,13,14,13,14,27
INCAHUASI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,2,2,2,2,4
IRUPANA (VILLA DE LANZA),atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,5,5,5,5,10
IXIAMAS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,3,4,3,4,7
JESUS DE MACHACA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,13,26,13,26,39
LA ASUNTA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,7,3,7,3,10
LA GUARDIA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,2,0,2,0,2
LA PAZ,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,682,543,682,543,1225
LAGUNILLAS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,2,2,2,2,4
LAJA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,24,29,24,29,53
LAS CARRERAS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,4,2,4,2,6
LLALLAGUA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,14,13,14,13,27
LLICA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,8,4,8,4,12
LURIBAY,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,2,4,2,4,6
MACHACAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,7,5,7,5,12
MACHARETI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,3,1,3,1,4
MAGDALENA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,29,3,29,3,32
MAIRANA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,1,0,1,0,1
MALLA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,0,1,0,1,1
MAPIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,14,14,14,14,28
MECAPACA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,5,1,5,1,6
MINEROS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,2,2,2,2,4
MIZQUE,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,6,11,6,11,17
MOCOMOCO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,5,6,5,6,11
MOJOCOYA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,11,13,11,13,24
MONTEAGUDO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,18,4,18,4,22
MONTERO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,51,34,51,34,85
OCURI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,2,6,2,6,8
OKINAWA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,1,4,1,4,5
OMEREQUE,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,1,1,1,1,2
ORURO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,170,172,170,172,342
PADCAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,15,13,15,13,28
PADILLA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,7,6,7,6,13
PAILON,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,7,4,7,4,11
PALCA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,4,3,4,3,7
PALOS BLANCOS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,5,13,5,13,18
PAMPA AULLAGAS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,0,2,0,2,2
PAMPA GRANDE,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,3,0,3,0,3
PAPEL PAMPA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,8,20,8,20,28
PATACAMAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,3,0,3,0,3
PAZÑA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,8,17,8,17,25
PELECHUCO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,4,1,4,1,5
POCOATA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,5,8,5,8,13
POCONA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,6,6,6,6,12
POJO (CBBA),atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,2,0,2,0,2
POOPO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,8,11,8,11,19
PORCO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,0,1,0,1,1
POROMA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,6,8,6,8,14
PORONGO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,2,12,2,12,14
PORTACHUELO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,4,5,4,5,9
PORVENIR,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,12,1,12,1,13
POSTRER VALLE,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,1,1,1,1,2
POTOSI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,65,60,65,60,125
PRESTO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,2,5,2,5,7
PUCARANI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,38,30,38,30,68
PUERTO ACOSTA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,4,10,4,10,14
PUERTO CARABUCO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,11,6,11,6,17
PUERTO PEREZ,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,9,2,9,2,11
PUERTO QUIJARRO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,1,0,1,0,1
PUERTO RICO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,8,8,8,8,16
PUERTO SUAREZ,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,5,31,5,31,36
PUERTO VILLARROEL,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,12,7,12,7,19
PUNA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,15,8,15,8,23
PUNATA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,10,19,10,19,29
QUIABAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,2,6,2,6,8
QUILLACOLLO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,83,29,83,29,112
QUIME,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,13,11,13,11,24
QUIRUSILLAS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,5,0,5,0,5
RAVELO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,12,4,12,4,16
REYES,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,1,0,1,0,1
RIBERALTA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,7,9,7,9,16
ROBORE,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,3,4,3,4,7
SABAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,10,8,10,8,18
SACABA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,4,7,4,7,11
SACABAMBA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,3,5,3,5,8
SACACA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,3,3,3,3,6
SAIPINA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,3,5,3,5,8
SALINAS DE GARCI MENDOZA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,1,3,1,3,4
SAMAIPATA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,19,6,19,6,25
SAN AGUSTIN,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,1,0,1,0,1
SAN ANDRES DE MACHACA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,31,20,31,20,51
SAN ANTONIO DE LOMERIO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,1,6,1,6,7
SAN BENITO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,4,12,4,12,16
SAN BORJA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,7,5,7,5,12
SAN BUENA VENTURA,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,1,3,1,3,4
SAN CARLOS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,11,9,11,9,20
SAN IGNACIO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,25,6,25,6,31
SAN IGNACIO DE VELASCO,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,17,22,17,22,39
SAN JAVIER(STC),atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,5,4,5,4,9
SAN JOSE DE CHIQUITOS,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,3,0,3,0,3
SAN JUAN DE YAPACANI,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,4,1,4,1,5
SAN JULIAN,atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,18,38,18,38,56
SAN LORENZO(PND),atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,3,0,3,0,3
SAN LORENZO(TJA),atencion odontologica,consultas nuevas de 60 anos y mas,2011-11-01,17,34,17,34,51
