,group,variable,month,CONSULTAS NUEVAS A MUJER EMBARAZADA O PUÉRPERA CANTIDAD,CONSULTAS NUEVAS A MUJER EMBARAZADA O PUÉRPERA CANTIDAD,TOTALES,TOTALES,TOTALES
TARVITA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-11-01,0,60,0,60,60
TEOPONTE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-11-01,0,13,0,13,13
TIAWANACU,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-11-01,0,28,0,28,28
TINGUIPAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-11-01,0,7,0,7,7
TIPUANI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-11-01,0,10,0,10,10
TIQUIPAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-11-01,0,561,0,561,561
TIRAQUE (CBBA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-11-01,0,52,0,52,52
TOCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-11-01,0,16,0,16,16
TOLATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-11-01,0,99,0,99,99
TOLEDO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-11-01,0,9,0,9,9
TOMAVE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-11-01,0,23,0,23,23
TOMINA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-11-01,0,36,0,36,36
TORO TORO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-11-01,0,56,0,56,56
TOTORA(CBBA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-11-01,0,29,0,29,29
TRINIDAD,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-11-01,0,114,0,114,114
TUPIZA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-11-01,0,55,0,55,55
TURCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-11-01,0,8,0,8,8
UNCIA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-11-01,0,34,0,34,34
URIONDO (A. CONCEPCION),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-11-01,0,12,0,12,12
URUBICHA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-11-01,0,13,0,13,13
UYUNI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-11-01,0,34,0,34,34
VACAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-11-01,0,6,0,6,6
VALLEGRANDE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-11-01,0,82,0,82,82
VIACHA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-11-01,0,62,0,62,62
VILA VILA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-11-01,0,17,0,17,17
VILLA CHARCAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-11-01,0,20,0,20,20
VILLA MONTES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-11-01,0,44,0,44,44
VILLA RIVERO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-11-01,0,8,0,8,8
VILLA SERRANO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-11-01,0,19,0,19,19
VILLA TUNARI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-11-01,0,247,0,247,247
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-11-01,0,33,0,33,33
VILLAZON,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-11-01,0,126,0,126,126
VINTO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-11-01,0,99,0,99,99
VITICHI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-11-01,0,17,0,17,17
WALDO BALLIVIAN,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-11-01,0,2,0,2,2
WARNES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-11-01,0,31,0,31,31
YACO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-11-01,0,1,0,1,1
YACUIBA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-11-01,0,19,0,19,19
YAMPARAEZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-11-01,0,2,0,2,2
YANACACHI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-11-01,0,10,0,10,10
YAPACANI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-11-01,0,131,0,131,131
YOCALLA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-11-01,0,6,0,6,6
YOTALA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-11-01,0,59,0,59,59
YUNCHARA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-11-01,0,4,0,4,4
ZUDAÑEZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-11-01,0,20,0,20,20
ACACIO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,13,0,13,13
ACHACACHI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,62,0,62,62
AIQUILE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,54,0,54,54
ALCALA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,35,0,35,35
ALTO BENI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,1,0,1,1
ANCORAIMES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,4,0,4,4
ANDAMARCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,8,0,8,8
ANTEQUERA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,4,0,4,4
ANZALDO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,18,0,18,18
APOLO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,67,0,67,67
ARAMPAMPA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,5,0,5,5
ARANI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,5,0,5,5
ARBIETO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,35,0,35,35
ARQUE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,110,0,110,110
ASCENCION DE GUARAYOS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,23,0,23,23
ATOCHA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,44,0,44,44
AUCAPATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,3,0,3,3
AYATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,5,0,5,5
AYO AYO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,14,0,14,14
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,227,0,227,227
AZURDUY,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,34,0,34,34
BATALLAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,21,0,21,21
BAURES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,14,0,14,14
BELEN DE ANDAMARCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,6,0,6,6
BELEN DE URMIRI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,2,0,2,2
BERMEJO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,21,0,21,21
BETANZOS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,13,0,13,13
BOLIVAR,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,2,0,2,2
BOYUIBE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,9,0,9,9
BUENA VISTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,1,0,1,1
CABEZAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,13,0,13,13
CAIROMA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,9,0,9,9
"CAIZA ""D""",atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,14,0,14,14
CAJUATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,7,0,7,7
CALACOTO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,5,0,5,5
CALAMARCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,34,0,34,34
CAMARGO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,30,0,30,30
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,10,0,10,10
CAMIRI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,172,0,172,172
CAPINOTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,20,0,20,20
CAQUIAVIRI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,15,0,15,15
CARACOLLO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,8,0,8,8
CARANAVI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,38,0,38,38
CARAPARI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,7,0,7,7
CARIPUYO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,5,0,5,5
CARMEN RIVERO TORREZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,2,0,2,2
CATACORA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,1,0,1,1
CHALLAPATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,45,0,45,45
CHAQUI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,15,0,15,15
CHARAGUA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,29,0,29,29
CHAYANTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,19,0,19,19
CHIMORE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,59,0,59,59
CHIPAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,3,0,3,3
CHOQUE COTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,46,0,46,46
CHUMA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,16,0,16,16
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,10,0,10,10
CKOCHAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,10,0,10,10
CLIZA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,66,0,66,66
COBIJA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,101,0,101,101
COCAPATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,77,0,77,77
COCHABAMBA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,1001,0,1001,1001
COIPASA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,1,0,1,1
COLCAPIRHUA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,157,0,157,157
"COLCHA ""K""",atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,13,0,13,13
COLOMI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,83,0,83,83
COLPA BELGICA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,32,0,32,32
COLQUECHACA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,48,0,48,48
COLQUIRI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,10,0,10,10
COMANCHE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,5,0,5,5
COMARAPA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,43,0,43,43
CONCEPCION,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,4,0,4,4
COPACABANA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,17,0,17,17
CORIPATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,12,0,12,12
CORO CORO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,6,0,6,6
COROICO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,46,0,46,46
CORQUE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,15,0,15,15
COTOCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,30,0,30,30
CUATRO CAÑADAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,63,0,63,63
CUEVO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,4,0,4,4
CULPINA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,15,0,15,15
CURAHUARA DE CARANGAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,4,0,4,4
CURVA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,2,0,2,2
DESAGUADERO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,3,0,3,3
EL ALTO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,1066,0,1066,1066
EL PUENTE(STC),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,6,0,6,6
EL PUENTE(TJA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,8,0,8,8
EL TORNO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,19,0,19,19
EL VILLAR,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,6,0,6,6
ENTRE RIOS TRJ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,12,0,12,12
ENTRE RIOS CBBA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,61,0,61,61
ESCOMA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,3,0,3,3
EUCALIPTUS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,11,0,11,11
FERNANDEZ ALONSO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,49,0,49,49
FILADELFIA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,22,0,22,22
GENERAL SAAVEDRA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,19,0,19,19
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,25,0,25,25
GUANAY,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,21,0,21,21
GUAQUI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,15,0,15,15
GUAYARAMERIN,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,74,0,74,74
GUTIERREZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,60,0,60,60
HUACARETA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,16,0,16,16
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,21,0,21,21
HUACHACALLA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,2,0,2,2
HUANUNI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,2,0,2,2
HUARACAJE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,13,0,13,13
HUAYLLAMARCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,5,0,5,5
ICLA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,18,0,18,18
INCAHUASI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,14,0,14,14
INQUISIVI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,6,0,6,6
IRUPANA (VILLA DE LANZA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,11,0,11,11
IXIAMAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,2,0,2,2
JESUS DE MACHACA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,10,0,10,10
LA ASUNTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,44,0,44,44
LA GUARDIA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,46,0,46,46
LA PAZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,991,0,991,991
LAJA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,21,0,21,21
LAS CARRERAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,5,0,5,5
LLALLAGUA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,160,0,160,160
LLICA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,10,0,10,10
LURIBAY,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,25,0,25,25
MACHACAMARCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,5,0,5,5
MACHARETI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,7,0,7,7
MAGDALENA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,13,0,13,13
MAIRANA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,15,0,15,15
MALLA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,1,0,1,1
MAPIRI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,2,0,2,2
MECAPACA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,3,0,3,3
MINEROS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,10,0,10,10
MIZQUE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,60,0,60,60
MOCOMOCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,6,0,6,6
MOJOCOYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,6,0,6,6
MONTEAGUDO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,105,0,105,105
MONTERO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,163,0,163,163
MORO MORO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,13,0,13,13
MOROCHATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,61,0,61,61
OCURI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,17,0,17,17
OKINAWA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,6,0,6,6
OMEREQUE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,7,0,7,7
ORURO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2011-12-01,0,335,0,335,335
