,group,variable,month,CIRUGIA BUCAL MENOR CANTIDAD,CIRUGIA BUCAL MENOR CANTIDAD,TOTALES,TOTALES,TOTALES
PADILLA,atencion odontologica,cirugia bucal menor,2011-11-01,37,71,37,71,108
PAILON,atencion odontologica,cirugia bucal menor,2011-11-01,19,47,19,47,66
PALCA,atencion odontologica,cirugia bucal menor,2011-11-01,30,51,30,51,81
PALOS BLANCOS,atencion odontologica,cirugia bucal menor,2011-11-01,16,37,16,37,53
PAMPA AULLAGAS,atencion odontologica,cirugia bucal menor,2011-11-01,5,10,5,10,15
PAMPA GRANDE,atencion odontologica,cirugia bucal menor,2011-11-01,0,12,0,12,12
PAPEL PAMPA,atencion odontologica,cirugia bucal menor,2011-11-01,9,22,9,22,31
PASORAPA,atencion odontologica,cirugia bucal menor,2011-11-01,7,11,7,11,18
PATACAMAYA,atencion odontologica,cirugia bucal menor,2011-11-01,18,43,18,43,61
PAZÑA,atencion odontologica,cirugia bucal menor,2011-11-01,23,17,23,17,40
PELECHUCO,atencion odontologica,cirugia bucal menor,2011-11-01,21,17,21,17,38
POCOATA,atencion odontologica,cirugia bucal menor,2011-11-01,15,49,15,49,64
POCONA,atencion odontologica,cirugia bucal menor,2011-11-01,97,109,97,109,206
POJO (CBBA),atencion odontologica,cirugia bucal menor,2011-11-01,54,62,54,62,116
POOPO,atencion odontologica,cirugia bucal menor,2011-11-01,26,36,26,36,62
PORCO,atencion odontologica,cirugia bucal menor,2011-11-01,6,16,6,16,22
POROMA,atencion odontologica,cirugia bucal menor,2011-11-01,25,53,25,53,78
PORONGO,atencion odontologica,cirugia bucal menor,2011-11-01,2,14,2,14,16
PORTACHUELO,atencion odontologica,cirugia bucal menor,2011-11-01,27,47,27,47,74
PORVENIR,atencion odontologica,cirugia bucal menor,2011-11-01,28,48,28,48,76
POSTRER VALLE,atencion odontologica,cirugia bucal menor,2011-11-01,6,1,6,1,7
POTOSI,atencion odontologica,cirugia bucal menor,2011-11-01,578,874,578,874,1452
PRESTO,atencion odontologica,cirugia bucal menor,2011-11-01,7,23,7,23,30
PUCARA,atencion odontologica,cirugia bucal menor,2011-11-01,7,4,7,4,11
PUCARANI,atencion odontologica,cirugia bucal menor,2011-11-01,106,168,106,168,274
PUERTO ACOSTA,atencion odontologica,cirugia bucal menor,2011-11-01,16,37,16,37,53
PUERTO CARABUCO,atencion odontologica,cirugia bucal menor,2011-11-01,36,55,36,55,91
PUERTO PEREZ,atencion odontologica,cirugia bucal menor,2011-11-01,6,13,6,13,19
PUERTO QUIJARRO,atencion odontologica,cirugia bucal menor,2011-11-01,1,2,1,2,3
PUERTO RICO,atencion odontologica,cirugia bucal menor,2011-11-01,27,30,27,30,57
PUERTO SUAREZ,atencion odontologica,cirugia bucal menor,2011-11-01,6,32,6,32,38
PUERTO VILLARROEL,atencion odontologica,cirugia bucal menor,2011-11-01,44,60,44,60,104
PUNA,atencion odontologica,cirugia bucal menor,2011-11-01,16,40,16,40,56
PUNATA,atencion odontologica,cirugia bucal menor,2011-11-01,26,56,26,56,82
QUIABAYA,atencion odontologica,cirugia bucal menor,2011-11-01,14,24,14,24,38
QUILLACOLLO,atencion odontologica,cirugia bucal menor,2011-11-01,30,37,30,37,67
QUIME,atencion odontologica,cirugia bucal menor,2011-11-01,145,97,145,97,242
QUIRUSILLAS,atencion odontologica,cirugia bucal menor,2011-11-01,1,2,1,2,3
RAVELO,atencion odontologica,cirugia bucal menor,2011-11-01,16,32,16,32,48
REYES,atencion odontologica,cirugia bucal menor,2011-11-01,26,48,26,48,74
RIBERALTA,atencion odontologica,cirugia bucal menor,2011-11-01,122,262,122,262,384
ROBORE,atencion odontologica,cirugia bucal menor,2011-11-01,8,25,8,25,33
RURRENABAQUE,atencion odontologica,cirugia bucal menor,2011-11-01,11,13,11,13,24
SABAYA,atencion odontologica,cirugia bucal menor,2011-11-01,15,16,15,16,31
SACABA,atencion odontologica,cirugia bucal menor,2011-11-01,196,256,196,256,452
SACABAMBA,atencion odontologica,cirugia bucal menor,2011-11-01,0,2,0,2,2
SACACA,atencion odontologica,cirugia bucal menor,2011-11-01,19,37,19,37,56
SAIPINA,atencion odontologica,cirugia bucal menor,2011-11-01,15,26,15,26,41
SALINAS DE GARCI MENDOZA,atencion odontologica,cirugia bucal menor,2011-11-01,16,20,16,20,36
SAMAIPATA,atencion odontologica,cirugia bucal menor,2011-11-01,13,20,13,20,33
SAN AGUSTIN,atencion odontologica,cirugia bucal menor,2011-11-01,15,21,15,21,36
SAN ANDRES,atencion odontologica,cirugia bucal menor,2011-11-01,16,13,16,13,29
SAN ANDRES DE MACHACA,atencion odontologica,cirugia bucal menor,2011-11-01,66,70,66,70,136
SAN ANTONIO DE LOMERIO,atencion odontologica,cirugia bucal menor,2011-11-01,8,21,8,21,29
SAN BENITO,atencion odontologica,cirugia bucal menor,2011-11-01,12,17,12,17,29
SAN BORJA,atencion odontologica,cirugia bucal menor,2011-11-01,48,221,48,221,269
SAN BUENA VENTURA,atencion odontologica,cirugia bucal menor,2011-11-01,6,8,6,8,14
SAN CARLOS,atencion odontologica,cirugia bucal menor,2011-11-01,81,47,81,47,128
SAN IGNACIO,atencion odontologica,cirugia bucal menor,2011-11-01,172,235,172,235,407
SAN IGNACIO DE VELASCO,atencion odontologica,cirugia bucal menor,2011-11-01,22,54,22,54,76
SAN JAVIER(BNI),atencion odontologica,cirugia bucal menor,2011-11-01,1,1,1,1,2
SAN JAVIER(STC),atencion odontologica,cirugia bucal menor,2011-11-01,6,16,6,16,22
SAN JOSE DE CHIQUITOS,atencion odontologica,cirugia bucal menor,2011-11-01,43,88,43,88,131
SAN JUAN DE YAPACANI,atencion odontologica,cirugia bucal menor,2011-11-01,4,10,4,10,14
SAN JULIAN,atencion odontologica,cirugia bucal menor,2011-11-01,4,5,4,5,9
SAN LORENZO(PND),atencion odontologica,cirugia bucal menor,2011-11-01,14,6,14,6,20
SAN LORENZO(TJA),atencion odontologica,cirugia bucal menor,2011-11-01,76,151,76,151,227
SAN LUCAS,atencion odontologica,cirugia bucal menor,2011-11-01,30,59,30,59,89
SAN MATIAS,atencion odontologica,cirugia bucal menor,2011-11-01,13,16,13,16,29
SAN MIGUEL DE VELASCO,atencion odontologica,cirugia bucal menor,2011-11-01,13,55,13,55,68
SAN PEDRO,atencion odontologica,cirugia bucal menor,2011-11-01,39,37,39,37,76
SAN PEDRO DE BUENA VISTA,atencion odontologica,cirugia bucal menor,2011-11-01,12,31,12,31,43
SAN PEDRO DE CURAHUARA,atencion odontologica,cirugia bucal menor,2011-11-01,3,25,3,25,28
SAN PEDRO DE TIQUINA,atencion odontologica,cirugia bucal menor,2011-11-01,21,18,21,18,39
SAN RAFAEL,atencion odontologica,cirugia bucal menor,2011-11-01,4,30,4,30,34
SAN RAMON BENI,atencion odontologica,cirugia bucal menor,2011-11-01,29,38,29,38,67
SAN RAMON SCZ,atencion odontologica,cirugia bucal menor,2011-11-01,2,3,2,3,5
SANTA ANA,atencion odontologica,cirugia bucal menor,2011-11-01,27,92,27,92,119
SANTA CRUZ DE LA SIERRA,atencion odontologica,cirugia bucal menor,2011-11-01,297,594,297,594,891
SANTA ROSA,atencion odontologica,cirugia bucal menor,2011-11-01,9,11,9,11,20
SANTA ROSA DEL SARA,atencion odontologica,cirugia bucal menor,2011-11-01,19,32,19,32,51
SANTIAGO DE CALLAPA,atencion odontologica,cirugia bucal menor,2011-11-01,3,3,3,3,6
SANTIAGO DE HUARI,atencion odontologica,cirugia bucal menor,2011-11-01,19,25,19,25,44
SANTIAGO DE HUATA,atencion odontologica,cirugia bucal menor,2011-11-01,4,5,4,5,9
SANTIAGO DE MACHACA,atencion odontologica,cirugia bucal menor,2011-11-01,45,87,45,87,132
SANTIVAÑES,atencion odontologica,cirugia bucal menor,2011-11-01,11,20,11,20,31
SANTUARIO DE QUILLACAS,atencion odontologica,cirugia bucal menor,2011-11-01,7,19,7,19,26
SAPAHAQUI,atencion odontologica,cirugia bucal menor,2011-11-01,16,14,16,14,30
SENA,atencion odontologica,cirugia bucal menor,2011-11-01,22,46,22,46,68
SHINAOTA,atencion odontologica,cirugia bucal menor,2011-11-01,16,36,16,36,52
SICA SICA (VILLA AROMA),atencion odontologica,cirugia bucal menor,2011-11-01,25,42,25,42,67
SIPE SIPE,atencion odontologica,cirugia bucal menor,2011-11-01,29,60,29,60,89
SOPACHUY,atencion odontologica,cirugia bucal menor,2011-11-01,19,59,19,59,78
SORACACHI,atencion odontologica,cirugia bucal menor,2011-11-01,7,10,7,10,17
SORATA,atencion odontologica,cirugia bucal menor,2011-11-01,39,53,39,53,92
SUCRE,atencion odontologica,cirugia bucal menor,2011-11-01,403,635,403,635,1038
TACACOMA,atencion odontologica,cirugia bucal menor,2011-11-01,16,17,16,17,33
TACOPAYA,atencion odontologica,cirugia bucal menor,2011-11-01,12,28,12,28,40
TAHUA,atencion odontologica,cirugia bucal menor,2011-11-01,3,4,3,4,7
TAPACARI,atencion odontologica,cirugia bucal menor,2011-11-01,42,84,42,84,126
TARABUCO,atencion odontologica,cirugia bucal menor,2011-11-01,46,106,46,106,152
TARACO,atencion odontologica,cirugia bucal menor,2011-11-01,32,20,32,20,52
TARATA,atencion odontologica,cirugia bucal menor,2011-11-01,9,13,9,13,22
TARIJA,atencion odontologica,cirugia bucal menor,2011-11-01,462,875,462,875,1337
TARVITA,atencion odontologica,cirugia bucal menor,2011-11-01,29,96,29,96,125
TEOPONTE,atencion odontologica,cirugia bucal menor,2011-11-01,7,8,7,8,15
TIAWANACU,atencion odontologica,cirugia bucal menor,2011-11-01,33,81,33,81,114
TINGUIPAYA,atencion odontologica,cirugia bucal menor,2011-11-01,15,55,15,55,70
TIPUANI,atencion odontologica,cirugia bucal menor,2011-11-01,12,15,12,15,27
TIQUIPAYA,atencion odontologica,cirugia bucal menor,2011-11-01,98,173,98,173,271
TIRAQUE (CBBA),atencion odontologica,cirugia bucal menor,2011-11-01,20,31,20,31,51
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,cirugia bucal menor,2011-11-01,7,16,7,16,23
TOCO,atencion odontologica,cirugia bucal menor,2011-11-01,24,19,24,19,43
TOLATA,atencion odontologica,cirugia bucal menor,2011-11-01,0,3,0,3,3
TOLEDO,atencion odontologica,cirugia bucal menor,2011-11-01,21,28,21,28,49
TOMAVE,atencion odontologica,cirugia bucal menor,2011-11-01,27,50,27,50,77
TOMINA,atencion odontologica,cirugia bucal menor,2011-11-01,29,72,29,72,101
TORO TORO,atencion odontologica,cirugia bucal menor,2011-11-01,17,15,17,15,32
TOTORA(CBBA),atencion odontologica,cirugia bucal menor,2011-11-01,17,35,17,35,52
TOTORA(ORR),atencion odontologica,cirugia bucal menor,2011-11-01,1,2,1,2,3
TRIGAL,atencion odontologica,cirugia bucal menor,2011-11-01,5,0,5,0,5
TRINIDAD,atencion odontologica,cirugia bucal menor,2011-11-01,103,155,103,155,258
TUPIZA,atencion odontologica,cirugia bucal menor,2011-11-01,49,54,49,54,103
TURCO,atencion odontologica,cirugia bucal menor,2011-11-01,13,34,13,34,47
UMALA,atencion odontologica,cirugia bucal menor,2011-11-01,8,6,8,6,14
UNCIA,atencion odontologica,cirugia bucal menor,2011-11-01,7,45,7,45,52
URIONDO (A. CONCEPCION),atencion odontologica,cirugia bucal menor,2011-11-01,41,78,41,78,119
URUBICHA,atencion odontologica,cirugia bucal menor,2011-11-01,7,23,7,23,30
UYUNI,atencion odontologica,cirugia bucal menor,2011-11-01,21,45,21,45,66
VACAS,atencion odontologica,cirugia bucal menor,2011-11-01,15,29,15,29,44
VALLEGRANDE,atencion odontologica,cirugia bucal menor,2011-11-01,19,41,19,41,60
VIACHA,atencion odontologica,cirugia bucal menor,2011-11-01,22,48,22,48,70
VILA VILA,atencion odontologica,cirugia bucal menor,2011-11-01,2,2,2,2,4
VILLA CHARCAS,atencion odontologica,cirugia bucal menor,2011-11-01,14,30,14,30,44
VILLA MONTES,atencion odontologica,cirugia bucal menor,2011-11-01,196,333,196,333,529
VILLA RIVERO,atencion odontologica,cirugia bucal menor,2011-11-01,2,3,2,3,5
VILLA SERRANO,atencion odontologica,cirugia bucal menor,2011-11-01,9,35,9,35,44
VILLA TUNARI,atencion odontologica,cirugia bucal menor,2011-11-01,53,93,53,93,146
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,cirugia bucal menor,2011-11-01,12,21,12,21,33
VILLAZON,atencion odontologica,cirugia bucal menor,2011-11-01,57,128,57,128,185
VINTO,atencion odontologica,cirugia bucal menor,2011-11-01,13,35,13,35,48
VITICHI,atencion odontologica,cirugia bucal menor,2011-11-01,50,70,50,70,120
WARNES,atencion odontologica,cirugia bucal menor,2011-11-01,45,60,45,60,105
YACO,atencion odontologica,cirugia bucal menor,2011-11-01,20,16,20,16,36
YACUIBA,atencion odontologica,cirugia bucal menor,2011-11-01,189,371,189,371,560
YAMPARAEZ,atencion odontologica,cirugia bucal menor,2011-11-01,18,19,18,19,37
YANACACHI,atencion odontologica,cirugia bucal menor,2011-11-01,10,17,10,17,27
YAPACANI,atencion odontologica,cirugia bucal menor,2011-11-01,27,40,27,40,67
YOCALLA,atencion odontologica,cirugia bucal menor,2011-11-01,5,3,5,3,8
YOTALA,atencion odontologica,cirugia bucal menor,2011-11-01,37,55,37,55,92
YUNCHARA,atencion odontologica,cirugia bucal menor,2011-11-01,38,77,38,77,115
ZUDAÑEZ,atencion odontologica,cirugia bucal menor,2011-11-01,13,21,13,21,34
ACACIO,atencion odontologica,cirugia bucal menor,2011-12-01,5,3,5,3,8
ACHACACHI,atencion odontologica,cirugia bucal menor,2011-12-01,128,174,128,174,302
AIQUILE,atencion odontologica,cirugia bucal menor,2011-12-01,9,5,9,5,14
ALCALA,atencion odontologica,cirugia bucal menor,2011-12-01,31,44,31,44,75
ALTO BENI,atencion odontologica,cirugia bucal menor,2011-12-01,8,9,8,9,17
ANCORAIMES,atencion odontologica,cirugia bucal menor,2011-12-01,26,39,26,39,65
ANDAMARCA,atencion odontologica,cirugia bucal menor,2011-12-01,13,19,13,19,32
ANTEQUERA,atencion odontologica,cirugia bucal menor,2011-12-01,8,14,8,14,22
ANZALDO,atencion odontologica,cirugia bucal menor,2011-12-01,12,21,12,21,33
APOLO,atencion odontologica,cirugia bucal menor,2011-12-01,21,48,21,48,69
ARAMPAMPA,atencion odontologica,cirugia bucal menor,2011-12-01,5,4,5,4,9
ARANI,atencion odontologica,cirugia bucal menor,2011-12-01,4,16,4,16,20
ARBIETO,atencion odontologica,cirugia bucal menor,2011-12-01,1,10,1,10,11
ARQUE,atencion odontologica,cirugia bucal menor,2011-12-01,10,13,10,13,23
ASCENCION DE GUARAYOS,atencion odontologica,cirugia bucal menor,2011-12-01,8,37,8,37,45
ATOCHA,atencion odontologica,cirugia bucal menor,2011-12-01,65,65,65,65,130
AUCAPATA,atencion odontologica,cirugia bucal menor,2011-12-01,0,9,0,9,9
AYATA,atencion odontologica,cirugia bucal menor,2011-12-01,33,43,33,43,76
AYO AYO,atencion odontologica,cirugia bucal menor,2011-12-01,24,38,24,38,62
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,cirugia bucal menor,2011-12-01,21,44,21,44,65
AZURDUY,atencion odontologica,cirugia bucal menor,2011-12-01,12,27,12,27,39
BATALLAS,atencion odontologica,cirugia bucal menor,2011-12-01,20,36,20,36,56
BAURES,atencion odontologica,cirugia bucal menor,2011-12-01,6,11,6,11,17
BELEN DE ANDAMARCA,atencion odontologica,cirugia bucal menor,2011-12-01,0,6,0,6,6
BELEN DE URMIRI,atencion odontologica,cirugia bucal menor,2011-12-01,3,12,3,12,15
BERMEJO,atencion odontologica,cirugia bucal menor,2011-12-01,42,109,42,109,151
BETANZOS,atencion odontologica,cirugia bucal menor,2011-12-01,10,40,10,40,50
BOLIVAR,atencion odontologica,cirugia bucal menor,2011-12-01,47,55,47,55,102
BOYUIBE,atencion odontologica,cirugia bucal menor,2011-12-01,10,15,10,15,25
BUENA VISTA,atencion odontologica,cirugia bucal menor,2011-12-01,2,3,2,3,5
CABEZAS,atencion odontologica,cirugia bucal menor,2011-12-01,12,19,12,19,31
CAIROMA,atencion odontologica,cirugia bucal menor,2011-12-01,14,28,14,28,42
"CAIZA ""D""",atencion odontologica,cirugia bucal menor,2011-12-01,7,20,7,20,27
CAJUATA,atencion odontologica,cirugia bucal menor,2011-12-01,22,24,22,24,46
CALACOTO,atencion odontologica,cirugia bucal menor,2011-12-01,5,4,5,4,9
CALAMARCA,atencion odontologica,cirugia bucal menor,2011-12-01,42,73,42,73,115
CAMARGO,atencion odontologica,cirugia bucal menor,2011-12-01,23,27,23,27,50
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,cirugia bucal menor,2011-12-01,9,6,9,6,15
CAMIRI,atencion odontologica,cirugia bucal menor,2011-12-01,74,131,74,131,205
CAPINOTA,atencion odontologica,cirugia bucal menor,2011-12-01,6,13,6,13,19
CAQUIAVIRI,atencion odontologica,cirugia bucal menor,2011-12-01,23,29,23,29,52
CARACOLLO,atencion odontologica,cirugia bucal menor,2011-12-01,34,76,34,76,110
CARANAVI,atencion odontologica,cirugia bucal menor,2011-12-01,19,35,19,35,54
CARAPARI,atencion odontologica,cirugia bucal menor,2011-12-01,79,116,79,116,195
CARIPUYO,atencion odontologica,cirugia bucal menor,2011-12-01,8,12,8,12,20
CARMEN RIVERO TORREZ,atencion odontologica,cirugia bucal menor,2011-12-01,6,10,6,10,16
CATACORA,atencion odontologica,cirugia bucal menor,2011-12-01,4,3,4,3,7
CHALLAPATA,atencion odontologica,cirugia bucal menor,2011-12-01,31,83,31,83,114
CHAQUI,atencion odontologica,cirugia bucal menor,2011-12-01,11,0,11,0,11
CHARAGUA,atencion odontologica,cirugia bucal menor,2011-12-01,23,62,23,62,85
CHAYANTA,atencion odontologica,cirugia bucal menor,2011-12-01,18,46,18,46,64
CHIMORE,atencion odontologica,cirugia bucal menor,2011-12-01,23,29,23,29,52
CHIPAYA,atencion odontologica,cirugia bucal menor,2011-12-01,6,5,6,5,11
CHOQUE COTA,atencion odontologica,cirugia bucal menor,2011-12-01,4,6,4,6,10
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,cirugia bucal menor,2011-12-01,32,43,32,43,75
CHUMA,atencion odontologica,cirugia bucal menor,2011-12-01,52,67,52,67,119
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,cirugia bucal menor,2011-12-01,21,30,21,30,51
CKOCHAS,atencion odontologica,cirugia bucal menor,2011-12-01,9,9,9,9,18
CLIZA,atencion odontologica,cirugia bucal menor,2011-12-01,28,48,28,48,76
COBIJA,atencion odontologica,cirugia bucal menor,2011-12-01,42,55,42,55,97
COCAPATA,atencion odontologica,cirugia bucal menor,2011-12-01,21,54,21,54,75
COCHABAMBA,atencion odontologica,cirugia bucal menor,2011-12-01,207,337,207,337,544
COIPASA,atencion odontologica,cirugia bucal menor,2011-12-01,0,3,0,3,3
COLCAPIRHUA,atencion odontologica,cirugia bucal menor,2011-12-01,54,69,54,69,123
"COLCHA ""K""",atencion odontologica,cirugia bucal menor,2011-12-01,13,17,13,17,30
COLLANA,atencion odontologica,cirugia bucal menor,2011-12-01,10,5,10,5,15
COLOMI,atencion odontologica,cirugia bucal menor,2011-12-01,14,26,14,26,40
COLPA BELGICA,atencion odontologica,cirugia bucal menor,2011-12-01,2,15,2,15,17
COLQUECHACA,atencion odontologica,cirugia bucal menor,2011-12-01,14,40,14,40,54
COLQUIRI,atencion odontologica,cirugia bucal menor,2011-12-01,33,41,33,41,74
COMANCHE,atencion odontologica,cirugia bucal menor,2011-12-01,22,11,22,11,33
COMARAPA,atencion odontologica,cirugia bucal menor,2011-12-01,39,37,39,37,76
CONCEPCION,atencion odontologica,cirugia bucal menor,2011-12-01,3,9,3,9,12
COPACABANA,atencion odontologica,cirugia bucal menor,2011-12-01,17,22,17,22,39
CORIPATA,atencion odontologica,cirugia bucal menor,2011-12-01,30,19,30,19,49
CORO CORO,atencion odontologica,cirugia bucal menor,2011-12-01,45,64,45,64,109
COROICO,atencion odontologica,cirugia bucal menor,2011-12-01,52,90,52,90,142
CORQUE,atencion odontologica,cirugia bucal menor,2011-12-01,5,11,5,11,16
COTAGAITA,atencion odontologica,cirugia bucal menor,2011-12-01,18,14,18,14,32
COTOCA,atencion odontologica,cirugia bucal menor,2011-12-01,18,21,18,21,39
CUATRO CAÑADAS,atencion odontologica,cirugia bucal menor,2011-12-01,30,43,30,43,73
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,cirugia bucal menor,2011-12-01,0,3,0,3,3
CUEVO,atencion odontologica,cirugia bucal menor,2011-12-01,4,0,4,0,4
CULPINA,atencion odontologica,cirugia bucal menor,2011-12-01,14,24,14,24,38
CURAHUARA DE CARANGAS,atencion odontologica,cirugia bucal menor,2011-12-01,18,21,18,21,39
CURVA,atencion odontologica,cirugia bucal menor,2011-12-01,1,6,1,6,7
DESAGUADERO,atencion odontologica,cirugia bucal menor,2011-12-01,20,15,20,15,35
EL ALTO,atencion odontologica,cirugia bucal menor,2011-12-01,1216,1691,1216,1691,2907
EL CHORO,atencion odontologica,cirugia bucal menor,2011-12-01,4,11,4,11,15
EL PUENTE(STC),atencion odontologica,cirugia bucal menor,2011-12-01,10,19,10,19,29
EL PUENTE(TJA),atencion odontologica,cirugia bucal menor,2011-12-01,54,118,54,118,172
EL TORNO,atencion odontologica,cirugia bucal menor,2011-12-01,35,51,35,51,86
EL VILLAR,atencion odontologica,cirugia bucal menor,2011-12-01,2,5,2,5,7
ENTRE RIOS TRJ,atencion odontologica,cirugia bucal menor,2011-12-01,41,112,41,112,153
ENTRE RIOS CBBA,atencion odontologica,cirugia bucal menor,2011-12-01,8,31,8,31,39
ESCOMA,atencion odontologica,cirugia bucal menor,2011-12-01,13,38,13,38,51
EUCALIPTUS,atencion odontologica,cirugia bucal menor,2011-12-01,12,23,12,23,35
FERNANDEZ ALONSO,atencion odontologica,cirugia bucal menor,2011-12-01,23,45,23,45,68
FILADELFIA,atencion odontologica,cirugia bucal menor,2011-12-01,12,11,12,11,23
GENERAL SAAVEDRA,atencion odontologica,cirugia bucal menor,2011-12-01,7,20,7,20,27
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,cirugia bucal menor,2011-12-01,24,48,24,48,72
GUANAY,atencion odontologica,cirugia bucal menor,2011-12-01,16,23,16,23,39
GUAQUI,atencion odontologica,cirugia bucal menor,2011-12-01,21,44,21,44,65
GUAYARAMERIN,atencion odontologica,cirugia bucal menor,2011-12-01,25,39,25,39,64
GUTIERREZ,atencion odontologica,cirugia bucal menor,2011-12-01,24,113,24,113,137
