,group,variable,month,BCG,BCG,TOTALES,TOTALES,TOTALES
VILLA CHARCAS,vacunaciones en menores de 1 ano,bcg,2010-11-01,19,16,19,16,35
VILLA MONTES,vacunaciones en menores de 1 ano,bcg,2010-11-01,62,1,62,1,63
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,bcg,2010-11-01,1,2,1,2,3
VILLA RIVERO,vacunaciones en menores de 1 ano,bcg,2010-11-01,6,4,6,4,10
VILLA SERRANO,vacunaciones en menores de 1 ano,bcg,2010-11-01,8,12,8,12,20
VILLA TUNARI,vacunaciones en menores de 1 ano,bcg,2010-11-01,115,28,115,28,143
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,bcg,2010-11-01,12,9,12,9,21
VILLAZON,vacunaciones en menores de 1 ano,bcg,2010-11-01,63,5,63,5,68
VINTO,vacunaciones en menores de 1 ano,bcg,2010-11-01,93,1,93,1,94
VITICHI,vacunaciones en menores de 1 ano,bcg,2010-11-01,1,6,1,6,7
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,bcg,2010-11-01,1,2,1,2,3
WARNES,vacunaciones en menores de 1 ano,bcg,2010-11-01,137,4,137,4,141
YACO,vacunaciones en menores de 1 ano,bcg,2010-11-01,2,8,2,8,10
YACUIBA,vacunaciones en menores de 1 ano,bcg,2010-11-01,163,20,163,20,183
YAMPARAEZ,vacunaciones en menores de 1 ano,bcg,2010-11-01,12,0,12,0,12
YANACACHI,vacunaciones en menores de 1 ano,bcg,2010-11-01,6,0,6,0,6
YAPACANI,vacunaciones en menores de 1 ano,bcg,2010-11-01,76,8,76,8,84
YOCALLA,vacunaciones en menores de 1 ano,bcg,2010-11-01,3,7,3,7,10
YOTALA,vacunaciones en menores de 1 ano,bcg,2010-11-01,5,2,5,2,7
YUNCHARA,vacunaciones en menores de 1 ano,bcg,2010-11-01,1,2,1,2,3
ZUDAÑEZ,vacunaciones en menores de 1 ano,bcg,2010-11-01,7,10,7,10,17
ACACIO,vacunaciones en menores de 1 ano,bcg,2010-12-01,7,11,7,11,18
ACHACACHI,vacunaciones en menores de 1 ano,bcg,2010-12-01,39,21,39,21,60
ACHOCALLA,vacunaciones en menores de 1 ano,bcg,2010-12-01,8,4,8,4,12
AIQUILE,vacunaciones en menores de 1 ano,bcg,2010-12-01,33,1,33,1,34
ALALAY,vacunaciones en menores de 1 ano,bcg,2010-12-01,0,2,0,2,2
ALCALA,vacunaciones en menores de 1 ano,bcg,2010-12-01,3,1,3,1,4
ALTO BENI,vacunaciones en menores de 1 ano,bcg,2010-12-01,10,1,10,1,11
ANCORAIMES,vacunaciones en menores de 1 ano,bcg,2010-12-01,11,17,11,17,28
ANDAMARCA,vacunaciones en menores de 1 ano,bcg,2010-12-01,1,1,1,1,2
ANTEQUERA,vacunaciones en menores de 1 ano,bcg,2010-12-01,2,1,2,1,3
ANZALDO,vacunaciones en menores de 1 ano,bcg,2010-12-01,7,2,7,2,9
APOLO,vacunaciones en menores de 1 ano,bcg,2010-12-01,16,14,16,14,30
ARAMPAMPA,vacunaciones en menores de 1 ano,bcg,2010-12-01,5,16,5,16,21
ARANI,vacunaciones en menores de 1 ano,bcg,2010-12-01,24,2,24,2,26
ARBIETO,vacunaciones en menores de 1 ano,bcg,2010-12-01,3,5,3,5,8
ARQUE,vacunaciones en menores de 1 ano,bcg,2010-12-01,10,5,10,5,15
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,bcg,2010-12-01,54,0,54,0,54
ATOCHA,vacunaciones en menores de 1 ano,bcg,2010-12-01,9,1,9,1,10
AUCAPATA,vacunaciones en menores de 1 ano,bcg,2010-12-01,5,4,5,4,9
AYATA,vacunaciones en menores de 1 ano,bcg,2010-12-01,0,3,0,3,3
AYO AYO,vacunaciones en menores de 1 ano,bcg,2010-12-01,3,14,3,14,17
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,bcg,2010-12-01,22,20,22,20,42
AZURDUY,vacunaciones en menores de 1 ano,bcg,2010-12-01,17,11,17,11,28
BATALLAS,vacunaciones en menores de 1 ano,bcg,2010-12-01,12,1,12,1,13
BAURES,vacunaciones en menores de 1 ano,bcg,2010-12-01,0,3,0,3,3
BERMEJO,vacunaciones en menores de 1 ano,bcg,2010-12-01,53,2,53,2,55
BETANZOS,vacunaciones en menores de 1 ano,bcg,2010-12-01,31,20,31,20,51
BOLIVAR,vacunaciones en menores de 1 ano,bcg,2010-12-01,0,12,0,12,12
BOLPEBRA,vacunaciones en menores de 1 ano,bcg,2010-12-01,0,1,0,1,1
BOYUIBE,vacunaciones en menores de 1 ano,bcg,2010-12-01,0,10,0,10,10
BUENA VISTA,vacunaciones en menores de 1 ano,bcg,2010-12-01,12,1,12,1,13
CABEZAS,vacunaciones en menores de 1 ano,bcg,2010-12-01,11,11,11,11,22
CAIROMA,vacunaciones en menores de 1 ano,bcg,2010-12-01,5,9,5,9,14
"CAIZA ""D""",vacunaciones en menores de 1 ano,bcg,2010-12-01,7,5,7,5,12
CAJUATA,vacunaciones en menores de 1 ano,bcg,2010-12-01,14,7,14,7,21
CALACOTO,vacunaciones en menores de 1 ano,bcg,2010-12-01,0,7,0,7,7
CALAMARCA,vacunaciones en menores de 1 ano,bcg,2010-12-01,3,10,3,10,13
CAMARGO,vacunaciones en menores de 1 ano,bcg,2010-12-01,29,3,29,3,32
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,bcg,2010-12-01,4,0,4,0,4
CAMIRI,vacunaciones en menores de 1 ano,bcg,2010-12-01,78,2,78,2,80
CAPINOTA,vacunaciones en menores de 1 ano,bcg,2010-12-01,28,0,28,0,28
CAQUIAVIRI,vacunaciones en menores de 1 ano,bcg,2010-12-01,2,21,2,21,23
CARACOLLO,vacunaciones en menores de 1 ano,bcg,2010-12-01,14,10,14,10,24
CARANAVI,vacunaciones en menores de 1 ano,bcg,2010-12-01,56,25,56,25,81
CARAPARI,vacunaciones en menores de 1 ano,bcg,2010-12-01,12,4,12,4,16
CARIPUYO,vacunaciones en menores de 1 ano,bcg,2010-12-01,0,36,0,36,36
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,bcg,2010-12-01,0,1,0,1,1
CHACARILLA,vacunaciones en menores de 1 ano,bcg,2010-12-01,1,1,1,1,2
CHALLAPATA,vacunaciones en menores de 1 ano,bcg,2010-12-01,56,16,56,16,72
CHAQUI,vacunaciones en menores de 1 ano,bcg,2010-12-01,1,9,1,9,10
CHARAGUA,vacunaciones en menores de 1 ano,bcg,2010-12-01,14,25,14,25,39
CHARAÑA,vacunaciones en menores de 1 ano,bcg,2010-12-01,0,3,0,3,3
CHAYANTA,vacunaciones en menores de 1 ano,bcg,2010-12-01,6,17,6,17,23
CHIMORE,vacunaciones en menores de 1 ano,bcg,2010-12-01,14,4,14,4,18
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,bcg,2010-12-01,24,3,24,3,27
CHUMA,vacunaciones en menores de 1 ano,bcg,2010-12-01,6,5,6,5,11
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,bcg,2010-12-01,11,27,11,27,38
CKOCHAS,vacunaciones en menores de 1 ano,bcg,2010-12-01,25,12,25,12,37
CLIZA,vacunaciones en menores de 1 ano,bcg,2010-12-01,22,5,22,5,27
COBIJA,vacunaciones en menores de 1 ano,bcg,2010-12-01,108,0,108,0,108
COCAPATA,vacunaciones en menores de 1 ano,bcg,2010-12-01,4,10,4,10,14
COCHABAMBA,vacunaciones en menores de 1 ano,bcg,2010-12-01,1596,14,1596,14,1610
COIPASA,vacunaciones en menores de 1 ano,bcg,2010-12-01,0,1,0,1,1
COLCAPIRHUA,vacunaciones en menores de 1 ano,bcg,2010-12-01,87,0,87,0,87
"COLCHA ""K""",vacunaciones en menores de 1 ano,bcg,2010-12-01,17,8,17,8,25
COLOMI,vacunaciones en menores de 1 ano,bcg,2010-12-01,39,4,39,4,43
COLPA BELGICA,vacunaciones en menores de 1 ano,bcg,2010-12-01,4,0,4,0,4
COLQUECHACA,vacunaciones en menores de 1 ano,bcg,2010-12-01,17,77,17,77,94
COLQUENCHA,vacunaciones en menores de 1 ano,bcg,2010-12-01,1,16,1,16,17
COLQUIRI,vacunaciones en menores de 1 ano,bcg,2010-12-01,2,9,2,9,11
COMARAPA,vacunaciones en menores de 1 ano,bcg,2010-12-01,31,6,31,6,37
COMBAYA,vacunaciones en menores de 1 ano,bcg,2010-12-01,1,9,1,9,10
CONCEPCION,vacunaciones en menores de 1 ano,bcg,2010-12-01,30,9,30,9,39
COPACABANA,vacunaciones en menores de 1 ano,bcg,2010-12-01,16,5,16,5,21
CORIPATA,vacunaciones en menores de 1 ano,bcg,2010-12-01,22,0,22,0,22
CORO CORO,vacunaciones en menores de 1 ano,bcg,2010-12-01,6,6,6,6,12
COROICO,vacunaciones en menores de 1 ano,bcg,2010-12-01,13,0,13,0,13
CORQUE,vacunaciones en menores de 1 ano,bcg,2010-12-01,2,1,2,1,3
COTAGAITA,vacunaciones en menores de 1 ano,bcg,2010-12-01,4,39,4,39,43
COTOCA,vacunaciones en menores de 1 ano,bcg,2010-12-01,87,3,87,3,90
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,bcg,2010-12-01,24,10,24,10,34
CUEVO,vacunaciones en menores de 1 ano,bcg,2010-12-01,4,2,4,2,6
CULPINA,vacunaciones en menores de 1 ano,bcg,2010-12-01,30,8,30,8,38
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,bcg,2010-12-01,4,0,4,0,4
CURVA,vacunaciones en menores de 1 ano,bcg,2010-12-01,4,8,4,8,12
DESAGUADERO,vacunaciones en menores de 1 ano,bcg,2010-12-01,1,11,1,11,12
EL ALTO,vacunaciones en menores de 1 ano,bcg,2010-12-01,1652,33,1652,33,1685
EL CHORO,vacunaciones en menores de 1 ano,bcg,2010-12-01,0,7,0,7,7
EL PUENTE(STC),vacunaciones en menores de 1 ano,bcg,2010-12-01,11,1,11,1,12
EL PUENTE(TJA),vacunaciones en menores de 1 ano,bcg,2010-12-01,13,2,13,2,15
EL TORNO,vacunaciones en menores de 1 ano,bcg,2010-12-01,93,2,93,2,95
EL VILLAR,vacunaciones en menores de 1 ano,bcg,2010-12-01,2,0,2,0,2
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,bcg,2010-12-01,13,10,13,10,23
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,bcg,2010-12-01,24,0,24,0,24
ESCOMA,vacunaciones en menores de 1 ano,bcg,2010-12-01,13,3,13,3,16
EUCALIPTUS,vacunaciones en menores de 1 ano,bcg,2010-12-01,9,1,9,1,10
EXALTACION,vacunaciones en menores de 1 ano,bcg,2010-12-01,1,1,1,1,2
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,bcg,2010-12-01,12,9,12,9,21
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,bcg,2010-12-01,13,7,13,7,20
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,bcg,2010-12-01,2,10,2,10,12
GUANAY,vacunaciones en menores de 1 ano,bcg,2010-12-01,10,8,10,8,18
GUAQUI,vacunaciones en menores de 1 ano,bcg,2010-12-01,2,12,2,12,14
GUAYARAMERIN,vacunaciones en menores de 1 ano,bcg,2010-12-01,117,8,117,8,125
GUTIERREZ,vacunaciones en menores de 1 ano,bcg,2010-12-01,18,17,18,17,35
HUACARETA,vacunaciones en menores de 1 ano,bcg,2010-12-01,6,8,6,8,14
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,bcg,2010-12-01,0,4,0,4,4
HUACHACALLA,vacunaciones en menores de 1 ano,bcg,2010-12-01,1,0,1,0,1
HUANUNI,vacunaciones en menores de 1 ano,bcg,2010-12-01,23,1,23,1,24
HUARACAJE,vacunaciones en menores de 1 ano,bcg,2010-12-01,6,0,6,0,6
HUARINA,vacunaciones en menores de 1 ano,bcg,2010-12-01,6,5,6,5,11
HUAYLLAMARCA,vacunaciones en menores de 1 ano,bcg,2010-12-01,1,2,1,2,3
HUMANATA,vacunaciones en menores de 1 ano,bcg,2010-12-01,0,3,0,3,3
ICHOCA,vacunaciones en menores de 1 ano,bcg,2010-12-01,5,6,5,6,11
ICLA,vacunaciones en menores de 1 ano,bcg,2010-12-01,12,6,12,6,18
INCAHUASI,vacunaciones en menores de 1 ano,bcg,2010-12-01,21,23,21,23,44
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,bcg,2010-12-01,0,2,0,2,2
INQUISIVI,vacunaciones en menores de 1 ano,bcg,2010-12-01,1,17,1,17,18
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,bcg,2010-12-01,12,13,12,13,25
IXIAMAS,vacunaciones en menores de 1 ano,bcg,2010-12-01,3,0,3,0,3
JESUS DE MACHACA,vacunaciones en menores de 1 ano,bcg,2010-12-01,0,1,0,1,1
LA ASUNTA,vacunaciones en menores de 1 ano,bcg,2010-12-01,60,5,60,5,65
LA GUARDIA,vacunaciones en menores de 1 ano,bcg,2010-12-01,106,4,106,4,110
LA PAZ,vacunaciones en menores de 1 ano,bcg,2010-12-01,1724,19,1724,19,1743
LAGUNILLAS,vacunaciones en menores de 1 ano,bcg,2010-12-01,1,6,1,6,7
LAJA,vacunaciones en menores de 1 ano,bcg,2010-12-01,12,21,12,21,33
LAS CARRERAS,vacunaciones en menores de 1 ano,bcg,2010-12-01,0,4,0,4,4
LLALLAGUA,vacunaciones en menores de 1 ano,bcg,2010-12-01,37,64,37,64,101
LLICA,vacunaciones en menores de 1 ano,bcg,2010-12-01,0,5,0,5,5
LORETO,vacunaciones en menores de 1 ano,bcg,2010-12-01,1,14,1,14,15
LURIBAY,vacunaciones en menores de 1 ano,bcg,2010-12-01,3,3,3,3,6
MACHACAMARCA,vacunaciones en menores de 1 ano,bcg,2010-12-01,2,0,2,0,2
MACHARETI,vacunaciones en menores de 1 ano,bcg,2010-12-01,6,3,6,3,9
MAGDALENA,vacunaciones en menores de 1 ano,bcg,2010-12-01,12,6,12,6,18
MAIRANA,vacunaciones en menores de 1 ano,bcg,2010-12-01,20,0,20,0,20
MALLA,vacunaciones en menores de 1 ano,bcg,2010-12-01,1,1,1,1,2
MAPIRI,vacunaciones en menores de 1 ano,bcg,2010-12-01,14,9,14,9,23
MECAPACA,vacunaciones en menores de 1 ano,bcg,2010-12-01,6,15,6,15,21
MINEROS,vacunaciones en menores de 1 ano,bcg,2010-12-01,23,15,23,15,38
MIZQUE,vacunaciones en menores de 1 ano,bcg,2010-12-01,17,0,17,0,17
MOCOMOCO,vacunaciones en menores de 1 ano,bcg,2010-12-01,2,4,2,4,6
MOJINETE,vacunaciones en menores de 1 ano,bcg,2010-12-01,6,0,6,0,6
MOJOCOYA,vacunaciones en menores de 1 ano,bcg,2010-12-01,3,6,3,6,9
MONTEAGUDO,vacunaciones en menores de 1 ano,bcg,2010-12-01,46,3,46,3,49
MONTERO,vacunaciones en menores de 1 ano,bcg,2010-12-01,269,0,269,0,269
MORO MORO,vacunaciones en menores de 1 ano,bcg,2010-12-01,4,0,4,0,4
MOROCHATA,vacunaciones en menores de 1 ano,bcg,2010-12-01,0,11,0,11,11
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,bcg,2010-12-01,1,3,1,3,4
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,bcg,2010-12-01,0,1,0,1,1
OCURI,vacunaciones en menores de 1 ano,bcg,2010-12-01,6,50,6,50,56
OKINAWA,vacunaciones en menores de 1 ano,bcg,2010-12-01,11,3,11,3,14
OMEREQUE,vacunaciones en menores de 1 ano,bcg,2010-12-01,4,4,4,4,8
ORURO,vacunaciones en menores de 1 ano,bcg,2010-12-01,663,1,663,1,664
PADCAYA,vacunaciones en menores de 1 ano,bcg,2010-12-01,5,1,5,1,6
PADILLA,vacunaciones en menores de 1 ano,bcg,2010-12-01,22,2,22,2,24
PAILON,vacunaciones en menores de 1 ano,bcg,2010-12-01,27,52,27,52,79
PALCA,vacunaciones en menores de 1 ano,bcg,2010-12-01,5,30,5,30,35
PALOS BLANCOS,vacunaciones en menores de 1 ano,bcg,2010-12-01,32,8,32,8,40
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,bcg,2010-12-01,0,3,0,3,3
PAMPA GRANDE,vacunaciones en menores de 1 ano,bcg,2010-12-01,15,0,15,0,15
PAPEL PAMPA,vacunaciones en menores de 1 ano,bcg,2010-12-01,1,3,1,3,4
PASORAPA,vacunaciones en menores de 1 ano,bcg,2010-12-01,2,0,2,0,2
PATACAMAYA,vacunaciones en menores de 1 ano,bcg,2010-12-01,41,6,41,6,47
PAZÑA,vacunaciones en menores de 1 ano,bcg,2010-12-01,6,3,6,3,9
PELECHUCO,vacunaciones en menores de 1 ano,bcg,2010-12-01,4,5,4,5,9
POCOATA,vacunaciones en menores de 1 ano,bcg,2010-12-01,1,52,1,52,53
POCONA,vacunaciones en menores de 1 ano,bcg,2010-12-01,9,6,9,6,15
POJO (CBBA),vacunaciones en menores de 1 ano,bcg,2010-12-01,23,2,23,2,25
POOPO,vacunaciones en menores de 1 ano,bcg,2010-12-01,4,6,4,6,10
PORCO,vacunaciones en menores de 1 ano,bcg,2010-12-01,27,5,27,5,32
POROMA,vacunaciones en menores de 1 ano,bcg,2010-12-01,9,21,9,21,30
PORONGO,vacunaciones en menores de 1 ano,bcg,2010-12-01,8,3,8,3,11
PORTACHUELO,vacunaciones en menores de 1 ano,bcg,2010-12-01,32,1,32,1,33
PORVENIR,vacunaciones en menores de 1 ano,bcg,2010-12-01,0,4,0,4,4
POSTRER VALLE,vacunaciones en menores de 1 ano,bcg,2010-12-01,2,0,2,0,2
POTOSI,vacunaciones en menores de 1 ano,bcg,2010-12-01,460,9,460,9,469
PRESTO,vacunaciones en menores de 1 ano,bcg,2010-12-01,1,18,1,18,19
PUCARA,vacunaciones en menores de 1 ano,bcg,2010-12-01,2,0,2,0,2
PUCARANI,vacunaciones en menores de 1 ano,bcg,2010-12-01,16,4,16,4,20
PUERTO ACOSTA,vacunaciones en menores de 1 ano,bcg,2010-12-01,3,8,3,8,11
PUERTO CARABUCO,vacunaciones en menores de 1 ano,bcg,2010-12-01,5,13,5,13,18
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,bcg,2010-12-01,5,3,5,3,8
PUERTO PEREZ,vacunaciones en menores de 1 ano,bcg,2010-12-01,1,7,1,7,8
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,bcg,2010-12-01,20,6,20,6,26
PUERTO RICO,vacunaciones en menores de 1 ano,bcg,2010-12-01,5,12,5,12,17
PUERTO SILES,vacunaciones en menores de 1 ano,bcg,2010-12-01,1,0,1,0,1
PUERTO SUAREZ,vacunaciones en menores de 1 ano,bcg,2010-12-01,21,1,21,1,22
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,bcg,2010-12-01,103,1,103,1,104
PUNA,vacunaciones en menores de 1 ano,bcg,2010-12-01,22,16,22,16,38
PUNATA,vacunaciones en menores de 1 ano,bcg,2010-12-01,78,3,78,3,81
QUIABAYA,vacunaciones en menores de 1 ano,bcg,2010-12-01,0,6,0,6,6
QUILLACOLLO,vacunaciones en menores de 1 ano,bcg,2010-12-01,216,0,216,0,216
QUIME,vacunaciones en menores de 1 ano,bcg,2010-12-01,3,13,3,13,16
QUIRUSILLAS,vacunaciones en menores de 1 ano,bcg,2010-12-01,1,1,1,1,2
RAVELO,vacunaciones en menores de 1 ano,bcg,2010-12-01,8,20,8,20,28
REYES,vacunaciones en menores de 1 ano,bcg,2010-12-01,0,16,0,16,16
RIBERALTA,vacunaciones en menores de 1 ano,bcg,2010-12-01,290,19,290,19,309
ROBORE,vacunaciones en menores de 1 ano,bcg,2010-12-01,20,2,20,2,22
RURRENABAQUE,vacunaciones en menores de 1 ano,bcg,2010-12-01,28,2,28,2,30
SABAYA,vacunaciones en menores de 1 ano,bcg,2010-12-01,5,1,5,1,6
SACABA,vacunaciones en menores de 1 ano,bcg,2010-12-01,218,9,218,9,227
SACABAMBA,vacunaciones en menores de 1 ano,bcg,2010-12-01,5,2,5,2,7
SACACA,vacunaciones en menores de 1 ano,bcg,2010-12-01,24,20,24,20,44
SAIPINA,vacunaciones en menores de 1 ano,bcg,2010-12-01,0,8,0,8,8
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,bcg,2010-12-01,2,3,2,3,5
SAMAIPATA,vacunaciones en menores de 1 ano,bcg,2010-12-01,9,10,9,10,19
SAN AGUSTIN,vacunaciones en menores de 1 ano,bcg,2010-12-01,1,0,1,0,1
SAN ANDRES,vacunaciones en menores de 1 ano,bcg,2010-12-01,9,5,9,5,14
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,bcg,2010-12-01,1,2,1,2,3
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,bcg,2010-12-01,6,0,6,0,6
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,bcg,2010-12-01,2,6,2,6,8
SAN BENITO,vacunaciones en menores de 1 ano,bcg,2010-12-01,13,6,13,6,19
SAN BORJA,vacunaciones en menores de 1 ano,bcg,2010-12-01,67,35,67,35,102
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,bcg,2010-12-01,15,4,15,4,19
SAN CARLOS,vacunaciones en menores de 1 ano,bcg,2010-12-01,33,5,33,5,38
SAN IGNACIO,vacunaciones en menores de 1 ano,bcg,2010-12-01,43,9,43,9,52
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,bcg,2010-12-01,112,13,112,13,125
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,bcg,2010-12-01,3,0,3,0,3
SAN JAVIER(STC),vacunaciones en menores de 1 ano,bcg,2010-12-01,34,2,34,2,36
SAN JOAQUIN,vacunaciones en menores de 1 ano,bcg,2010-12-01,8,7,8,7,15
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,bcg,2010-12-01,13,2,13,2,15
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,bcg,2010-12-01,16,0,16,0,16
SAN JULIAN,vacunaciones en menores de 1 ano,bcg,2010-12-01,82,10,82,10,92
SAN LORENZO(PND),vacunaciones en menores de 1 ano,bcg,2010-12-01,2,2,2,2,4
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,bcg,2010-12-01,7,3,7,3,10
SAN LUCAS,vacunaciones en menores de 1 ano,bcg,2010-12-01,26,33,26,33,59
SAN MATIAS,vacunaciones en menores de 1 ano,bcg,2010-12-01,15,3,15,3,18
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,bcg,2010-12-01,11,7,11,7,18
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,bcg,2010-12-01,8,1,8,1,9
SAN PEDRO,vacunaciones en menores de 1 ano,bcg,2010-12-01,13,2,13,2,15
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,bcg,2010-12-01,26,37,26,37,63
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,bcg,2010-12-01,0,2,0,2,2
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,bcg,2010-12-01,1,3,1,3,4
SAN RAFAEL,vacunaciones en menores de 1 ano,bcg,2010-12-01,4,2,4,2,6
SAN RAMON BENI,vacunaciones en menores de 1 ano,bcg,2010-12-01,5,3,5,3,8
SAN RAMON SCZ,vacunaciones en menores de 1 ano,bcg,2010-12-01,18,0,18,0,18
SANTA ANA,vacunaciones en menores de 1 ano,bcg,2010-12-01,17,0,17,0,17
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,bcg,2010-12-01,3052,77,3052,77,3129
SANTA ROSA,vacunaciones en menores de 1 ano,bcg,2010-12-01,25,3,25,3,28
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,bcg,2010-12-01,20,4,20,4,24
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,bcg,2010-12-01,0,2,0,2,2
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,bcg,2010-12-01,4,14,4,14,18
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,bcg,2010-12-01,0,10,0,10,10
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,bcg,2010-12-01,2,7,2,7,9
SANTIVAÑES,vacunaciones en menores de 1 ano,bcg,2010-12-01,5,2,5,2,7
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,bcg,2010-12-01,2,2,2,2,4
SAPAHAQUI,vacunaciones en menores de 1 ano,bcg,2010-12-01,0,6,0,6,6
SENA,vacunaciones en menores de 1 ano,bcg,2010-12-01,5,1,5,1,6
SHINAOTA,vacunaciones en menores de 1 ano,bcg,2010-12-01,42,0,42,0,42
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,bcg,2010-12-01,14,10,14,10,24
SICAYA,vacunaciones en menores de 1 ano,bcg,2010-12-01,4,3,4,3,7
SIPE SIPE,vacunaciones en menores de 1 ano,bcg,2010-12-01,52,3,52,3,55
SOPACHUY,vacunaciones en menores de 1 ano,bcg,2010-12-01,8,0,8,0,8
SORACACHI,vacunaciones en menores de 1 ano,bcg,2010-12-01,4,8,4,8,12
SORATA,vacunaciones en menores de 1 ano,bcg,2010-12-01,20,15,20,15,35
SUCRE,vacunaciones en menores de 1 ano,bcg,2010-12-01,615,6,615,6,621
TACACOMA,vacunaciones en menores de 1 ano,bcg,2010-12-01,9,1,9,1,10
TACOBAMBA,vacunaciones en menores de 1 ano,bcg,2010-12-01,9,11,9,11,20
TACOPAYA,vacunaciones en menores de 1 ano,bcg,2010-12-01,2,22,2,22,24
TAPACARI,vacunaciones en menores de 1 ano,bcg,2010-12-01,27,21,27,21,48
TARABUCO,vacunaciones en menores de 1 ano,bcg,2010-12-01,22,10,22,10,32
TARACO,vacunaciones en menores de 1 ano,bcg,2010-12-01,4,1,4,1,5
TARATA,vacunaciones en menores de 1 ano,bcg,2010-12-01,11,0,11,0,11
TARIJA,vacunaciones en menores de 1 ano,bcg,2010-12-01,454,1,454,1,455
TARVITA,vacunaciones en menores de 1 ano,bcg,2010-12-01,12,7,12,7,19
TEOPONTE,vacunaciones en menores de 1 ano,bcg,2010-12-01,2,4,2,4,6
TIAWANACU,vacunaciones en menores de 1 ano,bcg,2010-12-01,11,13,11,13,24
TINGUIPAYA,vacunaciones en menores de 1 ano,bcg,2010-12-01,23,27,23,27,50
TIPUANI,vacunaciones en menores de 1 ano,bcg,2010-12-01,15,0,15,0,15
TIQUIPAYA,vacunaciones en menores de 1 ano,bcg,2010-12-01,80,2,80,2,82
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,bcg,2010-12-01,41,7,41,7,48
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,bcg,2010-12-01,1,1,1,1,2
TOCO,vacunaciones en menores de 1 ano,bcg,2010-12-01,2,1,2,1,3
TOLATA,vacunaciones en menores de 1 ano,bcg,2010-12-01,9,0,9,0,9
TOLEDO,vacunaciones en menores de 1 ano,bcg,2010-12-01,2,1,2,1,3
TOMAVE,vacunaciones en menores de 1 ano,bcg,2010-12-01,4,5,4,5,9
TOMINA,vacunaciones en menores de 1 ano,bcg,2010-12-01,6,1,6,1,7
TORO TORO,vacunaciones en menores de 1 ano,bcg,2010-12-01,11,13,11,13,24
TOTORA(CBBA),vacunaciones en menores de 1 ano,bcg,2010-12-01,24,0,24,0,24
TOTORA(ORR),vacunaciones en menores de 1 ano,bcg,2010-12-01,2,2,2,2,4
TRIGAL,vacunaciones en menores de 1 ano,bcg,2010-12-01,1,0,1,0,1
