municipality,group,variable,month,Nº. De actividades educativas en Salud,TOTAL
YACO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,6,6
YACUIBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,138,138
YAMPARAEZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,14,14
YANACACHI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,3,3
YAPACANI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,82,82
YOCALLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,13,13
YOTALA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,37,37
YUNCHARA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,92,92
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,49,49
ACACIO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,11,11
ACHACACHI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,54,54
ACHOCALLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,9,9
AIQUILE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,27,27
ALALAY,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,9,9
ALCALA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,30,30
ANCORAIMES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,3,3
ANDAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,29,29
ANTEQUERA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,1,1
ANZALDO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,16,16
APOLO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,16,16
ARAMPAMPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,6,6
ARANI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,15,15
ARBIETO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,6,6
ARQUE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,21,21
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,12,12
ATOCHA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,4,4
AYATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,1,1
AYO AYO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,1,1
AZURDUY,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,36,36
BATALLAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,3,3
BAURES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,10,10
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,7,7
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,2,2
BERMEJO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,17,17
BETANZOS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,34,34
BOLIVAR,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,9,9
BOLPEBRA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,2,2
BOYUIBE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,2,2
BUENA VISTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,5,5
CABEZAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,8,8
CAIROMA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,5,5
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,53,53
CAJUATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,22,22
CALACOTO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,3,3
CALAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,15,15
CAMARGO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,15,15
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,13,13
CAMIRI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,13,13
CAPINOTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,21,21
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,1,1
CARACOLLO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,24,24
CARANAVI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,42,42
CARANGAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,1,1
CARAPARI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,7,7
CARIPUYO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,4,4
CATACORA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,1,1
CHACARILLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,1,1
CHALLAPATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,10,10
CHAQUI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,13,13
CHARAGUA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,6,6
CHAYANTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,2,2
CHIMORE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,21,21
CHIPAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,41,41
CHOQUE COTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,1,1
CHUA COCANI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,8,8
CHUMA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,6,6
CKOCHAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,5,5
CLIZA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,6,6
COBIJA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,4,4
COCAPATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,17,17
COCHABAMBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,1141,1141
COIPASA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,8,8
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,8,8
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,74,74
COLLANA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,7,7
COLOMI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,17,17
COLPA BELGICA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,1,1
COLQUECHACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,7,7
COMARAPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,7,7
CONCEPCION,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,5,5
COPACABANA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,6,6
CORO CORO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,12,12
COROICO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,4,4
CORQUE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,21,21
COTAGAITA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,57,57
COTOCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,5,5
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,1,1
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,120,120
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,6,6
CUEVO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,1,1
CULPINA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,20,20
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,4,4
CURVA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,1,1
DESAGUADERO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,3,3
EL ALTO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,694,694
EL CHORO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,12,12
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,9,9
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,17,17
EL TORNO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,66,66
EL VILLAR,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,9,9
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,15,15
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,13,13
ESCARA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,1,1
EUREKA (SANTOS MERCADO),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,1,1
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-11-01,22,22
