municipality,group,variable,month,Nº de CAI de establecimiento,TOTAL
SHINAOTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-11-01,3,3
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-11-01,12,12
SICAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-11-01,1,1
SIPE SIPE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-11-01,1,1
SORATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-11-01,1,1
SUCRE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-11-01,4,4
TACACOMA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-11-01,1,1
TACOBAMBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-11-01,2,2
TACOPAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-11-01,2,2
TAPACARI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-11-01,5,5
TARABUCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-11-01,1,1
TARACO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-11-01,1,1
TARATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-11-01,1,1
TARIJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-11-01,21,21
TARVITA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-11-01,1,1
TEOPONTE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-11-01,2,2
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-11-01,1,1
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-11-01,1,1
TOCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-11-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-11-01,1,1
TOLEDO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-11-01,1,1
TOMINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-11-01,1,1
TORO TORO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-11-01,1,1
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-11-01,2,2
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-11-01,1,1
TRIGAL,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-11-01,1,1
TRINIDAD,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-11-01,1,1
UMALA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-11-01,1,1
UNCIA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-11-01,1,1
UYUNI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-11-01,3,3
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-11-01,2,2
VIACHA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-11-01,6,6
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-11-01,1,1
VILLA MONTES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-11-01,2,2
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-11-01,2,2
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-11-01,1,1
WARNES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-11-01,9,9
YAPACANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-11-01,1,1
YOTALA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-11-01,1,1
ACHACACHI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,5,5
ANCORAIMES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,2,2
APOLO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,3,3
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,1,1
ARANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,4,4
ARBIETO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,1,1
AYATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,2,2
AYO AYO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,1,1
BETANZOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,3,3
BOLIVAR,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,1,1
BOYUIBE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,1,1
BUENA VISTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,3,3
CABEZAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,3,3
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,1,1
CARAPARI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,4,4
CHACARILLA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,1,1
CHARAGUA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,2,2
CHUMA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,4,4
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,1,1
CLIZA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,2,2
COCAPATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,2,2
COCHABAMBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,7,7
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,2,2
COLOMI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,1,1
COLPA BELGICA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,1,1
COLQUENCHA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,3,3
COLQUIRI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,1,1
COMARAPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,1,1
CONCEPCION,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,12,12
CORIPATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,1,1
COTAGAITA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,6,6
COTOCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,3,3
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,1,1
DESAGUADERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,44,44
EL CHORO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,3,3
EL TORNO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,3,3
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,1,1
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,2,2
ESCOMA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,1,1
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,1,1
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,3,3
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,5,5
GUAQUI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,4,4
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,3,3
HUARINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,1,1
HUATAJATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,2,2
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,2,2
HUMANATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,1,1
ICHOCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,1,1
IXIAMAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,1,1
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,2,2
LA ASUNTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,1,1
LA GUARDIA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,3,3
LA PAZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,38,38
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,2,2
LAJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,1,1
LORETO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,1,1
LURIBAY,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,1,1
MAPIRI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,2,2
MECAPACA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,1,1
MINEROS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,2,2
MOJOCOYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,1,1
MONTERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,15,15
MORO MORO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,2,2
MOROCHATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,2,2
OKINAWA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,3,3
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,1,1
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,1,1
PAMPA GRANDE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,1,1
PASORAPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,1,1
PATACAMAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,1,1
PAZÑA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,1,1
POCOATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,1,1
POCONA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,6,6
POJO (CBBA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,2,2
PORCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,1,1
PORONGO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,1,1
PORTACHUELO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,1,1
POTOSI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,2,2
PUCARANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,4,4
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,1,1
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,2,2
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,2,2
QUIABAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,1,1
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,3,3
QUIME,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,1,1
RIBERALTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,6,6
SACABA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,3,3
SACABAMBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,2,2
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,6,6
SAN BENITO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,1,1
SAN BORJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2013-12-01,1,1
