,group,variable,month,MUJERES DE 10 A 49 AÑOS 2DA DOSIS DE DT CANTIDAD,MUJERES DE 10 A 49 AÑOS 2DA DOSIS DE DT CANTIDAD,TOTALES,TOTALES,TOTALES
COLQUIRI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,8,31,8,31,39
COMANCHE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,0,39,0,39,39
COMARAPA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,19,25,19,25,44
COMBAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,0,16,0,16,16
CONCEPCION,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,39,39,39,39,78
COPACABANA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,3,5,3,5,8
CORIPATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,22,2,22,2,24
CORO CORO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,5,16,5,16,21
COROICO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,6,33,6,33,39
CORQUE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,11,23,11,23,34
COTAGAITA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,9,157,9,157,166
COTOCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,129,86,129,86,215
CUATRO CAÑADAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,11,16,11,16,27
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,2,1,2,1,3
CUEVO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,0,1,0,1,1
CULPINA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,37,48,37,48,85
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,2,0,2,0,2
CURVA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,2,64,2,64,66
DESAGUADERO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,14,6,14,6,20
EL ALTO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,1444,4384,1444,4384,5828
EL PUENTE(STC),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,11,18,11,18,29
EL PUENTE(TJA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,12,83,12,83,95
EL TORNO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,107,91,107,91,198
EL VILLAR,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,91,5,91,5,96
ENTRE RIOS TRJ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,134,206,134,206,340
ENTRE RIOS CBBA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,51,340,51,340,391
ESCOMA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,13,28,13,28,41
EUCALIPTUS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,10,4,10,4,14
EXALTACION,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,0,6,0,6,6
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,53,58,53,58,111
FILADELFIA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,3,6,3,6,9
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,24,20,24,20,44
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,3,9,3,9,12
GUANAY,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,18,75,18,75,93
GUAQUI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,1,17,1,17,18
GUAYARAMERIN,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,57,318,57,318,375
GUTIERREZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,53,55,53,55,108
HUACARETA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,46,104,46,104,150
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,1,22,1,22,23
HUANUNI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,18,35,18,35,53
HUARACAJE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,3,8,3,8,11
HUAYLLAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,6,23,6,23,29
HUMANATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,4,3,4,3,7
ICHOCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,0,4,0,4,4
ICLA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,25,126,25,126,151
INCAHUASI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,36,62,36,62,98
INQUISIVI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,1,28,1,28,29
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,15,0,15,0,15
IXIAMAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,22,71,22,71,93
JESUS DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,5,50,5,50,55
LA ASUNTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,48,123,48,123,171
LA GUARDIA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,117,485,117,485,602
LA PAZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,1019,1522,1019,1522,2541
LA RIVERA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,0,10,0,10,10
LAGUNILLAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,8,5,8,5,13
LAJA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,9,44,9,44,53
LAS CARRERAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,0,6,0,6,6
LICOMA PAMPA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,2,26,2,26,28
LLALLAGUA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,31,1450,31,1450,1481
LLICA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,0,20,0,20,20
LORETO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,2,4,2,4,6
LURIBAY,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,19,286,19,286,305
MACHACAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,50,11,50,11,61
MACHARETI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,17,32,17,32,49
MAGDALENA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,5,163,5,163,168
MAIRANA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,13,1,13,1,14
MALLA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,0,51,0,51,51
MAPIRI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,15,6,15,6,21
MECAPACA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,21,21,21,21,42
MINEROS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,44,194,44,194,238
MIZQUE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,70,84,70,84,154
MOCOMOCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,8,45,8,45,53
MOJINETE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,2,0,2,0,2
MOJOCOYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,5,34,5,34,39
MONTEAGUDO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,66,639,66,639,705
MONTERO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,177,217,177,217,394
MOROCHATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,3,78,3,78,81
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,3,0,3,0,3
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,5,2,5,2,7
OCURI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,12,19,12,19,31
OKINAWA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,32,60,32,60,92
OMEREQUE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,4,90,4,90,94
ORURO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,393,99,393,99,492
PADCAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,45,472,45,472,517
PADILLA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,57,484,57,484,541
PAILON,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,10,224,10,224,234
PALCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,19,63,19,63,82
PALOS BLANCOS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,5,9,5,9,14
PAMPA GRANDE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,12,4,12,4,16
PAPEL PAMPA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,2,8,2,8,10
PASORAPA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,10,48,10,48,58
PATACAMAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,30,191,30,191,221
PAZÑA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,8,40,8,40,48
PELECHUCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,4,21,4,21,25
POCOATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,34,82,34,82,116
POCONA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,40,79,40,79,119
POJO (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,47,120,47,120,167
POOPO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,20,16,20,16,36
PORCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,9,21,9,21,30
POROMA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,24,73,24,73,97
PORONGO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,32,39,32,39,71
PORTACHUELO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,42,17,42,17,59
PORVENIR,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,2,11,2,11,13
POSTRER VALLE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,1,0,1,0,1
POTOSI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,322,496,322,496,818
PRESTO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,1,310,1,310,311
PUCARA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,1,4,1,4,5
PUCARANI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,7,22,7,22,29
PUERTO ACOSTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,2,0,2,0,2
PUERTO CARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,2,17,2,17,19
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,1,1,1,1,2
PUERTO PEREZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,0,5,0,5,5
PUERTO QUIJARRO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,14,16,14,16,30
PUERTO RICO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,17,117,17,117,134
PUERTO SILES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,0,2,0,2,2
PUERTO SUAREZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,27,0,27,0,27
PUERTO VILLARROEL,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,84,1243,84,1243,1327
PUNA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,48,114,48,114,162
PUNATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,38,35,38,35,73
QUIABAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,2,1,2,1,3
QUILLACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,65,149,65,149,214
QUIME,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,2,73,2,73,75
QUIRUSILLAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,0,4,0,4,4
RAVELO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,13,153,13,153,166
REYES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,29,14,29,14,43
RIBERALTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,221,265,221,265,486
ROBORE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,7,30,7,30,37
RURRENABAQUE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,26,24,26,24,50
SABAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,5,7,5,7,12
SACABA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,118,1226,118,1226,1344
SACABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,1,25,1,25,26
SACACA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,11,201,11,201,212
SAIPINA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,3,14,3,14,17
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,3,67,3,67,70
SAMAIPATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,16,4,16,4,20
SAN ANDRES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,16,67,16,67,83
SAN ANDRES DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,0,36,0,36,36
SAN ANTONIO DE ESMORUCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,0,3,0,3,3
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,1,0,1,0,1
SAN BENITO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,10,95,10,95,105
SAN BORJA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,57,74,57,74,131
SAN BUENA VENTURA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,25,117,25,117,142
SAN CARLOS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,28,19,28,19,47
SAN IGNACIO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,57,53,57,53,110
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,62,153,62,153,215
SAN JAVIER(BNI),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,4,6,4,6,10
SAN JAVIER(STC),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,6,24,6,24,30
SAN JOAQUIN,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,15,9,15,9,24
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,1,27,1,27,28
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,5,201,5,201,206
SAN JULIAN,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,26,179,26,179,205
SAN LORENZO(PND),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,3,27,3,27,30
SAN LORENZO(TJA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,34,40,34,40,74
SAN LUCAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,62,150,62,150,212
SAN MATIAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,20,140,20,140,160
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,12,28,12,28,40
SAN PABLO DE LIPEZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,27,0,27,0,27
SAN PEDRO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,1,48,1,48,49
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,19,121,19,121,140
SAN PEDRO DE CURAHUARA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,8,11,8,11,19
SAN PEDRO(PND),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,3,1,3,1,4
SAN RAFAEL,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,4,26,4,26,30
SAN RAMON BENI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,19,5,19,5,24
SAN RAMON SCZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,17,0,17,0,17
SANTA ANA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,17,0,17,0,17
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,2527,2103,2527,2103,4630
SANTA ROSA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,26,43,26,43,69
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,47,52,47,52,99
SANTIAGO DE CALLAPA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,1,28,1,28,29
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,1,37,1,37,38
SANTIAGO DE HUATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,1,6,1,6,7
SANTIAGO DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,1,17,1,17,18
SANTIVAÑES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,4,3,4,3,7
SANTUARIO DE QUILLACAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,0,45,0,45,45
SAPAHAQUI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,2,4,2,4,6
SENA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,0,18,0,18,18
SHINAOTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,20,64,20,64,84
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,7,84,7,84,91
SICAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,1,3,1,3,4
SIPE SIPE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,29,684,29,684,713
SOPACHUY,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,0,2,0,2,2
SORACACHI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,36,174,36,174,210
SORATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,0,66,0,66,66
SUCRE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,471,1459,471,1459,1930
TACACHI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,1,10,1,10,11
TACACOMA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,2,23,2,23,25
TACOBAMBA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,4,97,4,97,101
TACOPAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,18,59,18,59,77
TAHUA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,0,87,0,87,87
TAPACARI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,43,156,43,156,199
TARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,53,73,53,73,126
TARACO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,0,64,0,64,64
TARATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,12,60,12,60,72
TARIJA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,576,846,576,846,1422
TARVITA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,54,65,54,65,119
TEOPONTE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,5,12,5,12,17
TIAWANACU,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,10,44,10,44,54
TINGUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,15,50,15,50,65
TIPUANI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,8,0,8,0,8
TIQUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,88,387,88,387,475
TIRAQUE (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,32,45,32,45,77
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,3,0,3,0,3
TOCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,2,470,2,470,472
TODOS SANTOS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,1,0,1,0,1
TOLATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,3,4,3,4,7
TOLEDO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,2,0,2,0,2
TOMAVE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,3,3,3,3,6
TOMINA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,54,44,54,44,98
TORO TORO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,0,64,0,64,64
TOTORA(CBBA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,18,50,18,50,68
TOTORA(ORR),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,4,0,4,0,4
TRIGAL,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,0,4,0,4,4
TRINIDAD,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,253,1618,253,1618,1871
TUPIZA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,64,246,64,246,310
TURCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,1,2,1,2,3
UNCIA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,10,557,10,557,567
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,70,139,70,139,209
URUBICHA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,3,10,3,10,13
UYUNI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,13,237,13,237,250
VACAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,32,50,32,50,82
VALLEGRANDE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,22,21,22,21,43
VIACHA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,85,3,85,3,88
VILA VILA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,3,61,3,61,64
VILLA CHARCAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,27,19,27,19,46
VILLA MONTES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,50,106,50,106,156
VILLA RIVERO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,7,0,7,0,7
VILLA SERRANO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,17,174,17,174,191
VILLA TUNARI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,150,173,150,173,323
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,22,133,22,133,155
VILLAZON,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,96,25,96,25,121
VINTO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,90,96,90,96,186
VITICHI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,18,41,18,41,59
WALDO BALLIVIAN,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2010-11-01,2,0,2,0,2
