municipality,group,variable,month,Primer Control Post Parto,TOTAL
TAHUA,atencion de partos en servicios,primer control post parto,2023-11-01,1,1
TAPACARI,atencion de partos en servicios,primer control post parto,2023-11-01,2,2
TARABUCO,atencion de partos en servicios,primer control post parto,2023-11-01,9,9
TARIJA,atencion de partos en servicios,primer control post parto,2023-11-01,122,122
TARVITA,atencion de partos en servicios,primer control post parto,2023-11-01,5,5
TEOPONTE,atencion de partos en servicios,primer control post parto,2023-11-01,1,1
TIAHUANACU,atencion de partos en servicios,primer control post parto,2023-11-01,11,11
TINGUIPAYA,atencion de partos en servicios,primer control post parto,2023-11-01,2,2
TIPUANI,atencion de partos en servicios,primer control post parto,2023-11-01,3,3
TIQUIPAYA,atencion de partos en servicios,primer control post parto,2023-11-01,59,59
TIRAQUE (CBBA),atencion de partos en servicios,primer control post parto,2023-11-01,13,13
TOCO,atencion de partos en servicios,primer control post parto,2023-11-01,3,3
TOLATA,atencion de partos en servicios,primer control post parto,2023-11-01,1,1
TOLEDO,atencion de partos en servicios,primer control post parto,2023-11-01,1,1
TOMAVE,atencion de partos en servicios,primer control post parto,2023-11-01,2,2
TOMINA,atencion de partos en servicios,primer control post parto,2023-11-01,2,2
TORO TORO,atencion de partos en servicios,primer control post parto,2023-11-01,10,10
TOTORA(CBBA),atencion de partos en servicios,primer control post parto,2023-11-01,17,17
TOTORA(ORR),atencion de partos en servicios,primer control post parto,2023-11-01,2,2
TRIGAL,atencion de partos en servicios,primer control post parto,2023-11-01,1,1
TRINIDAD,atencion de partos en servicios,primer control post parto,2023-11-01,4,4
TUPIZA,atencion de partos en servicios,primer control post parto,2023-11-01,65,65
TURCO,atencion de partos en servicios,primer control post parto,2023-11-01,1,1
UMALA,atencion de partos en servicios,primer control post parto,2023-11-01,1,1
UNCIA,atencion de partos en servicios,primer control post parto,2023-11-01,5,5
URIONDO (A. CONCEPCION),atencion de partos en servicios,primer control post parto,2023-11-01,5,5
URUBICHA,atencion de partos en servicios,primer control post parto,2023-11-01,2,2
UYUNI,atencion de partos en servicios,primer control post parto,2023-11-01,19,19
VALLEGRANDE,atencion de partos en servicios,primer control post parto,2023-11-01,17,17
VIACHA,atencion de partos en servicios,primer control post parto,2023-11-01,4,4
VILLA CHARCAS,atencion de partos en servicios,primer control post parto,2023-11-01,3,3
VILLA MONTES,atencion de partos en servicios,primer control post parto,2023-11-01,17,17
VILLA RIVERO,atencion de partos en servicios,primer control post parto,2023-11-01,5,5
VILLA SERRANO,atencion de partos en servicios,primer control post parto,2023-11-01,1,1
VILLA TUNARI,atencion de partos en servicios,primer control post parto,2023-11-01,71,71
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,primer control post parto,2023-11-01,3,3
VILLAZON,atencion de partos en servicios,primer control post parto,2023-11-01,34,34
VINTO,atencion de partos en servicios,primer control post parto,2023-11-01,56,56
VITICHI,atencion de partos en servicios,primer control post parto,2023-11-01,3,3
WARNES,atencion de partos en servicios,primer control post parto,2023-11-01,139,139
YACUIBA,atencion de partos en servicios,primer control post parto,2023-11-01,30,30
YAMPARAEZ,atencion de partos en servicios,primer control post parto,2023-11-01,5,5
YANACACHI,atencion de partos en servicios,primer control post parto,2023-11-01,1,1
YAPACANI,atencion de partos en servicios,primer control post parto,2023-11-01,80,80
YOCALLA,atencion de partos en servicios,primer control post parto,2023-11-01,1,1
YOTALA,atencion de partos en servicios,primer control post parto,2023-11-01,2,2
ZUDAÑEZ,atencion de partos en servicios,primer control post parto,2023-11-01,4,4
ACACIO,atencion de partos en servicios,primer control post parto,2023-12-01,2,2
ACHACACHI,atencion de partos en servicios,primer control post parto,2023-12-01,25,25
ACHOCALLA,atencion de partos en servicios,primer control post parto,2023-12-01,16,16
AIQUILE,atencion de partos en servicios,primer control post parto,2023-12-01,24,24
ANCORAIMES,atencion de partos en servicios,primer control post parto,2023-12-01,1,1
ANZALDO,atencion de partos en servicios,primer control post parto,2023-12-01,1,1
APOLO,atencion de partos en servicios,primer control post parto,2023-12-01,23,23
ARANI,atencion de partos en servicios,primer control post parto,2023-12-01,7,7
ARBIETO,atencion de partos en servicios,primer control post parto,2023-12-01,13,13
ASCENCION DE GUARAYOS,atencion de partos en servicios,primer control post parto,2023-12-01,40,40
ATOCHA,atencion de partos en servicios,primer control post parto,2023-12-01,1,1
AUCAPATA,atencion de partos en servicios,primer control post parto,2023-12-01,1,1
AYATA,atencion de partos en servicios,primer control post parto,2023-12-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,primer control post parto,2023-12-01,16,16
AZURDUY,atencion de partos en servicios,primer control post parto,2023-12-01,3,3
BATALLAS,atencion de partos en servicios,primer control post parto,2023-12-01,2,2
BAURES,atencion de partos en servicios,primer control post parto,2023-12-01,4,4
BERMEJO,atencion de partos en servicios,primer control post parto,2023-12-01,46,46
BETANZOS,atencion de partos en servicios,primer control post parto,2023-12-01,6,6
BOYUIBE,atencion de partos en servicios,primer control post parto,2023-12-01,2,2
BUENA VISTA,atencion de partos en servicios,primer control post parto,2023-12-01,7,7
CABEZAS,atencion de partos en servicios,primer control post parto,2023-12-01,9,9
CAIROMA,atencion de partos en servicios,primer control post parto,2023-12-01,1,1
"CAIZA ""D""",atencion de partos en servicios,primer control post parto,2023-12-01,8,8
CAJUATA,atencion de partos en servicios,primer control post parto,2023-12-01,6,6
CAMARGO,atencion de partos en servicios,primer control post parto,2023-12-01,17,17
CAMIRI,atencion de partos en servicios,primer control post parto,2023-12-01,46,46
CARACOLLO,atencion de partos en servicios,primer control post parto,2023-12-01,16,16
CARANAVI,atencion de partos en servicios,primer control post parto,2023-12-01,65,65
CARAPARI,atencion de partos en servicios,primer control post parto,2023-12-01,8,8
CARIPUYO,atencion de partos en servicios,primer control post parto,2023-12-01,3,3
CHALLAPATA,atencion de partos en servicios,primer control post parto,2023-12-01,36,36
CHAQUI,atencion de partos en servicios,primer control post parto,2023-12-01,4,4
CHARAGUA,atencion de partos en servicios,primer control post parto,2023-12-01,6,6
CHAYANTA,atencion de partos en servicios,primer control post parto,2023-12-01,7,7
CHIMORE,atencion de partos en servicios,primer control post parto,2023-12-01,15,15
CHIPAYA,atencion de partos en servicios,primer control post parto,2023-12-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,primer control post parto,2023-12-01,18,18
CHUMA,atencion de partos en servicios,primer control post parto,2023-12-01,5,5
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,primer control post parto,2023-12-01,4,4
CKOCHAS,atencion de partos en servicios,primer control post parto,2023-12-01,4,4
CLIZA,atencion de partos en servicios,primer control post parto,2023-12-01,4,4
COBIJA,atencion de partos en servicios,primer control post parto,2023-12-01,17,17
COCHABAMBA,atencion de partos en servicios,primer control post parto,2023-12-01,536,536
COLCAPIRHUA,atencion de partos en servicios,primer control post parto,2023-12-01,7,7
"COLCHA ""K""",atencion de partos en servicios,primer control post parto,2023-12-01,3,3
COLOMI,atencion de partos en servicios,primer control post parto,2023-12-01,20,20
COLPA BELGICA,atencion de partos en servicios,primer control post parto,2023-12-01,5,5
COLQUECHACA,atencion de partos en servicios,primer control post parto,2023-12-01,5,5
COLQUENCHA,atencion de partos en servicios,primer control post parto,2023-12-01,4,4
COLQUIRI,atencion de partos en servicios,primer control post parto,2023-12-01,1,1
COMARAPA,atencion de partos en servicios,primer control post parto,2023-12-01,20,20
CONCEPCION,atencion de partos en servicios,primer control post parto,2023-12-01,27,27
COPACABANA,atencion de partos en servicios,primer control post parto,2023-12-01,2,2
CORIPATA,atencion de partos en servicios,primer control post parto,2023-12-01,6,6
COROICO,atencion de partos en servicios,primer control post parto,2023-12-01,17,17
CORQUE,atencion de partos en servicios,primer control post parto,2023-12-01,1,1
COTAGAITA,atencion de partos en servicios,primer control post parto,2023-12-01,3,3
COTOCA,atencion de partos en servicios,primer control post parto,2023-12-01,32,32
CUATRO CAÑADAS,atencion de partos en servicios,primer control post parto,2023-12-01,16,16
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,primer control post parto,2023-12-01,1,1
CUEVO,atencion de partos en servicios,primer control post parto,2023-12-01,3,3
CULPINA,atencion de partos en servicios,primer control post parto,2023-12-01,7,7
EL ALTO,atencion de partos en servicios,primer control post parto,2023-12-01,617,617
EL PUENTE(STC),atencion de partos en servicios,primer control post parto,2023-12-01,5,5
EL PUENTE(TJA),atencion de partos en servicios,primer control post parto,2023-12-01,3,3
EL TORNO,atencion de partos en servicios,primer control post parto,2023-12-01,8,8
ENTRE RIOS TRJ,atencion de partos en servicios,primer control post parto,2023-12-01,12,12
ENTRE RIOS CBBA,atencion de partos en servicios,primer control post parto,2023-12-01,16,16
ESCOMA,atencion de partos en servicios,primer control post parto,2023-12-01,1,1
FERNANDEZ ALONSO,atencion de partos en servicios,primer control post parto,2023-12-01,14,14
GENERAL SAAVEDRA,atencion de partos en servicios,primer control post parto,2023-12-01,10,10
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,primer control post parto,2023-12-01,1,1
GUANAY,atencion de partos en servicios,primer control post parto,2023-12-01,3,3
GUAQUI,atencion de partos en servicios,primer control post parto,2023-12-01,2,2
GUAYARAMERIN,atencion de partos en servicios,primer control post parto,2023-12-01,22,22
GUTIERREZ,atencion de partos en servicios,primer control post parto,2023-12-01,10,10
HUACARAJE,atencion de partos en servicios,primer control post parto,2023-12-01,1,1
HUACARETA,atencion de partos en servicios,primer control post parto,2023-12-01,2,2
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,primer control post parto,2023-12-01,1,1
HUANUNI,atencion de partos en servicios,primer control post parto,2023-12-01,23,23
HUARINA,atencion de partos en servicios,primer control post parto,2023-12-01,1,1
HUAYLLAMARCA,atencion de partos en servicios,primer control post parto,2023-12-01,1,1
ICHOCA,atencion de partos en servicios,primer control post parto,2023-12-01,24,24
INCAHUASI,atencion de partos en servicios,primer control post parto,2023-12-01,1,1
INGAVI (HUMAITA),atencion de partos en servicios,primer control post parto,2023-12-01,1,1
INQUISIVI,atencion de partos en servicios,primer control post parto,2023-12-01,1,1
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,primer control post parto,2023-12-01,1,1
IXIAMAS,atencion de partos en servicios,primer control post parto,2023-12-01,3,3
LA ASUNTA,atencion de partos en servicios,primer control post parto,2023-12-01,32,32
LA GUARDIA,atencion de partos en servicios,primer control post parto,2023-12-01,83,83
LA PAZ,atencion de partos en servicios,primer control post parto,2023-12-01,446,446
LAGUNILLAS,atencion de partos en servicios,primer control post parto,2023-12-01,2,2
LAJA,atencion de partos en servicios,primer control post parto,2023-12-01,3,3
LAS CARRERAS,atencion de partos en servicios,primer control post parto,2023-12-01,1,1
LICOMA PAMPA,atencion de partos en servicios,primer control post parto,2023-12-01,1,1
LLALLAGUA,atencion de partos en servicios,primer control post parto,2023-12-01,11,11
LLICA,atencion de partos en servicios,primer control post parto,2023-12-01,2,2
LORETO,atencion de partos en servicios,primer control post parto,2023-12-01,2,2
MACHARETI,atencion de partos en servicios,primer control post parto,2023-12-01,3,3
MAGDALENA,atencion de partos en servicios,primer control post parto,2023-12-01,6,6
MAIRANA,atencion de partos en servicios,primer control post parto,2023-12-01,4,4
MECAPACA,atencion de partos en servicios,primer control post parto,2023-12-01,4,4
MINEROS,atencion de partos en servicios,primer control post parto,2023-12-01,15,15
MIZQUE,atencion de partos en servicios,primer control post parto,2023-12-01,22,22
MOCOMOCO,atencion de partos en servicios,primer control post parto,2023-12-01,1,1
MOJOCOYA,atencion de partos en servicios,primer control post parto,2023-12-01,3,3
MONTERO,atencion de partos en servicios,primer control post parto,2023-12-01,65,65
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,primer control post parto,2023-12-01,1,1
OCURI,atencion de partos en servicios,primer control post parto,2023-12-01,4,4
ORURO,atencion de partos en servicios,primer control post parto,2023-12-01,361,361
PADCAYA,atencion de partos en servicios,primer control post parto,2023-12-01,5,5
PADILLA,atencion de partos en servicios,primer control post parto,2023-12-01,14,14
PAILON,atencion de partos en servicios,primer control post parto,2023-12-01,20,20
PALCA,atencion de partos en servicios,primer control post parto,2023-12-01,6,6
PALOS BLANCOS,atencion de partos en servicios,primer control post parto,2023-12-01,14,14
PAMPA GRANDE,atencion de partos en servicios,primer control post parto,2023-12-01,2,2
PAPEL PAMPA,atencion de partos en servicios,primer control post parto,2023-12-01,2,2
PASORAPA,atencion de partos en servicios,primer control post parto,2023-12-01,1,1
