municipality,group,variable,month,RN con corte tardío de Cordón Umbilical,TOTAL
CHAQUI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,4,4
CHARAGUA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,1,1
CHARAÑA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,1,1
CHAYANTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,11,11
CHIMORE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,1,1
CHIPAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,17,17
CHUMA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,5,5
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,9,9
CKOCHAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,4,4
CLIZA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,2,2
COBIJA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,54,54
COCAPATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,12,12
COCHABAMBA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,338,338
COLCAPIRHUA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,17,17
"COLCHA ""K""",atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,3,3
COLLANA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,3,3
COLOMI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,12,12
COLQUECHACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,5,5
COLQUENCHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,6,6
COLQUIRI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,3,3
CONCEPCION,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,27,27
COPACABANA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,3,3
CORIPATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,7,7
COROICO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,17,17
CORQUE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,1,1
COTAGAITA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,9,9
CUEVO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,1,1
CULPINA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,7,7
DESAGUADERO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,2,2
EL ALTO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,480,480
EL PUENTE(STC),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,4,4
EL PUENTE(TJA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,2,2
EL VILLAR,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,1,1
ENTRE RIOS TRJ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,11,11
ENTRE RIOS CBBA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,18,18
EUCALIPTUS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,2,2
FERNANDEZ ALONSO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,11,11
GAIOC JATUN AYLLU YURA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,1,1
GENERAL SAAVEDRA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,1,1
GUAQUI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,2,2
GUTIERREZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,2,2
HUACARAJE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,1,1
HUACARETA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,4,4
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,1,1
HUANUNI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,22,22
HUARINA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,1,1
HUATAJATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,2,2
HUAYLLAMARCA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,1,1
INCAHUASI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,5,5
INGAVI (HUMAITA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,1,1
INQUISIVI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,3,3
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,2,2
JESUS DE MACHACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,3,3
LA ASUNTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,47,47
LA PAZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,35,35
LAJA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,3,3
LICOMA PAMPA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,3,3
LLICA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,3,3
LURIBAY,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,5,5
MACHARETI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,1,1
MAPIRI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,19,19
MINEROS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,9,9
MIZQUE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,18,18
MOCOMOCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,1,1
MOJOCOYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,2,2
MONTEAGUDO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,24,24
MONTERO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,23,23
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,1,1
OCURI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,5,5
OMEREQUE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,4,4
ORURO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,75,75
PADCAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,1,1
PADILLA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,13,13
PAILON,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,20,20
PALCA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,3,3
PALOS BLANCOS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,21,21
PAPEL PAMPA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,1,1
PATACAMAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,1,1
PAZÑA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,3,3
PELECHUCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,1,1
POCOATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,10,10
POCONA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,3,3
POJO (CBBA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,12,12
POOPO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,3,3
PORCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,11,11
POROMA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,6,6
PORVENIR,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,1,1
POTOSI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,58,58
PRESTO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,3,3
PUCARANI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,20,20
PUERTO ACOSTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,4,4
PUERTO CARABUCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,3,3
PUERTO GONZALO MORENO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,2,2
PUERTO QUIJARRO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,11,11
PUERTO RICO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,4,4
PUERTO VILLARROEL,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,17,17
PUNA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,7,7
PUNATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,28,28
QUIABAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,4,4
QUILLACOLLO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,12,12
QUIME,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,5,5
QUIRUSILLAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,1,1
RAQAYPAMPA(ETA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,3,3
RAVELO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,4,4
REYES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,8,8
RIBERALTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,185,185
ROBORE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,16,16
SABAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,3,3
SACABA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,158,158
SACACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,8,8
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,3,3
SAN ANDRES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,4,4
SAN ANDRES DE MACHACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,2,2
SAN BENITO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,7,7
SAN BORJA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,6,6
SAN CARLOS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,6,6
SAN IGNACIO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,23,23
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,40,40
SAN JAVIER(STC),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,15,15
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,38,38
SAN LORENZO(PND),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,4,4
SAN LORENZO(TJA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,4,4
SAN LUCAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,20,20
SAN MATIAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,1,1
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,12,12
SAN PEDRO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,3,3
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,9,9
SAN PEDRO DE MACHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,5,5
SAN PEDRO DE TIQUINA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,5,5
SAN RAFAEL,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,6,6
SAN RAMON SCZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,4,4
SANTA ANA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,22,22
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,560,560
SANTA ROSA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,1,1
SANTIAGO DE HUARI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,1,1
SANTIAGO DE HUATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,3,3
SANTIAGO DE MACHACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,2,2
SANTIVAÑES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,2,2
SAPAHAQUI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,3,3
SENA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,5,5
SHINAOTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,25,25
SICA SICA (VILLA AROMA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,9,9
SICAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,3,3
SIPE SIPE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,44,44
SOPACHUY,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,4,4
SORACACHI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,3,3
SORATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,6,6
SUCRE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,297,297
TACACOMA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,3,3
TACOBAMBA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,3,3
TAPACARI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,2,2
TARABUCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,7,7
TARACO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,1,1
TARATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,3,3
TARIJA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,4,4
TARVITA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,6,6
TEOPONTE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,14,14
TIAHUANACU,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,9,9
TINGUIPAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,1,1
TIPUANI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,4,4
TIQUIPAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,48,48
TIRAQUE (CBBA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,1,1
