,group,variable,month,MUJERES DE 10 A 49 AÑOS 1RA DOSIS DE DT CANTIDAD,MUJERES DE 10 A 49 AÑOS 1RA DOSIS DE DT CANTIDAD,TOTALES,TOTALES,TOTALES
HUATAJATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,11,4,11,4,15
HUAYLLAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,6,4,6,4,10
HUMANATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,0,2,0,2,2
ICHOCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,0,32,0,32,32
ICLA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,10,8,10,8,18
INCAHUASI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,20,21,20,21,41
INQUISIVI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,7,71,7,71,78
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,17,80,17,80,97
IXIAMAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,23,27,23,27,50
JESUS DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,2,0,2,0,2
LA ASUNTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,32,48,32,48,80
LA GUARDIA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,38,28,38,28,66
LA PAZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,1270,1344,1270,1344,2614
LAGUNILLAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,9,4,9,4,13
LAJA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,56,119,56,119,175
LAS CARRERAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,5,0,5,0,5
LICOMA PAMPA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,2,42,2,42,44
LLALLAGUA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,72,11,72,11,83
LORETO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,2,1,2,1,3
LURIBAY,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,0,89,0,89,89
MACHACAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,8,3,8,3,11
MACHARETI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,6,9,6,9,15
MAGDALENA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,16,34,16,34,50
MAIRANA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,6,0,6,0,6
MALLA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,8,0,8,0,8
MAPIRI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,31,3,31,3,34
MECAPACA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,10,202,10,202,212
MINEROS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,15,13,15,13,28
MIZQUE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,31,27,31,27,58
MOCOMOCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,7,21,7,21,28
MOJINETE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,0,14,0,14,14
MOJOCOYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,5,18,5,18,23
MONTEAGUDO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,90,378,90,378,468
MONTERO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,402,182,402,182,584
MORO MORO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,0,2,0,2,2
MOROCHATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,10,36,10,36,46
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,1,0,1,0,1
NAZACARA DE PACAJES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,4,0,4,0,4
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,0,2,0,2,2
OCURI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,7,56,7,56,63
OKINAWA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,15,65,15,65,80
OMEREQUE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,5,13,5,13,18
ORURO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,561,528,561,528,1089
PADCAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,13,24,13,24,37
PADILLA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,22,0,22,0,22
PAILON,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,26,24,26,24,50
PALCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,25,644,25,644,669
PALOS BLANCOS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,17,12,17,12,29
PAMPA GRANDE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,5,6,5,6,11
PAPEL PAMPA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,3,8,3,8,11
PASORAPA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,4,1,4,1,5
PATACAMAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,60,0,60,0,60
PAZÑA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,11,0,11,0,11
PELECHUCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,4,59,4,59,63
POCOATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,6,116,6,116,122
POCONA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,27,18,27,18,45
POJO (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,17,14,17,14,31
POOPO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,12,1,12,1,13
PORCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,9,25,9,25,34
POROMA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,31,74,31,74,105
PORONGO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,6,137,6,137,143
PORTACHUELO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,13,6,13,6,19
PORVENIR,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,6,34,6,34,40
POSTRER VALLE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,3,7,3,7,10
POTOSI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,501,127,501,127,628
PRESTO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,4,42,4,42,46
PUCARA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,1,0,1,0,1
PUCARANI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,38,80,38,80,118
PUERTO ACOSTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,5,8,5,8,13
PUERTO CARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,10,26,10,26,36
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,6,10,6,10,16
PUERTO PEREZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,6,11,6,11,17
PUERTO QUIJARRO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,53,4,53,4,57
PUERTO RICO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,26,1,26,1,27
PUERTO SILES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,4,0,4,0,4
PUERTO SUAREZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,26,3,26,3,29
PUERTO VILLARROEL,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,124,115,124,115,239
PUNA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,49,73,49,73,122
PUNATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,30,81,30,81,111
QUIABAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,4,46,4,46,50
QUILLACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,96,652,96,652,748
QUIME,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,8,0,8,0,8
RAVELO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,100,210,100,210,310
REYES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,45,528,45,528,573
RIBERALTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,189,112,189,112,301
ROBORE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,6,5,6,5,11
RURRENABAQUE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,9,3,9,3,12
SABAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,24,1,24,1,25
SACABA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,194,280,194,280,474
SACABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,0,7,0,7,7
SACACA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,7,64,7,64,71
SAIPINA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,3,4,3,4,7
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,9,4,9,4,13
SAMAIPATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,3,65,3,65,68
SAN AGUSTIN,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,0,10,0,10,10
SAN ANDRES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,9,20,9,20,29
SAN ANDRES DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,1,0,1,0,1
SAN ANTONIO DE ESMORUCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,2,27,2,27,29
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,2,20,2,20,22
SAN BENITO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,13,13,13,13,26
SAN BORJA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,135,218,135,218,353
SAN BUENA VENTURA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,21,34,21,34,55
SAN CARLOS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,44,23,44,23,67
SAN IGNACIO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,84,99,84,99,183
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,101,20,101,20,121
SAN JAVIER(BNI),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,3,4,3,4,7
SAN JAVIER(STC),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,4,0,4,0,4
SAN JOAQUIN,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,21,1,21,1,22
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,27,35,27,35,62
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,12,96,12,96,108
SAN JULIAN,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,67,315,67,315,382
SAN LORENZO(PND),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,9,68,9,68,77
SAN LORENZO(TJA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,68,187,68,187,255
SAN LUCAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,51,77,51,77,128
SAN MATIAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,17,11,17,11,28
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,24,84,24,84,108
SAN PABLO DE LIPEZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,19,0,19,0,19
SAN PEDRO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,7,27,7,27,34
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,103,127,103,127,230
SAN PEDRO DE CURAHUARA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,1,18,1,18,19
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,0,18,0,18,18
SAN RAFAEL,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,10,13,10,13,23
SAN RAMON BENI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,9,6,9,6,15
SAN RAMON SCZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,17,0,17,0,17
SANTA ANA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,24,0,24,0,24
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,3959,2066,3959,2066,6025
SANTA ROSA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,8,1,8,1,9
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,19,124,19,124,143
SANTIAGO DE CALLAPA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,1,28,1,28,29
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,3,14,3,14,17
SANTIAGO DE HUATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,9,50,9,50,59
SANTIAGO DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,2,3,2,3,5
SANTIVAÑES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,4,10,4,10,14
SANTUARIO DE QUILLACAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,12,26,12,26,38
SAPAHAQUI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,10,1,10,1,11
SENA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,21,0,21,0,21
SHINAOTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,9,100,9,100,109
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,32,19,32,19,51
SICAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,2,4,2,4,6
SIPE SIPE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,42,31,42,31,73
SOPACHUY,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,8,0,8,0,8
SORACACHI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,14,3,14,3,17
SORATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,42,53,42,53,95
SUCRE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,377,408,377,408,785
TACACOMA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,9,126,9,126,135
TACOBAMBA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,9,17,9,17,26
TACOPAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,11,9,11,9,20
TAHUA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,5,5,5,5,10
TAPACARI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,31,61,31,61,92
TARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,3,2,3,2,5
TARACO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,6,12,6,12,18
TARATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,8,4,8,4,12
TARIJA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,657,5132,657,5132,5789
TARVITA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,7,16,7,16,23
TEOPONTE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,15,13,15,13,28
TIAWANACU,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,11,54,11,54,65
TINGUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,14,52,14,52,66
TIPUANI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,41,0,41,0,41
TIQUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,53,290,53,290,343
TIRAQUE (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,18,12,18,12,30
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,0,2,0,2,2
TOCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,5,32,5,32,37
TOLATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,2,26,2,26,28
TOLEDO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,5,2,5,2,7
TOMAVE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,14,3,14,3,17
TOMINA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,1,7,1,7,8
TORO TORO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,41,78,41,78,119
TOTORA(CBBA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,17,7,17,7,24
TOTORA(ORR),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,4,9,4,9,13
TRIGAL,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,0,1,0,1,1
TRINIDAD,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,349,95,349,95,444
TUPIZA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,82,48,82,48,130
TURCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,0,12,0,12,12
UMALA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,4,30,4,30,34
UNCIA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,26,39,26,39,65
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,30,17,30,17,47
URUBICHA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,3,29,3,29,32
UYUNI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,90,61,90,61,151
VACAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,8,23,8,23,31
VALLEGRANDE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,24,16,24,16,40
VIACHA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,108,114,108,114,222
VILA VILA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,1,0,1,0,1
VILLA CHARCAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,48,49,48,49,97
VILLA MONTES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,128,88,128,88,216
VILLA NUEVA (LOMA ALTA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,0,16,0,16,16
VILLA RIVERO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,10,0,10,0,10
VILLA SERRANO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,13,16,13,16,29
VILLA TUNARI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,86,215,86,215,301
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,7,28,7,28,35
VILLAZON,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,95,37,95,37,132
VINTO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,132,10,132,10,142
VITICHI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,22,59,22,59,81
WALDO BALLIVIAN,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,4,0,4,0,4
WARNES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,198,348,198,348,546
YACO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,1,6,1,6,7
YACUIBA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,318,1254,318,1254,1572
YAMPARAEZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,0,8,0,8,8
YANACACHI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,3,81,3,81,84
YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,40,18,40,18,58
YOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,11,5,11,5,16
YOTALA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,2,37,2,37,39
YUNCHARA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,6,6,6,6,12
ZUDAÑEZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,0,2,0,2,2
ACACIO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-11-01,9,29,9,29,38
ACHACACHI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-11-01,14,86,14,86,100
ACHOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-11-01,20,22,20,22,42
AIQUILE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-11-01,25,15,25,15,40
ALALAY,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-11-01,0,3,0,3,3
ALCALA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-11-01,0,8,0,8,8
ALTO BENI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-11-01,11,9,11,9,20
ANCORAIMES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-11-01,10,23,10,23,33
ANDAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-11-01,4,3,4,3,7
ANTEQUERA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-11-01,2,0,2,0,2
ANZALDO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-11-01,5,47,5,47,52
APOLO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-11-01,14,14,14,14,28
ARAMPAMPA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-11-01,7,16,7,16,23
ARANI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-11-01,14,0,14,0,14
ARBIETO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-11-01,10,9,10,9,19
ARQUE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-11-01,5,3,5,3,8
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-11-01,56,7,56,7,63
ATOCHA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-11-01,23,29,23,29,52
AYATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-11-01,0,22,0,22,22
AYO AYO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-11-01,4,0,4,0,4
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-11-01,12,27,12,27,39
AZURDUY,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-11-01,50,65,50,65,115
BATALLAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-11-01,22,38,22,38,60
BAURES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-11-01,8,0,8,0,8
BELEN DE URMIRI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-11-01,0,2,0,2,2
BELLA FLOR,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-11-01,0,8,0,8,8
BERMEJO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-11-01,72,300,72,300,372
