,group,variable,month,MUJERES DE 10 A 49 AÑOS 2DA DOSIS DE DT CANTIDAD,MUJERES DE 10 A 49 AÑOS 2DA DOSIS DE DT CANTIDAD,TOTALES,TOTALES,TOTALES
TACOBAMBA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-11-01,6,4,6,4,10
TACOPAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-11-01,0,12,0,12,12
TAHUA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-11-01,10,8,10,8,18
TAPACARI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-11-01,20,59,20,59,79
TARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-11-01,2,2,2,2,4
TARACO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-11-01,1,8,1,8,9
TARATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-11-01,6,7,6,7,13
TARIJA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-11-01,536,3639,536,3639,4175
TARVITA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-11-01,9,32,9,32,41
TEOPONTE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-11-01,7,10,7,10,17
TIAWANACU,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-11-01,18,172,18,172,190
TINGUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-11-01,29,10,29,10,39
TIPUANI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-11-01,12,4,12,4,16
TIQUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-11-01,43,186,43,186,229
TIRAQUE (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-11-01,30,12,30,12,42
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-11-01,1,9,1,9,10
TOCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-11-01,6,5,6,5,11
TOLATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-11-01,1,3,1,3,4
TOLEDO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-11-01,4,0,4,0,4
TOMAVE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-11-01,2,4,2,4,6
TOMINA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-11-01,3,15,3,15,18
TORO TORO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-11-01,44,53,44,53,97
TOTORA(CBBA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-11-01,13,11,13,11,24
TOTORA(ORR),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-11-01,7,7,7,7,14
TRIGAL,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-11-01,1,0,1,0,1
TRINIDAD,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-11-01,251,371,251,371,622
TUPIZA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-11-01,63,56,63,56,119
TURCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-11-01,0,11,0,11,11
UMALA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-11-01,6,3,6,3,9
UNCIA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-11-01,23,11,23,11,34
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-11-01,11,4,11,4,15
URUBICHA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-11-01,4,29,4,29,33
UYUNI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-11-01,13,6,13,6,19
VACAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-11-01,6,4,6,4,10
VALLEGRANDE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-11-01,13,6,13,6,19
VIACHA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-11-01,86,79,86,79,165
VILA VILA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-11-01,2,8,2,8,10
VILLA CHARCAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-11-01,47,20,47,20,67
VILLA MONTES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-11-01,80,61,80,61,141
VILLA RIVERO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-11-01,3,43,3,43,46
VILLA SERRANO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-11-01,3,1,3,1,4
VILLA TUNARI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-11-01,64,75,64,75,139
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-11-01,0,19,0,19,19
VILLAZON,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-11-01,61,49,61,49,110
VINTO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-11-01,63,35,63,35,98
VITICHI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-11-01,12,10,12,10,22
WALDO BALLIVIAN,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-11-01,3,0,3,0,3
WARNES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-11-01,91,116,91,116,207
YACO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-11-01,3,3,3,3,6
YACUIBA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-11-01,121,907,121,907,1028
YAMPARAEZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-11-01,0,8,0,8,8
YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-11-01,45,162,45,162,207
YOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-11-01,15,2,15,2,17
YOTALA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-11-01,5,3,5,3,8
YUNCHARA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-11-01,7,17,7,17,24
ACACIO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,4,9,4,9,13
ACHACACHI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,16,12,16,12,28
ACHOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,9,2,9,2,11
AIQUILE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,7,2,7,2,9
ALALAY,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,1,3,1,3,4
ALCALA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,0,9,0,9,9
ALTO BENI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,12,3,12,3,15
ANCORAIMES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,7,2,7,2,9
ANDAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,1,4,1,4,5
ANTEQUERA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,2,0,2,0,2
ANZALDO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,3,23,3,23,26
APOLO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,5,18,5,18,23
ARAMPAMPA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,4,3,4,3,7
ARANI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,10,1,10,1,11
ARBIETO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,1,4,1,4,5
ARQUE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,8,20,8,20,28
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,31,1,31,1,32
ATOCHA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,9,8,9,8,17
AYATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,8,1,8,1,9
AYO AYO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,3,0,3,0,3
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,6,10,6,10,16
AZURDUY,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,7,12,7,12,19
BATALLAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,11,6,11,6,17
BAURES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,2,26,2,26,28
BELEN DE URMIRI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,0,1,0,1,1
BERMEJO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,46,110,46,110,156
BETANZOS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,14,5,14,5,19
BOLIVAR,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,1,1,1,1,2
BOLPEBRA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,2,2,2,2,4
BOYUIBE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,31,0,31,0,31
BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,17,0,17,0,17
CABEZAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,5,274,5,274,279
CAIROMA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,0,2,0,2,2
"CAIZA ""D""",otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,7,20,7,20,27
CAJUATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,11,0,11,0,11
CALACOTO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,4,12,4,12,16
CALAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,4,1,4,1,5
CAMARGO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,6,0,6,0,6
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,2,0,2,0,2
CAMIRI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,34,0,34,0,34
CAPINOTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,6,7,6,7,13
CAQUIAVIRI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,5,1,5,1,6
CARACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,9,6,9,6,15
CARANAVI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,76,20,76,20,96
CARAPARI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,29,2,29,2,31
CARIPUYO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,2,8,2,8,10
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,16,2,16,2,18
CATACORA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,0,8,0,8,8
CHALLAPATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,48,28,48,28,76
CHAQUI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,3,6,3,6,9
CHARAGUA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,21,12,21,12,33
CHARAÑA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,1,0,1,0,1
CHAYANTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,16,0,16,0,16
CHIMORE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,21,19,21,19,40
CHIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,3,2,3,2,5
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,33,28,33,28,61
CKOCHAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,58,5,58,5,63
CLIZA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,30,19,30,19,49
COBIJA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,100,26,100,26,126
COCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,34,41,34,41,75
COCHABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,488,116,488,116,604
COLCAPIRHUA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,92,31,92,31,123
"COLCHA ""K""",otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,16,6,16,6,22
COLOMI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,20,3,20,3,23
COLPA BELGICA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,8,0,8,0,8
COLQUECHACA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,11,29,11,29,40
COLQUENCHA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,2,0,2,0,2
COLQUIRI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,4,17,4,17,21
COMANCHE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,2,0,2,0,2
COMARAPA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,12,4,12,4,16
CONCEPCION,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,35,3,35,3,38
COPACABANA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,10,3,10,3,13
CORIPATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,10,1,10,1,11
CORO CORO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,2,4,2,4,6
COROICO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,1,0,1,0,1
CORQUE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,4,12,4,12,16
COTAGAITA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,18,64,18,64,82
COTOCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,50,122,50,122,172
CRUZ DE MACHACAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,0,1,0,1,1
CUATRO CAÑADAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,26,82,26,82,108
CUEVO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,2,5,2,5,7
CULPINA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,11,14,11,14,25
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,3,1,3,1,4
CURVA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,1,2,1,2,3
DESAGUADERO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,1,8,1,8,9
EL ALTO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,955,510,955,510,1465
EL CHORO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,8,35,8,35,43
EL PUENTE(STC),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,15,7,15,7,22
EL PUENTE(TJA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,7,2,7,2,9
EL TORNO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,68,72,68,72,140
EL VILLAR,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,6,4,6,4,10
ENTRE RIOS TRJ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,11,17,11,17,28
ENTRE RIOS CBBA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,40,24,40,24,64
ESCOMA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,6,6,6,6,12
EUCALIPTUS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,2,0,2,0,2
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,1,3,1,3,4
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,17,0,17,0,17
FILADELFIA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,7,9,7,9,16
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,12,0,12,0,12
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,0,5,0,5,5
GUANAY,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,21,11,21,11,32
GUAQUI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,4,4,4,4,8
GUAYARAMERIN,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,39,149,39,149,188
GUTIERREZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,1,6,1,6,7
HUACARETA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,14,6,14,6,20
HUANUNI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,19,24,19,24,43
HUARACAJE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,4,0,4,0,4
HUARINA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,1,0,1,0,1
HUATAJATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,10,0,10,0,10
HUAYLLAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,3,1,3,1,4
HUMANATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,0,1,0,1,1
ICHOCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,0,2,0,2,2
INCAHUASI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,7,1,7,1,8
INQUISIVI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,3,15,3,15,18
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,0,5,0,5,5
IXIAMAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,13,11,13,11,24
JESUS DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,2,0,2,0,2
LA ASUNTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,22,19,22,19,41
LA GUARDIA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,61,25,61,25,86
LA PAZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,893,502,893,502,1395
LAGUNILLAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,13,3,13,3,16
LAJA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,12,52,12,52,64
LAS CARRERAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,4,5,4,5,9
LLALLAGUA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,39,195,39,195,234
LLICA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,1,0,1,0,1
LORETO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,0,4,0,4,4
LURIBAY,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,5,1,5,1,6
MACHACAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,1,0,1,0,1
MACHARETI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,5,7,5,7,12
MAGDALENA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,31,24,31,24,55
MAIRANA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,2,16,2,16,18
MAPIRI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,11,0,11,0,11
MECAPACA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,18,21,18,21,39
MINEROS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,40,0,40,0,40
MIZQUE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,19,9,19,9,28
MOCOMOCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,9,2,9,2,11
MOJINETE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,4,0,4,0,4
MOJOCOYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,11,0,11,0,11
MONTEAGUDO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,14,10,14,10,24
MONTERO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,163,14,163,14,177
MOROCHATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,7,13,7,13,20
NAZACARA DE PACAJES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,1,0,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,2,4,2,4,6
OCURI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,7,36,7,36,43
OKINAWA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,13,20,13,20,33
OMEREQUE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,3,1,3,1,4
ORURO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,361,142,361,142,503
PADCAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,16,21,16,21,37
PADILLA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,2,0,2,0,2
PAILON,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,29,50,29,50,79
PALCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,38,41,38,41,79
PALOS BLANCOS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,14,7,14,7,21
PAMPA GRANDE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,5,3,5,3,8
PAPEL PAMPA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,6,11,6,11,17
PATACAMAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,33,72,33,72,105
PAZÑA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,1,1,1,1,2
PELECHUCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,1,0,1,0,1
POCOATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,4,22,4,22,26
POCONA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,1,2,1,2,3
POJO (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,24,6,24,6,30
POOPO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,11,0,11,0,11
PORCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,9,0,9,0,9
POROMA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,24,32,24,32,56
PORONGO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,15,27,15,27,42
PORTACHUELO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,28,19,28,19,47
PORVENIR,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,4,9,4,9,13
POSTRER VALLE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,2,0,2,0,2
POTOSI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,220,24,220,24,244
PRESTO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,2,0,2,0,2
PUCARANI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,19,26,19,26,45
PUERTO ACOSTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,4,12,4,12,16
PUERTO CARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,3,6,3,6,9
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,0,13,0,13,13
PUERTO PEREZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,4,2,4,2,6
PUERTO QUIJARRO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,23,0,23,0,23
PUERTO RICO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,18,1,18,1,19
PUERTO SILES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,2,2,2,2,4
PUERTO SUAREZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,8,0,8,0,8
PUERTO VILLARROEL,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,102,19,102,19,121
PUNA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2013-12-01,26,17,26,17,43
