,group,variable,month,ANTIROTAVIRICA 1RA. DOSIS,ANTIROTAVIRICA 1RA. DOSIS,TOTALES
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,2,2,4
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,32,6,38
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,7,4,11
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,23,4,27
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,6,18,24
GUANAY,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,16,4,20
GUAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,4,4,8
GUAYARAMERIN,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,77,11,88
GUTIERREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,14,10,24
HUACARETA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,15,2,17
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,0,1,1
HUACHACALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,2,0,2
HUANUNI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,56,5,61
HUARACAJE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,4,0,4
HUARINA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,3,4,7
HUATAJATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,3,0,3
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,3,1,4
HUMANATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,1,1,2
ICHOCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,1,5,6
ICLA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,1,8,9
INCAHUASI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,14,10,24
INQUISIVI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,13,16,29
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,14,3,17
IXIAMAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,25,3,28
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,9,2,11
LA ASUNTA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,75,9,84
LA GUARDIA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,158,1,159
LA PAZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,1358,25,1383
LAGUNILLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,6,3,9
LAJA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,16,9,25
LAS CARRERAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,4,0,4
LICOMA PAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,2,1,3
LLALLAGUA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,57,34,91
LLICA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,10,1,11
LORETO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,8,4,12
LURIBAY,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,3,5,8
MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,4,0,4
MACHARETI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,6,3,9
MAGDALENA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,9,4,13
MAIRANA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,21,1,22
MALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,2,4,6
MAPIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,30,2,32
MECAPACA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,11,10,21
MINEROS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,39,4,43
MIZQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,46,13,59
MOCOMOCO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,13,11,24
MOJOCOYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,9,3,12
MONTEAGUDO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,38,2,40
MONTERO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,261,12,273
MORO MORO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,1,3,4
MOROCHATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,5,17,22
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,1,2,3
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,0,2,2
OCURI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,6,21,27
OKINAWA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,31,3,34
OMEREQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,11,4,15
ORURO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,587,0,587
PADCAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,28,5,33
PADILLA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,9,6,15
PAILON,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,43,10,53
PALCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,20,10,30
PALOS BLANCOS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,38,10,48
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,3,1,4
PAMPA GRANDE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,19,0,19
PAPEL PAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,5,5,10
PASORAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,1,0,1
PATACAMAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,44,8,52
PAZÑA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,5,3,8
PELECHUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,6,4,10
POCOATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,6,35,41
POCONA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,13,6,19
POJO (CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,14,1,15
POOPO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,9,2,11
PORCO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,24,4,28
POROMA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,14,16,30
PORONGO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,8,9,17
PORTACHUELO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,39,0,39
PORVENIR,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,9,1,10
POSTRER VALLE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,3,0,3
POTOSI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,409,6,415
PRESTO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,7,12,19
PUCARA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,2,1,3
PUCARANI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,30,16,46
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,3,15,18
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,6,19,25
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,9,9,18
PUERTO PEREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,6,0,6
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,24,5,29
PUERTO RICO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,15,3,18
PUERTO SILES,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,2,0,2
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,26,2,28
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,106,7,113
PUNA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,16,12,28
PUNATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,43,0,43
QUIABAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,3,3,6
QUILLACOLLO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,242,10,252
QUIME,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,13,3,16
QUIRUSILLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,2,0,2
RAVELO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,17,20,37
REYES,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,13,15,28
RIBERALTA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,196,14,210
ROBORE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,27,5,32
RURRENABAQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,37,5,42
SABAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,2,1,3
SACABA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,263,4,267
SACABAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,4,4,8
SACACA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,31,13,44
SAIPINA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,7,2,9
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,11,3,14
SAMAIPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,18,3,21
SAN AGUSTIN,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,1,0,1
SAN ANDRES,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,17,0,17
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,2,3,5
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,2,0,2
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,4,4,8
SAN BENITO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,11,4,15
SAN BORJA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,90,33,123
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,14,4,18
SAN CARLOS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,36,3,39
SAN IGNACIO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,39,25,64
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,121,31,152
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,1,1,2
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,31,1,32
SAN JOAQUIN,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,5,0,5
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,36,2,38
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,16,0,16
SAN JULIAN,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,69,26,95
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,11,12,23
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,23,4,27
SAN LUCAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,50,21,71
SAN MATIAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,31,1,32
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,25,2,27
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,1,0,1
SAN PEDRO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,22,0,22
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,34,41,75
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,1,7,8
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,1,0,1
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,1,0,1
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,0,6,6
SAN RAFAEL,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,8,4,12
SAN RAMON BENI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,4,8,12
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,18,0,18
SANTA ANA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,30,0,30
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,2626,113,2739
SANTA ROSA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,17,1,18
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,36,1,37
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,1,6,7
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,9,2,11
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,5,10,15
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,3,2,5
SANTIVAÑES,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,6,2,8
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,4,5,9
SAPAHAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,20,7,27
SENA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,5,0,5
SHINAOTA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,39,8,47
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,17,12,29
SICAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,3,3,6
SIPE SIPE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,88,5,93
SOPACHUY,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,8,1,9
SORACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,17,9,26
SORATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,9,36,45
SUCRE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,505,6,511
TACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,1,0,1
TACACOMA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,3,5,8
TACOBAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,14,4,18
TACOPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,13,2,15
TAHUA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,4,2,6
TAPACARI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,23,18,41
TARABUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,8,15,23
TARACO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,1,4,5
TARATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,8,6,14
TARIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,389,5,394
TARVITA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,10,4,14
TEOPONTE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,13,4,17
TIAWANACU,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,21,6,27
TINGUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,25,14,39
TIPUANI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,9,5,14
TIQUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,105,24,129
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,20,12,32
TOCO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,10,3,13
TOLATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,5,3,8
TOLEDO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,6,0,6
TOMAVE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,14,9,23
TOMINA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,5,9,14
TORO TORO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,8,26,34
TOTORA(CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,35,9,44
TOTORA(ORR),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,2,3,5
TRIGAL,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,2,0,2
TRINIDAD,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,216,1,217
TUPIZA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,69,5,74
TURCO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,4,1,5
UMALA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,2,5,7
UNCIA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,28,6,34
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,22,5,27
URUBICHA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,12,4,16
UYUNI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,54,1,55
VACAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,11,6,17
VALLEGRANDE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,25,0,25
VIACHA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,116,8,124
VILA VILA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,4,3,7
VILLA CHARCAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,18,13,31
VILLA MONTES,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,66,21,87
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,2,3,5
VILLA RIVERO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,17,7,24
VILLA SERRANO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,13,6,19
VILLA TUNARI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,124,15,139
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,12,6,18
VILLAZON,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,64,7,71
VINTO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,118,1,119
VITICHI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,10,4,14
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,2,0,2
WARNES,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,208,25,233
YACO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,7,2,9
YACUIBA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,148,20,168
YAMPARAEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,4,3,7
YANACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,3,12,15
YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,92,10,102
YOCALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,16,6,22
YOTALA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,3,2,5
YUNCHARA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,1,6,7
ZUDAÑEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-10-01,6,5,11
ACACIO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-11-01,2,6,8
ACHACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-11-01,28,28,56
ACHOCALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-11-01,14,13,27
AIQUILE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-11-01,30,4,34
ALALAY,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-11-01,0,5,5
ALCALA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-11-01,2,0,2
ALTO BENI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-11-01,17,0,17
ANCORAIMES,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-11-01,12,7,19
ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-11-01,4,1,5
ANTEQUERA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-11-01,3,1,4
ANZALDO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-11-01,6,7,13
APOLO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-11-01,18,8,26
ARAMPAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-11-01,6,4,10
ARANI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-11-01,26,0,26
ARBIETO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-11-01,17,6,23
ARQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-11-01,15,8,23
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-11-01,63,7,70
ATOCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-11-01,24,8,32
AUCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-11-01,3,4,7
AYATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-11-01,7,8,15
AYO AYO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-11-01,14,4,18
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-11-01,23,22,45
AZURDUY,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-11-01,9,13,22
BATALLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2013-11-01,14,13,27
