,group,variable,month,PENTAVALENTE 1RA. DOSIS,PENTAVALENTE 1RA. DOSIS,TOTALES
MORO MORO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,1,3,4
MOROCHATA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,5,17,22
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,1,2,3
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,0,2,2
OCURI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,6,23,29
OKINAWA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,37,4,41
OMEREQUE,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,11,4,15
ORURO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,630,2,632
PADCAYA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,28,5,33
PADILLA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,9,6,15
PAILON,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,51,16,67
PALCA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,20,16,36
PALOS BLANCOS,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,38,11,49
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,3,1,4
PAMPA GRANDE,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,21,0,21
PAPEL PAMPA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,5,5,10
PASORAPA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,1,0,1
PATACAMAYA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,51,10,61
PAZÑA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,7,3,10
PELECHUCO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,6,4,10
POCOATA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,6,35,41
POCONA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,13,6,19
POJO (CBBA),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,16,1,17
POOPO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,9,2,11
PORCO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,25,4,29
POROMA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,14,17,31
PORONGO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,9,9,18
PORTACHUELO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,40,0,40
PORVENIR,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,9,1,10
POSTRER VALLE,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,3,0,3
POTOSI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,415,16,431
PRESTO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,7,12,19
PUCARA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,2,1,3
PUCARANI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,31,17,48
PUERTO ACOSTA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,4,18,22
PUERTO CARABUCO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,6,19,25
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,9,9,18
PUERTO PEREZ,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,6,0,6
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,24,5,29
PUERTO RICO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,15,4,19
PUERTO SILES,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,2,0,2
PUERTO SUAREZ,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,26,2,28
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,109,7,116
PUNA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,16,12,28
PUNATA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,44,0,44
QUIABAYA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,3,3,6
QUILLACOLLO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,247,13,260
QUIME,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,13,3,16
QUIRUSILLAS,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,2,0,2
RAVELO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,16,20,36
REYES,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,14,15,29
RIBERALTA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,250,22,272
ROBORE,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,27,5,32
RURRENABAQUE,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,39,7,46
SABAYA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,2,1,3
SACABA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,272,4,276
SACABAMBA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,4,4,8
SACACA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,32,14,46
SAIPINA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,8,3,11
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,11,3,14
SAMAIPATA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,18,3,21
SAN AGUSTIN,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,1,0,1
SAN ANDRES,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,18,0,18
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,2,3,5
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,2,0,2
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,4,4,8
SAN BENITO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,11,4,15
SAN BORJA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,98,39,137
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,15,4,19
SAN CARLOS,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,37,3,40
SAN IGNACIO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,44,21,65
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,121,32,153
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,1,1,2
SAN JAVIER(STC),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,31,1,32
SAN JOAQUIN,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,5,1,6
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,44,2,46
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,16,1,17
SAN JULIAN,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,69,26,95
SAN LORENZO(PND),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,11,15,26
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,26,5,31
SAN LUCAS,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,50,21,71
SAN MATIAS,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,31,1,32
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,25,2,27
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,3,1,4
SAN PEDRO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,22,0,22
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,34,42,76
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,1,7,8
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,1,0,1
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,3,0,3
SAN PEDRO(PND),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,0,6,6
SAN RAFAEL,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,8,4,12
SAN RAMON BENI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,4,0,4
SAN RAMON SCZ,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,18,0,18
SANTA ANA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,31,0,31
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,3138,136,3274
SANTA ROSA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,20,1,21
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,36,1,37
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,1,7,8
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,9,2,11
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,5,10,15
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,3,2,5
SANTIVAÑES,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,6,2,8
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,4,5,9
SAPAHAQUI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,20,7,27
SENA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,6,0,6
SHINAOTA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,38,8,46
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,18,16,34
SICAYA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,3,3,6
SIPE SIPE,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,91,4,95
SOPACHUY,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,8,1,9
SORACACHI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,17,9,26
SORATA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,10,39,49
SUCRE,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,527,7,534
TACACHI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,1,0,1
TACACOMA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,3,5,8
TACOBAMBA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,14,5,19
TACOPAYA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,13,2,15
TAHUA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,2,2,4
TAPACARI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,23,16,39
TARABUCO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,8,15,23
TARACO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,1,4,5
TARATA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,8,6,14
TARIJA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,388,6,394
TARVITA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,10,4,14
TEOPONTE,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,13,4,17
TIAWANACU,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,22,6,28
TINGUIPAYA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,25,14,39
TIPUANI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,14,5,19
TIQUIPAYA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,106,25,131
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,19,12,31
TOCO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,10,3,13
TOLATA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,4,4,8
TOLEDO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,7,2,9
TOMAVE,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,13,9,22
TOMINA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,5,9,14
TORO TORO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,9,26,35
TOTORA(CBBA),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,35,9,44
TOTORA(ORR),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,2,3,5
TRIGAL,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,2,0,2
TRINIDAD,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,245,1,246
TUPIZA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,66,6,72
TURCO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,4,0,4
UMALA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,3,5,8
UNCIA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,28,6,34
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,24,4,28
URUBICHA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,13,4,17
UYUNI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,67,0,67
VACAS,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,11,6,17
VALLEGRANDE,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,25,0,25
VIACHA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,126,10,136
VILA VILA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,4,3,7
VILLA CHARCAS,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,19,14,33
VILLA MONTES,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,71,22,93
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,2,3,5
VILLA RIVERO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,17,7,24
VILLA SERRANO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,13,6,19
VILLA TUNARI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,129,14,143
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,12,6,18
VILLAZON,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,64,10,74
VINTO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,119,1,120
VITICHI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,10,4,14
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,2,0,2
WARNES,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,222,25,247
YACO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,5,3,8
YACUIBA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,149,26,175
YAMPARAEZ,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,4,3,7
YANACACHI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,3,12,15
YAPACANI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,103,12,115
YOCALLA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,16,8,24
YOTALA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,3,2,5
YUNCHARA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,1,6,7
ZUDAÑEZ,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-10-01,6,6,12
ACACIO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,3,6,9
ACHACACHI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,33,34,67
ACHOCALLA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,14,13,27
AIQUILE,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,31,4,35
ALALAY,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,0,5,5
ALCALA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,2,0,2
ALTO BENI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,19,0,19
ANCORAIMES,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,12,4,16
ANDAMARCA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,4,1,5
ANTEQUERA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,3,1,4
ANZALDO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,6,7,13
APOLO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,20,8,28
ARAMPAMPA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,6,4,10
ARANI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,26,0,26
ARBIETO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,18,6,24
ARQUE,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,15,8,23
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,63,7,70
ATOCHA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,24,8,32
AUCAPATA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,3,4,7
AYATA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,7,8,15
AYO AYO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,18,5,23
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,23,20,43
AZURDUY,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,9,13,22
BATALLAS,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,15,14,29
BAURES,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,9,0,9
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,1,0,1
BELEN DE URMIRI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,1,0,1
BELLA FLOR,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,0,1,1
BERMEJO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,41,18,59
BETANZOS,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,32,20,52
BOLIVAR,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,7,4,11
BOLPEBRA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,1,1,2
BOYUIBE,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,12,1,13
BUENA VISTA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,11,3,14
CABEZAS,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,28,67,95
CAIROMA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,15,4,19
"CAIZA ""D""",vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,15,2,17
CAJUATA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,16,4,20
CALACOTO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,1,5,6
CALAMARCA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,17,2,19
CAMARGO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,19,11,30
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,2,5,7
CAMIRI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,59,5,64
CAPINOTA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,28,3,31
CAQUIAVIRI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,6,3,9
CARACOLLO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,16,16,32
CARANAVI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,72,30,102
CARAPARI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,24,8,32
CARIPUYO,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,3,18,21
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,8,0,8
CHALLAPATA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,51,30,81
CHAQUI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,5,8,13
CHARAGUA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,34,66,100
CHARAÑA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,2,0,2
CHAYANTA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,14,12,26
CHIMORE,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,37,8,45
CHIPAYA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,1,0,1
CHUA COCANI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,1,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,24,9,33
CHUMA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,2,0,2
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,14,5,19
CKOCHAS,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,24,14,38
CLIZA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,28,6,34
COBIJA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,110,10,120
COCAPATA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,13,28,41
COCHABAMBA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,1401,11,1412
COIPASA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,0,2,2
COLCAPIRHUA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,106,8,114
"COLCHA ""K""",vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,23,4,27
COLLANA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,4,0,4
COLOMI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,34,11,45
COLPA BELGICA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,8,1,9
COLQUECHACA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,40,46,86
COLQUENCHA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,8,5,13
COLQUIRI,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,15,20,35
COMANCHE,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,5,0,5
COMARAPA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,28,2,30
COMBAYA,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,1,4,5
CONCEPCION,vacunaciones en menores de 1 ano,pentavalente 1ra. dosis,2013-11-01,26,6,32
