,group,variable,month,BCG,BCG,TOTALES
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,bcg,2013-11-01,29,0,29
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,bcg,2013-11-01,6,2,8
SAN JULIAN,vacunaciones en menores de 1 ano,bcg,2013-11-01,55,16,71
SAN LORENZO(PND),vacunaciones en menores de 1 ano,bcg,2013-11-01,1,6,7
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,bcg,2013-11-01,8,1,9
SAN LUCAS,vacunaciones en menores de 1 ano,bcg,2013-11-01,31,9,40
SAN MATIAS,vacunaciones en menores de 1 ano,bcg,2013-11-01,9,4,13
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,bcg,2013-11-01,10,0,10
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,bcg,2013-11-01,1,2,3
SAN PEDRO,vacunaciones en menores de 1 ano,bcg,2013-11-01,18,0,18
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,bcg,2013-11-01,27,34,61
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,bcg,2013-11-01,0,12,12
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,bcg,2013-11-01,2,1,3
SAN RAFAEL,vacunaciones en menores de 1 ano,bcg,2013-11-01,3,1,4
SAN RAMON BENI,vacunaciones en menores de 1 ano,bcg,2013-11-01,1,10,11
SAN RAMON SCZ,vacunaciones en menores de 1 ano,bcg,2013-11-01,13,0,13
SANTA ANA,vacunaciones en menores de 1 ano,bcg,2013-11-01,45,1,46
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,bcg,2013-11-01,2694,129,2823
SANTA ROSA,vacunaciones en menores de 1 ano,bcg,2013-11-01,14,9,23
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,bcg,2013-11-01,19,0,19
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,bcg,2013-11-01,0,2,2
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,bcg,2013-11-01,8,4,12
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,bcg,2013-11-01,0,7,7
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,bcg,2013-11-01,1,0,1
SANTIVAÑES,vacunaciones en menores de 1 ano,bcg,2013-11-01,3,2,5
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,bcg,2013-11-01,1,2,3
SAPAHAQUI,vacunaciones en menores de 1 ano,bcg,2013-11-01,2,10,12
SENA,vacunaciones en menores de 1 ano,bcg,2013-11-01,5,4,9
SHINAOTA,vacunaciones en menores de 1 ano,bcg,2013-11-01,43,0,43
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,bcg,2013-11-01,16,29,45
SICAYA,vacunaciones en menores de 1 ano,bcg,2013-11-01,3,1,4
SIPE SIPE,vacunaciones en menores de 1 ano,bcg,2013-11-01,84,3,87
SOPACHUY,vacunaciones en menores de 1 ano,bcg,2013-11-01,5,3,8
SORACACHI,vacunaciones en menores de 1 ano,bcg,2013-11-01,2,7,9
SORATA,vacunaciones en menores de 1 ano,bcg,2013-11-01,17,19,36
SUCRE,vacunaciones en menores de 1 ano,bcg,2013-11-01,511,4,515
TACACHI,vacunaciones en menores de 1 ano,bcg,2013-11-01,2,0,2
TACACOMA,vacunaciones en menores de 1 ano,bcg,2013-11-01,6,2,8
TACOBAMBA,vacunaciones en menores de 1 ano,bcg,2013-11-01,5,10,15
TACOPAYA,vacunaciones en menores de 1 ano,bcg,2013-11-01,4,13,17
TAHUA,vacunaciones en menores de 1 ano,bcg,2013-11-01,1,0,1
TAPACARI,vacunaciones en menores de 1 ano,bcg,2013-11-01,19,20,39
TARABUCO,vacunaciones en menores de 1 ano,bcg,2013-11-01,21,8,29
TARACO,vacunaciones en menores de 1 ano,bcg,2013-11-01,8,3,11
TARATA,vacunaciones en menores de 1 ano,bcg,2013-11-01,5,2,7
TARIJA,vacunaciones en menores de 1 ano,bcg,2013-11-01,469,1,470
TARVITA,vacunaciones en menores de 1 ano,bcg,2013-11-01,20,3,23
TEOPONTE,vacunaciones en menores de 1 ano,bcg,2013-11-01,8,8,16
TIAWANACU,vacunaciones en menores de 1 ano,bcg,2013-11-01,8,4,12
TINGUIPAYA,vacunaciones en menores de 1 ano,bcg,2013-11-01,28,26,54
TIPUANI,vacunaciones en menores de 1 ano,bcg,2013-11-01,11,3,14
TIQUIPAYA,vacunaciones en menores de 1 ano,bcg,2013-11-01,85,15,100
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,bcg,2013-11-01,21,9,30
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,bcg,2013-11-01,2,0,2
TOCO,vacunaciones en menores de 1 ano,bcg,2013-11-01,7,0,7
TOLATA,vacunaciones en menores de 1 ano,bcg,2013-11-01,5,1,6
TOLEDO,vacunaciones en menores de 1 ano,bcg,2013-11-01,0,1,1
TOMAVE,vacunaciones en menores de 1 ano,bcg,2013-11-01,5,23,28
TOMINA,vacunaciones en menores de 1 ano,bcg,2013-11-01,7,2,9
TORO TORO,vacunaciones en menores de 1 ano,bcg,2013-11-01,14,7,21
TOTORA(CBBA),vacunaciones en menores de 1 ano,bcg,2013-11-01,16,4,20
TOTORA(ORR),vacunaciones en menores de 1 ano,bcg,2013-11-01,5,4,9
TRIGAL,vacunaciones en menores de 1 ano,bcg,2013-11-01,1,0,1
TRINIDAD,vacunaciones en menores de 1 ano,bcg,2013-11-01,263,0,263
TUPIZA,vacunaciones en menores de 1 ano,bcg,2013-11-01,98,12,110
TURCO,vacunaciones en menores de 1 ano,bcg,2013-11-01,2,2,4
UMALA,vacunaciones en menores de 1 ano,bcg,2013-11-01,3,5,8
UNCIA,vacunaciones en menores de 1 ano,bcg,2013-11-01,29,18,47
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,bcg,2013-11-01,7,1,8
URUBICHA,vacunaciones en menores de 1 ano,bcg,2013-11-01,2,3,5
UYUNI,vacunaciones en menores de 1 ano,bcg,2013-11-01,70,7,77
VACAS,vacunaciones en menores de 1 ano,bcg,2013-11-01,0,15,15
VALLEGRANDE,vacunaciones en menores de 1 ano,bcg,2013-11-01,27,0,27
VIACHA,vacunaciones en menores de 1 ano,bcg,2013-11-01,82,3,85
VILA VILA,vacunaciones en menores de 1 ano,bcg,2013-11-01,6,4,10
VILLA CHARCAS,vacunaciones en menores de 1 ano,bcg,2013-11-01,18,2,20
VILLA MONTES,vacunaciones en menores de 1 ano,bcg,2013-11-01,93,2,95
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,bcg,2013-11-01,1,0,1
VILLA RIVERO,vacunaciones en menores de 1 ano,bcg,2013-11-01,5,2,7
VILLA SERRANO,vacunaciones en menores de 1 ano,bcg,2013-11-01,5,8,13
VILLA TUNARI,vacunaciones en menores de 1 ano,bcg,2013-11-01,136,14,150
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,bcg,2013-11-01,12,4,16
VILLAZON,vacunaciones en menores de 1 ano,bcg,2013-11-01,73,2,75
VINTO,vacunaciones en menores de 1 ano,bcg,2013-11-01,75,0,75
VITICHI,vacunaciones en menores de 1 ano,bcg,2013-11-01,11,6,17
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,bcg,2013-11-01,2,2,4
WARNES,vacunaciones en menores de 1 ano,bcg,2013-11-01,119,0,119
YACO,vacunaciones en menores de 1 ano,bcg,2013-11-01,6,2,8
YACUIBA,vacunaciones en menores de 1 ano,bcg,2013-11-01,145,6,151
YAMPARAEZ,vacunaciones en menores de 1 ano,bcg,2013-11-01,8,0,8
YANACACHI,vacunaciones en menores de 1 ano,bcg,2013-11-01,2,0,2
YAPACANI,vacunaciones en menores de 1 ano,bcg,2013-11-01,74,9,83
YOCALLA,vacunaciones en menores de 1 ano,bcg,2013-11-01,10,3,13
YOTALA,vacunaciones en menores de 1 ano,bcg,2013-11-01,7,0,7
YUNCHARA,vacunaciones en menores de 1 ano,bcg,2013-11-01,4,5,9
ZUDAÑEZ,vacunaciones en menores de 1 ano,bcg,2013-11-01,12,4,16
ACACIO,vacunaciones en menores de 1 ano,bcg,2013-12-01,2,7,9
ACHACACHI,vacunaciones en menores de 1 ano,bcg,2013-12-01,23,11,34
ACHOCALLA,vacunaciones en menores de 1 ano,bcg,2013-12-01,5,1,6
AIQUILE,vacunaciones en menores de 1 ano,bcg,2013-12-01,43,2,45
ALALAY,vacunaciones en menores de 1 ano,bcg,2013-12-01,1,3,4
ALCALA,vacunaciones en menores de 1 ano,bcg,2013-12-01,0,1,1
ALTO BENI,vacunaciones en menores de 1 ano,bcg,2013-12-01,14,1,15
ANCORAIMES,vacunaciones en menores de 1 ano,bcg,2013-12-01,0,9,9
ANDAMARCA,vacunaciones en menores de 1 ano,bcg,2013-12-01,1,2,3
ANTEQUERA,vacunaciones en menores de 1 ano,bcg,2013-12-01,0,1,1
ANZALDO,vacunaciones en menores de 1 ano,bcg,2013-12-01,3,4,7
APOLO,vacunaciones en menores de 1 ano,bcg,2013-12-01,11,9,20
ARAMPAMPA,vacunaciones en menores de 1 ano,bcg,2013-12-01,2,3,5
ARANI,vacunaciones en menores de 1 ano,bcg,2013-12-01,10,0,10
ARBIETO,vacunaciones en menores de 1 ano,bcg,2013-12-01,5,6,11
ARQUE,vacunaciones en menores de 1 ano,bcg,2013-12-01,14,4,18
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,bcg,2013-12-01,62,2,64
ATOCHA,vacunaciones en menores de 1 ano,bcg,2013-12-01,17,2,19
AUCAPATA,vacunaciones en menores de 1 ano,bcg,2013-12-01,2,6,8
AYATA,vacunaciones en menores de 1 ano,bcg,2013-12-01,1,9,10
AYO AYO,vacunaciones en menores de 1 ano,bcg,2013-12-01,7,9,16
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,bcg,2013-12-01,23,3,26
AZURDUY,vacunaciones en menores de 1 ano,bcg,2013-12-01,9,8,17
BATALLAS,vacunaciones en menores de 1 ano,bcg,2013-12-01,12,8,20
BAURES,vacunaciones en menores de 1 ano,bcg,2013-12-01,6,0,6
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,bcg,2013-12-01,1,0,1
BELLA FLOR,vacunaciones en menores de 1 ano,bcg,2013-12-01,2,3,5
BERMEJO,vacunaciones en menores de 1 ano,bcg,2013-12-01,35,5,40
BETANZOS,vacunaciones en menores de 1 ano,bcg,2013-12-01,21,15,36
BOLIVAR,vacunaciones en menores de 1 ano,bcg,2013-12-01,0,10,10
BOLPEBRA,vacunaciones en menores de 1 ano,bcg,2013-12-01,0,1,1
BOYUIBE,vacunaciones en menores de 1 ano,bcg,2013-12-01,4,1,5
BUENA VISTA,vacunaciones en menores de 1 ano,bcg,2013-12-01,10,2,12
CABEZAS,vacunaciones en menores de 1 ano,bcg,2013-12-01,26,34,60
CAIROMA,vacunaciones en menores de 1 ano,bcg,2013-12-01,9,8,17
"CAIZA ""D""",vacunaciones en menores de 1 ano,bcg,2013-12-01,1,9,10
CAJUATA,vacunaciones en menores de 1 ano,bcg,2013-12-01,7,1,8
CALACOTO,vacunaciones en menores de 1 ano,bcg,2013-12-01,1,5,6
CALAMARCA,vacunaciones en menores de 1 ano,bcg,2013-12-01,1,8,9
CAMARGO,vacunaciones en menores de 1 ano,bcg,2013-12-01,19,3,22
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,bcg,2013-12-01,1,0,1
CAMIRI,vacunaciones en menores de 1 ano,bcg,2013-12-01,83,0,83
CAPINOTA,vacunaciones en menores de 1 ano,bcg,2013-12-01,24,4,28
CAQUIAVIRI,vacunaciones en menores de 1 ano,bcg,2013-12-01,1,9,10
CARACOLLO,vacunaciones en menores de 1 ano,bcg,2013-12-01,29,11,40
CARANAVI,vacunaciones en menores de 1 ano,bcg,2013-12-01,82,10,92
CARAPARI,vacunaciones en menores de 1 ano,bcg,2013-12-01,11,4,15
CARIPUYO,vacunaciones en menores de 1 ano,bcg,2013-12-01,0,25,25
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,bcg,2013-12-01,0,4,4
CHACARILLA,vacunaciones en menores de 1 ano,bcg,2013-12-01,1,0,1
CHALLAPATA,vacunaciones en menores de 1 ano,bcg,2013-12-01,34,12,46
CHAQUI,vacunaciones en menores de 1 ano,bcg,2013-12-01,1,7,8
CHARAGUA,vacunaciones en menores de 1 ano,bcg,2013-12-01,27,40,67
CHARAÑA,vacunaciones en menores de 1 ano,bcg,2013-12-01,1,1,2
CHAYANTA,vacunaciones en menores de 1 ano,bcg,2013-12-01,8,16,24
CHIMORE,vacunaciones en menores de 1 ano,bcg,2013-12-01,21,2,23
CHIPAYA,vacunaciones en menores de 1 ano,bcg,2013-12-01,2,4,6
CHOQUE COTA,vacunaciones en menores de 1 ano,bcg,2013-12-01,0,1,1
CHUA COCANI,vacunaciones en menores de 1 ano,bcg,2013-12-01,0,4,4
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,bcg,2013-12-01,14,1,15
CHUMA,vacunaciones en menores de 1 ano,bcg,2013-12-01,2,2,4
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,bcg,2013-12-01,6,10,16
CKOCHAS,vacunaciones en menores de 1 ano,bcg,2013-12-01,13,12,25
CLIZA,vacunaciones en menores de 1 ano,bcg,2013-12-01,19,6,25
COBIJA,vacunaciones en menores de 1 ano,bcg,2013-12-01,165,0,165
COCAPATA,vacunaciones en menores de 1 ano,bcg,2013-12-01,16,13,29
COCHABAMBA,vacunaciones en menores de 1 ano,bcg,2013-12-01,1668,7,1675
COIPASA,vacunaciones en menores de 1 ano,bcg,2013-12-01,1,0,1
COLCAPIRHUA,vacunaciones en menores de 1 ano,bcg,2013-12-01,55,0,55
"COLCHA ""K""",vacunaciones en menores de 1 ano,bcg,2013-12-01,12,3,15
COLLANA,vacunaciones en menores de 1 ano,bcg,2013-12-01,2,6,8
COLOMI,vacunaciones en menores de 1 ano,bcg,2013-12-01,14,10,24
COLPA BELGICA,vacunaciones en menores de 1 ano,bcg,2013-12-01,6,0,6
COLQUECHACA,vacunaciones en menores de 1 ano,bcg,2013-12-01,23,52,75
COLQUENCHA,vacunaciones en menores de 1 ano,bcg,2013-12-01,4,8,12
COLQUIRI,vacunaciones en menores de 1 ano,bcg,2013-12-01,10,13,23
COMANCHE,vacunaciones en menores de 1 ano,bcg,2013-12-01,0,4,4
COMARAPA,vacunaciones en menores de 1 ano,bcg,2013-12-01,37,8,45
COMBAYA,vacunaciones en menores de 1 ano,bcg,2013-12-01,2,3,5
CONCEPCION,vacunaciones en menores de 1 ano,bcg,2013-12-01,38,10,48
COPACABANA,vacunaciones en menores de 1 ano,bcg,2013-12-01,2,2,4
CORIPATA,vacunaciones en menores de 1 ano,bcg,2013-12-01,9,4,13
CORO CORO,vacunaciones en menores de 1 ano,bcg,2013-12-01,2,13,15
COROICO,vacunaciones en menores de 1 ano,bcg,2013-12-01,18,3,21
CORQUE,vacunaciones en menores de 1 ano,bcg,2013-12-01,4,4,8
COTAGAITA,vacunaciones en menores de 1 ano,bcg,2013-12-01,13,18,31
COTOCA,vacunaciones en menores de 1 ano,bcg,2013-12-01,95,1,96
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,bcg,2013-12-01,28,1,29
CUEVO,vacunaciones en menores de 1 ano,bcg,2013-12-01,3,2,5
CULPINA,vacunaciones en menores de 1 ano,bcg,2013-12-01,9,23,32
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,bcg,2013-12-01,5,1,6
CURVA,vacunaciones en menores de 1 ano,bcg,2013-12-01,0,2,2
DESAGUADERO,vacunaciones en menores de 1 ano,bcg,2013-12-01,3,0,3
EL ALTO,vacunaciones en menores de 1 ano,bcg,2013-12-01,1312,96,1408
EL CHORO,vacunaciones en menores de 1 ano,bcg,2013-12-01,1,1,2
EL PUENTE(STC),vacunaciones en menores de 1 ano,bcg,2013-12-01,10,6,16
EL PUENTE(TJA),vacunaciones en menores de 1 ano,bcg,2013-12-01,5,9,14
EL TORNO,vacunaciones en menores de 1 ano,bcg,2013-12-01,90,1,91
EL VILLAR,vacunaciones en menores de 1 ano,bcg,2013-12-01,3,0,3
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,bcg,2013-12-01,12,10,22
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,bcg,2013-12-01,35,1,36
ESCOMA,vacunaciones en menores de 1 ano,bcg,2013-12-01,11,0,11
EUCALIPTUS,vacunaciones en menores de 1 ano,bcg,2013-12-01,5,1,6
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,bcg,2013-12-01,11,6,17
FILADELFIA,vacunaciones en menores de 1 ano,bcg,2013-12-01,0,2,2
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,bcg,2013-12-01,8,0,8
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,bcg,2013-12-01,8,11,19
GUANAY,vacunaciones en menores de 1 ano,bcg,2013-12-01,12,5,17
GUAQUI,vacunaciones en menores de 1 ano,bcg,2013-12-01,3,2,5
GUAYARAMERIN,vacunaciones en menores de 1 ano,bcg,2013-12-01,118,0,118
GUTIERREZ,vacunaciones en menores de 1 ano,bcg,2013-12-01,10,10,20
HUACARETA,vacunaciones en menores de 1 ano,bcg,2013-12-01,8,5,13
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,bcg,2013-12-01,1,4,5
HUANUNI,vacunaciones en menores de 1 ano,bcg,2013-12-01,49,1,50
HUARACAJE,vacunaciones en menores de 1 ano,bcg,2013-12-01,4,0,4
HUARINA,vacunaciones en menores de 1 ano,bcg,2013-12-01,2,3,5
HUATAJATA,vacunaciones en menores de 1 ano,bcg,2013-12-01,0,1,1
HUAYLLAMARCA,vacunaciones en menores de 1 ano,bcg,2013-12-01,1,4,5
HUMANATA,vacunaciones en menores de 1 ano,bcg,2013-12-01,2,4,6
ICHOCA,vacunaciones en menores de 1 ano,bcg,2013-12-01,0,4,4
ICLA,vacunaciones en menores de 1 ano,bcg,2013-12-01,1,0,1
INCAHUASI,vacunaciones en menores de 1 ano,bcg,2013-12-01,11,4,15
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,bcg,2013-12-01,0,10,10
INQUISIVI,vacunaciones en menores de 1 ano,bcg,2013-12-01,3,14,17
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,bcg,2013-12-01,8,6,14
IXIAMAS,vacunaciones en menores de 1 ano,bcg,2013-12-01,9,1,10
JESUS DE MACHACA,vacunaciones en menores de 1 ano,bcg,2013-12-01,9,14,23
LA ASUNTA,vacunaciones en menores de 1 ano,bcg,2013-12-01,46,6,52
LA GUARDIA,vacunaciones en menores de 1 ano,bcg,2013-12-01,101,1,102
LA PAZ,vacunaciones en menores de 1 ano,bcg,2013-12-01,1734,0,1734
LAGUNILLAS,vacunaciones en menores de 1 ano,bcg,2013-12-01,4,3,7
LAJA,vacunaciones en menores de 1 ano,bcg,2013-12-01,9,10,19
LAS CARRERAS,vacunaciones en menores de 1 ano,bcg,2013-12-01,3,2,5
LICOMA PAMPA,vacunaciones en menores de 1 ano,bcg,2013-12-01,0,1,1
LLALLAGUA,vacunaciones en menores de 1 ano,bcg,2013-12-01,18,50,68
LLICA,vacunaciones en menores de 1 ano,bcg,2013-12-01,8,2,10
LURIBAY,vacunaciones en menores de 1 ano,bcg,2013-12-01,0,7,7
MACHACAMARCA,vacunaciones en menores de 1 ano,bcg,2013-12-01,2,1,3
MACHARETI,vacunaciones en menores de 1 ano,bcg,2013-12-01,4,1,5
MAGDALENA,vacunaciones en menores de 1 ano,bcg,2013-12-01,3,8,11
MAIRANA,vacunaciones en menores de 1 ano,bcg,2013-12-01,25,0,25
MALLA,vacunaciones en menores de 1 ano,bcg,2013-12-01,0,1,1
MAPIRI,vacunaciones en menores de 1 ano,bcg,2013-12-01,16,4,20
MECAPACA,vacunaciones en menores de 1 ano,bcg,2013-12-01,4,4,8
MINEROS,vacunaciones en menores de 1 ano,bcg,2013-12-01,28,0,28
MIZQUE,vacunaciones en menores de 1 ano,bcg,2013-12-01,24,6,30
MOCOMOCO,vacunaciones en menores de 1 ano,bcg,2013-12-01,0,6,6
MOJINETE,vacunaciones en menores de 1 ano,bcg,2013-12-01,0,1,1
MOJOCOYA,vacunaciones en menores de 1 ano,bcg,2013-12-01,4,4,8
MONTEAGUDO,vacunaciones en menores de 1 ano,bcg,2013-12-01,40,6,46
MONTERO,vacunaciones en menores de 1 ano,bcg,2013-12-01,344,0,344
MORO MORO,vacunaciones en menores de 1 ano,bcg,2013-12-01,2,1,3
MOROCHATA,vacunaciones en menores de 1 ano,bcg,2013-12-01,6,20,26
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,bcg,2013-12-01,1,1,2
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,bcg,2013-12-01,0,3,3
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,bcg,2013-12-01,0,2,2
OCURI,vacunaciones en menores de 1 ano,bcg,2013-12-01,5,17,22
OKINAWA,vacunaciones en menores de 1 ano,bcg,2013-12-01,16,3,19
OMEREQUE,vacunaciones en menores de 1 ano,bcg,2013-12-01,9,0,9
ORURO,vacunaciones en menores de 1 ano,bcg,2013-12-01,697,3,700
PADCAYA,vacunaciones en menores de 1 ano,bcg,2013-12-01,8,2,10
PADILLA,vacunaciones en menores de 1 ano,bcg,2013-12-01,26,0,26
PAILON,vacunaciones en menores de 1 ano,bcg,2013-12-01,32,4,36
PALCA,vacunaciones en menores de 1 ano,bcg,2013-12-01,12,7,19
PALOS BLANCOS,vacunaciones en menores de 1 ano,bcg,2013-12-01,43,7,50
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,bcg,2013-12-01,1,0,1
PAMPA GRANDE,vacunaciones en menores de 1 ano,bcg,2013-12-01,4,0,4
PASORAPA,vacunaciones en menores de 1 ano,bcg,2013-12-01,2,1,3
PATACAMAYA,vacunaciones en menores de 1 ano,bcg,2013-12-01,35,12,47
PAZÑA,vacunaciones en menores de 1 ano,bcg,2013-12-01,4,0,4
PELECHUCO,vacunaciones en menores de 1 ano,bcg,2013-12-01,3,9,12
POCOATA,vacunaciones en menores de 1 ano,bcg,2013-12-01,2,44,46
POCONA,vacunaciones en menores de 1 ano,bcg,2013-12-01,9,1,10
POJO (CBBA),vacunaciones en menores de 1 ano,bcg,2013-12-01,16,2,18
POOPO,vacunaciones en menores de 1 ano,bcg,2013-12-01,6,0,6
PORCO,vacunaciones en menores de 1 ano,bcg,2013-12-01,16,0,16
POROMA,vacunaciones en menores de 1 ano,bcg,2013-12-01,8,12,20
PORONGO,vacunaciones en menores de 1 ano,bcg,2013-12-01,7,9,16
PORTACHUELO,vacunaciones en menores de 1 ano,bcg,2013-12-01,42,1,43
POSTRER VALLE,vacunaciones en menores de 1 ano,bcg,2013-12-01,2,0,2
POTOSI,vacunaciones en menores de 1 ano,bcg,2013-12-01,518,2,520
PRESTO,vacunaciones en menores de 1 ano,bcg,2013-12-01,3,6,9
PUCARANI,vacunaciones en menores de 1 ano,bcg,2013-12-01,21,14,35
PUERTO ACOSTA,vacunaciones en menores de 1 ano,bcg,2013-12-01,4,11,15
PUERTO CARABUCO,vacunaciones en menores de 1 ano,bcg,2013-12-01,4,9,13
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,bcg,2013-12-01,7,3,10
PUERTO PEREZ,vacunaciones en menores de 1 ano,bcg,2013-12-01,0,7,7
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,bcg,2013-12-01,16,6,22
PUERTO RICO,vacunaciones en menores de 1 ano,bcg,2013-12-01,2,6,8
PUERTO SUAREZ,vacunaciones en menores de 1 ano,bcg,2013-12-01,41,0,41
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,bcg,2013-12-01,114,10,124
PUNA,vacunaciones en menores de 1 ano,bcg,2013-12-01,11,6,17
PUNATA,vacunaciones en menores de 1 ano,bcg,2013-12-01,58,0,58
QUIABAYA,vacunaciones en menores de 1 ano,bcg,2013-12-01,3,2,5
QUILLACOLLO,vacunaciones en menores de 1 ano,bcg,2013-12-01,243,9,252
QUIME,vacunaciones en menores de 1 ano,bcg,2013-12-01,2,0,2
RAVELO,vacunaciones en menores de 1 ano,bcg,2013-12-01,8,14,22
REYES,vacunaciones en menores de 1 ano,bcg,2013-12-01,18,47,65
RIBERALTA,vacunaciones en menores de 1 ano,bcg,2013-12-01,290,1,291
ROBORE,vacunaciones en menores de 1 ano,bcg,2013-12-01,26,1,27
RURRENABAQUE,vacunaciones en menores de 1 ano,bcg,2013-12-01,34,11,45
SABAYA,vacunaciones en menores de 1 ano,bcg,2013-12-01,1,0,1
SACABA,vacunaciones en menores de 1 ano,bcg,2013-12-01,250,8,258
SACABAMBA,vacunaciones en menores de 1 ano,bcg,2013-12-01,5,1,6
SACACA,vacunaciones en menores de 1 ano,bcg,2013-12-01,20,18,38
SAIPINA,vacunaciones en menores de 1 ano,bcg,2013-12-01,6,1,7
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,bcg,2013-12-01,6,6,12
SAMAIPATA,vacunaciones en menores de 1 ano,bcg,2013-12-01,14,1,15
SAN ANDRES,vacunaciones en menores de 1 ano,bcg,2013-12-01,4,3,7
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,bcg,2013-12-01,1,3,4
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,bcg,2013-12-01,5,0,5
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,bcg,2013-12-01,5,2,7
SAN BENITO,vacunaciones en menores de 1 ano,bcg,2013-12-01,2,3,5
SAN BORJA,vacunaciones en menores de 1 ano,bcg,2013-12-01,54,16,70
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,bcg,2013-12-01,11,0,11
SAN CARLOS,vacunaciones en menores de 1 ano,bcg,2013-12-01,50,0,50
SAN IGNACIO,vacunaciones en menores de 1 ano,bcg,2013-12-01,26,7,33
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,bcg,2013-12-01,106,3,109
SAN JAVIER(STC),vacunaciones en menores de 1 ano,bcg,2013-12-01,30,0,30
SAN JOAQUIN,vacunaciones en menores de 1 ano,bcg,2013-12-01,1,1,2
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,bcg,2013-12-01,39,2,41
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,bcg,2013-12-01,11,9,20
SAN JULIAN,vacunaciones en menores de 1 ano,bcg,2013-12-01,68,1,69
SAN LORENZO(PND),vacunaciones en menores de 1 ano,bcg,2013-12-01,1,12,13
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,bcg,2013-12-01,9,0,9
SAN LUCAS,vacunaciones en menores de 1 ano,bcg,2013-12-01,23,18,41
SAN MATIAS,vacunaciones en menores de 1 ano,bcg,2013-12-01,15,6,21
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,bcg,2013-12-01,15,2,17
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,bcg,2013-12-01,1,0,1
SAN PEDRO,vacunaciones en menores de 1 ano,bcg,2013-12-01,16,0,16
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,bcg,2013-12-01,30,35,65
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,bcg,2013-12-01,3,4,7
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,bcg,2013-12-01,7,2,9
