,group,variable,month,ANTIROTAVIRICA 2RA. DOSIS,ANTIROTAVIRICA 2RA. DOSIS,TOTALES
CARIPUYO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,6,13,19
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,5,4,9
CATACORA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,1,1,2
CHACARILLA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,0,1,1
CHALLAPATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,40,10,50
CHAQUI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,12,6,18
CHARAGUA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,32,52,84
CHAYANTA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,14,13,27
CHIMORE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,51,4,55
CHIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,3,0,3
CHUA COCANI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,6,1,7
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,17,7,24
CHUMA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,10,12,22
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,13,5,18
CKOCHAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,28,9,37
CLIZA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,20,11,31
COBIJA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,110,10,120
COCAPATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,13,18,31
COCHABAMBA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,1150,15,1165
COLCAPIRHUA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,86,3,89
"COLCHA ""K""",vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,7,1,8
COLLANA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,4,0,4
COLOMI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,27,10,37
COLPA BELGICA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,14,0,14
COLQUECHACA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,28,47,75
COLQUENCHA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,12,3,15
COLQUIRI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,13,27,40
COMANCHE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,4,3,7
COMARAPA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,27,2,29
COMBAYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,5,1,6
CONCEPCION,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,34,4,38
COPACABANA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,11,5,16
CORIPATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,25,2,27
CORO CORO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,5,4,9
COROICO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,15,9,24
CORQUE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,7,4,11
COTAGAITA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,23,8,31
COTOCA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,119,11,130
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,34,9,43
CUEVO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,4,5,9
CULPINA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,13,18,31
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,7,2,9
CURVA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,2,2,4
DESAGUADERO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,4,0,4
EL ALTO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,1262,143,1405
EL CHORO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,4,4,8
EL PUENTE(STC),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,19,2,21
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,14,4,18
EL TORNO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,85,12,97
EL VILLAR,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,5,4,9
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,22,13,35
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,61,5,66
ESCARA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,2,0,2
ESCOMA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,10,4,14
EUCALIPTUS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,2,1,3
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,0,1,1
EXALTACION,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,5,0,5
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,24,6,30
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,8,1,9
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,22,2,24
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,4,12,16
GUANAY,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,27,20,47
GUAQUI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,4,4,8
GUAYARAMERIN,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,100,21,121
GUTIERREZ,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,14,13,27
HUACARETA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,24,8,32
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,3,4,7
HUACHACALLA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,1,0,1
HUANUNI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,44,5,49
HUARACAJE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,3,0,3
HUARINA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,3,3,6
HUATAJATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,1,1,2
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,1,3,4
HUMANATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,2,5,7
ICHOCA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,3,4,7
ICLA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,8,8,16
INCAHUASI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,18,11,29
INQUISIVI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,6,8,14
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,20,7,27
IXIAMAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,16,1,17
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,10,2,12
LA ASUNTA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,65,9,74
LA GUARDIA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,152,1,153
LA PAZ,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,1146,17,1163
LAGUNILLAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,8,1,9
LAJA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,19,4,23
LAS CARRERAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,3,0,3
LICOMA PAMPA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,3,5,8
LLALLAGUA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,42,51,93
LLICA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,3,0,3
LORETO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,3,37,40
LURIBAY,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,7,6,13
MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,6,0,6
MACHARETI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,8,1,9
MAGDALENA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,24,3,27
MAIRANA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,19,2,21
MALLA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,3,4,7
MAPIRI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,18,0,18
MECAPACA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,12,4,16
MINEROS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,37,6,43
MIZQUE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,42,12,54
MOCOMOCO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,10,8,18
MOJINETE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,2,0,2
MOJOCOYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,3,4,7
MONTEAGUDO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,34,3,37
MONTERO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,224,4,228
MORO MORO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,5,1,6
MOROCHATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,0,18,18
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,0,2,2
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,3,0,3
OCURI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,6,18,24
OKINAWA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,36,2,38
OMEREQUE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,7,5,12
ORURO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,504,0,504
PADCAYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,20,2,22
PADILLA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,16,2,18
PAILON,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,37,26,63
PALCA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,7,2,9
PALOS BLANCOS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,37,11,48
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,3,1,4
PAMPA GRANDE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,12,2,14
PAPEL PAMPA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,7,0,7
PASORAPA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,2,0,2
PATACAMAYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,34,8,42
PAZÑA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,6,5,11
PELECHUCO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,9,2,11
POCOATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,7,46,53
POCONA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,3,8,11
POJO (CBBA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,19,6,25
POOPO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,10,2,12
PORCO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,25,1,26
POROMA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,15,18,33
PORONGO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,15,11,26
PORTACHUELO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,41,1,42
PORVENIR,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,6,3,9
POTOSI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,357,12,369
PRESTO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,3,11,14
PUCARANI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,24,16,40
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,10,9,19
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,5,21,26
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,7,7,14
PUERTO PEREZ,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,8,3,11
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,19,4,23
PUERTO RICO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,14,5,19
PUERTO SILES,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,2,0,2
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,30,4,34
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,105,6,111
PUNA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,15,14,29
PUNATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,47,2,49
QUIABAYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,2,1,3
QUILLACOLLO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,188,16,204
QUIME,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,10,5,15
QUIRUSILLAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,2,1,3
RAVELO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,17,14,31
REYES,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,20,12,32
RIBERALTA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,200,39,239
ROBORE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,26,2,28
RURRENABAQUE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,30,8,38
SABAYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,2,0,2
SACABA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,223,3,226
SACABAMBA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,3,0,3
SACACA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,26,35,61
SAIPINA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,6,6,12
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,7,7,14
SAMAIPATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,10,3,13
SAN AGUSTIN,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,1,0,1
SAN ANDRES,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,8,4,12
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,4,4,8
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,3,0,3
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,6,6,12
SAN BENITO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,14,7,21
SAN BORJA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,79,24,103
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,17,2,19
SAN CARLOS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,30,4,34
SAN IGNACIO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,41,14,55
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,110,18,128
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,1,4,5
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,25,0,25
SAN JOAQUIN,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,10,1,11
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,17,1,18
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,16,2,18
SAN JULIAN,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,78,38,116
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,8,8,16
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,25,4,29
SAN LUCAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,29,27,56
SAN MATIAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,19,9,28
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,16,0,16
SAN PEDRO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,18,0,18
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,28,38,66
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,5,2,7
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,9,1,10
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,0,1,1
SAN RAFAEL,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,6,4,10
SAN RAMON BENI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,6,9,15
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,15,2,17
SANTA ANA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,30,6,36
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,2464,47,2511
SANTA ROSA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,22,2,24
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,25,2,27
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,2,4,6
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,8,3,11
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,3,5,8
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,3,1,4
SANTIVAÑES,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,6,1,7
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,4,1,5
SAPAHAQUI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,12,1,13
SENA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,1,1,2
SHINAOTA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,41,4,45
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,15,7,22
SICAYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,4,0,4
SIPE SIPE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,95,1,96
SOPACHUY,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,4,8,12
SORACACHI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,10,5,15
SORATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,8,15,23
SUCRE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,522,30,552
TACACHI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,1,0,1
TACACOMA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,9,1,10
TACOBAMBA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,11,3,14
TACOPAYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,10,3,13
TAHUA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,0,3,3
TAPACARI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,31,15,46
TARABUCO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,9,8,17
TARACO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,9,1,10
TARATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,12,6,18
TARIJA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,353,13,366
TARVITA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,15,13,28
TEOPONTE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,14,2,16
TIAWANACU,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,17,8,25
TINGUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,27,8,35
TIPUANI,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,5,2,7
TIQUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,94,41,135
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,20,21,41
TOCO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,3,0,3
TOLATA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,4,5,9
TOLEDO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,2,1,3
TOMAVE,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,11,14,25
TOMINA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,2,10,12
TORO TORO,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,12,18,30
TOTORA(CBBA),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,19,5,24
TOTORA(ORR),vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,2,1,3
TRIGAL,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,6,0,6
TRINIDAD,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,235,2,237
TUPIZA,vacunaciones en menores de 1 ano,antirotavirica 2ra. dosis,2013-11-01,81,8,89
